	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
2681	-0.00026	-0.00050	0.00061	-0.01137	-0.02104	0.02908	0.09342	-0.05538	0.01056	0.00890	-0.00387	0.00293	0.00300	-0.00165	0.00168	0.00082	-0.00038	0.00021	0.00796	-0.00272	-0.00108	0.00101	-0.00229	-0.00053	0.00002	-0.00019	-0.00029	-0.00131	0.00651	0.00265	-0.14112	0.04988	0.00707	-0.00876	-0.01175	0.00260	0.00006	-0.00091	0.00010	0.00006	-0.00091	0.00010	-0.00001	0.00000	0.00000	0.04553	-0.03381	-0.03436	-0.01498	0.00833	-0.00088	-0.00276	0.00018	-0.00352	-0.00276	0.00018	-0.00352	-0.00000	0.00001	-0.00001	-1.77562	0.57229	0.14869
2682	0.00003	-0.00068	0.00036	0.00268	-0.02735	0.01818	0.16979	-0.04025	0.04308	0.00976	-0.00450	0.00337	0.00146	-0.00150	0.00215	0.00172	0.00012	0.00089	0.00777	-0.00326	-0.00087	0.00110	-0.00277	-0.00005	-0.00068	0.00020	-0.00006	-0.00099	0.00329	0.00292	-0.14724	0.05153	0.01910	-0.00959	-0.00889	0.00384	0.00027	-0.00070	-0.00010	0.00027	-0.00070	-0.00010	-0.00000	0.00001	0.00000	0.04512	-0.02020	-0.02715	-0.01682	0.00737	-0.00090	-0.00223	-0.00029	-0.00302	-0.00223	-0.00029	-0.00302	-0.00001	0.00000	-0.00001	-1.84668	0.26298	0.20524
2683	0.00024	-0.00061	-0.00004	0.01241	-0.02371	-0.00019	0.22213	-0.03959	0.10125	0.01077	-0.00427	0.00431	0.00072	-0.00116	0.00212	0.00218	-0.00013	0.00131	0.00770	-0.00290	-0.00060	0.00125	-0.00264	0.00003	-0.00044	0.00036	-0.00009	-0.00070	-0.00155	0.00286	-0.15337	0.05326	0.03323	-0.01123	-0.00537	0.00540	0.00054	-0.00049	-0.00002	0.00054	-0.00049	-0.00002	0.00000	0.00001	0.00000	0.04747	-0.00503	-0.01926	-0.01763	0.00600	-0.00100	-0.00251	-0.00029	-0.00289	-0.00251	-0.00029	-0.00289	-0.00001	0.00000	-0.00001	-1.79128	-0.21991	0.24364
2684	0.00026	-0.00041	-0.00030	0.01342	-0.01496	-0.01272	0.20775	-0.04993	0.13169	0.01113	-0.00384	0.00462	0.00064	-0.00070	0.00229	0.00191	-0.00096	0.00166	0.00791	-0.00098	0.00049	0.00201	-0.00188	-0.00003	0.00038	0.00052	-0.00014	-0.00208	-0.00255	0.00354	-0.15931	0.05399	0.04411	-0.01273	-0.00299	0.00665	0.00069	-0.00087	0.00018	0.00069	-0.00087	0.00018	0.00000	0.00000	0.00000	0.04940	0.00481	-0.02383	-0.01812	0.00466	-0.00200	-0.00317	0.00025	-0.00341	-0.00317	0.00025	-0.00341	-0.00001	0.00001	-0.00001	-1.71848	-0.54756	0.24751
2685	0.00024	-0.00019	-0.00026	0.01157	-0.00650	-0.01161	0.17044	-0.06039	0.11800	0.01081	-0.00364	0.00405	0.00142	-0.00058	0.00222	0.00131	-0.00176	0.00153	0.00850	0.00206	0.00283	0.00316	-0.00116	-0.00027	0.00077	0.00079	-0.00012	-0.00498	0.00138	0.00416	-0.16284	0.05102	0.04287	-0.01337	-0.00208	0.00632	0.00056	-0.00172	0.00036	0.00056	-0.00172	0.00036	-0.00000	0.00000	0.00000	0.04711	0.00207	-0.03587	-0.02020	0.00476	-0.00291	-0.00342	0.00080	-0.00395	-0.00342	0.00080	-0.00395	-0.00000	0.00002	-0.00002	-1.79484	-0.57120	0.22377
2686	0.00031	-0.00006	-0.00003	0.01406	-0.00278	-0.00161	0.16793	-0.08538	0.08706	0.01034	-0.00341	0.00355	0.00313	-0.00102	0.00136	0.00075	-0.00204	0.00060	0.00916	0.00438	0.00543	0.00407	-0.00113	-0.00025	0.00045	0.00113	0.00007	-0.00602	0.00544	0.00467	-0.16110	0.04401	0.02583	-0.01406	-0.00178	0.00399	0.00011	-0.00208	0.00044	0.00011	-0.00208	0.00044	-0.00001	-0.00001	0.00000	0.04480	-0.01816	-0.03927	-0.02531	0.00819	-0.00182	-0.00330	0.00076	-0.00381	-0.00330	0.00076	-0.00381	0.00000	0.00001	-0.00002	-2.02969	-0.44295	0.20932
2687	0.00054	-0.00014	0.00016	0.02450	-0.00720	0.00723	0.20374	-0.14036	0.07813	0.00976	-0.00330	0.00342	0.00472	-0.00185	0.00033	0.00020	-0.00178	-0.00061	0.00927	0.00430	0.00659	0.00457	-0.00176	0.00074	0.00006	0.00151	0.00059	-0.00276	0.00491	0.00664	-0.15960	0.03882	0.00281	-0.01573	-0.00152	0.00107	-0.00045	-0.00123	0.00033	-0.00045	-0.00123	0.00033	-0.00001	-0.00002	0.00000	0.05201	-0.04372	-0.03006	-0.03269	0.01388	0.00086	-0.00336	0.00016	-0.00334	-0.00336	0.00016	-0.00334	0.00000	0.00000	-0.00001	-2.24190	-0.37924	0.24872
2688	0.00085	-0.00033	0.00026	0.03863	-0.01584	0.01175	0.24009	-0.19401	0.10660	0.00892	-0.00384	0.00329	0.00480	-0.00287	-0.00009	-0.00038	-0.00121	-0.00136	0.00851	0.00173	0.00504	0.00461	-0.00237	0.00225	0.00010	0.00159	0.00127	0.00182	0.00080	0.01026	-0.16396	0.03809	-0.00795	-0.01784	-0.00096	-0.00020	-0.00074	0.00027	0.00010	-0.00074	0.00027	0.00010	0.00000	-0.00003	-0.00000	0.06897	-0.05168	-0.02172	-0.03963	0.01751	0.00239	-0.00374	-0.00038	-0.00376	-0.00374	-0.00038	-0.00376	0.00000	-0.00001	-0.00001	-2.29523	-0.41353	0.34832
2689	0.00097	-0.00039	0.00038	0.04402	-0.01884	0.01727	0.23557	-0.19258	0.15042	0.00871	-0.00480	0.00375	0.00339	-0.00365	0.00056	-0.00080	-0.00053	-0.00123	0.00719	-0.00205	0.00089	0.00384	-0.00241	0.00294	0.00038	0.00093	0.00162	0.00270	-0.00262	0.01258	-0.16645	0.03151	-0.00017	-0.01951	0.00066	0.00062	-0.00061	0.00125	-0.00013	-0.00061	0.00125	-0.00013	0.00001	-0.00003	-0.00000	0.08321	-0.03896	-0.02460	-0.04376	0.01677	0.00157	-0.00391	-0.00059	-0.00542	-0.00391	-0.00059	-0.00542	0.00001	-0.00000	-0.00002	-2.27880	-0.46810	0.46650
2690	0.00077	-0.00022	0.00059	0.03435	-0.01277	0.02629	0.17267	-0.12870	0.18308	0.01044	-0.00564	0.00528	0.00175	-0.00363	0.00253	-0.00094	0.00013	-0.00020	0.00607	-0.00524	-0.00372	0.00206	-0.00199	0.00228	0.00059	-0.00029	0.00132	-0.00048	-0.00416	0.01183	-0.15464	0.01162	0.01091	-0.02115	0.00342	0.00161	-0.00048	0.00139	-0.00024	-0.00048	0.00139	-0.00024	0.00001	-0.00002	-0.00000	0.08652	-0.03148	-0.03159	-0.04569	0.01472	0.00059	-0.00333	-0.00077	-0.00695	-0.00333	-0.00077	-0.00695	0.00002	0.00000	-0.00003	-2.36050	-0.55813	0.55704
2691	0.00047	0.00000	0.00073	0.02020	-0.00444	0.03202	0.08154	-0.04211	0.21467	0.01342	-0.00667	0.00630	0.00067	-0.00290	0.00508	-0.00093	0.00064	0.00119	0.00599	-0.00634	-0.00594	0.00011	-0.00166	0.00092	0.00051	-0.00109	0.00054	-0.00362	-0.00582	0.01102	-0.13108	-0.00807	0.01268	-0.02381	0.00624	0.00175	-0.00076	0.00123	-0.00015	-0.00076	0.00123	-0.00015	-0.00000	-0.00001	-0.00000	0.08434	-0.04899	-0.03138	-0.04816	0.01530	0.00161	-0.00216	-0.00120	-0.00648	-0.00216	-0.00120	-0.00648	0.00002	0.00000	-0.00003	-2.52581	-0.75674	0.61909
2692	0.00033	0.00005	0.00063	0.01383	-0.00184	0.02771	0.03116	0.03303	0.27036	0.01488	-0.00817	0.00500	-0.00021	-0.00224	0.00684	-0.00101	0.00103	0.00217	0.00747	-0.00486	-0.00465	-0.00055	-0.00159	-0.00026	0.00003	-0.00077	-0.00018	-0.00405	-0.00776	0.01371	-0.11276	-0.01087	0.01360	-0.02764	0.00835	0.00246	-0.00121	0.00110	-0.00004	-0.00121	0.00110	-0.00004	-0.00001	-0.00001	-0.00000	0.08454	-0.07589	-0.02388	-0.05270	0.01732	0.00386	-0.00116	-0.00146	-0.00359	-0.00116	-0.00146	-0.00359	0.00000	-0.00001	-0.00001	-2.61925	-1.01838	0.69209
2693	0.00031	-0.00015	0.00036	0.01364	-0.00791	0.01630	0.06754	0.07560	0.32780	0.01330	-0.00940	0.00218	-0.00128	-0.00212	0.00756	-0.00125	0.00134	0.00259	0.01029	-0.00168	-0.00123	0.00039	-0.00164	-0.00130	-0.00089	0.00013	-0.00057	-0.00293	-0.00811	0.01859	-0.10719	-0.00367	0.02435	-0.03192	0.01022	0.00462	-0.00126	0.00082	-0.00014	-0.00126	0.00082	-0.00014	-0.00001	-0.00001	-0.00000	0.08797	-0.08422	-0.01589	-0.05856	0.01599	0.00537	-0.00076	-0.00105	0.00005	-0.00076	-0.00105	0.00005	-0.00001	-0.00002	0.00001	-2.61769	-1.19982	0.78227
2694	0.00030	-0.00048	0.00009	0.01446	-0.01952	0.00514	0.16041	0.06105	0.32094	0.01044	-0.00981	-0.00005	-0.00215	-0.00234	0.00791	-0.00154	0.00133	0.00284	0.01370	0.00147	0.00190	0.00170	-0.00172	-0.00272	-0.00183	0.00048	-0.00087	-0.00307	-0.00671	0.02122	-0.10064	-0.00797	0.04106	-0.03615	0.01248	0.00718	-0.00077	0.00005	-0.00037	-0.00077	0.00005	-0.00037	-0.00001	-0.00000	-0.00000	0.09096	-0.07093	-0.01334	-0.06359	0.01027	0.00547	-0.00074	-0.00020	0.00198	-0.00074	-0.00020	0.00198	-0.00001	-0.00002	0.00001	-2.66346	-1.22694	0.82010
2695	0.00037	-0.00069	-0.00014	0.01843	-0.02643	-0.00450	0.23333	-0.00978	0.22657	0.00900	-0.01016	-0.00124	-0.00224	-0.00279	0.00748	-0.00141	0.00046	0.00291	0.01690	0.00312	0.00276	0.00249	-0.00140	-0.00387	-0.00184	-0.00009	-0.00104	-0.00630	-0.00499	0.01979	-0.08004	-0.02955	0.05520	-0.03993	0.01482	0.00907	-0.00020	-0.00119	-0.00035	-0.00020	-0.00119	-0.00035	-0.00001	0.00001	-0.00000	0.08898	-0.05497	-0.02023	-0.06574	0.00516	0.00450	-0.00093	0.00027	0.00124	-0.00093	0.00027	0.00124	0.00002	-0.00001	0.00001	-2.82252	-1.15970	0.73512
2696	0.00055	-0.00050	-0.00037	0.02661	-0.01859	-0.01513	0.24149	-0.08490	0.10436	0.00974	-0.01165	-0.00225	-0.00155	-0.00398	0.00510	-0.00049	-0.00138	0.00238	0.01953	0.00342	0.00118	0.00346	-0.00024	-0.00373	-0.00052	-0.00103	-0.00068	-0.01124	-0.00348	0.01645	-0.05494	-0.05534	0.06322	-0.04264	0.01648	0.01005	-0.00014	-0.00207	-0.00003	-0.00014	-0.00207	-0.00003	-0.00002	0.00001	0.00000	0.07744	-0.04999	-0.03394	-0.06488	0.00518	0.00304	-0.00119	-0.00004	-0.00073	-0.00119	-0.00004	-0.00073	0.00004	-0.00002	0.00000	-3.00120	-1.13667	0.56825
2697	0.00069	-0.00002	-0.00051	0.03191	0.00059	-0.02321	0.20320	-0.10170	0.02980	0.01201	-0.01471	-0.00343	-0.00103	-0.00597	0.00173	0.00055	-0.00318	0.00137	0.02154	0.00357	-0.00082	0.00562	0.00112	-0.00310	0.00113	-0.00149	-0.00005	-0.01381	-0.00212	0.01322	-0.04117	-0.07665	0.06444	-0.04436	0.01765	0.00991	-0.00066	-0.00162	0.00023	-0.00066	-0.00162	0.00023	-0.00002	0.00001	0.00000	0.05702	-0.05572	-0.04078	-0.06365	0.00839	0.00246	-0.00083	-0.00075	-0.00173	-0.00083	-0.00075	-0.00173	0.00004	-0.00002	-0.00000	-3.09929	-1.28325	0.45200
2698	0.00061	0.00038	-0.00043	0.02735	0.01560	-0.02096	0.17341	-0.05200	0.02608	0.01503	-0.01858	-0.00444	-0.00182	-0.00758	0.00038	0.00018	-0.00347	0.00067	0.02282	0.00402	-0.00139	0.00885	0.00138	-0.00380	0.00171	-0.00113	-0.00000	-0.01146	-0.00202	0.00946	-0.03436	-0.09484	0.05974	-0.04621	0.01907	0.00887	-0.00136	0.00004	0.00009	-0.00136	0.00004	0.00009	-0.00002	-0.00000	0.00000	0.03741	-0.06419	-0.02872	-0.06517	0.00928	0.00401	0.00051	-0.00114	-0.00091	0.00051	-0.00114	-0.00091	0.00002	-0.00001	0.00000	-3.10135	-1.61409	0.46230
2699	0.00038	0.00042	-0.00016	0.01638	0.01612	-0.00885	0.19866	0.00134	0.06521	0.01758	-0.02146	-0.00497	-0.00380	-0.00784	0.00184	-0.00201	-0.00197	0.00042	0.02313	0.00416	-0.00071	0.01211	0.00033	-0.00590	0.00124	-0.00025	-0.00067	-0.00591	-0.00443	0.00499	-0.02202	-0.10767	0.05032	-0.04904	0.02036	0.00770	-0.00177	0.00165	-0.00057	-0.00177	0.00165	-0.00057	-0.00002	-0.00001	-0.00000	0.02617	-0.06444	-0.00533	-0.06951	0.00574	0.00677	0.00187	-0.00086	0.00103	0.00187	-0.00086	0.00103	-0.00001	-0.00000	0.00001	-3.03823	-1.99749	0.54467
2700	0.00027	0.00019	0.00009	0.01166	0.00625	0.00293	0.27018	-0.01265	0.09372	0.01819	-0.02191	-0.00508	-0.00544	-0.00717	0.00332	-0.00430	-0.00019	0.00001	0.02255	0.00401	0.00043	0.01413	-0.00093	-0.00751	0.00090	0.00055	-0.00137	-0.00119	-0.00779	0.00233	-0.01010	-0.10974	0.04011	-0.05205	0.02041	0.00713	-0.00177	0.00232	-0.00162	-0.00177	0.00232	-0.00162	-0.00001	-0.00000	-0.00000	0.01777	-0.05189	0.00841	-0.07321	0.00032	0.00837	0.00196	-0.00003	0.00303	0.00196	-0.00003	0.00303	-0.00001	-0.00000	0.00001	-2.97251	-2.24186	0.60215
2701	0.00050	-0.00006	0.00017	0.02234	-0.00432	0.00734	0.31972	-0.08681	0.06799	0.01676	-0.02012	-0.00500	-0.00562	-0.00625	0.00284	-0.00470	0.00034	-0.00043	0.02185	0.00474	0.00234	0.01414	-0.00123	-0.00751	0.00133	0.00086	-0.00161	-0.00067	-0.00821	0.00360	-0.01244	-0.10253	0.04188	-0.05424	0.01948	0.00830	-0.00151	0.00233	-0.00252	-0.00151	0.00233	-0.00252	-0.00001	0.00000	-0.00001	-0.00046	-0.03587	0.00219	-0.07233	-0.00381	0.00777	0.00047	0.00095	0.00422	0.00047	0.00095	0.00422	0.00001	-0.00001	0.00002	-3.02354	-2.23568	0.60862
2702	0.00094	-0.00023	0.00017	0.04274	-0.01164	0.00728	0.29589	-0.14212	0.00402	0.01484	-0.01743	-0.00456	-0.00466	-0.00526	0.00163	-0.00326	-0.00033	-0.00020	0.02224	0.00722	0.00514	0.01271	-0.00005	-0.00655	0.00206	0.00058	-0.00146	-0.00336	-0.00427	0.00741	-0.02638	-0.09370	0.06092	-0.05706	0.01860	0.01182	-0.00131	0.00259	-0.00255	-0.00131	0.00259	-0.00255	-0.00001	0.00001	-0.00001	-0.03983	-0.03155	-0.01273	-0.06649	-0.00519	0.00630	-0.00130	0.00147	0.00403	-0.00130	0.00147	0.00403	0.00005	-0.00002	0.00002	-3.26578	-2.04641	0.61124
2703	0.00125	-0.00033	0.00020	0.05712	-0.01622	0.00857	0.23503	-0.12978	-0.02923	0.01372	-0.01510	-0.00343	-0.00337	-0.00448	0.00121	-0.00160	-0.00120	0.00051	0.02437	0.01047	0.00722	0.01142	0.00225	-0.00516	0.00265	0.00015	-0.00092	-0.00398	0.00055	0.01087	-0.04037	-0.09315	0.07782	-0.06281	0.01823	0.01531	-0.00161	0.00381	-0.00142	-0.00161	0.00381	-0.00142	-0.00001	0.00001	-0.00000	-0.10177	-0.04332	-0.02101	-0.06004	-0.00370	0.00558	-0.00105	0.00081	0.00285	-0.00105	0.00081	0.00285	0.00006	-0.00003	0.00002	-3.56779	-1.90355	0.64879
2704	0.00123	-0.00032	0.00028	0.05579	-0.01626	0.01215	0.20931	-0.08639	0.00717	0.01328	-0.01397	-0.00249	-0.00272	-0.00413	0.00146	-0.00070	-0.00138	0.00101	0.02771	0.01268	0.00691	0.01126	0.00474	-0.00320	0.00313	0.00021	0.00004	-0.00010	0.00218	0.01303	-0.05280	-0.10835	0.07499	-0.07032	0.01873	0.01574	-0.00259	0.00577	0.00046	-0.00259	0.00577	0.00046	-0.00001	0.00000	0.00000	-0.16826	-0.05855	-0.02543	-0.05745	-0.00050	0.00527	0.00188	-0.00078	0.00186	0.00188	-0.00078	0.00186	0.00004	-0.00002	0.00001	-3.71612	-2.01335	0.71429
2705	0.00096	-0.00017	0.00035	0.04339	-0.01027	0.01478	0.21843	-0.07020	0.08292	0.01270	-0.01455	-0.00342	-0.00359	-0.00412	0.00208	-0.00037	-0.00035	0.00130	0.03070	0.01349	0.00491	0.01200	0.00660	-0.00141	0.00340	0.00078	0.00100	0.00462	0.00081	0.01468	-0.06387	-0.13686	0.06551	-0.07526	0.02054	0.01376	-0.00392	0.00761	0.00243	-0.00392	0.00761	0.00243	-0.00002	-0.00000	0.00001	-0.21404	-0.06090	-0.03888	-0.05809	0.00242	0.00391	0.00525	-0.00205	0.00171	0.00525	-0.00205	0.00171	-0.00000	-0.00001	0.00001	-3.69799	-2.33194	0.80420
2706	0.00067	-0.00002	0.00034	0.02996	-0.00397	0.01402	0.20496	-0.08712	0.15267	0.01176	-0.01644	-0.00617	-0.00523	-0.00467	0.00250	-0.00010	0.00134	0.00132	0.03169	0.01377	0.00334	0.01306	0.00758	-0.00104	0.00318	0.00122	0.00144	0.00649	-0.00036	0.01548	-0.05906	-0.17069	0.07151	-0.07622	0.02355	0.01262	-0.00517	0.00877	0.00380	-0.00517	0.00877	0.00380	-0.00003	-0.00001	0.00002	-0.23470	-0.04574	-0.06108	-0.05804	0.00404	0.00128	0.00635	-0.00209	0.00192	0.00635	-0.00209	0.00192	-0.00002	-0.00000	0.00000	-3.68250	-2.59967	0.94947
2707	0.00045	-0.00009	0.00025	0.02016	-0.00572	0.01063	0.17042	-0.11134	0.19541	0.01098	-0.01797	-0.00812	-0.00538	-0.00607	0.00127	0.00066	0.00222	0.00053	0.03044	0.01368	0.00313	0.01411	0.00760	-0.00170	0.00283	0.00124	0.00146	0.00592	0.00052	0.01373	-0.02230	-0.20645	0.09365	-0.07743	0.02731	0.01395	-0.00601	0.00945	0.00420	-0.00601	0.00945	0.00420	-0.00005	-0.00000	0.00002	-0.25145	-0.01866	-0.08088	-0.05534	0.00475	-0.00158	0.00465	-0.00112	0.00171	0.00465	-0.00112	0.00171	-0.00001	0.00000	0.00000	-3.76560	-2.63642	1.15508
2708	0.00033	-0.00036	0.00011	0.01556	-0.01508	0.00565	0.18556	-0.14312	0.19930	0.01041	-0.01720	-0.00705	-0.00341	-0.00735	-0.00165	0.00208	0.00162	-0.00073	0.02921	0.01257	0.00350	0.01499	0.00649	-0.00201	0.00311	0.00117	0.00142	0.00516	0.00245	0.01018	0.03677	-0.24073	0.11923	-0.08331	0.03122	0.01727	-0.00634	0.01048	0.00382	-0.00634	0.01048	0.00382	-0.00005	0.00001	0.00002	-0.28836	0.01232	-0.09395	-0.05034	0.00545	-0.00410	0.00165	0.00010	0.00083	0.00165	0.00010	0.00083	0.00003	-0.00000	0.00000	-3.86447	-2.51070	1.35937
2709	0.00037	-0.00057	-0.00006	0.01790	-0.02266	-0.00099	0.27631	-0.20461	0.16594	0.00909	-0.01407	-0.00473	-0.00132	-0.00692	-0.00357	0.00311	0.00046	-0.00121	0.03078	0.01030	0.00314	0.01565	0.00437	-0.00211	0.00396	0.00131	0.00120	0.00602	0.00393	0.00875	0.09146	-0.26708	0.14094	-0.09344	0.03412	0.02170	-0.00658	0.01282	0.00321	-0.00658	0.01282	0.00321	-0.00004	0.00002	0.00002	-0.35460	0.03759	-0.10300	-0.04379	0.00712	-0.00633	-0.00029	0.00071	-0.00020	-0.00029	0.00071	-0.00020	0.00008	-0.00001	0.00001	-3.83954	-2.44337	1.50896
2710	0.00050	-0.00055	-0.00018	0.02386	-0.02148	-0.00626	0.38313	-0.28521	0.13679	0.00615	-0.01088	-0.00569	-0.00087	-0.00489	-0.00258	0.00242	-0.00030	-0.00056	0.03436	0.00733	0.00140	0.01596	0.00192	-0.00303	0.00445	0.00153	0.00061	0.00951	0.00504	0.01243	0.13926	-0.28753	0.15872	-0.10495	0.03616	0.02644	-0.00771	0.01704	0.00284	-0.00771	0.01704	0.00284	-0.00004	0.00003	0.00001	-0.44322	0.05103	-0.11006	-0.03725	0.01037	-0.00837	0.00093	-0.00018	-0.00100	0.00093	-0.00018	-0.00100	0.00009	-0.00002	0.00000	-3.61438	-2.64411	1.64649
2711	0.00056	-0.00034	-0.00010	0.02641	-0.01373	-0.00371	0.44360	-0.32219	0.17030	0.00207	-0.00956	-0.01121	-0.00177	-0.00301	-0.00068	0.00051	-0.00075	0.00021	0.03574	0.00432	-0.00108	0.01551	-0.00005	-0.00451	0.00410	0.00165	-0.00012	0.01454	0.00639	0.02026	0.21342	-0.31869	0.17699	-0.11702	0.03995	0.03063	-0.01056	0.02295	0.00241	-0.01056	0.02295	0.00241	-0.00004	0.00003	0.00002	-0.53464	0.05750	-0.11888	-0.03225	0.01451	-0.01052	0.00537	-0.00279	-0.00189	0.00537	-0.00279	-0.00189	0.00007	-0.00003	-0.00000	-3.16470	-3.21167	1.88773
