	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2437	0.21679	0.06810	0.00523	0.13671	0.69788	0.00601	0.16914	0.05199	0.01101	0.13571	0.64737	0.00944	0.18050	0.03995	0.01855	0.13336	0.65332	0.01790	0.00091	-0.02054	0.04244	0.13041	0.45181	0.02226
2438	0.21665	0.06797	0.00511	0.13712	0.69744	0.00600	0.16903	0.05160	0.01040	0.13596	0.64694	0.00952	0.18039	0.03951	0.01785	0.13362	0.65289	0.01798	0.00089	-0.02200	0.03972	0.13008	0.45139	0.02216
2439	0.21644	0.06791	0.00495	0.13785	0.69685	0.00611	0.16889	0.05123	0.00986	0.13646	0.64635	0.00949	0.18028	0.03913	0.01727	0.13415	0.65231	0.01794	0.00102	-0.02365	0.03746	0.12959	0.45083	0.02226
2440	0.21630	0.06793	0.00497	0.13849	0.69638	0.00629	0.16884	0.05089	0.00951	0.13687	0.64588	0.00951	0.18026	0.03883	0.01692	0.13459	0.65187	0.01796	0.00132	-0.02528	0.03568	0.12904	0.45042	0.02262
2441	0.21632	0.06794	0.00517	0.13882	0.69616	0.00635	0.16894	0.05059	0.00936	0.13707	0.64566	0.00954	0.18040	0.03856	0.01676	0.13480	0.65168	0.01797	0.00176	-0.02674	0.03430	0.12866	0.45026	0.02316
2442	0.21648	0.06789	0.00534	0.13890	0.69611	0.00621	0.16917	0.05030	0.00925	0.13711	0.64561	0.00947	0.18067	0.03826	0.01659	0.13486	0.65166	0.01788	0.00228	-0.02795	0.03320	0.12851	0.45026	0.02368
2443	0.21667	0.06782	0.00537	0.13875	0.69610	0.00594	0.16940	0.05004	0.00905	0.13699	0.64562	0.00941	0.18093	0.03797	0.01627	0.13472	0.65168	0.01781	0.00275	-0.02893	0.03228	0.12855	0.45030	0.02407
2444	0.21672	0.06776	0.00529	0.13827	0.69608	0.00568	0.16950	0.04983	0.00874	0.13662	0.64562	0.00957	0.18107	0.03772	0.01584	0.13429	0.65169	0.01795	0.00307	-0.02977	0.03145	0.12872	0.45030	0.02447
2445	0.21662	0.06765	0.00526	0.13754	0.69597	0.00555	0.16942	0.04958	0.00841	0.13603	0.64556	0.01003	0.18102	0.03745	0.01542	0.13362	0.65163	0.01839	0.00316	-0.03051	0.03053	0.12892	0.45021	0.02503
2446	0.21637	0.06734	0.00535	0.13686	0.69568	0.00559	0.16917	0.04923	0.00813	0.13543	0.64532	0.01064	0.18076	0.03706	0.01510	0.13298	0.65138	0.01899	0.00289	-0.03108	0.02935	0.12896	0.44996	0.02575
2447	0.21604	0.06689	0.00555	0.13656	0.69525	0.00570	0.16881	0.04882	0.00791	0.13509	0.64494	0.01124	0.18034	0.03661	0.01490	0.13267	0.65101	0.01959	0.00231	-0.03136	0.02786	0.12864	0.44959	0.02649
2448	0.21573	0.06649	0.00580	0.13670	0.69491	0.00578	0.16844	0.04850	0.00772	0.13505	0.64464	0.01162	0.17989	0.03627	0.01481	0.13272	0.65073	0.01998	0.00163	-0.03139	0.02617	0.12797	0.44933	0.02713
2449	0.21558	0.06632	0.00594	0.13700	0.69482	0.00575	0.16826	0.04837	0.00759	0.13515	0.64458	0.01169	0.17963	0.03613	0.01478	0.13290	0.65069	0.02006	0.00123	-0.03139	0.02446	0.12722	0.44934	0.02768
2450	0.21564	0.06634	0.00593	0.13720	0.69489	0.00566	0.16833	0.04837	0.00761	0.13518	0.64466	0.01172	0.17966	0.03610	0.01483	0.13298	0.65081	0.02007	0.00124	-0.03160	0.02294	0.12656	0.44949	0.02821
2451	0.21574	0.06639	0.00580	0.13741	0.69489	0.00565	0.16847	0.04836	0.00786	0.13517	0.64472	0.01211	0.17979	0.03604	0.01501	0.13301	0.65088	0.02047	0.00144	-0.03199	0.02184	0.12584	0.44960	0.02883
2452	0.21563	0.06636	0.00568	0.13779	0.69466	0.00578	0.16840	0.04829	0.00827	0.13523	0.64460	0.01291	0.17973	0.03590	0.01528	0.13311	0.65077	0.02126	0.00146	-0.03239	0.02129	0.12486	0.44954	0.02968
2453	0.21529	0.06628	0.00561	0.13821	0.69425	0.00601	0.16810	0.04818	0.00858	0.13527	0.64431	0.01376	0.17944	0.03575	0.01547	0.13322	0.65050	0.02211	0.00120	-0.03266	0.02118	0.12358	0.44934	0.03077
2454	0.21495	0.06626	0.00553	0.13845	0.69379	0.00613	0.16778	0.04814	0.00867	0.13517	0.64395	0.01442	0.17914	0.03568	0.01549	0.13318	0.65019	0.02277	0.00094	-0.03282	0.02125	0.12224	0.44912	0.03196
2455	0.21483	0.06633	0.00539	0.13855	0.69337	0.00601	0.16768	0.04817	0.00860	0.13500	0.64366	0.01495	0.17907	0.03569	0.01534	0.13306	0.64993	0.02329	0.00092	-0.03294	0.02132	0.12117	0.44894	0.03310
2456	0.21499	0.06639	0.00527	0.13871	0.69299	0.00576	0.16785	0.04819	0.00846	0.13495	0.64343	0.01543	0.17926	0.03568	0.01511	0.13304	0.64974	0.02374	0.00116	-0.03305	0.02127	0.12050	0.44882	0.03423
2457	0.21534	0.06633	0.00529	0.13904	0.69263	0.00562	0.16818	0.04814	0.00831	0.13510	0.64318	0.01578	0.17961	0.03559	0.01486	0.13319	0.64953	0.02405	0.00148	-0.03309	0.02109	0.12003	0.44871	0.03551
2458	0.21566	0.06619	0.00545	0.13947	0.69218	0.00569	0.16848	0.04803	0.00825	0.13533	0.64278	0.01597	0.17989	0.03545	0.01477	0.13343	0.64919	0.02420	0.00171	-0.03307	0.02077	0.11946	0.44850	0.03697
2459	0.21580	0.06601	0.00561	0.13980	0.69164	0.00585	0.16861	0.04788	0.00841	0.13546	0.64226	0.01619	0.18000	0.03529	0.01495	0.13359	0.64873	0.02438	0.00174	-0.03310	0.02044	0.11872	0.44819	0.03837
2460	0.21583	0.06576	0.00560	0.13995	0.69112	0.00589	0.16864	0.04768	0.00877	0.13543	0.64181	0.01648	0.18000	0.03506	0.01531	0.13362	0.64833	0.02465	0.00166	-0.03314	0.02025	0.11790	0.44792	0.03957
2461	0.21590	0.06537	0.00548	0.14006	0.69075	0.00586	0.16871	0.04739	0.00909	0.13536	0.64149	0.01661	0.18004	0.03472	0.01558	0.13366	0.64806	0.02476	0.00155	-0.03310	0.02030	0.11696	0.44781	0.04076
2462	0.21599	0.06500	0.00535	0.14033	0.69049	0.00593	0.16878	0.04712	0.00921	0.13538	0.64123	0.01655	0.18009	0.03439	0.01559	0.13379	0.64786	0.02467	0.00144	-0.03300	0.02053	0.11575	0.44786	0.04220
2463	0.21589	0.06475	0.00525	0.14075	0.69021	0.00608	0.16867	0.04692	0.00923	0.13546	0.64101	0.01683	0.17999	0.03414	0.01552	0.13396	0.64771	0.02492	0.00127	-0.03303	0.02078	0.11438	0.44797	0.04377
2464	0.21551	0.06446	0.00512	0.14120	0.68985	0.00621	0.16830	0.04664	0.00933	0.13554	0.64087	0.01772	0.17963	0.03385	0.01558	0.13407	0.64759	0.02579	0.00089	-0.03327	0.02102	0.11310	0.44803	0.04508
2465	0.21501	0.06394	0.00503	0.14158	0.68939	0.00624	0.16781	0.04616	0.00948	0.13554	0.64069	0.01872	0.17912	0.03338	0.01574	0.13411	0.64742	0.02678	0.00033	-0.03358	0.02134	0.11181	0.44801	0.04610
2466	0.21468	0.06330	0.00503	0.14183	0.68888	0.00619	0.16745	0.04564	0.00961	0.13540	0.64041	0.01936	0.17874	0.03283	0.01589	0.13403	0.64717	0.02742	-0.00021	-0.03369	0.02166	0.11027	0.44795	0.04701
2467	0.21468	0.06282	0.00508	0.14199	0.68842	0.00615	0.16740	0.04531	0.00972	0.13515	0.64015	0.01982	0.17865	0.03246	0.01599	0.13383	0.64693	0.02786	-0.00050	-0.03351	0.02183	0.10845	0.44797	0.04794
2468	0.21495	0.06257	0.00508	0.14215	0.68811	0.00618	0.16763	0.04518	0.00978	0.13488	0.64005	0.02038	0.17885	0.03229	0.01601	0.13363	0.64687	0.02841	-0.00048	-0.03319	0.02188	0.10649	0.44818	0.04892
2469	0.21531	0.06237	0.00502	0.14239	0.68791	0.00625	0.16796	0.04507	0.00976	0.13471	0.64008	0.02096	0.17917	0.03215	0.01595	0.13357	0.64692	0.02898	-0.00029	-0.03298	0.02197	0.10458	0.44854	0.05001
2470	0.21560	0.06213	0.00494	0.14276	0.68761	0.00625	0.16823	0.04489	0.00966	0.13472	0.63994	0.02131	0.17943	0.03195	0.01583	0.13373	0.64682	0.02932	-0.00009	-0.03297	0.02220	0.10286	0.44883	0.05126
2471	0.21575	0.06200	0.00492	0.14332	0.68690	0.00619	0.16836	0.04479	0.00951	0.13492	0.63935	0.02142	0.17957	0.03186	0.01569	0.13408	0.64627	0.02940	0.00004	-0.03299	0.02250	0.10136	0.44872	0.05256
2472	0.21583	0.06207	0.00498	0.14414	0.68565	0.00613	0.16842	0.04486	0.00940	0.13531	0.63824	0.02154	0.17964	0.03195	0.01558	0.13457	0.64520	0.02950	0.00011	-0.03287	0.02278	0.09992	0.44810	0.05364
2473	0.21592	0.06224	0.00511	0.14521	0.68402	0.00608	0.16850	0.04505	0.00946	0.13586	0.63680	0.02178	0.17972	0.03212	0.01560	0.13521	0.64379	0.02972	0.00017	-0.03262	0.02301	0.09832	0.44715	0.05435
2474	0.21605	0.06241	0.00525	0.14642	0.68231	0.00607	0.16862	0.04525	0.00977	0.13648	0.63530	0.02207	0.17985	0.03226	0.01578	0.13595	0.64230	0.03001	0.00023	-0.03229	0.02321	0.09651	0.44617	0.05474
2475	0.21612	0.06261	0.00537	0.14756	0.68067	0.00616	0.16872	0.04547	0.01019	0.13706	0.63387	0.02237	0.17993	0.03241	0.01606	0.13666	0.64086	0.03033	0.00025	-0.03193	0.02340	0.09463	0.44525	0.05494
2476	0.21607	0.06283	0.00546	0.14851	0.67895	0.00639	0.16868	0.04571	0.01046	0.13749	0.63227	0.02262	0.17990	0.03261	0.01626	0.13722	0.63925	0.03059	0.00018	-0.03164	0.02356	0.09282	0.44416	0.05513
2477	0.21593	0.06299	0.00548	0.14921	0.67692	0.00675	0.16855	0.04584	0.01043	0.13775	0.63025	0.02269	0.17978	0.03275	0.01622	0.13758	0.63723	0.03067	0.00008	-0.03156	0.02371	0.09117	0.44263	0.05536
2478	0.21587	0.06297	0.00546	0.14976	0.67462	0.00713	0.16847	0.04582	0.01021	0.13790	0.62787	0.02256	0.17971	0.03274	0.01600	0.13783	0.63487	0.03053	0.00007	-0.03164	0.02390	0.08973	0.44072	0.05557
2479	0.21602	0.06282	0.00543	0.15029	0.67226	0.00742	0.16859	0.04570	0.01005	0.13806	0.62544	0.02230	0.17984	0.03263	0.01584	0.13807	0.63244	0.03026	0.00017	-0.03167	0.02413	0.08846	0.43873	0.05570
2480	0.21635	0.06263	0.00544	0.15088	0.66992	0.00756	0.16890	0.04559	0.01010	0.13829	0.62309	0.02211	0.18013	0.03250	0.01588	0.13836	0.63010	0.03006	0.00037	-0.03152	0.02430	0.08733	0.43677	0.05569
2481	0.21673	0.06244	0.00556	0.15149	0.66746	0.00762	0.16926	0.04549	0.01028	0.13858	0.62069	0.02206	0.18045	0.03238	0.01607	0.13867	0.62770	0.03002	0.00056	-0.03129	0.02426	0.08640	0.43469	0.05549
2482	0.21704	0.06222	0.00584	0.15209	0.66480	0.00770	0.16953	0.04534	0.01044	0.13888	0.61808	0.02210	0.18069	0.03222	0.01627	0.13896	0.62509	0.03006	0.00067	-0.03115	0.02401	0.08569	0.43230	0.05511
2483	0.21727	0.06197	0.00622	0.15269	0.66201	0.00784	0.16971	0.04516	0.01058	0.13923	0.61537	0.02223	0.18084	0.03204	0.01650	0.13930	0.62235	0.03021	0.00073	-0.03114	0.02369	0.08514	0.42972	0.05456
2484	0.21748	0.06184	0.00649	0.15329	0.65934	0.00800	0.16990	0.04506	0.01080	0.13962	0.61278	0.02244	0.18099	0.03197	0.01685	0.13969	0.61973	0.03045	0.00083	-0.03113	0.02343	0.08472	0.42720	0.05383
2485	0.21768	0.06192	0.00650	0.15378	0.65699	0.00816	0.17013	0.04513	0.01109	0.13998	0.61043	0.02248	0.18120	0.03207	0.01723	0.14006	0.61734	0.03052	0.00104	-0.03109	0.02324	0.08451	0.42488	0.05305
2486	0.21783	0.06215	0.00635	0.15405	0.65501	0.00829	0.17034	0.04530	0.01133	0.14019	0.60835	0.02219	0.18141	0.03225	0.01749	0.14029	0.61524	0.03024	0.00131	-0.03111	0.02306	0.08449	0.42281	0.05238
2487	0.21789	0.06238	0.00623	0.15410	0.65342	0.00830	0.17047	0.04544	0.01150	0.14023	0.60664	0.02179	0.18156	0.03237	0.01760	0.14036	0.61352	0.02985	0.00155	-0.03129	0.02285	0.08447	0.42109	0.05182
2488	0.21788	0.06253	0.00617	0.15405	0.65223	0.00817	0.17051	0.04549	0.01159	0.14018	0.60540	0.02154	0.18162	0.03242	0.01763	0.14035	0.61227	0.02962	0.00171	-0.03152	0.02268	0.08437	0.41982	0.05125
2489	0.21785	0.06258	0.00611	0.15404	0.65144	0.00795	0.17050	0.04551	0.01158	0.14019	0.60464	0.02143	0.18162	0.03243	0.01760	0.14037	0.61148	0.02953	0.00175	-0.03164	0.02267	0.08440	0.41898	0.05070
2490	0.21776	0.06262	0.00600	0.15414	0.65105	0.00775	0.17041	0.04555	0.01149	0.14032	0.60424	0.02122	0.18153	0.03249	0.01753	0.14049	0.61107	0.02933	0.00168	-0.03160	0.02284	0.08469	0.41850	0.05027
2491	0.21758	0.06273	0.00592	0.15429	0.65105	0.00764	0.17022	0.04566	0.01134	0.14051	0.60413	0.02076	0.18135	0.03262	0.01741	0.14064	0.61098	0.02885	0.00153	-0.03152	0.02307	0.08514	0.41835	0.05001
2492	0.21738	0.06287	0.00592	0.15442	0.65136	0.00764	0.17002	0.04577	0.01118	0.14068	0.60425	0.02011	0.18117	0.03276	0.01727	0.14078	0.61112	0.02819	0.00142	-0.03154	0.02324	0.08561	0.41845	0.04978
2493	0.21735	0.06292	0.00597	0.15459	0.65184	0.00766	0.16998	0.04579	0.01116	0.14091	0.60459	0.01963	0.18114	0.03279	0.01726	0.14099	0.61147	0.02769	0.00143	-0.03161	0.02329	0.08618	0.41870	0.04945
2494	0.21751	0.06279	0.00602	0.15490	0.65231	0.00761	0.17016	0.04568	0.01141	0.14129	0.60505	0.01962	0.18131	0.03266	0.01750	0.14135	0.61191	0.02770	0.00154	-0.03164	0.02318	0.08687	0.41899	0.04894
2495	0.21771	0.06255	0.00598	0.15526	0.65263	0.00743	0.17040	0.04549	0.01177	0.14173	0.60549	0.01999	0.18151	0.03243	0.01783	0.14176	0.61231	0.02811	0.00165	-0.03164	0.02298	0.08753	0.41922	0.04834
2496	0.21774	0.06240	0.00583	0.15544	0.65278	0.00718	0.17046	0.04534	0.01188	0.14196	0.60577	0.02027	0.18157	0.03225	0.01788	0.14199	0.61255	0.02842	0.00167	-0.03173	0.02282	0.08787	0.41935	0.04785
2497	0.21753	0.06247	0.00566	0.15533	0.65287	0.00704	0.17025	0.04534	0.01157	0.14185	0.60584	0.02011	0.18140	0.03225	0.01751	0.14189	0.61263	0.02826	0.00159	-0.03196	0.02287	0.08775	0.41943	0.04763
2498	0.21721	0.06276	0.00564	0.15505	0.65293	0.00706	0.16991	0.04552	0.01106	0.14151	0.60578	0.01959	0.18111	0.03247	0.01696	0.14158	0.61258	0.02772	0.00149	-0.03219	0.02314	0.08723	0.41950	0.04770
2499	0.21703	0.06314	0.00584	0.15479	0.65297	0.00718	0.16970	0.04581	0.01067	0.14114	0.60567	0.01900	0.18095	0.03280	0.01659	0.14122	0.61250	0.02710	0.00150	-0.03227	0.02346	0.08653	0.41960	0.04786
2500	0.21710	0.06345	0.00607	0.15463	0.65302	0.00726	0.16975	0.04609	0.01057	0.14086	0.60564	0.01860	0.18102	0.03311	0.01651	0.14095	0.61249	0.02669	0.00165	-0.03215	0.02359	0.08582	0.41975	0.04784
2501	0.21725	0.06368	0.00610	0.15464	0.65314	0.00730	0.16991	0.04631	0.01065	0.14069	0.60575	0.01843	0.18117	0.03333	0.01662	0.14079	0.61260	0.02653	0.00180	-0.03195	0.02349	0.08500	0.42004	0.04751
2502	0.21729	0.06381	0.00591	0.15481	0.65329	0.00734	0.16998	0.04644	0.01078	0.14060	0.60596	0.01835	0.18123	0.03345	0.01674	0.14072	0.61279	0.02645	0.00185	-0.03181	0.02329	0.08390	0.42048	0.04698
2503	0.21724	0.06387	0.00570	0.15507	0.65343	0.00738	0.16996	0.04649	0.01087	0.14054	0.60615	0.01821	0.18121	0.03349	0.01681	0.14070	0.61297	0.02633	0.00181	-0.03176	0.02316	0.08262	0.42099	0.04647
2504	0.21719	0.06386	0.00557	0.15523	0.65352	0.00730	0.16993	0.04650	0.01097	0.14044	0.60632	0.01809	0.18117	0.03348	0.01689	0.14063	0.61312	0.02622	0.00173	-0.03166	0.02317	0.08152	0.42143	0.04607
2505	0.21716	0.06386	0.00546	0.15516	0.65360	0.00694	0.16991	0.04654	0.01104	0.14023	0.60653	0.01810	0.18114	0.03352	0.01696	0.14040	0.61333	0.02623	0.00165	-0.03148	0.02329	0.08076	0.42178	0.04581
2506	0.21713	0.06392	0.00528	0.15484	0.65368	0.00646	0.16988	0.04662	0.01095	0.13983	0.60676	0.01814	0.18111	0.03361	0.01690	0.13997	0.61357	0.02626	0.00161	-0.03135	0.02340	0.08012	0.42206	0.04566
2507	0.21717	0.06399	0.00509	0.15444	0.65378	0.00614	0.16992	0.04669	0.01077	0.13934	0.60698	0.01818	0.18116	0.03370	0.01676	0.13944	0.61379	0.02630	0.00167	-0.03129	0.02338	0.07934	0.42235	0.04553
2508	0.21731	0.06398	0.00498	0.15417	0.65389	0.00604	0.17006	0.04671	0.01074	0.13894	0.60721	0.01840	0.18128	0.03372	0.01676	0.13904	0.61401	0.02653	0.00176	-0.03118	0.02328	0.07843	0.42268	0.04536
2509	0.21743	0.06387	0.00503	0.15413	0.65394	0.00605	0.17016	0.04667	0.01084	0.13876	0.60742	0.01883	0.18136	0.03367	0.01688	0.13889	0.61420	0.02698	0.00175	-0.03098	0.02329	0.07761	0.42302	0.04516
2510	0.21738	0.06376	0.00519	0.15414	0.65395	0.00608	0.17007	0.04662	0.01082	0.13867	0.60753	0.01910	0.18126	0.03361	0.01685	0.13885	0.61428	0.02728	0.00158	-0.03084	0.02347	0.07698	0.42326	0.04507
2511	0.21717	0.06378	0.00534	0.15394	0.65405	0.00617	0.16983	0.04662	0.01058	0.13843	0.60757	0.01890	0.18103	0.03361	0.01658	0.13865	0.61432	0.02708	0.00138	-0.03087	0.02363	0.07653	0.42340	0.04514
2512	0.21696	0.06398	0.00538	0.15351	0.65433	0.00636	0.16961	0.04675	0.01036	0.13800	0.60765	0.01834	0.18084	0.03373	0.01628	0.13823	0.61443	0.02649	0.00128	-0.03097	0.02362	0.07621	0.42355	0.04532
2513	0.21681	0.06433	0.00536	0.15313	0.65467	0.00661	0.16949	0.04702	0.01030	0.13759	0.60777	0.01772	0.18076	0.03399	0.01613	0.13780	0.61460	0.02583	0.00131	-0.03102	0.02353	0.07587	0.42378	0.04556
2514	0.21670	0.06469	0.00534	0.15305	0.65485	0.00677	0.16940	0.04729	0.01023	0.13744	0.60782	0.01715	0.18070	0.03426	0.01602	0.13763	0.61469	0.02523	0.00136	-0.03103	0.02352	0.07551	0.42403	0.04588
2515	0.21659	0.06485	0.00531	0.15322	0.65482	0.00664	0.16929	0.04741	0.01007	0.13754	0.60775	0.01674	0.18061	0.03439	0.01584	0.13775	0.61465	0.02479	0.00135	-0.03109	0.02360	0.07536	0.42417	0.04620
2516	0.21653	0.06475	0.00526	0.15340	0.65472	0.00625	0.16923	0.04730	0.00997	0.13773	0.60771	0.01664	0.18055	0.03428	0.01572	0.13795	0.61462	0.02468	0.00131	-0.03123	0.02361	0.07558	0.42417	0.04644
2517	0.21654	0.06456	0.00524	0.15344	0.65468	0.00591	0.16925	0.04711	0.00996	0.13784	0.60776	0.01683	0.18057	0.03409	0.01574	0.13807	0.61467	0.02487	0.00133	-0.03143	0.02351	0.07590	0.42415	0.04663
2518	0.21659	0.06449	0.00527	0.15342	0.65475	0.00594	0.16930	0.04701	0.00998	0.13785	0.60788	0.01709	0.18062	0.03402	0.01580	0.13812	0.61477	0.02515	0.00141	-0.03161	0.02337	0.07594	0.42425	0.04678
2519	0.21659	0.06458	0.00536	0.15352	0.65494	0.00630	0.16931	0.04708	0.01000	0.13788	0.60807	0.01734	0.18062	0.03411	0.01589	0.13820	0.61493	0.02541	0.00144	-0.03164	0.02320	0.07564	0.42451	0.04683
2520	0.21653	0.06472	0.00548	0.15373	0.65517	0.00668	0.16924	0.04722	0.01014	0.13799	0.60830	0.01759	0.18054	0.03426	0.01608	0.13835	0.61515	0.02568	0.00135	-0.03149	0.02299	0.07533	0.42484	0.04678
2521	0.21641	0.06484	0.00560	0.15399	0.65533	0.00681	0.16913	0.04736	0.01043	0.13818	0.60851	0.01785	0.18041	0.03439	0.01641	0.13853	0.61535	0.02594	0.00117	-0.03128	0.02277	0.07526	0.42510	0.04682
2522	0.21625	0.06494	0.00564	0.15420	0.65533	0.00663	0.16901	0.04745	0.01072	0.13837	0.60859	0.01796	0.18027	0.03450	0.01674	0.13869	0.61545	0.02604	0.00102	-0.03120	0.02261	0.07539	0.42524	0.04712
2523	0.21608	0.06502	0.00559	0.15432	0.65528	0.00636	0.16887	0.04749	0.01079	0.13848	0.60856	0.01777	0.18013	0.03456	0.01685	0.13878	0.61546	0.02582	0.00094	-0.03132	0.02258	0.07549	0.42532	0.04764
2524	0.21593	0.06506	0.00546	0.15432	0.65532	0.00622	0.16872	0.04748	0.01056	0.13847	0.60857	0.01750	0.18001	0.03458	0.01665	0.13876	0.61550	0.02552	0.00092	-0.03156	0.02263	0.07552	0.42544	0.04808
2525	0.21581	0.06512	0.00531	0.15422	0.65549	0.00625	0.16861	0.04747	0.01024	0.13839	0.60873	0.01750	0.17993	0.03459	0.01632	0.13864	0.61568	0.02551	0.00095	-0.03181	0.02265	0.07557	0.42557	0.04823
2526	0.21573	0.06522	0.00522	0.15402	0.65570	0.00633	0.16855	0.04751	0.01010	0.13826	0.60899	0.01787	0.17988	0.03464	0.01615	0.13845	0.61594	0.02588	0.00099	-0.03197	0.02258	0.07578	0.42564	0.04812
2527	0.21571	0.06532	0.00522	0.15371	0.65586	0.00629	0.16856	0.04758	0.01032	0.13807	0.60926	0.01846	0.17990	0.03468	0.01633	0.13817	0.61620	0.02648	0.00100	-0.03195	0.02242	0.07615	0.42560	0.04796
2528	0.21576	0.06538	0.00527	0.15335	0.65593	0.00621	0.16866	0.04764	0.01073	0.13784	0.60948	0.01906	0.17998	0.03470	0.01666	0.13783	0.61640	0.02709	0.00102	-0.03183	0.02226	0.07652	0.42551	0.04790
2529	0.21584	0.06543	0.00532	0.15310	0.65595	0.00627	0.16876	0.04768	0.01093	0.13764	0.60956	0.01940	0.18008	0.03470	0.01679	0.13759	0.61649	0.02743	0.00111	-0.03180	0.02221	0.07657	0.42547	0.04800
2530	0.21586	0.06547	0.00539	0.15303	0.65594	0.00650	0.16876	0.04768	0.01076	0.13754	0.60947	0.01931	0.18011	0.03471	0.01659	0.13753	0.61640	0.02734	0.00121	-0.03195	0.02228	0.07627	0.42549	0.04822
2531	0.21578	0.06546	0.00547	0.15307	0.65585	0.00670	0.16865	0.04763	0.01043	0.13751	0.60926	0.01901	0.18002	0.03470	0.01628	0.13758	0.61620	0.02703	0.00121	-0.03218	0.02241	0.07587	0.42550	0.04846
2532	0.21568	0.06528	0.00547	0.15310	0.65568	0.00670	0.16853	0.04748	0.01026	0.13749	0.60908	0.01889	0.17990	0.03457	0.01617	0.13761	0.61602	0.02691	0.00109	-0.03230	0.02250	0.07564	0.42543	0.04862
2533	0.21572	0.06498	0.00531	0.15306	0.65553	0.00652	0.16855	0.04726	0.01031	0.13747	0.60903	0.01911	0.17989	0.03435	0.01629	0.13759	0.61596	0.02714	0.00098	-0.03224	0.02255	0.07558	0.42536	0.04861
2534	0.21585	0.06476	0.00507	0.15302	0.65550	0.00635	0.16869	0.04711	0.01040	0.13745	0.60914	0.01945	0.18000	0.03420	0.01642	0.13758	0.61604	0.02750	0.00099	-0.03212	0.02260	0.07561	0.42538	0.04851
2535	0.21594	0.06478	0.00493	0.15297	0.65564	0.00635	0.16879	0.04713	0.01028	0.13742	0.60932	0.01961	0.18011	0.03423	0.01632	0.13756	0.61621	0.02766	0.00112	-0.03213	0.02269	0.07556	0.42554	0.04852
2536	0.21599	0.06489	0.00499	0.15280	0.65584	0.00648	0.16881	0.04718	0.00992	0.13723	0.60941	0.01934	0.18016	0.03433	0.01600	0.13738	0.61632	0.02738	0.00128	-0.03229	0.02277	0.07535	0.42573	0.04886
2537	0.21603	0.06487	0.00524	0.15240	0.65596	0.00663	0.16879	0.04714	0.00947	0.13682	0.60930	0.01863	0.18016	0.03432	0.01561	0.13698	0.61628	0.02661	0.00135	-0.03245	0.02277	0.07503	0.42583	0.04953
2538	0.21605	0.06469	0.00550	0.15192	0.65608	0.00672	0.16875	0.04700	0.00921	0.13639	0.60920	0.01791	0.18010	0.03420	0.01539	0.13654	0.61624	0.02584	0.00125	-0.03245	0.02269	0.07484	0.42587	0.05012
2539	0.21603	0.06454	0.00562	0.15160	0.65632	0.00660	0.16871	0.04693	0.00938	0.13617	0.60942	0.01785	0.18003	0.03409	0.01554	0.13628	0.61647	0.02577	0.00107	-0.03227	0.02258	0.07504	0.42598	0.05025
2540	0.21598	0.06455	0.00557	0.15155	0.65658	0.00619	0.16870	0.04697	0.00996	0.13624	0.60992	0.01854	0.18000	0.03408	0.01604	0.13628	0.61694	0.02648	0.00093	-0.03206	0.02253	0.07558	0.42616	0.05000
2541	0.21588	0.06461	0.00550	0.15169	0.65663	0.00563	0.16869	0.04702	0.01063	0.13644	0.61036	0.01941	0.17998	0.03409	0.01664	0.13641	0.61735	0.02738	0.00088	-0.03201	0.02261	0.07611	0.42631	0.04978
2542	0.21576	0.06466	0.00544	0.15191	0.65646	0.00517	0.16863	0.04702	0.01103	0.13664	0.61053	0.02004	0.17992	0.03408	0.01702	0.13657	0.61750	0.02803	0.00085	-0.03211	0.02271	0.07629	0.42638	0.04975
