	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
8900	2.51311	-27.30005	152.87268	-5.25916	43.31573	645.07068
8901	2.50604	-27.23309	152.66405	-5.26838	43.34547	645.42944
8902	2.49877	-27.16536	152.45319	-5.27780	43.37493	645.78656
8903	2.49130	-27.09684	152.24008	-5.28744	43.40411	646.14209
8904	2.48363	-27.02751	152.02461	-5.29731	43.43300	646.49622
8905	2.47574	-26.95748	151.80711	-5.30743	43.46158	646.84857
8906	2.46762	-26.88670	151.58739	-5.31782	43.48984	647.19934
8907	2.45928	-26.81523	151.36560	-5.32850	43.51777	647.54840
8908	2.45070	-26.74317	151.14203	-5.33945	43.54532	647.89526
8909	2.44186	-26.67039	150.91626	-5.35073	43.57254	648.24066
8910	2.43276	-26.59700	150.68857	-5.36234	43.59938	648.58417
8911	2.42341	-26.52309	150.45929	-5.37428	43.62580	648.92548
8912	2.41377	-26.44854	150.22795	-5.38659	43.65184	649.26508
8913	2.40385	-26.37345	149.99486	-5.39928	43.67747	649.60272
8914	2.39364	-26.29784	149.76007	-5.41236	43.70268	649.93829
8915	2.38313	-26.22178	149.52380	-5.42584	43.72745	650.27167
8916	2.37231	-26.14527	149.28596	-5.43975	43.75177	650.60291
8917	2.36117	-26.06827	149.04648	-5.45411	43.77565	650.93225
8918	2.34971	-25.99090	148.80568	-5.46892	43.79907	651.25928
8919	2.33791	-25.91315	148.56354	-5.48421	43.82202	651.58423
8920	2.32576	-25.83499	148.31990	-5.49999	43.84450	651.90710
8921	2.31327	-25.75654	148.07515	-5.51628	43.86649	652.22760
8922	2.30041	-25.67773	147.82907	-5.53311	43.88800	652.54608
8923	2.28717	-25.59863	147.58183	-5.55047	43.90903	652.86237
8924	2.27356	-25.51933	147.33380	-5.56837	43.92953	653.17603
8925	2.25954	-25.43970	147.08446	-5.58686	43.94957	653.48773
8926	2.24510	-25.35982	146.83417	-5.60594	43.96912	653.79724
8927	2.23027	-25.27981	146.58322	-5.62559	43.98815	654.10406
8928	2.21498	-25.19952	146.33116	-5.64588	44.00669	654.40894
8929	2.19925	-25.11905	146.07829	-5.66680	44.02475	654.71155
8930	2.18307	-25.03841	145.82471	-5.68837	44.04230	655.01184
8931	2.16643	-24.95763	145.57042	-5.71060	44.05936	655.30975
8932	2.14933	-24.87679	145.31581	-5.73346	44.07590	655.60498
8933	2.13175	-24.79575	145.06035	-5.75703	44.09198	655.89819
8934	2.11367	-24.71458	144.80438	-5.78128	44.10757	656.18915
8935	2.09513	-24.63341	144.54825	-5.80620	44.12268	656.47723
8936	2.07606	-24.55205	144.29144	-5.83185	44.13732	656.76337
8937	2.05649	-24.47062	144.03430	-5.85822	44.15150	657.04706
8938	2.03641	-24.38916	143.77702	-5.88530	44.16520	657.32819
8939	2.01581	-24.30759	143.51938	-5.91313	44.17846	657.60699
8940	1.99469	-24.22602	143.26172	-5.94168	44.19126	657.88336
8941	1.97306	-24.14441	143.00394	-5.97098	44.20362	658.15723
8942	1.95090	-24.06271	142.74599	-6.00103	44.21557	658.42883
8943	1.92823	-23.98102	142.48814	-6.03183	44.22710	658.69788
8944	1.90505	-23.89931	142.23036	-6.06337	44.23823	658.96442
8945	1.88135	-23.81753	141.97255	-6.09569	44.24897	659.22876
8946	1.85713	-23.73573	141.71489	-6.12878	44.25933	659.49060
8947	1.83240	-23.65393	141.45746	-6.16263	44.26934	659.75000
8948	1.80720	-23.57221	141.20056	-6.19721	44.27897	660.00665
8949	1.78146	-23.49041	140.94371	-6.23259	44.28828	660.26129
8950	1.75523	-23.40862	140.68721	-6.26873	44.29728	660.51331
8951	1.72854	-23.32693	140.43138	-6.30559	44.30596	660.76257
8952	1.70134	-23.24517	140.17570	-6.34324	44.31438	661.00970
8953	1.67367	-23.16343	139.92050	-6.38163	44.32254	661.25427
8954	1.64554	-23.08177	139.66597	-6.42074	44.33045	661.49622
8955	1.61694	-23.00010	139.41187	-6.46062	44.33815	661.73578
8956	1.58791	-22.91852	139.15848	-6.50120	44.34564	661.97266
8957	1.55842	-22.83698	138.90575	-6.54251	44.35294	662.20703
8958	1.52849	-22.75545	138.65355	-6.58456	44.36009	662.43903
8959	1.49814	-22.67402	138.40218	-6.62728	44.36710	662.66821
8960	1.46738	-22.59264	138.15157	-6.67070	44.37399	662.89484
8961	1.43619	-22.51130	137.90158	-6.71482	44.38078	663.11908
8962	1.40460	-22.43001	137.65236	-6.75960	44.38750	663.34064
8963	1.37262	-22.34881	137.40399	-6.80504	44.39417	663.55963
8964	1.34029	-22.26777	137.15674	-6.85106	44.40081	663.77570
8965	1.30756	-22.18673	136.91011	-6.89777	44.40745	663.98944
8966	1.27447	-22.10577	136.66440	-6.94509	44.41410	664.20050
8967	1.24106	-22.02500	136.41986	-6.99296	44.42079	664.40863
8968	1.20727	-21.94423	136.17599	-7.04146	44.42755	664.61432
8969	1.17316	-21.86355	135.93311	-7.09053	44.43439	664.81738
8970	1.13872	-21.78297	135.69119	-7.14015	44.44136	665.01776
8971	1.10400	-21.70253	135.45036	-7.19027	44.44846	665.21539
8972	1.06898	-21.62220	135.21051	-7.24090	44.45572	665.41028
8973	1.03367	-21.54193	134.97156	-7.29206	44.46318	665.60266
8974	0.99809	-21.46181	134.73375	-7.34367	44.47084	665.79224
8975	0.96226	-21.38179	134.49696	-7.39575	44.47875	665.97913
8976	0.92615	-21.30184	134.26108	-7.44830	44.48692	666.16351
8977	0.88982	-21.22206	134.02638	-7.50125	44.49537	666.34509
8978	0.85324	-21.14234	133.79259	-7.55465	44.50414	666.52417
8979	0.81644	-21.06274	133.55988	-7.60845	44.51325	666.70062
8980	0.77946	-20.98336	133.32848	-7.66256	44.52272	666.87433
8981	0.74224	-20.90401	133.09789	-7.71710	44.53258	667.04553
8982	0.70482	-20.82479	132.86838	-7.77200	44.54286	667.21429
8983	0.66726	-20.74579	132.64021	-7.82716	44.55357	667.38025
8984	0.62949	-20.66684	132.41290	-7.88270	44.56475	667.54382
8985	0.59155	-20.58802	132.18668	-7.93854	44.57642	667.70496
8986	0.55346	-20.50933	131.96158	-7.99466	44.58861	667.86359
8987	0.51525	-20.43082	131.73769	-8.05101	44.60134	668.01978
8988	0.47691	-20.35244	131.51489	-8.10760	44.61464	668.17365
8989	0.43843	-20.27414	131.29311	-8.16446	44.62854	668.32526
8990	0.39987	-20.19602	131.07253	-8.22149	44.64304	668.47461
8991	0.36121	-20.11802	130.85307	-8.27872	44.65820	668.62170
8992	0.32245	-20.04012	130.63461	-8.33615	44.67404	668.76678
8993	0.28363	-19.96238	130.41737	-8.39370	44.69057	668.90967
8994	0.24474	-19.88472	130.20114	-8.45143	44.70783	669.05060
8995	0.20579	-19.80718	129.98601	-8.50927	44.72585	669.18970
8996	0.16685	-19.72983	129.77217	-8.56714	44.74462	669.32678
8997	0.12783	-19.65251	129.55917	-8.62516	44.76421	669.46234
8998	0.08880	-19.57529	129.34726	-8.68325	44.78462	669.59625
8999	0.04981	-19.49826	129.13660	-8.74131	44.80587	669.72852
9000	0.01078	-19.42123	128.92673	-8.79945	44.82801	669.85944
9001	-0.02823	-19.34429	128.71791	-8.85761	44.85106	669.98907
9002	-0.06722	-19.26743	128.51009	-8.91574	44.87504	670.11749
9003	-0.10617	-19.19065	128.30327	-8.97385	44.89997	670.24475
9004	-0.14504	-19.11402	128.09764	-9.03185	44.92587	670.37085
9005	-0.18391	-19.03736	127.89272	-9.08985	44.95280	670.49622
9006	-0.22272	-18.96075	127.68874	-9.14778	44.98079	670.62097
9007	-0.26143	-18.88427	127.48588	-9.20556	45.00982	670.74493
9008	-0.30011	-18.80773	127.28366	-9.26329	45.03997	670.86847
9009	-0.33872	-18.73121	127.08232	-9.32090	45.07127	670.99164
9010	-0.37723	-18.65475	126.88192	-9.37835	45.10371	671.11456
9011	-0.41567	-18.57825	126.68222	-9.43567	45.13735	671.23737
9012	-0.45400	-18.50178	126.48341	-9.49281	45.17221	671.36023
9013	-0.49225	-18.42529	126.28533	-9.54979	45.20832	671.48322
9014	-0.53044	-18.34871	126.08784	-9.60662	45.24576	671.60657
9015	-0.56853	-18.27213	125.89111	-9.66324	45.28450	671.73035
9016	-0.60654	-18.19547	125.69501	-9.71967	45.32462	671.85480
9017	-0.64449	-18.11868	125.49937	-9.77594	45.36615	671.98004
9018	-0.68237	-18.04179	125.30428	-9.83200	45.40913	672.10626
9019	-0.72018	-17.96479	125.10968	-9.88785	45.45359	672.23346
9020	-0.75787	-17.88774	124.91576	-9.94342	45.49951	672.36176
9021	-0.79555	-17.81046	124.72202	-9.99883	45.54702	672.49158
9022	-0.83317	-17.73302	124.52865	-10.05401	45.59613	672.62286
9023	-0.87070	-17.65547	124.33577	-10.10889	45.64680	672.75568
9024	-0.90824	-17.57764	124.14292	-10.16359	45.69919	672.89050
9025	-0.94576	-17.49959	123.95026	-10.21804	45.75328	673.02722
9026	-0.98323	-17.42134	123.75782	-10.27221	45.80908	673.16595
9027	-1.02072	-17.34279	123.56535	-10.32614	45.86669	673.30701
9028	-1.05818	-17.26402	123.37301	-10.37978	45.92607	673.45038
9029	-1.09566	-17.18495	123.18063	-10.43314	45.98730	673.59625
9030	-1.13317	-17.10554	122.98801	-10.48626	46.05047	673.74493
9031	-1.17070	-17.02584	122.79533	-10.53906	46.11554	673.89630
9032	-1.20827	-16.94580	122.60239	-10.59158	46.18257	674.05066
9033	-1.24590	-16.86535	122.40901	-10.64383	46.25166	674.20807
9034	-1.28360	-16.78452	122.21523	-10.69578	46.32282	674.36871
9035	-1.32138	-16.70331	122.02097	-10.74743	46.39608	674.53271
9036	-1.35919	-16.62176	121.82639	-10.79871	46.47140	674.69983
9037	-1.39714	-16.53970	121.63096	-10.84973	46.54898	674.87085
9038	-1.43520	-16.45719	121.43484	-10.90044	46.62880	675.04547
9039	-1.47333	-16.37431	121.23814	-10.95077	46.71080	675.22382
9040	-1.51163	-16.29085	121.04037	-11.00083	46.79521	675.40625
9041	-1.55008	-16.20691	120.84163	-11.05056	46.88197	675.59265
9042	-1.58867	-16.12245	120.64182	-11.09996	46.97115	675.78326
9043	-1.62742	-16.03751	120.44099	-11.14899	47.06273	675.97803
9044	-1.66634	-15.95203	120.23891	-11.19769	47.15680	676.17712
9045	-1.70547	-15.86594	120.03540	-11.24608	47.25345	676.38080
9046	-1.74478	-15.77933	119.83057	-11.29409	47.35264	676.58893
9047	-1.78432	-15.69213	119.62424	-11.34176	47.45446	676.80176
9048	-1.82410	-15.60428	119.41618	-11.38911	47.55898	677.01947
9049	-1.86411	-15.51586	119.20653	-11.43609	47.66615	677.24188
9050	-1.90440	-15.42677	118.99494	-11.48274	47.77609	677.46936
9051	-1.94497	-15.33703	118.78145	-11.52904	47.88878	677.70184
9052	-1.98578	-15.24674	118.56615	-11.57494	48.00414	677.93909
9053	-2.02695	-15.15569	118.34851	-11.62054	48.12245	678.18170
9054	-2.06844	-15.06396	118.12863	-11.66579	48.24360	678.42957
9055	-2.11023	-14.97163	117.90669	-11.71064	48.36750	678.68243
9056	-2.15242	-14.87850	117.68206	-11.75519	48.49444	678.94092
9057	-2.19497	-14.78465	117.45490	-11.79939	48.62433	679.20477
9058	-2.23791	-14.69006	117.22508	-11.84325	48.75717	679.47406
9059	-2.28122	-14.59479	116.99261	-11.88675	48.89293	679.74872
9060	-2.32493	-14.49875	116.75729	-11.92992	49.03170	680.02887
9061	-2.36909	-14.40189	116.51883	-11.97279	49.17356	680.31476
9062	-2.41366	-14.30429	116.27740	-12.01532	49.31841	680.60614
9063	-2.45868	-14.20590	116.03276	-12.05754	49.46634	680.90320
9064	-2.50419	-14.10663	115.78465	-12.09947	49.61746	681.20605
9065	-2.55014	-14.00660	115.53323	-12.14108	49.77162	681.51453
9066	-2.59661	-13.90567	115.27812	-12.18243	49.92900	681.82892
9067	-2.64358	-13.80388	115.01932	-12.22349	50.08955	682.14917
9068	-2.69100	-13.70134	114.75702	-12.26424	50.25308	682.47479
9069	-2.73900	-13.59781	114.49049	-12.30477	50.41999	682.80664
9070	-2.78754	-13.49339	114.21992	-12.34505	50.59009	683.14423
9071	-2.83657	-13.38817	113.94551	-12.38505	50.76322	683.48743
9072	-2.88621	-13.28193	113.66652	-12.42485	50.93977	683.83679
9073	-2.93642	-13.17474	113.38312	-12.46444	51.11958	684.19208
9074	-2.98721	-13.06662	113.09521	-12.50381	51.30263	684.55322
9075	-3.03859	-12.95754	112.80267	-12.54298	51.48895	684.92029
9076	-3.09049	-12.84762	112.50575	-12.58192	51.67830	685.29279
9077	-3.14304	-12.73662	112.20369	-12.62073	51.87109	685.67145
9078	-3.19617	-12.62465	111.89671	-12.65938	52.06711	686.05585
9079	-3.24982	-12.51182	111.58505	-12.69784	52.26614	686.44556
9080	-3.30412	-12.39788	111.26794	-12.73621	52.46859	686.84137
9081	-3.35900	-12.28296	110.94562	-12.77446	52.67424	687.24292
9082	-3.41444	-12.16709	110.61816	-12.81258	52.88298	687.64978
9083	-3.47050	-12.05016	110.28510	-12.85063	53.09502	688.06244
9084	-3.52709	-11.93229	109.94674	-12.88858	53.31011	688.48041
9085	-3.58426	-11.81341	109.60281	-12.92646	53.52835	688.90387
9086	-3.64201	-11.69344	109.25304	-12.96431	53.74984	689.33289
9087	-3.70028	-11.57253	108.89772	-13.00210	53.97433	689.76703
9088	-3.75908	-11.45059	108.53660	-13.03988	54.20191	690.20654
9089	-3.81844	-11.32757	108.16939	-13.07766	54.43270	690.65149
9090	-3.87831	-11.20351	107.79620	-13.11545	54.66655	691.10156
9091	-3.93869	-11.07843	107.41696	-13.15327	54.90345	691.55676
9092	-3.99950	-10.95244	107.03201	-13.19108	55.14310	692.01654
9093	-4.06085	-10.82528	106.64045	-13.22897	55.38604	692.48181
9094	-4.12267	-10.69709	106.24261	-13.26693	55.63195	692.95209
9095	-4.18486	-10.56800	105.83890	-13.30491	55.88055	693.42657
9096	-4.24756	-10.43773	105.42834	-13.34301	56.13237	693.90643
9097	-4.31066	-10.30642	105.01133	-13.38121	56.38711	694.39099
9098	-4.37413	-10.17414	104.58801	-13.41948	56.64461	694.88000
9099	-4.43802	-10.04074	104.15788	-13.45789	56.90514	695.37390
9100	-4.50223	-9.90637	103.72133	-13.49640	57.16837	695.87201
9101	-4.56679	-9.77096	103.27805	-13.53505	57.43444	696.37457
9102	-4.63171	-9.63444	102.82780	-13.57385	57.70346	696.88184
9103	-4.69688	-9.49697	102.37100	-13.61277	57.97510	697.39313
9104	-4.76233	-9.35847	101.90740	-13.65183	58.24948	697.90857
9105	-4.82806	-9.21888	101.43670	-13.69105	58.52670	698.42841
9106	-4.89401	-9.07829	100.95914	-13.73042	58.80660	698.95233
9107	-4.96016	-8.93670	100.47466	-13.76994	59.08913	699.48016
9108	-5.02640	-8.79428	99.98381	-13.80956	59.37396	700.01129
9109	-5.09285	-8.65072	99.48547	-13.84938	59.66166	700.54675
9110	-5.15942	-8.50618	98.98014	-13.88935	59.95190	701.08588
9111	-5.22601	-8.36084	98.46837	-13.92942	60.24432	701.62805
9112	-5.29271	-8.21440	97.94906	-13.96967	60.53953	702.17432
9113	-5.35943	-8.06701	97.42273	-14.01005	60.83717	702.72388
9114	-5.42612	-7.91871	96.88940	-14.05055	61.13723	703.27686
9115	-5.49273	-7.76958	96.34934	-14.09114	61.43950	703.83270
9116	-5.55925	-7.61955	95.80228	-14.13183	61.74411	704.39172
9117	-5.62568	-7.46856	95.24787	-14.17264	62.05120	704.95404
9118	-5.69191	-7.31678	94.68675	-14.21352	62.36040	705.51904
9119	-5.75795	-7.16415	94.11860	-14.25447	62.67186	706.08685
9120	-5.82380	-7.01060	93.54311	-14.29550	62.98569	706.65771
9121	-5.88933	-6.85632	92.96095	-14.33654	63.30153	707.23096
9122	-5.95458	-6.70117	92.37150	-14.37762	63.61968	707.80707
9123	-6.01946	-6.54524	91.77510	-14.41870	63.93995	708.38550
9124	-6.08388	-6.38874	91.17242	-14.45970	64.26194	708.96564
9125	-6.14792	-6.23135	90.56217	-14.50071	64.58633	709.54871
9126	-6.21147	-6.07324	89.94505	-14.54165	64.91271	710.13379
9127	-6.27443	-5.91463	89.32173	-14.58246	65.24071	710.72021
9128	-6.33688	-5.75519	88.69092	-14.62321	65.57100	711.30914
9129	-6.39872	-5.59512	88.05333	-14.66381	65.90318	711.89990
9130	-6.45990	-5.43447	87.40906	-14.70426	66.23719	712.49225
9131	-6.52033	-5.27335	86.75854	-14.74448	66.57281	713.08575
9132	-6.58001	-5.11173	86.10151	-14.78447	66.91016	713.68066
9133	-6.63892	-4.94954	85.43766	-14.82422	67.24938	714.27710
9134	-6.69695	-4.78700	84.76781	-14.86367	67.59007	714.87439
9135	-6.75408	-4.62406	84.09169	-14.90280	67.93234	715.47266
9136	-6.81031	-4.46067	83.40898	-14.94160	68.27635	716.07208
9137	-6.86552	-4.29704	82.72053	-14.97999	68.62167	716.67194
9138	-6.91972	-4.13305	82.02568	-15.01799	68.96859	717.27271
9139	-6.97285	-3.96882	81.32494	-15.05554	69.31691	717.87396
9140	-7.02481	-3.80460	80.61917	-15.09255	69.66617	718.47479
9141	-7.07565	-3.64007	79.90697	-15.12906	70.01707	719.07654
9142	-7.12528	-3.47545	79.18921	-15.16500	70.36919	719.67834
9143	-7.17361	-3.31099	78.46680	-15.20029	70.72208	720.27936
9144	-7.22068	-3.14635	77.73827	-15.23497	71.07645	720.88080
9145	-7.26642	-2.98178	77.00452	-15.26896	71.43188	721.48181
9146	-7.31076	-2.81733	76.26567	-15.30222	71.78828	722.08240
9147	-7.35367	-2.65305	75.52188	-15.33472	72.14561	722.68213
9148	-7.39508	-2.48917	74.77411	-15.36637	72.50338	723.28058
9149	-7.43503	-2.32541	74.02088	-15.39720	72.86233	723.87860
9150	-7.47344	-2.16200	73.26316	-15.42715	73.22199	724.47546
9151	-7.51023	-1.99918	72.50195	-15.45613	73.58189	725.07050
9152	-7.54544	-1.83665	71.73572	-15.48418	73.94276	725.66461
9153	-7.57900	-1.67465	70.96546	-15.51122	74.30415	726.25726
9154	-7.61085	-1.51332	70.19176	-15.53718	74.66576	726.84778
9155	-7.64099	-1.35256	69.41391	-15.56208	75.02794	727.43671
9156	-7.66937	-1.19259	68.63297	-15.58583	75.39021	728.02332
9157	-7.69597	-1.03340	67.84872	-15.60842	75.75269	728.60773
9158	-7.72080	-0.87496	67.06090	-15.62983	76.11552	729.19006
9159	-7.74380	-0.71752	66.27058	-15.65000	76.47821	729.76959
9160	-7.76497	-0.56104	65.47754	-15.66890	76.84089	730.34650
9161	-7.78429	-0.40551	64.68153	-15.68652	77.20367	730.92096
9162	-7.80173	-0.25108	63.88316	-15.70280	77.56630	731.49249
9163	-7.81727	-0.09781	63.08266	-15.71771	77.92870	732.06091
9164	-7.83088	0.05407	62.28110	-15.73121	78.29038	732.62555
9165	-7.84258	0.20481	61.47693	-15.74329	78.65206	733.18732
9166	-7.85234	0.35420	60.67124	-15.75391	79.01331	733.74567
9167	-7.86015	0.50199	59.86512	-15.76303	79.37360	734.29968
9168	-7.86603	0.64844	59.05702	-15.77064	79.73367	734.85059
9169	-7.86994	0.79333	58.24804	-15.77672	80.09307	735.39752
9170	-7.87190	0.93650	57.43882	-15.78121	80.45150	735.94006
9171	-7.87188	1.07804	56.62870	-15.78411	80.80930	736.47864
9172	-7.86989	1.21773	55.81876	-15.78538	81.16599	737.01263
9173	-7.86592	1.35559	55.00880	-15.78499	81.52169	737.54211
9174	-7.85997	1.49160	54.19857	-15.78293	81.87653	738.06720
9175	-7.85206	1.62557	53.38920	-15.77915	82.23003	738.58728
9176	-7.84218	1.75750	52.58047	-15.77365	82.58233	739.10242
9177	-7.83034	1.88739	51.77216	-15.76640	82.93354	739.61273
9178	-7.81655	2.01510	50.96494	-15.75736	83.28339	740.11786
9179	-7.80081	2.14057	50.15903	-15.74652	83.63181	740.61780
9180	-7.78315	2.26358	49.35555	-15.73386	83.97834	741.11163
9181	-7.76354	2.38436	48.55296	-15.71934	84.32367	741.60052
9182	-7.74201	2.50269	47.75235	-15.70294	84.66734	742.08362
9183	-7.71861	2.61840	46.95483	-15.68468	85.00893	742.56049
9184	-7.69330	2.73171	46.15885	-15.66448	85.34913	743.03186
9185	-7.66615	2.84243	45.36549	-15.64237	85.68750	743.49725
9186	-7.63717	2.95051	44.57496	-15.61833	86.02399	743.95654
9187	-7.60640	3.05586	43.78791	-15.59235	86.35837	744.40924
9188	-7.57387	3.15850	43.00411	-15.56441	86.69074	744.85565
9189	-7.53957	3.25842	42.22335	-15.53448	87.02126	745.29590
9190	-7.50357	3.35547	41.44668	-15.50258	87.34949	745.72931
9191	-7.46587	3.44966	40.67389	-15.46868	87.67556	746.15613
9192	-7.42649	3.54102	39.90474	-15.43275	87.99960	746.57635
9193	-7.38549	3.62941	39.14026	-15.39483	88.32125	746.98950
9194	-7.34288	3.71490	38.37980	-15.35487	88.64079	747.39594
9195	-7.29870	3.79741	37.62398	-15.31290	88.95799	747.79535
9196	-7.25304	3.87682	36.87378	-15.26896	89.27251	748.18719
9197	-7.20584	3.95329	36.12775	-15.22294	89.58496	748.57214
9198	-7.15716	4.02669	35.38691	-15.17489	89.89498	748.94977
9199	-7.10711	4.09691	34.65223	-15.12487	90.20220	749.31958
9200	-7.05560	4.16410	33.92229	-15.07276	90.50724	749.68219
9201	-7.00274	4.22814	33.19807	-15.01862	90.80974	750.03723
9202	-6.94855	4.28904	32.47974	-14.96244	91.10970	750.38440
9203	-6.89312	4.34674	31.76782	-14.90428	91.40690	750.72357
9204	-6.83644	4.40127	31.06210	-14.84409	91.70151	751.05475
9205	-6.77854	4.45266	30.36236	-14.78185	91.99366	751.37805
9206	-6.71951	4.50082	29.66952	-14.71762	92.28301	751.69299
9207	-6.65935	4.54578	28.98336	-14.65138	92.56972	751.99969
9208	-6.59809	4.58755	28.30367	-14.58310	92.85390	752.29816
9209	-6.53582	4.62607	27.63135	-14.51284	93.13524	752.58795
9210	-6.47256	4.66138	26.96614	-14.44060	93.41388	752.86932
9211	-6.40827	4.69354	26.30742	-14.36630	93.69014	753.14221
9212	-6.34321	4.72246	25.65745	-14.29022	93.96312	753.40588
9213	-6.27714	4.74829	25.01348	-14.21204	94.23402	753.66132
9214	-6.21024	4.77098	24.37705	-14.13194	94.50226	753.90796
9215	-6.14271	4.79051	23.74964	-14.05012	94.76726	754.14508
9216	-6.07429	4.80698	23.12858	-13.96624	95.03018	754.37384
9217	-6.00525	4.82034	22.51604	-13.88060	95.29017	754.59326
9218	-5.93556	4.83065	21.91144	-13.79312	95.54752	754.80359
9219	-5.86517	4.83795	21.31418	-13.70374	95.80254	755.00494
9220	-5.79436	4.84224	20.72630	-13.61277	96.05442	755.19672
9221	-5.72285	4.84360	20.14526	-13.51984	96.30429	755.37964
9222	0.00000	0.00000	0.00000	-13.42530	96.55132	755.55298
9223	0.00000	0.00000	0.00000	-13.32905	96.79586	755.71716
9224	0.00000	0.00000	0.00000	-13.23115	97.03790	755.87189
9225	0.00000	0.00000	0.00000	-13.13149	97.27773	756.01733
9226	0.00000	0.00000	0.00000	-13.03033	97.51484	756.15320
9227	0.00000	0.00000	0.00000	-12.92748	97.74979	756.27972
9228	0.00000	0.00000	0.00000	-12.82332	97.98186	756.39642
9229	0.00000	0.00000	0.00000	-12.71743	98.21210	756.50385
9230	0.00000	0.00000	0.00000	-12.61020	98.43977	756.60175
9231	0.00000	0.00000	0.00000	-12.50156	98.66519	756.69000
9232	0.00000	0.00000	0.00000	-12.39154	98.88840	756.76868
9233	0.00000	0.00000	0.00000	-12.28006	99.10966	756.83801
9234	0.00000	0.00000	0.00000	-12.16741	99.32856	756.89764
9235	0.00000	0.00000	0.00000	-12.05351	99.54536	756.94769
9236	0.00000	0.00000	0.00000	-11.93841	99.76011	756.98816
9237	0.00000	0.00000	0.00000	-11.82214	99.97286	757.01923
9238	0.00000	0.00000	0.00000	-11.70463	100.18392	757.04083
9239	0.00000	0.00000	0.00000	-11.58619	100.39289	757.05304
9240	0.00000	0.00000	0.00000	-11.46674	100.60007	757.05591
9241	0.00000	0.00000	0.00000	-11.34632	100.80548	757.04962
9242	0.00000	0.00000	0.00000	-11.22485	101.00947	757.03412
9243	0.00000	0.00000	0.00000	-11.10265	101.21160	757.00964
9244	0.00000	0.00000	0.00000	-10.97963	101.41220	756.97601
9245	0.00000	0.00000	0.00000	-10.85584	101.61131	756.93353
9246	0.00000	0.00000	0.00000	-10.73120	101.80922	756.88208
9247	0.00000	0.00000	0.00000	-10.60618	102.00536	756.82214
9248	0.00000	0.00000	0.00000	-10.48028	102.20067	756.75354
9249	0.00000	0.00000	0.00000	-10.35396	102.39455	756.67645
9250	0.00000	0.00000	0.00000	-10.22701	102.58752	756.59088
9251	0.00000	0.00000	0.00000	-10.09975	102.77922	756.49731
9252	0.00000	0.00000	0.00000	-9.97210	102.96995	756.39557
9253	0.00000	0.00000	0.00000	-9.84412	103.15975	756.28589
9254	0.00000	0.00000	0.00000	-9.71587	103.34872	756.16840
9255	0.00000	0.00000	0.00000	-9.58739	103.53693	756.04315
9256	0.00000	0.00000	0.00000	-9.45875	103.72446	755.91040
9257	0.00000	0.00000	0.00000	-9.32987	103.91160	755.77020
9258	0.00000	0.00000	0.00000	-9.20109	104.09801	755.62299
9259	0.00000	0.00000	0.00000	-9.07218	104.28422	755.46857
9260	0.00000	0.00000	0.00000	-8.94364	104.46964	755.30762
9261	0.00000	0.00000	0.00000	-8.81495	104.65521	755.13965
9262	0.00000	0.00000	0.00000	-8.68660	104.84039	754.96539
9263	0.00000	0.00000	0.00000	-8.55851	105.02546	754.78479
9264	0.00000	0.00000	0.00000	-8.43074	105.21051	754.59808
9265	0.00000	0.00000	0.00000	-8.30321	105.39582	754.40527
9266	0.00000	0.00000	0.00000	-8.17626	105.58107	754.20703
9267	0.00000	0.00000	0.00000	-8.04983	105.76655	754.00330
9268	0.00000	0.00000	0.00000	-7.92396	105.95232	753.79443
9269	0.00000	0.00000	0.00000	-7.79859	106.13869	753.58026
9270	0.00000	0.00000	0.00000	-7.67405	106.32533	753.36163
9271	0.00000	0.00000	0.00000	-7.55026	106.51254	753.13843
9272	0.00000	0.00000	0.00000	-7.42730	106.70036	752.91095
9273	0.00000	0.00000	0.00000	-7.30522	106.88892	752.67932
9274	0.00000	0.00000	0.00000	-7.18395	107.07846	752.44366
9275	0.00000	0.00000	0.00000	-7.06382	107.26867	752.20465
9276	0.00000	0.00000	0.00000	-6.94475	107.45982	751.96228
9277	0.00000	0.00000	0.00000	-6.82681	107.65199	751.71680
9278	0.00000	0.00000	0.00000	-6.70992	107.84546	751.46820
9279	0.00000	0.00000	0.00000	-6.59454	108.03968	751.21741
9280	0.00000	0.00000	0.00000	-6.48022	108.23558	750.96375
9281	0.00000	0.00000	0.00000	-6.36739	108.43259	750.70819
9282	0.00000	0.00000	0.00000	-6.25588	108.63120	750.45038
9283	0.00000	0.00000	0.00000	-6.14598	108.83105	750.19122
9284	0.00000	0.00000	0.00000	-6.03763	109.03242	749.93060
9285	0.00000	0.00000	0.00000	-5.93090	109.23537	749.66882
9286	0.00000	0.00000	0.00000	-5.82573	109.44021	749.40588
9287	0.00000	0.00000	0.00000	-5.72252	109.64631	749.14282
