	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
1073	-11.19954	-3.37620	-15.20708	-11.07745	7.93874	-71.68584	-19.87629	-0.98767	-15.53813	-11.24000	8.42450	-71.66270	-19.87628	-0.98768	-15.53813	-11.24000	8.42450	-71.66270	-13.98170	2.56125	-17.22614	-26.24516	12.06730	-48.27879	32.66014	-5.50060	-19.35837	-13.85926	1.44015	-50.07711	-4.98760	5.15030	-35.55941	6.31447	3.26244	-27.65179	-2.54743	-5.46669	-20.16630	-23.49223	2.43390	-20.72815	63.72845	22.39187	-35.49839	38.09336	-16.44422	26.21535	-174.92795	-41.14427	-109.16991	143.62454	29.84534	124.88769	161.50781	-27.22438	-121.79668	147.23822	13.01866	122.61237
1074	-10.67856	-3.68413	-15.03185	-13.05953	9.06139	-71.60314	-18.40635	-1.58206	-15.38746	-13.44492	10.20167	-71.53866	-18.40634	-1.58206	-15.38746	-13.44492	10.20166	-71.53866	-14.49520	2.43822	-17.30976	-27.99873	12.53631	-46.19442	31.58534	-5.37070	-19.45799	-13.20418	0.75590	-48.39671	-4.70958	4.89091	-34.59035	6.55775	2.92161	-27.05805	-2.28709	-5.45853	-20.77596	-23.14877	2.65806	-21.29275	66.19453	22.24048	-36.63233	36.83123	-16.80780	25.96517	-171.42560	-41.91561	-105.12851	141.81244	29.66443	126.03916	163.26401	-28.89038	-119.16949	146.17892	13.73343	123.61088
1075	-10.27154	-4.17106	-14.93382	-15.54378	10.56226	-71.24946	-16.89971	-2.38059	-15.31304	-16.24081	12.56602	-71.10971	-16.89971	-2.38059	-15.31304	-16.24081	12.56602	-71.10971	-14.81225	2.21184	-17.22962	-30.05667	12.96918	-44.02256	30.41065	-5.21009	-19.27761	-12.15169	-0.10060	-46.77229	-4.38389	4.68422	-33.60263	6.84529	2.58489	-26.60118	-1.95646	-5.41500	-21.38860	-22.73310	2.91551	-21.84799	68.64329	22.07027	-37.87083	35.38816	-17.41635	25.61230	-168.16898	-42.74242	-101.26532	140.02016	29.48017	127.73897	165.27612	-30.51593	-116.42041	144.63229	13.68833	125.22230
1076	-9.79108	-4.62395	-14.87460	-18.84931	12.79516	-70.44563	-15.55480	-3.07435	-15.26188	-19.92019	15.69666	-70.18201	-15.55480	-3.07435	-15.26188	-19.92019	15.69666	-70.18201	-14.93952	1.90910	-17.06627	-32.35180	13.35900	-41.80196	29.17671	-5.11064	-18.87290	-10.68082	-1.19611	-45.20690	-4.07582	4.59749	-32.67648	7.12445	2.30935	-26.34960	-1.70149	-5.19308	-21.94943	-22.40212	3.32079	-22.29231	70.98009	21.73753	-39.12946	33.74482	-18.34693	25.10662	-165.08391	-43.50077	-97.71788	138.17581	29.27873	129.44223	167.57301	-31.88765	-113.63165	143.10037	13.13699	126.77099
1077	-8.93575	-4.99161	-14.75326	-23.36953	16.20877	-68.86263	-14.59279	-3.48265	-15.17160	-24.64878	19.32861	-68.47208	-14.59279	-3.48265	-15.17160	-24.64878	19.32861	-68.47208	-14.94826	1.59763	-16.88564	-34.78894	13.73636	-39.43959	27.96952	-5.11106	-18.35605	-8.85535	-2.49366	-43.52414	-3.82520	4.61286	-31.77338	7.33637	2.06919	-26.28879	-1.56234	-4.80295	-22.51712	-22.18885	3.88539	-22.68457	73.15953	21.16660	-40.27735	31.96984	-19.49862	24.38317	-161.98322	-44.03354	-94.30099	136.20952	28.95172	130.52222	170.18703	-32.95159	-110.67477	141.53069	12.66765	127.71782
1078	-7.52852	-5.36360	-14.52161	-29.43657	20.87218	-65.90025	-14.07903	-3.63884	-15.03631	-30.30068	22.65299	-65.57983	-14.07902	-3.63884	-15.03631	-30.30068	22.65299	-65.57983	-14.90117	1.30859	-16.72036	-37.28340	14.19162	-36.81902	26.85024	-5.16424	-17.84801	-6.74402	-3.93909	-41.47911	-3.62402	4.72637	-30.85073	7.46623	1.81546	-26.33856	-1.42545	-4.34448	-23.10911	-21.97601	4.52209	-23.07681	75.21885	20.41633	-41.21525	30.10557	-20.66048	23.37129	-158.80219	-44.27490	-90.94479	134.09613	28.34134	131.03375	172.93848	-33.76538	-107.65639	139.60143	12.42725	128.24637
1079	-5.85305	-5.69679	-14.21420	-36.99530	25.95109	-61.00241	-13.81259	-3.63602	-14.86288	-36.28246	24.78160	-61.30781	-13.81258	-3.63602	-14.86288	-36.28246	24.78160	-61.30781	-14.81071	0.99937	-16.58470	-39.79591	14.81150	-33.91884	25.78876	-5.18621	-17.43327	-4.37538	-5.52219	-38.89655	-3.43397	4.99490	-29.93145	7.53410	1.56016	-26.42865	-1.14572	-3.87064	-23.64670	-21.62932	5.15381	-23.41414	77.23270	19.57017	-41.95860	28.08701	-21.68526	22.00574	-155.60115	-44.28205	-87.59013	131.86020	27.34529	131.61555	175.52811	-34.52387	-104.74645	137.46025	12.02526	128.92612
1080	-4.55487	-5.82727	-13.88828	-45.01268	29.82157	-54.46075	-13.49563	-3.55867	-14.62140	-41.61545	25.48152	-56.03888	-13.49562	-3.55867	-14.62140	-41.61545	25.48152	-56.03888	-14.68522	0.61059	-16.42163	-42.31397	15.57421	-30.92557	24.71995	-5.12530	-17.06345	-1.76702	-7.19403	-35.87793	-3.22126	5.41319	-29.00781	7.55971	1.35082	-26.53889	-0.72365	-3.43608	-24.04835	-21.16040	5.70107	-23.63879	79.22287	18.63538	-42.64118	25.80644	-22.53091	20.28504	-152.44838	-44.17408	-84.11761	129.60538	25.99299	132.61818	177.86018	-35.45354	-101.92234	135.59584	10.98428	129.95435
1081	-3.88157	-5.75465	-13.56246	-51.51519	31.45523	-47.74557	-13.01955	-3.49032	-14.30059	-45.54480	25.36993	-50.59239	-13.01954	-3.49032	-14.30059	-45.54480	25.36992	-50.59239	-14.56822	0.13382	-16.08902	-44.79331	16.33131	-28.10016	23.66565	-4.97687	-16.56639	1.05736	-8.77517	-32.78323	-3.00964	5.78428	-27.96692	7.53985	1.18926	-26.65571	-0.31891	-3.17293	-24.31607	-20.72392	6.04094	-23.79829	81.12093	17.59839	-43.39943	23.26902	-23.18831	18.32295	-149.43729	-44.05923	-80.66360	127.48386	24.43477	134.17915	-179.95554	-36.51975	-99.18227	134.17410	9.19093	131.44884
1082	-3.56354	-5.69115	-13.22711	-55.26289	31.34389	-42.33193	-12.46859	-3.54158	-13.94539	-48.10408	25.23874	-45.73314	-12.46859	-3.54158	-13.94539	-48.10408	25.23874	-45.73314	-14.49881	-0.38103	-15.42065	-47.16120	16.90585	-25.58268	22.72395	-4.75732	-15.74278	4.08390	-10.04070	-30.04105	-2.85737	5.83396	-26.70236	7.45400	1.03203	-26.73467	-0.05579	-3.17610	-24.49663	-20.43270	6.10078	-23.96934	82.85062	16.53439	-44.27183	20.63352	-23.64518	16.29812	-146.73672	-44.03162	-77.68639	125.56472	22.83385	136.39017	-177.90034	-37.39934	-96.76327	132.90233	7.05433	133.60014
1083	-3.66312	-5.81978	-12.90025	-56.64854	30.41526	-38.73681	-11.89174	-3.88588	-13.59765	-49.90878	25.35283	-41.89481	-11.89174	-3.88588	-13.59765	-49.90878	25.35283	-41.89481	-14.46259	-0.86047	-14.28719	-49.33130	17.22857	-23.43023	21.93232	-4.48874	-14.42641	7.31165	-10.91494	-28.03111	-2.75504	5.47544	-25.26790	7.28878	0.85838	-26.72613	0.10668	-3.35103	-24.60895	-20.24628	5.97580	-24.13627	84.42982	15.60083	-45.21508	18.04729	-23.89704	14.32370	-144.46750	-44.17944	-75.40848	123.77154	21.24749	138.47705	-176.15758	-37.88018	-94.85780	131.43625	5.12246	135.73129
1084	-4.58928	-6.15895	-12.65519	-56.51574	29.00154	-36.88913	-11.30473	-4.61719	-13.28655	-51.44232	25.46782	-39.21321	-11.30472	-4.61719	-13.28655	-51.44232	25.46781	-39.21321	-14.40441	-1.26039	-12.73275	-51.19525	17.35930	-21.63985	21.21762	-4.20419	-12.64050	10.75524	-11.52672	-26.84735	-2.64262	4.88210	-23.86749	7.05554	0.68839	-26.61176	0.25735	-3.46800	-24.70138	-20.07689	5.89821	-24.26413	85.91949	14.87467	-46.16782	15.46685	-23.96745	12.31742	-142.59985	-44.51596	-73.62182	121.97084	19.56864	138.99713	-174.89301	-38.08769	-93.42318	129.72375	3.62117	136.45247
1085	-6.17940	-6.60380	-12.60400	-55.44828	27.14096	-36.40778	-10.85290	-5.54298	-13.09876	-52.64417	25.24256	-37.64582	-10.85290	-5.54298	-13.09875	-52.64417	25.24256	-37.64582	-14.27439	-1.59363	-11.08584	-52.67131	17.37543	-20.07339	20.49484	-3.94517	-10.74896	14.43583	-12.06189	-26.03609	-2.51626	4.28667	-22.68611	6.78097	0.53816	-26.43255	0.37810	-3.38451	-24.92773	-19.92347	6.05496	-24.44803	87.28285	14.21629	-47.09108	12.72171	-23.90610	10.03853	-141.05978	-44.93007	-72.25573	120.08016	17.59755	137.81561	-174.06709	-38.24487	-92.49814	128.07285	2.34093	135.59839
1086	-7.64418	-7.00181	-12.74937	-53.93927	25.03418	-36.69079	-10.70308	-6.30429	-13.10386	-53.16824	24.50944	-37.01386	-10.70308	-6.30429	-13.10386	-53.16824	24.50944	-37.01386	-14.06354	-1.89883	-9.72515	-53.76695	17.31103	-18.53828	19.75449	-3.72726	-9.19968	18.33874	-12.59076	-24.85586	-2.38774	3.78785	-21.73320	6.48087	0.39764	-26.30848	0.40036	-3.18725	-25.41447	-19.83099	6.40833	-24.83786	88.39777	13.38574	-47.95916	9.76974	-23.76069	7.35389	-139.79634	-45.24650	-71.44051	118.10133	15.23596	136.39812	-173.46434	-38.45735	-92.15430	126.73859	0.76067	134.56715
1087	-8.37264	-7.28822	-12.88246	-52.33948	22.93184	-37.23409	-10.80410	-6.72961	-13.17921	-52.91451	23.33208	-37.00819	-10.80409	-6.72961	-13.17920	-52.91451	23.33208	-37.00819	-13.81361	-2.20045	-8.69422	-54.55118	17.20579	-16.96284	19.03764	-3.51869	-8.06540	22.39729	-13.03902	-22.96798	-2.18945	3.36576	-20.83827	6.13764	0.25513	-26.38091	0.33957	-3.08882	-26.08983	-19.78581	6.73333	-25.44083	89.22025	12.32076	-48.71418	6.78323	-23.56799	4.39278	-138.70862	-45.33890	-70.95014	116.09434	12.58932	135.65167	-172.79904	-38.73381	-92.02441	125.51602	-1.43942	134.25589
1088	-8.28081	-7.56140	-12.78352	-50.79274	20.91577	-37.73399	-10.96097	-6.94978	-13.12208	-52.18927	21.91269	-37.22406	-10.96097	-6.94978	-13.12208	-52.18927	21.91269	-37.22406	-13.56503	-2.49651	-7.77723	-55.04071	17.10539	-15.42045	18.37845	-3.28728	-7.10338	26.53998	-13.30849	-20.72463	-1.85507	2.95579	-19.79790	5.70242	0.12174	-26.67906	0.28779	-3.19949	-26.77113	-19.71953	6.86279	-26.12257	89.82861	11.21654	-49.27077	3.94681	-23.34625	1.37649	-137.68924	-45.20486	-70.53824	114.12266	9.83632	135.25174	-171.85191	-38.98841	-91.73093	124.07837	-4.14628	134.34106
1089	-7.72386	-7.93355	-12.48274	-49.31441	19.02309	-37.91614	-11.06602	-7.18653	-12.92258	-51.33470	20.48621	-37.23317	-11.06601	-7.18653	-12.92258	-51.33470	20.48621	-37.23317	-13.30321	-2.76497	-6.90671	-55.15933	16.98072	-13.99130	17.78580	-3.05882	-6.20970	30.74237	-13.37451	-18.74888	-1.43238	2.44083	-18.52803	5.14163	0.02699	-27.07213	0.30739	-3.44648	-27.34420	-19.59204	6.82586	-26.74908	90.28741	10.28460	-49.59381	1.28356	-23.05451	-1.58712	-136.77309	-44.93176	-70.61431	112.20815	7.06048	134.82437	-170.68924	-39.09719	-91.68658	122.37191	-7.16802	134.41565
1090	-7.21124	-8.40099	-12.14687	-47.75975	17.44267	-37.51430	-11.13669	-7.54456	-12.69156	-50.34523	19.29925	-36.69921	-11.13669	-7.54456	-12.69156	-50.34523	19.29925	-36.69921	-12.98860	-2.97850	-6.18650	-54.85707	16.72920	-12.65827	17.25175	-2.88477	-5.46970	35.01102	-13.26006	-17.37459	-1.02612	1.70106	-17.05075	4.48729	-0.01606	-27.38980	0.34189	-3.69617	-27.76867	-19.47364	6.73493	-27.23576	90.58722	9.51638	-49.74622	-1.28435	-22.58691	-4.51637	-136.09309	-44.60361	-71.33227	110.31837	4.21355	134.35173	-169.72675	-39.14371	-92.28332	120.53637	-10.33917	134.45076
1091	-6.71399	-8.95809	-11.75281	-45.87665	16.31308	-36.40912	-11.28990	-7.98810	-12.42742	-49.00642	18.47896	-35.47302	-11.28989	-7.98810	-12.42742	-49.00642	18.47896	-35.47302	-12.61109	-3.12428	-5.57983	-54.21462	16.29573	-11.35143	16.77110	-2.76808	-4.83782	39.34040	-12.97909	-16.42509	-0.68920	0.77836	-15.37127	3.81303	-0.03991	-27.55732	0.24670	-3.86243	-28.02606	-19.51687	6.66544	-27.53575	90.74807	8.74388	-49.84196	-3.78768	-21.84192	-7.46296	-135.66183	-44.25450	-71.59199	108.38864	1.18540	133.76410	-169.38712	-39.38095	-92.71098	118.72654	-13.17021	134.43355
1092	-5.65175	-9.64693	-11.11740	-43.57077	15.44252	-34.68367	-11.66825	-8.42715	-12.06333	-47.27877	17.85354	-33.62078	-11.66824	-8.42715	-12.06333	-47.27877	17.85354	-33.62078	-12.21962	-3.21028	-4.83522	-53.38784	15.75168	-10.04927	16.36045	-2.66006	-4.05313	43.70977	-12.52190	-15.38238	-0.37447	-0.09998	-13.48827	3.15925	-0.09672	-27.62053	-0.05227	-3.89955	-28.14640	-19.79300	6.67108	-27.66216	90.86366	7.85486	-49.95046	-6.14142	-20.81733	-10.39701	-135.29442	-43.87164	-70.46915	106.37194	-2.04763	132.86131	-169.60831	-39.81806	-92.04916	117.17590	-15.13867	134.26773
1093	-4.02336	-10.36554	-10.27430	-40.95287	14.47356	-32.56737	-12.20634	-8.80075	-11.63897	-45.30788	17.09120	-31.38204	-12.20634	-8.80075	-11.63897	-45.30788	17.09120	-31.38204	-11.92415	-3.25624	-3.77767	-52.42837	15.22225	-8.81024	16.04867	-2.51185	-2.94132	48.11613	-11.88339	-13.86288	0.03361	-0.77482	-11.54687	2.51129	-0.20715	-27.70020	-0.50081	-3.79996	-28.21336	-20.23361	6.78738	-27.69162	90.99827	6.87710	-50.03640	-8.20483	-19.66407	-13.17038	-134.80325	-43.39657	-68.82259	104.27698	-5.32167	131.57884	-169.82397	-40.10300	-90.81731	116.15252	-16.61507	133.96947
1094	-2.69102	-10.86066	-9.57047	-38.02027	13.23398	-30.34409	-12.59750	-9.06015	-11.28833	-43.13888	16.06044	-29.04856	-12.59749	-9.06015	-11.28833	-43.13888	16.06044	-29.04856	-11.81600	-3.29404	-2.58850	-51.17363	14.75576	-7.70189	15.83395	-2.30538	-1.71250	52.57531	-11.10510	-12.03680	0.60239	-1.37999	-9.80418	1.84534	-0.35627	-27.89328	-1.05313	-3.61785	-28.34957	-20.76908	7.00468	-27.75858	91.11296	5.89425	-50.00775	-9.91765	-18.60851	-15.66095	-134.21448	-42.76120	-68.11654	102.16963	-8.40953	130.10442	-169.58246	-39.94598	-90.16157	115.57254	-18.68329	133.69550
1095	-2.16105	-11.00240	-9.23234	-34.56975	11.92819	-28.25799	-12.65340	-9.14717	-11.07304	-40.60363	14.99329	-26.85170	-12.65340	-9.14718	-11.07304	-40.60363	14.99329	-26.85170	-11.86475	-3.35727	-1.60408	-49.42430	14.27785	-6.69976	15.66085	-2.04430	-0.74160	57.06242	-10.25047	-10.43512	1.33439	-2.19317	-8.31423	1.16638	-0.53587	-28.17560	-1.72573	-3.43126	-28.71421	-21.38413	7.30297	-28.04060	91.12255	4.94303	-49.83485	-11.34824	-17.78567	-17.89161	-133.70566	-41.97851	-68.54170	100.13684	-11.21076	128.92278	-169.10484	-39.49365	-90.39355	114.91971	-21.85267	133.73915
1096	-2.03757	-10.93425	-9.07981	-30.59600	11.03858	-26.44116	-12.52842	-9.10837	-10.91057	-37.51635	14.28978	-24.92159	-12.52841	-9.10837	-10.91057	-37.51635	14.28978	-24.92159	-11.95172	-3.45404	-0.88324	-47.18098	13.65864	-5.68651	15.46527	-1.74155	-0.09019	61.51266	-9.32437	-9.37794	2.25700	-3.28827	-6.83098	0.49661	-0.75859	-28.44524	-2.45733	-3.28963	-29.34607	-22.00696	7.64802	-28.59198	90.98976	4.00422	-49.59792	-12.61982	-17.19817	-19.94914	-133.39966	-41.15278	-69.22854	98.21663	-13.75893	128.65022	-168.92157	-39.01704	-90.95773	113.80962	-25.62436	134.47820
1097	-1.92974	-10.92773	-8.83923	-26.51972	10.87920	-24.91222	-12.49216	-9.13316	-10.68420	-33.88687	14.10367	-23.31603	-12.49215	-9.13316	-10.68420	-33.88687	14.10367	-23.31603	-12.00569	-3.56093	-0.22782	-44.57306	12.82371	-4.57892	15.22194	-1.43031	0.48027	65.90721	-8.28966	-8.78093	3.37579	-4.47037	-5.17393	-0.15833	-1.01408	-28.65020	-3.05895	-3.22879	-29.97873	-22.49401	7.91614	-29.17245	90.74948	3.07119	-49.39871	-13.84412	-16.81675	-21.91669	-133.30052	-40.39651	-69.37830	96.34249	-16.16351	129.39471	-169.04518	-38.53124	-90.98669	112.43455	-29.23857	136.04411
1098	-1.90664	-11.11185	-8.43377	-22.70302	11.18122	-23.65166	-12.67317	-9.35391	-10.35214	-29.83060	14.11876	-22.08833	-12.67316	-9.35391	-10.35214	-29.83059	14.11876	-22.08833	-12.04359	-3.64710	0.45301	-41.64856	11.79893	-3.44789	14.94247	-1.16056	1.09873	70.29103	-7.14829	-8.29955	4.58779	-5.53051	-3.47791	-0.81182	-1.24915	-28.80578	-3.36321	-3.27365	-30.23367	-22.74826	7.95842	-29.42989	90.46497	2.19917	-49.24292	-15.09890	-16.63778	-23.92222	-133.36356	-39.75231	-68.53705	94.36293	-18.61403	130.50175	-168.98186	-38.03259	-89.69580	111.18489	-32.15783	138.08374
1099	-1.95688	-11.42829	-7.91757	-18.91877	11.25099	-22.65751	-13.09373	-9.70019	-9.96585	-25.35180	13.78601	-21.26138	-13.09373	-9.70019	-9.96585	-25.35180	13.78601	-21.26138	-12.10277	-3.70070	1.04843	-38.37422	10.65892	-2.45379	14.65727	-0.95655	1.65516	74.67605	-5.91877	-7.52403	5.77361	-6.43390	-1.96949	-1.46102	-1.42478	-28.91961	-3.34575	-3.37019	-30.03414	-22.76393	7.80120	-29.27260	90.18445	1.45988	-49.04334	-16.41224	-16.66782	-26.10702	-133.54970	-39.18218	-66.72131	92.12085	-21.31020	131.28842	-168.47160	-37.67652	-87.06189	110.09121	-34.03753	140.11560
1100	-1.95291	-11.79778	-7.41036	-14.74142	10.62275	-21.86004	-13.72643	-10.05768	-9.65013	-20.34617	12.76350	-20.72305	-13.72643	-10.05768	-9.65013	-20.34617	12.76350	-20.72305	-12.21679	-3.71571	1.48642	-34.75806	9.45878	-1.65651	14.40749	-0.79736	2.06079	79.01240	-4.58796	-6.26061	6.91985	-7.26014	-0.70016	-2.07397	-1.56394	-28.97067	-3.12728	-3.39469	-29.66873	-22.61259	7.65662	-28.93373	89.93875	0.84534	-48.73087	-17.76879	-16.91803	-28.50108	-133.82887	-38.62320	-64.84898	89.54657	-24.30780	131.70166	-167.73628	-37.49869	-84.28719	108.94584	-34.89200	142.04526
1101	-2.07439	-12.20591	-7.09238	-10.22873	9.41971	-21.07392	-14.43331	-10.42892	-9.52712	-14.82126	11.12502	-20.25443	-14.43330	-10.42892	-9.52712	-14.82126	11.12502	-20.25443	-12.44258	-3.67615	1.88613	-30.83270	8.23271	-0.97762	14.23951	-0.64594	2.43444	83.30103	-3.16192	-4.65815	8.08827	-8.06609	0.42423	-2.62718	-1.72022	-28.93237	-2.90947	-3.30052	-29.45028	-22.43944	7.67256	-28.69458	89.75274	0.27357	-48.31684	-19.15410	-17.40979	-30.98308	-134.16193	-38.04308	-64.19912	86.72170	-27.45279	132.07942	-167.03239	-37.30204	-82.85206	107.61695	-35.30453	144.05708
1102	-2.47289	-12.62160	-7.02705	-5.70133	8.00327	-20.20603	-15.04788	-10.81600	-9.59133	-9.05820	9.20872	-19.70354	-15.04787	-10.81600	-9.59132	-9.05820	9.20872	-19.70354	-12.82903	-3.58882	2.42433	-26.56989	7.04032	-0.32898	14.17230	-0.47316	2.96249	87.61329	-1.70930	-3.00360	9.31824	-8.86758	1.48699	-3.13845	-1.92376	-28.77610	-2.83363	-3.19762	-29.44941	-22.36842	7.76925	-28.65903	89.63141	-0.28955	-47.85995	-20.60453	-18.16198	-33.35680	-134.48022	-37.44624	-65.01402	83.81985	-30.47277	132.71594	-166.34836	-36.87788	-82.94701	106.12059	-36.26569	146.32370
1103	-2.75041	-12.95787	-6.99476	-1.07915	6.57896	-19.37064	-15.55293	-11.11564	-9.67561	-3.42267	7.39041	-19.08562	-15.55292	-11.11564	-9.67561	-3.42267	7.39041	-19.08562	-13.35190	-3.50242	3.14301	-21.91749	5.96041	0.33575	14.16303	-0.25544	3.67863	91.94456	-0.30427	-1.50064	10.58376	-9.70152	2.50125	-3.64452	-2.17507	-28.49933	-2.86422	-3.23101	-29.57001	-22.37523	7.77802	-28.78484	89.55106	-0.78102	-47.41872	-22.20227	-19.17099	-35.48471	-134.70071	-36.86149	-66.14964	80.91953	-33.20392	133.56229	-165.56750	-36.26647	-83.32392	104.66476	-38.56549	148.89520
1104	-2.37268	-13.19025	-6.67265	4.05482	5.29332	-18.70316	-16.07137	-11.26839	-9.58806	1.99078	5.98474	-18.50032	-16.07137	-11.26839	-9.58806	1.99079	5.98474	-18.50032	-13.92879	-3.46778	3.93316	-16.87469	5.01789	1.09494	14.13554	0.03420	4.44057	96.18000	1.05603	-0.26501	11.79053	-10.60612	3.43385	-4.15521	-2.47880	-28.17467	-2.86290	-3.40514	-29.74476	-22.33360	7.67208	-29.00944	89.49670	-1.14212	-47.01885	-23.98892	-20.40263	-37.39745	-134.78554	-36.32060	-66.38817	77.88191	-35.77649	133.89040	-164.75987	-35.73217	-82.83822	103.54423	-42.14897	151.42619
