	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
7	-5.29461	-4.52100	-8.35402	-5.31307	6.92986	-70.49493	-0.63649	-5.18664	-7.95966	-3.68816	2.33932	-70.62634	-0.63648	-5.18664	-7.95966	-3.68816	2.33932	-70.62634	6.38042	-4.50480	-24.65944	-18.42748	8.23151	-47.47487	14.54631	-6.50665	-23.98458	-13.94618	1.94691	-47.81078	-15.93205	11.85939	-32.15709	-17.20350	4.54111	-22.28295	4.58556	-2.44342	-24.92220	-17.09852	7.53022	-23.94461	47.48302	-3.87706	-18.41805	28.85800	-4.44582	5.00050	153.79726	-16.76667	-45.98635	141.14993	6.31264	68.19743	155.15152	-3.08290	-46.57696	144.41812	4.48969	67.91331
8	-5.62202	-4.79860	-8.39584	-5.70006	7.36498	-70.39725	-0.53763	-5.52580	-7.93807	-3.82308	2.08766	-70.55209	-0.53762	-5.52580	-7.93807	-3.82308	2.08766	-70.55209	6.25520	-4.44374	-24.58734	-18.46589	8.26273	-47.40504	14.62917	-6.48885	-23.90374	-13.95534	1.96526	-47.74558	-15.97288	11.92738	-32.10516	-17.20389	4.46895	-22.05241	4.70815	-2.28404	-24.03088	-17.12840	7.34809	-23.05091	47.58144	-3.58740	-18.35310	28.91712	-4.44360	4.96509	153.76431	-16.79067	-46.12536	141.42102	6.28555	69.19044	154.87227	-2.21873	-46.88393	144.17770	4.97463	68.93568
9	-5.46276	-4.70800	-8.46992	-5.89139	7.14967	-70.43025	-0.45116	-5.43212	-8.02673	-4.03778	1.92833	-70.57711	-0.45116	-5.43212	-8.02673	-4.03778	1.92833	-70.57711	6.15230	-4.42831	-24.46260	-18.46534	8.27288	-47.53894	14.72035	-6.47401	-23.76963	-13.98682	2.02145	-47.88132	-15.98299	11.93690	-31.97910	-17.21099	4.43361	-21.83008	4.85217	-2.09933	-22.99665	-17.15451	7.13359	-22.01494	47.58448	-3.33117	-18.40347	28.94187	-4.30894	4.92860	153.62521	-16.92047	-46.25714	141.78975	6.21565	69.74073	154.69189	-1.32411	-47.16488	143.79961	5.75011	69.53299
10	-4.98320	-4.40332	-8.49452	-5.89541	6.52117	-70.57325	-0.44570	-5.06394	-8.11987	-4.25941	1.87778	-70.69315	-0.44570	-5.06394	-8.11987	-4.25941	1.87778	-70.69315	6.11611	-4.44799	-24.42594	-18.45426	8.28882	-47.76812	14.77840	-6.50370	-23.72317	-14.00867	2.06445	-48.11172	-15.96077	11.90536	-31.82974	-17.23727	4.44602	-21.68143	4.97797	-1.92764	-21.93030	-17.19559	6.89190	-20.95498	47.52200	-3.19861	-18.47555	28.96986	-4.17733	5.01354	153.38811	-17.04701	-46.20018	142.04689	6.25274	69.57544	154.91985	-0.71693	-47.13450	143.57434	6.28708	69.40177
11	-4.56979	-4.06919	-8.43771	-5.87545	6.07653	-70.75436	-0.50291	-4.65977	-8.12809	-4.39669	1.83775	-70.85648	-0.50291	-4.65977	-8.12809	-4.39669	1.83775	-70.85648	6.13195	-4.48042	-24.60666	-18.46546	8.33855	-47.90559	14.79581	-6.57724	-23.89515	-13.98649	2.05343	-48.25325	-15.93289	11.90128	-31.74344	-17.29959	4.47668	-21.60903	5.05474	-1.77302	-21.02809	-17.25435	6.69370	-20.05549	47.46015	-3.20861	-18.45451	29.01739	-4.15490	5.19688	153.16617	-17.04598	-46.62439	142.10854	6.41196	68.87582	155.64964	-0.50170	-47.44022	143.51567	6.43122	68.71061
12	-4.52057	-3.76755	-8.33384	-5.92413	6.18288	-70.92009	-0.55845	-4.33686	-8.05374	-4.38778	1.73702	-71.02627	-0.55845	-4.33686	-8.05374	-4.38778	1.73702	-71.02627	6.13546	-4.51790	-24.92138	-18.49199	8.42670	-47.84294	14.80521	-6.64606	-24.20307	-13.93577	1.99064	-48.19370	-15.91852	11.97648	-31.75861	-17.38970	4.49881	-21.54847	5.06513	-1.61938	-20.34347	-17.34464	6.57545	-19.35952	47.42529	-3.28384	-18.27522	29.07161	-4.21115	5.39822	153.11423	-16.84836	-48.41153	142.04144	6.61416	67.91581	156.42267	-0.74308	-49.04786	143.53609	6.31430	67.74301
13	-4.77159	-3.62152	-8.23880	-5.97563	6.50149	-71.05681	-0.60022	-4.21379	-7.95368	-4.30505	1.62813	-71.17535	-0.60022	-4.21379	-7.95368	-4.30505	1.62813	-71.17535	6.08698	-4.53443	-25.08665	-18.50082	8.51853	-47.64817	14.83426	-6.67932	-24.36120	-13.91603	1.92569	-47.99392	-15.88814	12.09644	-31.80782	-17.47066	4.50839	-21.44442	5.05290	-1.45461	-19.78522	-17.43823	6.51463	-18.77704	47.41636	-3.32417	-17.96119	29.11995	-4.26021	5.59427	153.27769	-16.50027	-51.41344	141.95688	6.81003	66.97057	156.52451	-1.42181	-51.92692	143.58794	6.05580	66.78929
14	-5.07347	-3.75269	-8.18524	-5.90014	6.51679	-71.15876	-0.62358	-4.37899	-7.86957	-4.22701	1.60742	-71.27740	-0.62358	-4.37899	-7.86957	-4.22701	1.60742	-71.27740	6.00328	-4.49494	-24.98466	-18.48058	8.57052	-47.44640	14.88182	-6.69616	-24.24902	-13.96351	1.90762	-47.77876	-15.81058	12.17128	-31.79667	-17.51297	4.51333	-21.29864	5.11867	-1.30559	-19.29488	-17.44228	6.46447	-18.26386	47.42148	-3.29919	-17.62300	29.17773	-4.26038	5.79040	153.52069	-16.14807	-54.35186	141.91498	6.98867	66.38762	155.80177	-2.11851	-54.86495	143.65988	5.69808	66.20499
15	-5.28839	-4.03086	-8.17533	-5.69657	6.22885	-71.20614	-0.57188	-4.69183	-7.81645	-4.14313	1.65939	-71.31308	-0.57188	-4.69183	-7.81645	-4.14313	1.65939	-71.31308	5.91051	-4.41178	-24.85704	-18.44902	8.57711	-47.27962	14.94253	-6.72347	-24.10890	-14.05060	1.93913	-47.59714	-15.71305	12.15635	-31.71577	-17.51351	4.52492	-21.13944	5.29967	-1.22360	-18.88778	-17.31612	6.38385	-17.85402	47.40250	-3.23123	-17.39064	29.25756	-4.21832	5.96505	153.64368	-15.92808	-55.90886	141.91000	7.13139	66.35616	154.92924	-2.36929	-56.49707	143.77069	5.35553	66.17294
16	-5.24119	-4.12620	-8.19962	-5.50386	5.81357	-71.19119	-0.46002	-4.79765	-7.82744	-4.10438	1.70168	-71.28297	-0.46002	-4.79765	-7.82744	-4.10438	1.70168	-71.28297	5.81969	-4.33754	-24.87675	-18.42161	8.56223	-47.23257	15.01879	-6.76176	-24.11557	-14.12551	1.99091	-47.54072	-15.65614	12.09772	-31.62308	-17.48415	4.54783	-20.99864	5.51197	-1.21198	-18.54620	-17.14650	6.26313	-17.53240	47.32009	-3.13416	-17.32953	29.32018	-4.17404	6.10237	153.55511	-15.89408	-55.62687	141.90437	7.23882	66.67785	154.63608	-2.08933	-56.27831	143.92734	5.24127	66.48145
