	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FinishedUpperN1.c3d
1690	-0.04335	0.27472	0.11720	-0.47807	-0.37630	0.38576	-1.51068	4.37941	9.11278	-0.40064	-0.13776	0.28583	-0.63143	4.54750	5.21384	-0.24400	-0.12611	0.07249	-0.10048	2.91117	1.93060	-0.08966	0.13388	0.00009	-0.10117	0.18377	-0.02797	0.10113	0.22459	-0.09312	-0.01347	0.10676	-0.13205	-0.00663	0.13983	-0.04638	-0.12080	-0.06230	-0.15599	0.03422	0.09454	-0.02669	-0.21367	-0.17780	-0.11365	0.03777	0.03603	-0.01473	-0.29142	-0.12235	-0.17698	0.03581	0.03523	-0.01468	-0.29497	-0.12196	-0.18549
1691	-0.04979	0.26648	0.11892	-0.44744	-0.33254	0.36608	-1.65852	2.91878	9.58714	-0.35627	-0.03326	0.23930	-0.84291	3.84021	5.65044	-0.19599	0.01153	0.00413	-0.17183	2.73053	2.19282	-0.04656	0.18995	-0.07336	-0.05397	0.21641	-0.08818	0.10457	0.27272	-0.12062	-0.03538	0.08016	-0.11992	-0.03195	0.09795	-0.03920	-0.12861	-0.05318	-0.15801	0.00061	0.06015	-0.03299	-0.19258	-0.13018	-0.13756	0.01051	0.03239	-0.01972	-0.19844	-0.07800	-0.19762	0.00989	0.03219	-0.01917	-0.19775	-0.07690	-0.19592
1692	-0.06109	0.25958	0.11746	-0.41060	-0.25432	0.29208	-1.82509	1.43733	9.76446	-0.33100	0.01097	0.17723	-1.06367	3.13863	5.97340	-0.15989	0.06336	-0.04270	-0.25817	2.58355	2.45297	-0.01292	0.25404	-0.13477	-0.02207	0.26333	-0.13851	0.09385	0.32089	-0.13990	-0.04649	0.05909	-0.11835	-0.05489	0.05864	-0.04308	-0.13016	-0.02825	-0.16253	-0.03929	0.01903	-0.04209	-0.17059	-0.08065	-0.15646	-0.02421	0.00209	-0.01825	-0.10849	-0.03980	-0.20981	-0.02380	0.00240	-0.01690	-0.10476	-0.03773	-0.20076
1693	-0.06546	0.25645	0.11138	-0.37361	-0.20624	0.23497	-2.04679	-0.00278	9.58544	-0.32080	0.00539	0.14165	-1.21927	2.38905	6.15378	-0.11653	0.06699	-0.06472	-0.33045	2.39972	2.67765	0.02510	0.31536	-0.18615	0.00944	0.30927	-0.17875	0.08389	0.37410	-0.15085	-0.04757	0.05564	-0.13066	-0.06673	0.03967	-0.06618	-0.11835	0.00458	-0.16532	-0.06344	-0.00416	-0.05988	-0.13735	-0.04250	-0.16236	-0.04321	-0.03083	-0.02463	-0.04166	-0.01522	-0.20922	-0.04255	-0.03039	-0.02304	-0.03736	-0.01488	-0.19869
1694	-0.05800	0.25451	0.10716	-0.34016	-0.22269	0.23385	-2.31006	-1.30963	9.05232	-0.31348	-0.01930	0.15165	-1.28968	1.53416	6.16937	-0.06488	0.07513	-0.06683	-0.36976	2.09530	2.83859	0.07670	0.34613	-0.22349	0.05198	0.32341	-0.20374	0.09076	0.43223	-0.14962	-0.04439	0.07112	-0.14381	-0.07312	0.03761	-0.08713	-0.09903	0.04333	-0.16557	-0.06722	0.00679	-0.06820	-0.09413	-0.01406	-0.15348	-0.03532	-0.03741	-0.03641	-0.01401	-0.00726	-0.19002	-0.03481	-0.03722	-0.03661	-0.01193	-0.01219	-0.18504
1695	-0.04104	0.24822	0.11011	-0.31312	-0.27818	0.25746	-2.56267	-2.37235	8.23952	-0.29113	-0.02350	0.17233	-1.32683	0.60343	6.00162	-0.02847	0.11425	-0.06752	-0.39702	1.65584	2.92411	0.13162	0.32784	-0.23942	0.09590	0.29309	-0.21014	0.12346	0.48033	-0.13834	-0.03577	0.09681	-0.13748	-0.08296	0.03804	-0.07817	-0.07842	0.09030	-0.16269	-0.06744	0.04259	-0.04801	-0.04944	0.02203	-0.13444	-0.01080	-0.01358	-0.03735	-0.01623	-0.00111	-0.14777	-0.01035	-0.01383	-0.04143	-0.01784	-0.01214	-0.15200
1696	-0.02036	0.23525	0.11712	-0.29110	-0.29363	0.24489	-2.74391	-3.15165	7.24392	-0.24658	0.02702	0.15178	-1.36665	-0.28085	5.63833	-0.02202	0.18012	-0.08471	-0.44618	1.15014	2.92075	0.15998	0.28234	-0.23483	0.11328	0.24590	-0.20277	0.16738	0.50168	-0.12320	-0.01108	0.12143	-0.10654	-0.09009	0.03225	-0.04207	-0.05030	0.14310	-0.14944	-0.07677	0.07444	-0.01073	-0.01054	0.07223	-0.10392	0.00885	0.02118	-0.02108	-0.01183	0.01786	-0.08005	0.00963	0.02073	-0.02795	-0.01590	0.00617	-0.09011
1697	-0.00330	0.21608	0.12179	-0.27020	-0.21876	0.17579	-2.80736	-3.73348	6.13218	-0.19609	0.12355	0.07753	-1.39066	-0.98082	5.08935	-0.02845	0.24518	-0.12111	-0.51679	0.67487	2.80457	0.13521	0.25472	-0.21556	0.08353	0.22605	-0.18787	0.18678	0.49052	-0.10431	0.03591	0.13734	-0.06446	-0.07930	0.02159	-0.00707	-0.00491	0.19024	-0.11658	-0.08783	0.07996	0.01493	0.02423	0.11950	-0.05567	0.01354	0.04123	0.00007	0.02370	0.03854	0.00609	0.01476	0.04104	-0.00580	0.01967	0.03350	-0.00359
1698	0.00423	0.19141	0.12047	-0.25086	-0.09093	0.08759	-2.69176	-4.18732	4.94372	-0.15969	0.20759	-0.01489	-1.36194	-1.44859	4.39808	-0.02071	0.27212	-0.16567	-0.56576	0.27492	2.56295	0.05906	0.26065	-0.18349	0.01318	0.24508	-0.16532	0.15816	0.44978	-0.07872	0.09424	0.14832	-0.02808	-0.04996	0.01738	0.00712	0.05235	0.22275	-0.06755	-0.09021	0.06186	0.01714	0.05996	0.14585	0.00536	0.00936	0.03081	0.01393	0.07756	0.04060	0.08972	0.01026	0.03090	0.01166	0.07453	0.04365	0.08253
1699	0.00281	0.16317	0.11213	-0.23808	0.00816	0.03428	-2.41762	-4.43647	3.74696	-0.13273	0.23124	-0.07529	-1.27140	-1.74721	3.63189	0.00817	0.24343	-0.19780	-0.55323	-0.07250	2.21992	-0.03341	0.26902	-0.14199	-0.06807	0.26475	-0.13299	0.09633	0.38872	-0.05141	0.14415	0.16509	-0.00491	-0.01969	0.03124	0.00450	0.10354	0.24377	-0.01946	-0.08937	0.04122	0.00602	0.09703	0.15473	0.05997	0.00474	-0.00274	0.01979	0.12978	0.02827	0.14691	0.00419	-0.00289	0.02041	0.12705	0.03553	0.14053
1700	-0.00062	0.13576	0.09669	-0.23572	0.02149	0.04110	-2.12804	-4.36490	2.64412	-0.10245	0.20230	-0.07595	-1.15571	-1.93095	2.84986	0.04017	0.18440	-0.19676	-0.48827	-0.37033	1.82784	-0.09897	0.24262	-0.10130	-0.12814	0.23805	-0.09333	0.03920	0.32271	-0.03219	0.17381	0.18757	0.00595	-0.00292	0.05761	-0.00058	0.13665	0.26079	0.00930	-0.09492	0.03542	-0.00507	0.13429	0.16287	0.08841	0.00235	-0.03146	0.01869	0.18047	0.02756	0.16600	0.00004	-0.03234	0.01930	0.17749	0.03652	0.15924
1701	0.00092	0.11419	0.07521	-0.24127	-0.04435	0.08774	-1.89191	-3.95323	1.72225	-0.08094	0.15565	-0.03084	-1.05711	-1.95848	2.08978	0.04887	0.14331	-0.16360	-0.41674	-0.54721	1.43524	-0.12583	0.18027	-0.06824	-0.15600	0.16139	-0.05186	0.01331	0.26366	-0.02326	0.18352	0.20259	0.00609	0.00365	0.07808	-0.00124	0.15238	0.27423	0.01061	-0.10169	0.04539	-0.00985	0.17258	0.17788	0.08399	0.00232	-0.03470	0.01174	0.23127	0.04966	0.15201	-0.00100	-0.03632	0.00974	0.22763	0.06102	0.14410
1702	0.00893	0.10077	0.05029	-0.25033	-0.12479	0.13038	-1.66239	-3.30059	0.99564	-0.08600	0.11498	0.01736	-0.96139	-1.77825	1.39272	0.02364	0.14624	-0.12594	-0.37025	-0.54968	1.06823	-0.14140	0.11090	-0.03705	-0.16715	0.07652	-0.01266	0.01681	0.21143	-0.01812	0.18075	0.20121	-0.00434	0.01208	0.08743	-0.00336	0.15860	0.27752	-0.00758	-0.09656	0.06410	-0.00922	0.21188	0.19153	0.05737	0.00553	-0.01869	0.00479	0.27068	0.07268	0.12105	0.00207	-0.02079	-0.00033	0.26513	0.08640	0.10938
1703	0.01923	0.09583	0.02532	-0.26517	-0.15186	0.14570	-1.40994	-2.55550	0.42200	-0.10287	0.09788	0.03610	-0.81932	-1.42101	0.81256	-0.02067	0.18490	-0.10759	-0.34282	-0.43344	0.73364	-0.17401	0.06100	0.00067	-0.18276	0.02687	0.02178	0.02724	0.16179	-0.01097	0.17527	0.18792	-0.02300	0.02711	0.09833	-0.01555	0.16289	0.26935	-0.02924	-0.07575	0.08874	-0.00845	0.24706	0.19644	0.02701	0.01230	0.00105	0.00119	0.29591	0.07261	0.09232	0.00881	-0.00128	-0.00524	0.28724	0.08724	0.07461
1704	0.02584	0.09938	0.00458	-0.28376	-0.10733	0.14407	-1.14164	-1.80651	-0.00859	-0.10052	0.11824	0.03013	-0.64278	-0.96777	0.37678	-0.05899	0.23744	-0.10175	-0.31903	-0.29780	0.43187	-0.21832	0.03691	0.03950	-0.20687	0.02062	0.04686	0.02288	0.11454	0.00046	0.17307	0.17334	-0.04215	0.04469	0.11955	-0.03441	0.16659	0.26103	-0.04490	-0.04511	0.11623	-0.01085	0.27126	0.20132	0.00402	0.02037	0.02038	-0.00195	0.32638	0.05538	0.07854	0.01626	0.01796	-0.00672	0.31515	0.07133	0.05659
1705	0.02612	0.10840	-0.00666	-0.29194	-0.02364	0.14124	-0.87905	-1.05591	-0.26694	-0.07711	0.16107	0.02512	-0.50554	-0.50990	0.05859	-0.07661	0.27606	-0.08509	-0.30180	-0.18916	0.16969	-0.24459	0.02805	0.06387	-0.22744	0.03316	0.05806	-0.00116	0.06974	0.01920	0.17049	0.16704	-0.05156	0.06194	0.14722	-0.04611	0.16700	0.26384	-0.05314	-0.01010	0.13739	-0.01235	0.28939	0.21913	-0.01088	0.02586	0.03857	-0.00176	0.37980	0.04602	0.07827	0.02073	0.03615	-0.00311	0.36772	0.06480	0.05622
1706	0.02223	0.11555	-0.00595	-0.28342	0.04814	0.13777	-0.64937	-0.32543	-0.35296	-0.05856	0.18662	0.03103	-0.43619	-0.14056	-0.18343	-0.07547	0.27385	-0.05025	-0.29596	-0.12070	-0.04043	-0.23593	0.02005	0.06998	-0.23453	0.03813	0.05942	-0.03586	0.02919	0.04621	0.15699	0.17128	-0.04767	0.07943	0.17272	-0.04348	0.16619	0.27124	-0.05384	0.02629	0.14594	-0.00388	0.32151	0.24323	-0.01846	0.02590	0.04601	0.01339	0.44712	0.05828	0.08273	0.02006	0.04358	0.01441	0.43495	0.07832	0.06207
1707	0.01731	0.11301	0.00236	-0.26371	0.07341	0.12742	-0.44392	0.27409	-0.33140	-0.05836	0.17391	0.03694	-0.39086	0.08969	-0.36118	-0.06764	0.23075	-0.01196	-0.28811	-0.11202	-0.19300	-0.21056	0.00595	0.06988	-0.23216	0.02885	0.06035	-0.07240	-0.00095	0.07337	0.12589	0.17378	-0.03524	0.09511	0.18651	-0.03348	0.17094	0.26223	-0.04540	0.06063	0.14402	0.01650	0.38132	0.25285	-0.01881	0.02157	0.03311	0.04152	0.50137	0.08152	0.08516	0.01585	0.03059	0.04175	0.48827	0.09811	0.06355
1708	0.01142	0.09608	0.00971	-0.23531	0.06279	0.10899	-0.24394	0.63658	-0.30390	-0.06586	0.13864	0.03467	-0.32514	0.20760	-0.47045	-0.06750	0.17492	0.01496	-0.26618	-0.15325	-0.29407	-0.20381	-0.01400	0.07002	-0.23147	0.01025	0.06055	-0.10802	-0.02486	0.08785	0.08214	0.15538	-0.01882	0.10358	0.18277	-0.02742	0.18315	0.22437	-0.02585	0.08888	0.13669	0.03503	0.45270	0.24459	-0.01778	0.01959	0.00773	0.05687	0.52354	0.09558	0.07851	0.01471	0.00506	0.05378	0.50849	0.10546	0.05355
1709	0.00366	0.06539	0.00964	-0.20263	0.06004	0.08518	-0.07194	0.77258	-0.33108	-0.06978	0.10966	0.02722	-0.23979	0.27868	-0.52337	-0.08282	0.13380	0.02945	-0.23926	-0.18782	-0.35610	-0.22963	-0.03654	0.06379	-0.23680	-0.01285	0.05113	-0.14059	-0.06246	0.08445	0.04049	0.10919	-0.00208	0.10308	0.16673	-0.03116	0.19795	0.16729	0.00029	0.10849	0.13036	0.03585	0.50051	0.23719	-0.02529	0.02658	-0.00728	0.04015	0.51308	0.08981	0.05939	0.02278	-0.00993	0.03412	0.49637	0.09430	0.03193
1710	-0.00338	0.02934	-0.00005	-0.17454	0.08617	0.06128	0.04393	0.80781	-0.39773	-0.06930	0.10511	0.01938	-0.15831	0.33858	-0.55796	-0.10738	0.12055	0.03671	-0.22136	-0.17124	-0.39797	-0.26570	-0.05386	0.04968	-0.24238	-0.03201	0.03292	-0.16474	-0.12007	0.06927	0.01477	0.04641	0.00501	0.10000	0.14834	-0.04391	0.21030	0.11149	0.01521	0.12193	0.13107	0.02111	0.50844	0.24203	-0.04811	0.04056	0.00148	0.00501	0.48072	0.06710	0.03395	0.03783	-0.00076	-0.00114	0.46348	0.06977	0.00661
1711	-0.00563	0.00133	-0.01718	-0.15006	0.11696	0.04832	0.11436	0.89457	-0.46105	-0.06435	0.12674	0.01692	-0.08713	0.38185	-0.62331	-0.12803	0.13273	0.04097	-0.21058	-0.11654	-0.44639	-0.27847	-0.05712	0.03787	-0.24011	-0.03627	0.01893	-0.17594	-0.17125	0.05290	0.00690	-0.01342	-0.00611	0.10324	0.12859	-0.05920	0.21524	0.07151	0.00147	0.13536	0.13252	0.00661	0.49080	0.25010	-0.08322	0.05174	0.02111	-0.01886	0.43803	0.04447	0.01321	0.05015	0.01978	-0.02252	0.42055	0.04669	-0.01329
1712	-0.00310	-0.01107	-0.03494	-0.11665	0.13586	0.05698	0.20002	1.08590	-0.51405	-0.05106	0.16458	0.02941	-0.01613	0.40642	-0.74482	-0.13846	0.15135	0.04782	-0.19411	-0.06781	-0.51925	-0.25788	-0.04692	0.03362	-0.22692	-0.02604	0.01565	-0.17507	-0.18689	0.04242	0.00651	-0.05459	-0.02698	0.11262	0.10042	-0.06905	0.20722	0.05111	-0.03348	0.14886	0.11479	0.00004	0.46753	0.24990	-0.11339	0.05027	0.02612	-0.01828	0.39270	0.04424	0.00853	0.05002	0.02597	-0.01845	0.37412	0.04498	-0.01860
1713	-0.00042	-0.01208	-0.04627	-0.07411	0.16675	0.08460	0.36427	1.27478	-0.59278	-0.02815	0.20358	0.05939	0.05591	0.43254	-0.89399	-0.14116	0.16121	0.06091	-0.16583	-0.04701	-0.60242	-0.22309	-0.03343	0.02918	-0.20725	-0.01543	0.01544	-0.16840	-0.16868	0.03760	0.00038	-0.07242	-0.03912	0.11704	0.06181	-0.07089	0.18698	0.04469	-0.06204	0.15442	0.06686	-0.00571	0.44745	0.23837	-0.11744	0.03500	0.00841	-0.00365	0.35090	0.06864	0.02856	0.03588	0.00937	-0.00023	0.33088	0.06718	0.00030
1714	-0.00304	-0.01051	-0.04917	-0.04776	0.21439	0.11444	0.57018	1.31985	-0.71167	-0.00209	0.23176	0.09093	0.11627	0.47021	-1.01495	-0.14019	0.17442	0.07419	-0.13344	-0.03803	-0.66452	-0.19948	-0.02589	0.01767	-0.19140	-0.01683	0.01069	-0.16367	-0.13888	0.03533	-0.01876	-0.07336	-0.03544	0.10590	0.02089	-0.06665	0.16239	0.04066	-0.06788	0.14696	0.00345	-0.01776	0.43049	0.21479	-0.09192	0.01731	-0.01403	0.00875	0.31672	0.09485	0.06799	0.01846	-0.01247	0.01532	0.29697	0.09175	0.04110
1715	-0.01268	-0.01275	-0.04558	-0.05393	0.22711	0.13194	0.70723	1.22699	-0.84123	0.01874	0.24809	0.10473	0.15431	0.49926	-1.09015	-0.13366	0.21316	0.07904	-0.11036	-0.01635	-0.70040	-0.19394	-0.02878	0.00616	-0.18742	-0.02969	0.00551	-0.16538	-0.11674	0.03637	-0.04772	-0.07191	-0.02167	0.07950	-0.01403	-0.05757	0.14224	0.02776	-0.05501	0.12889	-0.04957	-0.03310	0.41186	0.18150	-0.05416	0.01082	-0.02204	0.00933	0.28614	0.10063	0.10452	0.01141	-0.02057	0.01737	0.26959	0.09735	0.08277
1716	-0.02495	-0.02492	-0.03765	-0.06977	0.17481	0.14061	0.72018	1.10069	-0.96242	0.03501	0.25838	0.10479	0.17380	0.49565	-1.14844	-0.11302	0.27076	0.07829	-0.10159	0.01944	-0.73431	-0.19093	-0.04398	0.00702	-0.19208	-0.04474	0.00770	-0.17247	-0.11746	0.04099	-0.07318	-0.08430	-0.00194	0.04742	-0.04621	-0.04349	0.13407	0.00250	-0.02949	0.10350	-0.08127	-0.04409	0.38921	0.14888	-0.02042	0.01813	-0.01648	-0.00354	0.25062	0.08450	0.12213	0.01808	-0.01549	0.00352	0.23893	0.08207	0.10723
1717	-0.03263	-0.05173	-0.02734	-0.06465	0.11134	0.15221	0.63972	0.97106	-1.08087	0.05473	0.26021	0.11012	0.19111	0.44868	-1.21126	-0.07450	0.30752	0.07986	-0.09322	0.03978	-0.77938	-0.17587	-0.06571	0.01948	-0.19413	-0.05400	0.01567	-0.17866	-0.14943	0.04245	-0.08145	-0.11564	0.02401	0.01888	-0.08592	-0.02170	0.13945	-0.02763	0.00516	0.07319	-0.10024	-0.04286	0.36531	0.12454	0.00819	0.02964	-0.00870	-0.01926	0.20958	0.06053	0.12741	0.02941	-0.00814	-0.01434	0.20209	0.05849	0.11800
1718	-0.03152	-0.08802	-0.01697	-0.03890	0.10052	0.16442	0.54178	0.79912	-1.19099	0.07831	0.24505	0.12292	0.22212	0.34927	-1.26936	-0.02966	0.29184	0.08215	-0.06250	0.00393	-0.82222	-0.15783	-0.07719	0.02923	-0.18635	-0.05563	0.02112	-0.17456	-0.19663	0.03686	-0.07129	-0.15463	0.05131	-0.00259	-0.13331	0.00975	0.14986	-0.05227	0.03892	0.04299	-0.11778	-0.02522	0.34155	0.10114	0.03520	0.03183	-0.00424	-0.02100	0.17231	0.03900	0.13079	0.03170	-0.00378	-0.01703	0.16749	0.03681	0.12471
1719	-0.02287	-0.11991	-0.00865	-0.00921	0.12797	0.16388	0.49085	0.59187	-1.26566	0.09825	0.22037	0.12797	0.26320	0.20217	-1.30649	0.00386	0.23765	0.07868	-0.00775	-0.09272	-0.84536	-0.15490	-0.06642	0.02723	-0.17002	-0.05168	0.02084	-0.15509	-0.22580	0.03227	-0.05417	-0.18756	0.06943	-0.01738	-0.17513	0.04112	0.15581	-0.07205	0.05970	0.01767	-0.13504	-0.00088	0.31781	0.06865	0.05588	0.02012	-0.00243	-0.00778	0.14372	0.02054	0.12888	0.02000	-0.00186	-0.00282	0.14067	0.01831	0.12495
1720	-0.01267	-0.13899	-0.00526	0.02604	0.14252	0.14621	0.48662	0.40807	-1.28727	0.11362	0.20678	0.11897	0.28891	0.04519	-1.31774	0.01959	0.18631	0.07002	0.04464	-0.20049	-0.84476	-0.16568	-0.04482	0.01850	-0.15184	-0.04541	0.01642	-0.12807	-0.22346	0.03440	-0.04216	-0.21310	0.07320	-0.02664	-0.19999	0.05476	0.15556	-0.09759	0.06495	-0.00140	-0.14628	0.01119	0.29340	0.03406	0.06119	0.00476	-0.00296	0.00223	0.11488	0.00713	0.11483	0.00433	-0.00240	0.00862	0.11373	0.00333	0.11299
1721	-0.00685	-0.14818	-0.00830	0.08818	0.13946	0.12157	0.48368	0.27563	-1.27182	0.13021	0.20911	0.10750	0.28093	-0.07979	-1.30970	0.02416	0.15704	0.06274	0.07241	-0.26829	-0.82934	-0.17363	-0.03728	0.01068	-0.13991	-0.04228	0.00767	-0.10829	-0.20652	0.03480	-0.03774	-0.23702	0.06941	-0.02870	-0.20608	0.04580	0.15140	-0.13291	0.06538	-0.01216	-0.14565	0.00571	0.26259	0.01427	0.05197	-0.00206	-0.00544	-0.00239	0.07939	0.00534	0.09032	-0.00318	-0.00519	0.00431	0.08155	-0.00311	0.09190
1722	-0.00592	-0.15370	-0.01203	0.18404	0.14845	0.10484	0.44571	0.17070	-1.25068	0.15458	0.21485	0.10715	0.24633	-0.16222	-1.29225	0.02815	0.14214	0.06232	0.07461	-0.29254	-0.81087	-0.17079	-0.05117	0.00471	-0.13760	-0.04651	-0.00433	-0.10094	-0.19585	0.02712	-0.03551	-0.25844	0.07215	-0.02098	-0.19832	0.03087	0.14402	-0.16930	0.07845	-0.01277	-0.13222	-0.00167	0.22010	0.01221	0.04295	0.00116	-0.00743	-0.01192	0.04769	0.01935	0.06066	-0.00062	-0.00767	-0.00642	0.05522	0.00454	0.06811
1723	-0.00768	-0.16039	-0.00661	0.27679	0.17081	0.10408	0.35927	0.07027	-1.23732	0.19365	0.21498	0.11768	0.19865	-0.21717	-1.26731	0.04058	0.14061	0.06892	0.05455	-0.30450	-0.79272	-0.16109	-0.06709	0.00168	-0.13951	-0.05271	-0.01138	-0.09969	-0.20138	0.02179	-0.03307	-0.26969	0.08960	-0.00961	-0.18912	0.03107	0.13248	-0.19631	0.10941	-0.00922	-0.11754	0.00440	0.17319	0.01335	0.04631	0.00899	-0.01031	-0.01252	0.03259	0.04797	0.02723	0.00727	-0.01078	-0.00934	0.04687	0.02662	0.04282
1724	-0.01176	-0.17260	0.00878	0.31706	0.17528	0.11294	0.23848	-0.01182	-1.22339	0.24294	0.20499	0.12598	0.14714	-0.26829	-1.23159	0.06512	0.15721	0.07586	0.01976	-0.33803	-0.77048	-0.14704	-0.06571	0.00907	-0.13557	-0.04885	-0.00370	-0.09822	-0.22561	0.03063	-0.03587	-0.26773	0.11376	-0.00940	-0.19361	0.04966	0.11710	-0.21119	0.13992	-0.01268	-0.12190	0.01901	0.13835	0.00429	0.05711	0.01469	-0.02027	-0.00516	0.03438	0.08467	-0.00897	0.01409	-0.02045	-0.00419	0.05527	0.05651	0.01574
