	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
1688	-2.33279	1.66115	-35.39975	-4.07467	9.45377	-78.16724	-1.27578	0.90982	-35.42347	-4.05752	9.37297	-78.17004	-1.27578	0.90982	-35.42347	-4.05752	9.37298	-78.17004	1.63864	4.72004	-39.08419	-16.05354	18.51661	-59.53360	15.64942	-7.33195	-38.67505	2.31645	-12.00265	-60.98973	-5.38996	6.88706	-46.07840	-7.74667	6.66801	-40.94823	-19.98196	-0.14965	-29.44551	-40.12985	10.86818	-27.53541	31.02818	0.17842	-44.45243	29.92442	-30.58042	2.24457	172.33353	-31.62334	-72.35646	139.41718	13.50220	131.69701	151.74698	-31.76816	-82.70615	145.12225	5.81962	130.66760
1689	-2.42873	1.60377	-35.30282	-3.89132	9.18390	-78.65966	-1.29626	0.80164	-35.32660	-3.89235	9.18895	-78.65950	-1.29626	0.80164	-35.32660	-3.89235	9.18896	-78.65950	1.66805	4.72977	-39.02116	-15.83421	18.33116	-59.59255	15.67854	-7.25839	-38.62766	2.33540	-11.80906	-61.04521	-5.32820	6.96126	-46.01165	-7.76210	6.63671	-40.86652	-20.14983	-0.18840	-29.47371	-40.29000	10.84151	-27.57595	31.26698	0.01757	-44.39215	30.12275	-30.61096	2.62264	172.57529	-31.47716	-73.08498	139.37173	13.78191	131.58775	152.56644	-31.50105	-83.10016	145.23146	6.01821	130.51436
1690	-2.61995	1.53377	-35.20118	-3.80800	8.90253	-79.16873	-1.35575	0.64166	-35.22518	-3.82027	8.96585	-79.16682	-1.35575	0.64165	-35.22518	-3.82027	8.96585	-79.16682	1.70828	4.74960	-39.00332	-15.58943	18.13371	-59.61889	15.71696	-7.19020	-38.62632	2.35338	-11.60441	-61.05318	-5.26483	7.02927	-45.96161	-7.77114	6.60404	-40.78154	-20.30019	-0.19339	-29.55443	-40.42523	10.86460	-27.65487	31.54989	-0.15224	-44.30304	30.29457	-30.67285	2.99365	172.85063	-31.30553	-73.62754	139.32111	14.08050	131.33556	153.35051	-31.18215	-83.32007	145.41974	6.37765	130.20805
1691	-2.85085	1.45737	-35.10757	-3.80180	8.62576	-79.66693	-1.44082	0.46574	-35.13123	-3.81696	8.70796	-79.66464	-1.44082	0.46574	-35.13123	-3.81696	8.70797	-79.66464	1.75544	4.77966	-38.99860	-15.33128	17.93118	-59.63410	15.76757	-7.13071	-38.63694	2.36928	-11.38407	-61.04636	-5.20208	7.09321	-45.92130	-7.76537	6.56116	-40.68504	-20.44442	-0.17535	-29.68242	-40.54712	10.92556	-27.77095	31.86256	-0.31492	-44.21217	30.44803	-30.75261	3.35406	173.17445	-31.12576	-73.97493	139.26863	14.38533	131.07834	154.00137	-30.90528	-83.43897	145.68652	6.86651	129.88409
1692	-3.05068	1.39587	-35.03928	-3.81458	8.36657	-80.14415	-1.51840	0.32097	-35.06224	-3.82541	8.42825	-80.14257	-1.51840	0.32097	-35.06224	-3.82541	8.42826	-80.14257	1.80018	4.81409	-38.99418	-15.07321	17.73606	-59.65114	15.83119	-7.07666	-38.64772	2.38181	-11.14779	-61.04578	-5.14087	7.15560	-45.89056	-7.73920	6.50107	-40.57303	-20.59372	-0.14476	-29.82932	-40.67130	11.00475	-27.90076	32.18960	-0.45590	-44.13889	30.59149	-30.82331	3.70278	173.54784	-30.95428	-74.13737	139.22403	14.68347	130.93503	154.48088	-30.74105	-83.50597	146.01367	7.44224	129.66203
1693	-3.14838	1.38177	-35.01215	-3.78960	8.12615	-80.59892	-1.54310	0.25678	-35.03510	-3.79091	8.13394	-80.59875	-1.54309	0.25677	-35.03510	-3.79091	8.13394	-80.59875	1.83111	4.84525	-38.98399	-14.82510	17.56777	-59.68059	15.90718	-7.02244	-38.65471	2.38953	-10.90229	-61.06558	-5.08047	7.21904	-45.87370	-7.69382	6.42150	-40.44745	-20.75553	-0.11123	-29.95345	-40.81234	11.07884	-28.00783	32.51679	-0.56890	-44.08765	30.73537	-30.85958	4.04621	173.95596	-30.79871	-74.14629	139.19917	14.97063	130.98935	154.80327	-30.70451	-83.54328	146.35394	8.07092	129.63097
1694	-3.10305	1.43936	-35.03143	-3.70725	7.88859	-81.02806	-1.47958	0.30078	-35.05608	-3.69606	7.81838	-81.02959	-1.47958	0.30078	-35.05608	-3.69606	7.81839	-81.02959	1.83953	4.87130	-38.95763	-14.59002	17.44688	-59.72947	15.99506	-6.96624	-38.64817	2.39172	-10.65834	-61.11175	-5.01810	7.28401	-45.87490	-7.63620	6.32623	-40.31650	-20.93028	-0.08394	-30.01862	-40.97680	11.12682	-28.06068	32.83373	-0.65783	-44.05655	30.89393	-30.85507	4.40066	174.37831	-30.66029	-74.08704	139.20276	15.25790	131.28070	155.00519	-30.76355	-83.60294	146.63112	8.70572	129.84062
1695	-2.92808	1.56304	-35.08912	-3.59152	7.62397	-81.42325	-1.32651	0.43739	-35.11708	-3.56781	7.46805	-81.42636	-1.32651	0.43739	-35.11708	-3.56781	7.46805	-81.42636	1.82310	4.90057	-38.90438	-14.36463	17.38387	-59.79568	16.09600	-6.91172	-38.61621	2.39110	-10.42373	-61.17884	-4.94975	7.34490	-45.89738	-7.57419	6.22423	-40.19316	-21.10967	-0.06869	-30.01229	-41.15839	11.13898	-28.04930	33.13420	-0.73160	-44.05019	31.07948	-30.82809	4.78459	174.80083	-30.54202	-74.07900	139.23618	15.56705	131.77502	155.12463	-30.85381	-83.76583	146.77521	9.28521	130.26866
1696	-2.67769	1.71710	-35.17242	-3.48442	7.30213	-81.77689	-1.11915	0.61830	-35.20418	-3.45166	7.07717	-81.78100	-1.11915	0.61830	-35.20418	-3.45166	7.07718	-81.78100	1.78660	4.94860	-38.81984	-14.14314	17.37102	-59.87710	16.21361	-6.86517	-38.55245	2.39559	-10.19730	-61.26473	-4.87370	7.38866	-45.94250	-7.51182	6.12598	-40.09109	-21.27723	-0.06332	-29.95048	-41.33780	11.12282	-27.98825	33.41488	-0.79773	-44.08068	31.29301	-30.81121	5.20593	175.22031	-30.45027	-74.25424	139.29295	15.91719	132.33931	155.19536	-30.88666	-84.12593	146.77361	9.77095	130.78719
1697	-2.41766	1.85664	-35.27113	-3.41382	6.91352	-82.09058	-0.91119	0.79066	-35.30593	-3.37775	6.65567	-82.09485	-0.91119	0.79066	-35.30593	-3.37775	6.65568	-82.09485	1.73922	5.02974	-38.71182	-13.92225	17.38458	-59.97786	16.35336	-6.83189	-38.46353	2.41642	-9.96924	-61.37903	-4.79416	7.39999	-46.00704	-7.44830	6.03828	-40.01868	-21.41120	-0.05794	-29.86374	-41.48823	11.09811	-27.90333	33.67624	-0.86013	-44.15170	31.52359	-30.83291	5.65696	175.63887	-30.38576	-74.68319	139.36360	16.31392	132.77068	155.25259	-30.78100	-84.71600	146.68504	10.17556	131.18774
1698	-2.20741	1.94936	-35.37562	-3.37900	6.48309	-82.37846	-0.75211	0.91562	-35.41201	-3.34401	6.22316	-82.38232	-0.75211	0.91562	-35.41201	-3.34401	6.22317	-82.38232	1.68925	5.14967	-38.60451	-13.70384	17.39598	-60.09977	16.52205	-6.81356	-38.37466	2.46475	-9.72764	-61.53117	-4.72062	7.36857	-46.08405	-7.38079	5.96076	-39.97409	-21.49040	-0.04148	-29.77355	-41.58522	11.08259	-27.81126	33.92489	-0.92021	-44.23890	31.76162	-30.90295	6.12161	176.05365	-30.33233	-75.26845	139.44456	16.74793	132.88313	155.34062	-30.52041	-85.40502	146.59941	10.54443	131.27328
1699	-2.08413	1.98788	-35.47330	-3.35574	6.06303	-82.66306	-0.66896	0.97903	-35.50994	-3.32123	5.79639	-82.66662	-0.66896	0.97903	-35.50994	-3.32123	5.79640	-82.66662	1.63918	5.30384	-38.52766	-13.49377	17.38435	-60.24191	16.72779	-6.80781	-38.31893	2.54811	-9.46522	-61.72625	-4.66409	7.29220	-46.16661	-7.30768	5.88689	-39.94461	-21.50320	-0.00920	-29.67701	-41.61799	11.07972	-27.70757	34.17172	-0.97618	-44.28917	32.01419	-31.00908	6.58732	176.45116	-30.25838	-75.78233	139.54301	17.20026	132.60838	155.50905	-30.17184	-85.94318	146.58713	10.91124	130.96701
1700	-2.05690	1.99015	-35.54759	-3.31249	5.70682	-82.96542	-0.65979	0.99146	-35.58394	-3.27219	5.38168	-82.96931	-0.65978	0.99145	-35.58394	-3.27219	5.38169	-82.96931	1.58425	5.48240	-38.49975	-13.29754	17.34290	-60.40136	16.97806	-6.81076	-38.31888	2.66602	-9.18191	-61.96234	-4.63312	7.17597	-46.24967	-7.22906	5.80925	-39.91187	-21.45515	0.03447	-29.55232	-41.59578	11.07782	-27.57297	34.42498	-1.01994	-44.24474	32.30510	-31.12629	7.04828	176.80988	-30.13437	-76.02818	139.67307	17.64841	132.02448	155.80191	-29.84891	-86.12760	146.67436	11.27951	130.34505
1701	-2.13029	1.98656	-35.57514	-3.22956	5.44153	-83.29311	-0.70699	0.96810	-35.61184	-3.17448	4.97492	-83.29810	-0.70699	0.96810	-35.61184	-3.17448	4.97492	-83.29810	1.51430	5.67780	-38.52826	-13.11644	17.27731	-60.55114	17.27725	-6.82074	-38.38543	2.80799	-8.88294	-62.20331	-4.63071	7.02905	-46.33131	-7.14426	5.72475	-39.86028	-21.36757	0.07789	-29.38157	-41.54232	11.05973	-27.39438	34.68447	-1.03702	-44.07436	32.65720	-31.23185	7.49882	177.10805	-29.95317	-75.94844	139.84857	18.07207	131.31444	156.24980	-29.66908	-85.91084	146.83618	11.63419	129.59662
1702	-2.32338	2.00411	-35.52927	-3.10705	5.25584	-83.63260	-0.79830	0.91459	-35.56812	-3.03005	4.56797	-83.63919	-0.79830	0.91459	-35.56812	-3.03005	4.56797	-83.63919	1.41654	5.88938	-38.61446	-12.94817	17.19938	-60.63202	17.62839	-6.84038	-38.52226	2.95759	-8.57463	-62.37234	-4.65401	6.86057	-46.41426	-7.04916	5.63615	-39.78402	-21.26561	0.10654	-29.17241	-41.48024	11.01443	-27.18431	34.94369	-1.01299	-43.79144	33.07179	-31.31684	7.92623	177.33356	-29.73813	-75.62538	140.07742	18.45804	130.71921	156.86505	-29.71433	-85.39491	147.01009	11.95283	128.97469
1703	-2.63602	2.06194	-35.39911	-2.95462	5.10520	-83.95135	-0.93081	0.84945	-35.44243	-2.85420	4.16002	-83.95946	-0.93081	0.84945	-35.44243	-2.85420	4.16003	-83.95946	1.27690	6.12206	-38.73422	-12.79166	17.12123	-60.60579	18.03882	-6.87757	-38.70538	3.10043	-8.26195	-62.41901	-4.69756	6.67831	-46.50273	-6.93605	5.54887	-39.68796	-21.16471	0.10828	-28.95959	-41.41780	10.94245	-26.98028	35.19973	-0.94322	-43.45021	33.52154	-31.38762	8.31086	177.49255	-29.53461	-75.19465	140.35890	18.80229	130.43533	157.63489	-29.99675	-84.73466	147.13341	12.21529	128.68736
1704	-3.01433	2.17632	-35.20399	-2.78530	4.92474	-84.20657	-1.10905	0.83117	-35.25399	-2.66707	3.76185	-84.21553	-1.10905	0.83117	-35.25399	-2.66707	3.76186	-84.21553	1.08071	6.38232	-38.82148	-12.65117	17.05297	-60.50854	18.52421	-6.94728	-38.86488	3.23047	-7.95044	-62.38351	-4.75412	6.49070	-46.59449	-6.79657	5.46615	-39.58198	-21.06544	0.07751	-28.78097	-41.34844	10.85170	-26.82051	35.46262	-0.83765	-43.12206	33.96473	-31.45709	8.63515	177.61212	-29.38968	-74.72799	140.68668	19.10967	130.48244	158.51811	-30.45885	-84.01714	147.17102	12.41448	128.76117
1705	-3.39425	2.36782	-34.97906	-2.62330	4.65405	-84.35629	-1.35897	0.94266	-35.03786	-2.49788	3.38704	-84.36509	-1.35897	0.94266	-35.03786	-2.49788	3.38704	-84.36509	0.81419	6.67493	-38.79679	-12.53438	17.00256	-60.41893	19.10815	-7.07203	-38.91431	3.35117	-7.64996	-62.35844	-4.81075	6.30812	-46.67759	-6.62647	5.38726	-39.47342	-20.95771	0.01623	-28.64565	-41.26076	10.74730	-26.71294	35.75474	-0.71715	-42.86591	34.36975	-31.53389	8.89523	177.73305	-29.33173	-74.19650	141.05482	19.39281	130.69067	159.46033	-31.00857	-83.22610	147.11908	12.55871	129.02802
1706	-3.77642	2.66722	-34.74771	-2.49606	4.27293	-84.37338	-1.74019	1.25356	-34.81738	-2.37485	3.04427	-84.38111	-1.74019	1.25356	-34.81738	-2.37485	3.04428	-84.38111	0.46546	7.00133	-38.61184	-12.44763	16.97669	-60.38747	19.81880	-7.27803	-38.79831	3.47168	-7.37508	-62.40406	-4.84669	6.14211	-46.73569	-6.42948	5.31067	-39.36388	-20.82922	-0.06831	-28.52249	-41.14858	10.62526	-26.62525	36.09972	-0.60493	-42.70900	34.73013	-31.61837	9.10417	177.89444	-29.36164	-73.54562	141.45993	19.66737	130.81709	160.41516	-31.56127	-82.31882	147.00777	12.67043	129.23996
1707	-4.24492	3.11110	-34.51045	-2.40765	3.81884	-84.26127	-2.33847	1.79938	-34.59213	-2.29904	2.73928	-84.26747	-2.33847	1.79938	-34.59213	-2.29904	2.73928	-84.26747	0.02554	7.36007	-38.25896	-12.39233	16.98122	-60.41527	20.68427	-7.58923	-38.50357	3.60060	-7.14086	-62.52200	-4.83804	6.00249	-46.75451	-6.21753	5.23929	-39.25212	-20.67402	-0.16834	-28.36328	-41.01505	10.47616	-26.50874	36.50856	-0.51904	-42.64548	35.06317	-31.70547	9.28308	178.11763	-29.45811	-72.78577	141.89925	19.94275	130.67848	161.34776	-32.06711	-81.31938	146.89888	12.78458	129.20122
1708	-4.94103	3.72732	-34.25153	-2.33301	3.37012	-84.05847	-3.24929	2.57502	-34.34454	-2.24003	2.47742	-84.06321	-3.24929	2.57502	-34.34454	-2.24003	2.47742	-84.06321	-0.51128	7.74800	-37.75514	-12.36245	17.02045	-60.47159	21.72887	-8.02080	-38.04337	3.74143	-6.95804	-62.67423	-4.76559	5.89291	-46.72673	-6.00721	5.18193	-39.13816	-20.49899	-0.28072	-28.14301	-40.87156	10.29417	-26.33854	36.97165	-0.46771	-42.64875	35.39707	-31.79088	9.44746	178.39818	-29.59075	-71.98710	142.36823	20.21563	130.23972	162.22894	-32.51019	-80.31025	146.86589	12.94031	128.85977
1709	-6.03760	4.52591	-33.94617	-2.24688	3.01109	-83.82291	-4.55946	3.53135	-34.05002	-2.16558	2.26048	-83.82664	-4.55946	3.53135	-34.05002	-2.16558	2.26048	-83.82664	-1.14859	8.16064	-37.13275	-12.34391	17.09528	-60.49894	22.97103	-8.57303	-37.45070	3.89167	-6.83129	-62.78872	-4.62116	5.80915	-46.65680	-5.81471	5.14879	-39.02365	-20.32296	-0.40926	-27.88221	-40.73299	10.08282	-26.13567	37.46044	-0.44747	-42.68796	35.75298	-31.87579	9.60129	178.71339	-29.73183	-71.17830	142.85890	20.47538	129.63626	163.04327	-32.88727	-79.31961	146.95807	13.17032	128.33722
1710	-7.69244	5.50378	-33.56668	-2.15315	2.79328	-83.60712	-6.31898	4.59380	-33.68756	-2.07368	2.08446	-83.61050	-6.31898	4.59380	-33.68756	-2.07368	2.08447	-83.61050	-1.89014	8.59222	-36.42745	-12.31959	17.20221	-60.43123	24.42040	-9.22954	-36.76736	4.04505	-6.76041	-62.78186	-4.40903	5.74276	-46.56099	-5.65139	5.14516	-38.90882	-20.16565	-0.56106	-27.63364	-40.60941	9.85381	-25.95296	37.93931	-0.44490	-42.73907	36.13238	-31.96638	9.74283	179.04178	-29.86105	-70.28323	143.35957	20.71719	129.06996	163.80046	-33.19726	-78.25611	147.16783	13.49567	127.83225
1711	-9.96155	6.65589	-33.09921	-2.08257	2.71038	-83.44247	-8.50743	5.71062	-33.25585	-1.99455	1.94513	-83.44604	-8.50743	5.71062	-33.25585	-1.99456	1.94514	-83.44604	-2.74267	9.03700	-35.65472	-12.27934	17.33535	-60.25462	26.07338	-9.96248	-36.01617	4.19556	-6.74332	-62.63213	-4.14072	5.68690	-46.46236	-5.52083	5.16883	-38.79117	-20.03331	-0.73973	-27.44807	-40.49829	9.62156	-25.83992	38.38285	-0.44198	-42.78825	36.51892	-32.06939	9.87514	179.37994	-29.96561	-69.19400	143.85359	20.94853	128.64124	164.52190	-33.44913	-77.00087	147.44408	13.91847	127.45142
1712	-12.73870	7.97155	-32.56293	-2.06487	2.70962	-83.33726	-11.02142	6.87932	-32.78489	-1.96367	1.84377	-83.34128	-11.02142	6.87932	-32.78489	-1.96368	1.84378	-83.34128	-3.71819	9.49236	-34.80720	-12.22630	17.48993	-60.03551	27.91111	-10.74227	-35.19334	4.34014	-6.77786	-62.41516	-3.82820	5.63850	-46.38379	-5.41726	5.21231	-38.66731	-19.91415	-0.94124	-27.34651	-40.38476	9.39726	-25.81490	38.78833	-0.42282	-42.83114	36.89310	-32.18565	10.01308	179.74252	-30.04146	-67.87366	144.31870	21.18431	128.34929	165.20743	-33.67118	-75.53156	147.74498	14.39714	127.19604
1713	-15.76803	9.40974	-32.01156	-2.10274	2.73024	-83.28379	-13.69392	8.12021	-32.32767	-1.99152	1.78622	-83.28817	-13.69392	8.12021	-32.32767	-1.99152	1.78623	-83.28817	-4.83172	9.96297	-33.87962	-12.17468	17.66359	-59.86970	29.90231	-11.54661	-34.29260	4.47755	-6.86084	-62.24562	-3.47994	5.59596	-46.33886	-5.32617	5.26660	-38.53525	-19.78934	-1.15496	-27.31612	-40.25294	9.18641	-25.86178	39.17478	-0.37962	-42.87098	37.24759	-32.30496	10.18020	-179.85318	-30.09528	-66.35856	144.73181	21.43634	128.21339	165.81885	-33.91329	-73.92525	148.06773	14.83715	127.07593
1714	-18.71174	10.87811	-31.51254	-2.16895	2.73403	-83.26714	-16.33082	9.42914	-31.93237	-2.05581	1.77605	-83.27160	-16.33082	9.42914	-31.93237	-2.05581	1.77606	-83.27160	-6.09277	10.46157	-32.88639	-12.14254	17.85565	-59.81936	32.00830	-12.36419	-33.32333	4.60635	-6.98760	-62.20216	-3.09771	5.55852	-46.32660	-5.22840	5.32313	-38.39453	-19.64987	-1.36730	-27.32769	-40.09961	8.99150	-25.94791	39.57137	-0.31555	-42.91754	37.58999	-32.40881	10.39487	-179.40001	-30.14383	-64.72508	145.07893	21.70453	128.28645	166.29309	-34.22663	-72.30657	148.44333	15.14011	127.12769
1715	-21.24997	12.23098	-31.11195	-2.22786	2.70848	-83.27312	-18.75483	10.74048	-31.60891	-2.12126	1.80510	-83.27732	-18.75483	10.74048	-31.60891	-2.12126	1.80511	-83.27732	-7.49522	11.00395	-31.85762	-12.14337	18.06720	-59.88665	34.18880	-13.19263	-32.30605	4.72395	-7.15300	-62.29297	-2.67600	5.52915	-46.33223	-5.10681	5.37457	-38.24577	-19.50323	-1.56547	-27.35810	-39.93688	8.81643	-26.04680	40.00361	-0.24200	-42.98615	37.93328	-32.48242	10.65624	-178.90027	-30.20847	-63.10482	145.36386	21.97661	128.61325	166.57549	-34.61972	-70.83835	148.92149	15.27239	127.38139
1716	-23.16941	13.28973	-30.80577	-2.26077	2.65339	-83.29433	-20.84761	11.92488	-31.31265	-2.16651	1.85207	-83.29804	-20.84761	11.92488	-31.31265	-2.16651	1.85207	-83.29804	-9.01219	11.60079	-30.82535	-12.18039	18.30176	-60.01989	36.41043	-14.03378	-31.25826	4.82618	-7.35172	-62.45968	-2.20711	5.51501	-46.32923	-4.95192	5.41647	-38.09146	-19.36398	-1.74031	-27.39970	-39.78106	8.66710	-26.14795	40.48525	-0.17278	-43.09208	38.28519	-32.52699	10.93984	-178.35788	-30.30532	-61.68867	145.61290	22.23642	129.20859	166.66693	-35.03534	-69.70262	149.53165	15.29131	127.85173
1717	-24.40938	13.89307	-30.53294	-2.27727	2.57701	-83.32986	-22.57071	12.82887	-30.95788	-2.19707	1.89158	-83.33299	-22.57071	12.82887	-30.95788	-2.19707	1.89158	-83.33299	-10.59984	12.25102	-29.81695	-12.24728	18.56522	-60.12864	38.65482	-14.88920	-30.19186	4.90861	-7.57896	-62.59422	-1.68749	5.52604	-46.28726	-4.76241	5.44976	-37.93655	-19.23908	-1.88741	-27.45224	-39.63928	8.54753	-26.24962	41.01945	-0.11991	-43.24185	38.64452	-32.56071	11.20535	-177.77299	-30.43669	-60.64796	145.87149	22.47275	130.01439	166.65013	-35.38285	-69.01550	150.23192	15.30821	128.50740
1718	-25.03054	13.95807	-30.20140	-2.30156	2.49927	-83.37926	-23.94697	13.34203	-30.45712	-2.23280	1.90722	-83.38190	-23.94697	13.34203	-30.45712	-2.23280	1.90723	-83.38190	-12.20576	12.93986	-28.85619	-12.33586	18.86284	-60.10831	40.91964	-15.75803	-29.11872	4.96845	-7.83179	-62.56959	-1.11707	5.57083	-46.18373	-4.54128	5.48064	-37.78637	-19.12321	-2.00623	-27.50977	-39.50721	8.45620	-26.34597	41.60417	-0.09050	-43.43060	39.00316	-32.60737	11.41508	-177.14014	-30.59100	-60.01836	146.18553	22.68399	130.89552	166.65082	-35.59010	-68.73728	150.92352	15.40745	129.25607
1719	-25.09612	13.50507	-29.74336	-2.34012	2.44276	-83.43802	-25.01476	13.45985	-29.76233	-2.27809	1.90382	-83.44037	-25.01476	13.45985	-29.76233	-2.27809	1.90383	-83.44037	-13.77742	13.64020	-27.95811	-12.44490	19.19412	-59.89097	43.21227	-16.63500	-28.04352	5.00463	-8.10714	-62.30305	-0.49158	5.64900	-46.01011	-4.29198	5.51644	-37.64314	-19.00742	-2.09846	-27.55692	-39.37843	8.38615	-26.42309	42.23328	-0.08507	-43.64785	39.35055	-32.68181	11.55148	-176.45238	-30.75156	-59.65132	146.57588	22.87519	131.70157	166.76778	-35.62366	-68.65916	151.53983	15.59394	129.97371
1720	-24.59317	12.62967	-29.14110	-2.37135	2.42401	-83.49632	-25.79497	13.27908	-28.87167	-2.31209	1.90443	-83.49856	-25.79497	13.27908	-28.87167	-2.31209	1.90444	-83.49856	-15.26845	14.31551	-27.12550	-12.58183	19.54970	-59.47323	45.54255	-17.50856	-26.95767	5.01822	-8.39937	-61.79136	0.19939	5.75034	-45.77555	-4.01829	5.56088	-37.50454	-18.89019	-2.16701	-27.57760	-39.25409	8.32908	-26.46678	42.89170	-0.09988	-43.88337	39.67717	-32.78177	11.61845	-175.71184	-30.90441	-59.27641	147.02893	23.04830	132.33401	167.04407	-35.48740	-68.47791	152.09813	15.81141	130.55472
1721	-23.47498	11.46535	-28.39866	-2.36697	2.44970	-83.54275	-26.27907	12.92927	-27.80606	-2.30832	1.93174	-83.54499	-26.27907	12.92927	-27.80606	-2.30832	1.93175	-83.54499	-16.64049	14.92561	-26.35441	-12.75681	19.91145	-58.90265	47.91916	-18.36265	-25.84348	5.01367	-8.70007	-61.09525	0.96506	5.85994	-45.50500	-3.72676	5.61355	-37.36621	-18.77819	-2.21545	-27.56793	-39.14132	8.28030	-26.47466	43.55071	-0.13024	-44.12747	39.97534	-32.89020	11.62911	-174.93768	-31.03907	-58.61623	147.50945	23.19550	132.79697	167.47755	-35.22684	-67.90807	152.65462	15.98357	130.97775
