	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
1384	-0.38476	-0.00000	-0.00000	-0.94727	-0.00000	-0.00000	-11.70779	-5.79433	5.60703	20.26701	0.22588	-18.75310	-75.71946	-0.50291	0.00910	-31.03551	-4.05694	-0.00013	56.18851	14.85664	9.32424	10.76140	-4.91974	-13.62314	47.45274	26.84321	-16.04792	63.16322	-16.58551	41.20135	132.27510	0.00660	-82.12492	116.10688	0.00114	105.19567	-8.52565	-15.34569	0.00958	-2.90645	8.10313	-0.00271	-9.23208	-10.91890	6.77757	-32.52157	-12.68302	1.95018	-4.31163	-4.24644	5.23939
1385	0.81331	0.00000	0.00000	-1.00772	-0.00000	-0.00000	-10.05031	-5.78165	6.28074	20.59211	0.09126	-18.99376	-78.71467	-0.51109	0.02366	-31.52326	-3.97539	-0.00114	57.87185	15.08509	9.31094	10.41256	-5.72020	-13.28372	48.30250	27.13332	-16.61421	63.99507	-16.69627	41.62435	132.33031	0.00405	-82.74329	116.08173	0.00116	105.40367	-8.67084	-16.40878	0.00372	-3.11163	8.27046	-0.00169	-9.10327	-10.97974	6.71444	-32.39901	-12.71440	1.86716	-4.70325	-4.69618	5.21652
1386	1.69479	-0.00000	0.00000	-1.08182	0.00000	-0.00000	-8.24198	-5.72930	6.95953	20.91859	-0.02497	-19.29458	-81.51630	-0.57105	0.02775	-32.06585	-3.83873	-0.00190	59.47531	15.39738	9.25501	10.04746	-6.54700	-12.76713	49.10947	27.41374	-17.16227	64.82433	-16.84834	42.06263	132.33049	0.00121	-83.61089	116.10629	0.00303	104.86429	-8.61078	-17.31136	-0.00292	-3.50042	8.23450	0.00205	-8.95889	-11.05696	6.55314	-32.26353	-12.72269	1.68677	-5.14722	-5.17727	5.27412
1387	2.34457	0.00000	-0.00000	-1.12022	0.00000	-0.00000	-6.33975	-5.62473	7.64321	21.24986	-0.08917	-19.59836	-84.12428	-0.59808	0.02127	-32.65488	-3.66230	-0.00211	61.01403	15.79939	9.22080	9.65227	-7.39619	-12.17053	49.86093	27.66989	-17.70191	65.64948	-17.10044	42.52705	132.29240	-0.00045	-84.59608	116.18185	0.00584	103.67387	-8.40263	-17.84584	-0.00800	-4.08958	7.99599	0.00761	-8.84464	-11.15810	6.30150	-32.16102	-12.71786	1.41328	-5.64260	-5.66863	5.41646
1388	2.77987	-0.00000	0.00000	-1.08435	0.00000	0.00000	-4.40234	-5.45724	8.32267	21.60229	-0.06004	-19.85689	-86.54531	-0.51166	0.00828	-33.27425	-3.47124	-0.00155	62.50795	16.29979	9.27046	9.20799	-8.25757	-11.60392	50.55100	27.89551	-18.23938	66.46255	-17.48509	43.01450	132.24489	-0.00032	-85.48489	116.29742	0.00739	102.16799	-8.20067	-17.88835	-0.01414	-4.84293	7.59819	0.01199	-8.78567	-11.29365	6.00068	-32.11676	-12.72550	1.08048	-6.18576	-6.14142	5.62721
1389	2.95686	0.00000	-0.00000	-0.95293	0.00000	-0.00000	-2.48017	-5.21251	8.97312	21.99200	0.09642	-20.03506	-88.78104	-0.26455	-0.00528	-33.90440	-3.29755	-0.00043	63.97649	16.90547	9.44096	8.70213	-9.11932	-11.16334	51.17633	28.10107	-18.77198	67.25391	-17.99191	43.51165	132.22112	0.00076	-85.93769	116.43327	0.00618	100.80376	-8.20099	-17.41567	-0.02454	-5.66045	7.13338	0.01222	-8.76912	-11.45700	5.71996	-32.11665	-12.76647	0.75506	-6.76539	-6.57175	5.87206
1390	2.87879	-0.00000	0.00000	-0.74221	-0.00000	-0.00000	-0.62913	-4.88717	9.56430	22.42187	0.36847	-20.12825	-90.81561	0.14198	-0.01450	-34.53032	-3.15279	0.00036	65.43537	17.60929	9.73679	8.14174	-9.98289	-10.88041	51.73080	28.30890	-19.28676	68.01615	-18.56900	44.00043	132.25349	0.00129	-85.72645	116.56593	0.00305	99.95815	-8.51553	-16.56020	-0.03485	-6.40692	6.70447	0.00832	-8.74873	-11.62282	5.53409	-32.11202	-12.84650	0.51620	-7.35850	-6.95706	6.10843
1391	2.67186	0.00000	-0.00000	-0.50419	0.00000	0.00000	1.08309	-4.49878	10.08047	22.87510	0.68332	-20.16549	-92.61745	0.67395	-0.01789	-35.14627	-3.01206	0.00017	66.89017	18.39028	10.14374	7.54945	-10.86618	-10.70101	52.20819	28.53955	-19.76278	68.74711	-19.14669	44.46433	132.36401	0.00095	-85.01008	116.67706	0.00016	99.73970	-9.07227	-15.61623	-0.03568	-6.97652	6.37726	0.00300	-8.67189	-11.76335	5.49222	-32.04809	-12.95924	0.42039	-7.94187	-7.31674	6.30309
1392	2.50495	-0.00000	-0.00000	-0.28856	0.00000	-0.00000	2.60541	-4.07624	10.53334	23.32064	0.95166	-20.17686	-94.15620	1.30007	-0.01685	-35.75138	-2.83995	-0.00085	68.33155	19.22805	10.65011	6.94403	-11.78860	-10.53779	52.60925	28.80334	-20.17397	69.45219	-19.67018	44.89509	132.54979	0.00025	-84.14843	116.76082	-0.00116	99.99173	-9.67391	-14.87331	-0.02562	-7.33896	6.16544	-0.00110	-8.51201	-11.86366	5.59939	-31.89709	-13.09294	0.47837	-8.50972	-7.67586	6.44714
1393	2.47975	-0.00000	-0.00000	-0.11645	-0.00000	-0.00000	3.92904	-3.65054	10.95754	23.73120	1.12365	-20.16772	-95.41196	2.01214	-0.01311	-36.34238	-2.62071	-0.00194	69.73824	20.10874	11.25782	6.32769	-12.76174	-10.33366	52.94436	29.10168	-20.49494	70.14514	-20.11793	45.29604	132.78104	-0.00080	-83.28508	116.82121	-0.00100	100.45419	-10.15475	-14.41814	-0.01242	-7.52678	6.04077	-0.00313	-8.28227	-11.92409	5.82246	-31.67207	-13.23506	0.65949	-9.07625	-8.05491	6.55355
1394	2.60499	0.00000	-0.00000	0.00889	0.00000	0.00000	5.08371	-3.26144	11.38775	24.10261	1.20993	-20.12506	-96.37222	2.81085	-0.00711	-36.90966	-2.36786	-0.00226	71.09119	21.01881	11.96685	5.69060	-13.78847	-10.08831	53.23100	29.42888	-20.71162	70.84415	-20.49717	45.67872	133.02106	-0.00182	-82.37190	116.86234	-0.00016	100.88560	-10.45512	-14.16344	-0.00247	-7.58240	5.95189	-0.00369	-8.02406	-11.95417	6.11077	-31.41511	-13.37465	0.91324	-9.65969	-8.46740	6.63918
1395	2.81640	0.00000	-0.00000	0.08585	0.00000	0.00000	6.12098	-2.95739	11.82591	24.45875	1.27197	-20.03261	-97.02882	3.67034	0.00125	-37.43584	-2.12285	-0.00149	72.38940	21.94102	12.74020	5.01951	-14.85920	-9.86033	53.48919	29.77163	-20.82801	71.56209	-20.82842	46.05511	133.24748	-0.00199	-81.45120	116.88058	0.00042	101.08771	-10.59806	-14.01573	0.00278	-7.52682	5.83944	-0.00359	-7.78562	-11.96469	6.41212	-31.17546	-13.50134	1.18715	-10.26435	-8.91432	6.70862
1396	3.05533	0.00000	0.00000	0.11169	-0.00000	0.00000	7.08511	-2.77444	12.21843	24.83603	1.36522	-19.89235	-97.37522	4.51663	0.01090	-37.90071	-1.92348	-0.00020	73.64677	22.85821	13.49602	4.30329	-15.95659	-9.71480	53.73536	30.11072	-20.86185	72.29851	-21.13550	46.43259	133.45403	-0.00128	-80.64782	116.86663	-0.00006	100.89325	-10.65809	-13.94129	0.00439	-7.39160	5.65618	-0.00316	-7.60846	-11.96120	6.67659	-30.99555	-13.60084	1.43285	-10.87486	-9.38599	6.75457
1397	3.35906	0.00000	-0.00000	0.08751	0.00000	-0.00000	7.98101	-2.70922	12.46054	25.25912	1.48376	-19.73893	-97.40472	5.23512	0.01887	-38.29093	-1.76680	0.00077	74.87499	23.76027	14.13068	3.53831	-17.06669	-9.65485	53.97551	30.42604	-20.83838	73.04159	-21.44143	46.81364	133.64049	-0.00006	-80.03133	116.81681	-0.00169	100.15255	-10.73160	-13.93898	0.00398	-7.25647	5.39734	-0.00231	-7.52331	-11.94333	6.85913	-30.90674	-13.65531	1.60880	-11.46447	-9.87100	6.76875
1398	3.84101	-0.00000	-0.00000	0.02450	-0.00000	0.00000	8.77199	-2.71296	12.42855	25.72774	1.58962	-19.61820	-97.11658	5.69423	0.02155	-38.60676	-1.62394	0.00110	76.07869	24.64562	14.53171	2.73181	-18.17639	-9.63496	54.20166	30.70080	-20.78739	73.77593	-21.76064	47.19920	133.80716	0.00144	-79.63345	116.74161	-0.00344	98.78840	-10.88398	-14.00806	0.00277	-7.22434	5.11714	-0.00150	-7.54521	-11.91375	6.93236	-30.92495	-13.65660	1.68857	-12.00906	-10.35557	6.74595
1399	4.61206	0.00000	0.00000	-0.05463	-0.00000	0.00000	9.40594	-2.72423	12.02871	26.21969	1.66883	-19.55854	-96.52357	5.78792	0.01736	-38.86157	-1.47420	0.00095	77.26353	25.51512	14.59457	1.90032	-19.26461	-9.61409	54.39672	30.92097	-20.73826	74.48744	-22.08674	47.59365	133.95453	0.00304	-79.52167	116.66037	-0.00399	96.93043	-11.09384	-14.13059	0.00133	-7.35928	4.91513	-0.00186	-7.66469	-11.89158	6.90244	-31.04264	-13.62463	1.66996	-12.49613	-10.81844	6.68062
1400	5.74443	-0.00000	0.00000	-0.12123	0.00000	-0.00000	9.84468	-2.71589	11.24313	26.70357	1.73073	-19.56976	-95.64955	5.48802	0.00822	-39.07476	-1.30716	0.00051	78.43813	26.36485	14.26435	1.06263	-20.30388	-9.56779	54.54707	31.07175	-20.71489	75.16099	-22.38955	48.00372	134.08060	0.00412	-79.78304	116.58717	-0.00303	94.94961	-11.24744	-14.27228	0.00016	-7.64254	4.88680	-0.00359	-7.84485	-11.91540	6.80872	-31.22616	-13.61011	1.57362	-12.92665	-11.23389	6.56590
1401	7.25049	0.00000	0.00000	-0.15030	-0.00000	-0.00000	10.08372	-2.70625	10.14999	27.15419	1.78412	-19.64949	-94.51867	4.85716	-0.00187	-39.26263	-1.11559	-0.00002	79.60471	27.18245	13.56188	0.22923	-21.26971	-9.48456	54.65520	31.13718	-20.73424	75.77505	-22.63196	48.42862	134.17371	0.00378	-80.40238	116.52383	-0.00134	93.27333	-11.20401	-14.37700	0.00028	-7.98540	5.04666	-0.00494	-8.03462	-12.02676	6.70086	-31.42778	-13.67043	1.42849	-13.31312	-11.58039	6.39751
1402	9.07459	-0.00000	0.00000	-0.12867	-0.00000	0.00000	10.14983	-2.72337	8.90704	27.56226	1.83907	-19.78400	-93.14529	4.00743	-0.00987	-39.43441	-0.90180	-0.00044	80.74957	27.94803	12.57069	-0.60132	-22.15089	-9.37290	54.74157	31.10557	-20.80869	76.30450	-22.79799	48.85654	134.20885	0.00208	-81.18103	116.46541	0.00027	92.15240	-10.88800	-14.36156	0.00249	-8.31159	5.29303	-0.00400	-8.19325	-12.24216	6.60937	-31.60820	-13.83259	1.25589	-13.67344	-11.84960	6.17823
1403	11.11214	0.00000	0.00000	-0.05378	-0.00000	0.00000	10.08313	-2.76694	7.71073	27.93240	1.92470	-19.95165	-91.53416	3.04505	-0.01520	-39.59539	-0.68593	-0.00062	81.84054	28.63986	11.40450	-1.43678	-22.95578	-9.26451	54.83108	30.97835	-20.94971	76.73542	-22.90860	49.27716	134.15800	0.00049	-81.85832	116.40820	0.00139	91.60098	-10.34824	-14.15099	0.00551	-8.64385	5.47201	-0.00037	-8.30952	-12.53372	6.53253	-31.75389	-14.07026	1.06549	-14.02370	-12.05028	5.91746
1404	13.20763	-0.00000	0.00000	0.07648	0.00000	0.00000	9.93199	-2.81153	6.74809	28.27231	2.09063	-20.12467	-89.69141	2.03420	-0.01896	-39.75131	-0.50686	-0.00050	82.83099	29.24534	10.16989	-2.28495	-23.70861	-9.20754	54.93208	30.77666	-21.16588	77.07717	-23.01042	49.69544	134.00841	0.00068	-82.28883	116.35030	0.00199	91.49183	-9.74478	-13.71721	0.00600	-9.09478	5.47396	0.00532	-8.40100	-12.83533	6.44969	-31.87631	-14.31477	0.86515	-14.37555	-12.20533	5.62745
1405	15.15721	-0.00000	0.00000	0.26925	0.00000	-0.00000	9.75654	-2.84484	6.15268	28.58350	2.37600	-20.27316	-87.63726	1.00042	-0.02156	-39.90894	-0.40493	-0.00018	83.67242	29.77435	8.94767	-3.14606	-24.43986	-9.23847	55.02542	30.53987	-21.45237	77.35844	-23.14815	50.12820	133.77489	0.00289	-82.42860	116.28738	0.00219	91.69142	-9.26895	-13.07104	0.00190	-9.75454	5.28253	0.01081	-8.49220	-13.07438	6.35142	-31.99250	-14.49584	0.67611	-14.73321	-12.34652	5.32341
1406	16.75734	0.00000	-0.00000	0.52703	0.00000	-0.00000	9.61958	-2.89806	5.97812	28.86055	2.77173	-20.37515	-85.41037	-0.03470	-0.02193	-40.07211	-0.39513	0.00018	84.33179	30.26268	7.80012	-4.00788	-25.17665	-9.34970	55.07627	30.31594	-21.78404	77.61113	-23.34526	50.58440	133.50005	0.00519	-82.30454	116.21439	0.00193	92.12729	-9.03901	-12.26313	-0.00481	-10.57756	4.98018	0.01241	-8.58846	-13.20847	6.26093	-32.10302	-14.58366	0.53737	-15.09049	-12.50791	5.02728
1407	17.90265	-0.00000	0.00000	0.82996	0.00000	-0.00000	9.55540	-3.03284	6.19665	29.09755	3.21915	-20.42255	-83.05724	-1.03636	-0.01942	-40.23648	-0.46362	0.00041	84.80133	30.75544	6.77120	-4.85319	-25.93237	-9.49877	55.06109	30.14704	-22.12303	77.85479	-23.60561	51.04840	133.24205	0.00534	-82.13393	116.13365	0.00087	92.69218	-9.03171	-11.42734	-0.00952	-11.37553	4.70263	0.00885	-8.66953	-13.24277	6.22041	-32.18780	-14.59937	0.48585	-15.43574	-12.71429	4.76445
1408	18.68422	0.00000	0.00000	1.13024	-0.00000	0.00000	9.53457	-3.28909	6.71570	29.29500	3.64553	-20.42117	-80.61306	-1.97033	-0.01478	-40.38906	-0.58777	0.00047	85.09284	31.28251	5.87764	-5.67370	-26.70144	-9.64848	54.98779	30.05685	-22.43489	78.09196	-23.92717	51.48505	133.05313	0.00404	-82.27269	116.05846	-0.00105	93.13826	-9.10770	-10.77207	-0.01024	-11.93858	4.54812	0.00319	-8.70839	-13.21702	6.24746	-32.22389	-14.58626	0.52142	-15.76114	-12.97156	4.55367
1409	19.35749	0.00000	-0.00000	1.37560	-0.00000	-0.00000	9.46991	-3.63915	7.40461	29.46030	3.99018	-20.39316	-78.09415	-2.81266	-0.00912	-40.51511	-0.74454	0.00036	85.22032	31.85288	5.12072	-6.47477	-27.46797	-9.77456	54.89354	30.04496	-22.70231	78.31628	-24.31431	51.86340	132.96056	0.00359	-82.93582	116.00980	-0.00280	93.17786	-9.10490	-10.48176	-0.00972	-12.18489	4.51511	-0.00101	-8.69549	-13.17446	6.30377	-32.20635	-14.56910	0.59091	-16.06740	-13.27024	4.40524
1410	20.20345	0.00000	0.00000	1.54861	0.00000	0.00000	9.25897	-3.99658	8.13498	29.60307	4.21440	-20.37634	-75.50667	-3.54608	-0.00333	-40.60654	-0.90557	0.00015	85.18825	32.46696	4.50627	-7.26559	-28.22095	-9.84329	54.82217	30.09114	-22.92988	78.52336	-24.78448	52.17595	132.96248	0.00422	-84.03911	116.01283	-0.00310	92.67995	-8.91156	-10.61659	-0.01081	-12.20484	4.50879	-0.00224	-8.64558	-13.13802	6.31332	-32.15263	-14.53940	0.61473	-16.35822	-13.59696	4.32817
1411	21.37447	0.00000	0.00000	1.68221	0.00000	0.00000	8.82713	-4.27280	8.83090	29.73217	4.32037	-20.40635	-72.86016	-4.16103	0.00140	-40.66397	-1.04467	-0.00005	84.99370	33.12153	4.04551	-8.04896	-28.96354	-9.82068	54.79679	30.16804	-23.13620	78.71391	-25.36728	52.44228	133.03702	0.00408	-85.24861	116.09627	-0.00181	91.76011	-8.49343	-11.07058	-0.01228	-12.19507	4.40384	0.00025	-8.58365	-13.11078	6.21901	-32.08827	-14.47779	0.53895	-16.63023	-13.94153	4.32985
1412	22.73956	0.00000	0.00000	1.83306	0.00000	-0.00000	8.15666	-4.42171	9.49712	29.85400	4.35647	-20.49174	-70.17688	-4.66367	0.00356	-40.69411	-1.15068	-0.00016	84.63453	33.80656	3.73997	-8.81878	-29.71277	-9.70220	54.80531	30.25538	-23.33629	78.88644	-26.09335	52.70127	133.15620	0.00215	-86.20131	116.28912	-0.00028	90.70498	-7.88374	-11.62747	-0.01104	-12.36073	4.11846	0.00678	-8.52586	-13.09268	6.02900	-32.02923	-14.38738	0.37117	-16.86974	-14.29625	4.40853
1413	23.89542	0.00000	0.00000	2.04060	-0.00000	0.00000	7.26742	-4.44284	10.19234	29.96931	4.39609	-20.60090	-67.49098	-5.07727	0.00228	-40.70768	-1.23202	-0.00017	84.11645	34.50857	3.56844	-9.56130	-30.48968	-9.52262	54.80700	30.34644	-23.52727	79.02733	-26.97803	52.99755	133.29669	-0.00054	-86.77344	116.61034	0.00020	89.77744	-7.14428	-12.09904	-0.00678	-12.81320	3.64620	0.01481	-8.47541	-13.09143	5.81437	-31.97906	-14.30287	0.17381	-17.06005	-14.65020	4.55183
1414	24.41096	-0.00000	-0.00000	2.30861	0.00000	0.00000	6.14940	-4.36299	10.95692	30.07206	4.50406	-20.67506	-64.83713	-5.43181	-0.00143	-40.71683	-1.30683	-0.00012	83.45591	35.22050	3.48762	-10.25974	-31.30428	-9.33222	54.75707	30.44496	-23.68912	79.11066	-28.01447	53.36865	133.44409	-0.00244	-87.08677	117.05598	0.00007	89.07190	-6.33695	-12.41993	-0.00238	-13.49475	3.05289	0.01881	-8.43760	-13.11745	5.66287	-31.94399	-14.26788	0.02347	-17.19200	-14.98432	4.74306
1415	24.01353	0.00000	0.00000	2.61227	0.00000	0.00000	4.72898	-4.22138	11.74743	30.15335	4.70123	-20.66685	-62.23662	-5.74704	-0.00439	-40.73124	-1.38144	-0.00008	82.67474	35.94711	3.45523	-10.89993	-32.14906	-9.15356	54.63380	30.55793	-23.80345	79.11307	-29.18230	53.84236	133.59282	-0.00254	-87.33443	117.59229	0.00113	88.51868	-5.52280	-12.64825	-0.00075	-14.20474	2.44836	0.01534	-8.43547	-13.17323	5.62596	-31.94753	-14.30469	-0.03350	-17.26681	-15.27603	4.96963
1416	22.54346	-0.00000	-0.00000	2.91218	0.00000	0.00000	2.91583	-4.07764	12.42321	30.20794	4.96650	-20.56264	-59.68902	-6.01336	-0.00230	-40.75231	-1.45311	-0.00010	81.78290	36.69830	3.47135	-11.47780	-33.00815	-8.98279	54.45040	30.69322	-23.87906	79.03378	-30.46319	54.44514	133.74419	-0.00055	-87.74731	118.16100	0.00431	87.96102	-4.77174	-12.90989	-0.00182	-14.72905	1.91720	0.00678	-8.50589	-13.25163	5.69649	-32.02597	-14.40397	-0.00080	-17.29250	-15.51384	5.22589
1417	19.88759	-0.00000	0.00000	3.17048	0.00000	-0.00000	0.67076	-4.02814	12.78360	30.23648	5.27520	-20.37197	-57.16992	-6.18672	0.00719	-40.76877	-1.53280	-0.00028	80.76455	37.47709	3.59489	-12.00574	-33.86922	-8.83180	54.24415	30.86773	-23.95792	78.90281	-31.85398	55.21130	133.90248	0.00262	-88.55527	118.70222	0.00777	87.28368	-4.17071	-13.30204	-0.00249	-14.95950	1.47688	-0.00179	-8.67756	-13.34402	5.82775	-32.20712	-14.53968	0.08207	-17.27822	-15.70610	5.51101
1418	16.07358	-0.00000	0.00000	3.36898	0.00000	0.00000	-1.97636	-4.18166	12.63682	30.24057	5.61575	-20.11297	-54.63483	-6.21835	0.02136	-40.75939	-1.64038	-0.00064	79.58152	38.27890	3.90138	-12.50695	-34.72741	-8.72851	54.05074	31.11921	-24.08636	78.77050	-33.37075	56.18475	134.07227	0.00482	-89.77692	119.18519	0.00839	86.55772	-3.80620	-13.82288	-0.00041	-14.91405	1.12388	-0.00683	-8.95041	-13.44669	5.97606	-32.49052	-14.69142	0.17641	-17.22798	-15.87318	5.83001
1419	11.39530	0.00000	0.00000	3.51398	0.00000	-0.00000	-4.94300	-4.58965	11.89029	30.21757	5.97694	-19.80613	-52.03141	-6.10619	0.03253	-40.70254	-1.77695	-0.00106	78.18837	39.10555	4.41480	-12.99695	-35.58400	-8.67051	53.87875	31.50653	-24.27386	78.68932	-35.04159	57.41815	134.26015	0.00405	-91.12130	119.62156	0.00497	86.02193	-3.71974	-14.39208	0.00334	-14.68851	0.88666	-0.00721	-9.29131	-13.55774	6.13427	-32.84287	-14.85467	0.27638	-17.13546	-16.03097	6.19835
1420	6.38135	0.00000	-0.00000	3.62335	0.00000	-0.00000	-8.09115	-5.18500	10.62726	30.16148	6.33987	-19.47247	-49.32072	-5.92383	0.03217	-40.58344	-1.91208	-0.00123	76.55459	39.97471	5.07109	-13.46536	-36.44141	-8.59746	53.69383	32.09383	-24.47161	78.70238	-36.89392	58.97316	134.48091	0.00010	-92.17499	120.05228	-0.00147	85.89289	-3.87039	-14.91391	0.00588	-14.40011	0.81098	-0.00361	-9.64607	-13.67101	6.33248	-33.20923	-15.03550	0.41229	-16.97803	-16.17592	6.64017
1421	1.64543	-0.00000	-0.00000	3.71767	-0.00000	0.00000	-11.20257	-5.78215	9.10708	30.06580	6.68504	-19.13153	-46.49858	-5.79403	0.01712	-40.39263	-1.99751	-0.00080	74.68323	40.90715	5.74042	-13.88034	-37.29551	-8.41982	53.41869	32.92664	-24.58430	78.84147	-38.94569	60.91427	134.76292	-0.00495	-92.68902	120.52374	-0.00889	86.21792	-4.13221	-15.31655	0.00576	-14.12927	0.91532	0.00240	-9.96001	-13.77823	6.60950	-33.53377	-15.24138	0.62341	-16.71813	-16.27846	7.17320
1422	-2.24909	0.00000	0.00000	3.81928	0.00000	-0.00000	-13.97735	-6.14636	7.66486	29.92404	7.00107	-18.79714	-43.60255	-5.82041	-0.00723	-40.12152	-1.99537	0.00031	72.60858	41.90155	6.29044	-14.21905	-38.12868	-8.08092	52.95387	34.01285	-24.51208	79.13329	-41.20219	63.29544	135.14116	-0.00735	-92.73484	121.06912	-0.01494	86.88540	-4.35048	-15.55418	0.00407	-13.87953	1.17577	0.00927	-10.19925	-13.87893	6.98103	-33.78204	-15.47798	0.92452	-16.32172	-16.28918	7.79211
1423	-4.88358	-0.00000	-0.00000	3.94422	0.00000	0.00000	-16.09765	-6.09441	6.57116	29.73107	7.28653	-18.47465	-40.69757	-6.02768	-0.02990	-39.76340	-1.90116	0.00175	70.38264	42.92089	6.64139	-14.48923	-38.90767	-7.59877	52.21695	35.31978	-24.19894	79.61121	-43.65293	66.15035	135.63773	-0.00396	-92.62762	121.69704	-0.01737	87.71445	-4.43259	-15.60043	0.00268	-13.58628	1.53243	0.01490	-10.36339	-13.98623	7.42864	-33.95469	-15.75015	1.29335	-15.77753	-16.15488	8.46670
1424	-6.06660	-0.00000	0.00000	4.09387	0.00000	-0.00000	-17.34982	-5.57870	5.94820	29.48737	7.54668	-18.16516	-37.84822	-6.35205	-0.04152	-39.31816	-1.74526	0.00293	68.07103	43.90017	6.77354	-14.71861	-39.58805	-7.05705	51.18325	36.78995	-23.65498	80.32154	-46.26685	69.48770	136.24477	0.00432	-92.68667	122.38473	-0.01498	88.51946	-4.39292	-15.46684	0.00206	-13.13658	1.88065	0.01525	-10.48393	-14.12033	7.91128	-34.08546	-16.06045	1.68366	-15.09692	-15.83531	9.15462
1425	-5.90218	0.00000	0.00000	4.25171	0.00000	0.00000	-17.73408	-4.72097	5.78688	29.20370	7.78614	-17.87378	-35.09449	-6.67875	-0.03931	-38.79360	-1.57480	0.00335	65.75191	44.76912	6.69796	-14.93145	-40.12422	-6.55947	49.90277	38.36483	-22.94214	81.31306	-48.99372	73.28933	136.92201	0.01196	-93.01783	123.07766	-0.00903	89.15913	-4.32322	-15.22276	0.00152	-12.39108	2.07164	0.00446	-10.60952	-14.29454	8.38486	-34.22513	-16.40394	2.04913	-14.30337	-15.31342	9.81791
