	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1777	0.35948	0.27818	0.00650	0.00692	0.74725	-0.00578	0.31555	0.25223	0.01366	-0.01166	0.70402	0.01520	0.34076	0.22687	0.02324	-0.03080	0.72380	0.02083	0.16970	0.12437	0.02093	-0.10210	0.55656	0.10976
1778	0.35926	0.27817	0.00666	0.00656	0.74711	-0.00589	0.31523	0.25232	0.01355	-0.01203	0.70392	0.01515	0.34037	0.22690	0.02314	-0.03124	0.72368	0.02060	0.16903	0.12486	0.02103	-0.10251	0.55681	0.11023
1779	0.35912	0.27804	0.00690	0.00619	0.74707	-0.00617	0.31499	0.25232	0.01356	-0.01237	0.70399	0.01512	0.34003	0.22682	0.02322	-0.03165	0.72373	0.02037	0.16837	0.12534	0.02097	-0.10298	0.55712	0.11044
1780	0.35887	0.27798	0.00718	0.00602	0.74713	-0.00641	0.31464	0.25229	0.01337	-0.01258	0.70423	0.01521	0.33964	0.22677	0.02306	-0.03186	0.72401	0.02039	0.16780	0.12559	0.02096	-0.10369	0.55757	0.11039
1781	0.35843	0.27808	0.00741	0.00608	0.74720	-0.00651	0.31417	0.25230	0.01292	-0.01271	0.70455	0.01545	0.33922	0.22681	0.02258	-0.03184	0.72445	0.02068	0.16742	0.12554	0.02121	-0.10478	0.55836	0.11041
1782	0.35802	0.27832	0.00752	0.00623	0.74716	-0.00650	0.31380	0.25241	0.01268	-0.01287	0.70477	0.01567	0.33893	0.22699	0.02230	-0.03176	0.72487	0.02101	0.16735	0.12533	0.02169	-0.10607	0.55946	0.11090
1783	0.35786	0.27855	0.00752	0.00630	0.74701	-0.00646	0.31372	0.25258	0.01305	-0.01311	0.70477	0.01575	0.33890	0.22720	0.02265	-0.03180	0.72505	0.02112	0.16752	0.12523	0.02216	-0.10712	0.56053	0.11179
1784	0.35799	0.27855	0.00745	0.00623	0.74688	-0.00635	0.31392	0.25268	0.01395	-0.01341	0.70465	0.01564	0.33909	0.22726	0.02348	-0.03202	0.72502	0.02095	0.16768	0.12533	0.02243	-0.10776	0.56126	0.11263
1785	0.35823	0.27830	0.00731	0.00611	0.74691	-0.00622	0.31424	0.25262	0.01496	-0.01368	0.70459	0.01550	0.33935	0.22708	0.02431	-0.03227	0.72500	0.02072	0.16770	0.12556	0.02252	-0.10814	0.56164	0.11302
1786	0.35839	0.27803	0.00709	0.00601	0.74711	-0.00612	0.31447	0.25248	0.01559	-0.01385	0.70476	0.01546	0.33954	0.22681	0.02468	-0.03242	0.72518	0.02071	0.16766	0.12570	0.02263	-0.10843	0.56184	0.11291
1787	0.35835	0.27794	0.00688	0.00596	0.74741	-0.00611	0.31447	0.25238	0.01556	-0.01390	0.70508	0.01551	0.33959	0.22667	0.02441	-0.03241	0.72552	0.02088	0.16766	0.12563	0.02291	-0.10859	0.56196	0.11255
1788	0.35810	0.27803	0.00671	0.00604	0.74765	-0.00610	0.31423	0.25235	0.01506	-0.01383	0.70529	0.01546	0.33944	0.22668	0.02378	-0.03229	0.72575	0.02095	0.16767	0.12537	0.02330	-0.10853	0.56199	0.11224
1789	0.35781	0.27813	0.00659	0.00620	0.74771	-0.00608	0.31395	0.25231	0.01456	-0.01370	0.70526	0.01527	0.33924	0.22673	0.02329	-0.03216	0.72571	0.02078	0.16770	0.12502	0.02359	-0.10827	0.56192	0.11211
1790	0.35772	0.27808	0.00659	0.00626	0.74765	-0.00610	0.31386	0.25218	0.01428	-0.01358	0.70511	0.01513	0.33918	0.22668	0.02316	-0.03212	0.72551	0.02058	0.16782	0.12466	0.02362	-0.10786	0.56165	0.11207
1791	0.35790	0.27789	0.00677	0.00605	0.74761	-0.00622	0.31399	0.25194	0.01405	-0.01353	0.70506	0.01522	0.33930	0.22653	0.02319	-0.03223	0.72534	0.02056	0.16808	0.12429	0.02342	-0.10726	0.56112	0.11199
1792	0.35814	0.27768	0.00708	0.00570	0.74769	-0.00629	0.31418	0.25169	0.01380	-0.01356	0.70515	0.01546	0.33947	0.22634	0.02321	-0.03244	0.72528	0.02068	0.16834	0.12394	0.02312	-0.10660	0.56052	0.11186
1793	0.35831	0.27746	0.00732	0.00543	0.74787	-0.00610	0.31430	0.25146	0.01366	-0.01362	0.70525	0.01568	0.33956	0.22613	0.02320	-0.03265	0.72527	0.02083	0.16842	0.12375	0.02283	-0.10615	0.56005	0.11172
1794	0.35841	0.27723	0.00743	0.00528	0.74798	-0.00570	0.31434	0.25127	0.01358	-0.01370	0.70524	0.01589	0.33957	0.22590	0.02312	-0.03281	0.72519	0.02103	0.16828	0.12376	0.02269	-0.10599	0.55958	0.11146
1795	0.35848	0.27712	0.00745	0.00517	0.74797	-0.00526	0.31436	0.25119	0.01340	-0.01376	0.70513	0.01618	0.33957	0.22578	0.02285	-0.03293	0.72501	0.02133	0.16813	0.12389	0.02266	-0.10597	0.55892	0.11098
1796	0.35853	0.27733	0.00740	0.00497	0.74797	-0.00489	0.31440	0.25135	0.01307	-0.01385	0.70504	0.01647	0.33963	0.22595	0.02249	-0.03312	0.72483	0.02160	0.16821	0.12402	0.02262	-0.10587	0.55816	0.11042
1797	0.35863	0.27783	0.00724	0.00463	0.74820	-0.00467	0.31454	0.25177	0.01277	-0.01405	0.70514	0.01657	0.33980	0.22644	0.02226	-0.03342	0.72484	0.02171	0.16859	0.12418	0.02253	-0.10565	0.55767	0.11000
1798	0.35886	0.27830	0.00702	0.00432	0.74866	-0.00465	0.31481	0.25219	0.01262	-0.01428	0.70547	0.01640	0.34009	0.22696	0.02234	-0.03368	0.72512	0.02160	0.16908	0.12436	0.02243	-0.10547	0.55762	0.10963
1799	0.35919	0.27847	0.00683	0.00433	0.74910	-0.00477	0.31516	0.25239	0.01274	-0.01428	0.70581	0.01606	0.34040	0.22722	0.02271	-0.03365	0.72546	0.02138	0.16949	0.12446	0.02224	-0.10541	0.55769	0.10892
1800	0.35943	0.27838	0.00669	0.00472	0.74928	-0.00483	0.31543	0.25236	0.01311	-0.01400	0.70592	0.01574	0.34065	0.22718	0.02312	-0.03329	0.72560	0.02124	0.16975	0.12441	0.02191	-0.10549	0.55746	0.10769
1801	0.35947	0.27826	0.00655	0.00520	0.74920	-0.00472	0.31554	0.25226	0.01347	-0.01367	0.70581	0.01564	0.34078	0.22699	0.02320	-0.03284	0.72553	0.02136	0.16987	0.12423	0.02153	-0.10577	0.55695	0.10632
1802	0.35939	0.27819	0.00639	0.00548	0.74907	-0.00443	0.31552	0.25214	0.01353	-0.01353	0.70567	0.01577	0.34083	0.22677	0.02281	-0.03257	0.72545	0.02176	0.16989	0.12406	0.02134	-0.10621	0.55648	0.10533
1803	0.35937	0.27809	0.00623	0.00561	0.74907	-0.00400	0.31553	0.25200	0.01334	-0.01352	0.70563	0.01601	0.34088	0.22655	0.02226	-0.03245	0.72545	0.02219	0.16985	0.12399	0.02145	-0.10658	0.55620	0.10478
1804	0.35951	0.27795	0.00615	0.00577	0.74925	-0.00349	0.31563	0.25187	0.01312	-0.01342	0.70568	0.01619	0.34100	0.22638	0.02190	-0.03233	0.72549	0.02247	0.16985	0.12400	0.02171	-0.10658	0.55590	0.10424
1805	0.35968	0.27789	0.00619	0.00599	0.74954	-0.00299	0.31577	0.25183	0.01296	-0.01314	0.70578	0.01631	0.34112	0.22636	0.02182	-0.03213	0.72549	0.02264	0.16995	0.12403	0.02187	-0.10606	0.55527	0.10338
1806	0.35976	0.27808	0.00628	0.00616	0.74984	-0.00259	0.31584	0.25197	0.01281	-0.01276	0.70590	0.01651	0.34119	0.22657	0.02187	-0.03191	0.72546	0.02285	0.17014	0.12404	0.02178	-0.10519	0.55434	0.10226
1807	0.35971	0.27850	0.00642	0.00620	0.75011	-0.00232	0.31579	0.25229	0.01256	-0.01242	0.70604	0.01677	0.34117	0.22699	0.02184	-0.03176	0.72542	0.02308	0.17037	0.12405	0.02155	-0.10421	0.55334	0.10118
1808	0.35953	0.27897	0.00661	0.00606	0.75031	-0.00220	0.31561	0.25263	0.01221	-0.01226	0.70613	0.01694	0.34104	0.22742	0.02161	-0.03178	0.72534	0.02321	0.17047	0.12408	0.02139	-0.10327	0.55248	0.10047
1809	0.35929	0.27920	0.00681	0.00569	0.75028	-0.00227	0.31537	0.25277	0.01192	-0.01234	0.70602	0.01695	0.34082	0.22758	0.02128	-0.03198	0.72511	0.02323	0.17033	0.12412	0.02139	-0.10246	0.55180	0.10039
1810	0.35914	0.27902	0.00693	0.00515	0.74995	-0.00250	0.31518	0.25260	0.01181	-0.01264	0.70564	0.01684	0.34065	0.22736	0.02102	-0.03232	0.72467	0.02317	0.17005	0.12408	0.02149	-0.10181	0.55119	0.10087
1811	0.35917	0.27852	0.00696	0.00459	0.74945	-0.00271	0.31517	0.25216	0.01181	-0.01299	0.70509	0.01669	0.34062	0.22685	0.02085	-0.03270	0.72407	0.02309	0.16983	0.12390	0.02166	-0.10127	0.55053	0.10145
1812	0.35937	0.27795	0.00689	0.00417	0.74901	-0.00275	0.31534	0.25166	0.01173	-0.01324	0.70456	0.01660	0.34077	0.22629	0.02065	-0.03301	0.72347	0.02300	0.16978	0.12366	0.02186	-0.10079	0.54974	0.10164
1813	0.35964	0.27757	0.00670	0.00401	0.74876	-0.00258	0.31556	0.25134	0.01150	-0.01326	0.70421	0.01669	0.34098	0.22593	0.02037	-0.03311	0.72303	0.02310	0.16985	0.12355	0.02208	-0.10038	0.54887	0.10122
1814	0.35987	0.27748	0.00653	0.00417	0.74865	-0.00219	0.31577	0.25126	0.01116	-0.01302	0.70404	0.01700	0.34119	0.22584	0.01997	-0.03289	0.72280	0.02356	0.16997	0.12362	0.02233	-0.10013	0.54800	0.10027
1815	0.36005	0.27767	0.00657	0.00446	0.74858	-0.00166	0.31593	0.25142	0.01085	-0.01271	0.70391	0.01740	0.34139	0.22600	0.01956	-0.03250	0.72264	0.02424	0.17019	0.12377	0.02259	-0.09995	0.54714	0.09913
1816	0.36022	0.27803	0.00681	0.00455	0.74853	-0.00121	0.31613	0.25169	0.01083	-0.01256	0.70375	0.01764	0.34164	0.22629	0.01943	-0.03229	0.72244	0.02475	0.17057	0.12383	0.02262	-0.09968	0.54627	0.09812
1817	0.36049	0.27831	0.00705	0.00429	0.74855	-0.00103	0.31645	0.25191	0.01129	-0.01264	0.70361	0.01760	0.34199	0.22651	0.01982	-0.03244	0.72219	0.02485	0.17109	0.12375	0.02227	-0.09916	0.54533	0.09716
1818	0.36086	0.27829	0.00713	0.00374	0.74864	-0.00101	0.31689	0.25190	0.01205	-0.01285	0.70351	0.01747	0.34241	0.22647	0.02058	-0.03281	0.72189	0.02477	0.17158	0.12358	0.02176	-0.09834	0.54413	0.09595
1819	0.36124	0.27800	0.00705	0.00302	0.74876	-0.00088	0.31731	0.25168	0.01265	-0.01309	0.70342	0.01750	0.34279	0.22621	0.02119	-0.03325	0.72155	0.02490	0.17190	0.12342	0.02153	-0.09717	0.54257	0.09447
1820	0.36153	0.27775	0.00688	0.00223	0.74894	-0.00052	0.31761	0.25146	0.01270	-0.01332	0.70334	0.01770	0.34308	0.22599	0.02124	-0.03366	0.72116	0.02529	0.17212	0.12330	0.02178	-0.09560	0.54080	0.09306
1821	0.36178	0.27774	0.00669	0.00157	0.74911	-0.00010	0.31785	0.25141	0.01214	-0.01342	0.70321	0.01783	0.34336	0.22599	0.02071	-0.03396	0.72074	0.02560	0.17249	0.12317	0.02223	-0.09376	0.53915	0.09199
1822	0.36212	0.27793	0.00651	0.00122	0.74915	0.00018	0.31817	0.25147	0.01116	-0.01332	0.70296	0.01774	0.34375	0.22617	0.01985	-0.03403	0.72025	0.02560	0.17310	0.12301	0.02239	-0.09193	0.53776	0.09120
1823	0.36250	0.27818	0.00636	0.00114	0.74905	0.00040	0.31854	0.25157	0.01012	-0.01306	0.70261	0.01759	0.34419	0.22637	0.01894	-0.03391	0.71970	0.02551	0.17377	0.12285	0.02216	-0.09028	0.53649	0.09045
1824	0.36274	0.27836	0.00627	0.00106	0.74896	0.00078	0.31880	0.25164	0.00932	-0.01281	0.70227	0.01756	0.34450	0.22651	0.01815	-0.03375	0.71916	0.02567	0.17424	0.12273	0.02188	-0.08867	0.53514	0.08951
1825	0.36276	0.27846	0.00625	0.00073	0.74882	0.00112	0.31883	0.25167	0.00886	-0.01269	0.70188	0.01755	0.34459	0.22654	0.01753	-0.03368	0.71854	0.02596	0.17442	0.12263	0.02184	-0.08682	0.53356	0.08854
1826	0.36257	0.27859	0.00624	0.00013	0.74849	0.00099	0.31867	0.25174	0.00876	-0.01264	0.70130	0.01724	0.34451	0.22658	0.01712	-0.03375	0.71769	0.02591	0.17446	0.12250	0.02199	-0.08435	0.53177	0.08783
1827	0.36220	0.27893	0.00621	-0.00068	0.74801	0.00040	0.31840	0.25196	0.00903	-0.01257	0.70059	0.01666	0.34435	0.22680	0.01703	-0.03395	0.71660	0.02538	0.17461	0.12224	0.02216	-0.08106	0.52983	0.08747
1828	0.36176	0.27947	0.00620	-0.00167	0.74762	-0.00008	0.31812	0.25229	0.00953	-0.01248	0.69996	0.01621	0.34422	0.22721	0.01730	-0.03426	0.71547	0.02483	0.17498	0.12182	0.02226	-0.07703	0.52780	0.08735
1829	0.36151	0.27995	0.00625	-0.00277	0.74742	-0.00000	0.31804	0.25257	0.01005	-0.01234	0.69949	0.01629	0.34425	0.22759	0.01776	-0.03460	0.71440	0.02476	0.17554	0.12135	0.02228	-0.07250	0.52569	0.08728
1830	0.36169	0.28010	0.00628	-0.00375	0.74720	0.00049	0.31832	0.25262	0.01050	-0.01199	0.69908	0.01695	0.34457	0.22772	0.01832	-0.03473	0.71332	0.02530	0.17612	0.12103	0.02223	-0.06762	0.52340	0.08701
1831	0.36221	0.27989	0.00633	-0.00442	0.74674	0.00100	0.31885	0.25245	0.01089	-0.01129	0.69856	0.01788	0.34506	0.22755	0.01888	-0.03448	0.71210	0.02614	0.17659	0.12088	0.02215	-0.06250	0.52093	0.08640
1832	0.36273	0.27953	0.00650	-0.00483	0.74608	0.00139	0.31934	0.25216	0.01123	-0.01041	0.69788	0.01869	0.34549	0.22726	0.01939	-0.03399	0.71075	0.02691	0.17689	0.12077	0.02212	-0.05735	0.51848	0.08561
1833	0.36306	0.27922	0.00679	-0.00524	0.74544	0.00181	0.31965	0.25189	0.01150	-0.00963	0.69714	0.01918	0.34575	0.22697	0.01970	-0.03354	0.70939	0.02742	0.17706	0.12064	0.02218	-0.05238	0.51629	0.08500
1834	0.36326	0.27903	0.00698	-0.00585	0.74490	0.00241	0.31982	0.25173	0.01159	-0.00914	0.69640	0.01946	0.34592	0.22676	0.01969	-0.03333	0.70807	0.02771	0.17713	0.12059	0.02232	-0.04763	0.51446	0.08490
1835	0.36337	0.27900	0.00693	-0.00669	0.74440	0.00307	0.31991	0.25170	0.01135	-0.00889	0.69568	0.01966	0.34603	0.22672	0.01934	-0.03335	0.70677	0.02790	0.17721	0.12060	0.02252	-0.04303	0.51294	0.08531
1836	0.36330	0.27918	0.00674	-0.00759	0.74391	0.00363	0.31986	0.25179	0.01084	-0.00869	0.69504	0.01990	0.34604	0.22689	0.01890	-0.03340	0.70557	0.02813	0.17743	0.12047	0.02278	-0.03848	0.51165	0.08583
1837	0.36300	0.27951	0.00660	-0.00833	0.74338	0.00410	0.31965	0.25193	0.01034	-0.00833	0.69447	0.02027	0.34593	0.22722	0.01866	-0.03327	0.70443	0.02851	0.17779	0.12007	0.02309	-0.03397	0.51041	0.08609
1838	0.36257	0.27987	0.00660	-0.00876	0.74270	0.00459	0.31935	0.25204	0.01003	-0.00778	0.69379	0.02076	0.34575	0.22756	0.01864	-0.03292	0.70323	0.02900	0.17822	0.11946	0.02344	-0.02978	0.50908	0.08606
1839	0.36217	0.28011	0.00664	-0.00896	0.74190	0.00522	0.31907	0.25208	0.00991	-0.00719	0.69298	0.02129	0.34557	0.22776	0.01863	-0.03250	0.70197	0.02952	0.17854	0.11893	0.02385	-0.02622	0.50771	0.08593
1840	0.36199	0.28009	0.00662	-0.00909	0.74119	0.00596	0.31892	0.25200	0.00990	-0.00668	0.69223	0.02179	0.34549	0.22770	0.01851	-0.03214	0.70083	0.02999	0.17860	0.11867	0.02427	-0.02331	0.50647	0.08570
1841	0.36212	0.27982	0.00653	-0.00912	0.74059	0.00657	0.31902	0.25182	0.01008	-0.00617	0.69162	0.02231	0.34557	0.22743	0.01848	-0.03179	0.69986	0.03039	0.17850	0.11871	0.02456	-0.02076	0.50539	0.08533
1842	0.36247	0.27950	0.00642	-0.00895	0.73977	0.00685	0.31933	0.25163	0.01049	-0.00549	0.69096	0.02294	0.34583	0.22714	0.01874	-0.03130	0.69882	0.03078	0.17848	0.11883	0.02461	-0.01834	0.50425	0.08494
1843	0.36284	0.27933	0.00630	-0.00855	0.73852	0.00691	0.31972	0.25152	0.01089	-0.00467	0.68992	0.02356	0.34619	0.22698	0.01908	-0.03066	0.69746	0.03113	0.17873	0.11882	0.02455	-0.01607	0.50284	0.08471
1844	0.36310	0.27940	0.00612	-0.00795	0.73689	0.00702	0.32003	0.25154	0.01097	-0.00378	0.68842	0.02397	0.34655	0.22702	0.01908	-0.02991	0.69571	0.03130	0.17922	0.11865	0.02458	-0.01407	0.50111	0.08458
1845	0.36317	0.27966	0.00588	-0.00699	0.73502	0.00731	0.32018	0.25169	0.01077	-0.00269	0.68652	0.02413	0.34679	0.22721	0.01870	-0.02892	0.69364	0.03126	0.17973	0.11845	0.02471	-0.01242	0.49904	0.08435
1846	0.36304	0.27998	0.00566	-0.00545	0.73288	0.00777	0.32014	0.25190	0.01059	-0.00124	0.68424	0.02422	0.34684	0.22744	0.01829	-0.02752	0.69133	0.03115	0.18007	0.11828	0.02480	-0.01127	0.49661	0.08389
1847	0.36278	0.28027	0.00548	-0.00321	0.73042	0.00834	0.31997	0.25208	0.01058	0.00063	0.68160	0.02435	0.34675	0.22766	0.01811	-0.02567	0.68880	0.03115	0.18025	0.11810	0.02479	-0.01079	0.49379	0.08318
1848	0.36250	0.28051	0.00532	-0.00044	0.72758	0.00897	0.31978	0.25222	0.01065	0.00279	0.67859	0.02455	0.34663	0.22785	0.01810	-0.02345	0.68604	0.03128	0.18039	0.11788	0.02474	-0.01099	0.49058	0.08227
1849	0.36228	0.28069	0.00524	0.00253	0.72445	0.00970	0.31963	0.25230	0.01064	0.00500	0.67525	0.02477	0.34654	0.22799	0.01809	-0.02113	0.68306	0.03154	0.18056	0.11763	0.02474	-0.01166	0.48711	0.08126
1850	0.36218	0.28079	0.00531	0.00523	0.72118	0.01067	0.31957	0.25231	0.01053	0.00696	0.67173	0.02503	0.34652	0.22806	0.01801	-0.01903	0.67990	0.03191	0.18076	0.11740	0.02477	-0.01248	0.48347	0.08021
1851	0.36227	0.28082	0.00548	0.00726	0.71783	0.01189	0.31966	0.25230	0.01042	0.00842	0.66814	0.02542	0.34663	0.22808	0.01795	-0.01745	0.67655	0.03245	0.18095	0.11728	0.02470	-0.01311	0.47965	0.07903
1852	0.36252	0.28086	0.00569	0.00840	0.71423	0.01309	0.31989	0.25234	0.01043	0.00927	0.66436	0.02595	0.34684	0.22812	0.01800	-0.01653	0.67286	0.03312	0.18114	0.11734	0.02449	-0.01332	0.47547	0.07769
1853	0.36275	0.28095	0.00592	0.00877	0.71016	0.01379	0.32010	0.25244	0.01064	0.00960	0.66021	0.02637	0.34702	0.22821	0.01828	-0.01619	0.66866	0.03362	0.18128	0.11747	0.02426	-0.01317	0.47085	0.07630
1854	0.36275	0.28111	0.00618	0.00873	0.70561	0.01364	0.32013	0.25259	0.01107	0.00962	0.65568	0.02626	0.34705	0.22837	0.01877	-0.01620	0.66405	0.03352	0.18135	0.11752	0.02415	-0.01297	0.46596	0.07487
1855	0.36252	0.28132	0.00634	0.00861	0.70089	0.01266	0.31997	0.25274	0.01152	0.00954	0.65101	0.02547	0.34690	0.22856	0.01927	-0.01630	0.65932	0.03272	0.18138	0.11743	0.02413	-0.01298	0.46105	0.07318
1856	0.36216	0.28156	0.00632	0.00846	0.69627	0.01125	0.31970	0.25290	0.01172	0.00939	0.64643	0.02422	0.34668	0.22876	0.01946	-0.01645	0.65472	0.03150	0.18140	0.11726	0.02403	-0.01321	0.45627	0.07108
1857	0.36184	0.28182	0.00615	0.00810	0.69178	0.00986	0.31946	0.25307	0.01167	0.00903	0.64193	0.02283	0.34650	0.22898	0.01933	-0.01679	0.65020	0.03019	0.18146	0.11711	0.02377	-0.01357	0.45156	0.06882
1858	0.36166	0.28208	0.00594	0.00759	0.68724	0.00864	0.31934	0.25325	0.01158	0.00851	0.63735	0.02146	0.34643	0.22917	0.01912	-0.01731	0.64560	0.02886	0.18157	0.11705	0.02349	-0.01412	0.44683	0.06680
1859	0.36163	0.28221	0.00575	0.00729	0.68262	0.00757	0.31936	0.25335	0.01157	0.00811	0.63268	0.02018	0.34649	0.22926	0.01891	-0.01773	0.64094	0.02750	0.18169	0.11704	0.02341	-0.01490	0.44211	0.06513
1860	0.36172	0.28213	0.00567	0.00750	0.67822	0.00676	0.31944	0.25326	0.01139	0.00808	0.62820	0.01909	0.34659	0.22915	0.01860	-0.01777	0.63654	0.02627	0.18179	0.11696	0.02360	-0.01580	0.43763	0.06358
1861	0.36181	0.28186	0.00576	0.00818	0.67439	0.00651	0.31947	0.25296	0.01087	0.00845	0.62423	0.01824	0.34664	0.22889	0.01813	-0.01739	0.63267	0.02536	0.18187	0.11669	0.02394	-0.01655	0.43361	0.06187
1862	0.36177	0.28154	0.00589	0.00909	0.67133	0.00677	0.31939	0.25258	0.01027	0.00909	0.62097	0.01761	0.34658	0.22860	0.01773	-0.01672	0.62947	0.02475	0.18196	0.11624	0.02429	-0.01691	0.43014	0.05975
1863	0.36167	0.28137	0.00586	0.00998	0.66911	0.00717	0.31932	0.25236	0.01016	0.00982	0.61858	0.01722	0.34653	0.22847	0.01784	-0.01598	0.62707	0.02441	0.18209	0.11584	0.02449	-0.01675	0.42734	0.05705
1864	0.36171	0.28144	0.00570	0.01055	0.66771	0.00746	0.31944	0.25244	0.01075	0.01041	0.61711	0.01711	0.34664	0.22858	0.01858	-0.01543	0.62546	0.02433	0.18227	0.11579	0.02448	-0.01615	0.42526	0.05394
1865	0.36190	0.28161	0.00566	0.01061	0.66688	0.00761	0.31968	0.25268	0.01148	0.01062	0.61624	0.01704	0.34683	0.22880	0.01943	-0.01527	0.62440	0.02431	0.18240	0.11607	0.02439	-0.01539	0.42376	0.05087
1866	0.36207	0.28177	0.00582	0.01021	0.66643	0.00763	0.31982	0.25289	0.01167	0.01042	0.61570	0.01661	0.34694	0.22899	0.01967	-0.01547	0.62368	0.02403	0.18241	0.11639	0.02441	-0.01483	0.42274	0.04813
1867	0.36208	0.28197	0.00596	0.00972	0.66641	0.00749	0.31978	0.25304	0.01119	0.01008	0.61555	0.01570	0.34691	0.22918	0.01921	-0.01579	0.62341	0.02333	0.18239	0.11659	0.02461	-0.01460	0.42225	0.04556
1868	0.36198	0.28228	0.00588	0.00937	0.66679	0.00725	0.31965	0.25327	0.01042	0.00980	0.61581	0.01462	0.34684	0.22948	0.01852	-0.01606	0.62357	0.02241	0.18249	0.11670	0.02484	-0.01461	0.42224	0.04296
1869	0.36178	0.28270	0.00559	0.00908	0.66725	0.00708	0.31950	0.25357	0.00980	0.00958	0.61618	0.01384	0.34675	0.22991	0.01806	-0.01630	0.62383	0.02168	0.18271	0.11671	0.02496	-0.01454	0.42232	0.04036
1870	0.36150	0.28305	0.00517	0.00862	0.66738	0.00700	0.31931	0.25382	0.00952	0.00931	0.61630	0.01358	0.34660	0.23028	0.01798	-0.01663	0.62375	0.02137	0.18289	0.11661	0.02494	-0.01406	0.42207	0.03799
1871	0.36120	0.28318	0.00474	0.00788	0.66719	0.00686	0.31908	0.25390	0.00946	0.00893	0.61612	0.01354	0.34639	0.23046	0.01811	-0.01710	0.62331	0.02127	0.18290	0.11645	0.02483	-0.01312	0.42150	0.03594
1872	0.36097	0.28316	0.00441	0.00702	0.66702	0.00673	0.31887	0.25388	0.00935	0.00849	0.61594	0.01328	0.34618	0.23046	0.01807	-0.01763	0.62285	0.02099	0.18274	0.11637	0.02466	-0.01197	0.42097	0.03416
1873	0.36083	0.28311	0.00421	0.00618	0.66718	0.00687	0.31869	0.25386	0.00902	0.00806	0.61603	0.01265	0.34599	0.23040	0.01763	-0.01811	0.62268	0.02042	0.18243	0.11650	0.02442	-0.01082	0.42078	0.03240
1874	0.36083	0.28308	0.00410	0.00532	0.66760	0.00723	0.31861	0.25391	0.00865	0.00762	0.61635	0.01197	0.34589	0.23034	0.01707	-0.01861	0.62273	0.01978	0.18206	0.11684	0.02413	-0.00964	0.42082	0.03034
1875	0.36094	0.28307	0.00398	0.00438	0.66795	0.00733	0.31866	0.25398	0.00848	0.00713	0.61668	0.01143	0.34589	0.23032	0.01680	-0.01917	0.62275	0.01926	0.18179	0.11722	0.02384	-0.00839	0.42084	0.02797
1876	0.36102	0.28308	0.00389	0.00358	0.66813	0.00679	0.31871	0.25404	0.00844	0.00672	0.61687	0.01086	0.34590	0.23038	0.01689	-0.01964	0.62267	0.01867	0.18171	0.11739	0.02368	-0.00733	0.42078	0.02563
1877	0.36095	0.28314	0.00389	0.00325	0.66829	0.00585	0.31865	0.25406	0.00828	0.00657	0.61705	0.01007	0.34583	0.23050	0.01704	-0.01982	0.62271	0.01788	0.18175	0.11735	0.02374	-0.00675	0.42083	0.02370
1878	0.36087	0.28322	0.00397	0.00341	0.66855	0.00520	0.31857	0.25408	0.00792	0.00673	0.61730	0.00922	0.34574	0.23063	0.01698	-0.01965	0.62294	0.01708	0.18180	0.11729	0.02393	-0.00667	0.42105	0.02230
1879	0.36097	0.28324	0.00401	0.00383	0.66881	0.00511	0.31865	0.25408	0.00755	0.00703	0.61751	0.00868	0.34581	0.23067	0.01674	-0.01932	0.62320	0.01659	0.18185	0.11738	0.02408	-0.00676	0.42126	0.02132
1880	0.36126	0.28315	0.00397	0.00413	0.66889	0.00521	0.31889	0.25404	0.00741	0.00730	0.61758	0.00853	0.34604	0.23059	0.01654	-0.01904	0.62326	0.01647	0.18192	0.11754	0.02419	-0.00664	0.42130	0.02068
