	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
2654	21.41806	-22.27050	3.79017	-8.77923	3.81733	1.37312	-3.10515	-31.83045	6.03216	-12.94835	0.74010	-1.10044	-21.74798	7.10033	-1.63801	-0.80229	2.22144	0.84825	-18.64517	-6.22588	-9.97009	-2.20270	-7.64581	-12.05500	7.39632	-3.98754	-5.75360	3.18446	-1.76258	-0.32169	0.17755	0.51700	-0.47206	0.63839	0.78159	0.03151	0.08510	0.02461	-0.10880	0.00311	0.13463	-0.04582
2655	21.56374	-23.80680	4.05086	-9.75307	5.12152	1.63426	-4.54898	-34.80011	6.06699	-20.08041	9.47543	1.07594	-22.54217	7.30438	-1.82095	-1.73127	1.97165	0.90161	-28.46554	8.95282	-4.75548	31.51085	-47.24319	11.10878	0.72857	6.95772	7.10331	3.48151	-1.65485	-0.42969	1.63564	-2.21053	-0.15785	1.55898	0.79655	0.36910	0.08043	-0.01931	-0.09487	0.11868	0.05710	-0.01238
2656	22.60582	-25.29962	4.12161	-9.54952	6.56594	1.94240	-0.43459	-39.91502	5.07667	-18.77788	17.68470	3.89868	-23.47865	7.58251	-1.97748	-2.76701	1.71189	0.87628	-20.19431	20.35204	1.19414	39.02916	-44.30241	24.07292	-0.38253	10.97454	11.77580	5.93420	-1.78580	1.03076	2.09187	-3.43670	0.23536	1.63713	0.70782	0.30967	0.08753	-0.06135	-0.03194	0.16386	-0.04300	0.01896
2657	22.60205	-26.71568	4.38021	-8.30441	5.80145	1.72369	-1.50062	-45.86601	5.41438	-11.20191	16.37086	4.02244	-24.48649	7.81455	-2.16814	-3.60443	1.30140	0.74469	-11.27740	13.65878	1.14282	21.38342	-12.45857	16.10095	3.95680	5.11201	5.47281	8.06158	-2.55928	1.70622	1.38045	-2.41547	0.40411	1.16324	0.77458	-0.05620	0.12294	-0.10964	0.04336	0.16449	-0.07163	0.02663
2658	21.78197	-27.91544	4.72172	-6.96853	3.00209	1.23820	-6.12467	-47.75400	6.94229	-0.50931	5.63468	1.55534	-25.49924	7.96314	-2.42986	-4.22442	0.80072	0.65845	-0.95799	-0.39046	-4.32725	3.58729	13.27008	-0.26537	8.39031	-2.78025	-2.91892	7.66446	-3.65356	-0.77902	0.49424	-0.91813	0.37273	1.24915	1.68569	-0.52613	0.13986	-0.17585	0.10315	0.22367	0.12275	-0.05965
2659	21.53917	-29.21281	4.94804	-6.36690	0.72370	1.02127	-5.90458	-45.14360	7.61205	9.24068	-2.44516	0.24295	-26.52716	8.17672	-2.71078	-4.81287	0.39503	0.66300	17.13294	-0.52228	-7.73574	-4.30560	14.54144	-10.39328	9.86316	-5.15343	-5.80666	5.50724	-4.04216	-4.30383	0.13095	-0.31250	0.20171	1.88434	2.96102	-0.78849	0.11180	-0.20460	0.08990	0.31794	0.42158	-0.16681
2660	22.05504	-31.37643	5.32565	-6.34386	0.04196	0.95968	-1.60562	-45.63766	7.38632	13.65362	-0.66217	1.66548	-27.60706	8.53853	-2.94703	-5.41087	0.11846	0.62304	32.51015	10.73665	-5.35565	-12.04795	-0.57073	-12.47882	9.37306	-2.52404	-4.06043	4.51084	-3.28475	-4.36994	0.12747	-0.31303	-0.01727	2.04969	3.12676	-0.57535	0.06750	-0.13993	0.00403	0.31131	0.48121	-0.13657
2661	22.45407	-33.22132	5.70211	-6.95369	-0.09540	0.77368	-0.29101	-50.58203	7.33170	9.37759	5.23389	3.87840	-28.78740	8.96388	-3.12243	-5.91991	-0.10120	0.49567	28.67478	19.28179	-0.28319	-18.50047	-15.39592	-9.96363	8.50686	0.71592	-1.51924	5.93460	-2.06693	-0.70753	0.28722	-0.43224	-0.11886	1.36303	1.99948	-0.23255	0.04267	-0.02162	-0.06381	0.16384	0.24734	-0.02878
2662	22.23052	-32.99667	5.55758	-8.75124	-0.67442	0.56853	-3.33945	-53.80284	7.50228	-2.33498	6.23592	4.62592	-30.06379	9.31793	-3.28552	-6.22406	-0.31111	0.37136	7.23616	19.36347	3.68506	-10.89301	-22.27024	-2.63355	7.13557	2.44843	0.58203	7.90811	-1.45753	2.64919	0.78351	-0.84144	-0.05223	0.29845	0.85206	-0.35013	0.06130	0.03965	-0.05126	-0.02492	0.00583	-0.01598
2663	21.55483	-31.86858	5.14756	-10.11949	-2.01103	0.34839	-7.79423	-54.45583	7.72756	-10.41461	-0.53096	2.57577	-31.29447	9.55860	-3.50246	-6.13886	-0.51627	0.27074	-10.28735	9.52411	3.30182	5.07041	-23.75384	8.41235	5.20192	2.81134	2.16966	8.64712	-1.69904	3.56434	1.21829	-1.52065	0.15099	-0.57739	0.41506	-0.73519	0.08022	-0.02112	0.01252	-0.14476	-0.08047	-0.05270
2664	20.39796	-32.22967	5.20394	-8.44415	-3.49644	0.00603	-15.00902	-55.81899	8.11901	-2.73318	-9.31895	-1.55530	-32.37102	9.77460	-3.77584	-5.65605	-0.66098	0.17336	-8.38485	-4.04756	-4.36781	9.34032	-24.04147	15.12475	5.10499	1.83964	2.15218	8.90654	-2.18532	3.60989	0.71445	-2.00390	0.53355	-0.54824	0.33001	-0.54479	0.02513	-0.16831	0.06992	-0.09131	-0.12640	0.04506
2665	19.25467	-33.90921	5.66010	-4.80887	-4.33714	-0.41850	-24.06528	-56.12500	8.22485	15.04568	-12.02710	-4.72807	-33.32856	10.05903	-4.01540	-5.09042	-0.77187	0.05581	5.80778	-5.41981	-15.17118	1.14053	-21.07684	10.31602	8.50208	-0.19651	0.14928	9.48493	-2.68831	3.47500	-0.41965	-2.05048	0.97960	0.71614	0.34064	0.23256	-0.05797	-0.28564	0.09642	0.13729	-0.20660	0.21048
2666	19.34472	-35.04498	5.85392	-2.79733	-4.30534	-0.75597	-26.60381	-52.16285	7.62471	22.73932	-6.80609	-4.44557	-34.22270	10.42890	-4.16494	-4.61065	-0.92863	-0.08895	13.32630	11.63601	-17.60369	-0.93582	-11.18713	-1.44437	12.41583	-1.68014	-1.76558	9.10232	-3.41724	1.51973	-0.83883	-1.90593	1.19383	2.25613	0.80367	0.50706	-0.06267	-0.28971	0.11373	0.36173	-0.17290	0.17097
2667	20.26659	-35.10545	5.68314	-3.20326	-2.88575	-0.69529	-21.13944	-47.54291	7.04332	13.85004	1.95122	-1.15760	-35.14843	10.92276	-4.31236	-4.06978	-0.97743	-0.14658	5.79714	32.76320	-8.18661	7.42254	-3.38375	-7.82542	13.01696	-1.12581	-1.41549	6.85901	-3.88131	-1.51490	-0.18393	-1.93553	1.10618	2.52735	1.48810	-0.08680	0.00837	-0.21297	0.12684	0.37845	0.04938	-0.07464
2668	20.01016	-35.01582	5.64438	-3.95188	-0.22245	-0.20256	-17.73105	-49.59324	7.54005	1.95819	8.77358	2.64106	-36.23140	11.59303	-4.55551	-3.42961	-0.74316	-0.05062	-8.88889	38.99401	2.92577	10.52881	-8.82589	-3.58032	10.30206	0.91821	0.58606	4.91281	-3.36709	-2.07247	0.58920	-2.02766	0.83969	1.51059	1.60136	-0.54837	0.07534	-0.12479	0.08762	0.24960	0.29055	-0.22167
2669	18.17009	-35.20795	5.90398	1.77317	4.45879	0.36019	-21.43123	-58.28217	8.98903	7.36116	14.19162	5.00481	-37.38190	12.35444	-4.83956	0.81434	0.32329	0.01391	-9.68553	32.72351	6.63590	3.84991	-21.13069	6.32250	6.59612	2.95235	2.39687	6.03022	-2.47395	0.67317	0.93151	-1.88040	0.48323	0.41802	1.15237	-0.39521	0.12782	-0.06529	-0.00267	0.14002	0.36224	-0.14478
2670	16.46848	-34.87740	6.01089	2.87290	1.85367	-0.04083	-24.75361	-64.10043	10.06048	7.22568	4.42653	1.32265	-38.29904	13.01240	-5.03024	0.94677	0.23641	-0.14024	-13.68314	9.94229	-0.69287	-2.23073	-28.51622	15.66545	4.26522	4.34542	3.59125	9.80280	-2.37425	3.78215	1.24625	-1.81931	0.25019	-0.18269	0.90198	-0.30066	0.20363	-0.06741	-0.05043	0.03564	0.25895	-0.01904
2671	15.64614	-33.36029	5.64444	5.33857	-2.37589	-0.81084	-21.41029	-60.71396	9.93119	12.41569	-6.57537	-3.90872	-38.89924	13.47134	-5.10643	1.26589	-0.09021	-0.40778	-1.33090	-0.09915	-9.52468	-9.28948	-28.50823	18.23839	5.77046	4.43835	3.59490	12.95789	-3.05326	4.74812	1.58362	-2.09592	0.32314	0.06086	1.14647	-0.27259	0.25215	-0.10999	-0.01654	-0.00823	0.09526	0.09601
2672	14.64493	-31.42950	5.14163	8.72531	-3.74401	-1.22646	-16.12579	-53.54366	9.39117	23.51981	-6.81612	-4.85599	-39.45123	13.81871	-5.16672	1.62354	-0.32291	-0.53798	22.20697	11.01539	-11.37943	-23.61081	-20.51894	8.06710	11.90509	2.05758	0.79307	12.79920	-3.55443	3.26412	1.33902	-2.17794	0.57432	1.16766	1.64322	0.03029	0.20522	-0.13248	0.03169	0.09972	0.01553	0.19216
2673	13.33385	-30.24165	4.87297	11.60375	-1.37354	-1.00918	-14.16330	-50.28835	8.96432	34.72171	2.63893	-1.06630	-40.15213	14.21135	-5.24852	1.79981	-0.32188	-0.42802	41.22597	28.43336	-6.78133	-32.41358	-3.72436	-8.82899	18.62654	-1.38836	-3.11444	10.69184	-3.52991	0.62831	0.46680	-2.03271	0.95169	2.34348	2.32943	0.09829	0.09600	-0.17126	0.07827	0.28161	0.09969	0.15554
2674	12.59618	-29.49080	4.56082	11.62272	1.12731	-0.40109	-13.25197	-49.90612	7.50100	37.68672	7.01872	1.62026	-40.91315	14.68754	-5.33145	1.57575	-0.15810	-0.15347	46.66763	31.38165	-5.13758	-22.60924	14.06671	-14.87025	19.48845	-1.76340	-3.05175	9.62293	-3.42536	-1.10334	0.07087	-2.47769	1.37125	2.69312	2.88252	-0.35740	0.04547	-0.29449	0.14233	0.34762	0.20809	0.01969
2675	11.65061	-28.11549	3.88678	7.62169	1.29094	0.23486	-11.78993	-47.78925	5.02859	29.25943	0.62762	0.17656	-41.58721	15.06934	-5.50444	0.99361	0.09083	0.18164	36.88526	20.13005	-9.04121	-3.51530	15.37837	-3.37341	13.12751	1.59175	1.58797	9.90924	-3.75487	-1.14537	0.92069	-3.41322	1.35022	2.41329	2.74450	-0.63247	0.12576	-0.42913	0.16064	0.27581	0.15244	-0.03554
2676	8.89918	-25.97238	3.16305	1.48540	0.10375	0.61285	-12.79396	-45.08731	4.08685	12.95281	-6.58833	-2.31206	-42.14169	15.24530	-5.84091	0.48575	0.29744	0.46859	13.35602	10.33392	-9.49704	12.90318	-3.99979	12.57637	5.57816	4.28875	5.11992	10.28232	-4.52808	-0.64979	2.28813	-3.57821	0.59831	2.39611	2.13478	-0.35347	0.28186	-0.41390	0.06634	0.25466	0.01840	-0.00191
2677	4.68746	-24.17350	2.94238	-2.26300	-0.22456	0.69579	-17.74857	-47.22441	6.07652	0.89869	-5.25793	-2.09980	-42.66603	15.42962	-6.22266	0.42599	0.36690	0.62191	-8.94619	9.86514	-2.09097	23.87447	-21.87805	17.99225	3.75634	3.51976	3.94733	10.28273	-4.88456	-0.34051	2.70829	-2.69973	-0.10691	2.65309	1.72974	-0.06060	0.34514	-0.25082	-0.04007	0.35610	0.02274	-0.01266
2678	1.28437	-23.14888	3.08094	-1.58526	0.98243	0.60980	-21.64319	-52.41483	8.61544	1.81892	2.64664	0.58788	-43.22068	15.84901	-6.46493	0.62794	0.32504	0.59590	-11.50053	17.44262	5.70892	17.18719	-23.21898	10.92701	8.73620	0.74588	0.11300	10.71410	-4.09709	0.89115	1.21163	-1.79522	0.34646	2.36230	1.60452	-0.15011	0.12790	-0.12334	0.02408	0.41401	0.14193	-0.06241
2679	0.69781	-21.87579	2.88005	0.66694	2.29782	0.41381	-17.17061	-51.97228	8.60992	9.02732	9.66833	3.21413	-43.68115	16.39654	-6.51331	0.67502	0.18629	0.39033	4.68756	30.05683	7.38035	-13.83237	-21.34605	-0.58539	16.05292	-1.97798	-3.55957	12.23148	-2.74279	3.54886	-1.18691	-1.56411	1.56841	1.33917	1.45335	-0.42137	-0.24355	-0.16341	0.21035	0.29274	0.18553	-0.05489
2680	1.88741	-19.87053	2.19685	1.72735	1.76388	0.13821	-7.45901	-44.78284	6.24913	13.68272	10.57691	4.40980	-43.96432	16.90856	-6.49204	0.51152	-0.05129	0.08992	22.41306	39.10275	4.05098	-42.24137	-26.35394	-9.00256	19.95545	-3.77883	-5.94878	12.86482	-1.94118	5.06733	-1.72799	-1.79186	1.75796	0.57195	1.35714	-0.53189	-0.28406	-0.30653	0.22198	0.08178	0.12112	-0.01340
2681	0.98716	-17.84972	1.58215	1.47420	-0.77808	-0.05795	-6.46663	-39.00266	4.24195	16.40376	4.01201	3.81614	-44.25510	17.48026	-6.59841	0.26662	-0.25571	-0.14264	26.44581	33.51550	-2.01870	-37.62947	-27.65119	-10.59842	17.39921	-3.59051	-5.85250	10.60372	-2.12299	3.14471	0.62417	-1.94302	0.29437	0.98996	1.51471	-0.25985	0.17078	-0.38058	-0.02840	-0.00412	0.04813	0.01177
2682	-3.61375	-16.18051	1.34068	0.56781	-2.60666	0.04083	-19.81264	-38.57932	4.43030	19.68074	-4.79719	1.66881	-44.73380	18.16220	-6.90868	0.01299	-0.22906	-0.13987	14.47767	17.29363	-8.97901	-6.29487	-21.89504	-1.87957	9.93970	-0.09534	-1.14823	7.76586	-2.59496	0.31803	3.48149	-2.30482	-0.91615	2.00232	1.70106	0.21591	0.61207	-0.37925	-0.17101	0.11734	0.03352	0.04483
2683	-8.51511	-14.66865	1.21924	-1.02674	-1.95976	0.29216	-33.51765	-40.21901	6.35448	21.35629	-7.94997	-0.79546	-45.38910	18.74928	-7.32912	-0.16697	-0.02348	0.05496	0.19652	7.84198	-12.61664	23.10655	-22.31994	14.18294	2.65225	5.56412	7.06356	7.10081	-2.21322	0.26382	4.27010	-3.20880	-0.36222	2.29747	1.63692	0.36069	0.57600	-0.37271	0.03674	0.31007	0.12230	0.05483
2684	-10.17994	-13.29465	0.89294	-3.01839	-0.63720	0.27666	-31.52671	-40.89951	8.01896	19.82051	-4.28346	-2.15368	-46.25360	19.20235	-7.76186	-0.19929	0.11296	0.19786	0.61087	14.24158	-10.22830	32.78867	-31.03975	22.57111	1.13508	8.64467	11.73179	7.82785	-1.20936	1.74074	3.24020	-3.80153	0.78754	1.81252	1.69529	-0.08155	0.30004	-0.32867	0.26521	0.42157	0.32967	-0.04099
2685	-10.09557	-12.16558	0.34332	-4.16867	-0.45973	-0.05768	-18.90608	-40.53899	7.77146	16.96454	0.23207	-2.47886	-47.45781	19.78901	-8.21878	-0.14137	0.07627	0.15566	12.42067	26.89086	-6.41991	23.98276	-32.16159	14.77116	6.04975	5.79087	7.21092	9.20235	-1.08312	2.34523	1.86257	-3.04746	0.90142	1.51613	2.15382	-0.53677	0.19589	-0.21231	0.16319	0.45634	0.51968	-0.12935
2686	-11.62775	-11.16822	-0.26992	-3.85096	-1.34622	-0.43490	-12.92790	-39.09652	5.72715	15.64292	-1.09009	-3.85839	-48.98576	20.62245	-8.71100	-0.09434	-0.08488	-0.02115	19.51821	30.11504	-9.61837	8.66190	-19.13276	3.76328	11.23188	0.31647	-2.15208	11.22581	-1.99460	3.20584	0.93671	-1.23227	-0.08649	1.49623	2.22547	-0.29902	0.23306	-0.03817	-0.16151	0.42686	0.46506	-0.00766
2687	-14.70355	-9.60587	-0.99799	-3.11965	-2.23706	-0.61089	-16.51362	-35.60087	3.01074	15.77199	-6.96376	-6.17509	-50.68660	21.56071	-9.17586	-0.04109	-0.23554	-0.19855	18.88081	24.72623	-17.65675	-2.73669	-2.83030	2.60097	11.79799	-2.00299	-6.85318	11.23336	-2.44063	4.41894	0.96576	-0.01558	-1.15470	1.07840	1.40049	0.29984	0.26354	0.06827	-0.38615	0.25467	0.17128	0.20126
2688	-17.12484	-7.25330	-1.89978	-3.33950	-1.61906	-0.44410	-17.65119	-31.76792	0.87682	14.83707	-7.28759	-5.19921	-52.52664	22.56771	-9.63418	0.07908	-0.21063	-0.24747	19.57299	25.19013	-16.97632	-9.86972	10.18800	3.94174	9.79176	-0.84067	-5.08222	7.24736	-1.86378	3.01583	1.72749	-0.18041	-1.45502	0.71880	0.70869	0.59278	0.30784	0.02238	-0.36271	0.05310	-0.05328	0.24758
2689	-18.86857	-5.63949	-2.46815	-3.90499	0.48521	-0.09088	-12.90712	-32.77352	0.93543	14.66524	1.76419	0.27392	-54.68289	23.85442	-10.24011	0.27692	-0.04817	-0.19113	25.08743	32.28210	-4.58078	-12.04685	19.37535	0.28617	8.16992	0.39101	-1.76634	2.18983	-1.14430	-0.85130	2.23601	-1.01322	-0.93741	0.98929	0.83855	0.55162	0.35832	-0.12111	-0.17428	0.00553	-0.04601	0.14450
2690	-21.23795	-6.16486	-2.15223	-3.59087	1.93663	0.10568	-10.81832	-39.93467	3.70738	18.43498	11.14761	5.56153	-57.36266	25.63375	-11.03485	0.48102	0.05411	-0.15384	29.70221	34.16603	7.03420	-1.82466	12.70655	0.72254	5.91062	0.76560	1.04217	0.39939	-0.78463	-2.86135	2.11396	-1.82850	-0.21902	1.23185	1.21568	0.29890	0.30687	-0.29597	0.03493	0.07160	0.07945	0.03268
2691	-23.67820	-7.59866	-1.37413	-3.08630	1.31737	0.09894	-14.34546	-46.02367	6.90108	22.41782	11.52918	6.50808	-60.63804	27.86292	-11.86288	0.55603	0.06537	-0.13311	27.54984	30.24759	8.66377	13.62710	-21.52594	11.36845	3.29441	1.50016	3.65775	3.36024	-0.68312	-0.68439	1.78777	-2.36321	0.11634	1.06304	1.43954	-0.07356	0.13573	-0.44854	0.17820	0.16709	0.20991	-0.02243
2692	-25.25756	-7.17747	-1.19631	-3.44585	-0.60720	0.09261	-18.59780	-43.37251	7.65031	20.79692	3.03636	3.19879	-64.43861	30.26644	-12.58574	0.47012	0.08989	-0.04454	18.06265	28.09270	2.05503	10.80155	-60.69147	21.54316	4.07356	2.41502	4.18492	9.23687	-1.16879	3.50287	1.55456	-2.32245	0.05912	0.94842	1.53727	-0.37924	0.00090	-0.46840	0.21237	0.24535	0.26693	-0.05708
2693	-27.12252	-3.70684	-2.07228	-3.77803	-2.07234	0.08722	-21.16807	-33.65371	5.98678	15.32281	-6.21062	-1.63211	-68.54656	32.55545	-13.19386	0.36850	0.11043	0.06330	7.04406	28.41365	-6.66231	-11.29553	-64.52132	20.51821	7.65241	2.39991	1.69408	13.80431	-2.30667	6.25085	1.46917	-1.62345	-0.18022	1.02881	1.28211	-0.52568	0.03417	-0.27462	0.11608	0.21135	0.17698	-0.14660
2694	-30.52984	0.80984	-3.25498	-2.39350	-1.39203	-0.05466	-24.06764	-25.16566	4.27049	13.91002	-6.65587	-4.34411	-72.74339	34.63482	-13.74147	0.40589	0.08307	0.08479	3.00570	32.83493	-12.06259	-22.84800	-37.57915	11.24692	8.20287	1.23501	-1.21732	13.71079	-2.88979	6.56811	1.53229	-0.68106	-0.55029	1.07829	0.58097	-0.35256	0.18086	0.01012	-0.06477	0.08822	0.02977	-0.23745
2695	-34.13873	3.41940	-3.70591	0.68855	1.47620	-0.25518	-28.60555	-22.25946	3.81237	20.38539	2.78061	-2.69434	-77.04697	36.64340	-14.25131	0.58612	0.09413	0.04344	7.73332	47.89671	-12.08329	-9.16448	-21.82924	1.98123	4.37566	-0.63771	-3.06473	10.21007	-2.03041	5.85720	1.25902	0.16629	-0.79675	1.07132	0.06917	0.19519	0.24907	0.18242	-0.19761	0.05125	0.03364	-0.17709
2696	-35.17924	3.68585	-3.31383	-5.56132	-2.33453	-0.81995	-30.57418	-23.19442	4.08756	11.72302	2.07374	-1.09868	-81.61646	38.74316	-14.68054	-3.14135	-1.17984	-0.43507	-2.38704	53.50730	-10.12215	10.40516	-25.30225	-2.57867	1.28833	-2.20278	-4.13983	6.34577	-0.76802	4.52766	0.56579	0.49938	-0.55084	0.96936	0.16833	0.73366	0.19923	0.15553	-0.17896	0.13054	0.12881	0.04803
2697	-33.13717	3.78882	-2.84050	-5.32977	-2.53324	-0.54704	-24.44002	-24.84002	4.52741	16.62909	4.61309	3.48351	-86.49519	40.92747	-14.99954	-3.62643	-1.24950	-0.45426	12.05029	59.64140	-2.58835	15.54367	-21.90874	-2.60412	1.70249	-1.73859	-2.65179	2.44580	-0.38779	1.21310	0.22848	-0.10959	0.01913	0.68442	0.48549	0.79805	0.16539	0.00378	-0.04958	0.13218	0.09286	0.21311
2698	-30.53462	4.82100	-2.63395	-5.53022	-4.83261	-0.21782	-13.38752	-26.34390	5.50465	20.60310	0.05692	4.56440	-91.48169	42.97800	-15.27226	-4.13423	-1.40738	-0.46730	31.87050	48.05312	1.09677	8.66399	-8.69173	-1.30253	3.32361	1.02396	2.19477	-0.58101	-0.65976	-2.98990	0.54962	-1.22908	0.34794	0.69061	0.83873	0.52520	0.18360	-0.10029	0.03797	0.04220	0.00055	0.15927
2699	-29.05814	5.66126	-2.29376	-5.21941	-8.08314	-0.10327	-5.05270	-29.09696	7.12946	22.92078	-9.16308	0.89155	-96.15696	44.59642	-15.50539	-4.60407	-1.68502	-0.56435	44.54042	26.40898	-3.02254	2.05998	-6.17955	0.42380	4.07840	3.32927	6.06577	0.35124	-0.99138	-4.31048	1.01177	-1.93465	0.17839	1.26136	1.39081	0.29831	0.17339	-0.10649	0.01382	0.05989	0.05121	0.00347
2700	-27.72255	6.07018	-1.80978	-5.65800	-10.93125	-0.19623	-0.68282	-32.62507	8.23052	13.69373	-18.57458	-4.56668	-100.12551	45.62179	-15.54067	-5.10108	-2.02111	-0.75389	34.42929	5.18342	-7.95879	2.69011	-19.04183	4.80461	3.60143	2.93176	5.47263	5.09027	-1.39164	-2.51209	1.32836	-1.93108	-0.34922	1.80287	2.23795	0.02755	0.08824	-0.12822	-0.03918	0.23706	0.26217	-0.09070
2701	-25.72158	6.95473	-1.58230	-8.19081	-12.20412	-0.33433	1.70889	-33.21914	7.81308	-11.46754	-22.66503	-7.27616	-103.20089	46.02429	-15.28665	-5.63269	-2.26308	-0.94570	1.53211	-6.83061	-5.59158	9.45887	-32.71251	10.51760	2.26729	1.28314	3.26768	9.14134	-1.93950	-0.53713	1.86902	-1.76259	-0.98047	1.70474	2.76214	-0.30705	0.03977	-0.22985	-0.05492	0.37115	0.40256	-0.08883
2702	-23.01570	9.03874	-1.92532	-11.05350	-12.26674	-0.43526	3.40277	-24.48719	5.26796	-37.42848	-20.88251	-6.54405	-105.31766	45.83779	-14.76426	-5.98513	-2.29155	-1.08689	-29.80994	0.40315	-0.19380	11.76076	-33.16806	10.34851	2.00923	0.48530	2.13778	9.09503	-2.39026	0.40772	2.37233	-1.66193	-1.23543	0.89274	2.07551	-0.45617	0.11394	-0.30813	-0.03628	0.22700	0.25358	-0.06189
2703	-18.34071	12.19333	-2.89107	-11.10910	-11.87627	-0.54548	9.06877	-4.98648	0.79214	-47.16442	-16.23648	-5.02317	-106.32211	45.10049	-13.94594	-6.04113	-2.13874	-1.19363	-33.59761	29.88525	0.28282	0.58692	-19.20180	1.86282	4.94387	0.11343	-0.13216	6.36753	-2.51854	0.51838	1.70844	-1.34150	-0.64603	0.00385	0.82637	-0.29634	0.17055	-0.26872	0.01004	-0.07040	-0.03932	-0.01772
2704	-10.99662	14.48908	-3.65521	-6.97720	-10.42895	-0.68658	21.79789	12.70010	-2.62658	-41.95926	-10.45083	-4.05868	-105.81129	43.72971	-12.85693	-5.92033	-1.89595	-1.25016	-11.05193	62.65862	-2.25247	-14.95545	-2.61459	-6.60411	9.50854	-0.69588	-4.34721	4.26677	-2.15876	-0.11454	-0.18619	-0.81297	0.45057	-0.14681	0.60243	0.11074	0.06732	-0.14226	0.04472	-0.16321	-0.12138	0.09855
