	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
208	-3.96654	-3.64625	-4.22907	-7.41150	4.96760	-38.29515	0.29450	-3.95025	-3.94668	-9.47179	6.58040	-38.08783	0.29451	-3.95025	-3.94668	-9.47179	6.58040	-38.08783	4.50972	0.92620	-19.14813	-22.78090	3.74937	-35.44706	15.07826	-1.18771	-19.26323	-7.20162	-3.62010	-35.93694	-9.42317	6.74451	-30.19613	-6.96342	3.59241	-24.65061	-17.20517	-5.89619	-10.22355	-36.95927	-2.05689	-11.60790	42.73791	18.71823	-27.03380	24.88383	-33.17434	10.36849	141.23631	-30.23680	-116.14941	122.37396	16.80260	128.89067	128.77936	-24.40185	-121.92239	119.35123	6.06005	128.97899
209	-3.50831	-3.20415	-4.31463	-7.46768	5.22536	-38.13848	0.35663	-3.48772	-4.08896	-9.12820	6.51849	-37.96857	0.35663	-3.48772	-4.08896	-9.12820	6.51850	-37.96857	4.57098	1.05128	-19.06785	-22.65493	3.74173	-35.57686	15.15692	-1.18340	-19.18398	-7.32673	-3.51317	-36.06974	-9.32822	6.74326	-30.25319	-6.83822	3.60518	-24.61852	-17.43367	-5.67667	-10.35540	-37.17614	-1.80595	-11.65722	43.37276	18.46641	-26.85921	26.18955	-33.55750	11.05765	142.09288	-30.04499	-115.88428	123.12563	17.37420	127.73876	129.18799	-24.33133	-121.86845	120.77821	6.46312	127.70320
210	-3.03961	-2.84320	-4.31697	-7.45714	5.56050	-38.17471	0.39082	-3.09654	-4.13918	-8.69448	6.52569	-38.04443	0.39083	-3.09654	-4.13918	-8.69448	6.52569	-38.04443	4.57209	1.15193	-18.98156	-22.51967	3.75154	-35.68294	15.27313	-1.15709	-19.10661	-7.46113	-3.40430	-36.17585	-9.27348	6.77522	-30.32369	-6.72693	3.64322	-24.56906	-17.67571	-5.45614	-10.60914	-37.39830	-1.51310	-11.82055	43.95226	18.19267	-26.64252	27.27115	-34.09252	11.74992	142.87077	-29.79980	-115.11234	123.61838	17.97431	126.56256	129.86270	-24.80396	-121.21845	122.57642	6.76832	126.25353
211	-2.80905	-2.80024	-4.25221	-7.35607	5.97336	-38.40609	0.37359	-3.03211	-4.09025	-8.19865	6.63619	-38.31355	0.37360	-3.03211	-4.09025	-8.19865	6.63620	-38.31355	4.54752	1.23798	-18.97938	-22.38125	3.74491	-35.80430	15.41428	-1.10642	-19.12164	-7.56682	-3.27851	-36.30320	-9.24537	6.80885	-30.39912	-6.61460	3.70286	-24.51548	-17.99606	-5.31212	-10.90203	-37.69667	-1.27917	-12.04654	44.50416	17.92947	-26.40107	28.20351	-34.70814	12.29352	143.69902	-29.54238	-114.86358	124.01967	18.46287	126.42755	130.61131	-25.32465	-121.10398	124.00510	7.28799	125.91536
212	-2.85828	-2.99974	-4.17504	-7.17484	6.33265	-38.65567	0.31453	-3.22628	-4.00269	-7.74604	6.78604	-38.59042	0.31454	-3.22628	-4.00269	-7.74604	6.78604	-38.59042	4.53862	1.32839	-19.08804	-22.23285	3.71017	-35.99633	15.56602	-1.04733	-19.25136	-7.62191	-3.13993	-36.50987	-9.21302	6.79341	-30.49648	-6.49532	3.76502	-24.51854	-18.42199	-5.25636	-11.13680	-38.10524	-1.14789	-12.24790	45.01712	17.68925	-26.15347	29.10172	-35.27655	12.67219	144.66295	-29.30990	-115.69627	124.49849	18.81480	127.75527	131.15929	-25.42632	-122.19715	124.60575	7.96767	127.23997
213	-2.97781	-3.14570	-4.12438	-6.96389	6.40926	-38.72776	0.24972	-3.37293	-3.94083	-7.44112	6.78906	-38.67291	0.24972	-3.37293	-3.94083	-7.44112	6.78907	-38.67291	4.55593	1.42018	-19.19772	-22.05389	3.67756	-36.24379	15.71412	-0.98330	-19.38218	-7.66082	-2.99809	-36.77274	-9.14461	6.73858	-30.60655	-6.35225	3.80710	-24.60643	-18.87746	-5.23457	-11.31493	-38.54752	-1.06765	-12.40762	45.43767	17.48175	-25.90578	30.05721	-35.68506	13.03354	145.67667	-29.11247	-117.09630	125.06174	19.11517	129.82956	131.53606	-25.01036	-123.88960	124.71972	8.35491	129.41299
214	-2.96367	-3.05074	-4.08971	-6.77447	6.11895	-38.60385	0.22251	-3.27336	-3.91392	-7.28324	6.52227	-38.54784	0.22252	-3.27336	-3.91392	-7.28324	6.52227	-38.54784	4.58914	1.49184	-19.19241	-21.84126	3.69129	-36.48365	15.83347	-0.90459	-19.39659	-7.74530	-2.86305	-37.01817	-9.00924	6.70194	-30.69868	-6.16108	3.80901	-24.74228	-19.24102	-5.17820	-11.52771	-38.89494	-0.94327	-12.58823	45.73462	17.31038	-25.68117	31.09282	-35.89647	13.50464	146.55875	-28.95090	-118.00336	125.62711	19.43211	131.38358	132.03893	-24.40727	-124.90086	125.06545	8.30865	130.97705
215	-2.82168	-2.82637	-4.05522	-6.58932	5.69807	-38.45399	0.25760	-3.04019	-3.89760	-7.14829	6.13913	-38.39636	0.25760	-3.04019	-3.89760	-7.14829	6.13913	-38.39636	4.63699	1.53375	-19.07076	-21.62443	3.75441	-36.66122	15.90487	-0.80716	-19.29263	-7.88431	-2.74160	-37.19003	-8.80736	6.69461	-30.77745	-5.92158	3.75568	-24.86905	-19.46946	-5.04640	-11.84135	-39.09904	-0.71414	-12.83817	45.94410	17.12587	-25.53099	32.19459	-35.97472	14.07231	147.24152	-28.83490	-117.97188	126.19975	19.78210	131.73019	132.85994	-23.96460	-124.70525	125.80415	8.16317	131.23520
216	-2.72338	-2.73665	-4.03185	-6.33904	5.50890	-38.47614	0.34846	-2.94885	-3.87947	-6.89327	5.94675	-38.42083	0.34846	-2.94886	-3.87947	-6.89327	5.94675	-38.42083	4.71080	1.57106	-18.93050	-21.43276	3.81840	-36.72284	15.94214	-0.70022	-19.16834	-8.01775	-2.62018	-37.24440	-8.60598	6.66425	-30.87643	-5.67937	3.65238	-24.95434	-19.63116	-4.84314	-12.23486	-39.22973	-0.39107	-13.13925	46.13803	16.84719	-25.49271	33.34585	-36.04763	14.62835	147.82254	-28.77782	-117.58373	126.85587	20.14010	131.11198	133.93846	-23.65092	-123.98240	126.48565	8.28712	130.59013
217	-2.77105	-2.89010	-4.02278	-6.02651	5.63116	-38.72641	0.45307	-3.11182	-3.85394	-6.50857	6.01540	-38.67750	0.45308	-3.11182	-3.85394	-6.50857	6.01540	-38.67750	4.81377	1.64262	-18.83354	-21.25370	3.84359	-36.65494	15.98515	-0.59562	-19.08668	-8.09046	-2.46775	-37.17802	-8.50060	6.58425	-30.99853	-5.49896	3.53655	-24.99616	-19.81427	-4.64348	-12.60386	-39.38347	-0.07970	-13.41879	46.36718	16.47017	-25.54872	34.49643	-36.21298	15.06901	148.40178	-28.77371	-117.45830	127.58672	20.43883	130.11328	135.07014	-23.33882	-123.50560	126.78942	8.81392	129.72168
218	-2.87962	-3.11900	-4.01011	-5.77133	5.78148	-39.04694	0.51847	-3.35120	-3.81828	-6.14417	6.08208	-39.00841	0.51847	-3.35120	-3.81828	-6.14417	6.08208	-39.00841	4.93101	1.75643	-18.72936	-21.05142	3.84566	-36.53792	16.06750	-0.49311	-18.99882	-8.10277	-2.26578	-37.07425	-8.51464	6.49898	-31.10708	-5.39919	3.45762	-25.00444	-20.02590	-4.56628	-12.82983	-39.57698	0.06846	-13.60518	46.63950	16.09509	-25.63280	35.55937	-36.46741	15.37330	148.95160	-28.78620	-117.51221	128.28285	20.63629	129.16093	136.06693	-23.12235	-123.28992	126.87732	9.58096	128.98425
219	-2.97072	-3.18462	-3.99409	-5.65717	5.69636	-39.18085	0.53967	-3.42318	-3.79171	-5.93028	5.91771	-39.15322	0.53968	-3.42318	-3.79171	-5.93028	5.91771	-39.15322	5.04197	1.88445	-18.58514	-20.82334	3.86126	-36.45188	16.19702	-0.38105	-18.87502	-8.08522	-2.02031	-37.01124	-8.56499	6.44982	-31.15985	-5.32593	3.43972	-24.97232	-20.18433	-4.64681	-12.91167	-39.72876	0.01987	-13.70900	46.92052	15.81212	-25.66774	36.47793	-36.72311	15.61866	149.38692	-28.76031	-117.60384	128.87241	20.78836	128.56432	136.80951	-23.11161	-123.22515	127.06623	10.26638	128.55225
220	-3.14364	-3.00837	-3.99784	-5.59449	5.40734	-39.04485	0.58154	-3.26177	-3.79404	-5.82830	5.59603	-39.02243	0.58154	-3.26177	-3.79404	-5.82830	5.59603	-39.02243	5.13450	1.98988	-18.52256	-20.60037	3.89962	-36.40305	16.35998	-0.25293	-18.84057	-8.06912	-1.74777	-36.99166	-8.55388	6.40323	-31.12771	-5.20992	3.46892	-24.87868	-20.19618	-4.76723	-12.98391	-39.73473	-0.06954	-13.81713	47.13866	15.62375	-25.61339	37.25525	-36.89165	15.89703	149.71812	-28.66771	-117.99070	129.37816	20.98997	128.61923	137.23199	-23.20589	-123.59264	127.44935	10.63410	128.66534
221	-3.47119	-2.67809	-4.01466	-5.42395	5.09283	-38.83991	0.69416	-2.96272	-3.80961	-5.71994	5.33006	-38.81302	0.69417	-2.96272	-3.80961	-5.71994	5.33006	-38.81302	5.20392	2.05249	-18.68483	-20.40210	3.95181	-36.41888	16.53476	-0.11694	-19.03910	-8.08138	-1.47045	-37.03788	-8.45747	6.29116	-31.01090	-5.04110	3.51157	-24.74009	-20.05342	-4.79000	-13.14676	-39.57854	-0.03674	-13.97769	47.22302	15.48957	-25.49578	37.92238	-36.94480	16.21934	150.06122	-28.54598	-118.66747	129.84842	21.25747	129.39932	137.35098	-23.27337	-124.41265	127.92731	10.68447	129.43118
222	-3.76642	-2.36866	-4.00965	-5.13430	4.91057	-38.82439	0.81947	-2.68184	-3.80749	-5.53821	5.23413	-38.78868	0.81948	-2.68184	-3.80749	-5.53821	5.23413	-38.78868	5.24688	2.09003	-19.02036	-20.22980	4.01552	-36.55670	16.70853	0.01169	-19.41495	-8.12344	-1.21513	-37.20337	-8.30149	6.09806	-30.86121	-4.86442	3.53406	-24.62405	-19.87255	-4.73364	-13.34040	-39.38153	0.08085	-14.14075	47.16235	15.36907	-25.36286	38.51270	-36.90077	16.52983	150.48000	-28.44271	-119.03047	130.30659	21.52584	130.52615	137.33832	-23.37531	-125.02348	128.41611	10.59295	130.52237
223	-3.78419	-2.22220	-3.97568	-4.89481	4.99900	-39.04564	0.85770	-2.53686	-3.78285	-5.25720	5.29159	-39.01314	0.85770	-2.53686	-3.78285	-5.25720	5.29159	-39.01314	5.26401	2.14486	-19.33573	-20.08532	4.08600	-36.77064	16.88150	0.12664	-19.77028	-8.15185	-0.99182	-37.44444	-8.11247	5.89332	-30.76855	-4.71988	3.51412	-24.58973	-19.81951	-4.72205	-13.46435	-39.31808	0.13302	-14.25331	47.01207	15.21825	-25.21571	39.04078	-36.79181	16.77856	150.89372	-28.32689	-118.58978	130.75237	21.73591	131.54190	137.46529	-23.62461	-124.76327	128.89604	10.50920	131.50562
224	-3.56728	-2.20438	-3.92637	-4.81947	5.37843	-39.34515	0.80540	-2.49752	-3.74691	-4.87193	5.42125	-39.34021	0.80540	-2.49752	-3.74691	-4.87193	5.42125	-39.34021	5.26679	2.23130	-19.52296	-19.96755	4.14601	-36.92167	17.05020	0.23738	-19.99609	-8.12059	-0.78588	-37.62672	-7.93041	5.78166	-30.79537	-4.61340	3.45283	-24.64152	-19.97064	-4.78891	-13.55425	-39.46154	0.09989	-14.36008	46.83795	15.00370	-25.03157	39.48569	-36.66603	16.95093	151.21008	-28.14268	-117.54739	131.15964	21.87955	132.45673	137.86195	-23.94447	-123.70967	129.38419	10.45126	132.38100
225	-3.37142	-2.15001	-3.85845	-4.78035	5.82180	-39.54453	0.75365	-2.42217	-3.69383	-4.43119	5.53476	-39.57908	0.75365	-2.42217	-3.69383	-4.43119	5.53476	-39.57908	5.26845	2.32250	-19.58788	-19.86153	4.18518	-36.93839	17.20751	0.35383	-20.09840	-8.04790	-0.58284	-37.67627	-7.81455	5.80134	-30.91807	-4.53097	3.37694	-24.72907	-20.25170	-4.85153	-13.71475	-39.72882	0.09421	-14.53174	46.65613	14.72438	-24.83480	39.80859	-36.58061	17.04926	151.48662	-27.91944	-116.40652	131.49654	21.97923	133.48650	138.35242	-24.17590	-122.47054	129.86642	10.44400	133.36174
226	-3.32502	-1.96634	-3.76726	-4.57546	6.01443	-39.56771	0.76859	-2.23044	-3.61731	-4.02800	5.56391	-39.62293	0.76859	-2.23044	-3.61731	-4.02801	5.56391	-39.62293	5.26782	2.39829	-19.49638	-19.74732	4.21829	-36.87753	17.36561	0.46818	-20.04137	-8.00339	-0.39094	-37.63965	-7.78919	5.88427	-31.04356	-4.45281	3.31889	-24.78051	-20.50496	-4.84784	-13.94454	-39.96215	0.17399	-14.74639	46.40655	14.41125	-24.68976	39.99301	-36.55305	17.06947	151.84525	-27.74567	-115.40666	131.78217	22.05765	134.54114	138.71082	-24.26792	-121.46199	130.19795	10.59813	134.41794
227	-3.36635	-1.71869	-3.68223	-4.20473	5.84371	-39.45485	0.82891	-1.98368	-3.54665	-3.73878	5.46179	-39.50076	0.82891	-1.98368	-3.54665	-3.73879	5.46179	-39.50076	5.26587	2.46924	-19.22160	-19.61389	4.27627	-36.83451	17.54224	0.56670	-19.79604	-8.01984	-0.23132	-37.60634	-7.80343	5.93336	-31.09451	-4.35870	3.28826	-24.76221	-20.60715	-4.78195	-14.16094	-40.04541	0.30791	-14.92779	45.99403	14.11535	-24.63024	40.08199	-36.54609	17.02095	152.26428	-27.66677	-114.70781	132.08267	22.13060	135.42238	139.02740	-24.17838	-120.78230	130.20238	10.87975	135.42126
228	-3.39744	-1.49483	-3.65928	-3.83584	5.43247	-39.33483	0.87392	-1.76347	-3.53779	-3.57232	5.21736	-39.35928	0.87393	-1.76347	-3.53779	-3.57232	5.21736	-39.35928	5.28764	2.54894	-18.92036	-19.45714	4.37963	-36.86418	17.72243	0.65303	-19.52011	-8.05178	-0.10470	-37.63781	-7.77805	5.90392	-31.08264	-4.23867	3.26623	-24.70982	-20.55198	-4.66843	-14.32497	-39.97594	0.46935	-15.04418	45.40419	13.87063	-24.61997	40.15826	-36.53608	16.95750	152.58411	-27.64294	-114.67378	132.40619	22.20822	136.13907	139.57756	-23.84190	-120.56967	129.89647	11.07060	136.35643
229	-3.35288	-1.27034	-3.72735	-3.56830	4.96941	-39.33957	0.86790	-1.54152	-3.62374	-3.46713	4.88679	-39.34826	0.86791	-1.54152	-3.62374	-3.46714	4.88679	-39.34826	5.35638	2.63802	-18.81027	-19.28061	4.51901	-36.98002	17.87288	0.73973	-19.43372	-8.03275	0.01914	-37.76115	-7.68640	5.81634	-31.08232	-4.10122	3.23152	-24.68324	-20.44286	-4.53653	-14.44511	-39.85651	0.63357	-15.11328	44.76619	13.64340	-24.57779	40.24368	-36.56318	16.93928	152.71248	-27.58116	-115.31506	132.65535	22.29805	136.62259	140.37447	-23.42195	-120.81370	129.48001	11.11742	137.05464
230	-3.22944	-0.97565	-3.84923	-3.36849	4.62420	-39.49125	0.82218	-1.24553	-3.77067	-3.33437	4.59616	-39.49399	0.82218	-1.24553	-3.77067	-3.33437	4.59616	-39.49399	5.46224	2.73406	-18.83831	-19.10900	4.66558	-37.16426	17.99306	0.83100	-19.48398	-7.94710	0.17232	-37.96777	-7.57736	5.72928	-31.11094	-3.97513	3.17926	-24.68439	-20.39899	-4.46969	-14.51712	-39.80645	0.72046	-15.15877	44.23623	13.35401	-24.42901	40.26619	-36.65368	16.97653	152.74648	-27.38679	-115.81942	132.75986	22.41849	136.78032	141.00751	-23.32834	-121.01151	129.12695	11.19141	137.36249
231	-3.11126	-0.64121	-3.94159	-3.17689	4.52987	-39.68589	0.78522	-0.90796	-3.88890	-3.11568	4.47923	-39.69070	0.78523	-0.90796	-3.88890	-3.11568	4.47923	-39.69070	5.57613	2.83459	-18.68011	-18.97923	4.80128	-37.34410	18.12478	0.93016	-19.34561	-7.83344	0.36094	-38.18401	-7.53361	5.68210	-31.07513	-3.90105	3.11182	-24.64217	-20.46362	-4.54517	-14.52591	-39.87000	0.65218	-15.19212	43.82634	12.97540	-24.14424	40.19389	-36.71593	17.05224	152.88287	-27.02939	-115.43084	132.79234	22.58622	137.03104	141.03683	-23.78152	-120.74195	128.92570	11.35209	137.70363
232	-3.14024	-0.42312	-3.94145	-2.97583	4.67075	-39.78866	0.79751	-0.69320	-3.90307	-2.83907	4.55720	-39.79966	0.79752	-0.69320	-3.90307	-2.83907	4.55720	-39.79966	5.67600	2.93354	-18.19365	-18.89655	4.92746	-37.38593	18.31229	1.04595	-18.88103	-7.73630	0.55975	-38.26501	-7.60443	5.65439	-30.89168	-3.89633	3.03514	-24.51378	-20.59673	-4.72119	-14.49669	-40.00515	0.47648	-15.22314	43.40163	12.57016	-23.76079	40.12684	-36.60857	17.17866	153.21625	-26.56929	-114.47708	132.85555	22.77865	137.79008	140.51961	-24.52246	-120.31743	128.96953	11.48793	138.48573
233	-3.43588	-0.45073	-3.85735	-2.77581	4.83878	-39.74440	0.85531	-0.73851	-3.81279	-2.60928	4.70075	-39.75824	0.85532	-0.73851	-3.81279	-2.60928	4.70075	-39.75824	5.75417	3.01737	-17.68087	-18.81778	5.03824	-37.20752	18.55467	1.17975	-18.40047	-7.67031	0.73668	-38.11398	-7.75576	5.60194	-30.62233	-3.92648	2.96845	-24.36464	-20.73034	-4.86204	-14.51252	-40.13700	0.34888	-15.28483	42.83790	12.21155	-23.37130	40.16112	-36.31540	17.38017	153.63448	-26.11108	-113.95055	132.92874	22.94790	138.67130	139.93027	-24.96901	-120.35833	129.33110	11.50585	139.27351
234	-4.03042	-0.68158	-3.74000	-2.61326	4.87199	-39.62256	0.92966	-1.00280	-3.66705	-2.49074	4.77090	-39.63286	0.92966	-1.00280	-3.66705	-2.49074	4.77090	-39.63286	5.81285	3.06568	-17.54552	-18.69900	5.10125	-36.88018	18.80531	1.32009	-18.31080	-7.61473	0.89361	-37.79919	-7.88913	5.49571	-30.44028	-3.93512	2.93620	-24.30112	-20.82490	-4.87833	-14.64987	-40.21904	0.37897	-15.41932	42.15334	11.90129	-23.08676	40.21872	-35.99487	17.60552	153.93033	-25.75738	-114.46291	132.92581	23.07543	138.91641	139.65907	-24.66934	-121.09953	129.90367	11.39580	139.30438
235	-4.72846	-0.92837	-3.63351	-2.57790	4.86181	-39.55430	0.97393	-1.28520	-3.52327	-2.43296	4.74249	-39.56643	0.97393	-1.28520	-3.52327	-2.43296	4.74250	-39.56643	5.85958	3.07034	-17.82326	-18.54291	5.09028	-36.58760	19.03080	1.45107	-18.64157	-7.52252	1.05687	-37.51770	-7.93027	5.32187	-30.49295	-3.89880	2.94799	-24.37568	-20.89898	-4.76824	-14.88643	-40.27171	0.56106	-15.60515	41.49106	11.57137	-23.00558	40.10972	-35.85780	17.69611	153.98235	-25.57721	-115.83834	132.84258	23.16045	137.99927	139.78667	-23.64987	-122.26660	130.36496	11.25130	138.16867
236	-4.99039	-0.94296	-3.57986	-2.74136	4.95479	-39.59216	0.90979	-1.30635	-3.46395	-2.36034	4.64059	-39.62402	0.90980	-1.30635	-3.46395	-2.36034	4.64059	-39.62402	5.91357	3.04990	-18.13171	-18.38591	5.03268	-36.55601	19.24222	1.55215	-18.99556	-7.35228	1.22308	-37.51125	-7.90052	5.11389	-30.79117	-3.83717	2.99122	-24.57305	-21.00282	-4.55577	-15.09567	-40.35700	0.83065	-15.73147	40.95832	11.16894	-23.14293	39.74346	-35.96313	17.50109	153.81482	-25.55827	-117.33486	132.77586	23.15900	135.85110	140.17117	-22.34292	-123.27934	130.51266	11.25945	135.92860
237	-4.45682	-0.62097	-3.60898	-3.04312	5.06801	-39.65369	0.69818	-0.94311	-3.53857	-2.28333	4.43971	-39.71666	0.69818	-0.94311	-3.53857	-2.28333	4.43971	-39.71666	5.99927	3.03935	-18.10344	-18.25027	4.99739	-36.86048	19.46078	1.60336	-18.99124	-7.11528	1.35623	-37.85468	-7.88915	4.96212	-31.18292	-3.78181	3.04080	-24.80978	-21.14134	-4.27464	-15.14646	-40.49239	1.11268	-15.68608	40.48301	10.74782	-23.34479	39.21210	-36.11974	17.02752	153.54297	-25.57906	-118.14467	132.83119	23.01538	133.11418	140.49884	-21.29709	-123.62723	130.58723	11.44599	133.19957
238	-3.56559	-0.21597	-3.69372	-3.34573	4.99275	-39.64997	0.40823	-0.47177	-3.66986	-2.26171	4.09579	-39.73586	0.40823	-0.47177	-3.66986	-2.26171	4.09579	-39.73586	6.11672	3.07633	-17.75437	-18.12369	5.03409	-37.22812	19.69700	1.60802	-18.64676	-6.87839	1.43783	-38.25853	-7.96014	4.92068	-31.46083	-3.74836	3.07762	-24.95380	-21.25931	-3.98389	-15.01832	-40.62424	1.34463	-15.46907	39.89143	10.43597	-23.37367	38.67020	-36.07054	16.42129	153.27904	-25.48242	-117.90811	133.04897	22.74581	130.90184	140.39897	-20.91565	-123.23666	130.85764	11.52457	130.99257
239	-3.05026	-0.08926	-3.74684	-3.56114	4.68485	-39.60763	0.14670	-0.29837	-3.73603	-2.29437	3.63760	-39.69956	0.14671	-0.29837	-3.73603	-2.29437	3.63761	-39.69956	6.23136	3.17463	-17.30937	-17.98854	5.14134	-37.29935	19.95996	1.60424	-18.20568	-6.69852	1.48638	-38.34949	-8.09113	4.93211	-31.53399	-3.73087	3.09339	-24.92616	-21.31836	-3.74565	-14.83973	-40.70149	1.51027	-15.22186	39.12132	10.29405	-23.14359	38.18230	-35.75307	15.81520	153.06911	-25.21443	-116.97820	133.37840	22.42225	130.01117	139.78081	-21.21968	-122.53070	131.10718	11.31714	130.12650
