	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
169	0.00000	0.00000	-0.90906	0.00000	0.00000	-0.06242
170	0.00000	0.00000	-0.90985	0.00000	0.00000	-0.06777
171	0.00000	0.00000	-0.91048	0.00000	0.00000	-0.07320
172	0.00000	0.00000	-0.91095	0.00000	0.00000	-0.07872
173	0.00000	0.00000	-0.91126	0.00000	0.00000	-0.08431
174	0.00000	0.00000	-0.91142	0.00000	0.00000	-0.08997
175	0.00000	0.00000	-0.91142	0.00000	0.00000	-0.09571
176	0.00000	0.00000	-0.91128	0.00000	0.00000	-0.10151
177	0.00000	0.00000	-0.91098	0.00000	0.00000	-0.10738
178	0.00000	0.00000	-0.91053	0.00000	0.00000	-0.11331
179	0.00000	0.00000	-0.90994	0.00000	0.00000	-0.11930
180	0.00000	0.00000	-0.90920	0.00000	0.00000	-0.12535
181	0.00000	0.00000	-0.90833	0.00000	0.00000	-0.13145
182	0.00000	0.00000	-0.90731	0.00000	0.00000	-0.13760
183	0.00000	0.00000	-0.90616	0.00000	0.00000	-0.14379
184	0.00000	0.00000	-0.90487	0.00000	0.00000	-0.15003
185	0.00000	0.00000	-0.90344	0.00000	0.00000	-0.15631
186	0.00000	0.00000	-0.90189	0.00000	0.00000	-0.16262
187	0.00000	0.00000	-0.90021	0.00000	0.00000	-0.16896
188	0.00000	0.00000	-0.89840	0.00000	0.00000	-0.17533
189	0.00000	0.00000	-0.89646	0.00000	0.00000	-0.18173
190	0.00000	0.00000	-0.89440	0.00000	0.00000	-0.18815
191	0.00000	0.00000	-0.89223	0.00000	0.00000	-0.19458
192	0.00000	0.00000	-0.88993	0.00000	0.00000	-0.20103
193	0.00000	0.00000	-0.88753	0.00000	0.00000	-0.20749
194	0.00000	0.00000	-0.88501	0.00000	0.00000	-0.21396
195	0.00000	0.00000	-0.88239	0.00000	0.00000	-0.22044
196	0.00000	0.00000	-0.87968	0.00000	0.00000	-0.22692
197	0.00000	0.00000	-0.87686	0.00000	0.00000	-0.23340
