	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
2316	-7.62339	2.92400	-1.49526	6.58267	-3.59175	-0.65054	-21.08591	4.79143	-5.20492	27.51762	-14.34305	-4.42123	0.15653	-0.28004	-0.00629	1.12657	-0.12150	-0.23980	4.58324	-15.86360	-20.24698	42.23981	28.37349	-19.84799	7.65624	-1.36382	-1.75298	4.55463	-2.61258	-0.85369	-0.84105	0.47143	0.63596	0.02533	1.42398	-0.72008	0.22810	-0.42206	0.29094	-0.06351	0.08690	-0.10270
2317	-2.93117	1.42216	-0.81742	4.39865	-1.72174	-0.36293	-2.31088	1.61759	-2.11428	22.36060	-6.13462	-2.69682	0.41154	-0.41021	0.17535	0.93228	-0.04551	-0.08587	25.62752	-5.20270	-9.44725	33.53990	29.86255	-5.57258	3.98287	-0.85250	-2.50171	4.49663	-1.60010	-0.39091	0.24079	2.07827	-0.24090	-0.92600	1.36933	-0.99739	0.36474	0.04109	0.12210	-0.18822	0.16927	-0.15179
2318	-0.99880	-0.10546	0.03614	-0.41238	0.91865	0.03863	3.13257	-1.27157	0.25584	6.63835	4.98841	0.01691	0.57398	-0.51372	0.26431	0.55439	0.07117	0.06928	15.26495	10.62787	0.86269	36.13781	11.55674	8.46771	-0.21332	0.16143	-1.92642	4.01277	-0.26189	-0.09030	1.71163	2.27241	-1.05077	0.04950	1.67059	-0.60265	0.33228	0.45378	-0.10080	-0.05322	0.29238	-0.11726
2319	-2.33581	-0.18345	0.31331	-2.33105	2.17378	0.26801	-1.87903	-1.51754	1.34571	-1.37370	6.69099	1.09413	0.46787	-0.44114	0.23174	0.42718	0.10761	0.14712	-1.99674	12.78662	3.67390	47.71969	-5.27904	10.92221	-1.50112	0.51372	-0.19287	2.67441	0.08051	-0.66049	2.09249	0.56957	-0.83121	1.61453	2.04880	-0.18135	-0.04191	0.49033	-0.15463	0.13769	0.38335	-0.11122
2320	-4.54053	0.95107	-0.00460	-0.34021	1.66865	0.26751	-5.23927	-1.05884	2.05071	5.85862	-1.04825	-0.07456	0.25532	-0.21354	0.15180	0.59388	0.02474	0.15489	2.24921	-0.88688	1.11143	57.61771	0.07224	3.32921	0.87912	-0.23214	0.80765	1.88882	-0.47482	-1.18482	1.90539	-1.28462	-0.15842	2.19246	2.06237	-0.08406	-0.33590	0.22890	-0.08130	0.21506	0.40827	-0.13792
2321	-5.81898	1.84144	-0.36735	1.38145	0.40900	0.17106	-5.80522	-1.75890	2.07421	15.13918	-8.22103	-1.51647	0.19681	-0.03962	0.09605	0.75208	-0.10190	0.12134	15.90621	-13.59392	-1.34574	59.92212	24.00506	-4.59772	4.99456	-0.85094	0.56533	3.23806	-1.42155	-0.81322	2.04377	-2.13217	0.11878	1.77729	1.84706	-0.08722	-0.20991	-0.09775	-0.01767	0.20979	0.36188	-0.08683
2322	-6.43574	1.38038	-0.30770	0.03773	-0.14446	0.18883	-11.72739	-4.19038	-0.42042	12.02018	-7.01278	-0.79782	0.27639	-0.04882	0.10152	0.57925	-0.09291	0.08835	6.99080	-13.65664	-2.42711	53.23541	38.81350	-6.56803	8.11528	-0.48096	0.02305	5.68875	-2.66025	-0.18663	2.43686	-2.09509	-0.03134	0.78855	1.64548	-0.19996	0.14660	-0.26855	-0.02328	0.09832	0.21010	0.01245
2323	-7.09499	0.84421	-0.34563	-2.07857	0.31570	0.28911	-23.20634	-5.44903	-5.42699	1.81135	-0.35423	1.41794	0.25764	-0.06976	0.16006	0.21803	0.08932	0.04925	-21.92479	-5.74614	-5.23679	43.33448	28.31666	-3.81521	7.92457	0.38649	-0.04467	6.22844	-3.70199	-0.33567	2.66255	-1.51029	-0.22848	-0.13926	1.42232	-0.45493	0.32973	-0.14156	-0.05011	-0.08918	0.00599	0.03971
2324	-8.03266	1.92306	-1.14109	-1.65519	0.72266	0.18104	-30.92304	-1.79964	-9.35032	0.17317	3.63197	1.79896	0.01099	0.03556	0.17282	0.21839	0.21482	-0.02496	-36.99081	1.67554	-11.53534	44.24634	8.65656	-0.50753	4.45677	1.05613	0.59561	3.60844	-3.65910	-1.37310	2.67014	-0.98307	-0.23843	0.08059	1.41416	-0.52826	0.20091	0.15786	-0.05511	-0.10816	-0.03315	-0.01033
2325	-8.50347	3.87294	-2.20920	0.73820	0.44450	-0.13727	-27.83214	6.41000	-8.69082	9.78003	2.51315	-0.56134	-0.29428	0.16063	0.07456	0.64088	0.13029	-0.07068	-21.81372	8.76000	-17.32835	54.84943	1.80576	1.20889	0.74276	1.14236	1.04696	0.74099	-2.45554	-2.23604	2.07503	-0.56567	-0.15277	0.99722	1.81723	-0.46101	-0.06195	0.34813	-0.04553	0.05183	0.17642	-0.08725
2326	-7.56159	4.93877	-2.63105	2.59340	-0.64763	-0.35799	-16.53999	14.06731	-4.27574	19.26957	-1.74682	-2.92449	-0.36835	0.21309	-0.03462	0.97102	-0.06157	-0.05632	5.43919	14.51225	-16.63726	54.61600	8.65194	1.57440	0.15734	0.52607	0.05185	1.42699	-1.23766	-1.62039	0.48861	0.28957	-0.16550	1.16996	1.97924	-0.48306	-0.17454	0.25073	-0.02177	0.14328	0.35281	-0.13051
2327	-6.02279	3.93662	-1.93101	3.12459	-2.03211	-0.33262	-7.08329	12.37862	-0.25166	19.29093	-6.37272	-2.99501	-0.15024	0.13363	-0.06531	1.00210	-0.18079	-0.05377	16.65662	8.36298	-9.29261	41.45374	20.98067	-0.39462	2.75295	-0.69998	-2.01326	4.38468	-1.24403	-0.20878	-0.96972	1.23740	-0.30541	0.89254	1.46147	-0.40477	0.05937	-0.10062	0.01341	0.13172	0.25566	-0.09956
2328	-5.40038	1.38489	-0.61466	3.25040	-2.76392	-0.24055	-7.23740	-0.08029	0.05232	13.45617	-9.47543	-1.80085	0.12646	-0.07421	-0.08259	0.94996	-0.16697	-0.12633	5.31336	-12.27134	-3.80579	36.09331	35.70293	-7.33497	5.06707	-2.55600	-3.95089	4.99459	-2.47708	-0.09271	-1.08293	1.79853	-0.55634	1.44079	0.98627	-0.03507	0.47721	-0.41752	0.02173	0.16596	0.03192	-0.01819
2329	-5.38547	-0.95379	0.31867	3.69593	-1.87220	-0.19733	-13.71134	-12.37953	-2.62905	11.24807	-8.84498	-1.07811	0.23474	-0.29865	-0.16787	0.89638	-0.05815	-0.18004	-9.38160	-29.11810	-5.98568	39.63175	45.13116	-16.67746	5.07451	-4.02620	-5.18702	3.22435	-3.62160	-1.26626	-0.55156	2.49835	-0.95613	2.52361	1.28395	0.33259	0.59628	-0.26330	-0.04118	0.25391	-0.04709	0.05779
2330	-4.50628	-1.74566	0.38789	3.35851	0.30857	-0.10587	-16.34140	-13.94445	-4.69555	10.99019	-3.46119	-0.56411	0.23031	-0.42688	-0.26100	0.68444	0.04736	-0.11051	-12.54956	-24.40172	-8.97286	36.51485	36.64506	-18.58192	4.22076	-2.69760	-4.69166	3.10448	-3.22448	-1.52184	-0.55957	3.06125	-1.21744	2.81348	1.92004	0.35772	0.09123	0.38777	-0.14921	0.30151	0.06471	0.09297
2331	-3.59626	-1.13106	-0.02578	0.97579	2.11430	0.06316	-14.98837	-6.79661	-4.32651	4.64887	3.77671	0.25073	0.23260	-0.44333	-0.26620	0.34317	0.09087	0.04735	-14.06183	-3.56430	-6.17394	33.91595	12.76705	-7.63323	3.71415	1.28509	-1.34238	5.03444	-1.33714	-0.04851	-0.01487	1.59769	-0.81334	2.09666	1.90517	0.22823	-0.61312	0.85157	-0.19122	0.29756	0.19477	0.09949
2332	-4.62960	-0.58705	-0.07200	-1.77634	2.05068	0.10862	-17.28741	-1.24057	-2.38051	-3.61391	6.70692	0.11423	0.20830	-0.42900	-0.20144	0.24904	0.06814	0.15189	-22.87894	11.35769	-2.92811	47.30466	-7.81003	9.38039	3.23919	3.99608	3.66232	5.80580	0.30298	1.63758	3.22203	-2.57695	0.24312	0.90622	0.96711	0.22277	-0.54705	0.44480	-0.05340	0.19201	0.17630	0.09380
2333	-6.25442	-0.67141	0.28109	-1.85479	0.40997	-0.09057	-19.09154	-1.09035	-0.29442	-2.01124	2.81526	-1.59347	0.17022	-0.41108	-0.12829	0.57771	-0.02832	0.09828	-22.65026	9.47170	-4.60311	66.02778	-12.10991	20.98791	3.04530	3.32658	7.71778	4.89682	0.31090	2.09334	7.87100	-7.55688	1.50066	-0.11705	0.08308	0.20585	0.34840	-0.65725	0.22278	-0.01977	0.07778	0.05315
2334	-6.00924	-0.58468	0.28049	0.61267	-0.67586	-0.30421	-12.49913	-1.43958	0.47115	9.77043	-1.34489	-2.79794	0.21078	-0.37592	-0.07383	0.99145	-0.11825	-0.03439	-1.70748	3.28887	-7.71720	71.02998	1.47437	18.30368	3.53218	1.18744	7.92714	4.35266	-0.89104	1.23318	9.52521	-9.03996	1.96345	0.12138	0.37106	0.12421	1.06480	-1.36104	0.39350	-0.11393	0.08081	-0.00890
2335	-5.10891	-0.11810	-0.16847	2.76981	-0.31491	-0.30160	-6.40914	-0.03460	-0.86350	20.11485	0.09088	-1.93329	0.29513	-0.35891	-0.04303	1.12276	-0.08985	-0.09971	17.35695	4.37942	-8.98139	62.65751	24.91860	0.14659	4.71786	-0.52660	2.44064	4.36391	-2.07767	-0.34016	5.50113	-3.91006	0.73931	1.99461	1.67803	0.19992	0.96302	-0.86430	0.25832	0.06568	0.18223	-0.02639
2336	-5.71626	0.25616	-0.49961	2.56040	0.48650	-0.09876	-11.20537	-0.25963	-2.72617	18.38153	3.92502	0.03214	0.31797	-0.37351	-0.02937	0.85867	0.03157	-0.05200	8.76036	5.33393	-7.86881	50.64953	39.24988	-19.30184	6.93803	-1.56049	-4.97012	3.79542	-2.57286	-1.69409	-1.61824	3.54533	-1.03050	3.96675	2.73384	0.41285	0.30181	0.16201	-0.06781	0.36112	0.25498	0.00767
2337	-6.41834	0.03080	-0.30474	0.81090	0.84992	0.15235	-16.73212	-3.75670	-2.15101	7.00854	3.82104	1.41663	0.29778	-0.41925	-0.04521	0.44133	0.09889	0.03597	-12.27962	-2.75404	-2.83200	40.01046	35.80353	-22.19872	7.77392	-2.09675	-8.12153	3.22188	-2.51693	-1.73483	-5.49105	6.48675	-1.80199	4.52428	2.53326	0.68149	-0.29778	0.66636	-0.28220	0.59504	0.22863	0.09157
2338	-5.48491	-0.69519	0.20585	0.12604	0.39397	0.24287	-10.76115	-7.97309	0.83037	0.39332	-1.35031	1.25947	0.27398	-0.44230	-0.10382	0.37571	0.03474	0.05592	-11.86905	-14.27245	3.55424	33.85812	26.76702	-9.53922	4.55344	-1.84615	-5.31844	3.73883	-2.45594	-0.57321	-3.53105	3.77786	-1.40399	3.91469	1.53264	0.99836	-0.61009	0.53496	-0.27768	0.72397	0.13477	0.23181
2339	-4.80897	-1.17497	0.44131	1.00402	-0.51227	0.12017	-2.61935	-10.90798	2.34180	4.67189	-6.01364	0.06570	0.20231	-0.36258	-0.16682	0.70508	-0.04364	-0.00284	4.95252	-19.52043	4.55672	37.70322	23.84264	1.76573	0.91023	-0.56274	-0.19766	4.33592	-2.55860	0.12512	0.86773	-0.62766	-0.46959	2.75430	1.06596	0.92749	-0.53897	0.25420	-0.16241	0.62844	0.09787	0.28944
2340	-6.10938	-0.47256	-0.04955	1.05196	-0.79131	-0.00748	-6.09696	-10.74898	0.04605	9.06115	-5.33399	-0.66125	0.16082	-0.19206	-0.14209	0.83797	-0.00479	-0.04319	4.73865	-16.42944	-0.53896	49.44429	26.95713	1.70579	1.74744	0.37576	1.97530	3.97082	-2.58626	-0.57641	3.42292	-2.29785	0.14239	1.38711	1.64666	0.16410	-0.00044	0.10969	-0.01378	0.30233	0.19439	0.14458
2341	-8.10460	1.18055	-0.96804	-0.74045	-0.28726	0.00544	-16.72035	-6.61546	-3.52481	6.86327	-1.97735	-0.74174	0.24327	-0.06160	-0.02171	0.51021	0.09389	-0.00171	-13.81348	-10.83529	-6.25556	56.75933	29.79233	-2.32313	5.60899	0.31244	0.66355	3.52847	-2.52215	-1.63875	2.99340	-1.21608	0.21931	0.62031	2.46386	-0.63246	0.51938	-0.01740	0.10050	0.03580	0.31004	-0.05419
2342	-8.88163	2.19348	-1.47872	-1.79417	0.07640	-0.00782	-21.54939	-1.67132	-4.83411	6.39785	-0.00457	-1.38234	0.31956	-0.06517	0.05998	0.27876	0.10112	0.06450	-19.91645	-6.50632	-9.67394	53.30470	26.91884	-1.28319	7.17652	0.57073	-0.32224	3.67454	-2.43281	-1.96345	1.72042	-0.42807	0.14855	0.81884	2.69485	-0.83391	0.50965	-0.13589	0.11650	-0.01079	0.31926	-0.14869
2343	-8.33110	2.13845	-1.46113	-0.21193	0.42784	-0.17308	-20.01597	1.12782	-4.19432	11.24734	2.87954	-2.24482	0.23584	-0.10269	0.01301	0.54444	0.01712	0.06954	-9.26713	1.44381	-11.24634	45.01736	19.79514	0.46823	5.17071	0.78653	0.23675	3.99966	-2.07454	-1.32408	1.04646	-0.89272	0.17237	1.12807	2.06590	-0.60712	0.05373	-0.14348	0.05933	0.01040	0.20133	-0.15905
2344	-6.90982	1.78937	-1.29136	2.05511	1.64980	-0.26522	-17.19358	1.92509	-3.34086	13.15153	8.62014	-1.53962	0.08322	-0.07015	-0.09374	0.87380	-0.01055	0.03361	-2.78407	13.92546	-9.26251	41.54497	14.07726	-2.18642	2.99805	-0.46220	0.32749	3.93301	-1.10917	0.03222	1.02712	-1.32174	0.09156	0.77511	0.76456	-0.30194	-0.27786	-0.07109	-0.01333	-0.01751	0.03107	-0.13559
2345	-3.90408	1.06604	-0.82406	2.45464	2.48565	-0.12322	-8.06096	0.76445	-1.64283	9.02204	10.07477	0.30985	0.06934	-0.02779	-0.14047	0.84484	0.02392	0.00061	2.03774	17.83506	-2.00495	46.46260	13.26012	-3.51635	1.95874	-2.00755	-0.55658	3.04447	0.10660	0.89868	2.17212	-1.02296	-0.38048	0.28942	0.00769	-0.11155	-0.04264	-0.00408	-0.06398	-0.01760	0.01089	-0.09607
2346	0.02404	-0.60243	0.14277	1.27861	0.62514	0.03531	8.04523	-4.30530	0.96712	4.95825	0.00143	0.73415	0.26321	-0.07139	-0.08438	0.63189	-0.02157	-0.07333	16.37888	-0.25489	5.19235	51.26496	18.33013	-1.35214	1.41990	-1.69834	-0.85102	1.76333	0.30522	0.16895	3.59280	-0.58425	-0.80618	0.64846	0.76666	-0.02511	0.37814	0.03110	-0.06510	0.10614	0.19703	-0.03267
2347	1.36181	-2.59096	1.05334	0.38435	-2.51689	0.02551	14.14882	-12.86332	1.90616	4.31818	-12.55038	-0.39320	0.54741	-0.21522	0.01889	0.53055	-0.12269	-0.16695	22.41852	-28.51629	4.94794	45.49078	25.00003	-3.98698	2.61347	0.03467	-0.32752	1.39549	-1.03445	-1.44784	3.25092	-0.36149	-0.60914	1.53696	2.17591	-0.04053	0.39173	0.10671	-0.02805	0.25033	0.36329	0.02170
2348	-1.56027	-3.22362	1.09427	0.57645	-2.88237	-0.00769	-0.60201	-18.76649	0.05004	5.68866	-12.02188	-0.69888	0.71609	-0.38890	0.07460	0.59026	-0.10718	-0.13847	2.59967	-38.37989	-1.67123	35.14100	22.93371	-12.59771	6.23826	1.02393	-0.42150	2.36250	-2.44264	-2.25233	1.36238	-0.09689	-0.15251	1.65961	2.71790	-0.28606	0.10933	0.21697	-0.01484	0.20397	0.33017	-0.01299
2349	-5.48547	-1.78355	0.23543	1.02230	0.07404	0.08713	-20.68045	-15.83451	-2.19741	8.92862	-0.54409	0.12757	0.64805	-0.48879	0.03945	0.64431	0.03653	0.04248	-21.61103	-23.02645	-7.53585	35.30230	12.48695	-16.24919	9.35232	0.51117	-1.52852	3.96612	-2.49234	-1.51035	-0.10841	0.39701	-0.09476	0.65073	2.05779	-0.65341	-0.04489	0.23494	-0.03861	-0.02132	0.16697	-0.11079
2350	-6.67338	0.43359	-0.70513	1.19458	2.58192	0.15853	-24.38620	-5.97016	-2.53792	15.62163	6.36349	0.04646	0.40764	-0.44322	-0.03836	0.61086	0.13954	0.18734	-16.28984	-2.52007	-9.03203	41.29785	10.94402	-10.58016	8.94040	-0.41433	-2.57538	5.76810	-1.81216	0.02716	-0.60934	1.08273	-0.33495	-0.57069	1.06244	-0.84665	-0.08455	0.17352	-0.03564	-0.19723	0.04345	-0.15651
2351	-4.77228	1.45833	-0.93412	1.83121	1.89831	-0.00320	-9.58319	1.38619	-1.16081	23.09411	2.51148	-1.53222	0.19533	-0.27364	-0.06842	0.62396	0.10283	0.12141	17.63215	3.60637	-6.93167	34.98109	23.04922	-3.09677	6.09673	-0.72173	-2.52916	7.53007	-1.69261	1.19377	-0.87892	1.44300	-0.32326	-0.97034	0.53874	-0.73257	-0.24784	0.13356	0.02586	-0.18678	0.02275	-0.11549
2352	-1.76180	1.01985	-0.54284	2.87837	-0.65931	-0.27355	8.65458	0.89336	0.31072	23.52427	-5.41608	-2.94909	0.20473	-0.10712	-0.00288	0.70359	-0.01053	-0.07630	46.00068	-6.61621	-2.81927	22.28278	29.25528	0.38676	3.87976	-0.38961	-1.31164	8.11908	-1.91220	1.27099	-0.55900	0.72194	-0.02953	-0.22474	0.78191	-0.43648	-0.35154	0.07307	0.07089	-0.04752	0.11088	-0.06633
2353	-0.14928	0.30381	-0.20921	3.09804	-2.38845	-0.37548	15.61854	-3.15411	0.52234	15.12797	-10.13952	-3.04813	0.42693	-0.09005	0.08517	0.74220	-0.09866	-0.19636	45.08498	-19.76674	0.45086	24.84435	17.75100	-0.59566	3.26749	-0.04706	-0.04107	6.14574	-1.39387	0.37404	0.77764	-0.60230	0.04916	1.05468	1.50400	-0.11220	-0.09838	-0.02890	0.01930	0.09431	0.26997	-0.05220
2354	-0.75225	-0.57698	-0.01210	2.28896	-2.23025	-0.27790	8.98147	-7.31145	-0.07738	6.95018	-8.80077	-2.18705	0.65579	-0.23852	0.07700	0.77716	-0.10575	-0.16366	24.43163	-22.82048	0.45552	40.68414	1.70058	-4.97084	3.00492	-0.10339	-0.07037	2.32213	-0.46067	-0.77448	1.62417	-0.72567	-0.26267	1.79363	1.95057	0.13587	0.20526	0.04991	-0.07993	0.14256	0.34650	-0.03589
2355	-2.43850	-2.47216	0.59223	1.10034	-0.53129	-0.08190	-4.47683	-14.82088	0.47999	5.19680	-1.54184	-0.61320	0.70645	-0.40762	-0.01170	0.80547	-0.02813	-0.04497	1.86743	-19.27832	-0.32621	50.08150	-1.96965	-7.82580	2.32976	-0.10252	-0.81904	-0.41431	-0.55892	-1.72615	0.91823	0.46631	-0.45461	1.67870	1.94965	0.16762	0.11303	0.32402	-0.10151	0.10721	0.27568	-0.00285
2356	-4.05470	-4.62530	1.48598	0.04725	1.40353	0.17582	-16.38141	-24.61827	2.50026	7.91496	5.34016	1.25717	0.56067	-0.44328	-0.05053	0.68636	0.06970	0.07449	-12.99487	-22.17843	1.14474	46.83902	8.65899	-3.50650	2.47743	0.38417	-0.49613	0.02885	-1.73101	-2.06247	0.45397	0.61084	-0.18435	1.28839	1.83592	0.05432	-0.08261	0.34295	-0.01704	0.07372	0.16161	0.03207
2357	-4.92690	-4.68290	1.63649	-0.13137	1.90540	0.39535	-19.45811	-25.89254	3.18822	13.57966	3.56763	1.90689	0.31642	-0.32955	0.00638	0.43600	0.11813	0.14158	-10.81326	-29.59224	1.85696	38.45586	21.11257	4.18973	4.58208	0.49364	0.90754	2.76080	-2.51252	-1.34064	2.01535	-1.68015	0.18332	1.06464	1.58716	0.03808	0.17311	-0.21488	0.04096	0.05897	0.07261	0.05574
2358	-5.16768	-2.22146	0.69964	0.40220	0.97932	0.39499	-14.08716	-13.70049	1.04246	18.93254	-3.48882	0.62876	0.10579	-0.22084	0.05909	0.27641	0.10968	0.13664	4.40274	-25.02254	-1.06079	30.04408	21.70994	3.95824	7.07344	-0.49605	1.05641	4.91114	-2.25554	-0.20435	3.78225	-3.62301	0.01568	1.27778	1.15953	0.21858	0.62108	-0.76259	-0.04242	0.07878	0.00106	0.05953
2359	-5.18402	-0.11808	-0.12880	0.33449	0.09576	0.14380	-8.15041	-0.73202	-0.72242	16.75755	-5.50308	-1.35170	0.10059	-0.28753	0.04565	0.39302	0.05237	0.06875	11.85777	-9.12046	-3.12036	22.74431	11.67194	-5.10450	7.72555	-1.27790	-0.78853	5.06166	-1.60279	0.33869	2.82462	-2.18997	-0.53059	1.97987	0.82477	0.48492	0.50875	-0.51433	-0.15454	0.20237	-0.04098	0.06330
2360	-4.83404	-0.64622	0.14786	-0.31039	-0.04529	-0.14602	-6.83865	-0.37439	0.89055	8.29004	-1.52132	-2.42791	0.34507	-0.49729	0.01570	0.70602	-0.03452	-0.01594	4.95100	-0.97680	-0.15859	20.68955	5.31444	-9.14583	7.04911	-0.31285	-1.91970	4.65731	-0.91212	0.54289	1.04278	0.51115	-0.70000	2.59711	0.79662	0.68864	0.06903	0.18924	-0.11552	0.39094	0.00621	0.09828
2361	-4.06380	-2.08621	0.77014	-0.13210	0.15272	-0.26503	-8.65749	-5.92006	3.28494	4.14704	2.69106	-1.84364	0.62267	-0.64168	-0.00350	0.92456	-0.10080	-0.07854	-1.56566	-1.84103	3.86701	25.11903	9.28068	-1.18283	5.63079	1.60325	-0.13817	4.68518	-0.12665	0.76369	1.67581	0.57817	-0.12271	2.67127	1.20954	0.75353	0.02669	0.39060	0.08210	0.50550	0.19338	0.14396
2362	-3.10359	-1.84124	0.59157	1.22055	0.52930	-0.20147	-8.25807	-4.78330	2.33030	7.66275	5.24497	0.17797	0.67272	-0.56821	-0.02961	0.91784	-0.08090	-0.10561	2.37604	2.30599	4.38162	28.37409	15.82974	6.42368	2.49326	2.25804	2.43484	3.72329	0.27844	0.23798	2.70105	-1.23016	0.68157	2.40384	1.97474	0.65223	0.12166	0.01935	0.25684	0.45763	0.42939	0.13705
2363	-1.75938	-1.35450	0.07726	1.89441	1.22435	0.00840	-1.47458	-3.59106	-0.82006	9.44731	6.68773	2.68706	0.48388	-0.39102	-0.06084	0.74044	0.03389	-0.08719	10.08100	5.03376	4.55959	27.87247	16.05438	1.70078	-0.76171	1.19730	1.87122	1.27677	-0.21752	-1.21232	1.36881	-0.89376	0.58364	1.91134	2.44176	0.35495	-0.11727	-0.06274	0.21176	0.23225	0.48525	0.04468
2364	-0.49216	-2.67693	0.21672	0.28720	2.24943	0.32240	6.73547	-12.69530	-1.68825	3.37779	8.17062	4.63896	0.28602	-0.31062	-0.05317	0.45416	0.16222	-0.00937	9.74802	-5.47954	8.64175	31.91170	8.54911	-7.05041	-0.50709	0.20130	-0.96173	-0.03280	-1.13056	-2.18751	-0.86612	1.29681	-0.28602	1.31373	2.14012	-0.04724	-0.40558	0.29530	-0.00248	-0.02471	0.29140	-0.08215
2365	-0.67897	-3.79493	0.76306	-2.23357	3.02515	0.51153	5.23727	-22.30809	1.05729	-2.81009	10.66134	4.82314	0.29661	-0.32926	0.02180	0.23156	0.19778	0.09871	-0.62768	-16.47318	12.57956	41.13227	2.30043	-5.45386	3.49115	0.04763	-1.94485	2.01941	-1.49361	-1.49808	-0.83907	1.28503	-0.67493	1.08102	1.43839	-0.27185	-0.21070	0.28988	-0.14536	-0.06878	0.05497	-0.13779
2366	-2.21979	-2.49278	0.92891	-2.59098	1.96651	0.30073	-6.29915	-18.13984	4.41239	2.29312	9.49376	1.94552	0.48949	-0.35363	0.08700	0.35398	0.07040	0.12166	-7.19147	-13.88955	8.69588	40.20277	6.00394	3.88608	7.00434	-0.37479	-0.05141	5.79970	-1.13832	0.27011	1.42977	-1.86878	-0.07238	1.33304	0.95851	-0.11187	0.26358	-0.36308	-0.08913	0.12892	-0.01968	-0.06130
