	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
3145	0.26624	0.08405	0.10816	0.00479	0.39193	0.00836
3146	0.26917	0.08386	0.11082	0.00491	0.39176	0.00830
3147	0.27188	0.08358	0.11299	0.00522	0.39172	0.00820
3148	0.27443	0.08307	0.11469	0.00566	0.39195	0.00820
3149	0.27686	0.08239	0.11608	0.00612	0.39233	0.00847
3150	0.27922	0.08168	0.11729	0.00646	0.39256	0.00894
3151	0.28151	0.08090	0.11833	0.00665	0.39248	0.00932
3152	0.28357	0.07994	0.11920	0.00675	0.39212	0.00956
3153	0.28538	0.07888	0.11989	0.00680	0.39165	0.00990
3154	0.28715	0.07785	0.12033	0.00676	0.39119	0.01036
3155	0.28908	0.07684	0.12035	0.00671	0.39088	0.01066
3156	0.29113	0.07574	0.11989	0.00676	0.39081	0.01063
3157	0.29310	0.07453	0.11906	0.00687	0.39098	0.01039
3158	0.29471	0.07334	0.11807	0.00685	0.39126	0.01021
3159	0.29588	0.07230	0.11698	0.00661	0.39144	0.01015
3160	0.29679	0.07139	0.11566	0.00627	0.39141	0.01008
3161	0.29772	0.07060	0.11393	0.00604	0.39128	0.00985
3162	0.29868	0.06998	0.11182	0.00606	0.39118	0.00956
3163	0.29956	0.06951	0.10948	0.00630	0.39112	0.00948
3164	0.30022	0.06907	0.10698	0.00665	0.39099	0.00969
3165	0.30052	0.06852	0.10425	0.00700	0.39081	0.01001
3166	0.30045	0.06773	0.10137	0.00720	0.39067	0.01024
3167	0.30009	0.06664	0.09860	0.00712	0.39069	0.01035
3168	0.29957	0.06530	0.09613	0.00681	0.39088	0.01042
3169	0.29895	0.06389	0.09382	0.00649	0.39116	0.01048
3170	0.29830	0.06256	0.09132	0.00626	0.39140	0.01054
3171	0.29762	0.06128	0.08837	0.00611	0.39147	0.01066
3172	0.29688	0.05994	0.08506	0.00600	0.39137	0.01082
3173	0.29596	0.05861	0.08175	0.00584	0.39120	0.01098
3174	0.29472	0.05742	0.07871	0.00553	0.39099	0.01113
3175	0.29313	0.05644	0.07593	0.00511	0.39072	0.01129
3176	0.29126	0.05558	0.07323	0.00475	0.39042	0.01137
3177	0.28928	0.05471	0.07046	0.00455	0.39011	0.01133
3178	0.28731	0.05386	0.06760	0.00452	0.38981	0.01123
3179	0.28534	0.05314	0.06476	0.00463	0.38950	0.01112
3180	0.28339	0.05254	0.06199	0.00476	0.38920	0.01099
3181	0.28159	0.05189	0.05919	0.00480	0.38896	0.01082
3182	0.28003	0.05109	0.05627	0.00478	0.38887	0.01060
3183	0.27866	0.05022	0.05335	0.00484	0.38893	0.01041
3184	0.27724	0.04952	0.05070	0.00498	0.38910	0.01042
3185	0.27564	0.04908	0.04847	0.00500	0.38931	0.01074
3186	0.27399	0.04875	0.04658	0.00479	0.38937	0.01124
3187	0.27268	0.04833	0.04479	0.00459	0.38919	0.01160
3188	0.27182	0.04779	0.04295	0.00474	0.38890	0.01164
3189	0.27115	0.04736	0.04109	0.00504	0.38871	0.01156
3190	0.27049	0.04730	0.03935	0.00500	0.38867	0.01175
3191	0.26995	0.04757	0.03773	0.00450	0.38874	0.01222
3192	0.26977	0.04789	0.03611	0.00387	0.38888	0.01261
3193	0.26990	0.04801	0.03444	0.00348	0.38908	0.01256
3194	0.27015	0.04780	0.03282	0.00347	0.38928	0.01217
3195	0.27042	0.04728	0.03141	0.00378	0.38938	0.01178
3196	0.27073	0.04660	0.03022	0.00415	0.38934	0.01164
3197	0.27112	0.04602	0.02916	0.00425	0.38909	0.01177
3198	0.27154	0.04576	0.02811	0.00387	0.38862	0.01208
3199	0.27185	0.04576	0.02707	0.00321	0.38804	0.01245
3200	0.27196	0.04575	0.02608	0.00271	0.38761	0.01279
3201	0.27201	0.04548	0.02513	0.00259	0.38743	0.01302
3202	0.27215	0.04498	0.02409	0.00276	0.38738	0.01312
3203	0.27230	0.04447	0.02286	0.00308	0.38727	0.01313
3204	0.27219	0.04413	0.02149	0.00344	0.38717	0.01316
3205	0.27173	0.04401	0.02006	0.00379	0.38722	0.01332
3206	0.27111	0.04409	0.01863	0.00409	0.38746	0.01371
3207	0.27057	0.04429	0.01732	0.00432	0.38785	0.01428
3208	0.27022	0.04446	0.01630	0.00451	0.38831	0.01492
3209	0.27014	0.04440	0.01564	0.00473	0.38864	0.01557
3210	0.27029	0.04399	0.01519	0.00505	0.38870	0.01628
3211	0.27063	0.04330	0.01488	0.00538	0.38851	0.01720
3212	0.27109	0.04254	0.01470	0.00544	0.38823	0.01838
3213	0.27156	0.04197	0.01459	0.00516	0.38803	0.01963
3214	0.27195	0.04172	0.01440	0.00482	0.38810	0.02072
3215	0.27222	0.04168	0.01417	0.00468	0.38848	0.02173
3216	0.27240	0.04167	0.01406	0.00476	0.38904	0.02301
3217	0.27256	0.04169	0.01423	0.00487	0.38954	0.02477
3218	0.27273	0.04171	0.01465	0.00487	0.38989	0.02688
3219	0.27284	0.04163	0.01521	0.00481	0.39017	0.02909
3220	0.27281	0.04135	0.01569	0.00487	0.39049	0.03131
3221	0.27270	0.04102	0.01589	0.00517	0.39088	0.03362
3222	0.27273	0.04080	0.01576	0.00554	0.39128	0.03607
3223	0.27294	0.04060	0.01555	0.00570	0.39170	0.03861
3224	0.27317	0.04023	0.01545	0.00559	0.39227	0.04114
3225	0.27324	0.03971	0.01536	0.00542	0.39308	0.04362
3226	0.27312	0.03924	0.01511	0.00523	0.39401	0.04603
3227	0.27288	0.03902	0.01474	0.00493	0.39491	0.04825
3228	0.27252	0.03905	0.01445	0.00452	0.39574	0.05019
3229	0.27206	0.03923	0.01434	0.00403	0.39653	0.05189
3230	0.27167	0.03942	0.01433	0.00337	0.39723	0.05348
3231	0.27157	0.03954	0.01430	0.00224	0.39776	0.05496
3232	0.27175	0.03958	0.01425	0.00048	0.39810	0.05628
3233	0.27199	0.03963	0.01420	-0.00168	0.39836	0.05729
3234	0.27205	0.03981	0.01401	-0.00377	0.39869	0.05783
3235	0.27192	0.04012	0.01360	-0.00560	0.39914	0.05793
3236	0.27179	0.04032	0.01321	-0.00734	0.39963	0.05789
3237	0.27177	0.04023	0.01306	-0.00911	0.40009	0.05788
3238	0.27190	0.03994	0.01312	-0.01070	0.40052	0.05775
3239	0.27213	0.03965	0.01320	-0.01185	0.40094	0.05723
3240	0.27239	0.03951	0.01328	-0.01262	0.40137	0.05636
3241	0.27255	0.03951	0.01339	-0.01327	0.40181	0.05536
3242	0.27254	0.03962	0.01344	-0.01392	0.40222	0.05434
3243	0.27244	0.03980	0.01337	-0.01449	0.40255	0.05327
3244	0.27243	0.04001	0.01319	-0.01485	0.40272	0.05208
3245	0.27255	0.04018	0.01298	-0.01505	0.40258	0.05093
3246	0.27267	0.04021	0.01283	-0.01530	0.40191	0.04995
3247	0.27267	0.04011	0.01281	-0.01578	0.40076	0.04912
3248	0.27260	0.03995	0.01288	-0.01651	0.39933	0.04824
3249	0.27259	0.03981	0.01293	-0.01729	0.39774	0.04706
3250	0.27265	0.03969	0.01294	-0.01791	0.39608	0.04548
3251	0.27278	0.03956	0.01298	-0.01827	0.39454	0.04363
3252	0.27298	0.03940	0.01308	-0.01840	0.39338	0.04184
3253	0.27325	0.03926	0.01319	-0.01832	0.39274	0.04031
3254	0.27348	0.03925	0.01315	-0.01808	0.39248	0.03888
3255	0.27357	0.03946	0.01289	-0.01774	0.39236	0.03720
3256	0.27349	0.03982	0.01254	-0.01737	0.39220	0.03511
3257	0.27333	0.04019	0.01241	-0.01701	0.39202	0.03276
3258	0.27315	0.04049	0.01264	-0.01668	0.39197	0.03046
3259	0.27296	0.04078	0.01306	-0.01627	0.39218	0.02842
3260	0.27286	0.04107	0.01344	-0.01554	0.39256	0.02671
3261	0.27293	0.04125	0.01377	-0.01428	0.39288	0.02533
3262	0.27303	0.04128	0.01425	-0.01252	0.39295	0.02419
3263	0.27292	0.04128	0.01491	-0.01056	0.39283	0.02310
3264	0.27258	0.04138	0.01562	-0.00887	0.39269	0.02200
3265	0.27228	0.04163	0.01629	-0.00768	0.39263	0.02093
3266	0.27230	0.04198	0.01693	-0.00695	0.39271	0.01992
3267	0.27259	0.04234	0.01762	-0.00646	0.39293	0.01898
3268	0.27286	0.04257	0.01837	-0.00607	0.39325	0.01810
3269	0.27296	0.04260	0.01906	-0.00574	0.39348	0.01726
3270	0.27296	0.04248	0.01962	-0.00554	0.39342	0.01646
3271	0.27294	0.04247	0.02015	-0.00547	0.39315	0.01567
3272	0.27293	0.04286	0.02082	-0.00540	0.39291	0.01481
3273	0.27297	0.04356	0.02166	-0.00526	0.39288	0.01402
3274	0.27307	0.04425	0.02259	-0.00518	0.39300	0.01345
3275	0.27328	0.04466	0.02343	-0.00529	0.39309	0.01307
3276	0.27366	0.04477	0.02407	-0.00557	0.39299	0.01271
3277	0.27418	0.04469	0.02454	-0.00586	0.39281	0.01236
3278	0.27464	0.04462	0.02497	-0.00611	0.39271	0.01209
3279	0.27489	0.04467	0.02551	-0.00633	0.39270	0.01199
3280	0.27502	0.04481	0.02629	-0.00643	0.39280	0.01203
3281	0.27524	0.04493	0.02730	-0.00620	0.39312	0.01211
3282	0.27563	0.04495	0.02849	-0.00565	0.39365	0.01207
3283	0.27612	0.04500	0.02981	-0.00508	0.39422	0.01185
3284	0.27656	0.04519	0.03120	-0.00474	0.39467	0.01158
3285	0.27685	0.04553	0.03264	-0.00463	0.39492	0.01143
3286	0.27697	0.04602	0.03418	-0.00460	0.39497	0.01138
3287	0.27703	0.04661	0.03589	-0.00465	0.39489	0.01138
3288	0.27719	0.04712	0.03780	-0.00485	0.39493	0.01151
3289	0.27737	0.04751	0.03988	-0.00508	0.39529	0.01185
3290	0.27744	0.04791	0.04201	-0.00515	0.39593	0.01223
3291	0.27746	0.04847	0.04423	-0.00509	0.39650	0.01241
3292	0.27756	0.04919	0.04668	-0.00492	0.39665	0.01230
3293	0.27769	0.05001	0.04941	-0.00443	0.39643	0.01194
3294	0.27772	0.05088	0.05231	-0.00356	0.39628	0.01148
3295	0.27770	0.05174	0.05526	-0.00265	0.39652	0.01111
3296	0.27791	0.05254	0.05818	-0.00219	0.39689	0.01100
3297	0.27850	0.05332	0.06096	-0.00235	0.39700	0.01117
3298	0.27923	0.05417	0.06356	-0.00294	0.39691	0.01140
3299	0.27974	0.05512	0.06615	-0.00351	0.39694	0.01140
3300	0.27997	0.05614	0.06893	-0.00374	0.39724	0.01104
3301	0.28015	0.05719	0.07208	-0.00360	0.39775	0.01045
3302	0.28051	0.05821	0.07557	-0.00335	0.39827	0.00984
3303	0.28096	0.05926	0.07917	-0.00325	0.39870	0.00931
3304	0.28122	0.06048	0.08247	-0.00332	0.39907	0.00898
3305	0.28118	0.06190	0.08530	-0.00344	0.39937	0.00895
3306	0.28097	0.06332	0.08777	-0.00345	0.39947	0.00912
3307	0.28077	0.06447	0.09019	-0.00337	0.39934	0.00927
3308	0.28063	0.06532	0.09275	-0.00325	0.39911	0.00930
3309	0.28055	0.06604	0.09539	-0.00311	0.39896	0.00930
3310	0.28044	0.06678	0.09795	-0.00289	0.39896	0.00935
3311	0.28023	0.06760	0.10028	-0.00255	0.39904	0.00939
3312	0.27989	0.06851	0.10224	-0.00213	0.39913	0.00928
3313	0.27954	0.06942	0.10374	-0.00181	0.39914	0.00901
3314	0.27931	0.07024	0.10480	-0.00171	0.39902	0.00873
3315	0.27916	0.07098	0.10567	-0.00178	0.39878	0.00868
3316	0.27881	0.07173	0.10646	-0.00190	0.39854	0.00888
3317	0.27810	0.07259	0.10692	-0.00203	0.39837	0.00914
3318	0.27711	0.07358	0.10653	-0.00207	0.39832	0.00911
3319	0.27595	0.07474	0.10505	-0.00197	0.39840	0.00873
3320	0.27452	0.07606	0.10270	-0.00182	0.39858	0.00824
3321	0.27263	0.07759	0.09993	-0.00181	0.39876	0.00796
3322	0.27023	0.07934	0.09719	-0.00209	0.39875	0.00807
3323	0.26761	0.08131	0.09466	-0.00266	0.39847	0.00853
3324	0.26512	0.08339	0.09213	-0.00322	0.39798	0.00900
3325	0.26286	0.08533	0.08921	-0.00338	0.39749	0.00910
3326	0.26057	0.08695	0.08575	-0.00319	0.39709	0.00880
3327	0.25794	0.08822	0.08210	-0.00289	0.39679	0.00841
3328	0.25492	0.08916	0.07876	-0.00264	0.39656	0.00820
3329	0.25164	0.08977	0.07601	-0.00256	0.39640	0.00826
3330	0.24816	0.09005	0.07379	-0.00284	0.39629	0.00851
3331	0.24454	0.09001	0.07191	-0.00348	0.39622	0.00877
3332	0.24086	0.08969	0.07010	-0.00413	0.39614	0.00891
3333	0.23731	0.08929	0.06807	-0.00443	0.39602	0.00898
3334	0.23407	0.08910	0.06562	-0.00442	0.39583	0.00909
3335	0.23137	0.08920	0.06275	-0.00442	0.39564	0.00928
3336	0.22926	0.08962	0.05952	-0.00470	0.39554	0.00943
3337	0.22753	0.09046	0.05594	-0.00521	0.39555	0.00946
3338	0.22583	0.09171	0.05213	-0.00578	0.39551	0.00942
3339	0.22383	0.09309	0.04845	-0.00629	0.39530	0.00944
3340	0.22145	0.09423	0.04528	-0.00682	0.39494	0.00957
3341	0.21898	0.09496	0.04273	-0.00733	0.39469	0.00978
3342	0.21686	0.09534	0.04050	-0.00745	0.39485	0.00993
3343	0.21531	0.09557	0.03819	-0.00698	0.39538	0.00995
3344	0.21433	0.09576	0.03570	-0.00628	0.39588	0.00992
3345	0.21391	0.09582	0.03315	-0.00572	0.39611	0.00994
3346	0.21398	0.09557	0.03069	-0.00536	0.39616	0.01019
3347	0.21447	0.09490	0.02840	-0.00520	0.39620	0.01074
3348	0.21527	0.09393	0.02627	-0.00536	0.39629	0.01147
3349	0.21630	0.09283	0.02426	-0.00583	0.39629	0.01223
3350	0.21748	0.09164	0.02240	-0.00629	0.39609	0.01299
3351	0.21870	0.09039	0.02073	-0.00635	0.39581	0.01380
3352	0.21971	0.08925	0.01935	-0.00599	0.39561	0.01483
3353	0.22033	0.08846	0.01829	-0.00564	0.39549	0.01622
3354	0.22057	0.08811	0.01747	-0.00588	0.39540	0.01799
3355	0.22047	0.08818	0.01689	-0.00703	0.39558	0.02023
3356	0.22008	0.08843	0.01666	-0.00897	0.39623	0.02326
3357	0.21963	0.08845	0.01675	-0.01117	0.39722	0.02740
3358	0.21944	0.08809	0.01696	-0.01316	0.39835	0.03259
3359	0.21956	0.08763	0.01710	-0.01506	0.39962	0.03853
3360	0.21970	0.08741	0.01714	-0.01728	0.40122	0.04497
3361	0.21958	0.08749	0.01715	-0.02006	0.40325	0.05172
3362	0.21912	0.08770	0.01723	-0.02338	0.40563	0.05868
3363	0.21852	0.08777	0.01752	-0.02725	0.40824	0.06584
3364	0.21800	0.08752	0.01811	-0.03179	0.41099	0.07308
3365	0.21765	0.08705	0.01879	-0.03711	0.41384	0.08011
3366	0.21735	0.08668	0.01924	-0.04306	0.41681	0.08669
3367	0.21696	0.08654	0.01934	-0.04922	0.42002	0.09285
3368	0.21648	0.08644	0.01922	-0.05532	0.42361	0.09862
3369	0.21608	0.08615	0.01908	-0.06131	0.42764	0.10388
3370	0.21594	0.08574	0.01890	-0.06716	0.43183	0.10852
3371	0.21596	0.08555	0.01854	-0.07295	0.43589	0.11270
3372	0.21579	0.08576	0.01809	-0.07899	0.43996	0.11663
3373	0.21523	0.08623	0.01778	-0.08544	0.44440	0.12029
3374	0.21458	0.08661	0.01766	-0.09178	0.44924	0.12339
3375	0.21425	0.08660	0.01763	-0.09705	0.45411	0.12552
3376	0.21425	0.08618	0.01758	-0.10051	0.45881	0.12650
3377	0.21422	0.08566	0.01747	-0.10236	0.46356	0.12664
3378	0.21387	0.08543	0.01726	-0.10368	0.46850	0.12649
3379	0.21331	0.08568	0.01686	-0.10548	0.47313	0.12639
3380	0.21286	0.08626	0.01628	-0.10802	0.47658	0.12631
3381	0.21268	0.08692	0.01558	-0.11086	0.47823	0.12615
3382	0.21273	0.08742	0.01482	-0.11336	0.47817	0.12580
3383	0.21293	0.08762	0.01405	-0.11495	0.47705	0.12506
3384	0.21324	0.08752	0.01341	-0.11532	0.47562	0.12363
3385	0.21352	0.08725	0.01295	-0.11450	0.47422	0.12155
3386	0.21362	0.08696	0.01258	-0.11293	0.47287	0.11927
3387	0.21349	0.08667	0.01222	-0.11133	0.47162	0.11757
3388	0.21319	0.08635	0.01196	-0.11025	0.47070	0.11703
3389	0.21269	0.08610	0.01188	-0.10987	0.47048	0.11766
3390	0.21200	0.08614	0.01191	-0.10995	0.47124	0.11897
3391	0.21114	0.08648	0.01199	-0.11036	0.47304	0.12068
3392	0.21021	0.08681	0.01217	-0.11147	0.47580	0.12288
3393	0.20935	0.08686	0.01256	-0.11365	0.47942	0.12565
3394	0.20868	0.08665	0.01312	-0.11676	0.48377	0.12892
3395	0.20824	0.08642	0.01361	-0.12026	0.48865	0.13256
3396	0.20795	0.08630	0.01379	-0.12372	0.49373	0.13617
3397	0.20774	0.08637	0.01366	-0.12685	0.49854	0.13926
3398	0.20751	0.08666	0.01339	-0.12944	0.50269	0.14161
3399	0.20717	0.08716	0.01307	-0.13134	0.50593	0.14327
3400	0.20660	0.08767	0.01271	-0.13261	0.50811	0.14421
3401	0.20587	0.08793	0.01238	-0.13340	0.50924	0.14441
3402	0.20528	0.08792	0.01222	-0.13385	0.50951	0.14423
3403	0.20499	0.08795	0.01220	-0.13396	0.50924	0.14406
3404	0.20484	0.08826	0.01222	-0.13376	0.50862	0.14380
3405	0.20461	0.08870	0.01233	-0.13345	0.50778	0.14311
3406	0.20429	0.08896	0.01262	-0.13317	0.50686	0.14194
3407	0.20399	0.08899	0.01302	-0.13287	0.50595	0.14072
3408	0.20394	0.08900	0.01329	-0.13242	0.50503	0.13998
3409	0.20425	0.08915	0.01335	-0.13189	0.50410	0.13980
3410	0.20466	0.08942	0.01325	-0.13165	0.50337	0.13990
3411	0.20477	0.08976	0.01310	-0.13186	0.50310	0.13994
3412	0.20452	0.09001	0.01295	-0.13228	0.50320	0.13983
3413	0.20425	0.08999	0.01290	-0.13259	0.50331	0.13959
3414	0.20416	0.08966	0.01300	-0.13277	0.50325	0.13935
3415	0.20419	0.08923	0.01315	-0.13301	0.50311	0.13919
3416	0.20430	0.08890	0.01326	-0.13328	0.50306	0.13910
3417	0.20463	0.08861	0.01329	-0.13337	0.50306	0.13899
3418	0.20516	0.08831	0.01325	-0.13313	0.50294	0.13881
3419	0.20553	0.08818	0.01323	-0.13261	0.50256	0.13863
3420	0.20548	0.08836	0.01327	-0.13193	0.50204	0.13860
3421	0.20513	0.08876	0.01328	-0.13116	0.50152	0.13876
3422	0.20473	0.08913	0.01321	-0.13040	0.50093	0.13895
3423	0.20455	0.08927	0.01309	-0.12971	0.50017	0.13898
3424	0.20477	0.08920	0.01299	-0.12906	0.49930	0.13885
3425	0.20543	0.08895	0.01299	-0.12853	0.49861	0.13866
3426	0.20639	0.08855	0.01310	-0.12824	0.49828	0.13842
3427	0.20734	0.08812	0.01330	-0.12826	0.49820	0.13806
3428	0.20796	0.08787	0.01346	-0.12837	0.49809	0.13760
3429	0.20817	0.08791	0.01347	-0.12836	0.49777	0.13717
3430	0.20817	0.08806	0.01342	-0.12817	0.49727	0.13681
3431	0.20814	0.08813	0.01354	-0.12778	0.49667	0.13654
3432	0.20810	0.08818	0.01387	-0.12710	0.49605	0.13655
3433	0.20797	0.08833	0.01426	-0.12610	0.49552	0.13701
3434	0.20775	0.08859	0.01456	-0.12493	0.49519	0.13772
3435	0.20748	0.08887	0.01467	-0.12383	0.49498	0.13831
3436	0.20729	0.08901	0.01465	-0.12298	0.49465	0.13859
3437	0.20720	0.08897	0.01461	-0.12243	0.49403	0.13858
3438	0.20715	0.08888	0.01461	-0.12220	0.49325	0.13827
3439	0.20697	0.08901	0.01467	-0.12226	0.49249	0.13754
3440	0.20652	0.08942	0.01483	-0.12241	0.49176	0.13625
3441	0.20584	0.08985	0.01513	-0.12244	0.49087	0.13451
3442	0.20520	0.09002	0.01544	-0.12224	0.48969	0.13272
3443	0.20488	0.08990	0.01565	-0.12183	0.48822	0.13123
3444	0.20495	0.08972	0.01570	-0.12135	0.48663	0.13002
3445	0.20534	0.08964	0.01543	-0.12090	0.48514	0.12880
3446	0.20589	0.08963	0.01478	-0.12039	0.48387	0.12743
3447	0.20648	0.08956	0.01403	-0.11967	0.48275	0.12605
3448	0.20718	0.08936	0.01365	-0.11874	0.48157	0.12494
3449	0.20805	0.08905	0.01371	-0.11763	0.48025	0.12412
3450	0.20891	0.08871	0.01394	-0.11628	0.47889	0.12330
3451	0.20937	0.08845	0.01409	-0.11474	0.47759	0.12224
3452	0.20935	0.08839	0.01417	-0.11329	0.47636	0.12106
3453	0.20921	0.08857	0.01429	-0.11223	0.47507	0.12003
3454	0.20932	0.08886	0.01443	-0.11151	0.47357	0.11897
3455	0.20954	0.08906	0.01453	-0.11080	0.47190	0.11747
3456	0.20957	0.08913	0.01461	-0.10997	0.47027	0.11558
3457	0.20932	0.08914	0.01474	-0.10937	0.46893	0.11399
3458	0.20894	0.08921	0.01494	-0.10922	0.46790	0.11313
3459	0.20867	0.08920	0.01521	-0.10910	0.46689	0.11269
3460	0.20873	0.08900	0.01554	-0.10829	0.46566	0.11211
3461	0.20917	0.08869	0.01589	-0.10661	0.46431	0.11136
3462	0.20976	0.08844	0.01623	-0.10455	0.46306	0.11080
3463	0.21017	0.08831	0.01656	-0.10269	0.46193	0.11052
3464	0.21029	0.08820	0.01690	-0.10113	0.46080	0.11020
3465	0.21044	0.08802	0.01707	-0.09951	0.45949	0.10961
3466	0.21092	0.08776	0.01688	-0.09738	0.45800	0.10886
3467	0.21165	0.08747	0.01643	-0.09468	0.45646	0.10817
3468	0.21234	0.08718	0.01606	-0.09166	0.45501	0.10762
3469	0.21275	0.08687	0.01603	-0.08850	0.45359	0.10720
3470	0.21290	0.08654	0.01631	-0.08532	0.45205	0.10694
3471	0.21293	0.08616	0.01669	-0.08221	0.45044	0.10682
3472	0.21300	0.08571	0.01689	-0.07917	0.44894	0.10676
3473	0.21326	0.08521	0.01671	-0.07604	0.44774	0.10684
3474	0.21372	0.08479	0.01619	-0.07274	0.44690	0.10730
3475	0.21422	0.08460	0.01558	-0.06935	0.44635	0.10828
3476	0.21453	0.08463	0.01520	-0.06608	0.44583	0.10967
3477	0.21470	0.08467	0.01513	-0.06305	0.44514	0.11115
3478	0.21498	0.08451	0.01517	-0.06001	0.44444	0.11239
3479	0.21551	0.08417	0.01506	-0.05659	0.44393	0.11326
3480	0.21618	0.08388	0.01479	-0.05275	0.44350	0.11401
3481	0.21681	0.08384	0.01453	-0.04869	0.44280	0.11498
3482	0.21744	0.08400	0.01445	-0.04457	0.44166	0.11604
3483	0.21813	0.08413	0.01453	-0.04036	0.44017	0.11677
3484	0.21870	0.08407	0.01457	-0.03596	0.43843	0.11690
3485	0.21892	0.08388	0.01449	-0.03143	0.43657	0.11628
3486	0.21877	0.08365	0.01439	-0.02708	0.43482	0.11484
3487	0.21848	0.08345	0.01440	-0.02315	0.43335	0.11271
3488	0.21829	0.08328	0.01441	-0.01966	0.43213	0.11019
3489	0.21828	0.08318	0.01429	-0.01678	0.43091	0.10751
3490	0.21847	0.08309	0.01409	-0.01481	0.42947	0.10469
3491	0.21884	0.08294	0.01399	-0.01368	0.42773	0.10158
3492	0.21917	0.08278	0.01414	-0.01278	0.42569	0.09812
3493	0.21919	0.08274	0.01446	-0.01165	0.42349	0.09434
3494	0.21890	0.08288	0.01469	-0.01042	0.42123	0.09042
3495	0.21858	0.08309	0.01465	-0.00949	0.41887	0.08655
3496	0.21849	0.08324	0.01442	-0.00899	0.41624	0.08288
3497	0.21859	0.08320	0.01419	-0.00861	0.41315	0.07946
3498	0.21866	0.08289	0.01410	-0.00806	0.40960	0.07636
3499	0.21867	0.08227	0.01419	-0.00720	0.40570	0.07354
3500	0.21879	0.08152	0.01446	-0.00610	0.40153	0.07084
3501	0.21901	0.08102	0.01475	-0.00515	0.39711	0.06806
3502	0.21913	0.08103	0.01489	-0.00484	0.39233	0.06504
3503	0.21906	0.08133	0.01493	-0.00516	0.38724	0.06178
3504	0.21896	0.08150	0.01503	-0.00557	0.38234	0.05839
3505	0.21904	0.08142	0.01525	-0.00557	0.37814	0.05507
3506	0.21943	0.08120	0.01554	-0.00518	0.37488	0.05189
3507	0.22002	0.08097	0.01592	-0.00470	0.37256	0.04864
3508	0.22043	0.08088	0.01634	-0.00416	0.37107	0.04521
3509	0.22036	0.08105	0.01677	-0.00334	0.37021	0.04174
3510	0.22004	0.08133	0.01717	-0.00217	0.36976	0.03844
3511	0.21992	0.08143	0.01748	-0.00079	0.36955	0.03531
3512	0.22011	0.08134	0.01761	0.00066	0.36944	0.03224
3513	0.22038	0.08123	0.01756	0.00207	0.36931	0.02926
3514	0.22059	0.08119	0.01737	0.00338	0.36904	0.02648
3515	0.22081	0.08115	0.01714	0.00467	0.36862	0.02398
3516	0.22106	0.08106	0.01698	0.00603	0.36822	0.02175
3517	0.22127	0.08098	0.01700	0.00740	0.36803	0.01975
3518	0.22147	0.08102	0.01716	0.00856	0.36813	0.01801
3519	0.22175	0.08120	0.01734	0.00939	0.36838	0.01659
3520	0.22207	0.08151	0.01754	0.00995	0.36861	0.01554
3521	0.22223	0.08178	0.01788	0.01033	0.36875	0.01487
3522	0.22223	0.08185	0.01852	0.01050	0.36875	0.01461
3523	0.22218	0.08177	0.01937	0.01050	0.36861	0.01469
3524	0.22218	0.08175	0.02035	0.01044	0.36839	0.01495
3525	0.22224	0.08191	0.02146	0.01033	0.36826	0.01529
3526	0.22235	0.08219	0.02280	0.01012	0.36834	0.01566
3527	0.22256	0.08242	0.02438	0.00986	0.36859	0.01595
3528	0.22292	0.08260	0.02610	0.00975	0.36901	0.01598
3529	0.22345	0.08292	0.02775	0.00990	0.36955	0.01564
3530	0.22409	0.08340	0.02930	0.01024	0.37003	0.01515
3531	0.22470	0.08379	0.03099	0.01057	0.37030	0.01486
3532	0.22517	0.08385	0.03315	0.01082	0.37044	0.01477
3533	0.22556	0.08358	0.03573	0.01092	0.37055	0.01461
3534	0.22602	0.08323	0.03823	0.01084	0.37060	0.01425
3535	0.22663	0.08305	0.04019	0.01074	0.37053	0.01375
3536	0.22737	0.08314	0.04160	0.01077	0.37037	0.01326
3537	0.22822	0.08335	0.04283	0.01092	0.37020	0.01285
3538	0.22911	0.08356	0.04425	0.01100	0.37011	0.01265
3539	0.22993	0.08393	0.04605	0.01092	0.37008	0.01272
3540	0.23055	0.08467	0.04827	0.01091	0.37001	0.01295
3541	0.23103	0.08567	0.05081	0.01114	0.36991	0.01310
3542	0.23157	0.08657	0.05348	0.01140	0.36997	0.01297
3543	0.23231	0.08707	0.05613	0.01138	0.37037	0.01265
3544	0.23322	0.08722	0.05870	0.01102	0.37094	0.01242
3545	0.23406	0.08731	0.06119	0.01069	0.37132	0.01234
