	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
1211	-4.46085	-0.00000	0.00000	-4.84945	-0.00000	-0.00000	-5.30946	-8.77271	9.96961	11.51137	5.41211	-6.96427	-25.80928	-0.31755	-0.00035	-7.70154	0.56359	0.00013	30.64819	14.04381	3.88732	2.48911	0.43195	-12.97024	27.93474	9.31720	-8.28551	32.75623	-8.59306	26.66181	135.06506	-0.01330	-97.11953	134.07942	0.00127	82.25208	-2.76743	1.87192	-0.00413	-1.13354	3.68256	0.00070	1.42578	0.26841	8.77646	-20.26566	-3.01730	8.24964	5.40626	2.14641	4.53995
1212	-5.43805	-0.00000	-0.00000	-5.14914	0.00000	-0.00000	-4.67763	-8.84157	10.42544	11.63660	5.43111	-7.23106	-25.24147	-0.38696	0.00051	-7.65128	0.65747	0.00006	30.29907	14.05949	3.72351	2.45120	0.47858	-12.80166	27.74875	9.39408	-8.07964	32.59165	-8.49018	26.72788	135.33258	-0.01230	-93.75945	133.88992	-0.00022	82.03716	-2.35341	1.28313	-0.00291	-1.49144	3.33443	0.00249	1.35727	0.26079	8.75467	-20.33549	-3.01633	8.22655	5.62353	2.27790	4.42779
1213	-6.47032	0.00000	0.00000	-5.23378	-0.00000	0.00000	-4.10676	-9.08760	10.78636	11.66683	5.61989	-7.39350	-24.66434	-0.40468	0.00035	-7.63125	0.71395	0.00003	29.97553	14.12057	3.63199	2.45170	0.56131	-12.70086	27.51891	9.50102	-8.14292	32.37406	-8.30675	26.75771	135.47911	-0.00350	-91.75209	133.74875	-0.00064	81.21620	-2.22309	1.17429	-0.00204	-1.81940	2.83550	0.00176	1.39416	0.30813	8.77060	-20.29683	-2.97822	8.25890	5.82702	2.44795	4.34705
1214	-6.95768	0.00000	-0.00000	-4.90340	-0.00000	-0.00000	-3.72182	-9.38722	11.05692	11.53735	5.87658	-7.32657	-24.11066	-0.43160	-0.00011	-7.59613	0.71404	0.00002	29.67343	14.20930	3.56139	2.44952	0.65854	-12.79279	27.40703	9.51303	-8.56042	32.13930	-8.09298	26.75288	135.39522	-0.00393	-92.26025	133.72169	-0.00019	80.40166	-2.58367	1.54272	-0.00476	-1.93928	2.48832	0.00012	1.48426	0.42552	8.72941	-20.20673	-2.85393	8.26401	6.00235	2.60077	4.31888
1215	-6.49409	0.00000	0.00000	-4.30227	0.00000	-0.00000	-3.59769	-9.38452	11.09696	11.30404	6.11614	-7.03360	-23.61455	-0.45882	-0.00004	-7.53435	0.65332	-0.00004	29.38869	14.24926	3.59002	2.42075	0.71617	-13.09758	27.45315	9.44111	-9.06355	31.91750	-7.96814	26.68704	135.16087	-0.00731	-94.53748	133.79854	-0.00112	80.40301	-3.19757	2.09989	-0.00519	-1.69302	2.38805	0.00019	1.51991	0.56527	8.59328	-20.17587	-2.67375	8.18910	6.16530	2.67084	4.33468
1216	-5.42526	0.00000	-0.00000	-3.82765	-0.00000	-0.00000	-3.62796	-8.92620	10.90351	11.11850	6.33870	-6.71311	-23.16672	-0.45737	0.00029	-7.45871	0.53615	-0.00012	29.08133	14.18695	3.77307	2.33732	0.71666	-13.44931	27.53838	9.40789	-9.28748	31.73075	-7.99797	26.57098	134.94472	-0.00417	-96.67720	133.89934	-0.00134	81.42169	-3.54016	2.64881	-0.00056	-1.21302	2.44556	0.00100	1.44102	0.65280	8.41833	-20.26254	-2.52775	8.05879	6.30967	2.64639	4.35256
1217	-4.59487	0.00000	0.00000	-3.77620	0.00000	-0.00000	-3.57458	-8.27481	10.70933	11.09194	6.55323	-6.57043	-22.72466	-0.44578	0.00027	-7.37170	0.40378	-0.00014	28.72129	14.03608	4.02468	2.19553	0.66715	-13.64356	27.51499	9.46855	-9.10303	31.66286	-8.12139	26.47045	134.87741	-0.00120	-97.21618	133.92117	0.00096	83.01367	-3.16503	3.14394	0.00480	-0.82248	2.50384	0.00092	1.27185	0.62647	8.23946	-20.44140	-2.48605	7.88271	6.41659	2.56878	4.34985
1218	-4.50441	0.00000	-0.00000	-4.12952	0.00000	0.00000	-3.30410	-7.81534	10.72101	11.20374	6.73786	-6.68776	-22.28230	-0.47700	-0.00017	-7.25939	0.33056	-0.00000	28.34189	13.86775	4.18587	2.02552	0.58638	-13.58493	27.34636	9.53823	-8.68813	31.78900	-8.23380	26.41693	134.97531	-0.00072	-96.50326	133.83066	0.00212	84.38472	-2.20353	3.56096	0.00446	-0.63926	2.46277	0.00049	1.11450	0.48259	8.02859	-20.61172	-2.54168	7.63333	6.48011	2.49585	4.34095
1219	-4.90061	0.00000	-0.00000	-4.57847	0.00000	-0.00000	-2.91683	-7.69473	10.90449	11.33277	6.86517	-7.01096	-21.88823	-0.56366	-0.00040	-7.10740	0.36191	0.00023	28.01226	13.74139	4.18202	1.84928	0.50241	-13.36368	27.12701	9.51600	-8.35560	32.02057	-8.28574	26.38085	135.12802	0.00088	-96.19346	133.69904	0.00064	84.76882	-1.28573	3.90856	0.00020	-0.53241	2.31900	0.00025	1.05997	0.31335	7.77688	-20.68134	-2.60569	7.33655	6.51401	2.45806	4.32467
1220	-5.21760	0.00000	-0.00000	-4.73611	0.00000	-0.00000	-2.60151	-7.82470	11.05695	11.37274	6.91454	-7.33724	-21.58371	-0.63746	-0.00011	-6.93060	0.46534	0.00028	27.78679	13.63191	4.11571	1.68838	0.41400	-13.23407	26.99170	9.40627	-8.30049	32.15879	-8.28344	26.35746	135.17805	-0.00011	-97.05650	133.62019	0.00020	83.89237	-0.72343	4.28902	-0.00167	-0.44611	2.09393	0.00045	1.08330	0.24513	7.52946	-20.67076	-2.57738	7.08120	6.56336	2.43196	4.27084
1221	-5.30548	0.00000	0.00000	-4.45156	0.00000	0.00000	-2.37964	-8.06848	11.07180	11.31557	6.92977	-7.47701	-21.36087	-0.64133	0.00017	-6.77379	0.56265	0.00010	27.65132	13.47995	4.13485	1.56732	0.28802	-13.34042	26.99620	9.29354	-8.50266	32.12412	-8.24461	26.38952	135.05418	-0.00228	-98.32108	133.61890	0.00119	82.19089	-0.41740	4.79999	-0.00158	-0.43615	1.81927	0.00065	1.09449	0.29497	7.33951	-20.66741	-2.46068	6.92311	6.65579	2.37271	4.18492
1222	-5.46073	-0.00000	0.00000	-3.87491	0.00000	-0.00000	-2.13420	-8.28823	11.03552	11.20612	7.02584	-7.41452	-21.18367	-0.61561	0.00010	-6.66715	0.60190	-0.00007	27.53483	13.29258	4.28103	1.49499	0.10855	-13.53439	27.08769	9.25030	-8.79547	32.02182	-8.19025	26.47882	134.84517	-0.00182	-98.86900	133.64748	0.00101	80.59341	-0.35550	5.33388	-0.00223	-0.43389	1.53771	-0.00015	1.06681	0.34402	7.22682	-20.69937	-2.37334	6.83657	6.76319	2.26064	4.12962
1223	-5.80897	0.00000	-0.00000	-3.30065	0.00000	-0.00000	-1.87180	-8.35470	11.02205	11.08883	7.22371	-7.19809	-21.01881	-0.61384	-0.00002	-6.60542	0.59379	-0.00009	27.41682	13.11578	4.54224	1.49211	-0.11113	-13.63358	27.18011	9.27845	-8.95357	31.97858	-8.17058	26.54948	134.72879	-0.00290	-98.16245	133.64565	0.00009	79.87156	-0.45171	5.61160	-0.00248	-0.29552	1.25337	-0.00141	1.03847	0.27893	7.17551	-20.73099	-2.41476	6.76472	6.87979	2.10464	4.14756
1224	-6.02874	0.00000	-0.00000	-2.99509	-0.00000	0.00000	-1.73351	-8.24533	10.97231	11.01797	7.41376	-6.87481	-20.84006	-0.61515	0.00007	-6.56711	0.58425	-0.00003	27.32386	12.95014	4.89244	1.55973	-0.34812	-13.66459	27.22509	9.32626	-8.84249	32.01395	-8.24672	26.53812	134.78909	-0.00507	-96.71542	133.58530	-0.00020	80.01229	-0.48517	5.54329	-0.00269	-0.04831	1.00314	-0.00144	1.02899	0.09854	7.17246	-20.74353	-2.58115	6.69491	7.04440	1.92964	4.20703
1225	-5.76686	0.00000	-0.00000	-2.96965	-0.00000	0.00000	-1.74264	-8.09786	10.87735	11.01814	7.54341	-6.60170	-20.63379	-0.59330	0.00020	-6.52438	0.58532	-0.00001	27.21326	12.76999	5.20461	1.60706	-0.56177	-13.70461	27.22769	9.36282	-8.55853	32.07516	-8.41586	26.46307	134.92862	-0.00331	-95.73358	133.46063	-0.00017	80.43946	-0.47397	5.34895	-0.00275	0.14609	0.90709	-0.00048	1.03108	-0.11562	7.22472	-20.74289	-2.79942	6.66397	7.23264	1.76968	4.25229
1226	-5.08207	-0.00000	0.00000	-2.96988	0.00000	0.00000	-1.74528	-8.06800	10.85984	11.04633	7.61249	-6.57043	-20.41424	-0.57704	0.00016	-6.45509	0.56126	-0.00006	27.01460	12.57993	5.30870	1.53351	-0.69878	-13.72791	27.23462	9.40171	-8.35273	32.10514	-8.59675	26.36174	134.99199	-0.00079	-95.72854	133.29027	-0.00024	80.80585	-0.54783	5.18431	-0.00192	0.20500	0.99650	-0.00003	1.06043	-0.26614	7.30365	-20.71293	-2.96848	6.68145	7.35481	1.64868	4.26438
1227	-4.26313	0.00000	0.00000	-2.77923	-0.00000	0.00000	-1.65021	-8.10072	10.94481	11.04776	7.53712	-6.76016	-20.19677	-0.59157	0.00003	-6.37251	0.49923	-0.00009	26.74840	12.39065	5.21014	1.35514	-0.75834	-13.73095	27.29753	9.43430	-8.41208	32.05081	-8.70273	26.23983	134.89891	0.00024	-96.14241	133.15572	-0.00093	81.25139	-0.67999	5.01096	-0.00053	0.13075	1.12574	-0.00005	1.13679	-0.28517	7.32347	-20.63607	-2.99350	6.69282	7.38295	1.55466	4.25810
1228	-3.54909	0.00000	-0.00000	-2.47930	0.00000	-0.00000	-1.52572	-7.99031	11.02199	11.03242	7.29246	-6.95596	-19.97000	-0.63343	-0.00012	-6.33229	0.43445	-0.00004	26.50376	12.18486	5.06152	1.18555	-0.81710	-13.78640	27.43188	9.40939	-8.70508	31.88517	-8.70413	26.13367	134.65385	0.00063	-96.43644	133.15077	-0.00203	81.85098	-0.79741	4.89084	0.00035	-0.07095	1.13940	0.00016	1.20650	-0.18197	7.22919	-20.56850	-2.86270	6.64348	7.39141	1.44914	4.25565
1229	-3.22531	0.00000	0.00000	-2.39519	-0.00000	0.00000	-1.39753	-7.72460	11.10867	11.08698	7.07424	-7.03955	-19.74177	-0.69885	-0.00019	-6.38479	0.39131	0.00003	26.36536	11.93439	4.90983	1.13687	-0.95190	-13.91351	27.61791	9.31829	-9.02521	31.65597	-8.64301	26.11770	134.33167	0.00016	-96.65049	133.25755	-0.00151	82.20399	-0.85166	4.95103	0.00043	-0.35390	1.00166	0.00054	1.16833	-0.05923	7.05915	-20.61175	-2.68563	6.53099	7.47601	1.30284	4.25552
1230	-3.42869	-0.00000	0.00000	-2.68758	-0.00000	-0.00000	-1.19082	-7.55236	11.34133	11.27190	7.09635	-7.11109	-19.55918	-0.76150	-0.00005	-6.51042	0.35792	0.00007	26.34791	11.61959	4.68527	1.21153	-1.16718	-14.04337	27.81740	9.23332	-9.22102	31.45362	-8.59609	26.20367	134.04878	-0.00026	-96.93540	133.35745	-0.00028	82.01023	-0.76135	5.13417	-0.00003	-0.64302	0.75768	0.00072	1.03049	-0.03335	6.88796	-20.75635	-2.59806	6.38146	7.64284	1.10629	4.21853
1231	-3.79473	-0.00000	-0.00000	-3.07426	0.00000	-0.00000	-0.89972	-7.61020	11.68127	11.51577	7.33609	-7.32140	-19.44098	-0.77209	0.00012	-6.62936	0.32095	0.00005	26.35350	11.24501	4.40397	1.27301	-1.40537	-14.11945	27.98853	9.21390	-9.33931	31.33621	-8.60663	26.30629	133.88982	0.00004	-97.11497	133.37581	0.00011	81.65936	-0.48500	5.31542	-0.00089	-0.89757	0.50800	0.00046	0.94948	-0.12016	6.74738	-20.84459	-2.62649	6.21853	7.77376	0.86954	4.10992
1232	-3.83836	0.00000	-0.00000	-3.21387	0.00000	0.00000	-0.60363	-7.70567	11.88686	11.70506	7.59598	-7.70737	-19.36180	-0.71577	0.00015	-6.69582	0.28109	-0.00001	26.28045	10.84394	4.18520	1.19838	-1.60669	-14.16207	28.11607	9.22117	-9.49733	31.31888	-8.66210	26.31336	133.85727	0.00000	-96.83981	133.34964	0.00015	81.66643	-0.15295	5.53566	-0.00148	-1.06311	0.41872	0.00003	1.02597	-0.23083	6.61891	-20.77515	-2.68155	6.05798	7.75657	0.63136	3.94824
1233	-3.53050	-0.00000	0.00000	-3.16270	-0.00000	0.00000	-0.35321	-7.62492	11.83396	11.84366	7.72746	-8.20366	-19.30917	-0.62344	0.00005	-6.76481	0.24152	-0.00007	26.14708	10.44244	4.08690	1.03476	-1.77272	-14.20638	28.19656	9.17926	-9.71961	31.37813	-8.72236	26.17609	133.89226	-0.00029	-96.07945	133.35944	0.00011	81.93964	0.04023	5.87078	-0.00150	-1.07502	0.62266	0.00035	1.14381	-0.28049	6.48125	-20.66353	-2.67652	5.91157	7.62530	0.42928	3.81168
1234	-3.16057	0.00000	0.00000	-3.14660	0.00000	-0.00000	-0.16742	-7.44527	11.69311	12.01122	7.70575	-8.70640	-19.28298	-0.53254	-0.00004	-6.94086	0.20974	-0.00018	26.02650	10.03803	4.06687	0.94148	-1.97851	-14.21334	28.19548	9.09922	-9.94976	31.45694	-8.74731	25.96633	133.94159	-0.00019	-95.24932	133.43529	0.00051	82.00758	0.05738	6.11529	-0.00027	-0.95368	1.08731	0.00117	1.11425	-0.26064	6.36724	-20.69710	-2.61574	5.81299	7.51187	0.24440	3.79157
1235	-2.98449	0.00000	-0.00000	-3.19978	0.00000	-0.00000	-0.04061	-7.36037	11.70348	12.22516	7.56399	-9.09606	-19.26881	-0.46597	-0.00006	-7.25398	0.18392	-0.00030	25.94918	9.63977	4.09440	1.01929	-2.27882	-14.11530	28.09004	9.08641	-10.10456	31.53105	-8.71008	25.83051	133.99565	0.00006	-94.75532	133.52290	0.00065	81.62179	-0.03353	5.97055	0.00190	-0.77422	1.58605	0.00136	0.92962	-0.22098	6.36499	-20.88116	-2.57808	5.82565	7.50645	0.02775	3.90212
1236	-3.17153	-0.00000	0.00000	-3.27321	-0.00000	0.00000	0.11183	-7.38186	11.90673	12.44803	7.38748	-9.29761	-19.25222	-0.42832	-0.00003	-7.61880	0.12622	-0.00029	25.89518	9.29178	4.18355	1.22524	-2.61881	-13.91478	27.94834	9.20553	-10.13204	31.63957	-8.61074	25.84920	134.05434	0.00013	-94.69597	133.53296	-0.00016	80.95928	-0.27566	5.59244	0.00149	-0.60971	1.77401	0.00060	0.76663	-0.21856	6.51876	-21.03819	-2.63295	5.96946	7.58831	-0.22183	4.07325
1237	-3.74996	-0.00000	-0.00000	-3.42077	-0.00000	0.00000	0.38167	-7.38075	12.17595	12.67415	7.29327	-9.35764	-19.22079	-0.40196	0.00005	-7.94671	-0.00776	-0.00024	25.82045	9.02568	4.32360	1.44772	-2.89339	-13.67041	27.89298	9.38531	-10.11364	31.80570	-8.49464	25.95199	134.08606	-0.00022	-95.04048	133.43236	-0.00051	80.40967	-0.80802	5.54537	-0.00516	-0.51147	1.44462	-0.00031	0.75499	-0.26251	6.74159	-21.04180	-2.75651	6.16024	7.66611	-0.46235	4.25505
1238	-4.50812	0.00000	-0.00000	-3.69715	0.00000	0.00000	0.73139	-7.29867	12.38712	12.93346	7.30614	-9.38696	-19.16496	-0.36005	0.00017	-8.25955	-0.21742	-0.00009	25.72260	8.81542	4.46142	1.65320	-3.06148	-13.45585	27.96058	9.50885	-10.18138	31.98936	-8.43065	26.00224	134.06064	-0.00060	-95.60992	133.27245	0.00006	80.23050	-1.52119	6.13452	-0.01057	-0.40048	0.85428	-0.00045	0.84401	-0.29951	6.89132	-20.94739	-2.84647	6.28568	7.68870	-0.67424	4.43640
1239	-5.09780	0.00000	-0.00000	-4.00569	0.00000	-0.00000	1.04872	-7.18323	12.50798	13.23486	7.37737	-9.42403	-19.11457	-0.29611	0.00021	-8.64775	-0.46790	0.00029	25.67052	8.59731	4.53728	1.89877	-3.16891	-13.37717	28.04738	9.54142	-10.30912	32.13885	-8.44185	25.94972	134.01323	-0.00034	-95.99027	133.12004	0.00018	80.31877	-1.93401	6.98983	-0.00580	-0.10474	0.64137	0.00286	0.91497	-0.27122	6.90547	-20.87533	-2.82544	6.30934	7.68611	-0.87353	4.57318
1240	-5.20466	-0.00000	0.00000	-4.10021	-0.00000	0.00000	1.29439	-7.06210	12.54309	13.52458	7.52899	-9.42631	-19.13620	-0.21596	0.00005	-9.13728	-0.73434	0.00061	25.71683	8.32372	4.54538	2.20081	-3.28804	-13.52792	28.04259	9.50826	-10.38244	32.22939	-8.48624	25.85048	134.01424	-0.00021	-95.91894	132.99918	-0.00039	80.34846	-1.73887	7.42176	-0.00148	0.36089	1.23391	0.00701	0.94001	-0.17831	6.79584	-20.85310	-2.69848	6.24197	7.69306	-1.07060	4.62708
1241	-4.64492	-0.00000	-0.00000	-3.70583	-0.00000	-0.00000	1.48748	-6.91746	12.44664	13.69892	7.79751	-9.37381	-19.25806	-0.09977	-0.00023	-9.64420	-1.01037	0.00054	25.82820	7.99534	4.58103	2.48964	-3.45012	-13.86897	27.96142	9.42587	-10.39674	32.25819	-8.51661	25.76558	134.07922	-0.00062	-95.45919	132.91844	-0.00063	80.21751	-1.20521	7.14834	-0.00012	0.73376	2.37767	0.00396	0.97719	-0.07714	6.57587	-20.82303	-2.52287	6.07512	7.69281	-1.25441	4.64564
1242	-3.60176	-0.00000	0.00000	-2.82975	0.00000	-0.00000	1.64021	-6.79000	12.21232	13.71512	8.05375	-9.32395	-19.42817	0.06345	-0.00032	-10.07876	-1.28153	0.00017	25.93380	7.65540	4.71892	2.71298	-3.62924	-14.21250	27.88817	9.32663	-10.42230	32.24796	-8.51769	25.71148	134.15382	-0.00063	-94.75682	132.89713	-0.00033	80.12242	-0.79179	6.52468	0.00639	0.82926	3.34556	-0.00178	1.06905	-0.01466	6.28892	-20.74131	-2.35827	5.83168	7.64985	-1.41890	4.68796
1243	-2.74970	0.00000	0.00000	-1.95025	0.00000	-0.00000	1.80315	-6.76390	11.98546	13.68585	8.04567	-9.38772	-19.56779	0.21135	-0.00010	-10.45567	-1.50594	-0.00029	25.99023	7.35779	4.86101	2.89881	-3.78496	-14.36022	27.87442	9.28304	-10.51468	32.24990	-8.49783	25.68942	134.13792	0.00047	-94.01957	132.91835	0.00027	80.21594	-0.75731	6.17911	0.01072	0.75044	3.56624	-0.00310	1.19993	0.01427	6.06320	-20.61842	-2.24753	5.63272	7.55706	-1.57413	4.71750
1244	-2.72466	0.00000	-0.00000	-1.57805	0.00000	-0.00000	2.05130	-6.82522	11.91389	13.76109	7.68587	-9.65644	-19.63843	0.25871	0.00008	-10.85980	-1.64130	-0.00083	25.99290	7.12793	4.85981	3.10285	-3.91182	-14.23695	27.96119	9.33637	-10.73995	32.31706	-8.49442	25.70430	133.90739	0.00113	-93.51319	132.90752	0.00121	80.51231	-1.29185	6.60686	-0.00312	0.64907	3.03554	-0.00154	1.30706	0.03085	6.04022	-20.51189	-2.22359	5.61753	7.44440	-1.72711	4.67332
1245	-3.34671	-0.00000	-0.00000	-1.62185	0.00000	-0.00000	2.32450	-6.85612	11.91400	13.91928	7.22211	-10.07078	-19.64316	0.22129	0.00002	-11.34204	-1.71225	-0.00103	25.97036	6.93836	4.77537	3.36314	-4.04295	-13.95281	28.19185	9.42828	-11.14143	32.44933	-8.56491	25.75045	133.42584	-0.00016	-93.38056	132.81409	0.00152	80.81853	-2.59450	7.85505	-0.03034	0.49599	2.23934	0.00033	1.31278	0.02720	6.24969	-20.49843	-2.30483	5.81080	7.36275	-1.87699	4.59264
1246	-3.87761	-0.00000	-0.00000	-1.55164	0.00000	-0.00000	2.46378	-6.81901	11.77730	14.01394	7.00532	-10.46325	-19.59434	0.20718	-0.00008	-11.89690	-1.80843	-0.00057	25.95495	6.74004	4.81170	3.68935	-4.19932	-13.70264	28.52682	9.46108	-11.63590	32.56550	-8.72997	25.79838	132.85719	-0.00170	-93.61775	132.68326	0.00048	80.69795	-4.51123	9.37199	-0.03511	0.27344	1.69150	0.00036	1.19116	-0.00281	6.58625	-20.60745	-2.45771	6.11239	7.34677	-2.02383	4.56824
1247	-4.07583	0.00000	-0.00000	-1.17000	0.00000	-0.00000	2.46909	-6.82713	11.48813	14.01380	7.10979	-10.80225	-19.49882	0.27157	-0.00005	-12.51451	-1.98547	0.00029	25.93254	6.52041	5.01912	4.04822	-4.35684	-13.53581	28.83541	9.41068	-12.07526	32.57021	-8.94542	25.80672	132.43123	-0.00197	-94.21932	132.60660	-0.00048	80.16681	-6.38230	10.42894	-0.01048	0.12457	1.49739	-0.00051	1.00123	-0.01755	6.86758	-20.78619	-2.57583	6.36839	7.37575	-2.17232	4.64043
1248	-4.03289	0.00000	0.00000	-0.71591	-0.00000	-0.00000	2.40252	-6.91365	11.10000	14.00771	7.33736	-11.11551	-19.35474	0.40105	0.00023	-13.19895	-2.23686	0.00140	25.86279	6.28363	5.35556	4.39335	-4.49619	-13.44750	29.01111	9.32694	-12.45265	32.45094	-9.14178	25.75127	132.17542	-0.00166	-95.11778	132.62155	-0.00140	80.04462	-7.65926	10.89674	0.00730	0.12339	1.41898	-0.00085	0.82734	0.03612	6.93278	-20.95646	-2.55019	6.44893	7.39902	-2.34566	4.77931
1249	-3.52436	0.00000	-0.00000	-0.37275	0.00000	-0.00000	2.17138	-6.90778	10.52628	14.01846	7.53304	-11.31720	-19.15679	0.58404	0.00056	-13.93256	-2.52843	0.00202	25.74538	6.02024	5.85261	4.71217	-4.63881	-13.52821	29.02234	9.25202	-12.89005	32.27758	-9.25806	25.65314	131.92921	-0.00000	-95.89090	132.67578	-0.00171	80.78577	-8.37626	11.29136	0.00710	0.17179	1.32765	-0.00056	0.70795	0.14383	6.79559	-21.07985	-2.39927	6.36144	7.39735	-2.56418	4.91552
1250	-2.76115	0.00000	-0.00000	-0.19333	-0.00000	0.00000	1.78928	-6.71225	9.88012	14.01056	7.64964	-11.47760	-18.91023	0.75138	0.00036	-14.66688	-2.75883	0.00083	25.61065	5.76159	6.38005	5.01450	-4.79484	-13.65058	28.89022	9.18275	-13.41259	32.12816	-9.25994	25.57211	131.61998	0.00319	-96.02914	132.68532	-0.00091	81.70580	-8.81067	11.89274	0.00354	0.24111	1.44566	0.00104	0.64130	0.21376	6.66267	-21.15091	-2.28499	6.26389	7.37864	-2.78701	4.98818
