	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
206	14.00669	-43.77297	514.31213	-11.59397	48.11551	301.70874
207	14.01049	-43.76777	514.27979	-11.58343	48.13987	301.72375
208	14.01376	-43.76369	514.25244	-11.57342	48.16325	301.74051
209	14.01653	-43.76072	514.23010	-11.56396	48.18564	301.75906
210	14.01880	-43.75886	514.21271	-11.55504	48.20705	301.77933
211	14.02057	-43.75812	514.20032	-11.54665	48.22749	301.80133
212	14.02186	-43.75849	514.19293	-11.53879	48.24695	301.82504
213	14.02266	-43.75998	514.19043	-11.53145	48.26546	301.85049
214	14.02300	-43.76258	514.19293	-11.52463	48.28300	301.87756
215	14.02287	-43.76629	514.20026	-11.51833	48.29960	301.90625
216	14.02228	-43.77111	514.21259	-11.51253	48.31525	301.93661
217	14.02125	-43.77705	514.22980	-11.50724	48.32996	301.96860
218	14.01977	-43.78409	514.25189	-11.50245	48.34374	302.00217
219	14.01787	-43.79224	514.27875	-11.49815	48.35661	302.03729
220	14.01554	-43.80148	514.31049	-11.49434	48.36857	302.07401
221	14.01280	-43.81181	514.34698	-11.49101	48.37964	302.11221
222	14.00964	-43.82321	514.38812	-11.48816	48.38984	302.15192
223	14.00609	-43.83569	514.43402	-11.48578	48.39919	302.19312
224	14.00215	-43.84923	514.48456	-11.48387	48.40769	302.23575
225	13.99783	-43.86382	514.53961	-11.48241	48.41536	302.27982
226	13.99313	-43.87946	514.59930	-11.48140	48.42223	302.32529
227	13.98806	-43.89614	514.66345	-11.48084	48.42830	302.37213
228	13.98264	-43.91384	514.73212	-11.48073	48.43358	302.42038
229	13.97688	-43.93256	514.80518	-11.48107	48.43811	302.46994
230	13.97077	-43.95228	514.88251	-11.48185	48.44189	302.52081
231	13.96434	-43.97301	514.96417	-11.48308	48.44495	302.57300
232	13.95759	-43.99471	515.05017	-11.48477	48.44730	302.62650
233	13.95053	-44.01739	515.14026	-11.48690	48.44896	302.68124
234	13.94317	-44.04104	515.23450	-11.48948	48.44995	302.73727
235	13.93552	-44.06564	515.33289	-11.49252	48.45029	302.79449
236	13.92759	-44.09118	515.43524	-11.49601	48.44999	302.85294
237	13.91938	-44.11765	515.54169	-11.49995	48.44908	302.91260
238	13.91092	-44.14504	515.65186	-11.50435	48.44758	302.97351
239	13.90219	-44.17334	515.76587	-11.50921	48.44550	303.03558
240	13.89322	-44.20252	515.88373	-11.51453	48.44288	303.09885
241	13.88401	-44.23259	516.00525	-11.52031	48.43973	303.16333
242	13.87457	-44.26351	516.13043	-11.52655	48.43607	303.22900
243	13.86490	-44.29529	516.25903	-11.53325	48.43193	303.29587
244	13.85502	-44.32791	516.39124	-11.54042	48.42732	303.36392
245	13.84493	-44.36135	516.52679	-11.54806	48.42228	303.43317
246	13.83465	-44.39560	516.66571	-11.55617	48.41682	303.50363
247	13.82417	-44.43063	516.80780	-11.56474	48.41097	303.57523
248	13.81350	-44.46643	516.95294	-11.57377	48.40477	303.64813
249	13.80266	-44.50298	517.10120	-11.58327	48.39824	303.72217
250	13.79166	-44.54026	517.25238	-11.59323	48.39141	303.79755
251	13.78049	-44.57825	517.40637	-11.60366	48.38431	303.87411
252	13.76918	-44.61693	517.56305	-11.61454	48.37696	303.95197
253	13.75772	-44.65629	517.72241	-11.62588	48.36940	304.03110
254	13.74612	-44.69629	517.88428	-11.63768	48.36165	304.11151
255	13.73439	-44.73693	518.04858	-11.64993	48.35375	304.19324
256	13.72255	-44.77818	518.21527	-11.66264	48.34572	304.27631
257	13.71059	-44.82001	518.38403	-11.67580	48.33759	304.36075
258	13.69852	-44.86241	518.55499	-11.68940	48.32939	304.44659
259	13.68635	-44.90535	518.72791	-11.70345	48.32116	304.53387
260	13.67409	-44.94881	518.90283	-11.71795	48.31292	304.62259
261	13.66175	-44.99277	519.07947	-11.73288	48.30470	304.71277
262	13.64933	-45.03720	519.25781	-11.74825	48.29654	304.80447
263	13.63685	-45.08210	519.43768	-11.76405	48.28846	304.89771
264	13.62429	-45.12742	519.61914	-11.78028	48.28049	304.99255
265	13.61168	-45.17315	519.80188	-11.79693	48.27267	305.08899
266	13.59900	-45.21926	519.98590	-11.81399	48.26503	305.18704
267	13.58628	-45.26575	520.17108	-11.83146	48.25760	305.28680
268	13.57350	-45.31256	520.35730	-11.84934	48.25040	305.38831
269	13.56068	-45.35968	520.54437	-11.86761	48.24349	305.49158
270	13.54782	-45.40710	520.73224	-11.88627	48.23687	305.59662
271	13.53492	-45.45478	520.92090	-11.90531	48.23058	305.70349
272	13.52198	-45.50271	521.11011	-11.92473	48.22466	305.81226
273	13.50902	-45.55086	521.29974	-11.94451	48.21914	305.92288
274	13.49602	-45.59922	521.48987	-11.96464	48.21401	306.03549
275	13.48301	-45.64775	521.68018	-11.98513	48.20933	306.14999
276	13.46997	-45.69644	521.87073	-12.00594	48.20512	306.26654
277	13.45691	-45.74528	522.06128	-12.02708	48.20139	306.38504
278	13.44384	-45.79423	522.25183	-12.04854	48.19816	306.50562
279	13.43076	-45.84329	522.44226	-12.07030	48.19548	306.62817
280	13.41768	-45.89242	522.63245	-12.09235	48.19335	306.75287
281	13.40458	-45.94161	522.82233	-12.11468	48.19181	306.87964
282	13.39149	-45.99086	523.01166	-12.13729	48.19086	307.00854
283	13.37839	-46.04014	523.20062	-12.16016	48.19054	307.13959
284	13.36529	-46.08944	523.38898	-12.18328	48.19085	307.27274
285	13.35219	-46.13875	523.57672	-12.20665	48.19180	307.40805
286	13.33909	-46.18806	523.76373	-12.23025	48.19342	307.54553
287	13.32599	-46.23735	523.95001	-12.25408	48.19571	307.68515
288	13.31289	-46.28662	524.13531	-12.27812	48.19870	307.82697
289	13.29980	-46.33585	524.31976	-12.30236	48.20241	307.97098
290	13.28672	-46.38504	524.50317	-12.32679	48.20684	308.11719
291	13.27363	-46.43416	524.68561	-12.35141	48.21202	308.26556
292	13.26055	-46.48322	524.86682	-12.37620	48.21793	308.41611
293	13.24747	-46.53221	525.04694	-12.40115	48.22459	308.56885
294	13.23438	-46.58112	525.22577	-12.42625	48.23201	308.72366
295	13.22129	-46.62996	525.40344	-12.45148	48.24020	308.88068
296	13.20820	-46.67869	525.57977	-12.47684	48.24915	309.03976
297	13.19509	-46.72733	525.75476	-12.50231	48.25889	309.20096
298	13.18198	-46.77587	525.92828	-12.52789	48.26941	309.36423
299	13.16885	-46.82430	526.10040	-12.55355	48.28072	309.52957
300	13.15571	-46.87261	526.27106	-12.57930	48.29282	309.69693
301	13.14254	-46.92080	526.44012	-12.60511	48.30570	309.86627
302	13.12934	-46.96888	526.60773	-12.63099	48.31935	310.03757
303	13.11612	-47.01683	526.77386	-12.65692	48.33377	310.21078
304	13.10286	-47.06465	526.93848	-12.68289	48.34894	310.38580
305	13.08956	-47.11234	527.10144	-12.70889	48.36487	310.56268
306	13.07621	-47.15990	527.26288	-12.73491	48.38155	310.74133
307	13.06281	-47.20732	527.42267	-12.76094	48.39897	310.92169
308	13.04935	-47.25460	527.58087	-12.78698	48.41712	311.10373
309	13.03584	-47.30173	527.73749	-12.81301	48.43600	311.28745
310	13.02226	-47.34872	527.89246	-12.83904	48.45558	311.47269
311	13.00863	-47.39558	528.04584	-12.86505	48.47586	311.65948
312	12.99494	-47.44229	528.19757	-12.89105	48.49684	311.84772
313	12.98118	-47.48885	528.34778	-12.91703	48.51849	312.03735
314	12.96736	-47.53527	528.49640	-12.94299	48.54081	312.22836
315	12.95348	-47.58155	528.64337	-12.96891	48.56379	312.42068
316	12.93953	-47.62769	528.78882	-12.99480	48.58741	312.61423
317	12.92551	-47.67367	528.93268	-13.02065	48.61166	312.80896
318	12.91142	-47.71952	529.07495	-13.04646	48.63653	313.00479
319	12.89727	-47.76522	529.21570	-13.07223	48.66201	313.20169
320	12.88306	-47.81078	529.35492	-13.09796	48.68807	313.39957
321	12.86878	-47.85621	529.49261	-13.12364	48.71471	313.59833
322	12.85444	-47.90150	529.62878	-13.14927	48.74191	313.79791
323	12.84004	-47.94665	529.76343	-13.17484	48.76966	313.99829
324	12.82558	-47.99167	529.89661	-13.20037	48.79794	314.19934
325	12.81106	-48.03656	530.02838	-13.22584	48.82673	314.40103
326	12.79648	-48.08132	530.15869	-13.25126	48.85603	314.60324
327	12.78185	-48.12594	530.28748	-13.27662	48.88580	314.80597
328	12.76717	-48.17044	530.41492	-13.30192	48.91604	315.00903
329	12.75244	-48.21480	530.54089	-13.32716	48.94671	315.21240
330	12.73767	-48.25903	530.66547	-13.35233	48.97780	315.41602
331	12.72285	-48.30312	530.78864	-13.37745	49.00929	315.61972
332	12.70800	-48.34708	530.91040	-13.40250	49.04115	315.82352
333	12.69311	-48.39090	531.03082	-13.42749	49.07336	316.02728
334	12.67819	-48.43458	531.14984	-13.45241	49.10590	316.23090
335	12.66325	-48.47812	531.26752	-13.47727	49.13876	316.43433
336	12.64828	-48.52151	531.38379	-13.50206	49.17190	316.63748
337	12.63329	-48.56475	531.49866	-13.52678	49.20530	316.84027
338	12.61830	-48.60781	531.61212	-13.55143	49.23895	317.04257
339	12.60330	-48.65070	531.72418	-13.57602	49.27280	317.24435
340	12.58830	-48.69341	531.83484	-13.60054	49.30686	317.44550
341	12.57331	-48.73590	531.94397	-13.62499	49.34108	317.64587
342	12.55834	-48.77820	532.05170	-13.64938	49.37546	317.84546
343	12.54338	-48.82027	532.15790	-13.67370	49.40996	318.04416
344	12.52845	-48.86211	532.26263	-13.69795	49.44456	318.24185
345	12.51356	-48.90371	532.36578	-13.72213	49.47924	318.43851
346	12.49870	-48.94505	532.46741	-13.74626	49.51398	318.63400
347	12.48390	-48.98609	532.56732	-13.77033	49.54874	318.82822
348	12.46914	-49.02685	532.66559	-13.79435	49.58352	319.02115
349	12.45445	-49.06728	532.76215	-13.81831	49.61827	319.21265
350	12.43983	-49.10737	532.85699	-13.84223	49.65298	319.40265
351	12.42528	-49.14711	532.95001	-13.86611	49.68763	319.59109
352	12.41082	-49.18647	533.04114	-13.88994	49.72218	319.77786
353	12.39645	-49.22545	533.13043	-13.91374	49.75662	319.96289
354	12.38218	-49.26401	533.21765	-13.93750	49.79092	320.14609
355	12.36802	-49.30214	533.30298	-13.96123	49.82507	320.32742
356	12.35398	-49.33982	533.38617	-13.98493	49.85903	320.50681
357	12.34007	-49.37702	533.46722	-14.00860	49.89278	320.68414
358	12.32630	-49.41373	533.54602	-14.03224	49.92630	320.85938
359	12.31268	-49.44992	533.62262	-14.05586	49.95958	321.03247
360	12.29922	-49.48558	533.69690	-14.07945	49.99257	321.20331
