	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
159	0.11773	0.08449	0.01184	0.02892	0.51653	0.00195
160	0.11767	0.08452	0.01182	0.02889	0.51648	0.00185
161	0.11764	0.08452	0.01191	0.02925	0.51639	0.00167
162	0.11766	0.08450	0.01207	0.02967	0.51637	0.00155
163	0.11771	0.08445	0.01222	0.02977	0.51643	0.00160
164	0.11776	0.08442	0.01228	0.02956	0.51650	0.00173
165	0.11777	0.08442	0.01217	0.02932	0.51655	0.00174
166	0.11777	0.08447	0.01195	0.02929	0.51657	0.00155
167	0.11776	0.08452	0.01172	0.02949	0.51650	0.00137
168	0.11781	0.08447	0.01158	0.02976	0.51632	0.00141
169	0.11796	0.08426	0.01165	0.02994	0.51605	0.00173
170	0.11822	0.08397	0.01193	0.02998	0.51580	0.00211
171	0.11857	0.08370	0.01224	0.02997	0.51567	0.00223
172	0.11897	0.08346	0.01245	0.03008	0.51568	0.00204
173	0.11930	0.08322	0.01262	0.03026	0.51570	0.00181
174	0.11954	0.08294	0.01284	0.03029	0.51561	0.00176
175	0.11981	0.08257	0.01309	0.03008	0.51542	0.00197
176	0.12020	0.08211	0.01324	0.02983	0.51519	0.00232
177	0.12070	0.08156	0.01327	0.02974	0.51503	0.00263
178	0.12114	0.08094	0.01318	0.02992	0.51495	0.00272
179	0.12143	0.08035	0.01298	0.03031	0.51495	0.00254
180	0.12164	0.07989	0.01276	0.03073	0.51497	0.00224
181	0.12180	0.07956	0.01271	0.03096	0.51499	0.00205
182	0.12188	0.07930	0.01288	0.03092	0.51505	0.00206
183	0.12180	0.07912	0.01312	0.03077	0.51518	0.00213
184	0.12156	0.07906	0.01321	0.03071	0.51536	0.00210
185	0.12133	0.07918	0.01303	0.03084	0.51554	0.00188
186	0.12118	0.07943	0.01271	0.03112	0.51568	0.00154
187	0.12104	0.07973	0.01242	0.03139	0.51571	0.00137
188	0.12087	0.07995	0.01222	0.03152	0.51561	0.00150
189	0.12067	0.08003	0.01201	0.03155	0.51548	0.00176
190	0.12048	0.07998	0.01167	0.03158	0.51544	0.00194
191	0.12035	0.07990	0.01118	0.03167	0.51552	0.00202
192	0.12026	0.07992	0.01062	0.03172	0.51565	0.00217
193	0.12016	0.08008	0.01016	0.03156	0.51578	0.00243
194	0.11989	0.08033	0.00993	0.03123	0.51581	0.00271
195	0.11938	0.08062	0.00991	0.03095	0.51574	0.00285
196	0.11877	0.08093	0.00997	0.03092	0.51566	0.00285
197	0.11831	0.08129	0.01002	0.03110	0.51569	0.00287
198	0.11806	0.08163	0.01006	0.03138	0.51582	0.00302
199	0.11801	0.08190	0.01003	0.03171	0.51601	0.00324
200	0.11805	0.08209	0.00991	0.03207	0.51622	0.00347
201	0.11799	0.08225	0.00979	0.03232	0.51640	0.00374
202	0.11776	0.08244	0.00978	0.03236	0.51652	0.00405
203	0.11745	0.08267	0.00986	0.03232	0.51658	0.00441
204	0.11719	0.08286	0.00995	0.03237	0.51665	0.00480
205	0.11703	0.08304	0.00997	0.03253	0.51681	0.00515
206	0.11691	0.08330	0.00986	0.03271	0.51710	0.00539
207	0.11676	0.08370	0.00960	0.03290	0.51741	0.00549
208	0.11652	0.08416	0.00931	0.03313	0.51762	0.00544
209	0.11613	0.08468	0.00905	0.03334	0.51774	0.00525
210	0.11562	0.08531	0.00879	0.03346	0.51788	0.00502
211	0.11512	0.08601	0.00855	0.03356	0.51815	0.00490
212	0.11477	0.08659	0.00843	0.03377	0.51856	0.00492
213	0.11453	0.08698	0.00851	0.03409	0.51898	0.00489
214	0.11429	0.08720	0.00876	0.03430	0.51933	0.00468
215	0.11401	0.08737	0.00905	0.03417	0.51957	0.00446
216	0.11368	0.08758	0.00939	0.03364	0.51977	0.00446
217	0.11322	0.08796	0.00992	0.03286	0.51997	0.00467
218	0.11264	0.08852	0.01068	0.03203	0.52012	0.00489
219	0.11217	0.08912	0.01152	0.03131	0.52011	0.00493
220	0.11194	0.08964	0.01229	0.03076	0.51991	0.00486
221	0.11191	0.09005	0.01309	0.03037	0.51966	0.00485
222	0.11198	0.09033	0.01412	0.03012	0.51952	0.00499
223	0.11218	0.09047	0.01541	0.02995	0.51950	0.00520
224	0.11253	0.09050	0.01682	0.02985	0.51956	0.00534
225	0.11309	0.09043	0.01827	0.02990	0.51967	0.00529
226	0.11389	0.09008	0.01984	0.03008	0.51974	0.00506
227	0.11493	0.08911	0.02179	0.03033	0.51962	0.00472
228	0.11625	0.08734	0.02433	0.03063	0.51918	0.00439
229	0.11809	0.08502	0.02748	0.03101	0.51859	0.00411
230	0.12077	0.08256	0.03120	0.03147	0.51811	0.00389
231	0.12441	0.08019	0.03552	0.03205	0.51785	0.00382
232	0.12882	0.07802	0.04041	0.03274	0.51764	0.00403
233	0.13380	0.07604	0.04558	0.03356	0.51738	0.00450
234	0.13935	0.07408	0.05069	0.03455	0.51709	0.00500
235	0.14550	0.07204	0.05561	0.03574	0.51682	0.00530
236	0.15194	0.07008	0.06029	0.03700	0.51665	0.00541
237	0.15821	0.06844	0.06480	0.03811	0.51659	0.00554
238	0.16418	0.06717	0.06922	0.03895	0.51651	0.00600
239	0.17017	0.06623	0.07352	0.03959	0.51624	0.00686
240	0.17645	0.06555	0.07754	0.04027	0.51579	0.00783
241	0.18276	0.06507	0.08103	0.04109	0.51540	0.00846
242	0.18853	0.06469	0.08378	0.04183	0.51533	0.00852
243	0.19337	0.06440	0.08585	0.04221	0.51565	0.00815
244	0.19724	0.06417	0.08761	0.04222	0.51618	0.00768
245	0.20027	0.06403	0.08938	0.04209	0.51670	0.00732
246	0.20260	0.06399	0.09109	0.04216	0.51711	0.00707
247	0.20435	0.06396	0.09263	0.04259	0.51734	0.00692
248	0.20576	0.06379	0.09404	0.04320	0.51737	0.00684
249	0.20719	0.06340	0.09533	0.04372	0.51728	0.00671
