	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
439	0.00840	-0.01662	0.01727	-0.06566	0.04023	-0.03681	-0.04393	0.00450	-0.02249	-0.04926	-0.06723	-0.02171	0.07379	-0.05546	0.05599	-0.02315	-0.10545	0.01124	0.03798	-0.04614	0.06852	0.01926	-0.00854	0.01017	0.01702	-0.00449	-0.00048	0.00753	0.00091	0.02753	0.02348	-0.00995	0.01963	0.01623	-0.02372	-0.00331	0.00341	-0.02974	0.03236	-0.00530	-0.02677	-0.01688	-0.01363	-0.02532	0.01374	-0.00827	0.01245	-0.00703	0.01319	-0.00128	-0.00113	-0.00987	0.01174	-0.00442	0.01192	-0.00537	-0.00132
440	0.00111	-0.01504	0.02712	-0.07642	0.06375	-0.00700	-0.05458	-0.00476	-0.00517	-0.05286	-0.05974	0.00745	0.06922	-0.05525	0.06926	-0.02615	-0.07630	0.02593	0.04101	-0.05668	0.08049	-0.00062	-0.00044	0.02725	0.01365	-0.00313	0.02027	0.00631	0.00413	0.03756	0.01591	-0.01269	0.03001	0.00055	-0.03415	0.01302	-0.01210	-0.01834	0.02948	-0.01317	-0.03499	-0.00533	-0.02695	-0.01725	0.01125	-0.01246	0.01623	-0.00033	0.00175	-0.01178	-0.00664	-0.01316	0.01590	0.00281	0.00134	-0.01289	-0.00883
441	-0.00196	-0.01406	0.03446	-0.06560	0.04592	0.01775	-0.05291	0.01535	0.03681	-0.05596	-0.03933	0.03197	0.04849	-0.01726	0.09268	-0.02710	-0.03868	0.03104	0.04911	-0.03365	0.09803	-0.01039	0.00863	0.04740	0.01198	0.00227	0.04322	0.01147	0.00041	0.04204	0.01245	-0.01892	0.03588	-0.01327	-0.04189	0.02717	-0.01979	-0.01081	0.02330	-0.02475	-0.03805	0.00920	-0.03668	-0.01245	0.00857	-0.00965	0.01194	0.01171	-0.01246	-0.01791	-0.00365	-0.00990	0.01182	0.01336	-0.01240	-0.01734	-0.00757
442	-0.00277	-0.01250	0.04017	-0.04089	-0.00700	0.04663	-0.04773	0.06178	0.08676	-0.05330	-0.01526	0.05669	0.02169	0.04467	0.12168	-0.02494	-0.01910	0.04110	0.05363	0.01946	0.12086	-0.00577	0.01428	0.06096	0.01180	0.00923	0.05769	0.01551	-0.00435	0.04416	0.00861	-0.02036	0.03813	-0.01854	-0.04258	0.03178	-0.02196	-0.01214	0.02450	-0.03060	-0.03735	0.01682	-0.04438	-0.01564	0.01132	-0.00314	0.00258	0.01967	-0.01896	-0.01996	0.00673	-0.00460	0.00195	0.01801	-0.01888	-0.01959	0.00552
443	-0.00337	-0.01132	0.04567	-0.01365	-0.06447	0.08429	-0.03848	0.09918	0.12374	-0.03708	-0.00291	0.08631	0.00492	0.09663	0.14048	-0.01791	-0.01927	0.06655	0.05289	0.07136	0.13384	0.01086	0.01533	0.06420	0.01788	0.01505	0.05713	0.01391	-0.00731	0.04726	0.00190	-0.01606	0.04137	-0.01592	-0.03929	0.03145	-0.02516	-0.02023	0.03507	-0.02781	-0.03392	0.01922	-0.05087	-0.02529	0.01801	-0.00117	-0.00707	0.01704	-0.01312	-0.01874	0.01374	-0.00397	-0.00827	0.01094	-0.01293	-0.01855	0.01837
444	-0.00253	-0.01233	0.05079	-0.00247	-0.09593	0.11457	-0.01386	0.09012	0.14533	-0.01681	-0.01280	0.10826	0.01188	0.11204	0.14033	-0.01069	-0.02081	0.09587	0.05717	0.09164	0.12435	0.02826	0.01750	0.06399	0.03037	0.02153	0.04824	0.01282	-0.00808	0.05279	-0.00579	-0.01334	0.04642	-0.01100	-0.03816	0.03205	-0.03091	-0.03151	0.04744	-0.02177	-0.03111	0.02183	-0.05230	-0.03769	0.02456	-0.00517	-0.01350	0.01187	0.00006	-0.01357	0.01508	-0.00757	-0.01455	0.00278	0.00072	-0.01216	0.02337
445	0.00158	-0.01416	0.05453	-0.00897	-0.08585	0.11874	0.02206	0.03776	0.15864	-0.01029	-0.02793	0.11236	0.03912	0.08859	0.13130	-0.00975	-0.00905	0.11169	0.06888	0.07221	0.10546	0.03477	0.02344	0.06804	0.04099	0.02854	0.04373	0.02192	-0.00481	0.05938	-0.01246	-0.01291	0.05046	-0.00729	-0.03607	0.03327	-0.03800	-0.04488	0.05440	-0.01597	-0.03383	0.02371	-0.04695	-0.05321	0.02919	-0.00781	-0.01690	0.01752	0.01084	-0.00628	0.01620	-0.00905	-0.01749	0.01013	0.01200	-0.00302	0.02282
446	0.00605	-0.01186	0.05714	-0.00964	-0.03367	0.10248	0.04145	-0.01113	0.16349	-0.01605	-0.01405	0.11143	0.06335	0.04970	0.12930	-0.01229	0.02011	0.11325	0.07613	0.03416	0.09886	0.03097	0.02742	0.07519	0.04326	0.03072	0.04945	0.03800	0.00376	0.06379	-0.01786	-0.00419	0.05407	-0.00658	-0.02391	0.03479	-0.04800	-0.05616	0.05620	-0.01056	-0.04158	0.02171	-0.04202	-0.07100	0.03132	-0.00566	-0.02170	0.03021	0.01208	-0.00054	0.01476	-0.00686	-0.02225	0.02862	0.01355	0.00419	0.01615
447	0.00479	-0.00184	0.05974	0.01637	0.04111	0.09082	0.02873	-0.01540	0.15524	-0.01420	0.03809	0.12541	0.06541	0.02417	0.13701	-0.00868	0.06364	0.11328	0.06927	0.00980	0.10473	0.02531	0.02625	0.07848	0.03884	0.02668	0.06070	0.04576	0.01737	0.06522	-0.02267	0.01818	0.05983	-0.01216	-0.00194	0.03951	-0.06231	-0.05739	0.05651	-0.00848	-0.04701	0.01769	-0.04685	-0.08473	0.02948	-0.00280	-0.02954	0.03234	0.00609	0.00160	0.00323	-0.00482	-0.03041	0.03584	0.00782	0.00752	0.00023
448	-0.00316	0.01349	0.06179	0.05763	0.09264	0.10198	0.00369	0.01616	0.13666	0.00374	0.09630	0.15492	0.05300	0.01769	0.14623	0.00512	0.10619	0.12182	0.05270	0.00886	0.11078	0.02277	0.02470	0.07436	0.03398	0.02235	0.06877	0.03812	0.03465	0.06654	-0.02799	0.04489	0.06402	-0.02370	0.02062	0.04496	-0.07769	-0.04693	0.05481	-0.01281	-0.04189	0.01347	-0.06104	-0.08967	0.02306	-0.00198	-0.03257	0.01680	0.00128	-0.00185	-0.01433	-0.00421	-0.03353	0.02105	0.00314	0.00461	-0.01802
449	-0.01072	0.02683	0.06031	0.08287	0.08298	0.13342	-0.00751	0.04391	0.11905	0.02511	0.12423	0.18184	0.04808	0.01450	0.15284	0.02564	0.12822	0.13736	0.04121	0.01266	0.11526	0.02588	0.02551	0.06470	0.03467	0.02115	0.06894	0.02483	0.04873	0.06822	-0.03340	0.06406	0.05871	-0.03108	0.03879	0.04154	-0.08834	-0.03184	0.04756	-0.01760	-0.02420	0.00631	-0.07365	-0.08745	0.01494	-0.00158	-0.02340	-0.00597	0.00129	-0.01426	-0.02332	-0.00293	-0.02399	-0.00408	0.00280	-0.00899	-0.02561
450	-0.01097	0.03278	0.05356	0.08280	0.02815	0.16425	0.00082	0.03966	0.10677	0.03663	0.12345	0.19015	0.06221	-0.00222	0.15389	0.04760	0.13171	0.14807	0.04760	-0.00063	0.11953	0.03582	0.02535	0.05211	0.04211	0.02005	0.06255	0.01850	0.05061	0.06537	-0.03850	0.07435	0.04436	-0.02462	0.05405	0.02789	-0.09240	-0.01789	0.03527	-0.01239	-0.00305	-0.00353	-0.07428	-0.08224	0.00952	0.00069	-0.01009	-0.02069	0.00431	-0.03452	-0.01756	0.00054	-0.01016	-0.02134	0.00496	-0.03210	-0.02026
451	-0.00594	0.03244	0.04548	0.07525	-0.01471	0.17554	0.02072	0.00306	0.09410	0.03710	0.12655	0.18248	0.08983	-0.03535	0.14388	0.06392	0.14211	0.14369	0.06775	-0.03218	0.11749	0.04458	0.02281	0.03855	0.04971	0.01659	0.05344	0.02176	0.04166	0.05575	-0.04577	0.08037	0.03375	-0.01069	0.06594	0.01905	-0.09533	-0.00715	0.02476	0.00135	0.00673	-0.00720	-0.06403	-0.07697	0.00936	0.00586	-0.00706	-0.01717	0.00971	-0.05212	-0.00489	0.00630	-0.00688	-0.01932	0.00939	-0.05261	-0.01102
452	-0.00344	0.03081	0.04338	0.07496	-0.00619	0.16974	0.04024	-0.03493	0.08750	0.03049	0.15559	0.17675	0.11279	-0.06180	0.13230	0.06538	0.17628	0.12990	0.08025	-0.05716	0.11212	0.04187	0.02232	0.02779	0.05100	0.01426	0.04391	0.02901	0.03298	0.04589	-0.05754	0.08169	0.03769	-0.00553	0.07100	0.02763	-0.10317	-0.00390	0.02383	0.00958	0.00124	0.00223	-0.05317	-0.07115	0.01507	0.01222	-0.01359	0.00424	0.01620	-0.05355	0.00583	0.01245	-0.01350	0.00204	0.01528	-0.05561	-0.00398
453	-0.00791	0.03231	0.04862	0.07989	0.04280	0.15803	0.05290	-0.03487	0.10376	0.01844	0.19894	0.18388	0.11454	-0.05117	0.13917	0.04710	0.22112	0.12483	0.07257	-0.05034	0.11869	0.03577	0.03052	0.02474	0.05200	0.02166	0.03465	0.03223	0.03181	0.04314	-0.07266	0.07715	0.05017	-0.01610	0.07127	0.04400	-0.11428	-0.01079	0.03305	0.00389	-0.00591	0.01723	-0.04968	-0.06312	0.02474	0.01385	-0.01774	0.02720	0.01703	-0.03528	0.01098	0.01374	-0.01779	0.02672	0.01620	-0.03678	0.00074
454	-0.01722	0.03806	0.05357	0.08321	0.09224	0.14184	0.06840	-0.00177	0.13417	0.00427	0.23284	0.19439	0.10011	-0.01369	0.15718	0.01769	0.25285	0.13815	0.05966	-0.02172	0.13529	0.04653	0.05116	0.02989	0.06513	0.04537	0.02643	0.02609	0.03655	0.04506	-0.08864	0.07222	0.05527	-0.03483	0.07494	0.04838	-0.12329	-0.02270	0.04458	-0.00921	0.00109	0.02457	-0.05483	-0.05588	0.03290	0.00598	-0.01664	0.03258	0.00770	-0.00915	0.00900	0.00617	-0.01655	0.03450	0.00765	-0.00841	0.00248
455	-0.02577	0.04583	0.05087	0.09287	0.11001	0.12228	0.09522	0.01163	0.14294	0.00149	0.25397	0.19569	0.09153	0.00314	0.15154	-0.00064	0.26729	0.16132	0.06169	-0.00477	0.13542	0.07615	0.07896	0.03504	0.09017	0.07881	0.01815	0.01287	0.04391	0.04285	-0.10317	0.07105	0.04669	-0.04931	0.08591	0.03707	-0.12865	-0.03178	0.05058	-0.01797	0.02395	0.02351	-0.06559	-0.05423	0.03495	-0.00712	-0.01599	0.02181	-0.00421	0.00639	0.00204	-0.00630	-0.01560	0.02442	-0.00353	0.00881	0.00143
456	-0.02921	0.05407	0.04091	0.12752	0.09320	0.10902	0.11851	-0.02334	0.11136	0.02624	0.27519	0.19153	0.09915	-0.02193	0.10767	0.01093	0.27954	0.17938	0.07590	-0.01000	0.10360	0.10473	0.09968	0.02872	0.11389	0.10293	0.00615	0.00065	0.05540	0.03206	-0.11315	0.07279	0.03218	-0.05401	0.10023	0.02310	-0.13074	-0.03315	0.04907	-0.01853	0.05140	0.02251	-0.07569	-0.05640	0.03177	-0.01556	-0.01691	0.01088	-0.00871	0.00193	-0.00359	-0.01474	-0.01654	0.01151	-0.00816	0.00314	0.00101
457	-0.02779	0.06418	0.02768	0.18033	0.07027	0.10981	0.12261	-0.07310	0.05702	0.07293	0.30148	0.19160	0.11145	-0.06159	0.04910	0.04799	0.30349	0.18283	0.08460	-0.02051	0.05784	0.11780	0.10359	0.00834	0.12761	0.10537	-0.01032	-0.00556	0.07400	0.01438	-0.11656	0.07819	0.02007	-0.05352	0.11362	0.01449	-0.12927	-0.02596	0.04134	-0.01627	0.07193	0.02186	-0.07846	-0.05648	0.02698	-0.01272	-0.01356	0.00698	-0.00759	-0.01403	-0.00318	-0.01242	-0.01344	0.00519	-0.00808	-0.01658	0.00334
458	-0.02569	0.07768	0.01343	0.21166	0.08013	0.12088	0.11966	-0.08951	0.00507	0.10860	0.32878	0.19554	0.11582	-0.08574	0.00555	0.08529	0.34169	0.16952	0.07859	-0.02733	0.02763	0.11885	0.09748	-0.01654	0.13337	0.09490	-0.02645	-0.00630	0.09757	-0.00613	-0.11747	0.08907	0.01014	-0.05583	0.12725	0.00728	-0.12738	-0.01279	0.02839	-0.01634	0.08358	0.01458	-0.07237	-0.05229	0.02175	0.00157	-0.00032	0.00622	-0.00931	-0.02321	0.00240	0.00186	-0.00020	0.00492	-0.01100	-0.02935	0.00578
459	-0.02644	0.09448	0.00055	0.19480	0.13405	0.12978	0.13298	-0.06367	-0.03757	0.10492	0.35238	0.19691	0.11690	-0.09512	-0.01532	0.10121	0.38463	0.14635	0.06473	-0.03815	0.02227	0.11497	0.09920	-0.03352	0.13484	0.09290	-0.03774	-0.00157	0.12067	-0.02292	-0.12513	0.10456	-0.00041	-0.06535	0.14546	-0.00154	-0.13223	0.00440	0.01258	-0.01808	0.09323	0.00181	-0.06213	-0.04373	0.01613	0.01981	0.01995	0.00541	-0.01612	-0.01711	0.00892	0.02066	0.02033	0.00796	-0.01844	-0.02431	0.00481
460	-0.02971	0.11355	-0.00747	0.14928	0.19720	0.12423	0.17021	-0.03026	-0.07997	0.06846	0.36545	0.19361	0.13092	-0.11046	-0.02948	0.09501	0.41657	0.12950	0.05737	-0.05915	0.02325	0.10613	0.12192	-0.03757	0.13195	0.11418	-0.04504	0.00914	0.14095	-0.02971	-0.14363	0.12295	-0.00974	-0.08001	0.16896	-0.00836	-0.14612	0.02623	-0.00026	-0.01978	0.10820	-0.00661	-0.05374	-0.02832	0.01242	0.03019	0.03698	0.00390	-0.02155	-0.00424	0.01299	0.03114	0.03742	0.00967	-0.02377	-0.00996	0.00177
461	-0.03316	0.13244	-0.01107	0.12260	0.22150	0.09856	0.22838	-0.03450	-0.13320	0.02897	0.36705	0.19145	0.16513	-0.14845	-0.06422	0.07769	0.43294	0.13374	0.06284	-0.09021	0.00260	0.09411	0.16332	-0.03597	0.12648	0.15582	-0.05374	0.01986	0.15911	-0.02890	-0.16578	0.14302	-0.01482	-0.09265	0.19211	-0.00888	-0.16110	0.05104	-0.00741	-0.02205	0.12792	-0.00475	-0.04959	-0.00614	0.01078	0.02677	0.04228	-0.00038	-0.01893	0.00194	0.01089	0.02703	0.04240	0.00320	-0.02055	-0.00150	-0.00087
462	-0.03539	0.14760	-0.01591	0.14551	0.19335	0.05971	0.30696	-0.08087	-0.19622	0.00914	0.37447	0.19964	0.20544	-0.20010	-0.13207	0.05699	0.44835	0.15870	0.07159	-0.12656	-0.04825	0.09263	0.20598	-0.04288	0.12669	0.20018	-0.06993	0.02211	0.17513	-0.03196	-0.18164	0.16135	-0.01734	-0.09856	0.20824	-0.00300	-0.16722	0.07148	-0.01437	-0.02444	0.14503	0.00501	-0.04816	0.01373	0.00658	0.01350	0.03540	-0.00718	-0.01184	-0.00441	0.00029	0.01332	0.03532	-0.01057	-0.01261	-0.00623	-0.00384
463	-0.03671	0.15742	-0.02611	0.20841	0.13802	0.02493	0.39356	-0.11129	-0.25826	0.01267	0.41013	0.21997	0.22832	-0.22977	-0.20999	0.03920	0.47755	0.18769	0.07072	-0.15441	-0.10695	0.11569	0.22996	-0.06447	0.13975	0.22888	-0.09514	0.01584	0.18843	-0.04788	-0.18985	0.17189	-0.02136	-0.10111	0.21604	0.00481	-0.16389	0.07981	-0.02562	-0.02479	0.15562	0.01684	-0.04821	0.02144	-0.00113	-0.00109	0.02526	-0.01152	-0.01256	-0.01895	-0.01166	-0.00051	0.02548	-0.02056	-0.01257	-0.02008	-0.00495
464	-0.03816	0.16415	-0.03970	0.27582	0.09426	0.00021	0.46047	-0.07037	-0.31599	0.02731	0.47089	0.24100	0.22544	-0.21827	-0.26263	0.03159	0.51381	0.20193	0.06070	-0.16253	-0.14478	0.15936	0.22965	-0.09351	0.16307	0.23647	-0.12405	0.00800	0.20161	-0.07311	-0.19604	0.17172	-0.02795	-0.10621	0.21859	0.00826	-0.15925	0.07724	-0.03684	-0.02294	0.16275	0.02424	-0.05070	0.01964	-0.00661	-0.00785	0.02344	-0.01226	-0.02675	-0.02988	-0.01330	-0.00601	0.02418	-0.02185	-0.02652	-0.03119	0.00061
465	-0.04017	0.17109	-0.05225	0.31379	0.09147	-0.02933	0.50518	0.00997	-0.37421	0.03512	0.52294	0.24680	0.21191	-0.19906	-0.28758	0.03300	0.53630	0.19889	0.05141	-0.15944	-0.16083	0.20720	0.21877	-0.12153	0.18964	0.23337	-0.15004	0.00218	0.21870	-0.09464	-0.20408	0.16594	-0.03565	-0.11455	0.21798	0.00358	-0.15917	0.07435	-0.04319	-0.02086	0.16835	0.02226	-0.05249	0.02070	-0.00684	-0.00015	0.03149	-0.01473	-0.04329	-0.02531	-0.00424	0.00204	0.03234	-0.02266	-0.04348	-0.02768	0.00988
466	-0.04304	0.17754	-0.06148	0.30932	0.12984	-0.07178	0.54999	0.05151	-0.43654	0.02666	0.53563	0.23298	0.20843	-0.21460	-0.31272	0.03304	0.53356	0.19297	0.04593	-0.15812	-0.17655	0.24456	0.21807	-0.14970	0.21297	0.23655	-0.17276	-0.00538	0.23530	-0.10303	-0.21402	0.16110	-0.04350	-0.12241	0.21412	-0.00740	-0.16189	0.07896	-0.04622	-0.01925	0.16998	0.01321	-0.04451	0.03150	-0.00470	0.01872	0.03808	-0.01969	-0.04458	-0.00581	0.00590	0.02009	0.03850	-0.02812	-0.04550	-0.00966	0.01473
467	-0.04886	0.17977	-0.06739	0.27243	0.18084	-0.10953	0.58945	0.04992	-0.50428	0.00280	0.51416	0.21383	0.22101	-0.24842	-0.35056	0.02199	0.51239	0.19702	0.03667	-0.15151	-0.19847	0.25744	0.23762	-0.18301	0.22141	0.25519	-0.19708	-0.02135	0.23940	-0.10200	-0.22452	0.15595	-0.05062	-0.12591	0.20807	-0.01819	-0.16382	0.08867	-0.04748	-0.01643	0.16661	0.00738	-0.02525	0.04642	-0.00159	0.03441	0.03189	-0.01826	-0.02677	0.01204	0.01251	0.03476	0.03173	-0.02898	-0.02823	0.00722	0.01437
468	-0.05955	0.17995	-0.07114	0.22293	0.22068	-0.12747	0.60117	0.07689	-0.57631	-0.03335	0.49079	0.20712	0.24005	-0.24461	-0.38758	-0.00513	0.49258	0.20965	0.01686	-0.12394	-0.21225	0.23838	0.26962	-0.21702	0.20530	0.28397	-0.22388	-0.04723	0.23211	-0.10299	-0.23314	0.14885	-0.05549	-0.12492	0.20333	-0.02172	-0.16383	0.10094	-0.04697	-0.00906	0.16001	0.01304	-0.00736	0.05713	0.00240	0.03448	0.01547	-0.00289	-0.00525	0.01270	0.01733	0.03441	0.01505	-0.01342	-0.00691	0.00784	0.01366
469	-0.07242	0.18816	-0.07581	0.17479	0.24613	-0.13895	0.59435	0.16853	-0.65872	-0.07688	0.48738	0.20798	0.25233	-0.18559	-0.42220	-0.04785	0.49425	0.21855	-0.00732	-0.07575	-0.21767	0.20410	0.29937	-0.23886	0.17647	0.31166	-0.24651	-0.07487	0.23505	-0.11207	-0.23587	0.14712	-0.05829	-0.12509	0.20259	-0.01636	-0.16073	0.12162	-0.05038	0.00332	0.15182	0.02620	-0.00382	0.06673	0.00180	0.02184	0.00441	0.01995	0.00093	0.00055	0.01947	0.02191	0.00422	0.01475	-0.00073	-0.00403	0.01356
470	-0.08150	0.20981	-0.08530	0.13611	0.25929	-0.16590	0.59886	0.27303	-0.76820	-0.11700	0.50205	0.19898	0.25476	-0.11950	-0.47929	-0.09660	0.52396	0.21516	-0.01881	-0.02912	-0.24381	0.18308	0.32281	-0.24339	0.16018	0.33520	-0.25907	-0.09229	0.26462	-0.12629	-0.22961	0.15635	-0.06142	-0.13227	0.20416	-0.00957	-0.15401	0.15308	-0.06345	0.01209	0.14485	0.03287	-0.01613	0.08837	-0.00939	0.00969	0.01189	0.03295	-0.01260	-0.00448	0.01509	0.01032	0.01229	0.03581	-0.01435	-0.00947	0.01135
471	-0.08484	0.23696	-0.09964	0.12354	0.26366	-0.20413	0.62176	0.30519	-0.90912	-0.13797	0.53045	0.19391	0.25692	-0.11333	-0.57690	-0.13373	0.57706	0.21282	-0.01074	-0.01908	-0.31626	0.17971	0.34728	-0.24047	0.16189	0.35961	-0.26405	-0.09583	0.30977	-0.14156	-0.21822	0.17168	-0.06518	-0.14574	0.20512	-0.01080	-0.14873	0.18501	-0.07943	0.00695	0.14247	0.02383	-0.03584	0.12573	-0.02672	0.00557	0.03349	0.02499	-0.03234	0.01004	0.00281	0.00723	0.03455	0.03369	-0.03431	0.00392	0.00415
472	-0.08657	0.25768	-0.11380	0.15202	0.27292	-0.22264	0.64073	0.23405	-1.05999	-0.12805	0.57541	0.23268	0.26437	-0.18591	-0.69923	-0.14495	0.64461	0.24047	0.00003	-0.06497	-0.41720	0.17271	0.37532	-0.24296	0.16089	0.38578	-0.26841	-0.09486	0.34555	-0.15836	-0.21006	0.18693	-0.06686	-0.15950	0.20689	-0.01955	-0.14923	0.20831	-0.08559	-0.00928	0.14548	0.00640	-0.05044	0.16352	-0.03823	0.00743	0.05024	0.00344	-0.04053	0.03457	-0.01282	0.01008	0.05170	0.01285	-0.04257	0.02791	-0.00769
473	-0.08989	0.26996	-0.12254	0.20271	0.30956	-0.20113	0.64236	0.12255	-1.19363	-0.09362	0.63238	0.31734	0.26557	-0.28298	-0.81148	-0.13335	0.70761	0.30321	-0.00769	-0.13425	-0.49183	0.14910	0.40096	-0.25257	0.13962	0.40963	-0.27467	-0.10237	0.36340	-0.17658	-0.20345	0.19985	-0.06601	-0.16770	0.21216	-0.02772	-0.14553	0.22664	-0.07954	-0.02520	0.15255	-0.00372	-0.05014	0.18483	-0.03749	0.01045	0.04660	-0.01422	-0.03252	0.04729	-0.02164	0.01308	0.04790	-0.00845	-0.03420	0.04175	-0.01607
