	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
78	0.00000	0.00000	-2.30650	0.00000	0.00000	0.24777
79	0.00000	0.00000	-2.30473	0.00000	0.00000	0.25044
80	0.00000	0.00000	-2.30305	0.00000	0.00000	0.25309
81	0.00000	0.00000	-2.30145	0.00000	0.00000	0.25570
82	0.00000	0.00000	-2.29992	0.00000	0.00000	0.25828
83	0.00000	0.00000	-2.29848	0.00000	0.00000	0.26083
84	0.00000	0.00000	-2.29712	0.00000	0.00000	0.26335
85	0.00000	0.00000	-2.29584	0.00000	0.00000	0.26583
86	0.00000	0.00000	-2.29464	0.00000	0.00000	0.26829
87	0.00000	0.00000	-2.29352	0.00000	0.00000	0.27071
88	0.00000	0.00000	-2.29248	0.00000	0.00000	0.27310
89	0.00000	0.00000	-2.29151	0.00000	0.00000	0.27546
90	0.00000	0.00000	-2.29062	0.00000	0.00000	0.27778
91	0.00000	0.00000	-2.28981	0.00000	0.00000	0.28008
92	0.00000	0.00000	-2.28907	0.00000	0.00000	0.28234
93	0.00000	0.00000	-2.28841	0.00000	0.00000	0.28458
94	0.00000	0.00000	-2.28782	0.00000	0.00000	0.28678
95	0.00000	0.00000	-2.28730	0.00000	0.00000	0.28895
96	0.00000	0.00000	-2.28685	0.00000	0.00000	0.29109
97	0.00000	0.00000	-2.28647	0.00000	0.00000	0.29320
98	0.00000	0.00000	-2.28616	0.00000	0.00000	0.29528
99	0.00000	0.00000	-2.28591	0.00000	0.00000	0.29733
100	0.00000	0.00000	-2.28572	0.00000	0.00000	0.29934
101	0.00000	0.00000	-2.28561	0.00000	0.00000	0.30132
102	0.00000	0.00000	-2.28555	0.00000	0.00000	0.30327
103	0.00000	0.00000	-2.28555	0.00000	0.00000	0.30519
104	0.00000	0.00000	-2.28561	0.00000	0.00000	0.30707
105	0.00000	0.00000	-2.28572	0.00000	0.00000	0.30891
106	0.00000	0.00000	-2.28589	0.00000	0.00000	0.31072
107	0.00000	0.00000	-2.28611	0.00000	0.00000	0.31249
108	0.00000	0.00000	-2.28638	0.00000	0.00000	0.31421
109	0.00000	0.00000	-2.28669	0.00000	0.00000	0.31590
110	0.00000	0.00000	-2.28705	0.00000	0.00000	0.31755
111	0.00000	0.00000	-2.28746	0.00000	0.00000	0.31915
112	0.00000	0.00000	-2.28790	0.00000	0.00000	0.32071
