	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
268	-0.00016	0.00003	0.00010	-0.00882	0.00127	0.00563	0.00495	0.02181	0.16305	0.03019	-0.01550	0.01495	0.02284	-0.00566	0.01809	0.00651	-0.00041	0.00501	0.00579	-0.00097	-0.00467	0.00255	-0.00045	-0.00659	-0.00071	-0.00048	-0.00212	0.00210	-0.00122	0.00751	0.02558	-0.00142	0.01689	0.00039	0.00237	0.00246	0.00024	-0.00071	-0.00103	0.00024	-0.00071	-0.00103	-0.00000	0.00001	-0.00000	0.24363	-0.05745	0.00507	-0.01468	0.00443	0.00384	-0.00638	0.00297	-0.00068	-0.00638	0.00297	-0.00068	-0.00003	0.00001	-0.00000	2.68344	-0.28424	0.54643
269	-0.00015	0.00002	0.00013	-0.00833	0.00067	0.00736	0.01898	0.02674	0.12453	0.02814	-0.01331	0.01447	0.02128	-0.00518	0.01700	0.00682	-0.00038	0.00503	0.00537	-0.00147	-0.00575	0.00364	-0.00023	-0.00612	-0.00089	-0.00075	-0.00118	0.00354	-0.00259	0.00640	0.02754	0.00037	0.02055	-0.00080	0.00142	0.00321	0.00025	-0.00057	-0.00063	0.00025	-0.00057	-0.00063	-0.00000	0.00001	-0.00000	0.22742	-0.04333	-0.00080	-0.01353	0.00454	0.00247	-0.00580	0.00270	-0.00104	-0.00580	0.00270	-0.00104	-0.00003	0.00001	-0.00000	2.56250	-0.20874	0.48429
270	-0.00016	0.00003	0.00013	-0.00850	0.00110	0.00708	0.02684	0.03245	0.08855	0.02661	-0.01120	0.01433	0.01995	-0.00497	0.01576	0.00694	-0.00047	0.00487	0.00484	-0.00195	-0.00666	0.00470	-0.00006	-0.00545	-0.00080	-0.00077	-0.00043	0.00516	-0.00401	0.00525	0.03015	0.00376	0.02045	-0.00213	0.00064	0.00344	0.00017	-0.00021	-0.00011	0.00017	-0.00021	-0.00011	0.00000	0.00001	0.00000	0.21111	-0.03196	0.00054	-0.01206	0.00526	0.00202	-0.00540	0.00252	-0.00141	-0.00540	0.00252	-0.00141	-0.00003	0.00001	-0.00000	2.43363	-0.16182	0.44077
271	-0.00016	0.00006	0.00011	-0.00903	0.00263	0.00606	0.02576	0.03947	0.06929	0.02573	-0.00971	0.01437	0.01906	-0.00500	0.01469	0.00680	-0.00066	0.00458	0.00418	-0.00228	-0.00725	0.00528	0.00011	-0.00487	-0.00054	-0.00066	-0.00009	0.00585	-0.00458	0.00448	0.03202	0.00494	0.01599	-0.00313	0.00063	0.00298	0.00001	0.00017	0.00037	0.00001	0.00017	0.00037	0.00000	0.00000	0.00000	0.19625	-0.02575	0.00806	-0.01026	0.00611	0.00245	-0.00521	0.00241	-0.00163	-0.00521	0.00241	-0.00163	-0.00003	0.00001	-0.00001	2.31540	-0.15510	0.43243
272	-0.00017	0.00011	0.00011	-0.00942	0.00467	0.00592	0.01621	0.04875	0.07407	0.02531	-0.00900	0.01433	0.01860	-0.00521	0.01388	0.00640	-0.00090	0.00421	0.00358	-0.00239	-0.00750	0.00524	0.00030	-0.00449	-0.00021	-0.00054	-0.00015	0.00525	-0.00405	0.00436	0.03230	0.00127	0.00851	-0.00342	0.00160	0.00193	-0.00024	0.00045	0.00068	-0.00024	0.00045	0.00068	-0.00000	-0.00001	0.00000	0.18302	-0.02488	0.01862	-0.00829	0.00649	0.00344	-0.00513	0.00236	-0.00165	-0.00513	0.00236	-0.00165	-0.00002	0.00001	-0.00001	2.21580	-0.18721	0.45953
273	-0.00016	0.00015	0.00014	-0.00934	0.00635	0.00744	0.00244	0.06138	0.09967	0.02507	-0.00887	0.01404	0.01839	-0.00547	0.01321	0.00583	-0.00114	0.00379	0.00320	-0.00234	-0.00747	0.00477	0.00047	-0.00425	0.00014	-0.00044	-0.00047	0.00411	-0.00301	0.00489	0.03082	-0.00690	0.00034	-0.00305	0.00320	0.00065	-0.00054	0.00069	0.00080	-0.00054	0.00069	0.00080	-0.00000	-0.00001	0.00000	0.16987	-0.02752	0.02869	-0.00642	0.00606	0.00453	-0.00506	0.00237	-0.00157	-0.00506	0.00237	-0.00157	-0.00002	0.00001	-0.00000	2.12619	-0.24281	0.50607
274	-0.00015	0.00017	0.00019	-0.00892	0.00698	0.01012	-0.00914	0.07569	0.13455	0.02475	-0.00890	0.01360	0.01811	-0.00568	0.01258	0.00529	-0.00127	0.00330	0.00306	-0.00227	-0.00732	0.00414	0.00056	-0.00419	0.00049	-0.00037	-0.00094	0.00323	-0.00205	0.00597	0.02814	-0.01722	-0.00558	-0.00245	0.00486	-0.00036	-0.00079	0.00089	0.00072	-0.00079	0.00089	0.00072	-0.00000	-0.00002	0.00000	0.15498	-0.03118	0.03437	-0.00501	0.00504	0.00524	-0.00481	0.00236	-0.00152	-0.00481	0.00236	-0.00152	-0.00001	0.00000	-0.00000	2.02076	-0.29803	0.54935
275	-0.00015	0.00016	0.00024	-0.00867	0.00644	0.01269	-0.01343	0.08548	0.16500	0.02423	-0.00870	0.01325	0.01755	-0.00571	0.01196	0.00493	-0.00117	0.00281	0.00297	-0.00231	-0.00716	0.00352	0.00049	-0.00432	0.00080	-0.00036	-0.00148	0.00284	-0.00132	0.00719	0.02574	-0.02709	-0.00758	-0.00221	0.00609	-0.00074	-0.00087	0.00094	0.00047	-0.00087	0.00094	0.00047	-0.00001	-0.00002	0.00000	0.13750	-0.03380	0.03279	-0.00435	0.00408	0.00518	-0.00414	0.00219	-0.00153	-0.00414	0.00219	-0.00153	-0.00000	0.00000	-0.00001	1.86995	-0.33356	0.57087
276	-0.00015	0.00013	0.00026	-0.00886	0.00521	0.01389	-0.00994	0.08356	0.18111	0.02347	-0.00802	0.01317	0.01667	-0.00550	0.01142	0.00482	-0.00088	0.00244	0.00253	-0.00253	-0.00703	0.00297	0.00028	-0.00450	0.00113	-0.00045	-0.00200	0.00294	-0.00071	0.00784	0.02530	-0.03474	-0.00673	-0.00263	0.00670	-0.00057	-0.00073	0.00082	0.00015	-0.00073	0.00082	0.00015	-0.00001	-0.00002	-0.00000	0.11712	-0.03370	0.02438	-0.00451	0.00373	0.00435	-0.00294	0.00173	-0.00153	-0.00294	0.00173	-0.00153	0.00000	0.00000	-0.00001	1.65906	-0.34432	0.56363
277	-0.00016	0.00010	0.00024	-0.00905	0.00404	0.01305	-0.00371	0.06808	0.17932	0.02242	-0.00686	0.01332	0.01565	-0.00508	0.01101	0.00487	-0.00054	0.00230	0.00133	-0.00295	-0.00684	0.00241	-0.00007	-0.00453	0.00147	-0.00063	-0.00242	0.00350	-0.00021	0.00728	0.02732	-0.03923	-0.00562	-0.00365	0.00672	-0.00023	-0.00047	0.00063	-0.00012	-0.00047	0.00063	-0.00012	-0.00000	-0.00001	-0.00000	0.09365	-0.02943	0.01307	-0.00518	0.00399	0.00308	-0.00134	0.00098	-0.00145	-0.00134	0.00098	-0.00145	0.00001	0.00001	-0.00001	1.39720	-0.33655	0.53308
278	-0.00015	0.00009	0.00019	-0.00833	0.00338	0.01029	-0.00291	0.04538	0.16155	0.02115	-0.00554	0.01347	0.01474	-0.00461	0.01070	0.00495	-0.00033	0.00237	-0.00074	-0.00352	-0.00646	0.00176	-0.00057	-0.00431	0.00177	-0.00087	-0.00269	0.00434	0.00020	0.00548	0.03053	-0.04006	-0.00629	-0.00487	0.00639	-0.00008	-0.00021	0.00052	-0.00023	-0.00021	0.00052	-0.00023	-0.00000	-0.00000	-0.00000	0.06738	-0.02061	0.00393	-0.00579	0.00434	0.00185	0.00045	0.00009	-0.00127	0.00045	0.00009	-0.00127	0.00001	0.00001	-0.00001	1.11435	-0.31784	0.49231
279	-0.00011	0.00008	0.00012	-0.00614	0.00321	0.00637	-0.01401	0.02641	0.13353	0.01981	-0.00450	0.01332	0.01414	-0.00434	0.01029	0.00496	-0.00042	0.00249	-0.00320	-0.00406	-0.00585	0.00107	-0.00112	-0.00381	0.00197	-0.00109	-0.00275	0.00500	0.00056	0.00326	0.03226	-0.03697	-0.00846	-0.00580	0.00593	-0.00021	-0.00006	0.00053	-0.00018	-0.00006	0.00053	-0.00018	0.00000	0.00000	-0.00000	0.03974	-0.00885	0.00003	-0.00581	0.00427	0.00098	0.00219	-0.00078	-0.00095	0.00219	-0.00078	-0.00095	0.00001	0.00001	-0.00001	0.84928	-0.28937	0.45599
280	-0.00005	0.00007	0.00004	-0.00300	0.00312	0.00223	-0.03745	0.01966	0.10434	0.01853	-0.00402	0.01270	0.01389	-0.00444	0.00956	0.00491	-0.00085	0.00246	-0.00516	-0.00448	-0.00516	0.00056	-0.00161	-0.00305	0.00203	-0.00116	-0.00254	0.00496	0.00095	0.00179	0.03013	-0.03019	-0.00921	-0.00608	0.00541	-0.00028	-0.00003	0.00056	-0.00002	-0.00003	0.00056	-0.00002	0.00000	-0.00000	-0.00000	0.01323	0.00335	0.00057	-0.00496	0.00358	0.00047	0.00376	-0.00151	-0.00036	0.00376	-0.00151	-0.00036	0.00001	0.00000	-0.00000	0.62897	-0.24486	0.43548
281	-0.00000	0.00006	-0.00002	-0.00017	0.00285	-0.00139	-0.06697	0.02554	0.08505	0.01729	-0.00402	0.01165	0.01381	-0.00488	0.00845	0.00485	-0.00152	0.00224	-0.00572	-0.00479	-0.00467	0.00035	-0.00200	-0.00227	0.00197	-0.00104	-0.00216	0.00408	0.00132	0.00170	0.02350	-0.02063	-0.00561	-0.00566	0.00479	0.00011	-0.00006	0.00045	0.00014	-0.00006	0.00045	0.00014	0.00000	-0.00000	0.00000	-0.01021	0.01466	0.00276	-0.00329	0.00242	0.00006	0.00512	-0.00208	0.00066	0.00512	-0.00208	0.00066	0.00002	0.00000	-0.00000	0.45439	-0.17865	0.43602
282	0.00003	0.00005	-0.00007	0.00136	0.00242	-0.00414	-0.09309	0.03546	0.08442	0.01591	-0.00416	0.01038	0.01359	-0.00539	0.00717	0.00478	-0.00219	0.00192	-0.00449	-0.00508	-0.00459	0.00045	-0.00230	-0.00181	0.00180	-0.00080	-0.00181	0.00275	0.00157	0.00279	0.01369	-0.00948	0.00163	-0.00476	0.00393	0.00092	-0.00010	0.00021	0.00028	-0.00010	0.00021	0.00028	-0.00000	-0.00000	0.00000	-0.03031	0.02491	0.00556	-0.00091	0.00097	-0.00034	0.00615	-0.00244	0.00219	0.00615	-0.00244	0.00219	0.00002	-0.00000	0.00001	0.30484	-0.09606	0.45731
283	0.00003	0.00004	-0.00010	0.00165	0.00204	-0.00576	-0.10749	0.03559	0.10362	0.01423	-0.00407	0.00913	0.01303	-0.00567	0.00606	0.00460	-0.00265	0.00164	-0.00179	-0.00532	-0.00482	0.00084	-0.00255	-0.00182	0.00154	-0.00055	-0.00155	0.00140	0.00171	0.00447	0.00334	0.00211	0.00856	-0.00380	0.00282	0.00168	-0.00014	-0.00002	0.00042	-0.00014	-0.00002	0.00042	-0.00000	-0.00000	0.00000	-0.04768	0.03399	0.01042	0.00207	-0.00065	-0.00055	0.00670	-0.00254	0.00413	0.00670	-0.00254	0.00413	0.00002	-0.00001	0.00001	0.15244	-0.01467	0.49604
284	0.00003	0.00003	-0.00011	0.00165	0.00174	-0.00578	-0.10538	0.01424	0.13430	0.01226	-0.00358	0.00809	0.01209	-0.00554	0.00542	0.00429	-0.00274	0.00151	0.00155	-0.00536	-0.00507	0.00156	-0.00275	-0.00212	0.00124	-0.00036	-0.00131	0.00023	0.00171	0.00618	-0.00451	0.01280	0.01244	-0.00313	0.00169	0.00209	-0.00019	-0.00014	0.00057	-0.00019	-0.00014	0.00057	-0.00000	-0.00000	0.00000	-0.06266	0.04190	0.01798	0.00548	-0.00233	-0.00048	0.00672	-0.00236	0.00624	0.00672	-0.00236	0.00624	0.00003	-0.00002	0.00002	-0.02449	0.04354	0.54675
285	0.00005	0.00003	-0.00006	0.00244	0.00130	-0.00357	-0.08630	-0.03076	0.16246	0.01032	-0.00283	0.00735	0.01090	-0.00498	0.00544	0.00388	-0.00243	0.00161	0.00459	-0.00505	-0.00504	0.00258	-0.00286	-0.00250	0.00091	-0.00025	-0.00098	-0.00065	0.00138	0.00750	-0.00787	0.02091	0.01429	-0.00291	0.00093	0.00231	-0.00019	-0.00020	0.00067	-0.00019	-0.00020	0.00067	-0.00000	0.00000	0.00000	-0.07551	0.04901	0.02601	0.00906	-0.00381	-0.00036	0.00634	-0.00198	0.00817	0.00634	-0.00198	0.00817	0.00003	-0.00002	0.00003	-0.23458	0.06254	0.60004
286	0.00009	0.00002	0.00002	0.00443	0.00053	0.00108	-0.05490	-0.08906	0.17543	0.00880	-0.00211	0.00688	0.00967	-0.00407	0.00605	0.00344	-0.00183	0.00193	0.00670	-0.00442	-0.00468	0.00369	-0.00285	-0.00283	0.00053	-0.00023	-0.00054	-0.00122	0.00066	0.00820	-0.00662	0.02520	0.01610	-0.00308	0.00083	0.00259	-0.00011	-0.00028	0.00064	-0.00011	-0.00028	0.00064	-0.00000	0.00000	0.00000	-0.08688	0.05472	0.03169	0.01259	-0.00474	-0.00042	0.00575	-0.00149	0.00960	0.00575	-0.00149	0.00960	0.00003	-0.00002	0.00003	-0.47092	0.03843	0.64199
287	0.00014	0.00001	0.00014	0.00710	-0.00046	0.00741	-0.02077	-0.14233	0.16743	0.00795	-0.00158	0.00659	0.00861	-0.00299	0.00694	0.00301	-0.00112	0.00234	0.00763	-0.00373	-0.00422	0.00461	-0.00277	-0.00300	0.00014	-0.00024	-0.00008	-0.00171	-0.00017	0.00832	-0.00250	0.02590	0.01748	-0.00349	0.00133	0.00286	0.00002	-0.00035	0.00048	0.00002	-0.00035	0.00048	-0.00000	0.00001	0.00000	-0.09771	0.05710	0.03465	0.01594	-0.00488	-0.00061	0.00508	-0.00098	0.01027	0.00508	-0.00098	0.01027	0.00002	-0.00002	0.00003	-0.71409	-0.01844	0.65775
288	0.00018	0.00000	0.00025	0.00938	-0.00132	0.01363	0.00464	-0.17437	0.14032	0.00765	-0.00119	0.00645	0.00785	-0.00198	0.00765	0.00259	-0.00049	0.00263	0.00735	-0.00335	-0.00394	0.00510	-0.00271	-0.00295	-0.00015	-0.00019	0.00028	-0.00225	-0.00073	0.00798	0.00178	0.02440	0.01683	-0.00394	0.00217	0.00284	0.00014	-0.00038	0.00025	0.00014	-0.00038	0.00025	-0.00000	0.00001	0.00000	-0.10899	0.05555	0.03577	0.01894	-0.00434	-0.00076	0.00436	-0.00051	0.01004	0.00436	-0.00051	0.01004	0.00001	-0.00001	0.00003	-0.94303	-0.08567	0.63697
289	0.00020	-0.00000	0.00033	0.01030	-0.00185	0.01755	0.01409	-0.18028	0.10068	0.00759	-0.00087	0.00637	0.00741	-0.00127	0.00787	0.00213	-0.00006	0.00261	0.00592	-0.00349	-0.00397	0.00498	-0.00274	-0.00271	-0.00026	-0.00006	0.00041	-0.00261	-0.00095	0.00710	0.00385	0.02219	0.01419	-0.00421	0.00303	0.00248	0.00023	-0.00037	0.00004	0.00023	-0.00037	0.00004	0.00000	0.00001	0.00000	-0.12158	0.05300	0.03456	0.02129	-0.00349	-0.00102	0.00366	-0.00012	0.00898	0.00366	-0.00012	0.00898	0.00001	-0.00000	0.00003	-1.14817	-0.13935	0.57936
290	0.00019	-0.00001	0.00033	0.00957	-0.00227	0.01765	0.00957	-0.16775	0.05679	0.00742	-0.00068	0.00617	0.00718	-0.00101	0.00751	0.00160	0.00012	0.00225	0.00353	-0.00406	-0.00422	0.00427	-0.00289	-0.00242	-0.00018	0.00009	0.00026	-0.00260	-0.00104	0.00571	0.00280	0.02044	0.01074	-0.00422	0.00363	0.00196	0.00026	-0.00038	-0.00008	0.00026	-0.00038	-0.00008	0.00000	0.00001	-0.00000	-0.13556	0.05357	0.03015	0.02276	-0.00274	-0.00168	0.00299	0.00013	0.00719	0.00299	0.00013	0.00719	0.00001	0.00000	0.00002	-1.33456	-0.16780	0.49825
291	0.00015	-0.00004	0.00026	0.00783	-0.00300	0.01402	0.00115	-0.14899	0.01705	0.00689	-0.00080	0.00559	0.00698	-0.00121	0.00670	0.00104	0.00008	0.00164	0.00057	-0.00476	-0.00445	0.00317	-0.00313	-0.00222	0.00001	0.00010	-0.00012	-0.00248	-0.00109	0.00414	-0.00059	0.01985	0.00688	-0.00409	0.00374	0.00136	0.00022	-0.00037	-0.00006	0.00022	-0.00037	-0.00006	0.00000	0.00000	-0.00000	-0.15007	0.05884	0.02337	0.02338	-0.00235	-0.00271	0.00238	0.00022	0.00485	0.00238	0.00022	0.00485	0.00000	0.00001	0.00001	-1.51153	-0.17331	0.41649
292	0.00012	-0.00007	0.00015	0.00623	-0.00413	0.00825	-0.00057	-0.13065	-0.01139	0.00592	-0.00130	0.00446	0.00659	-0.00170	0.00571	0.00055	-0.00008	0.00101	-0.00225	-0.00534	-0.00449	0.00204	-0.00337	-0.00214	0.00019	-0.00005	-0.00055	-0.00266	-0.00106	0.00292	-0.00457	0.02001	0.00340	-0.00408	0.00335	0.00085	0.00012	-0.00028	0.00006	0.00012	-0.00028	0.00006	0.00000	-0.00000	0.00000	-0.16400	0.06705	0.01578	0.02338	-0.00237	-0.00391	0.00187	0.00012	0.00223	0.00187	0.00012	0.00223	0.00001	0.00001	0.00001	-1.68210	-0.16145	0.35478
293	0.00010	-0.00011	0.00004	0.00575	-0.00531	0.00250	0.00791	-0.11096	-0.02495	0.00461	-0.00207	0.00292	0.00591	-0.00223	0.00480	0.00024	-0.00023	0.00054	-0.00421	-0.00564	-0.00431	0.00126	-0.00359	-0.00203	0.00029	-0.00026	-0.00078	-0.00325	-0.00096	0.00233	-0.00750	0.01924	0.00242	-0.00433	0.00275	0.00076	0.00002	-0.00015	0.00015	0.00002	-0.00015	0.00015	0.00000	-0.00000	0.00000	-0.17706	0.07454	0.00771	0.02299	-0.00249	-0.00510	0.00163	-0.00022	-0.00026	0.00163	-0.00022	-0.00026	0.00001	0.00001	-0.00000	-1.84303	-0.13421	0.32123
294	0.00012	-0.00013	-0.00004	0.00663	-0.00600	-0.00167	0.02228	-0.08662	-0.02445	0.00315	-0.00273	0.00136	0.00501	-0.00259	0.00400	0.00021	-0.00028	0.00029	-0.00490	-0.00558	-0.00391	0.00100	-0.00368	-0.00172	0.00029	-0.00038	-0.00067	-0.00408	-0.00079	0.00223	-0.00847	0.01560	0.00514	-0.00481	0.00230	0.00126	-0.00001	-0.00008	0.00005	-0.00001	-0.00008	0.00005	0.00000	-0.00000	0.00000	-0.18999	0.07779	-0.00069	0.02226	-0.00227	-0.00608	0.00182	-0.00083	-0.00217	0.00182	-0.00083	-0.00217	0.00001	0.00000	-0.00001	-1.99171	-0.09289	0.31165
295	0.00015	-0.00014	-0.00007	0.00826	-0.00606	-0.00378	0.03618	-0.06089	-0.01354	0.00169	-0.00287	0.00022	0.00411	-0.00274	0.00316	0.00045	-0.00029	0.00017	-0.00443	-0.00505	-0.00331	0.00115	-0.00350	-0.00118	0.00021	-0.00034	-0.00028	-0.00494	-0.00043	0.00237	-0.00740	0.00876	0.00977	-0.00547	0.00219	0.00205	0.00002	-0.00009	-0.00021	0.00002	-0.00009	-0.00021	0.00000	-0.00000	-0.00000	-0.20329	0.07509	-0.00750	0.02115	-0.00148	-0.00654	0.00250	-0.00163	-0.00323	0.00250	-0.00163	-0.00323	0.00001	-0.00000	-0.00001	-2.12924	-0.04248	0.32043
296	0.00017	-0.00013	-0.00008	0.00964	-0.00588	-0.00398	0.04652	-0.04368	0.00338	0.00028	-0.00232	-0.00027	0.00341	-0.00273	0.00209	0.00091	-0.00033	0.00004	-0.00321	-0.00405	-0.00255	0.00140	-0.00294	-0.00050	0.00007	-0.00021	0.00023	-0.00575	0.00029	0.00274	-0.00453	0.00084	0.01311	-0.00633	0.00235	0.00271	0.00004	-0.00015	-0.00046	0.00004	-0.00015	-0.00046	-0.00000	0.00000	-0.00000	-0.21588	0.06757	-0.00982	0.01965	-0.00029	-0.00619	0.00354	-0.00241	-0.00341	0.00354	-0.00241	-0.00341	0.00001	-0.00001	-0.00001	-2.25887	0.01096	0.34823
297	0.00018	-0.00013	-0.00005	0.00988	-0.00596	-0.00276	0.05377	-0.04354	0.02157	-0.00099	-0.00123	-0.00020	0.00300	-0.00267	0.00084	0.00143	-0.00042	-0.00020	-0.00177	-0.00279	-0.00173	0.00152	-0.00211	0.00015	-0.00010	-0.00010	0.00069	-0.00638	0.00140	0.00357	-0.00004	-0.00507	0.01415	-0.00748	0.00263	0.00309	0.00001	-0.00021	-0.00057	0.00001	-0.00021	-0.00057	-0.00000	0.00000	-0.00000	-0.22551	0.05887	-0.00698	0.01786	0.00081	-0.00514	0.00470	-0.00297	-0.00294	0.00470	-0.00297	-0.00294	0.00000	-0.00001	-0.00001	-2.38172	0.06647	0.39630
298	0.00016	-0.00014	-0.00002	0.00869	-0.00633	-0.00099	0.05906	-0.06054	0.03610	-0.00201	0.00002	0.00016	0.00286	-0.00258	-0.00038	0.00181	-0.00055	-0.00052	-0.00052	-0.00168	-0.00106	0.00136	-0.00129	0.00058	-0.00024	-0.00008	0.00094	-0.00658	0.00276	0.00491	0.00592	-0.00718	0.01452	-0.00891	0.00298	0.00342	-0.00005	-0.00029	-0.00054	-0.00005	-0.00029	-0.00054	-0.00000	0.00000	-0.00000	-0.23062	0.05302	-0.00146	0.01606	0.00130	-0.00393	0.00569	-0.00322	-0.00213	0.00569	-0.00322	-0.00213	0.00000	-0.00001	-0.00001	-2.48921	0.12729	0.45674
299	0.00011	-0.00014	-0.00000	0.00646	-0.00636	0.00001	0.06239	-0.08626	0.04306	-0.00262	0.00102	0.00041	0.00288	-0.00240	-0.00131	0.00189	-0.00069	-0.00083	0.00029	-0.00107	-0.00071	0.00099	-0.00074	0.00080	-0.00023	-0.00009	0.00093	-0.00605	0.00422	0.00651	0.01278	-0.00588	0.01534	-0.01042	0.00347	0.00383	-0.00010	-0.00037	-0.00044	-0.00010	-0.00037	-0.00044	-0.00000	0.00000	-0.00000	-0.23131	0.05153	0.00405	0.01468	0.00079	-0.00302	0.00622	-0.00313	-0.00126	0.00622	-0.00313	-0.00126	0.00000	-0.00000	-0.00000	-2.55797	0.19214	0.51152
300	0.00007	-0.00012	-0.00002	0.00410	-0.00523	-0.00095	0.06305	-0.10883	0.04122	-0.00280	0.00146	0.00018	0.00280	-0.00200	-0.00165	0.00162	-0.00079	-0.00096	0.00061	-0.00107	-0.00076	0.00058	-0.00055	0.00101	0.00007	-0.00006	0.00073	-0.00473	0.00564	0.00803	0.01963	-0.00314	0.01565	-0.01173	0.00415	0.00411	-0.00021	-0.00033	-0.00027	-0.00021	-0.00033	-0.00027	-0.00000	-0.00000	-0.00000	-0.22862	0.05288	0.00881	0.01421	-0.00077	-0.00249	0.00604	-0.00272	-0.00049	0.00604	-0.00272	-0.00049	0.00001	0.00000	-0.00000	-2.55940	0.25040	0.54118
