	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
99	0.00000	0.00000	-2.14464	0.00000	0.00000	0.96808
100	0.00000	0.00000	-2.07984	0.00000	0.00000	0.95015
101	0.00000	0.00000	-2.01127	0.00000	0.00000	0.92864
102	0.00000	0.00000	-1.94286	0.00000	0.00000	0.90999
103	0.00000	0.00000	-1.87650	0.00000	0.00000	0.89419
104	0.00000	0.00000	-1.81527	0.00000	0.00000	0.87878
105	0.00000	0.00000	-1.76558	0.00000	0.00000	0.86321
106	0.00000	0.00000	-1.73456	0.00000	0.00000	0.84824
107	0.00000	0.00000	-1.72244	0.00000	0.00000	0.83408
108	0.00000	0.00000	-1.72834	0.00000	0.00000	0.82295
109	0.00000	0.00000	-1.74755	0.00000	0.00000	0.81654
110	0.00000	0.00000	-1.76936	0.00000	0.00000	0.81044
111	0.00000	0.00000	-1.78048	0.00000	0.00000	0.79871
112	0.00000	0.00000	-1.77947	0.00000	0.00000	0.78224
113	0.00000	0.00000	-1.77493	0.00000	0.00000	0.76016
114	0.00000	0.00000	-1.77343	0.00000	0.00000	0.73358
115	0.00000	0.00000	-1.77862	0.00000	0.00000	0.70471
116	0.00000	0.00000	-1.79364	0.00000	0.00000	0.67178
117	0.00000	0.00000	-1.81729	0.00000	0.00000	0.63143
118	0.00000	0.00000	-1.84210	0.00000	0.00000	0.58704
119	0.00000	0.00000	-1.85592	0.00000	0.00000	0.54053
120	0.00000	0.00000	-1.85570	0.00000	0.00000	0.49011
121	0.00000	0.00000	-1.84985	0.00000	0.00000	0.43517
122	0.00000	0.00000	-1.84764	0.00000	0.00000	0.37568
123	0.00000	0.00000	-1.85782	0.00000	0.00000	0.30951
124	0.00000	0.00000	-1.88156	0.00000	0.00000	0.23972
125	0.00000	0.00000	-1.90948	0.00000	0.00000	0.17691
126	0.00000	0.00000	-1.93397	0.00000	0.00000	0.13288
127	0.00000	0.00000	-1.95224	0.00000	0.00000	0.10982
128	0.00000	0.00000	-1.96298	0.00000	0.00000	0.10248
129	0.00000	0.00000	-1.96907	0.00000	0.00000	0.10424
130	0.00000	0.00000	-1.97292	0.00000	0.00000	0.11007
131	0.00000	0.00000	-1.97235	0.00000	0.00000	0.12212
132	0.00000	0.00000	-1.96782	0.00000	0.00000	0.14282
133	0.00000	0.00000	-1.96164	0.00000	0.00000	0.17009
134	0.00000	0.00000	-1.95957	0.00000	0.00000	0.19751
135	0.00000	0.00000	-1.96778	0.00000	0.00000	0.21964
136	0.00000	0.00000	-1.98416	0.00000	0.00000	0.23102
137	0.00000	0.00000	-1.99636	0.00000	0.00000	0.23449
138	0.00000	0.00000	-1.99572	0.00000	0.00000	0.23249
139	0.00000	0.00000	-1.98338	0.00000	0.00000	0.22871
140	0.00000	0.00000	-1.96383	0.00000	0.00000	0.23135
141	0.00000	0.00000	-1.93970	0.00000	0.00000	0.24868
142	0.00000	0.00000	-1.91095	0.00000	0.00000	0.28455
143	0.00000	0.00000	-1.88180	0.00000	0.00000	0.33597
144	0.00000	0.00000	-1.85734	0.00000	0.00000	0.39004
145	0.00000	0.00000	-1.83629	0.00000	0.00000	0.43797
146	0.00000	0.00000	-1.81689	0.00000	0.00000	0.47564
147	0.00000	0.00000	-1.79666	0.00000	0.00000	0.49928
148	0.00000	0.00000	-1.77248	0.00000	0.00000	0.51015
149	0.00000	0.00000	-1.74899	0.00000	0.00000	0.51164
150	0.00000	0.00000	-1.73178	0.00000	0.00000	0.50784
151	0.00000	0.00000	-1.72199	0.00000	0.00000	0.49980
152	0.00000	0.00000	-1.71662	0.00000	0.00000	0.48963
