	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
546	18.57688	-1.89627	21.22682	51.56973	8.53705	-9.81938	-9.33213	-11.92349	17.78902	65.35735	5.94172	-11.56558	-9.33212	-11.92348	17.78902	65.35735	5.94172	-11.56558	-36.85772	-15.96427	12.42360	73.37564	-5.78800	6.47004	15.81293	3.30387	16.32990	94.95103	-5.81767	9.28740	25.31709	-3.62158	19.20954	-2.73618	-7.04770	3.71775	-12.14660	-6.37476	-1.95806	-34.72701	-5.13983	-4.25281	11.49159	33.78312	-12.77999	-15.02983	-80.92705	10.47510	105.15620	-17.47484	-126.91578	61.19991	-19.47581	-169.78131	127.51159	-11.25355	-123.52527	60.62045	-15.37897	-169.94836
547	18.71797	-1.59294	20.57415	46.89600	8.44456	-9.09824	-9.09718	-11.29973	17.37782	60.27001	6.10672	-10.79992	-9.09718	-11.29973	17.37783	60.27001	6.10672	-10.79992	-36.47510	-15.28254	11.40131	66.88464	-5.99000	5.46553	16.65811	2.66639	15.60097	94.90369	-6.15334	9.49625	24.75691	-3.89256	18.30750	-3.11499	-6.87626	3.03995	-12.30737	-6.33299	-2.38320	-34.87371	-4.93906	-4.62839	12.11968	33.42366	-13.75995	-15.52583	-79.90416	9.69475	104.79504	-17.94064	-125.85318	60.90137	-20.42983	-172.63943	127.18259	-12.17898	-122.18542	60.71541	-15.62998	-172.67516
548	18.90653	-1.39327	19.91150	42.21521	8.20608	-8.21325	-8.76390	-10.74694	16.91796	54.63737	6.24696	-9.78215	-8.76390	-10.74693	16.91797	54.63738	6.24696	-9.78215	-35.96988	-14.51208	10.25166	60.32785	-5.99416	4.32278	17.42480	2.01329	14.59970	94.64536	-6.36554	9.56272	24.10285	-4.26893	17.23015	-3.49756	-6.66262	2.41677	-12.43874	-5.98875	-2.80761	-34.98071	-4.45931	-4.88691	12.58144	33.05318	-14.50830	-15.49262	-78.89945	9.31736	104.60854	-18.34574	-125.05569	60.70224	-21.28771	-175.40297	126.06541	-12.95820	-121.23206	61.47206	-15.79059	-175.09814
549	18.67708	-1.50071	19.34019	37.42523	7.86019	-7.89568	-8.12372	-10.29790	16.52652	48.84501	6.14145	-9.29227	-8.12371	-10.29790	16.52652	48.84501	6.14145	-9.29228	-35.34505	-13.67002	9.16764	53.84517	-5.90788	3.05678	18.09630	1.34171	13.67006	94.13244	-6.35696	9.32685	23.17225	-4.77015	15.95055	-3.83803	-6.43199	1.87981	-12.52762	-5.60380	-3.06303	-35.05025	-4.00637	-4.97435	12.98764	32.76225	-15.15824	-15.40687	-77.85567	8.92838	104.46491	-18.71177	-124.51804	60.55222	-21.93998	-177.55217	124.96509	-13.27803	-120.65916	62.47106	-16.12034	-176.82155
550	17.92926	-1.76590	18.92761	32.25604	7.52747	-8.54675	-7.21910	-9.85417	16.33414	43.40426	5.72970	-9.83780	-7.21909	-9.85417	16.33414	43.40427	5.72970	-9.83780	-34.67147	-12.75878	8.11007	47.42567	-5.74008	1.70395	18.66456	0.57899	12.86973	93.34798	-6.19398	8.75380	21.92458	-5.38001	14.45316	-4.09884	-6.19279	1.36919	-12.57625	-5.42710	-3.14462	-35.09153	-3.81203	-4.98171	13.38015	32.54163	-15.73550	-15.59545	-76.71617	8.24607	104.26901	-18.98854	-124.02319	60.41463	-22.36404	-178.97972	124.30013	-13.09760	-120.20731	63.42605	-16.60619	-177.82852
551	17.01095	-1.84018	18.72346	26.69291	7.33386	-10.01320	-6.27371	-9.28919	16.42942	38.53908	5.10966	-11.30183	-6.27370	-9.28919	16.42942	38.53908	5.10966	-11.30183	-33.99689	-11.78124	6.89126	41.00095	-5.45508	0.29405	19.13424	-0.33541	11.97521	92.26225	-6.01070	7.86625	20.44757	-6.07059	12.81338	-4.26378	-5.95027	0.82222	-12.60282	-5.46824	-3.21345	-35.11685	-3.82381	-5.06094	13.69863	32.31852	-16.16356	-15.94127	-75.48413	7.38867	104.01405	-19.10554	-123.38705	60.27741	-22.65169	179.92168	123.90242	-12.74567	-119.64629	64.30637	-17.08429	-178.52238
552	16.47656	-1.49478	18.68625	21.17570	7.21563	-11.84448	-5.54177	-8.58859	16.72353	34.01958	4.37156	-13.14681	-5.54177	-8.58859	16.72353	34.01958	4.37156	-13.14681	-33.29828	-10.75774	5.51382	34.54118	-4.99749	-1.13610	19.54817	-1.36692	10.95083	90.83628	-5.88700	6.68721	18.83408	-6.80733	11.21132	-4.31626	-5.70787	0.26331	-12.59987	-5.56652	-3.34109	-35.11205	-3.86595	-5.21628	13.87605	32.04886	-16.34609	-16.21380	-74.20358	6.56592	103.78924	-19.03488	-122.50450	60.13790	-22.93290	178.85495	123.42996	-12.59339	-118.84425	65.18974	-17.48713	-179.16994
553	16.72734	-0.71850	18.60498	16.24608	6.97733	-13.63560	-5.20715	-7.82296	16.94822	29.46225	3.62011	-14.86201	-5.20715	-7.82296	16.94822	29.46225	3.62011	-14.86201	-32.53276	-9.71671	4.17868	28.05823	-4.34422	-2.47456	19.96716	-2.41089	10.00148	89.05569	-5.84595	5.37325	17.18299	-7.50477	9.81868	-4.26114	-5.46097	-0.23934	-12.54239	-5.56240	-3.42580	-35.05149	-3.82986	-5.29277	13.91189	31.74547	-16.26370	-16.37539	-72.91204	5.79809	103.71672	-18.82560	-121.55401	60.00400	-23.27350	177.83627	122.74583	-12.71375	-117.98033	65.97236	-17.93152	-179.79620
554	17.37999	0.16445	18.22959	11.93433	6.62933	-15.15056	-5.23535	-7.06872	16.84717	24.63981	3.05804	-16.22829	-5.23534	-7.06872	16.84717	24.63981	3.05804	-16.22829	-31.71005	-8.67781	3.02493	21.57027	-3.56152	-3.61699	20.42292	-3.39425	9.27081	86.94637	-5.90897	4.17785	15.59158	-8.03498	8.68209	-4.16409	-5.19870	-0.67979	-12.44454	-5.40312	-3.39317	-34.95078	-3.69515	-5.20159	13.88283	31.44807	-16.05735	-16.53388	-71.62192	4.97865	103.79357	-18.59553	-120.82513	59.89609	-23.63433	176.88121	122.05954	-12.90789	-117.33933	66.40836	-18.53591	179.50452
555	17.52563	0.60256	17.55689	7.73176	6.40236	-16.27681	-5.40368	-6.48017	16.36314	19.49901	2.85853	-17.23055	-5.40367	-6.48017	16.36314	19.49902	2.85853	-17.23055	-30.87035	-7.65344	2.07994	15.09653	-2.75821	-4.57126	20.91106	-4.30865	8.79441	84.54652	-6.09820	3.23448	14.07640	-8.32885	7.74042	-4.13162	-4.91551	-1.09091	-12.33647	-5.13598	-3.31306	-34.83902	-3.47888	-5.02530	13.89025	31.19268	-15.94000	-16.76439	-70.33286	4.06069	103.85194	-18.44308	-120.38508	59.83104	-23.91602	175.94508	121.78707	-13.04027	-116.93202	66.53424	-19.22957	178.67871
556	17.03521	0.43739	16.77718	3.19833	6.47741	-16.91905	-5.59106	-6.21746	15.61941	14.12817	3.05843	-17.83069	-5.59106	-6.21746	15.61941	14.12818	3.05842	-17.83069	-30.00866	-6.65909	1.31452	8.65481	-2.00170	-5.39832	21.41107	-5.15920	8.51890	81.85029	-6.40348	2.52913	12.59327	-8.44587	6.93103	-4.24538	-4.62590	-1.44472	-12.17461	-4.80165	-3.28230	-34.67074	-3.18173	-4.86879	13.95761	30.99399	-15.97113	-17.07088	-69.03059	3.07697	103.73453	-18.34261	-120.16486	59.80323	-24.05200	174.91637	122.14983	-13.28775	-116.60670	66.77308	-19.85919	177.77731
557	16.81507	0.19795	15.98009	-1.46418	6.85699	-17.03783	-5.85848	-6.11887	14.79178	8.74367	3.64182	-17.97458	-5.85847	-6.11887	14.79178	8.74368	3.64182	-17.97458	-29.06671	-5.74006	0.57120	2.27044	-1.27858	-6.14417	21.87297	-5.94164	8.16195	78.78189	-6.79318	1.98576	11.12205	-8.51178	6.21976	-4.50949	-4.35738	-1.70698	-11.88580	-4.38022	-3.31606	-34.37244	-2.77948	-4.73849	13.99500	30.85436	-16.03620	-17.45603	-67.68932	2.06030	103.43018	-18.20778	-120.10030	59.77454	-24.04672	173.50414	122.93201	-13.89920	-116.27322	67.50574	-20.41615	176.68507
558	17.51414	0.51288	15.20154	-5.43410	7.30588	-16.88042	-6.20113	-5.77261	14.09597	3.49548	4.52645	-17.80294	-6.20112	-5.77261	14.09597	3.49548	4.52645	-17.80294	-27.98605	-4.99762	-0.35255	-3.97977	-0.49456	-6.85874	22.18770	-6.66457	7.38263	75.25861	-7.25287	1.44633	9.66366	-8.54486	5.51440	-4.84362	-4.10958	-1.98639	-11.51165	-3.88231	-3.37850	-33.98791	-2.29559	-4.60551	13.90509	30.79090	-16.07970	-17.88181	-66.30836	1.10955	103.00159	-18.06161	-119.96442	59.67793	-23.92907	171.52556	123.82554	-14.77499	-115.75951	68.73795	-21.02540	175.25920
559	18.58123	1.36536	14.60128	-8.08190	7.50292	-16.92218	-6.44866	-5.06615	13.77868	-1.66051	5.51523	-17.65098	-6.44865	-5.06615	13.77868	-1.66050	5.51523	-17.65098	-26.77617	-4.53650	-1.43371	-9.97145	0.44564	-7.57820	22.23376	-7.33452	6.21358	71.30125	-7.77270	0.71793	8.21544	-8.37797	4.64215	-5.13494	-3.83592	-2.47902	-11.20929	-3.41483	-3.43868	-33.67728	-1.84066	-4.48224	13.69341	30.83285	-16.20835	-18.19721	-64.91877	0.43396	102.47906	-18.04289	-119.37735	59.45155	-23.72278	169.11414	124.84697	-15.52207	-114.75652	70.07596	-21.70793	173.50632
560	18.82023	2.13404	14.40330	-9.87923	7.42154	-17.38002	-6.47367	-4.35260	13.90472	-6.78137	6.44773	-17.75415	-6.47366	-4.35260	13.90472	-6.78137	6.44773	-17.75415	-25.54885	-4.34747	-2.39571	-15.61045	1.51913	-8.28150	22.01462	-7.91146	5.07035	67.05958	-8.31491	-0.22870	6.78643	-7.87263	3.49960	-5.31749	-3.49825	-3.22095	-11.12017	-3.08780	-3.48486	-33.58313	-1.52083	-4.39984	13.42260	30.98968	-16.51978	-18.24582	-63.52228	0.14216	101.89288	-18.24967	-118.31893	59.09873	-23.48104	166.37585	126.06886	-15.83346	-113.31101	70.86841	-22.28341	171.26286
561	17.69730	2.24652	14.58245	-12.12535	7.37832	-18.01590	-6.35507	-4.02068	14.20394	-11.81903	7.27939	-18.05498	-6.35506	-4.02068	14.20394	-11.81903	7.27939	-18.05498	-24.45856	-4.29072	-2.98680	-20.87605	2.58558	-8.92064	21.72396	-8.32020	4.32282	62.70619	-8.83489	-1.20677	5.37381	-7.17772	2.16149	-5.39942	-3.12055	-4.00314	-11.28488	-2.88927	-3.52536	-33.74477	-1.32191	-4.36136	13.11066	31.23100	-16.96118	-18.01800	-62.06951	0.10048	101.34601	-18.66446	-117.31406	58.68797	-23.27870	163.32536	127.11989	-15.66511	-112.06120	70.63869	-22.59093	168.30551
562	15.84327	1.65159	14.78224	-15.61677	7.55769	-18.49774	-6.29509	-4.16237	14.29046	-16.73103	7.92548	-18.34764	-6.29508	-4.16237	14.29046	-16.73102	7.92548	-18.34764	-23.59793	-4.22869	-3.19733	-25.79241	3.50271	-9.46247	21.58358	-8.52024	4.00270	58.31377	-9.29792	-2.02615	3.93521	-6.62612	0.77645	-5.41036	-2.75101	-4.58138	-11.62168	-2.70709	-3.58146	-34.07845	-1.13214	-4.34354	12.75820	31.50488	-17.40661	-17.64253	-60.53778	0.11844	100.96738	-19.20609	-116.73233	58.26233	-23.13108	160.16727	127.41311	-15.21214	-111.45519	69.56250	-22.68415	164.88202
563	14.30235	0.76536	14.71662	-19.92310	7.71057	-18.80758	-6.41350	-4.59801	14.01548	-21.45682	8.22476	-18.59497	-6.41349	-4.59800	14.01548	-21.45682	8.22476	-18.59497	-22.93280	-4.12482	-3.20085	-30.38254	4.19971	-9.87296	21.62373	-8.55171	3.89441	53.84457	-9.65154	-2.65722	2.45615	-6.38357	-0.55478	-5.35376	-2.40019	-4.90852	-11.96548	-2.47434	-3.67319	-34.41803	-0.88204	-4.33933	12.41825	31.78986	-17.76818	-17.28073	-58.97530	0.12953	100.79140	-19.76298	-116.32424	57.79262	-22.98219	157.19373	126.80141	-14.84881	-111.14802	68.35108	-22.79856	161.59555
564	13.66861	0.10119	14.41909	-23.98006	7.54137	-19.31813	-6.65560	-5.00901	13.53880	-25.78070	8.16242	-19.07211	-6.65560	-5.00901	13.53880	-25.78069	8.16242	-19.07212	-22.33265	-4.01667	-3.16201	-34.62734	4.66056	-10.10702	21.70214	-8.49875	3.78722	49.24685	-9.82757	-3.15962	1.01899	-6.32377	-1.75033	-5.23646	-2.05035	-5.12623	-12.19522	-2.23560	-3.80098	-34.64286	-0.61263	-4.36617	12.14488	32.12342	-17.99645	-17.04654	-57.43666	0.13762	100.72969	-20.20414	-115.81458	57.23664	-22.77591	154.64510	125.71259	-15.03073	-110.64774	67.56647	-23.11829	158.94839
565	13.87425	-0.06893	14.08408	-27.13753	7.10432	-20.42136	-6.92340	-5.15452	13.12491	-29.48112	7.96239	-20.11405	-6.92339	-5.15452	13.12492	-29.48111	7.96239	-20.11405	-21.68998	-3.95797	-3.15319	-38.45043	4.87887	-10.14371	21.69472	-8.40922	3.58093	44.54797	-9.79177	-3.56192	-0.24382	-6.22885	-2.73199	-5.10602	-1.69173	-5.38428	-12.31919	-2.05828	-3.92963	-34.76246	-0.39966	-4.41729	11.91076	32.55671	-18.07172	-16.97297	-55.93826	0.16441	100.65755	-20.46001	-115.45338	56.59294	-22.46543	152.71548	124.67641	-15.92841	-110.08753	67.22991	-23.53514	157.14078
566	14.34341	0.12940	13.87043	-29.51794	6.60175	-22.12313	-7.19348	-5.06014	12.93200	-32.59346	7.83048	-21.73670	-7.19348	-5.06014	12.93200	-32.59345	7.83047	-21.73670	-20.99309	-3.98339	-3.25769	-41.74561	4.84394	-10.01969	21.58708	-8.27783	3.16132	39.86151	-9.57791	-3.85794	-1.26099	-5.98092	-3.54459	-5.01842	-1.32310	-5.72159	-12.40513	-1.93623	-4.01363	-34.84565	-0.25481	-4.44829	11.62729	33.10154	-18.03225	-17.01163	-54.48315	0.28610	100.49196	-20.58369	-115.61829	55.89062	-21.98295	151.29813	123.87128	-17.18508	-109.93828	67.08195	-23.74202	155.92322
567	14.49493	0.39365	13.79510	-31.52115	6.03885	-24.03979	-7.47383	-4.88603	12.92246	-35.28974	7.69086	-23.58913	-7.47382	-4.88602	12.92246	-35.28973	7.69085	-23.58913	-20.28254	-4.09375	-3.63328	-44.42359	4.57039	-9.82824	21.43176	-8.09877	2.34142	35.31865	-9.26337	-4.13153	-2.11825	-5.56292	-4.40699	-4.98864	-0.93973	-6.10120	-12.48053	-1.78522	-4.04723	-34.91988	-0.10241	-4.42169	11.20933	33.74950	-17.94822	-17.06712	-53.05153	0.55852	100.19981	-20.68995	-116.19906	55.17665	-21.30709	149.99458	123.15352	-18.29386	-110.25349	66.82705	-23.60104	154.73593
568	14.24279	0.57705	13.72316	-33.31493	5.26192	-25.68096	-7.72013	-4.68760	12.92487	-37.53209	7.25800	-25.22085	-7.72013	-4.68760	12.92487	-37.53209	7.25800	-25.22085	-19.60038	-4.25951	-4.29197	-46.46290	4.11868	-9.69316	21.29113	-7.90209	1.16041	30.98174	-8.90357	-4.67361	-3.00577	-4.99268	-5.53621	-4.99330	-0.53932	-6.49548	-12.53132	-1.51641	-4.06062	-34.97033	0.15115	-4.33145	10.60193	34.49078	-17.84356	-17.06512	-51.57820	0.90328	99.80035	-20.85262	-116.74252	54.48897	-20.54923	148.62607	122.33474	-18.98952	-110.67123	66.14752	-23.25546	153.26479
569	13.70473	0.62223	13.54330	-34.82137	4.28368	-26.71743	-7.77770	-4.46645	12.81349	-39.07537	6.39831	-26.32121	-7.77769	-4.46645	12.81349	-39.07537	6.39831	-26.32121	-18.98447	-4.42337	-4.97702	-47.93730	3.57396	-9.70851	21.21400	-7.73669	0.01476	26.82384	-8.49617	-5.75901	-3.99684	-4.30477	-6.92469	-5.00961	-0.13328	-6.90092	-12.53596	-1.13982	-4.07651	-34.97534	0.50530	-4.20239	9.80241	35.27369	-17.69483	-16.98910	-50.01663	1.21241	99.36079	-21.07782	-117.01498	53.79462	-19.86938	147.40825	121.37086	-19.21340	-110.97929	64.89460	-22.85389	151.71103
570	12.83710	0.42451	13.30409	-35.94844	3.42351	-27.10818	-7.48645	-4.29961	12.60907	-39.82394	5.38972	-26.81025	-7.48645	-4.29961	12.60907	-39.82394	5.38972	-26.81025	-18.45870	-4.51734	-5.49740	-48.97635	3.02867	-9.86873	21.24384	-7.63138	-0.81905	22.81272	-8.02768	-7.22458	-4.96950	-3.56416	-8.33991	-5.04645	0.26868	-7.29981	-12.46644	-0.78539	-4.10678	-34.90657	0.84444	-4.09507	8.91797	36.01682	-17.55298	-16.83421	-48.40576	1.53278	98.94051	-21.37769	-117.15057	53.01623	-19.29783	146.60329	120.38203	-19.09632	-111.25266	63.29644	-22.42171	150.47908
571	11.68669	-0.01291	13.08844	-36.71741	3.05869	-27.08727	-6.89558	-4.24936	12.39084	-39.97997	4.71605	-26.86600	-6.89558	-4.24936	12.39084	-39.97996	4.71605	-26.86600	-18.01714	-4.51270	-5.93459	-49.67769	2.58166	-10.11454	21.41426	-7.59666	-1.44645	18.98345	-7.53384	-8.62627	-5.76409	-2.84574	-9.56670	-5.14654	0.68838	-7.66623	-12.30224	-0.58804	-4.17009	-34.74189	1.05102	-4.07824	8.16488	36.71672	-17.60022	-16.58150	-46.82139	1.99947	98.54351	-21.83270	-117.50569	52.15110	-18.72000	146.25128	119.45947	-18.98225	-111.72474	61.78634	-22.00857	149.77737
572	10.44235	-0.52574	12.90167	-37.21660	3.32902	-26.99620	-6.21369	-4.25774	12.20128	-39.80974	4.64201	-26.81592	-6.21368	-4.25774	12.20128	-39.80973	4.64201	-26.81592	-17.62155	-4.44208	-6.38739	-50.05809	2.30690	-10.47746	21.70449	-7.64115	-2.00518	15.39501	-7.06825	-9.86570	-6.33130	-2.17280	-10.61785	-5.35074	1.15826	-8.01203	-12.06154	-0.55391	-4.27701	-34.49849	1.12337	-4.16405	7.67110	37.48342	-17.95565	-16.26393	-45.28988	2.60456	98.11808	-22.50227	-118.32624	51.29466	-18.04353	146.15674	118.59348	-19.14459	-112.55469	60.63199	-21.68975	149.46642
573	9.34886	-0.93739	12.73152	-37.50194	4.11244	-27.02128	-5.60892	-4.23967	12.05184	-39.44993	5.09946	-26.86483	-5.60891	-4.23967	12.05184	-39.44993	5.09946	-26.86483	-17.21723	-4.36374	-6.85946	-50.08276	2.23050	-11.05578	22.03184	-7.75685	-2.52610	12.04764	-6.64019	-11.18300	-6.76377	-1.48815	-11.66525	-5.64820	1.66648	-8.38208	-11.77580	-0.55320	-4.42748	-34.20850	1.18144	-4.30289	7.26243	38.41303	-18.44630	-15.96916	-43.79360	3.18773	97.60516	-23.28741	-119.40709	50.54233	-17.29410	145.93011	117.76577	-19.59851	-113.53321	59.77858	-21.37184	149.09695
574	8.84464	-1.15107	12.59548	-37.51901	5.15120	-27.09445	-5.18730	-4.21398	11.93523	-38.98715	5.89659	-26.95311	-5.18729	-4.21398	11.93523	-38.98715	5.89659	-26.95311	-16.76118	-4.31644	-7.39958	-49.70857	2.37063	-11.85084	22.32149	-7.89979	-3.11998	8.88100	-6.25416	-12.59204	-7.20530	-0.69534	-12.81189	-5.97596	2.16663	-8.80598	-11.44837	-0.44157	-4.64784	-33.87558	1.36870	-4.46402	6.63176	39.45296	-18.74645	-15.72027	-42.34523	3.68167	97.02306	-24.00091	-120.35426	49.91035	-16.53064	145.21217	116.93719	-20.28170	-114.31324	59.06163	-20.78993	148.24559
575	9.08586	-1.19559	12.50846	-37.00231	6.11714	-27.07882	-4.97680	-4.24140	11.83788	-38.49758	6.87399	-26.90965	-4.97680	-4.24140	11.83788	-38.49758	6.87398	-26.90965	-16.26331	-4.31709	-8.02730	-48.90012	2.75660	-12.80043	22.58675	-7.99481	-3.86933	5.84142	-5.95381	-13.89171	-7.72275	0.25827	-13.98640	-6.28338	2.63652	-9.28352	-11.08125	-0.15531	-4.98646	-33.50113	1.76249	-4.66790	5.77681	40.43309	-18.79434	-15.46571	-40.99541	4.19480	96.47156	-24.58506	-121.08720	49.33590	-15.75735	144.05498	116.12592	-21.06821	-114.87268	58.52693	-19.88511	147.00215
576	9.41546	-1.20257	12.46893	-35.43299	6.65743	-27.05213	-4.84650	-4.27961	11.78310	-37.79863	7.84831	-26.75341	-4.84650	-4.27961	11.78310	-37.79862	7.84831	-26.75341	-15.79185	-4.38493	-8.59307	-47.64790	3.35185	-13.91974	22.92821	-7.96747	-4.62726	2.91643	-5.74217	-15.10510	-8.27156	1.30013	-15.01924	-6.58441	3.08469	-9.78938	-10.69294	0.30043	-5.43937	-33.10458	2.35650	-4.91296	5.06457	41.24405	-18.89572	-15.22385	-39.74149	4.78972	96.01663	-25.16161	-121.89233	48.74438	-14.94909	142.84428	115.47865	-21.70047	-115.52608	58.33624	-19.04414	145.82819
577	9.07525	-1.29473	12.47825	-32.34308	6.52075	-27.36699	-4.62133	-4.25328	11.81199	-36.29647	8.52797	-26.84902	-4.62132	-4.25328	11.81199	-36.29647	8.52797	-26.84902	-15.40980	-4.52447	-8.94992	-45.99939	4.00333	-15.22378	23.43055	-7.78847	-5.22065	0.11419	-5.52632	-16.39703	-8.74555	2.24913	-15.79479	-6.93949	3.51791	-10.25767	-10.28609	0.84235	-5.90848	-32.69172	3.03631	-5.14031	4.76626	41.95002	-19.31451	-15.09687	-38.49348	5.36293	95.61864	-25.84744	-123.10021	48.12791	-14.09901	141.74646	115.02895	-22.09610	-116.58757	58.41903	-18.61847	144.86383
