	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
763	-0.08807	0.77813	0.16598	-2.27015	0.06223	0.05534	1.12521	0.50124	-1.04064	-1.40179	-0.55650	0.51600	0.99524	0.42028	0.40092	-0.62266	-0.38739	0.57353	0.35293	0.52286	0.85761	-0.46776	0.46119	0.23147	-0.48301	0.45843	0.23589	-0.19601	0.76471	0.21231	0.03608	0.93183	0.08447	-0.06012	0.69069	0.02638	0.19792	1.50898	0.00999	-0.06984	0.26422	-0.05190	0.24332	1.48416	0.30319	-0.02702	-0.01721	-0.01360	-0.07758	0.25264	0.59476	-0.02856	-0.02061	-0.01664	-0.07927	0.24636	0.56991
764	-0.07612	0.80177	0.19054	-2.21360	-0.13829	0.09348	1.31862	0.40191	-1.14346	-1.32626	-0.63893	0.43459	1.03295	0.32115	0.40891	-0.61811	-0.41193	0.52726	0.27139	0.44336	0.89774	-0.49318	0.46961	0.25300	-0.49789	0.46823	0.25584	-0.21354	0.76442	0.23425	0.06155	0.94521	0.11330	-0.07629	0.64760	0.02980	0.28296	1.67604	0.05263	-0.09556	0.24783	-0.06012	0.36957	1.73855	0.43296	-0.01292	0.02594	-0.02268	-0.06136	0.30322	0.81108	-0.01303	0.02563	-0.02313	-0.06477	0.29831	0.77601
765	-0.07101	0.82551	0.21820	-2.13076	-0.28473	0.10914	1.62671	0.25959	-1.21453	-1.26149	-0.67391	0.36581	1.11959	0.15993	0.41558	-0.60388	-0.39878	0.48710	0.20717	0.33066	0.92330	-0.52586	0.46462	0.26915	-0.51588	0.46472	0.27114	-0.23959	0.75382	0.25153	0.05496	0.96127	0.14733	-0.09267	0.61313	0.04017	0.34376	1.84411	0.10836	-0.10764	0.22516	-0.06726	0.50141	2.04191	0.58479	-0.01666	0.05819	-0.03571	-0.01696	0.43083	1.06715	-0.01569	0.06039	-0.03356	-0.02255	0.42132	1.02221
766	-0.07375	0.84809	0.23936	-2.08749	-0.32583	0.05996	1.95095	0.09988	-1.21379	-1.18985	-0.66753	0.31304	1.19416	-0.02706	0.43200	-0.55895	-0.37065	0.46350	0.16412	0.20898	0.92335	-0.55096	0.44289	0.27232	-0.52665	0.44484	0.27211	-0.27289	0.74011	0.24631	0.03188	0.97204	0.17655	-0.10334	0.59213	0.04990	0.36825	1.99294	0.17605	-0.11245	0.19733	-0.06914	0.59801	2.36759	0.74158	-0.03108	0.04135	-0.05513	0.05196	0.65640	1.33214	-0.02991	0.04376	-0.05357	0.04414	0.64039	1.28229
767	-0.08033	0.86977	0.25542	-2.08972	-0.28615	-0.04568	2.18079	-0.02982	-1.11112	-1.10611	-0.63802	0.26374	1.21927	-0.16285	0.46965	-0.48685	-0.35646	0.44183	0.14443	0.13229	0.89760	-0.56514	0.41485	0.26628	-0.53496	0.41831	0.26277	-0.29697	0.72265	0.23094	0.01432	0.97762	0.19280	-0.11120	0.58493	0.05527	0.35649	2.11883	0.24817	-0.12064	0.18146	-0.05985	0.63074	2.66579	0.89413	-0.04671	-0.00798	-0.06879	0.13162	0.95916	1.59191	-0.04645	-0.00803	-0.07094	0.12211	0.94122	1.54337
768	-0.09478	0.88923	0.27462	-2.10649	-0.22344	-0.17258	2.25858	-0.11397	-0.92036	-1.02351	-0.59842	0.20232	1.20036	-0.20367	0.53265	-0.41510	-0.35952	0.39421	0.14585	0.12696	0.86165	-0.57106	0.39245	0.25717	-0.55194	0.39547	0.25239	-0.30345	0.69894	0.22955	-0.00904	0.97328	0.19596	-0.13275	0.58395	0.05956	0.30572	2.22195	0.31667	-0.13886	0.18747	-0.03446	0.59460	2.90972	1.04880	-0.05970	-0.04641	-0.05350	0.19110	1.30999	1.85060	-0.06094	-0.05009	-0.05976	0.18081	1.29740	1.80707
769	-0.12297	0.90272	0.29903	-2.06272	-0.17515	-0.28700	2.20624	-0.16701	-0.72017	-0.94602	-0.53716	0.12551	1.15102	-0.16894	0.59405	-0.36651	-0.34606	0.31362	0.14896	0.16739	0.82534	-0.56732	0.38348	0.23677	-0.57085	0.38357	0.23583	-0.30304	0.67008	0.24309	-0.06035	0.94803	0.19413	-0.17537	0.57875	0.06723	0.21998	2.29190	0.38448	-0.16511	0.20330	0.00357	0.50792	3.10823	1.22374	-0.07381	-0.05311	0.00107	0.20331	1.68321	2.11587	-0.07620	-0.05942	-0.00703	0.19306	1.68096	2.07822
770	-0.13755	0.91269	0.31970	-1.85571	-0.12988	-0.36739	2.10628	-0.18176	-0.57316	-0.84463	-0.42803	0.04530	1.07859	-0.10162	0.60492	-0.33109	-0.27511	0.22303	0.13635	0.21057	0.77260	-0.54181	0.38667	0.19708	-0.56270	0.38322	0.20269	-0.28943	0.63745	0.25256	-0.09185	0.91570	0.19006	-0.20030	0.57043	0.07424	0.15614	2.33502	0.45273	-0.18184	0.21546	0.03420	0.41844	3.27660	1.42003	-0.08541	-0.03134	0.06555	0.17217	2.04490	2.37889	-0.08818	-0.03814	0.05897	0.16221	2.05379	2.34617
771	-0.09545	0.92622	0.32445	-1.46687	-0.05409	-0.40009	2.03290	-0.13093	-0.46977	-0.68668	-0.26340	-0.02671	0.99876	-0.02612	0.54577	-0.28209	-0.14093	0.14231	0.11073	0.23623	0.67993	-0.48319	0.38865	0.15085	-0.50777	0.38454	0.15737	-0.23804	0.59977	0.24219	-0.01983	0.91070	0.17744	-0.15331	0.56580	0.06925	0.18710	2.38121	0.51023	-0.16478	0.22492	0.03348	0.38108	3.41713	1.60894	-0.07605	0.00710	0.08565	0.13801	2.35664	2.61143	-0.07868	0.00153	0.08300	0.12803	2.37316	2.58199
772	-0.01151	0.94291	0.31151	-1.02111	0.05174	-0.38554	1.99511	-0.02486	-0.37947	-0.48660	-0.07775	-0.09117	0.92824	0.05408	0.45075	-0.21593	0.01592	0.06441	0.07557	0.25388	0.55432	-0.40552	0.38121	0.11159	-0.42719	0.37993	0.11049	-0.16511	0.56036	0.20539	0.13068	0.93702	0.15918	-0.04825	0.56069	0.05002	0.28545	2.43745	0.55890	-0.11366	0.23100	0.00180	0.40088	3.53339	1.77096	-0.04288	0.04156	0.04299	0.15499	2.60910	2.79143	-0.04518	0.03764	0.04417	0.14504	2.62736	2.76485
773	0.04529	0.95592	0.29308	-0.66086	0.14540	-0.34254	1.96002	0.08606	-0.28801	-0.29854	0.07157	-0.15078	0.86828	0.13518	0.37239	-0.15545	0.14114	-0.02257	0.02801	0.27889	0.43535	-0.34734	0.37857	0.06977	-0.36762	0.37939	0.06278	-0.12704	0.52989	0.14466	0.23025	0.96009	0.15057	0.03722	0.54800	0.02925	0.33866	2.47504	0.62590	-0.05963	0.22342	-0.03462	0.42971	3.64267	1.92379	-0.01495	0.05146	-0.01940	0.24541	2.84184	2.91638	-0.01707	0.04827	-0.01669	0.23651	2.85776	2.89442
774	0.04368	0.96271	0.28327	-0.40704	0.19023	-0.29049	1.91004	0.17448	-0.17990	-0.16085	0.15362	-0.19823	0.80975	0.20447	0.33660	-0.11675	0.20932	-0.10602	-0.02297	0.30772	0.35505	-0.33260	0.39794	0.01177	-0.35097	0.39657	0.01127	-0.14193	0.51085	0.07766	0.21873	0.95644	0.15519	0.06215	0.53616	0.01603	0.29964	2.47751	0.72947	-0.02677	0.20627	-0.05351	0.42831	3.75739	2.08853	-0.01169	0.03932	-0.04829	0.37131	3.09967	2.98805	-0.01395	0.03570	-0.04605	0.36461	3.11412	2.97298
775	0.02010	0.96593	0.28540	-0.19366	0.19332	-0.25205	1.84229	0.26237	-0.04178	-0.06842	0.18368	-0.22784	0.74361	0.25898	0.32799	-0.09272	0.23467	-0.16163	-0.06294	0.32856	0.30672	-0.34027	0.43040	-0.05593	-0.35116	0.42447	-0.04184	-0.16927	0.48831	0.02837	0.16293	0.93771	0.15795	0.06342	0.54491	0.00527	0.22576	2.46141	0.85498	-0.00254	0.21004	-0.05225	0.39385	3.86553	2.25328	-0.01319	0.02698	-0.03678	0.47009	3.38020	3.00199	-0.01546	0.02306	-0.03535	0.46595	3.39869	2.99498
776	0.01345	0.96665	0.29336	0.02120	0.19170	-0.26359	1.74459	0.37375	0.09712	0.01022	0.19704	-0.25410	0.66690	0.31705	0.30581	-0.06774	0.24853	-0.19066	-0.09031	0.35020	0.25805	-0.32623	0.45434	-0.11560	-0.32751	0.44567	-0.09170	-0.17253	0.44587	0.00468	0.13503	0.91985	0.14800	0.08674	0.58035	-0.00612	0.16954	2.44413	0.97786	0.03627	0.25736	-0.03573	0.33211	3.95217	2.39480	0.00612	0.02485	-0.01547	0.51258	3.65862	2.95580	0.00454	0.02182	-0.01538	0.51039	3.68813	2.95715
777	0.02076	0.96063	0.30280	0.22028	0.20752	-0.33867	1.61145	0.49214	0.17801	0.10211	0.21400	-0.30047	0.58320	0.39281	0.24385	-0.03163	0.27163	-0.22281	-0.11065	0.39526	0.19009	-0.27310	0.46594	-0.15484	-0.27080	0.45787	-0.13199	-0.15413	0.38356	-0.00609	0.13122	0.89356	0.13115	0.12363	0.61662	-0.00989	0.11854	2.42135	1.09682	0.08400	0.32124	-0.00855	0.24710	4.03335	2.52487	0.04286	0.02287	-0.00196	0.51304	3.94030	2.86317	0.04236	0.02111	-0.00467	0.51104	3.98396	2.87142
778	0.02095	0.94266	0.31735	0.36372	0.23258	-0.43592	1.45743	0.58257	0.18301	0.20447	0.23248	-0.36451	0.49299	0.47339	0.15979	0.01708	0.30362	-0.27349	-0.12690	0.46318	0.11523	-0.20473	0.47173	-0.17036	-0.20395	0.46711	-0.15750	-0.13298	0.31622	-0.01854	0.11760	0.83963	0.11639	0.13575	0.61659	-0.00164	0.04671	2.38170	1.23826	0.11332	0.34534	0.01805	0.15865	4.14101	2.69359	0.07380	0.01190	0.01264	0.49991	4.24673	2.75357	0.07386	0.01047	0.00753	0.49558	4.29925	2.76361
779	0.00669	0.91613	0.34349	0.43737	0.25953	-0.49862	1.29544	0.63189	0.14587	0.28291	0.25338	-0.41237	0.39407	0.54038	0.09113	0.06469	0.33689	-0.31842	-0.13991	0.52422	0.05178	-0.15154	0.46862	-0.17060	-0.14714	0.47005	-0.17344	-0.12296	0.26110	-0.03473	0.08773	0.76605	0.10684	0.11328	0.57651	0.00894	-0.03838	2.32681	1.43283	0.11237	0.30971	0.02750	0.09190	4.26997	2.93949	0.08260	-0.00340	0.02991	0.49114	4.57207	2.65349	0.08235	-0.00529	0.02543	0.48348	4.62237	2.65926
780	-0.01378	0.89326	0.37863	0.46791	0.30102	-0.51040	1.12364	0.65691	0.10386	0.30634	0.29513	-0.42023	0.29737	0.59509	0.04923	0.08751	0.37349	-0.32689	-0.14815	0.55652	-0.00388	-0.11697	0.45500	-0.17357	-0.10010	0.46405	-0.19456	-0.12714	0.22803	-0.05032	0.06068	0.71167	0.10254	0.08498	0.53129	0.00620	-0.11253	2.26727	1.67655	0.09286	0.25011	0.01033	0.04288	4.35615	3.23375	0.07276	-0.01157	0.03209	0.48327	4.88266	2.56880	0.07219	-0.01337	0.02995	0.47409	4.92397	2.57014
781	-0.02885	0.88198	0.40425	0.48761	0.36401	-0.49212	0.94640	0.68466	0.07338	0.28223	0.36806	-0.40290	0.22471	0.64855	0.01748	0.07664	0.41976	-0.30198	-0.14866	0.57088	-0.06261	-0.08329	0.44380	-0.18944	-0.05279	0.45966	-0.22686	-0.13260	0.21490	-0.06650	0.05483	0.70777	0.09451	0.08053	0.51662	-0.02454	-0.16740	2.20264	1.90664	0.06825	0.21472	-0.03422	-0.02457	4.32266	3.47631	0.05793	-0.00207	0.00632	0.44620	5.14099	2.47863	0.05791	-0.00269	0.00460	0.43778	5.17798	2.48268
782	-0.02890	0.87808	0.39903	0.50300	0.42790	-0.46673	0.78778	0.72373	0.04156	0.24495	0.45117	-0.39152	0.18430	0.70780	-0.01780	0.04651	0.47274	-0.27388	-0.13893	0.59335	-0.11707	-0.03726	0.44772	-0.20916	0.00249	0.46833	-0.25954	-0.11662	0.21254	-0.08795	0.07648	0.75027	0.06499	0.10554	0.54603	-0.09174	-0.20631	2.11036	2.04219	0.04932	0.22213	-0.10346	-0.13022	4.14437	3.57110	0.04705	0.02292	-0.04047	0.35363	5.32309	2.35196	0.04808	0.02401	-0.04326	0.34578	5.36683	2.36653
783	-0.00885	0.87309	0.36252	0.50566	0.46648	-0.44701	0.66684	0.76037	-0.02615	0.21832	0.51135	-0.39991	0.15972	0.77836	-0.05535	0.01858	0.52391	-0.27050	-0.11888	0.63434	-0.15436	0.01838	0.46488	-0.22353	0.06539	0.48855	-0.28376	-0.06900	0.21625	-0.11513	0.11885	0.81301	0.01285	0.14847	0.61444	-0.18042	-0.22342	1.96311	2.06362	0.05014	0.25919	-0.18271	-0.23648	3.86530	3.51560	0.04040	0.04630	-0.08837	0.23284	5.44296	2.18715	0.04202	0.04925	-0.08903	0.22356	5.49892	2.21506
784	0.02041	0.86322	0.31962	0.48872	0.48354	-0.43758	0.56999	0.78533	-0.13256	0.20471	0.54152	-0.41861	0.12487	0.85816	-0.08806	0.00858	0.56812	-0.29961	-0.09732	0.67935	-0.18053	0.07253	0.48453	-0.24510	0.12351	0.50834	-0.30810	-0.00918	0.22640	-0.14630	0.15421	0.87067	-0.03211	0.18537	0.70059	-0.24509	-0.21834	1.76177	2.03254	0.07282	0.30296	-0.23680	-0.29396	3.56957	3.40347	0.03755	0.05583	-0.11572	0.13982	5.56509	2.03567	0.03914	0.06069	-0.11017	0.12837	5.62883	2.07660
785	0.02788	0.84832	0.29686	0.45119	0.50718	-0.42970	0.46456	0.80668	-0.22298	0.19641	0.56505	-0.42901	0.06860	0.92636	-0.11437	0.01851	0.59969	-0.34322	-0.08879	0.70796	-0.21214	0.11710	0.49544	-0.29180	0.15955	0.51430	-0.34374	0.02323	0.23954	-0.18253	0.14018	0.90672	-0.03972	0.18179	0.77503	-0.24503	-0.22391	1.54058	2.02432	0.09157	0.33998	-0.23315	-0.32202	3.33073	3.33761	0.03601	0.05518	-0.11032	0.08176	5.75180	1.97561	0.03749	0.06103	-0.10035	0.06978	5.81575	2.03181
786	-0.00676	0.83296	0.29744	0.39732	0.54602	-0.41042	0.34167	0.83864	-0.25148	0.17832	0.59628	-0.41657	0.00855	0.95996	-0.14386	0.03313	0.60995	-0.36884	-0.09163	0.71971	-0.25254	0.15164	0.49270	-0.35384	0.17023	0.50309	-0.38420	0.00922	0.25383	-0.22229	0.06740	0.92231	-0.01888	0.12390	0.82788	-0.19097	-0.27934	1.33905	2.05245	0.07544	0.37412	-0.17883	-0.39111	3.17305	3.35008	0.02561	0.05479	-0.07778	0.02183	5.99935	2.05208	0.02685	0.05934	-0.07004	0.01155	6.05742	2.12902
787	-0.05770	0.82834	0.30367	0.32875	0.57702	-0.38368	0.24114	0.88822	-0.23566	0.13252	0.61832	-0.37822	-0.02021	0.96437	-0.18409	0.03736	0.59871	-0.35624	-0.07794	0.73681	-0.28628	0.18089	0.48567	-0.39687	0.17294	0.48965	-0.41102	-0.01625	0.28170	-0.25385	-0.00883	0.93913	-0.01244	0.04749	0.87901	-0.13955	-0.37068	1.17294	2.06734	0.02660	0.41536	-0.11854	-0.51870	3.06861	3.40813	0.00876	0.05678	-0.03387	-0.05228	6.24386	2.25574	0.00935	0.05811	-0.03308	-0.05989	6.28920	2.35292
788	-0.07662	0.83910	0.29891	0.24589	0.58248	-0.36366	0.22107	0.94536	-0.21154	0.06077	0.61442	-0.32568	0.00142	0.96528	-0.22192	0.03181	0.58195	-0.31321	-0.02566	0.77621	-0.29362	0.20616	0.48812	-0.40090	0.18523	0.49144	-0.41516	0.00085	0.33788	-0.26577	-0.02496	0.97095	-0.05081	0.00490	0.94206	-0.13888	-0.43293	1.02709	2.02253	-0.02225	0.46399	-0.09308	-0.63856	2.96094	3.47161	0.00817	0.05333	0.00231	-0.13689	6.41319	2.55437	0.00804	0.05138	-0.00376	-0.14210	6.43987	2.65886
789	-0.05503	0.85383	0.27919	0.16043	0.57361	-0.34850	0.28396	0.98457	-0.18233	-0.00506	0.59711	-0.27749	0.05450	0.96789	-0.23505	0.02215	0.57912	-0.26370	0.04371	0.82265	-0.27267	0.21783	0.49446	-0.38117	0.20216	0.50088	-0.40514	0.05863	0.41531	-0.26718	0.01109	1.00296	-0.12130	0.00632	0.99982	-0.19056	-0.42522	0.88011	1.92391	-0.04678	0.51382	-0.10997	-0.69189	2.81878	3.51990	0.02419	0.04319	0.00898	-0.25987	6.49634	2.91873	0.02357	0.03907	-0.00092	-0.26329	6.50472	3.01564
790	-0.03236	0.86182	0.24601	0.08769	0.57348	-0.32531	0.35920	0.98038	-0.14558	-0.03576	0.58738	-0.24002	0.10379	0.94989	-0.22332	0.01100	0.59072	-0.22455	0.08702	0.84253	-0.24666	0.20324	0.48561	-0.36162	0.20434	0.49491	-0.39270	0.09605	0.49197	-0.28125	0.03715	1.02373	-0.19199	0.02305	1.04154	-0.26454	-0.37581	0.73387	1.79587	-0.04554	0.56114	-0.15130	-0.70336	2.66385	3.53484	0.02613	0.03536	-0.01519	-0.45071	6.53406	3.32432	0.02507	0.03013	-0.02516	-0.45326	6.52929	3.41137
791	-0.03825	0.86717	0.20014	0.02654	0.58468	-0.29280	0.38316	0.92598	-0.12192	-0.04424	0.58124	-0.20291	0.13384	0.89627	-0.20790	0.00431	0.59264	-0.19691	0.09310	0.82163	-0.23950	0.16629	0.46150	-0.34305	0.18433	0.47207	-0.37613	0.07347	0.55653	-0.31257	0.02439	1.05130	-0.25165	0.03803	1.09377	-0.33550	-0.33528	0.60463	1.62878	-0.02059	0.60740	-0.19721	-0.73515	2.52063	3.48911	0.01390	0.03937	-0.04072	-0.69035	6.51975	3.73568	0.01252	0.03420	-0.04805	-0.69438	6.50706	3.82038
792	-0.05959	0.87345	0.14709	-0.03955	0.58489	-0.25520	0.36185	0.83551	-0.12347	-0.06661	0.55929	-0.15938	0.15029	0.81695	-0.19707	0.00705	0.56117	-0.17695	0.08499	0.77053	-0.24714	0.13037	0.44194	-0.31570	0.15391	0.45179	-0.34613	0.01903	0.60447	-0.33954	0.00356	1.09879	-0.30579	0.05778	1.17680	-0.39316	-0.31491	0.50188	1.40551	0.02121	0.65374	-0.23531	-0.79855	2.37684	3.36569	0.02031	0.05805	-0.04208	-0.93695	6.38049	4.09987	0.01910	0.05420	-0.04624	-0.94644	6.36593	4.18558
793	-0.07039	0.87030	0.10026	-0.12141	0.56229	-0.20801	0.33760	0.72675	-0.13308	-0.10846	0.52332	-0.11977	0.16122	0.72747	-0.17916	0.01467	0.50371	-0.16284	0.08118	0.69929	-0.24922	0.11555	0.43254	-0.28708	0.12847	0.43818	-0.30495	-0.01606	0.62028	-0.34550	0.00944	1.14712	-0.34629	0.08520	1.26016	-0.42803	-0.29643	0.44181	1.15750	0.05792	0.69035	-0.25284	-0.85646	2.21478	3.18129	0.04625	0.07879	-0.01736	-1.17441	6.04858	4.37192	0.04554	0.07674	-0.01913	-1.19207	6.03942	4.45281
794	-0.06613	0.85167	0.07148	-0.21466	0.53191	-0.14980	0.32829	0.61300	-0.13250	-0.14251	0.49392	-0.09809	0.17180	0.63035	-0.15457	0.01843	0.45100	-0.15022	0.08244	0.61259	-0.24311	0.11883	0.41551	-0.27291	0.11339	0.41391	-0.26811	-0.01604	0.59849	-0.33716	0.03887	1.17708	-0.35471	0.10777	1.29807	-0.42883	-0.27402	0.45232	0.94713	0.07013	0.70413	-0.23651	-0.88599	2.05097	2.98493	0.06003	0.08088	0.02786	-1.38786	5.54267	4.54490	0.05957	0.07981	0.02741	-1.41211	5.54182	4.61420
795	-0.05881	0.83350	0.05747	-0.31058	0.50076	-0.10058	0.32042	0.50501	-0.12842	-0.15568	0.46641	-0.09577	0.18738	0.52266	-0.14554	0.01208	0.41513	-0.13810	0.08667	0.52679	-0.24408	0.12124	0.37922	-0.27300	0.10491	0.37153	-0.24856	0.00159	0.57355	-0.32871	0.06890	1.20021	-0.33337	0.10896	1.28494	-0.39853	-0.25795	0.53985	0.79166	0.05816	0.69821	-0.19024	-0.89592	1.92012	2.81081	0.05295	0.06265	0.08193	-1.52565	4.97445	4.63528	0.05224	0.06100	0.08130	-1.55127	4.97644	4.69288
796	-0.05467	0.83724	0.04025	-0.39416	0.44107	-0.08026	0.30870	0.40330	-0.14459	-0.16333	0.40487	-0.10690	0.21365	0.41159	-0.16527	-0.00879	0.37322	-0.14068	0.09628	0.46334	-0.25670	0.11113	0.33514	-0.27851	0.09773	0.32587	-0.24854	0.02252	0.58821	-0.32933	0.08894	1.24154	-0.30673	0.08518	1.25052	-0.35730	-0.25191	0.68224	0.64884	0.03858	0.68648	-0.13980	-0.89849	1.84362	2.63727	0.05351	0.04461	0.12250	-1.54882	4.46096	4.63871	0.05216	0.04091	0.11989	-1.56974	4.45678	4.68755
797	-0.05212	0.86563	0.00549	-0.43628	0.33081	-0.07337	0.32073	0.29577	-0.18814	-0.17694	0.29780	-0.12823	0.25218	0.30761	-0.19966	-0.04375	0.30342	-0.17262	0.11070	0.41952	-0.26901	0.09427	0.29849	-0.29331	0.08850	0.28999	-0.26529	0.04387	0.63814	-0.34596	0.09875	1.30934	-0.29146	0.04686	1.22582	-0.32051	-0.24847	0.85665	0.48258	0.02402	0.67512	-0.10580	-0.89703	1.83811	2.41690	0.07774	0.04096	0.13828	-1.49632	4.06707	4.53485	0.07564	0.03440	0.13255	-1.50851	4.05211	4.57545
798	-0.05468	0.90371	-0.04472	-0.42385	0.20035	-0.05016	0.38667	0.17329	-0.23189	-0.18887	0.18493	-0.15541	0.29438	0.20558	-0.22752	-0.08097	0.21671	-0.22607	0.12097	0.36839	-0.27363	0.07882	0.26879	-0.32855	0.07435	0.25883	-0.29598	0.05711	0.67981	-0.37901	0.08812	1.38879	-0.28495	0.00252	1.22864	-0.28756	-0.24346	1.04510	0.29943	0.01156	0.66584	-0.08586	-0.89497	1.91724	2.13187	0.10455	0.04841	0.14073	-1.44147	3.80847	4.32867	0.10193	0.03908	0.13158	-1.44478	3.78206	4.36272
