	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
1968	-0.18121	0.00000	-0.00000	-1.35722	0.00000	-0.00000	-4.58739	1.17434	24.64566	22.82671	2.49949	-8.51338	-20.29415	-2.69151	0.00003	-11.00575	0.80279	-0.00003	40.57616	1.11469	10.54795	-0.44298	2.92423	-15.06618	0.16271	18.27928	3.53541	6.19302	-22.89486	7.16406	19.07384	0.00065	-98.03246	25.66894	-0.00005	97.94365	-6.17291	2.87322	0.00003	-8.46685	-3.93367	-0.00083	7.96017	2.11752	6.75705	-14.37496	-0.62200	7.05237	-0.53389	-3.72141	8.87806
1969	-0.18685	0.00000	-0.00000	-1.30018	0.00000	-0.00000	-4.66326	1.30175	24.75978	22.79855	2.65780	-8.53757	-20.30906	-2.64587	0.00000	-11.06507	0.78417	0.00004	40.52170	1.05970	10.69709	-0.46535	2.84540	-15.05040	0.22468	18.40776	3.55437	6.44801	-22.99563	6.86396	18.99486	0.00103	-97.86349	25.51872	0.00105	97.63233	-6.27802	2.75865	0.00036	-8.38412	-3.93701	-0.00080	8.11896	2.04030	6.90556	-14.20949	-0.74982	7.16032	-0.58194	-3.66395	8.75340
1970	-0.11880	0.00000	-0.00000	-1.33286	0.00000	0.00000	-4.66444	1.10972	24.79569	22.89960	2.99054	-8.55442	-20.38029	-2.54231	-0.00004	-11.18000	0.70078	0.00015	40.52555	1.00832	10.85059	-0.42710	2.77811	-14.96783	0.32170	18.57934	3.39478	6.68070	-23.02248	6.44250	18.93471	0.00117	-97.32700	25.35851	0.00143	97.66939	-6.50303	2.57937	0.00040	-8.27255	-4.24587	0.00001	8.26568	2.20927	6.93781	-14.06046	-0.60576	7.25433	-0.61048	-3.66708	8.63062
1971	-0.00919	0.00000	0.00000	-1.55028	0.00000	-0.00000	-4.53167	0.70416	24.75171	23.12096	3.27458	-8.63949	-20.52622	-2.48442	0.00006	-11.32450	0.60679	0.00012	40.59870	1.03032	10.90044	-0.34704	2.77686	-14.77370	0.47090	18.76138	3.25993	6.86633	-23.01267	6.07094	18.91487	0.00130	-96.42303	25.22356	0.00087	97.74864	-6.63097	2.64508	0.00008	-8.33823	-4.70223	0.00136	8.32503	2.53675	6.75341	-14.00908	-0.23283	7.20833	-0.65547	-3.68500	8.54088
1972	0.06389	0.00000	-0.00000	-1.86552	0.00000	-0.00000	-4.28854	0.27085	24.66870	23.34287	3.32054	-8.78317	-20.72625	-2.50581	0.00017	-11.41796	0.59061	0.00011	40.70396	1.10995	10.76877	-0.29572	2.82796	-14.54318	0.66463	18.92402	3.32841	7.02633	-23.03436	5.82252	18.95004	0.00145	-95.42545	25.07510	0.00105	97.74919	-6.45036	2.92052	-0.00005	-8.51866	-5.05550	0.00124	8.32530	2.79671	6.43070	-14.02401	0.13015	7.00897	-0.74089	-3.66883	8.47668
1973	0.08562	0.00000	-0.00000	-2.10489	0.00000	0.00000	-4.06989	-0.03221	24.60648	23.41999	3.13565	-8.90751	-20.91754	-2.56283	0.00012	-11.39119	0.69360	0.00033	40.80798	1.16740	10.43990	-0.31703	2.87840	-14.39937	0.87821	19.04292	3.62841	7.24033	-23.14518	5.72851	19.05193	0.00196	-94.94778	24.80414	0.00253	97.91539	-5.98990	3.06998	-0.00141	-8.66919	-5.18394	0.00034	8.37213	2.84833	6.15297	-13.99000	0.28340	6.77207	-0.84796	-3.59130	8.40876
1974	0.14627	0.00000	0.00000	-2.18687	0.00000	-0.00000	-4.01308	-0.17967	24.58997	23.32874	2.91538	-8.95971	-21.04002	-2.60598	0.00001	-11.27411	0.84492	0.00037	40.90040	1.15676	10.01655	-0.37679	2.89184	-14.36874	1.11094	19.12733	4.03487	7.56185	-23.32977	5.81687	19.15301	0.00149	-95.17307	24.38703	0.00273	98.28889	-5.59160	2.96447	-0.00169	-8.78544	-5.14321	-0.00015	8.52618	2.77582	6.04035	-13.84086	0.25914	6.64046	-0.94071	-3.48945	8.31951
1975	0.36821	0.00000	-0.00000	-2.17589	0.00000	-0.00000	-4.14684	-0.23323	24.53060	23.18239	2.90553	-8.96023	-21.08392	-2.60316	-0.00002	-11.16241	0.91148	0.00010	40.99529	1.11319	9.72200	-0.39337	2.88311	-14.37714	1.40341	19.20628	4.45213	7.97811	-23.51194	6.02553	19.13246	-0.00033	-95.73707	23.90924	0.00093	98.60204	-5.58100	2.80860	-0.00060	-8.90216	-5.04819	-0.00018	8.73760	2.76051	6.05821	-13.62861	0.23819	6.65112	-0.99857	-3.43161	8.23436
1976	0.72346	0.00000	-0.00000	-2.16018	0.00000	0.00000	-4.37185	-0.26061	24.32406	23.09474	3.17429	-8.95602	-21.09134	-2.54703	-0.00001	-11.11162	0.84229	-0.00005	41.11605	1.10418	9.71736	-0.31571	2.88773	-14.37525	1.78520	19.28583	4.86135	8.43836	-23.64681	6.17797	18.97571	-0.00093	-96.25710	23.43951	-0.00013	98.75583	-5.92580	2.80396	-0.00081	-8.96501	-4.98749	-0.00009	8.90709	2.84815	6.07733	-13.45844	0.31198	6.70213	-1.01803	-3.43229	8.22112
1977	0.92970	0.00000	-0.00000	-2.12317	0.00000	0.00000	-4.53720	-0.29550	24.01297	23.07954	3.51640	-8.92015	-21.11304	-2.46654	-0.00002	-11.11583	0.71895	-0.00003	41.25570	1.14731	9.94370	-0.16834	2.90214	-14.43188	2.24395	19.34596	5.22549	8.87857	-23.76029	6.13460	18.81108	-0.00012	-96.49300	22.97634	-0.00035	98.82854	-6.35849	2.92473	-0.00147	-8.93235	-5.01861	-0.00019	8.97649	2.93040	5.99470	-13.39291	0.41945	6.65711	-1.01118	-3.45089	8.32914
1978	0.70386	-0.00000	-0.00000	-2.00985	0.00000	-0.00000	-4.54362	-0.36777	23.75634	23.08471	3.69634	-8.74887	-21.16847	-2.40248	-0.00002	-11.15457	0.62856	0.00001	41.36850	1.21124	10.19508	-0.02291	2.90371	-14.65110	2.74654	19.38946	5.45050	9.25445	-23.88868	5.91500	18.77496	-0.00062	-96.25067	22.49351	-0.00096	98.81139	-6.71389	2.95955	-0.00125	-8.81806	-5.12231	-0.00028	8.95970	2.93495	5.82065	-13.41735	0.48982	6.49810	-1.00475	-3.45310	8.53517
1979	0.17436	-0.00000	0.00000	-1.86574	0.00000	-0.00000	-4.41674	-0.56370	23.66172	23.07457	3.72775	-8.41008	-21.23798	-2.37700	-0.00001	-11.20210	0.55320	0.00003	41.41858	1.28800	10.29893	0.06317	2.91851	-15.00279	3.26359	19.46572	5.42054	9.57390	-24.02420	5.62110	18.88040	-0.00223	-95.39725	21.98928	-0.00120	98.71106	-7.02413	2.71716	-0.00007	-8.59087	-5.18126	0.00017	8.92067	2.92310	5.65626	-13.46337	0.54137	6.34177	-1.02455	-3.42622	8.76104
1980	-0.19137	-0.00000	0.00000	-1.82855	0.00000	0.00000	-4.30659	-0.91077	23.68046	23.05519	3.76556	-8.05313	-21.28147	-2.39076	-0.00001	-11.21372	0.44943	-0.00001	41.42972	1.38723	10.21446	0.08464	2.99778	-15.32157	3.79993	19.60977	5.13571	9.87908	-24.13272	5.31126	18.99799	-0.00166	-94.16653	21.50065	-0.00054	98.65237	-7.38328	2.16047	0.00191	-8.24888	-5.08056	0.00093	8.91976	2.98368	5.56613	-13.46831	0.63166	6.28162	-1.07561	-3.36040	8.90983
1981	-0.15232	0.00000	-0.00000	-1.97756	0.00000	-0.00000	-4.35672	-1.23406	23.65960	23.04258	3.83961	-7.88524	-21.26987	-2.42120	-0.00003	-11.16413	0.36198	-0.00001	41.45776	1.47135	10.03692	0.07938	3.12079	-15.46973	4.39270	19.78977	4.78156	10.20876	-24.20563	5.02220	18.99121	-0.00080	-93.37754	21.05901	0.00023	98.73333	-7.77911	1.29481	0.00272	-7.94460	-4.84464	0.00066	8.96173	3.10082	5.53576	-13.42815	0.75152	6.29819	-1.14159	-3.26341	8.92218
1982	0.04206	0.00000	-0.00000	-2.20214	0.00000	0.00000	-4.55860	-1.31315	23.50209	23.02966	3.89073	-7.94047	-21.20841	-2.42684	0.00000	-11.09601	0.36331	0.00002	41.51311	1.48950	9.93189	0.08921	3.19356	-15.43847	5.03476	19.95394	4.54037	10.58056	-24.27979	4.87640	18.87609	-0.00175	-93.72338	20.64786	0.00075	98.96407	-8.05081	0.18073	-0.00018	-7.84333	-4.63237	-0.00026	9.00042	3.16330	5.56910	-13.38837	0.79661	6.35278	-1.20140	-3.17751	8.85136
1983	0.05084	-0.00000	0.00000	-2.30320	0.00000	-0.00000	-4.78382	-1.17712	23.27744	23.00232	3.91280	-8.07860	-21.13211	-2.38414	0.00004	-11.07651	0.43808	-0.00005	41.55560	1.45702	9.97844	0.12757	3.16840	-15.28785	5.63737	20.10099	4.42671	10.98853	-24.38368	5.02457	18.75975	-0.00105	-94.80517	20.24263	0.00076	99.32626	-8.05310	-0.77584	-0.00302	-7.99401	-4.55671	-0.00051	9.00459	3.10195	5.70863	-13.37794	0.68682	6.45825	-1.24705	-3.14620	8.81539
1984	-0.11960	-0.00000	0.00000	-2.18273	-0.00000	-0.00000	-4.95799	-1.04874	23.11179	22.95459	3.89436	-8.14908	-21.07850	-2.30493	0.00004	-11.10894	0.49855	-0.00010	41.56667	1.42665	10.09182	0.18152	3.10205	-15.09297	6.12819	20.26458	4.39348	11.42617	-24.48525	5.43675	18.64086	0.00142	-95.52876	19.84223	-0.00048	99.75485	-7.83137	-0.89806	-0.00060	-8.40003	-4.58743	-0.00020	9.00670	2.98647	5.91775	-13.36627	0.50054	6.60739	-1.29031	-3.17405	8.86177
1985	-0.23814	0.00000	0.00000	-1.87068	-0.00000	0.00000	-5.12112	-1.02216	23.03147	22.86216	3.79481	-8.06040	-21.06407	-2.20734	0.00001	-11.14349	0.48968	-0.00009	41.58671	1.40632	10.13453	0.24815	3.06370	-14.96571	6.54034	20.43307	4.46772	11.91031	-24.53777	5.83592	18.42971	0.00354	-95.45109	19.41914	-0.00258	100.12802	-7.56863	0.04974	0.00181	-8.95853	-4.66114	0.00007	9.06383	2.93485	6.04817	-13.30320	0.40324	6.70819	-1.33641	-3.22536	8.95652
1986	-0.23216	0.00000	-0.00000	-1.50001	0.00000	-0.00000	-5.30069	-1.00169	22.99187	22.71758	3.68374	-7.83032	-21.09345	-2.09683	-0.00006	-11.16772	0.44005	-0.00005	41.68085	1.36037	10.04664	0.35603	3.05128	-14.99129	6.95394	20.54140	4.66231	12.45914	-24.54837	5.89898	18.18053	0.00337	-95.20217	18.91270	-0.00283	100.46377	-7.41895	1.37344	0.00005	-9.33845	-4.74137	0.00015	9.18561	2.94958	5.98539	-13.18425	0.44072	6.65581	-1.35384	-3.24864	9.05720
1987	-0.21440	-0.00000	0.00000	-1.24872	0.00000	-0.00000	-5.44572	-0.89695	22.92357	22.59169	3.75498	-7.61062	-21.17505	-1.97635	-0.00015	-11.22232	0.39542	0.00001	41.87373	1.28949	9.89552	0.52773	3.04099	-15.13268	7.41520	20.56790	4.85400	13.06223	-24.56675	5.55893	18.10749	0.00388	-95.54404	18.31815	0.00029	101.02737	-7.47255	2.02903	-0.00017	-9.22083	-4.75787	0.00087	9.32763	2.93626	5.76610	-13.05177	0.51176	6.44823	-1.31533	-3.21406	9.12894
1988	-0.19747	-0.00000	0.00000	-1.20029	0.00000	0.00000	-5.52795	-0.76348	22.75803	22.56740	4.07207	-7.54969	-21.29167	-1.87356	-0.00010	-11.32497	0.35585	0.00006	42.10580	1.26581	9.79316	0.73187	3.05165	-15.26723	7.94813	20.58459	4.86318	13.69706	-24.62682	5.06622	18.31011	0.00463	-96.40268	17.70892	0.00390	102.00909	-7.78201	1.67635	0.00341	-8.68265	-4.66093	0.00178	9.44348	2.86062	5.51430	-12.94627	0.53759	6.18688	-1.26466	-3.14098	9.15615
1989	-0.05531	-0.00000	0.00000	-1.29289	0.00000	-0.00000	-5.60399	-0.71310	22.51504	22.63068	4.37697	-7.64035	-21.38157	-1.85194	0.00002	-11.43060	0.31709	0.00004	42.27447	1.35289	9.74143	0.90129	3.11410	-15.31419	8.56440	20.68649	4.61770	14.35471	-24.71586	4.69468	18.65184	0.00149	-97.07304	17.13504	0.00573	103.28874	-8.23520	0.90820	0.00383	-8.12672	-4.52322	0.00116	9.52477	2.77654	5.32097	-12.87251	0.53341	5.97631	-1.28014	-3.07443	9.16484
1990	0.19761	0.00000	0.00000	-1.42784	-0.00000	-0.00000	-5.72281	-0.72407	22.29366	22.70837	4.31777	-7.75868	-21.38721	-1.95159	-0.00005	-11.48030	0.30616	0.00001	42.32347	1.50659	9.65763	0.98925	3.20961	-15.29413	9.23087	20.91076	4.18417	15.02947	-24.79663	4.52449	18.93113	-0.00113	-97.04922	16.56693	0.00385	104.51250	-8.47573	0.56021	0.00275	-7.84112	-4.45342	0.00000	9.59077	2.72974	5.21019	-12.81071	0.53232	5.85616	-1.37523	-3.04401	9.18157
1991	0.33773	0.00000	-0.00000	-1.57438	0.00000	-0.00000	-5.84601	-0.71032	22.18446	22.77389	3.84426	-7.82710	-21.30000	-2.12439	-0.00021	-11.45890	0.34545	0.00004	42.26145	1.59991	9.51390	0.98611	3.26746	-15.24585	9.90406	21.23598	3.62973	15.71822	-24.85072	4.60293	19.00834	0.00121	-96.32739	15.96391	-0.00372	105.13960	-8.24115	1.02195	0.00692	-7.81207	-4.44021	-0.00039	9.65146	2.72160	5.16880	-12.75161	0.54054	5.81484	-1.49874	-3.06021	9.17833
1992	0.20455	0.00000	0.00000	-1.71105	0.00000	0.00000	-5.91853	-0.69987	22.22963	22.82160	3.27577	-7.87452	-21.15114	-2.27638	-0.00019	-11.39052	0.41988	0.00007	42.12381	1.55621	9.33683	0.90739	3.24115	-15.15843	10.61621	21.60965	2.99939	16.44314	-24.87732	4.99246	18.80278	0.00317	-95.39332	15.35280	-0.00921	104.94044	-7.72663	2.01238	0.00765	-7.90075	-4.31777	-0.00017	9.68450	2.72536	5.17862	-12.71819	0.54028	5.82534	-1.62047	-3.11445	9.09472
1993	-0.12238	-0.00000	-0.00000	-1.71421	-0.00000	-0.00000	-5.94523	-0.76672	22.37899	22.79160	3.00433	-7.93153	-20.98346	-2.35161	-0.00003	-11.30975	0.47996	0.00004	41.96799	1.42483	9.16645	0.80792	3.17207	-15.04597	11.42462	21.94830	2.50730	17.21333	-24.86686	5.46568	18.37809	-0.00197	-95.09908	14.81525	-0.00426	104.60939	-7.31760	2.84669	0.00192	-7.99498	-3.92773	0.00046	9.64763	2.68739	5.22478	-12.75314	0.48760	5.85350	-1.73979	-3.16326	8.92236
1994	-0.43214	0.00000	0.00000	-1.45936	0.00000	0.00000	-5.95575	-0.86682	22.48155	22.62941	3.15750	-7.94047	-20.82969	-2.33724	0.00011	-11.25154	0.47905	-0.00002	41.87247	1.30770	9.08078	0.77572	3.14072	-15.00576	12.25082	22.17228	2.39850	17.95938	-24.83903	5.64417	18.00618	-0.00567	-95.80042	14.40525	0.00292	104.92689	-7.14451	3.11412	-0.00073	-8.07619	-3.36830	0.00078	9.51590	2.55510	5.28442	-12.88218	0.34259	5.85817	-1.81866	-3.14508	8.74426
1995	-0.56943	0.00000	-0.00000	-1.04102	0.00000	0.00000	-5.96380	-0.84608	22.41079	22.39514	3.55514	-7.82095	-20.70492	-2.23511	0.00017	-11.23466	0.41861	-0.00001	41.88248	1.24813	9.15255	0.85083	3.17271	-15.13023	12.91123	22.27963	2.49843	18.59346	-24.86863	5.62681	17.92931	-0.00358	-96.69903	14.10123	0.00304	105.54775	-7.16684	3.09261	0.00086	-8.25557	-2.91592	0.00039	9.29761	2.34093	5.34000	-13.09797	0.12342	5.82791	-1.79894	-3.03656	8.66143
1996	-0.53571	0.00000	-0.00000	-0.72289	-0.00000	-0.00000	-5.97242	-0.61313	22.20958	22.22861	3.98830	-7.58264	-20.61331	-2.07706	0.00008	-11.25945	0.32989	0.00010	41.95629	1.22887	9.36185	0.97459	3.22881	-15.39654	13.35966	22.35096	2.30556	19.14435	-24.99447	5.94623	18.06100	-0.00158	-96.77652	13.83231	-0.00111	105.66348	-7.40453	3.37102	0.00052	-8.63702	-2.69571	0.00038	9.02744	2.13389	5.40525	-13.36559	-0.09284	5.80931	-1.70501	-2.88616	8.70581
1997	-0.46511	-0.00000	0.00000	-0.67890	0.00000	0.00000	-5.95954	-0.29019	22.09334	22.21437	4.37444	-7.35336	-20.55039	-1.94549	-0.00011	-11.32657	0.23183	0.00020	41.98991	1.23942	9.58625	1.04988	3.26552	-15.63485	13.77855	22.47088	1.55384	19.74628	-25.15010	6.83618	18.09647	0.00219	-95.94987	13.53379	-0.00365	105.22132	-7.88782	4.24520	-0.00427	-9.17881	-2.64516	0.00094	8.76731	2.02422	5.48977	-13.62256	-0.22642	5.84563	-1.65989	-2.78337	8.84999
1998	-0.48716	0.00000	0.00000	-0.89455	0.00000	0.00000	-5.86533	-0.15128	22.28265	22.33294	4.58255	-7.31427	-20.49937	-1.92106	-0.00027	-11.41640	0.16195	0.00015	41.90805	1.28387	9.67411	1.02339	3.26612	-15.59338	14.36881	22.65583	0.39435	20.46246	-25.23916	7.89004	17.89633	0.00437	-94.88524	13.21238	-0.00226	104.83409	-8.55951	5.57716	-0.00851	-9.74681	-2.64714	0.00085	8.57477	2.04346	5.54832	-13.81276	-0.23091	5.90706	-1.75773	-2.79040	9.05907
1999	-0.59316	0.00000	-0.00000	-1.19433	-0.00000	-0.00000	-5.67311	-0.29711	22.70404	22.48753	4.46002	-7.50175	-20.45593	-1.96803	-0.00029	-11.47454	0.17073	0.00005	41.75665	1.34567	9.60773	0.92837	3.24439	-15.21515	15.13120	22.87445	-0.87342	21.19794	-25.23972	8.45715	17.60415	0.00176	-94.13076	12.95948	-0.00003	105.13292	-9.24821	7.03998	-0.00653	-10.17158	-2.52405	-0.00026	8.45052	2.17692	5.52848	-13.93765	-0.09997	5.93956	-1.93544	-2.88369	9.28926
2000	-0.66334	0.00000	-0.00000	-1.34275	0.00000	0.00000	-5.47444	-0.51359	22.96300	22.55814	4.16352	-7.71591	-20.45151	-1.94331	-0.00028	-11.46985	0.23022	0.00003	41.68148	1.39743	9.54171	0.86673	3.25153	-14.81845	15.92427	23.10595	-1.97216	21.83823	-25.19172	8.25392	17.40606	-0.00103	-93.58758	12.84356	-0.00040	106.32102	-9.72152	8.33918	-0.00046	-10.31166	-2.18407	-0.00070	8.36294	2.37721	5.45569	-14.02812	0.11293	5.94861	-2.02263	-2.96088	9.46080
2001	-0.64358	0.00000	0.00000	-1.27068	0.00000	-0.00000	-5.34426	-0.62786	22.84116	22.52067	4.07646	-7.77801	-20.50604	-1.79872	-0.00026	-11.43690	0.25150	0.00003	41.76676	1.43979	9.56507	0.91308	3.33263	-14.73396	16.68460	23.32884	-2.63379	22.40034	-25.12399	7.58992	17.32246	-0.00169	-92.88176	12.79895	-0.00158	107.92036	-9.89022	9.22844	0.00242	-10.23882	-1.94126	0.00072	8.30734	2.55962	5.40115	-14.08615	0.30234	5.96771	-1.93115	-2.93777	9.50348
2002	-0.63073	-0.00000	0.00000	-1.12093	-0.00000	0.00000	-5.23245	-0.73858	22.59182	22.46853	4.30907	-7.73897	-20.57588	-1.66312	-0.00011	-11.42315	0.20453	0.00005	41.93555	1.49312	9.57525	1.03792	3.46516	-14.90726	17.49250	23.49989	-2.78444	22.99388	-25.04097	7.09933	17.26341	-0.00103	-92.13710	12.69056	-0.00340	108.93423	-9.96033	9.53306	0.00174	-10.28438	-2.36156	0.00740	8.29734	2.62929	5.38514	-14.09694	0.37285	5.97946	-1.74049	-2.83273	9.43754
2003	-0.73726	-0.00000	0.00000	-1.03274	0.00000	0.00000	-5.09137	-0.95814	22.56862	22.46665	4.60783	-7.74177	-20.58735	-1.66059	-0.00007	-11.43042	0.13470	0.00006	42.04036	1.55114	9.45261	1.14516	3.57817	-15.05871	18.42087	23.58769	-2.68444	23.68457	-24.93093	7.12855	17.21219	0.00028	-91.93597	12.50244	-0.00526	108.72315	-10.29599	9.29026	0.00337	-10.69497	-3.49956	0.01503	8.33731	2.53952	5.39710	-14.05630	0.28530	5.95631	-1.59706	-2.73905	9.35850
2004	-0.94516	0.00000	-0.00000	-1.02709	-0.00000	-0.00000	-5.00501	-1.13452	22.78371	22.47547	4.80821	-7.80328	-20.51343	-1.76814	-0.00020	-11.44206	0.07694	0.00007	42.01969	1.57766	9.22994	1.18076	3.61547	-15.07923	19.43570	23.59420	-2.62468	24.45069	-24.77740	7.31142	17.26240	0.00277	-92.59315	12.37726	-0.00315	107.82751	-11.08741	8.75533	0.00561	-11.22606	-4.62541	0.01059	8.42264	2.33475	5.47689	-13.96756	0.06560	5.95201	-1.57793	-2.73209	9.33603
2005	-1.13360	0.00000	0.00000	-1.11269	0.00000	0.00000	-5.08262	-1.03570	22.97025	22.46118	5.04188	-7.82591	-20.40965	-1.88672	-0.00019	-11.46460	0.03319	0.00005	41.93992	1.55205	9.04877	1.16924	3.56663	-15.09989	20.48593	23.54716	-2.73772	25.25798	-24.61522	7.04447	17.44691	0.00303	-93.72374	12.41077	-0.00047	107.39828	-12.13171	8.23461	0.00201	-11.33453	-5.09585	0.00254	8.52367	2.12801	5.66204	-13.85922	-0.19602	6.04435	-1.65837	-2.79430	9.36199
2006	-1.20289	0.00000	-0.00000	-1.37237	0.00000	0.00000	-5.26067	-0.77368	22.99800	22.49389	5.37355	-7.78152	-20.36872	-1.96983	-0.00001	-11.51181	0.03254	-0.00003	41.89088	1.50399	8.97535	1.14107	3.46333	-15.21062	21.55827	23.47558	-3.06233	26.11215	-24.53153	6.34904	17.66598	-0.00034	-94.60329	12.52363	0.00061	107.84566	-12.91872	7.94197	-0.00431	-10.86983	-5.08242	-0.00028	8.57495	2.01285	5.88132	-13.79920	-0.38594	6.20314	-1.77734	-2.82295	9.40193
2007	-1.17239	0.00000	-0.00000	-1.82907	0.00000	-0.00000	-5.33873	-0.67964	23.00625	22.65115	5.57354	-7.73245	-20.43943	-2.05064	0.00025	-11.57624	0.12586	-0.00014	41.89700	1.49175	8.93477	1.09576	3.35877	-15.33873	22.60828	23.36982	-3.29509	27.00762	-24.56146	5.86078	17.85879	0.00010	-95.09128	12.63077	0.00121	108.54099	-12.92121	7.98196	-0.00273	-10.27923	-5.10102	-0.00141	8.52677	1.99612	6.00615	-13.84223	-0.44889	6.31214	-1.89053	-2.73786	9.44901
