	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
173	0.00000	0.00000	-0.76671	0.00000	0.00000	-1.80563
174	0.00000	0.00000	-0.76649	0.00000	0.00000	-1.80422
175	0.00000	0.00000	-0.76627	0.00000	0.00000	-1.80283
176	0.00000	0.00000	-0.76605	0.00000	0.00000	-1.80143
177	0.00000	0.00000	-0.76583	0.00000	0.00000	-1.80005
178	0.00000	0.00000	-0.76560	0.00000	0.00000	-1.79867
179	0.00000	0.00000	-0.76538	0.00000	0.00000	-1.79730
180	0.00000	0.00000	-0.76515	0.00000	0.00000	-1.79594
181	0.00000	0.00000	-0.76492	0.00000	0.00000	-1.79460
182	0.00000	0.00000	-0.76469	0.00000	0.00000	-1.79327
183	0.00000	0.00000	-0.76445	0.00000	0.00000	-1.79196
184	0.00000	0.00000	-0.76421	0.00000	0.00000	-1.79067
185	0.00000	0.00000	-0.76397	0.00000	0.00000	-1.78939
186	0.00000	0.00000	-0.76373	0.00000	0.00000	-1.78814
187	0.00000	0.00000	-0.76349	0.00000	0.00000	-1.78691
188	0.00000	0.00000	-0.76324	0.00000	0.00000	-1.78570
189	0.00000	0.00000	-0.76299	0.00000	0.00000	-1.78451
190	0.00000	0.00000	-0.76274	0.00000	0.00000	-1.78335
191	0.00000	0.00000	-0.76249	0.00000	0.00000	-1.78221
192	0.00000	0.00000	-0.76223	0.00000	0.00000	-1.78111
193	0.00000	0.00000	-0.76197	0.00000	0.00000	-1.78003
194	0.00000	0.00000	-0.76171	0.00000	0.00000	-1.77897
195	0.00000	0.00000	-0.76146	0.00000	0.00000	-1.77795
196	0.00000	0.00000	-0.76120	0.00000	0.00000	-1.77696
197	0.00000	0.00000	-0.76093	0.00000	0.00000	-1.77600
198	0.00000	0.00000	-0.76067	0.00000	0.00000	-1.77507
199	0.00000	0.00000	-0.76041	0.00000	0.00000	-1.77417
200	0.00000	0.00000	-0.76015	0.00000	0.00000	-1.77330
201	0.00000	0.00000	-0.75989	0.00000	0.00000	-1.77247
202	0.00000	0.00000	-0.75963	0.00000	0.00000	-1.77167
203	0.00000	0.00000	-0.75938	0.00000	0.00000	-1.77090
204	0.00000	0.00000	-0.75912	0.00000	0.00000	-1.77016
205	0.00000	0.00000	-0.75886	0.00000	0.00000	-1.76945
206	0.00000	0.00000	-0.75861	0.00000	0.00000	-1.76878
207	0.00000	0.00000	-0.75836	0.00000	0.00000	-1.76815
208	0.00000	0.00000	-0.75811	0.00000	0.00000	-1.76754
209	0.00000	0.00000	-0.75786	0.00000	0.00000	-1.76697
210	0.00000	0.00000	-0.75761	0.00000	0.00000	-1.76643
211	0.00000	0.00000	-0.75736	0.00000	0.00000	-1.76592
212	0.00000	0.00000	-0.75712	0.00000	0.00000	-1.76545
213	0.00000	0.00000	-0.75688	0.00000	0.00000	-1.76500
