	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
1760	-7.73536	-0.00000	-0.00000	15.49705	0.00000	-0.00000	4.87090	-9.49205	2.06258	-10.22770	5.28861	-2.14621	-34.60859	8.51099	0.00050	-62.91964	5.50073	0.00004	42.99039	-10.73973	-3.38716	22.32906	-20.27690	-11.70687	39.52961	10.22393	-32.40393	57.21966	-23.04767	2.09913	128.84714	0.00222	-88.86561	116.07065	-0.00068	63.57991	-3.43728	-0.77110	0.00115	-2.87528	-6.56151	-0.00093	1.54172	-1.44044	-17.86326	-19.18201	5.17466	-17.17946	-5.10904	-5.94263	13.68923
1761	-7.13386	0.00000	0.00000	14.14095	0.00000	-0.00000	4.56970	-9.58888	1.76254	-9.96660	5.49721	-2.21590	-34.29792	8.56526	0.00004	-62.83709	5.16039	-0.00027	42.89222	-10.66187	-3.18356	22.36813	-20.30154	-12.12764	39.39855	10.04560	-32.42957	57.12352	-22.80765	2.23205	128.74203	0.00028	-89.07261	115.90237	-0.00069	63.31594	-3.54450	-0.69574	0.00190	-2.65876	-6.86170	-0.00111	1.43462	-1.39090	-17.72651	-19.30565	5.17259	-17.03347	-5.05885	-5.95038	13.62416
1762	-6.86993	0.00000	-0.00000	12.81524	0.00000	0.00000	4.40293	-9.64862	1.60511	-9.83215	5.99645	-2.35849	-34.00739	8.51973	-0.00042	-62.68218	4.94521	-0.00001	42.74458	-10.53156	-3.10052	22.35839	-20.27460	-12.35622	39.20102	9.87308	-32.72095	56.81721	-22.54257	2.17087	128.66602	-0.00028	-89.63070	115.82729	-0.00054	63.20057	-4.05087	-0.82690	0.00258	-2.52844	-7.02996	-0.00017	1.27709	-1.43427	-17.74238	-19.46006	5.13765	-17.06380	-4.99921	-5.97247	13.57614
1763	-6.94393	-0.00000	0.00000	11.98191	0.00000	0.00000	4.36693	-9.44979	1.51764	-9.90358	6.49152	-2.56836	-33.66000	8.38598	-0.00090	-62.42027	4.98202	0.00090	42.55472	-10.38638	-3.08452	22.32355	-20.23536	-12.26150	39.01468	9.67353	-33.18529	56.38446	-22.32306	1.97964	128.46492	0.00138	-89.89477	115.74844	0.00036	63.37463	-4.49551	-0.85837	0.00291	-2.68592	-7.06869	0.00041	1.06528	-1.61641	-17.83122	-19.65643	4.99874	-17.21190	-4.91587	-6.02786	13.55452
1764	-6.97079	-0.00000	-0.00000	11.58801	0.00000	-0.00000	4.32317	-9.01497	1.36215	-10.04249	6.74776	-2.85000	-33.24551	8.23221	-0.00079	-62.11330	5.20026	0.00131	42.37388	-10.23756	-3.01478	22.32155	-20.18057	-11.90387	38.89919	9.45799	-33.58070	56.01671	-22.14995	1.76724	128.13664	0.00312	-89.54427	115.47658	0.00209	63.79172	-4.32586	-0.58034	0.00584	-2.93447	-7.06619	0.00038	0.79889	-1.84039	-17.90110	-19.90830	4.81394	-17.35699	-4.80423	-6.11155	13.57244
1765	-6.77344	0.00000	-0.00000	11.39145	-0.00000	0.00000	4.18257	-8.74235	1.12596	-10.09007	6.83841	-3.16708	-32.85900	8.17237	-0.00004	-61.84130	5.42225	0.00102	42.24649	-10.08768	-2.77633	22.36231	-20.09379	-11.45950	38.87163	9.24898	-33.76178	55.82962	-21.97781	1.57408	127.80404	0.00165	-88.89959	114.91167	0.00193	64.19827	-3.69010	-0.09176	0.00661	-2.89779	-7.07012	-0.00016	0.53833	-1.94409	-17.90014	-20.16591	4.71660	-17.39288	-4.68467	-6.19358	13.63775
1766	-6.71369	0.00000	0.00000	11.49887	-0.00000	0.00000	4.04055	-8.94166	0.96239	-10.08465	6.89584	-3.41165	-32.62445	8.23732	0.00029	-61.57900	5.54715	0.00087	42.14778	-9.92301	-2.43736	22.34497	-19.94219	-11.08216	38.91444	9.10003	-33.73151	55.75712	-21.74410	1.39723	127.54368	-0.00192	-88.46610	114.13159	-0.00084	64.37262	-3.25891	0.33645	0.00290	-2.49091	-7.09984	-0.00097	0.35569	-1.88654	-17.77500	-20.36407	4.72620	-17.25507	-4.60553	-6.20688	13.69955
1767	-7.15981	-0.00000	-0.00000	12.18744	0.00000	0.00000	4.06099	-9.37356	1.01820	-10.17700	6.84651	-3.46531	-32.57022	8.29289	0.00019	-61.22291	5.55501	0.00028	42.01698	-9.70482	-2.26937	22.15340	-19.67192	-10.89846	38.98764	9.04871	-33.57119	55.63514	-21.44381	1.25357	127.30038	-0.00471	-88.54599	113.31539	-0.00269	64.30962	-3.35897	0.58205	0.00062	-2.04187	-7.17130	-0.00115	0.25278	-1.76859	-17.54139	-20.49601	4.75385	-16.99405	-4.60231	-6.07771	13.67298
1768	-7.90881	0.00000	0.00000	13.45011	0.00000	-0.00000	4.25912	-9.46703	1.27382	-10.42713	6.60981	-3.27308	-32.60772	8.17472	0.00013	-60.73996	5.40103	-0.00128	41.84882	-9.43200	-2.46690	21.80832	-19.28885	-11.00646	39.03199	9.04147	-33.38808	55.36866	-21.17016	1.16459	127.00264	-0.00335	-88.84690	112.59261	-0.00144	64.18900	-3.73467	0.78047	0.00024	-1.91225	-7.34345	-0.00005	0.18248	-1.68592	-17.38453	-20.58569	4.77558	-16.81753	-4.66065	-5.82285	13.54752
1769	-8.45539	0.00000	-0.00000	15.02834	-0.00000	0.00000	4.46014	-9.03176	1.59451	-10.77667	6.36702	-2.92856	-32.62640	7.89125	-0.00004	-60.20005	5.10230	-0.00228	41.68773	-9.17532	-2.90587	21.43793	-18.89451	-11.30612	38.98882	8.97976	-33.30910	55.00069	-21.02039	1.12275	126.67019	0.00173	-88.64538	111.97630	0.00106	64.20171	-4.13170	1.14728	-0.00135	-2.12382	-7.70057	0.00137	0.11080	-1.63478	-17.51051	-20.64532	4.86804	-16.91751	-4.74084	-5.56903	13.41324
1770	-8.52942	0.00000	0.00000	16.39728	0.00000	-0.00000	4.47614	-8.48662	1.87021	-11.07963	6.35732	-2.63789	-32.57792	7.61462	-0.00012	-59.68511	4.82467	-0.00145	41.55674	-8.99898	-3.27248	21.12859	-18.58240	-11.50766	38.83746	8.83187	-33.45821	54.62778	-21.00026	1.10949	126.38265	0.00391	-87.78857	111.44685	0.00187	64.35422	-4.63048	1.70922	-0.00384	-2.47832	-8.15258	0.00088	0.01438	-1.55469	-17.89532	-20.70219	5.07914	-17.25014	-4.80897	-5.42025	13.35483
1771	-8.31719	0.00000	-0.00000	16.93999	-0.00000	-0.00000	4.31846	-8.28301	2.05174	-11.17458	6.47955	-2.53988	-32.48388	7.47400	0.00006	-59.23738	4.77981	0.00057	41.45962	-8.89578	-3.39330	20.88530	-18.35702	-11.39053	38.61010	8.65810	-33.82785	54.27435	-21.04907	1.11089	126.22795	0.00162	-86.93886	111.06535	0.00065	64.47919	-5.26905	2.16892	-0.00307	-2.84616	-8.40487	-0.00122	-0.13212	-1.42111	-18.28593	-20.80955	5.34210	-17.56953	-4.83503	-5.35338	13.35861
1772	-8.21192	0.00000	-0.00000	16.56575	0.00000	-0.00000	4.15469	-8.42920	2.13444	-11.04197	6.44116	-2.62759	-32.38423	7.43418	0.00017	-58.86532	5.07085	0.00219	41.41008	-8.83498	-3.36021	20.69010	-18.18967	-10.94711	38.36578	8.53094	-34.18738	53.87032	-21.10414	1.10167	126.24274	-0.00041	-86.61420	110.95479	-0.00071	64.49342	-5.70117	2.16070	-0.00183	-3.11938	-8.30038	-0.00197	-0.32988	-1.28576	-18.44377	-20.99408	5.52444	-17.66984	-4.80081	-5.29312	13.34461
1773	-8.24353	0.00000	0.00000	15.83859	0.00000	0.00000	4.05460	-8.61545	2.14419	-10.83460	6.25037	-2.78517	-32.28088	7.38173	0.00003	-58.54514	5.52573	0.00180	41.39903	-8.80793	-3.35182	20.52081	-18.06928	-10.41847	38.15263	8.45430	-34.28842	53.35011	-21.13661	1.06311	126.32794	-0.00131	-86.79425	111.18600	-0.00155	64.47688	-5.56412	1.73153	-0.00373	-3.16435	-8.02200	-0.00086	-0.53670	-1.22905	-18.37256	-21.21086	5.55237	-17.58280	-4.72068	-5.22392	13.26148
1774	-8.13718	0.00000	-0.00000	15.60319	0.00000	0.00000	3.96684	-8.53593	2.10934	-10.73526	6.14460	-2.83994	-32.13985	7.26447	-0.00021	-58.23406	5.73268	-0.00065	41.36785	-8.81006	-3.43670	20.34074	-17.97939	-10.21982	37.97274	8.38373	-34.15949	52.73663	-21.14851	1.02650	126.31770	-0.00289	-87.40082	111.73204	-0.00131	64.45017	-5.04506	1.34335	-0.00294	-3.07993	-7.84390	-0.00058	-0.70100	-1.25506	-18.28513	-21.38408	5.49716	-17.50987	-4.62983	-5.17959	13.11543
1775	-7.92485	-0.00000	0.00000	16.38037	0.00000	-0.00000	3.90330	-8.13954	2.05904	-10.79453	6.14668	-2.70310	-31.94395	7.13162	-0.00019	-57.92688	5.45659	-0.00261	41.26000	-8.82775	-3.56361	20.13630	-17.89521	-10.55190	37.76398	8.30977	-34.03269	52.10642	-21.13383	1.04400	126.19308	-0.00371	-88.32227	112.52252	0.00018	64.32248	-4.74551	1.33891	-0.00156	-3.12098	-7.83430	-0.00106	-0.82128	-1.24647	-18.30937	-21.50194	5.51376	-17.52960	-4.55387	-5.17741	12.94541
1776	-7.80235	0.00000	-0.00000	17.61669	0.00000	0.00000	3.89717	-7.68770	2.03066	-10.86805	6.12884	-2.49874	-31.72812	7.05664	0.00005	-57.68811	4.91650	-0.00186	41.09450	-8.84020	-3.66309	19.96213	-17.80475	-11.11471	37.49035	8.25183	-34.04369	51.50512	-21.08108	1.09852	126.09740	-0.00236	-89.20984	113.50591	0.00159	64.07001	-5.06194	1.61121	-0.00164	-3.17112	-7.85338	-0.00028	-0.95026	-1.07527	-18.34767	-21.63255	5.68745	-17.50484	-4.50764	-5.19608	12.82009
1777	-7.51730	0.00000	-0.00000	17.97206	0.00000	-0.00000	3.84267	-7.48100	2.06255	-10.76241	6.13606	-2.42365	-31.54566	7.03245	0.00010	-57.58397	4.47501	-0.00009	40.95605	-8.82920	-3.74487	19.89677	-17.71058	-11.47013	37.27325	8.17611	-34.14251	50.91692	-21.02341	1.09375	126.10524	-0.00114	-89.80737	114.66089	0.00216	63.76213	-5.87426	1.79463	0.00201	-2.78333	-7.70952	0.00398	-1.14082	-0.72755	-18.29236	-21.84185	5.99321	-17.32934	-4.50085	-5.19952	12.80311
1778	-6.69289	-0.00000	0.00000	16.91287	0.00000	0.00000	3.61288	-7.55213	2.16962	-10.49459	6.32943	-2.52360	-31.40968	6.98665	-0.00010	-57.58901	4.24342	0.00058	40.91112	-8.80404	-3.87622	19.96183	-17.62433	-11.51966	37.29551	8.02643	-34.19609	50.31977	-21.00220	0.99203	126.13540	-0.00053	-90.03176	115.94656	0.00170	63.48600	-6.69491	1.69873	0.00568	-1.92633	-7.33811	0.00776	-1.41259	-0.29176	-18.18685	-22.14193	6.36350	-17.07504	-4.51480	-5.17358	12.87525
1779	-5.61359	0.00000	-0.00000	15.54405	0.00000	-0.00000	3.27153	-7.70416	2.30179	-10.32299	6.76403	-2.71621	-31.31006	6.90672	-0.00022	-57.60505	4.13329	0.00038	40.96835	-8.79837	-4.03134	20.12311	-17.56286	-11.40738	37.57128	7.82630	-34.12400	49.78051	-20.95959	0.92912	126.10524	0.00091	-89.66827	117.24498	0.00179	63.31595	-7.15817	1.56996	0.00261	-1.15310	-6.94579	0.00506	-1.76361	0.09080	-18.11042	-22.51676	6.69420	-16.86672	-4.50278	-5.13869	12.94030
1780	-5.02591	-0.00000	-0.00000	15.36364	0.00000	0.00000	2.99952	-7.74571	2.36631	-10.45729	7.25556	-2.90482	-31.25534	6.87118	-0.00019	-57.56331	4.06886	0.00010	41.09056	-8.82699	-4.06200	20.32657	-17.53255	-11.23847	37.94336	7.64150	-34.00291	49.42986	-20.75797	1.07776	126.03636	0.00193	-88.74227	118.41420	0.00457	63.26020	-7.53324	1.87059	-0.00823	-0.81082	-6.84851	0.00056	-2.16552	0.27409	-18.05847	-22.93199	6.84717	-16.75237	-4.45022	-5.12592	12.93018
1781	-5.23281	-0.00000	0.00000	16.51171	-0.00000	-0.00000	2.88169	-7.66361	2.31404	-10.82438	7.45575	-3.03620	-31.23461	6.94154	-0.00008	-57.46174	4.02607	-0.00002	41.19267	-8.86156	-3.87148	20.49274	-17.51084	-11.07228	38.25276	7.48382	-33.94098	49.28140	-20.33937	1.40963	126.04253	-0.00057	-87.71895	119.41171	0.00547	63.39401	-8.34046	2.72244	-0.01899	-0.64393	-7.08782	-0.00198	-2.54484	0.22649	-17.95791	-23.32008	6.76701	-16.67469	-4.40825	-5.13889	12.86852
1782	-5.75390	0.00000	-0.00000	17.79726	0.00000	0.00000	2.85994	-7.62014	2.16006	-11.19451	7.22907	-3.15021	-31.18856	7.09691	0.00018	-57.32792	3.98501	-0.00006	41.18043	-8.85840	-3.51018	20.54447	-17.45990	-10.97879	38.40775	7.34220	-33.83306	49.17954	-19.81608	1.73639	126.25516	-0.00613	-86.72042	120.29780	-0.00156	64.07701	-9.26619	3.63391	-0.01364	-0.41953	-7.42099	-0.00222	-2.85544	0.08084	-17.74103	-23.64774	6.55388	-16.52257	-4.43308	-5.14431	12.82377
1783	-5.93667	0.00000	0.00000	18.33551	-0.00000	-0.00000	2.85625	-7.72322	1.95564	-11.45441	6.80759	-3.31459	-31.07666	7.26608	0.00035	-57.19099	3.92077	-0.00010	41.04049	-8.79589	-3.10177	20.48663	-17.36254	-10.97554	38.36826	7.22769	-33.44558	48.98396	-19.37757	1.96232	126.65287	-0.00849	-85.49064	121.13271	-0.01153	65.61982	-9.21510	3.94669	-0.00958	-0.39760	-7.68919	0.00004	-3.17481	-0.00796	-17.42043	-23.99725	6.35699	-16.25272	-4.51310	-5.11120	12.83360
1784	-5.65448	-0.00000	0.00000	18.35175	0.00000	0.00000	2.85894	-7.87009	1.79953	-11.62723	6.45839	-3.50288	-30.92457	7.36246	0.00018	-57.07805	3.83065	-0.00003	40.84934	-8.68153	-2.78347	20.40541	-17.23858	-10.98581	38.16880	7.13040	-32.75273	48.69638	-19.11613	2.15550	126.99651	-0.00288	-84.18871	121.93061	-0.01286	67.66063	-7.68694	3.50741	-0.02061	-0.89988	-7.94427	0.00306	-3.62672	0.00215	-17.08904	-24.48378	6.24854	-15.93750	-4.58576	-5.05244	12.87567
1785	-5.17844	-0.00000	0.00000	18.23353	0.00000	-0.00000	2.85176	-7.92440	1.78181	-11.68303	6.26640	-3.62981	-30.77208	7.32326	-0.00016	-57.01210	3.72376	0.00018	40.68608	-8.53717	-2.64948	20.37294	-17.12506	-10.93775	37.92471	7.02202	-32.02124	48.39671	-18.95632	2.40297	127.04644	0.00307	-83.37222	122.66625	-0.00388	69.30085	-5.49598	2.75615	-0.01929	-1.75551	-8.21288	0.00356	-4.20775	0.06831	-16.82537	-25.09412	6.21642	-15.66596	-4.61073	-5.01105	12.88919
1786	-4.73225	0.00000	-0.00000	17.89905	0.00000	0.00000	2.77529	-7.90918	1.85893	-11.55939	6.26122	-3.68242	-30.62673	7.16741	-0.00033	-56.98359	3.59848	0.00038	40.57980	-8.37547	-2.65202	20.39128	-17.02987	-10.84655	37.76289	6.91553	-31.55377	48.13494	-18.77015	2.69135	126.77073	0.00343	-83.38493	123.27728	0.00534	69.88985	-4.00772	2.30705	-0.00562	-2.38760	-8.33846	0.00191	-4.77668	0.12411	-16.62556	-25.68518	6.19727	-15.45817	-4.59491	-5.00352	12.84502
1787	-4.49341	0.00000	-0.00000	17.49725	-0.00000	0.00000	2.64101	-7.92848	1.89697	-11.37380	6.45165	-3.73427	-30.50170	6.98152	-0.00015	-56.92319	3.47285	0.00037	40.53096	-8.18843	-2.64723	20.41699	-16.91144	-10.75673	37.77063	6.84929	-31.40114	47.88673	-18.53802	2.92500	126.27152	0.00238	-84.07674	123.70186	0.00702	69.39838	-3.89931	2.51043	-0.00465	-2.35377	-8.16495	0.00289	-5.23219	0.11236	-16.44830	-26.15775	6.12302	-15.29585	-4.55468	-4.99179	12.78673
1788	-4.55712	0.00000	-0.00000	17.43370	-0.00000	0.00000	2.54335	-8.01450	1.84258	-11.32335	6.73661	-3.83501	-30.44094	6.82887	0.00017	-56.76459	3.36113	0.00014	40.52747	-7.96034	-2.56850	20.40546	-16.72022	-10.70870	37.96109	6.81820	-31.32025	47.60852	-18.33508	3.04298	125.62451	0.00078	-85.14191	123.91861	0.00292	68.30999	-4.67800	3.23949	-0.00811	-1.72330	-7.79679	0.00395	-5.62979	0.04435	-16.27788	-26.56944	5.99861	-15.16022	-4.49570	-4.92119	12.76281
1789	-4.68575	-0.00000	-0.00000	17.47692	0.00000	0.00000	2.49257	-8.11680	1.74301	-11.37648	6.97327	-3.95295	-30.44274	6.71419	0.00032	-56.53478	3.22580	-0.00011	40.52736	-7.70671	-2.44992	20.33971	-16.47124	-10.74505	38.21789	6.76561	-31.01928	47.32385	-18.18772	3.10372	124.87269	-0.00460	-86.59504	123.92288	-0.00034	67.40034	-5.40315	4.08459	-0.00257	-0.93475	-7.50898	0.00147	-6.07416	-0.00305	-16.10394	-27.02889	5.89216	-15.01394	-4.43164	-4.78928	12.74930
1790	-4.56917	0.00000	0.00000	17.15443	-0.00000	0.00000	2.38213	-8.19568	1.65308	-11.35190	7.09760	-4.04522	-30.41242	6.62320	0.00019	-56.31615	3.05818	0.00001	40.47461	-7.49871	-2.32446	20.23567	-16.26031	-10.83468	38.39473	6.64589	-30.42550	47.08235	-18.04063	3.21359	124.08304	-0.00953	-88.51878	123.72332	0.00060	67.22614	-5.71859	4.78312	0.00207	-0.34634	-7.41324	-0.00049	-6.59349	0.01139	-15.89231	-27.56902	5.82992	-14.81009	-4.37997	-4.66807	12.67783
1791	-4.24078	0.00000	0.00000	16.62768	0.00000	0.00000	2.16160	-8.27801	1.61677	-11.18661	7.14440	-4.13036	-30.27515	6.53043	-0.00007	-56.14617	2.90329	0.00031	40.36641	-7.39390	-2.21666	20.13263	-16.15668	-10.88500	38.53369	6.48690	-29.69478	46.82380	-17.86170	3.38662	123.30659	-0.00804	-90.51880	123.40197	0.00169	67.70127	-5.94016	5.32469	-0.00011	-0.00871	-7.35249	0.00016	-7.20784	0.05227	-15.63124	-28.20949	5.77458	-14.55036	-4.33031	-4.63251	12.52359
1792	-3.85787	-0.00000	0.00000	16.30321	-0.00000	0.00000	1.91633	-8.38451	1.66072	-10.94693	7.18773	-4.24358	-30.09043	6.39335	-0.00018	-56.00324	2.73339	0.00020	40.28078	-7.34433	-2.18107	20.08169	-16.09775	-10.89901	38.83940	6.36645	-29.02463	46.39442	-17.69079	3.55065	122.51703	-0.00222	-91.99218	123.08519	-0.00012	68.37459	-6.31571	5.67534	-0.00366	0.12313	-7.12999	0.00074	-7.97963	0.08890	-15.37257	-29.00658	5.71601	-14.29447	-4.23897	-4.66700	12.33514
1793	-3.46737	0.00000	0.00000	16.35884	0.00000	0.00000	1.76473	-8.45098	1.74591	-10.75854	7.24199	-4.33691	-29.97441	6.21328	0.00003	-55.85501	2.45738	-0.00035	40.29024	-7.24142	-2.23032	20.10944	-15.96133	-10.97603	39.41133	6.30320	-28.50771	45.73959	-17.55121	3.67708	121.64925	0.00557	-92.65414	122.80922	-0.00160	69.00684	-6.68106	5.67183	-0.00481	-0.05252	-6.74733	-0.00061	-8.89084	0.16179	-15.15922	-29.93985	5.70746	-14.06805	-4.07314	-4.67751	12.16848
1794	-3.21043	0.00000	0.00000	16.80765	0.00000	0.00000	1.75645	-8.40273	1.79623	-10.72735	7.25027	-4.30327	-29.94425	6.07086	0.00022	-55.69364	2.08612	-0.00075	40.35115	-7.04359	-2.24960	20.17273	-15.71976	-11.11720	40.12846	6.21979	-28.12277	44.98581	-17.38080	3.81566	120.66420	0.01166	-92.57204	122.49976	0.00015	69.73206	-6.99446	5.28726	-0.00202	-0.64306	-6.37024	-0.00162	-9.79928	0.32363	-14.93361	-30.87436	5.77740	-13.79800	-3.87019	-4.60607	12.02157
1795	-3.28241	0.00000	0.00000	17.50047	-0.00000	-0.00000	1.84990	-8.29817	1.81515	-10.81618	7.21986	-4.16533	-29.90897	6.03153	0.00026	-55.52974	1.80128	-0.00045	40.34271	-6.81126	-2.11562	20.18642	-15.46067	-11.12856	40.78621	6.05391	-27.78214	44.30596	-17.10900	4.01339	119.57483	0.00716	-92.22324	122.10371	0.00318	70.72921	-7.63223	4.80195	0.00641	-1.46396	-6.12726	-0.00061	-10.57997	0.54034	-14.60903	-31.69142	5.86278	-13.41522	-3.71897	-4.48990	11.85567
1796	-3.63510	0.00000	0.00000	18.18265	-0.00000	0.00000	1.95577	-8.28614	1.90158	-10.87054	7.25859	-4.12433	-29.78824	6.05243	0.00021	-55.35782	1.81095	0.00039	40.21295	-6.63550	-1.89127	20.10163	-15.28545	-10.82155	41.23869	5.85483	-27.31551	43.76635	-16.75495	4.26141	118.51582	-0.00452	-92.30889	121.67397	0.00332	71.87689	-8.58014	4.52064	0.01717	-2.05763	-6.04453	0.00039	-11.22488	0.70356	-14.21127	-32.37618	5.87164	-12.98312	-3.66338	-4.39555	11.65845
1797	-4.12845	0.00000	0.00000	18.71030	0.00000	0.00000	2.05375	-8.35307	2.09888	-10.77714	7.33724	-4.28296	-29.59480	6.02768	0.00004	-55.14418	2.10105	0.00102	40.01128	-6.55118	-1.76881	19.91694	-15.22370	-10.32111	41.44766	5.70696	-26.46186	43.30083	-16.40132	4.50863	117.76406	-0.00691	-93.00230	121.31883	0.00127	72.81472	-8.78271	4.35590	0.01934	-2.07376	-6.12464	-0.00005	-11.77560	0.73231	-13.85352	-32.95748	5.76929	-12.63737	-3.67123	-4.34287	11.47082
1798	-4.82936	0.00000	0.00000	19.17862	-0.00000	0.00000	2.23858	-8.30706	2.33344	-10.56056	7.24673	-4.50882	-29.41282	5.88131	-0.00006	-54.86008	2.42262	0.00073	39.80381	-6.49591	-1.85865	19.64946	-15.20745	-9.97134	41.49605	5.58794	-25.06810	42.80072	-16.10808	4.71620	117.51854	-0.00149	-93.69556	121.10542	0.00175	73.29391	-7.06667	3.83224	-0.01323	-1.61253	-6.32304	0.00029	-12.22599	0.64480	-13.60401	-33.42487	5.59751	-12.43538	-3.69090	-4.30197	11.35246
1799	-5.72642	-0.00000	-0.00000	19.58389	0.00000	0.00000	2.54613	-8.09996	2.51898	-10.30369	6.98668	-4.69454	-29.29519	5.61357	-0.00005	-54.52602	2.56411	-0.00003	39.62893	-6.37117	-2.11044	19.35608	-15.13089	-9.90759	41.51773	5.40499	-23.34264	42.21293	-15.87882	4.91702	117.67355	-0.00047	-93.68694	121.05606	0.00491	73.44164	-3.60231	2.54104	-0.06418	-1.18466	-6.45759	0.00174	-12.55061	0.55122	-13.44868	-33.75860	5.45409	-12.32391	-3.67774	-4.24475	11.31057
