	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2085	0.27436	0.02616	0.00718	0.20950	0.70702	0.00871	0.22602	0.02053	0.01083	0.18151	0.66748	0.01451	0.23185	0.01628	0.01759	0.19192	0.66674	0.02424	0.04694	-0.00554	0.02394	0.08190	0.50972	0.01423
2086	0.27441	0.02583	0.00714	0.20950	0.70704	0.00883	0.22606	0.02028	0.01067	0.18150	0.66750	0.01463	0.23188	0.01611	0.01750	0.19192	0.66677	0.02437	0.04695	-0.00548	0.02399	0.08187	0.50976	0.01446
2087	0.27460	0.02550	0.00727	0.20950	0.70709	0.00894	0.22623	0.02000	0.01059	0.18150	0.66754	0.01461	0.23203	0.01588	0.01745	0.19195	0.66680	0.02431	0.04708	-0.00551	0.02391	0.08177	0.50986	0.01471
2088	0.27481	0.02542	0.00747	0.20947	0.70706	0.00901	0.22642	0.01990	0.01050	0.18146	0.66749	0.01449	0.23223	0.01579	0.01736	0.19195	0.66674	0.02414	0.04727	-0.00562	0.02385	0.08169	0.50983	0.01491
2089	0.27495	0.02561	0.00769	0.20947	0.70692	0.00906	0.22656	0.02000	0.01046	0.18147	0.66731	0.01437	0.23238	0.01587	0.01730	0.19194	0.66659	0.02404	0.04746	-0.00579	0.02396	0.08180	0.50959	0.01506
2090	0.27499	0.02582	0.00786	0.20951	0.70670	0.00916	0.22660	0.02011	0.01044	0.18153	0.66705	0.01427	0.23244	0.01598	0.01726	0.19196	0.66640	0.02400	0.04757	-0.00600	0.02424	0.08213	0.50917	0.01531
2091	0.27492	0.02586	0.00788	0.20949	0.70653	0.00934	0.22653	0.02011	0.01039	0.18156	0.66681	0.01416	0.23239	0.01596	0.01719	0.19197	0.66623	0.02392	0.04754	-0.00611	0.02450	0.08244	0.50875	0.01573
2092	0.27480	0.02572	0.00773	0.20941	0.70644	0.00957	0.22641	0.02002	0.01034	0.18152	0.66665	0.01403	0.23227	0.01582	0.01710	0.19197	0.66609	0.02373	0.04741	-0.00608	0.02458	0.08250	0.50853	0.01624
2093	0.27475	0.02558	0.00755	0.20938	0.70636	0.00979	0.22636	0.01993	0.01035	0.18146	0.66655	0.01391	0.23222	0.01569	0.01709	0.19199	0.66596	0.02353	0.04734	-0.00601	0.02449	0.08229	0.50855	0.01667
2094	0.27485	0.02561	0.00750	0.20945	0.70628	0.00993	0.22647	0.01997	0.01047	0.18146	0.66651	0.01394	0.23232	0.01570	0.01720	0.19205	0.66587	0.02350	0.04743	-0.00600	0.02428	0.08199	0.50869	0.01689
2095	0.27503	0.02574	0.00763	0.20949	0.70625	0.00997	0.22666	0.02007	0.01066	0.18147	0.66653	0.01420	0.23250	0.01579	0.01740	0.19206	0.66586	0.02375	0.04760	-0.00604	0.02404	0.08178	0.50884	0.01694
2096	0.27518	0.02572	0.00777	0.20938	0.70630	0.00997	0.22681	0.02005	0.01087	0.18138	0.66661	0.01462	0.23264	0.01576	0.01761	0.19194	0.66594	0.02419	0.04773	-0.00608	0.02384	0.08174	0.50889	0.01697
2097	0.27528	0.02551	0.00776	0.20908	0.70639	0.00997	0.22692	0.01989	0.01100	0.18117	0.66669	0.01503	0.23273	0.01560	0.01774	0.19172	0.66603	0.02463	0.04780	-0.00611	0.02380	0.08185	0.50876	0.01710
2098	0.27530	0.02540	0.00755	0.20875	0.70645	0.00993	0.22695	0.01979	0.01101	0.18097	0.66671	0.01540	0.23277	0.01549	0.01775	0.19149	0.66610	0.02503	0.04784	-0.00618	0.02390	0.08214	0.50847	0.01729
2099	0.27523	0.02554	0.00723	0.20854	0.70645	0.00979	0.22690	0.01988	0.01092	0.18088	0.66670	0.01581	0.23274	0.01558	0.01764	0.19136	0.66613	0.02550	0.04783	-0.00630	0.02401	0.08255	0.50816	0.01743
2100	0.27513	0.02582	0.00690	0.20850	0.70640	0.00958	0.22683	0.02008	0.01077	0.18094	0.66668	0.01618	0.23268	0.01576	0.01747	0.19137	0.66614	0.02591	0.04782	-0.00644	0.02406	0.08293	0.50792	0.01747
2101	0.27508	0.02602	0.00669	0.20859	0.70632	0.00948	0.22679	0.02021	0.01061	0.18108	0.66660	0.01631	0.23266	0.01587	0.01728	0.19150	0.66607	0.02605	0.04783	-0.00654	0.02402	0.08327	0.50773	0.01744
2102	0.27513	0.02606	0.00671	0.20871	0.70624	0.00964	0.22683	0.02023	0.01051	0.18123	0.66645	0.01616	0.23270	0.01587	0.01717	0.19166	0.66593	0.02589	0.04787	-0.00656	0.02389	0.08357	0.50748	0.01730
2103	0.27524	0.02599	0.00695	0.20875	0.70621	0.01000	0.22692	0.02020	0.01056	0.18130	0.66631	0.01593	0.23278	0.01584	0.01722	0.19175	0.66579	0.02564	0.04793	-0.00645	0.02370	0.08384	0.50722	0.01705
2104	0.27538	0.02589	0.00721	0.20873	0.70630	0.01026	0.22704	0.02017	0.01070	0.18132	0.66631	0.01575	0.23287	0.01584	0.01740	0.19176	0.66580	0.02547	0.04798	-0.00620	0.02351	0.08412	0.50706	0.01681
2105	0.27548	0.02575	0.00723	0.20877	0.70651	0.01027	0.22714	0.02012	0.01076	0.18139	0.66647	0.01560	0.23295	0.01583	0.01751	0.19182	0.66598	0.02533	0.04802	-0.00595	0.02340	0.08435	0.50712	0.01669
2106	0.27552	0.02559	0.00699	0.20889	0.70669	0.01017	0.22718	0.02002	0.01060	0.18148	0.66665	0.01534	0.23299	0.01575	0.01736	0.19193	0.66616	0.02506	0.04805	-0.00582	0.02346	0.08431	0.50739	0.01670
2107	0.27552	0.02545	0.00676	0.20892	0.70672	0.01019	0.22716	0.01991	0.01025	0.18142	0.66670	0.01495	0.23299	0.01562	0.01698	0.19192	0.66617	0.02460	0.04805	-0.00580	0.02367	0.08383	0.50769	0.01669
2108	0.27550	0.02542	0.00673	0.20876	0.70661	0.01037	0.22713	0.01987	0.00994	0.18116	0.66659	0.01460	0.23298	0.01553	0.01663	0.19172	0.66601	0.02418	0.04805	-0.00582	0.02385	0.08315	0.50785	0.01652
2109	0.27550	0.02552	0.00678	0.20854	0.70652	0.01058	0.22712	0.01993	0.00985	0.18088	0.66650	0.01446	0.23299	0.01555	0.01649	0.19149	0.66587	0.02400	0.04807	-0.00591	0.02389	0.08266	0.50789	0.01621
2110	0.27551	0.02570	0.00674	0.20846	0.70659	0.01069	0.22715	0.02004	0.00993	0.18080	0.66658	0.01449	0.23302	0.01564	0.01656	0.19141	0.66592	0.02402	0.04814	-0.00609	0.02381	0.08256	0.50797	0.01589
2111	0.27553	0.02586	0.00665	0.20860	0.70678	0.01072	0.22719	0.02014	0.01003	0.18094	0.66676	0.01452	0.23306	0.01575	0.01667	0.19153	0.66609	0.02406	0.04819	-0.00620	0.02368	0.08268	0.50816	0.01562
2112	0.27553	0.02592	0.00660	0.20887	0.70686	0.01074	0.22719	0.02020	0.01000	0.18116	0.66687	0.01444	0.23305	0.01581	0.01664	0.19174	0.66619	0.02400	0.04818	-0.00615	0.02359	0.08271	0.50839	0.01540
2113	0.27551	0.02589	0.00655	0.20913	0.70676	0.01074	0.22715	0.02020	0.00981	0.18134	0.66682	0.01441	0.23302	0.01583	0.01645	0.19190	0.66612	0.02398	0.04814	-0.00601	0.02367	0.08263	0.50850	0.01519
2114	0.27548	0.02578	0.00646	0.20925	0.70662	0.01067	0.22711	0.02013	0.00958	0.18145	0.66671	0.01459	0.23299	0.01576	0.01622	0.19196	0.66602	0.02422	0.04811	-0.00591	0.02391	0.08273	0.50840	0.01502
2115	0.27545	0.02558	0.00642	0.20919	0.70662	0.01058	0.22707	0.01998	0.00947	0.18146	0.66669	0.01475	0.23296	0.01560	0.01609	0.19193	0.66604	0.02444	0.04808	-0.00585	0.02415	0.08307	0.50817	0.01499
2116	0.27544	0.02532	0.00651	0.20902	0.70680	0.01057	0.22705	0.01980	0.00949	0.18140	0.66678	0.01463	0.23293	0.01538	0.01609	0.19188	0.66616	0.02430	0.04802	-0.00577	0.02423	0.08343	0.50800	0.01501
2117	0.27545	0.02506	0.00661	0.20887	0.70697	0.01059	0.22705	0.01963	0.00963	0.18133	0.66688	0.01447	0.23292	0.01519	0.01623	0.19183	0.66626	0.02412	0.04796	-0.00564	0.02412	0.08369	0.50789	0.01485
2118	0.27549	0.02487	0.00657	0.20873	0.70702	0.01047	0.22710	0.01952	0.00991	0.18126	0.66691	0.01469	0.23295	0.01506	0.01652	0.19174	0.66630	0.02437	0.04793	-0.00547	0.02393	0.08389	0.50776	0.01451
2119	0.27555	0.02479	0.00652	0.20850	0.70698	0.01020	0.22719	0.01950	0.01028	0.18112	0.66691	0.01523	0.23301	0.01503	0.01690	0.19153	0.66631	0.02498	0.04796	-0.00532	0.02377	0.08408	0.50756	0.01431
2120	0.27560	0.02487	0.00660	0.20822	0.70694	0.00993	0.22726	0.01958	0.01059	0.18093	0.66689	0.01563	0.23307	0.01510	0.01722	0.19129	0.66633	0.02543	0.04800	-0.00525	0.02370	0.08425	0.50732	0.01451
2121	0.27560	0.02507	0.00682	0.20806	0.70690	0.00982	0.22726	0.01972	0.01075	0.18083	0.66684	0.01569	0.23307	0.01523	0.01736	0.19120	0.66632	0.02548	0.04801	-0.00530	0.02374	0.08439	0.50713	0.01500
2122	0.27551	0.02528	0.00701	0.20819	0.70679	0.00985	0.22716	0.01986	0.01076	0.18094	0.66671	0.01550	0.23298	0.01537	0.01736	0.19135	0.66619	0.02525	0.04796	-0.00543	0.02391	0.08436	0.50708	0.01540
2123	0.27538	0.02542	0.00708	0.20852	0.70660	0.00989	0.22703	0.01993	0.01070	0.18117	0.66654	0.01517	0.23287	0.01547	0.01731	0.19163	0.66599	0.02486	0.04789	-0.00559	0.02415	0.08413	0.50719	0.01550
2124	0.27536	0.02547	0.00702	0.20875	0.70646	0.00983	0.22701	0.01995	0.01066	0.18130	0.66644	0.01489	0.23286	0.01552	0.01729	0.19182	0.66583	0.02451	0.04791	-0.00570	0.02431	0.08381	0.50736	0.01537
2125	0.27550	0.02549	0.00694	0.20870	0.70641	0.00964	0.22717	0.01997	0.01068	0.18123	0.66641	0.01484	0.23301	0.01557	0.01733	0.19177	0.66577	0.02444	0.04806	-0.00568	0.02433	0.08360	0.50742	0.01520
2126	0.27571	0.02557	0.00697	0.20844	0.70640	0.00943	0.22737	0.02006	0.01072	0.18104	0.66641	0.01501	0.23322	0.01565	0.01737	0.19157	0.66577	0.02462	0.04825	-0.00556	0.02426	0.08359	0.50731	0.01509
2127	0.27583	0.02563	0.00704	0.20819	0.70642	0.00942	0.22748	0.02013	0.01068	0.18085	0.66642	0.01520	0.23332	0.01571	0.01732	0.19136	0.66580	0.02484	0.04835	-0.00543	0.02422	0.08366	0.50716	0.01498
2128	0.27580	0.02558	0.00707	0.20810	0.70646	0.00963	0.22743	0.02009	0.01049	0.18074	0.66645	0.01519	0.23329	0.01567	0.01712	0.19123	0.66582	0.02486	0.04832	-0.00543	0.02431	0.08355	0.50719	0.01482
2129	0.27568	0.02547	0.00709	0.20812	0.70648	0.00990	0.22730	0.01997	0.01025	0.18067	0.66646	0.01495	0.23317	0.01556	0.01688	0.19116	0.66582	0.02461	0.04822	-0.00555	0.02450	0.08317	0.50739	0.01467
2130	0.27557	0.02539	0.00719	0.20816	0.70646	0.01005	0.22718	0.01987	0.01016	0.18061	0.66645	0.01465	0.23305	0.01549	0.01679	0.19112	0.66579	0.02429	0.04813	-0.00569	0.02470	0.08282	0.50755	0.01462
2131	0.27551	0.02541	0.00731	0.20819	0.70645	0.01011	0.22712	0.01986	0.01025	0.18066	0.66641	0.01449	0.23300	0.01549	0.01689	0.19117	0.66576	0.02412	0.04809	-0.00578	0.02482	0.08294	0.50747	0.01465
2132	0.27547	0.02548	0.00730	0.20829	0.70649	0.01020	0.22709	0.01990	0.01033	0.18083	0.66638	0.01441	0.23297	0.01554	0.01698	0.19134	0.66578	0.02406	0.04807	-0.00588	0.02483	0.08347	0.50722	0.01476
2133	0.27539	0.02554	0.00713	0.20851	0.70660	0.01031	0.22702	0.01993	0.01025	0.18110	0.66644	0.01442	0.23291	0.01558	0.01690	0.19157	0.66589	0.02411	0.04802	-0.00594	0.02481	0.08400	0.50712	0.01485
2134	0.27534	0.02551	0.00697	0.20877	0.70674	0.01029	0.22697	0.01991	0.01009	0.18135	0.66661	0.01462	0.23286	0.01556	0.01673	0.19177	0.66607	0.02437	0.04798	-0.00592	0.02483	0.08427	0.50728	0.01472
2135	0.27539	0.02540	0.00697	0.20893	0.70682	0.01006	0.22701	0.01985	0.01005	0.18148	0.66677	0.01499	0.23290	0.01547	0.01668	0.19186	0.66620	0.02477	0.04800	-0.00583	0.02485	0.08426	0.50754	0.01430
2136	0.27551	0.02530	0.00706	0.20890	0.70677	0.00976	0.22713	0.01979	0.01018	0.18144	0.66680	0.01523	0.23301	0.01539	0.01680	0.19183	0.66617	0.02500	0.04809	-0.00575	0.02484	0.08408	0.50766	0.01382
2137	0.27561	0.02525	0.00710	0.20871	0.70670	0.00963	0.22723	0.01977	0.01029	0.18128	0.66672	0.01514	0.23310	0.01536	0.01691	0.19172	0.66604	0.02485	0.04816	-0.00568	0.02484	0.08385	0.50762	0.01359
2138	0.27567	0.02517	0.00706	0.20847	0.70676	0.00985	0.22729	0.01972	0.01028	0.18106	0.66670	0.01491	0.23316	0.01535	0.01692	0.19156	0.66602	0.02456	0.04821	-0.00558	0.02486	0.08373	0.50754	0.01366
2139	0.27573	0.02503	0.00703	0.20830	0.70696	0.01035	0.22734	0.01963	0.01023	0.18092	0.66683	0.01488	0.23320	0.01533	0.01693	0.19143	0.66615	0.02451	0.04823	-0.00544	0.02483	0.08374	0.50756	0.01380
2140	0.27574	0.02486	0.00709	0.20835	0.70712	0.01081	0.22735	0.01953	0.01032	0.18095	0.66697	0.01507	0.23319	0.01530	0.01708	0.19145	0.66629	0.02472	0.04819	-0.00528	0.02475	0.08374	0.50773	0.01389
2141	0.27564	0.02477	0.00723	0.20857	0.70709	0.01088	0.22725	0.01950	0.01056	0.18110	0.66700	0.01525	0.23307	0.01531	0.01736	0.19159	0.66630	0.02490	0.04804	-0.00513	0.02467	0.08359	0.50794	0.01398
2142	0.27545	0.02479	0.00732	0.20869	0.70698	0.01050	0.22706	0.01955	0.01084	0.18117	0.66697	0.01530	0.23287	0.01537	0.01766	0.19169	0.66625	0.02492	0.04782	-0.00500	0.02471	0.08340	0.50807	0.01415
2143	0.27532	0.02489	0.00729	0.20848	0.70697	0.00995	0.22695	0.01965	0.01104	0.18101	0.66698	0.01519	0.23277	0.01544	0.01785	0.19154	0.66627	0.02481	0.04772	-0.00496	0.02491	0.08332	0.50803	0.01440
2144	0.27542	0.02499	0.00715	0.20811	0.70704	0.00966	0.22706	0.01972	0.01105	0.18071	0.66701	0.01491	0.23289	0.01548	0.01782	0.19125	0.66635	0.02451	0.04787	-0.00503	0.02518	0.08329	0.50789	0.01466
2145	0.27567	0.02500	0.00696	0.20792	0.70711	0.00971	0.22732	0.01970	0.01090	0.18053	0.66703	0.01458	0.23317	0.01541	0.01762	0.19110	0.66638	0.02416	0.04817	-0.00516	0.02540	0.08318	0.50786	0.01480
2146	0.27587	0.02485	0.00676	0.20799	0.70717	0.00989	0.22752	0.01956	0.01074	0.18057	0.66708	0.01454	0.23338	0.01524	0.01743	0.19116	0.66641	0.02409	0.04839	-0.00524	0.02554	0.08310	0.50799	0.01468
2147	0.27586	0.02462	0.00666	0.20812	0.70727	0.00997	0.22752	0.01937	0.01071	0.18070	0.66720	0.01482	0.23338	0.01504	0.01739	0.19129	0.66650	0.02438	0.04838	-0.00527	0.02565	0.08320	0.50813	0.01440
2148	0.27571	0.02440	0.00676	0.20822	0.70737	0.00995	0.22737	0.01919	0.01084	0.18083	0.66732	0.01511	0.23322	0.01486	0.01753	0.19137	0.66662	0.02471	0.04819	-0.00530	0.02569	0.08343	0.50819	0.01417
2149	0.27556	0.02423	0.00701	0.20833	0.70744	0.00986	0.22721	0.01905	0.01109	0.18095	0.66741	0.01525	0.23305	0.01473	0.01779	0.19144	0.66674	0.02491	0.04800	-0.00535	0.02561	0.08367	0.50822	0.01403
2150	0.27550	0.02410	0.00724	0.20846	0.70753	0.00977	0.22715	0.01896	0.01135	0.18107	0.66753	0.01532	0.23297	0.01462	0.01807	0.19151	0.66686	0.02503	0.04789	-0.00535	0.02541	0.08379	0.50833	0.01380
2151	0.27548	0.02403	0.00737	0.20851	0.70767	0.00978	0.22712	0.01892	0.01150	0.18110	0.66767	0.01525	0.23293	0.01457	0.01822	0.19155	0.66699	0.02495	0.04782	-0.00524	0.02523	0.08377	0.50851	0.01349
2152	0.27541	0.02407	0.00751	0.20843	0.70784	0.00988	0.22704	0.01898	0.01145	0.18103	0.66778	0.01486	0.23284	0.01463	0.01817	0.19152	0.66707	0.02452	0.04772	-0.00510	0.02518	0.08370	0.50861	0.01332
2153	0.27525	0.02429	0.00772	0.20846	0.70786	0.00990	0.22686	0.01915	0.01130	0.18106	0.66773	0.01438	0.23267	0.01483	0.01803	0.19160	0.66704	0.02399	0.04757	-0.00504	0.02524	0.08378	0.50853	0.01336
2154	0.27506	0.02458	0.00788	0.20893	0.70756	0.00972	0.22666	0.01938	0.01130	0.18150	0.66745	0.01420	0.23248	0.01509	0.01804	0.19204	0.66676	0.02380	0.04741	-0.00504	0.02529	0.08405	0.50835	0.01342
2155	0.27492	0.02477	0.00783	0.20991	0.70689	0.00952	0.22654	0.01955	0.01145	0.18232	0.66694	0.01436	0.23235	0.01526	0.01820	0.19284	0.66620	0.02399	0.04729	-0.00499	0.02526	0.08425	0.50822	0.01328
2156	0.27489	0.02478	0.00757	0.21090	0.70618	0.00956	0.22654	0.01958	0.01155	0.18309	0.66641	0.01461	0.23235	0.01526	0.01828	0.19356	0.66561	0.02428	0.04727	-0.00494	0.02517	0.08415	0.50824	0.01302
2157	0.27498	0.02471	0.00722	0.21124	0.70590	0.00978	0.22664	0.01951	0.01140	0.18326	0.66623	0.01471	0.23246	0.01515	0.01810	0.19369	0.66540	0.02441	0.04739	-0.00503	0.02509	0.08374	0.50843	0.01292
2158	0.27512	0.02471	0.00696	0.21082	0.70619	0.00991	0.22678	0.01945	0.01103	0.18282	0.66651	0.01460	0.23261	0.01506	0.01770	0.19324	0.66569	0.02432	0.04757	-0.00526	0.02506	0.08327	0.50872	0.01310
2159	0.27524	0.02478	0.00689	0.21018	0.70674	0.00981	0.22688	0.01947	0.01064	0.18226	0.66699	0.01444	0.23273	0.01507	0.01728	0.19271	0.66621	0.02413	0.04772	-0.00540	0.02505	0.08303	0.50900	0.01337
2160	0.27529	0.02485	0.00699	0.20978	0.70722	0.00958	0.22691	0.01953	0.01041	0.18198	0.66741	0.01437	0.23277	0.01514	0.01705	0.19246	0.66665	0.02402	0.04777	-0.00531	0.02504	0.08312	0.50918	0.01347
2161	0.27527	0.02485	0.00713	0.20960	0.70748	0.00939	0.22687	0.01956	0.01037	0.18188	0.66761	0.01423	0.23273	0.01520	0.01704	0.19238	0.66687	0.02388	0.04771	-0.00513	0.02506	0.08331	0.50921	0.01338
2162	0.27520	0.02473	0.00714	0.20948	0.70751	0.00936	0.22680	0.01948	0.01042	0.18177	0.66761	0.01387	0.23265	0.01516	0.01711	0.19228	0.66687	0.02351	0.04763	-0.00507	0.02515	0.08329	0.50914	0.01329
2163	0.27517	0.02453	0.00704	0.20939	0.70740	0.00950	0.22678	0.01931	0.01051	0.18162	0.66747	0.01347	0.23262	0.01502	0.01723	0.19216	0.66673	0.02307	0.04759	-0.00515	0.02524	0.08296	0.50912	0.01326
2164	0.27522	0.02436	0.00697	0.20937	0.70725	0.00972	0.22684	0.01916	0.01070	0.18152	0.66734	0.01332	0.23268	0.01489	0.01744	0.19211	0.66655	0.02286	0.04763	-0.00524	0.02521	0.08255	0.50918	0.01323
2165	0.27531	0.02433	0.00708	0.20935	0.70718	0.00985	0.22694	0.01915	0.01098	0.18149	0.66728	0.01340	0.23277	0.01484	0.01771	0.19211	0.66646	0.02290	0.04770	-0.00526	0.02503	0.08240	0.50920	0.01314
2166	0.27535	0.02444	0.00736	0.20926	0.70729	0.00977	0.22699	0.01924	0.01120	0.18149	0.66736	0.01359	0.23280	0.01489	0.01791	0.19210	0.66653	0.02309	0.04772	-0.00526	0.02479	0.08267	0.50910	0.01296
2167	0.27532	0.02452	0.00766	0.20912	0.70757	0.00957	0.22693	0.01931	0.01126	0.18150	0.66757	0.01378	0.23274	0.01496	0.01798	0.19208	0.66677	0.02333	0.04765	-0.00522	0.02466	0.08326	0.50895	0.01269
2168	0.27523	0.02453	0.00783	0.20895	0.70791	0.00939	0.22683	0.01933	0.01123	0.18148	0.66785	0.01397	0.23263	0.01501	0.01798	0.19202	0.66709	0.02357	0.04754	-0.00511	0.02474	0.08385	0.50886	0.01243
2169	0.27516	0.02455	0.00771	0.20875	0.70817	0.00923	0.22677	0.01938	0.01125	0.18136	0.66809	0.01420	0.23257	0.01510	0.01801	0.19185	0.66737	0.02386	0.04748	-0.00493	0.02495	0.08411	0.50888	0.01224
2170	0.27515	0.02462	0.00729	0.20858	0.70821	0.00903	0.22679	0.01948	0.01128	0.18120	0.66819	0.01445	0.23260	0.01521	0.01804	0.19165	0.66747	0.02415	0.04752	-0.00480	0.02516	0.08395	0.50899	0.01215
2171	0.27519	0.02471	0.00681	0.20857	0.70802	0.00878	0.22687	0.01955	0.01116	0.18111	0.66810	0.01447	0.23269	0.01528	0.01791	0.19154	0.66736	0.02418	0.04762	-0.00485	0.02524	0.08350	0.50911	0.01221
2172	0.27528	0.02476	0.00660	0.20878	0.70770	0.00856	0.22694	0.01953	0.01080	0.18118	0.66783	0.01401	0.23278	0.01526	0.01755	0.19164	0.66710	0.02370	0.04775	-0.00511	0.02511	0.08307	0.50914	0.01248
2173	0.27535	0.02478	0.00672	0.20910	0.70744	0.00846	0.22699	0.01947	0.01041	0.18138	0.66757	0.01323	0.23283	0.01521	0.01716	0.19188	0.66685	0.02288	0.04783	-0.00538	0.02484	0.08287	0.50912	0.01289
2174	0.27534	0.02484	0.00690	0.20938	0.70737	0.00844	0.22696	0.01949	0.01021	0.18160	0.66747	0.01259	0.23280	0.01523	0.01696	0.19212	0.66679	0.02222	0.04781	-0.00544	0.02458	0.08293	0.50912	0.01322
2175	0.27525	0.02499	0.00688	0.20952	0.70752	0.00842	0.22687	0.01965	0.01029	0.18176	0.66759	0.01243	0.23271	0.01536	0.01702	0.19228	0.66693	0.02206	0.04770	-0.00529	0.02442	0.08321	0.50917	0.01327
2176	0.27517	0.02519	0.00668	0.20960	0.70777	0.00844	0.22682	0.01987	0.01053	0.18191	0.66783	0.01278	0.23264	0.01557	0.01726	0.19240	0.66717	0.02244	0.04762	-0.00504	0.02440	0.08360	0.50926	0.01297
2177	0.27516	0.02529	0.00654	0.20968	0.70803	0.00861	0.22684	0.02001	0.01075	0.18206	0.66807	0.01326	0.23266	0.01568	0.01747	0.19252	0.66739	0.02294	0.04763	-0.00484	0.02449	0.08400	0.50934	0.01257
2178	0.27524	0.02517	0.00657	0.20972	0.70825	0.00894	0.22691	0.01993	0.01081	0.18215	0.66825	0.01347	0.23274	0.01558	0.01751	0.19261	0.66756	0.02317	0.04768	-0.00474	0.02463	0.08431	0.50939	0.01237
2179	0.27536	0.02483	0.00669	0.20971	0.70843	0.00924	0.22701	0.01966	0.01079	0.18216	0.66838	0.01348	0.23284	0.01528	0.01748	0.19262	0.66770	0.02317	0.04776	-0.00474	0.02474	0.08444	0.50945	0.01241
2180	0.27549	0.02441	0.00678	0.20964	0.70848	0.00933	0.22713	0.01932	0.01087	0.18207	0.66844	0.01352	0.23295	0.01493	0.01755	0.19254	0.66775	0.02320	0.04783	-0.00478	0.02477	0.08428	0.50955	0.01251
2181	0.27561	0.02413	0.00689	0.20955	0.70834	0.00919	0.22726	0.01909	0.01106	0.18193	0.66836	0.01361	0.23306	0.01468	0.01775	0.19241	0.66765	0.02327	0.04792	-0.00486	0.02475	0.08387	0.50964	0.01258
2182	0.27569	0.02410	0.00702	0.20948	0.70813	0.00896	0.22734	0.01903	0.01124	0.18182	0.66821	0.01358	0.23314	0.01462	0.01792	0.19231	0.66748	0.02324	0.04800	-0.00500	0.02468	0.08355	0.50961	0.01273
2183	0.27570	0.02421	0.00713	0.20952	0.70799	0.00881	0.22735	0.01908	0.01128	0.18187	0.66805	0.01339	0.23315	0.01465	0.01795	0.19237	0.66735	0.02303	0.04803	-0.00520	0.02461	0.08364	0.50943	0.01304
2184	0.27562	0.02428	0.00720	0.20975	0.70790	0.00883	0.22727	0.01909	0.01120	0.18213	0.66792	0.01315	0.23307	0.01468	0.01787	0.19264	0.66725	0.02278	0.04798	-0.00536	0.02459	0.08403	0.50921	0.01334
2185	0.27547	0.02432	0.00724	0.21012	0.70780	0.00896	0.22711	0.01910	0.01113	0.18248	0.66780	0.01309	0.23292	0.01472	0.01782	0.19301	0.66714	0.02270	0.04784	-0.00547	0.02467	0.08437	0.50911	0.01342
2186	0.27527	0.02447	0.00725	0.21048	0.70770	0.00909	0.22692	0.01919	0.01115	0.18279	0.66775	0.01329	0.23274	0.01483	0.01785	0.19330	0.66705	0.02292	0.04770	-0.00559	0.02484	0.08442	0.50921	0.01326
2187	0.27509	0.02470	0.00718	0.21071	0.70768	0.00919	0.22675	0.01934	0.01118	0.18294	0.66781	0.01365	0.23259	0.01500	0.01788	0.19342	0.66707	0.02331	0.04758	-0.00572	0.02498	0.08427	0.50946	0.01295
2188	0.27497	0.02482	0.00705	0.21077	0.70774	0.00924	0.22665	0.01944	0.01119	0.18296	0.66793	0.01401	0.23248	0.01510	0.01789	0.19342	0.66715	0.02369	0.04749	-0.00576	0.02495	0.08411	0.50970	0.01267
2189	0.27493	0.02472	0.00699	0.21074	0.70778	0.00918	0.22661	0.01940	0.01125	0.18293	0.66801	0.01426	0.23243	0.01507	0.01797	0.19336	0.66723	0.02398	0.04740	-0.00560	0.02474	0.08407	0.50979	0.01257
2190	0.27494	0.02449	0.00708	0.21065	0.70777	0.00904	0.22662	0.01929	0.01140	0.18284	0.66802	0.01437	0.23242	0.01497	0.01815	0.19326	0.66725	0.02410	0.04733	-0.00531	0.02460	0.08399	0.50980	0.01267
