	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
871	0.10356	0.06852	0.01618	0.10536	0.54761	0.01007
872	0.10363	0.06830	0.01637	0.10621	0.54674	0.01032
873	0.10359	0.06818	0.01643	0.10662	0.54576	0.01103
874	0.10345	0.06812	0.01636	0.10646	0.54489	0.01208
875	0.10334	0.06818	0.01625	0.10617	0.54421	0.01311
876	0.10334	0.06836	0.01621	0.10634	0.54372	0.01395
877	0.10342	0.06851	0.01634	0.10732	0.54346	0.01471
878	0.10344	0.06857	0.01652	0.10901	0.54355	0.01541
879	0.10339	0.06859	0.01659	0.11090	0.54403	0.01593
880	0.10335	0.06863	0.01645	0.11265	0.54471	0.01614
881	0.10339	0.06878	0.01611	0.11440	0.54532	0.01606
882	0.10345	0.06900	0.01568	0.11633	0.54573	0.01579
883	0.10353	0.06915	0.01528	0.11812	0.54597	0.01534
884	0.10367	0.06913	0.01498	0.11928	0.54619	0.01457
885	0.10380	0.06903	0.01489	0.11979	0.54641	0.01333
886	0.10380	0.06901	0.01504	0.12002	0.54662	0.01175
887	0.10369	0.06911	0.01532	0.12031	0.54681	0.01017
888	0.10357	0.06930	0.01549	0.12064	0.54699	0.00898
889	0.10347	0.06955	0.01543	0.12075	0.54711	0.00840
890	0.10344	0.06980	0.01521	0.12045	0.54713	0.00837
891	0.10349	0.06997	0.01491	0.11981	0.54709	0.00858
892	0.10357	0.07015	0.01465	0.11906	0.54712	0.00875
893	0.10352	0.07042	0.01458	0.11839	0.54724	0.00883
894	0.10327	0.07079	0.01483	0.11796	0.54739	0.00894
895	0.10295	0.07111	0.01530	0.11778	0.54748	0.00919
896	0.10276	0.07131	0.01571	0.11781	0.54750	0.00951
897	0.10275	0.07145	0.01587	0.11800	0.54752	0.00972
898	0.10290	0.07168	0.01581	0.11824	0.54762	0.00978
899	0.10312	0.07204	0.01572	0.11848	0.54783	0.00979
900	0.10328	0.07238	0.01578	0.11879	0.54805	0.00983
901	0.10322	0.07254	0.01597	0.11920	0.54815	0.00982
902	0.10291	0.07252	0.01613	0.11959	0.54806	0.00970
903	0.10249	0.07244	0.01620	0.11984	0.54781	0.00946
904	0.10218	0.07238	0.01632	0.11992	0.54750	0.00926
905	0.10210	0.07239	0.01662	0.11984	0.54732	0.00930
906	0.10222	0.07252	0.01702	0.11969	0.54733	0.00959
907	0.10236	0.07281	0.01735	0.11968	0.54742	0.00991
908	0.10246	0.07311	0.01755	0.11982	0.54746	0.01001
909	0.10260	0.07323	0.01762	0.11979	0.54750	0.00985
910	0.10283	0.07318	0.01754	0.11948	0.54763	0.00963
911	0.10292	0.07308	0.01739	0.11922	0.54775	0.00953
912	0.10268	0.07302	0.01734	0.11946	0.54774	0.00953
913	0.10231	0.07296	0.01742	0.12010	0.54763	0.00946
914	0.10224	0.07287	0.01748	0.12060	0.54756	0.00924
915	0.10250	0.07275	0.01749	0.12068	0.54756	0.00897
916	0.10265	0.07277	0.01756	0.12052	0.54760	0.00868
917	0.10245	0.07295	0.01785	0.12040	0.54761	0.00840
918	0.10211	0.07308	0.01828	0.12036	0.54758	0.00824
919	0.10194	0.07302	0.01867	0.12035	0.54755	0.00830
920	0.10197	0.07297	0.01887	0.12036	0.54750	0.00854
921	0.10200	0.07317	0.01889	0.12035	0.54747	0.00877
922	0.10191	0.07353	0.01886	0.12017	0.54752	0.00888
923	0.10174	0.07376	0.01882	0.11979	0.54767	0.00885
924	0.10164	0.07370	0.01877	0.11941	0.54782	0.00870
925	0.10172	0.07348	0.01863	0.11914	0.54797	0.00853
926	0.10193	0.07322	0.01841	0.11896	0.54813	0.00842
927	0.10220	0.07294	0.01821	0.11896	0.54828	0.00836
928	0.10255	0.07271	0.01812	0.11929	0.54837	0.00836
929	0.10308	0.07265	0.01805	0.11985	0.54848	0.00852
930	0.10370	0.07280	0.01791	0.12036	0.54859	0.00879
931	0.10405	0.07305	0.01776	0.12064	0.54858	0.00895
932	0.10387	0.07332	0.01781	0.12072	0.54830	0.00889
933	0.10335	0.07358	0.01808	0.12065	0.54787	0.00877
934	0.10302	0.07380	0.01824	0.12039	0.54768	0.00873
935	0.10321	0.07393	0.01809	0.11997	0.54791	0.00884
936	0.10369	0.07401	0.01781	0.11952	0.54831	0.00916
937	0.10394	0.07411	0.01773	0.11918	0.54846	0.00965
938	0.10376	0.07427	0.01783	0.11911	0.54822	0.01007
939	0.10338	0.07438	0.01779	0.11934	0.54782	0.01017
940	0.10313	0.07425	0.01756	0.11969	0.54752	0.01006
941	0.10319	0.07380	0.01738	0.11989	0.54733	0.01008
942	0.10345	0.07318	0.01748	0.11991	0.54713	0.01047
943	0.10367	0.07268	0.01779	0.12001	0.54692	0.01109
944	0.10373	0.07248	0.01815	0.12037	0.54679	0.01169
945	0.10374	0.07258	0.01849	0.12099	0.54675	0.01224
946	0.10378	0.07284	0.01879	0.12178	0.54672	0.01288
947	0.10384	0.07299	0.01903	0.12272	0.54662	0.01365
948	0.10388	0.07288	0.01922	0.12384	0.54656	0.01444
949	0.10385	0.07267	0.01944	0.12517	0.54662	0.01514
950	0.10380	0.07266	0.01967	0.12660	0.54679	0.01565
951	0.10378	0.07288	0.01979	0.12803	0.54687	0.01594
952	0.10378	0.07308	0.01973	0.12946	0.54675	0.01610
953	0.10376	0.07309	0.01958	0.13084	0.54650	0.01626
954	0.10369	0.07297	0.01947	0.13222	0.54627	0.01647
955	0.10356	0.07290	0.01943	0.13376	0.54615	0.01665
956	0.10344	0.07295	0.01950	0.13543	0.54607	0.01678
957	0.10341	0.07311	0.01968	0.13705	0.54596	0.01693
958	0.10351	0.07332	0.01984	0.13881	0.54591	0.01709
959	0.10373	0.07356	0.01982	0.14107	0.54605	0.01709
960	0.10401	0.07377	0.01960	0.14384	0.54638	0.01679
961	0.10429	0.07386	0.01935	0.14667	0.54668	0.01625
962	0.10442	0.07382	0.01919	0.14923	0.54673	0.01563
963	0.10427	0.07379	0.01901	0.15151	0.54650	0.01514
964	0.10382	0.07388	0.01867	0.15375	0.54610	0.01490
965	0.10324	0.07405	0.01812	0.15615	0.54577	0.01485
966	0.10280	0.07418	0.01745	0.15855	0.54578	0.01471
967	0.10266	0.07414	0.01694	0.16066	0.54635	0.01424
968	0.10288	0.07372	0.01689	0.16244	0.54747	0.01346
969	0.10333	0.07273	0.01735	0.16397	0.54877	0.01257
970	0.10390	0.07119	0.01808	0.16518	0.54982	0.01178
971	0.10448	0.06938	0.01885	0.16592	0.55032	0.01115
972	0.10497	0.06752	0.01964	0.16619	0.55033	0.01051
973	0.10532	0.06572	0.02069	0.16621	0.55004	0.00975
974	0.10559	0.06404	0.02242	0.16623	0.54971	0.00897
975	0.10590	0.06265	0.02515	0.16629	0.54952	0.00833
976	0.10642	0.06164	0.02897	0.16630	0.54957	0.00791
977	0.10729	0.06101	0.03371	0.16617	0.54989	0.00783
978	0.10861	0.06066	0.03922	0.16582	0.55039	0.00824
979	0.11045	0.06047	0.04560	0.16533	0.55091	0.00899
980	0.11280	0.06052	0.05324	0.16491	0.55125	0.00967
981	0.11548	0.06114	0.06252	0.16471	0.55136	0.00999
982	0.11860	0.06252	0.07376	0.16463	0.55136	0.01009
983	0.12278	0.06447	0.08712	0.16442	0.55138	0.01023
984	0.12884	0.06684	0.10259	0.16397	0.55146	0.01049
985	0.13754	0.06997	0.11990	0.16350	0.55161	0.01070
986	0.14934	0.07450	0.13848	0.16344	0.55186	0.01071
987	0.16438	0.08085	0.15741	0.16402	0.55221	0.01053
988	0.18252	0.08910	0.17588	0.16486	0.55254	0.01038
989	0.20308	0.09953	0.19381	0.16523	0.55245	0.01052
990	0.22505	0.11278	0.21197	0.16500	0.55161	0.01092
991	0.24777	0.12938	0.23105	0.16492	0.55025	0.01121
992	0.27105	0.14936	0.25071	0.16573	0.54906	0.01110
993	0.29470	0.17226	0.26984	0.16733	0.54863	0.01084
994	0.31828	0.19731	0.28761	0.16907	0.54899	0.01089
995	0.34171	0.22388	0.30402	0.17045	0.54969	0.01127
996	0.36567	0.25189	0.31966	0.17124	0.55023	0.01170
997	0.39087	0.28167	0.33511	0.17135	0.55038	0.01210
998	0.41732	0.31353	0.35073	0.17106	0.55027	0.01249
999	0.44443	0.34767	0.36660	0.17091	0.55014	0.01277
1000	0.47133	0.38431	0.38261	0.17121	0.55008	0.01290
1001	0.49715	0.42334	0.39869	0.17173	0.55005	0.01311
1002	0.52156	0.46442	0.41508	0.17199	0.55014	0.01334
1003	0.54459	0.50789	0.43215	0.17175	0.55051	0.01321
1004	0.56626	0.55498	0.45018	0.17124	0.55114	0.01254
1005	0.58633	0.60626	0.46950	0.17108	0.55178	0.01175
1006	0.60433	0.66082	0.49018	0.17182	0.55223	0.01142
1007	0.61996	0.71708	0.51188	0.17331	0.55263	0.01160
1008	0.63299	0.77455	0.53452	0.17480	0.55315	0.01194
1009	0.64260	0.83370	0.55906	0.17580	0.55372	0.01220
1010	0.64753	0.89468	0.58668	0.17657	0.55409	0.01246
1011	0.64709	0.95720	0.61762	0.17810	0.55429	0.01298
1012	0.64149	1.02085	0.65175	0.18130	0.55473	0.01399
1013	0.63163	1.08399	0.68964	0.18624	0.55586	0.01550
1014	0.61905	1.14367	0.73227	0.19194	0.55770	0.01723
1015	0.60507	1.19779	0.77953	0.19718	0.55982	0.01885
1016	0.58954	1.24729	0.82932	0.20155	0.56176	0.02023
1017	0.57141	1.29716	0.87958	0.20526	0.56330	0.02132
1018	0.54699	1.35321	0.93633	0.20837	0.56458	0.02209
1019	0.51016	1.40384	1.01423	0.21082	0.56580	0.02255
1020	0.47308	1.42309	1.10347	0.21277	0.56704	0.02285
1021	0.45604	1.41650	1.17383	0.21433	0.56819	0.02304
1022	0.45668	1.40112	1.21315	0.21557	0.56899	0.02304
1023	0.46232	1.38372	1.22783	0.21682	0.56933	0.02265
1024	0.46864	1.36771	1.22813	0.21841	0.56940	0.02157
1025	0.47774	1.35613	1.22181	0.22040	0.56954	0.01981
1026	0.49067	1.34910	1.21242	0.22239	0.57003	0.01784
1027	0.50694	1.34532	1.20049	0.22391	0.57093	0.01640
1028	0.52413	1.34462	1.18673	0.22504	0.57209	0.01585
1029	0.53850	1.34674	1.17289	0.22625	0.57328	0.01591
1030	0.54785	1.34969	1.16174	0.22773	0.57417	0.01607
1031	0.55251	1.35044	1.15536	0.22907	0.57447	0.01605
1032	0.55452	1.34813	1.15247	0.22961	0.57426	0.01595
1033	0.55675	1.34506	1.14890	0.22926	0.57360	0.01596
1034	0.56144	1.34393	1.14012	0.22850	0.57257	0.01601
1035	0.56885	1.34513	1.12364	0.22749	0.57171	0.01600
1036	0.57788	1.34618	1.10014	0.22599	0.57139	0.01606
1037	0.58792	1.34405	1.07182	0.22434	0.57131	0.01641
1038	0.59905	1.33820	1.04025	0.22320	0.57104	0.01692
1039	0.61129	1.33055	1.00599	0.22269	0.57052	0.01740
1040	0.62358	1.32291	0.96900	0.22236	0.57006	0.01776
1041	0.63366	1.31527	0.92909	0.22205	0.56977	0.01789
1042	0.63993	1.30653	0.88615	0.22216	0.56943	0.01769
1043	0.64329	1.29537	0.84073	0.22302	0.56885	0.01712
1044	0.64611	1.28056	0.79403	0.22413	0.56815	0.01631
1045	0.64952	1.26147	0.74721	0.22468	0.56778	0.01544
1046	0.65280	1.23834	0.70097	0.22442	0.56783	0.01480
1047	0.65486	1.21227	0.65542	0.22378	0.56784	0.01467
1048	0.65512	1.18472	0.61032	0.22324	0.56754	0.01516
1049	0.65341	1.15629	0.56534	0.22274	0.56695	0.01615
1050	0.64969	1.12596	0.52053	0.22189	0.56621	0.01733
1051	0.64387	1.09205	0.47635	0.22066	0.56548	0.01815
1052	0.63579	1.05425	0.43321	0.21929	0.56494	0.01814
1053	0.62535	1.01393	0.39128	0.21792	0.56475	0.01736
1054	0.61283	0.97241	0.35085	0.21666	0.56493	0.01653
1055	0.59832	0.92968	0.31243	0.21569	0.56527	0.01623
1056	0.58168	0.88496	0.27671	0.21508	0.56556	0.01634
1057	0.56300	0.83797	0.24428	0.21476	0.56582	0.01649
1058	0.54263	0.78922	0.21529	0.21471	0.56604	0.01643
1059	0.52091	0.73941	0.18962	0.21490	0.56621	0.01604
1060	0.49799	0.68897	0.16737	0.21519	0.56646	0.01526
1061	0.47387	0.63839	0.14900	0.21546	0.56685	0.01427
1062	0.44861	0.58876	0.13486	0.21555	0.56706	0.01336
1063	0.42280	0.54130	0.12461	0.21527	0.56663	0.01272
1064	0.39729	0.49636	0.11723	0.21458	0.56557	0.01234
1065	0.37242	0.45322	0.11180	0.21381	0.56455	0.01210
1066	0.34772	0.41109	0.10841	0.21325	0.56430	0.01182
1067	0.32271	0.37025	0.10783	0.21269	0.56483	0.01156
1068	0.29793	0.33179	0.10996	0.21171	0.56548	0.01161
1069	0.27468	0.29647	0.11315	0.21024	0.56563	0.01198
1070	0.25354	0.26427	0.11558	0.20888	0.56533	0.01226
1071	0.23378	0.23485	0.11705	0.20839	0.56498	0.01213
1072	0.21444	0.20801	0.11867	0.20893	0.56479	0.01188
1073	0.19542	0.18354	0.12104	0.20999	0.56471	0.01189
1074	0.17732	0.16135	0.12358	0.21083	0.56470	0.01201
1075	0.16075	0.14149	0.12523	0.21100	0.56470	0.01189
1076	0.14589	0.12386	0.12541	0.21046	0.56448	0.01165
1077	0.13254	0.10811	0.12435	0.20958	0.56392	0.01167
1078	0.12035	0.09407	0.12266	0.20880	0.56327	0.01201
1079	0.10901	0.08172	0.12100	0.20824	0.56280	0.01236
1080	0.09842	0.07100	0.11994	0.20779	0.56250	0.01252
1081	0.08849	0.06172	0.11971	0.20746	0.56233	0.01248
1082	0.07917	0.05375	0.12000	0.20734	0.56224	0.01244
1083	0.07046	0.04705	0.12028	0.20725	0.56209	0.01258
1084	0.06242	0.04146	0.12025	0.20700	0.56180	0.01284
1085	0.05508	0.03668	0.11989	0.20665	0.56150	0.01286
1086	0.04836	0.03232	0.11921	0.20654	0.56134	0.01243
1087	0.04221	0.02815	0.11823	0.20679	0.56132	0.01170
1088	0.03672	0.02411	0.11699	0.20715	0.56129	0.01108
1089	0.03199	0.02030	0.11561	0.20722	0.56115	0.01090
1090	0.02798	0.01695	0.11417	0.20698	0.56099	0.01120
1091	0.02446	0.01441	0.11261	0.20682	0.56081	0.01176
1092	0.02122	0.01271	0.11097	0.20700	0.56054	0.01234
1093	0.01820	0.01147	0.10946	0.20733	0.56007	0.01284
1094	0.01545	0.01033	0.10822	0.20733	0.55942	0.01319
1095	0.01301	0.00923	0.10705	0.20670	0.55875	0.01331
1096	0.01095	0.00821	0.10566	0.20564	0.55829	0.01317
1097	0.00929	0.00741	0.10376	0.20480	0.55825	0.01275
1098	0.00800	0.00703	0.10112	0.20475	0.55863	0.01219
1099	0.00695	0.00715	0.09765	0.20554	0.55921	0.01169
1100	0.00590	0.00780	0.09357	0.20668	0.55964	0.01134
1101	0.00470	0.00912	0.08928	0.20751	0.55976	0.01115
1102	0.00337	0.01123	0.08488	0.20765	0.55968	0.01118
1103	0.00196	0.01399	0.08020	0.20731	0.55962	0.01138
1104	0.00042	0.01700	0.07518	0.20696	0.55961	0.01151
1105	-0.00137	0.02000	0.06989	0.20686	0.55954	0.01130
1106	-0.00343	0.02306	0.06442	0.20700	0.55947	0.01072
1107	-0.00558	0.02624	0.05880	0.20723	0.55968	0.00990
1108	-0.00757	0.02940	0.05317	0.20752	0.56026	0.00904
1109	-0.00928	0.03238	0.04776	0.20785	0.56088	0.00838
1110	-0.01070	0.03511	0.04276	0.20815	0.56121	0.00805
1111	-0.01187	0.03769	0.03812	0.20827	0.56121	0.00803
1112	-0.01278	0.04006	0.03377	0.20802	0.56108	0.00826
1113	-0.01334	0.04184	0.02981	0.20738	0.56097	0.00856
1114	-0.01343	0.04255	0.02648	0.20667	0.56094	0.00865
1115	-0.01314	0.04206	0.02398	0.20629	0.56095	0.00845
1116	-0.01277	0.04075	0.02234	0.20623	0.56093	0.00823
1117	-0.01261	0.03905	0.02143	0.20616	0.56089	0.00828
1118	-0.01260	0.03720	0.02107	0.20588	0.56092	0.00856
1119	-0.01253	0.03533	0.02105	0.20546	0.56097	0.00882
1120	-0.01231	0.03362	0.02119	0.20501	0.56092	0.00895
1121	-0.01200	0.03227	0.02141	0.20450	0.56070	0.00908
1122	-0.01171	0.03137	0.02182	0.20381	0.56027	0.00943
1123	-0.01150	0.03076	0.02262	0.20269	0.55962	0.01009
1124	-0.01131	0.03018	0.02378	0.20070	0.55882	0.01095
1125	-0.01104	0.02949	0.02503	0.19747	0.55794	0.01183
1126	-0.01066	0.02868	0.02604	0.19299	0.55684	0.01262
1127	-0.01023	0.02780	0.02675	0.18748	0.55543	0.01332
1128	-0.00980	0.02686	0.02728	0.18114	0.55391	0.01392
1129	-0.00932	0.02593	0.02784	0.17410	0.55253	0.01438
1130	-0.00878	0.02513	0.02848	0.16644	0.55124	0.01470
1131	-0.00827	0.02451	0.02917	0.15839	0.54971	0.01503
1132	-0.00795	0.02405	0.02977	0.15047	0.54765	0.01549
1133	-0.00792	0.02363	0.03016	0.14317	0.54497	0.01598
1134	-0.00812	0.02319	0.03030	0.13646	0.54181	0.01631
1135	-0.00837	0.02277	0.03036	0.13004	0.53838	0.01633
1136	-0.00845	0.02245	0.03054	0.12389	0.53484	0.01622
1137	-0.00820	0.02212	0.03095	0.11836	0.53128	0.01626
1138	-0.00770	0.02166	0.03159	0.11379	0.52798	0.01657
1139	-0.00720	0.02106	0.03237	0.11031	0.52558	0.01686
1140	-0.00689	0.02041	0.03315	0.10797	0.52462	0.01687
1141	-0.00673	0.01969	0.03378	0.10686	0.52497	0.01656
1142	-0.00645	0.01878	0.03419	0.10686	0.52597	0.01611
1143	-0.00593	0.01756	0.03438	0.10757	0.52691	0.01569
1144	-0.00528	0.01603	0.03435	0.10846	0.52744	0.01532
1145	-0.00466	0.01437	0.03405	0.10920	0.52762	0.01486
1146	-0.00409	0.01271	0.03359	0.10977	0.52760	0.01425
1147	-0.00362	0.01106	0.03327	0.11029	0.52751	0.01361
1148	-0.00327	0.00934	0.03326	0.11083	0.52745	0.01311
1149	-0.00296	0.00753	0.03344	0.11132	0.52744	0.01284
1150	-0.00250	0.00578	0.03354	0.11179	0.52738	0.01279
1151	-0.00184	0.00435	0.03342	0.11237	0.52714	0.01286
1152	-0.00121	0.00348	0.03307	0.11321	0.52680	0.01291
1153	-0.00095	0.00330	0.03252	0.11433	0.52654	0.01279
1154	-0.00118	0.00377	0.03186	0.11554	0.52646	0.01253
1155	-0.00172	0.00469	0.03122	0.11653	0.52648	0.01229
1156	-0.00232	0.00592	0.03060	0.11700	0.52652	0.01219
1157	-0.00284	0.00744	0.02995	0.11694	0.52652	0.01221
1158	-0.00330	0.00914	0.02924	0.11659	0.52651	0.01222
1159	-0.00378	0.01080	0.02848	0.11606	0.52660	0.01210
1160	-0.00429	0.01220	0.02774	0.11535	0.52691	0.01186
1161	-0.00469	0.01329	0.02706	0.11450	0.52747	0.01153
1162	-0.00490	0.01416	0.02644	0.11355	0.52821	0.01112
1163	-0.00501	0.01490	0.02585	0.11243	0.52898	0.01060
1164	-0.00515	0.01558	0.02515	0.11119	0.52963	0.01007
1165	-0.00537	0.01624	0.02427	0.11019	0.53011	0.00966
1166	-0.00560	0.01689	0.02334	0.10977	0.53039	0.00939
1167	-0.00575	0.01746	0.02259	0.10998	0.53041	0.00921
1168	-0.00585	0.01792	0.02209	0.11055	0.53016	0.00905
1169	-0.00596	0.01823	0.02174	0.11128	0.52974	0.00882
1170	-0.00610	0.01832	0.02143	0.11208	0.52941	0.00852
1171	-0.00620	0.01815	0.02110	0.11286	0.52932	0.00820
1172	-0.00617	0.01787	0.02076	0.11344	0.52938	0.00791
1173	-0.00599	0.01768	0.02045	0.11378	0.52939	0.00774
1174	-0.00578	0.01764	0.02019	0.11396	0.52931	0.00767
1175	-0.00568	0.01754	0.01997	0.11399	0.52938	0.00757
1176	-0.00575	0.01719	0.01976	0.11371	0.52970	0.00744
1177	-0.00594	0.01662	0.01957	0.11321	0.53005	0.00739
1178	-0.00618	0.01613	0.01946	0.11278	0.53018	0.00748
1179	-0.00639	0.01596	0.01951	0.11265	0.53017	0.00761
1180	-0.00651	0.01604	0.01964	0.11275	0.53037	0.00764
1181	-0.00652	0.01605	0.01971	0.11286	0.53092	0.00751
1182	-0.00647	0.01582	0.01958	0.11286	0.53156	0.00731
1183	-0.00638	0.01553	0.01922	0.11274	0.53196	0.00716
1184	-0.00627	0.01545	0.01876	0.11257	0.53197	0.00712
1185	-0.00617	0.01557	0.01843	0.11259	0.53161	0.00721
1186	-0.00601	0.01571	0.01837	0.11292	0.53110	0.00739
1187	-0.00578	0.01571	0.01862	0.11342	0.53074	0.00762
1188	-0.00557	0.01562	0.01902	0.11388	0.53063	0.00787
1189	-0.00553	0.01555	0.01934	0.11425	0.53071	0.00814
1190	-0.00561	0.01553	0.01943	0.11446	0.53087	0.00852
1191	-0.00569	0.01553	0.01934	0.11447	0.53106	0.00904
1192	-0.00575	0.01544	0.01919	0.11429	0.53118	0.00978
1193	-0.00583	0.01519	0.01905	0.11393	0.53120	0.01084
1194	-0.00590	0.01490	0.01893	0.11337	0.53123	0.01231
1195	-0.00594	0.01475	0.01880	0.11278	0.53143	0.01406
1196	-0.00602	0.01484	0.01871	0.11230	0.53178	0.01594
1197	-0.00621	0.01502	0.01881	0.11181	0.53222	0.01804
1198	-0.00647	0.01511	0.01915	0.11122	0.53273	0.02045
1199	-0.00669	0.01506	0.01958	0.11059	0.53334	0.02313
1200	-0.00677	0.01484	0.01987	0.10995	0.53405	0.02589
1201	-0.00669	0.01438	0.01990	0.10915	0.53472	0.02850
1202	-0.00652	0.01363	0.01980	0.10817	0.53522	0.03091
1203	-0.00637	0.01269	0.01981	0.10729	0.53553	0.03312
1204	-0.00627	0.01177	0.01997	0.10678	0.53577	0.03511
1205	-0.00616	0.01102	0.02014	0.10667	0.53610	0.03691
1206	-0.00597	0.01040	0.02009	0.10694	0.53673	0.03843
1207	-0.00568	0.00981	0.01977	0.10761	0.53802	0.03941
1208	-0.00543	0.00920	0.01936	0.10877	0.54034	0.03959
1209	-0.00544	0.00875	0.01899	0.11066	0.54369	0.03898
1210	-0.00575	0.00860	0.01852	0.11358	0.54773	0.03775
1211	-0.00620	0.00873	0.01779	0.11763	0.55226	0.03613
1212	-0.00658	0.00902	0.01693	0.12251	0.55734	0.03447
1213	-0.00682	0.00939	0.01624	0.12760	0.56292	0.03312
1214	-0.00700	0.00968	0.01588	0.13220	0.56869	0.03223
1215	-0.00718	0.00977	0.01577	0.13590	0.57430	0.03167
1216	-0.00735	0.00968	0.01573	0.13883	0.57962	0.03111
1217	-0.00739	0.00943	0.01574	0.14163	0.58451	0.03034
1218	-0.00722	0.00907	0.01594	0.14493	0.58871	0.02956
1219	-0.00695	0.00865	0.01646	0.14877	0.59195	0.02914
1220	-0.00673	0.00818	0.01720	0.15281	0.59423	0.02899
1221	-0.00653	0.00750	0.01792	0.15693	0.59568	0.02859
1222	-0.00617	0.00644	0.01847	0.16137	0.59636	0.02755
1223	-0.00560	0.00511	0.01900	0.16629	0.59635	0.02595
1224	-0.00504	0.00393	0.01981	0.17163	0.59591	0.02418
1225	-0.00481	0.00315	0.02118	0.17723	0.59536	0.02256
1226	-0.00491	0.00259	0.02307	0.18286	0.59513	0.02122
1227	-0.00497	0.00198	0.02514	0.18818	0.59556	0.01999
1228	-0.00477	0.00126	0.02723	0.19289	0.59674	0.01858
1229	-0.00437	0.00056	0.02963	0.19687	0.59835	0.01687
1230	-0.00393	0.00003	0.03274	0.19999	0.59989	0.01501
1231	-0.00334	-0.00031	0.03657	0.20210	0.60103	0.01317
1232	-0.00234	-0.00053	0.04083	0.20320	0.60177	0.01142
1233	-0.00088	-0.00067	0.04540	0.20364	0.60233	0.00971
1234	0.00084	-0.00062	0.05060	0.20398	0.60285	0.00805
1235	0.00269	-0.00015	0.05694	0.20456	0.60334	0.00661
1236	0.00486	0.00075	0.06480	0.20535	0.60375	0.00571
1237	0.00782	0.00184	0.07432	0.20609	0.60409	0.00547
1238	0.01199	0.00299	0.08548	0.20653	0.60437	0.00564
1239	0.01769	0.00426	0.09813	0.20670	0.60463	0.00585
1240	0.02525	0.00565	0.11202	0.20667	0.60487	0.00596
1241	0.03502	0.00722	0.12692	0.20641	0.60505	0.00602
1242	0.04719	0.00933	0.14264	0.20580	0.60514	0.00613
1243	0.06175	0.01251	0.15905	0.20495	0.60515	0.00637
1244	0.07879	0.01733	0.17597	0.20421	0.60508	0.00667
1245	0.09841	0.02434	0.19302	0.20387	0.60498	0.00688
1246	0.12030	0.03398	0.20959	0.20394	0.60487	0.00696
1247	0.14370	0.04650	0.22521	0.20425	0.60478	0.00718
1248	0.16793	0.06182	0.23969	0.20458	0.60472	0.00785
1249	0.19276	0.07956	0.25312	0.20484	0.60479	0.00882
1250	0.21847	0.09921	0.26578	0.20513	0.60504	0.00956
1251	0.24555	0.12061	0.27808	0.20571	0.60538	0.00968
1252	0.27441	0.14435	0.29061	0.20679	0.60562	0.00933
1253	0.30519	0.17139	0.30377	0.20834	0.60570	0.00900
1254	0.33784	0.20241	0.31755	0.20998	0.60576	0.00910
1255	0.37184	0.23750	0.33166	0.21128	0.60586	0.00948
1256	0.40604	0.27602	0.34583	0.21205	0.60578	0.00988
1257	0.43922	0.31703	0.35987	0.21228	0.60537	0.01031
1258	0.47082	0.36004	0.37339	0.21204	0.60497	0.01091
1259	0.50085	0.40509	0.38570	0.21155	0.60502	0.01155
1260	0.52956	0.45238	0.39655	0.21116	0.60556	0.01195
1261	0.55700	0.50242	0.40658	0.21110	0.60632	0.01201
1262	0.58284	0.55614	0.41689	0.21139	0.60709	0.01194
1263	0.60654	0.61423	0.42835	0.21185	0.60775	0.01204
1264	0.62777	0.67654	0.44144	0.21239	0.60815	0.01234
1265	0.64633	0.74230	0.45670	0.21312	0.60819	0.01256
1266	0.66142	0.81086	0.47490	0.21413	0.60794	0.01255
1267	0.67128	0.88191	0.49672	0.21522	0.60769	0.01241
1268	0.67397	0.95491	0.52279	0.21598	0.60778	0.01236
1269	0.66855	1.02861	0.55388	0.21633	0.60835	0.01263
1270	0.65551	1.10080	0.59048	0.21665	0.60928	0.01347
1271	0.63718	1.16848	0.63213	0.21740	0.61032	0.01508
1272	0.61828	1.22999	0.67732	0.21876	0.61122	0.01744
1273	0.60344	1.28880	0.72448	0.22077	0.61185	0.02020
1274	0.58964	1.35298	0.77668	0.22338	0.61234	0.02261
1275	0.56184	1.42077	0.84469	0.22624	0.61297	0.02400
1276	0.51227	1.46932	0.93009	0.22920	0.61404	0.02438
1277	0.46052	1.48527	1.01675	0.23263	0.61549	0.02440
1278	0.42800	1.48145	1.08756	0.23660	0.61707	0.02473
1279	0.41593	1.47674	1.13201	0.24078	0.61883	0.02572
1280	0.41826	1.47830	1.15090	0.24547	0.62108	0.02713
1281	0.43233	1.48062	1.14942	0.25103	0.62403	0.02802
1282	0.45216	1.47516	1.13035	0.25708	0.62754	0.02760
1283	0.46992	1.45467	1.10071	0.26337	0.63129	0.02623
1284	0.48477	1.41935	1.07704	0.27015	0.63515	0.02505
