	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
21126	1.09681	-81.71358	305.16144	0.00000	0.00000	0.00000
21127	1.09919	-81.79880	305.47153	0.00000	0.00000	0.00000
21128	1.10255	-81.88495	305.78543	0.00000	0.00000	0.00000
21129	1.10685	-81.97165	306.10168	0.00000	0.00000	0.00000
21130	1.11211	-82.05888	306.42017	0.00000	0.00000	0.00000
21131	1.11834	-82.14720	306.74301	0.00000	0.00000	0.00000
21132	1.12552	-82.23604	307.06796	0.00000	0.00000	0.00000
21133	1.13366	-82.32556	307.39575	0.00000	0.00000	0.00000
21134	1.14274	-82.41578	307.72623	0.00000	0.00000	0.00000
21135	1.15277	-82.50668	308.05942	0.00000	0.00000	0.00000
21136	1.16376	-82.59845	308.39590	0.00000	0.00000	0.00000
21137	1.17562	-82.69051	308.73349	0.00000	0.00000	0.00000
21138	1.18842	-82.78345	309.07425	0.00000	0.00000	0.00000
21139	1.20216	-82.87729	309.41827	0.00000	0.00000	0.00000
21140	1.21676	-82.97160	309.76382	0.00000	0.00000	0.00000
21141	1.23225	-83.06660	310.11179	0.00000	0.00000	0.00000
21142	1.24862	-83.16228	310.46191	0.00000	0.00000	0.00000
21143	1.26586	-83.25864	310.81430	0.00000	0.00000	0.00000
21144	1.28399	-83.35590	311.16953	0.00000	0.00000	0.00000
21145	1.30288	-83.45341	311.52533	0.00000	0.00000	0.00000
21146	1.32262	-83.55184	311.88397	0.00000	0.00000	0.00000
21147	1.34320	-83.65115	312.24536	0.00000	0.00000	0.00000
21148	1.36453	-83.75095	312.60788	0.00000	0.00000	0.00000
21149	1.38657	-83.85122	312.97147	0.00000	0.00000	0.00000
21150	1.40946	-83.95261	313.33850	0.00000	0.00000	0.00000
21151	1.43303	-84.05447	313.70651	0.00000	0.00000	0.00000
21152	1.45732	-84.15703	314.07623	0.00000	0.00000	0.00000
21153	1.48231	-84.26028	314.44766	0.00000	0.00000	0.00000
21154	1.50799	-84.36421	314.82074	0.00000	0.00000	0.00000
21155	1.53440	-84.46907	315.19629	0.00000	0.00000	0.00000
21156	1.56135	-84.57415	315.57178	0.00000	0.00000	0.00000
21157	1.58908	-84.68038	315.95050	0.00000	0.00000	0.00000
21158	1.61738	-84.78707	316.32996	0.00000	0.00000	0.00000
21159	1.64630	-84.89445	316.71088	0.00000	0.00000	0.00000
21160	1.67584	-85.00250	317.09332	0.00000	0.00000	0.00000
21161	1.70597	-85.11124	317.47720	0.00000	0.00000	0.00000
21162	1.73670	-85.22066	317.86255	0.00000	0.00000	0.00000
21163	1.76808	-85.33100	318.25015	0.00000	0.00000	0.00000
21164	1.79991	-85.44152	318.63748	0.00000	0.00000	0.00000
21165	1.83238	-85.55296	319.02710	0.00000	0.00000	0.00000
21166	1.86550	-85.66529	319.41891	0.00000	0.00000	0.00000
21167	1.89911	-85.77805	319.81134	0.00000	0.00000	0.00000
21168	1.93328	-85.89146	320.20508	0.00000	0.00000	0.00000
21169	1.96801	-86.00552	320.60022	0.00000	0.00000	0.00000
21170	2.00329	-86.12023	320.99670	0.00000	0.00000	0.00000
21171	2.03911	-86.23557	321.39456	0.00000	0.00000	0.00000
21172	2.07548	-86.35154	321.79379	0.00000	0.00000	0.00000
21173	2.11248	-86.46840	322.19525	0.00000	0.00000	0.00000
21174	2.14993	-86.58562	322.59720	0.00000	0.00000	0.00000
21175	2.18783	-86.70318	322.99966	0.00000	0.00000	0.00000
21176	2.22644	-86.82186	323.40527	0.00000	0.00000	0.00000
21177	2.26549	-86.94087	323.81137	0.00000	0.00000	0.00000
21178	2.30506	-87.06047	324.21887	0.00000	0.00000	0.00000
21179	2.34516	-87.18064	324.62775	0.00000	0.00000	0.00000
21180	2.38578	-87.30138	325.03802	0.00000	0.00000	0.00000
21181	2.42692	-87.42268	325.44977	0.00000	0.00000	0.00000
21182	2.46866	-87.54480	325.86386	0.00000	0.00000	0.00000
21183	2.51072	-87.66693	326.27756	0.00000	0.00000	0.00000
21184	2.55348	-87.79013	326.69464	0.00000	0.00000	0.00000
21185	2.59665	-87.91360	327.11230	0.00000	0.00000	0.00000
21186	2.64031	-88.03759	327.53149	0.00000	0.00000	0.00000
21187	2.68447	-88.16209	327.95221	0.00000	0.00000	0.00000
21188	2.72913	-88.28711	328.37451	0.00000	0.00000	0.00000
21189	2.77436	-88.41290	328.79935	0.00000	0.00000	0.00000
21190	2.81987	-88.53864	329.22397	0.00000	0.00000	0.00000
21191	2.86595	-88.66515	329.65112	0.00000	0.00000	0.00000
21192	2.91260	-88.79243	330.08090	0.00000	0.00000	0.00000
21193	2.95960	-88.91992	330.51147	0.00000	0.00000	0.00000
21194	3.00695	-89.04760	330.94278	0.00000	0.00000	0.00000
21195	3.05494	-89.17633	331.37775	0.00000	0.00000	0.00000
21196	3.10327	-89.30526	331.81351	0.00000	0.00000	0.00000
21197	3.15202	-89.43465	332.25107	0.00000	0.00000	0.00000
21198	3.20119	-89.56451	332.69040	0.00000	0.00000	0.00000
21199	3.25076	-89.69481	333.13153	0.00000	0.00000	0.00000
21200	3.30082	-89.82583	333.57541	0.00000	0.00000	0.00000
21201	3.35116	-89.95699	334.02002	0.00000	0.00000	0.00000
21202	3.40174	-90.08828	334.46545	0.00000	0.00000	0.00000
21203	3.45290	-90.22056	334.91461	0.00000	0.00000	0.00000
21204	3.50429	-90.35294	335.36450	0.00000	0.00000	0.00000
21205	3.55600	-90.48569	335.81613	0.00000	0.00000	0.00000
21206	3.60802	-90.61883	336.26947	0.00000	0.00000	0.00000
21207	3.66034	-90.75231	336.72449	0.00000	0.00000	0.00000
21208	3.71306	-90.88641	337.18210	0.00000	0.00000	0.00000
21209	3.76581	-91.02023	337.63919	0.00000	0.00000	0.00000
21210	3.81891	-91.15462	338.09882	0.00000	0.00000	0.00000
21211	3.87237	-91.28957	338.56085	0.00000	0.00000	0.00000
21212	3.92592	-91.42445	339.02328	0.00000	0.00000	0.00000
21213	3.97954	-91.55926	339.48590	0.00000	0.00000	0.00000
21214	4.03358	-91.69485	339.95181	0.00000	0.00000	0.00000
21215	4.08766	-91.83030	340.41782	0.00000	0.00000	0.00000
21216	4.14200	-91.96617	340.88593	0.00000	0.00000	0.00000
21217	4.19622	-92.10154	341.35281	0.00000	0.00000	0.00000
21218	4.25064	-92.23723	341.82147	0.00000	0.00000	0.00000
21219	4.30525	-92.37321	342.29175	0.00000	0.00000	0.00000
21220	4.35977	-92.50885	342.76141	0.00000	0.00000	0.00000
21221	4.41432	-92.64439	343.23135	0.00000	0.00000	0.00000
21222	4.46886	-92.77979	343.70148	0.00000	0.00000	0.00000
21223	4.52336	-92.91501	344.17154	0.00000	0.00000	0.00000
21224	4.57781	-93.05000	344.64148	0.00000	0.00000	0.00000
21225	4.63217	-93.18471	345.11099	0.00000	0.00000	0.00000
21226	4.68641	-93.31906	345.57996	0.00000	0.00000	0.00000
21227	4.74061	-93.45332	346.04916	0.00000	0.00000	0.00000
21228	4.79438	-93.58649	346.51517	0.00000	0.00000	0.00000
21229	4.84804	-93.71945	346.98099	0.00000	0.00000	0.00000
21230	4.90157	-93.85210	347.44635	0.00000	0.00000	0.00000
21231	4.95468	-93.98381	347.90891	0.00000	0.00000	0.00000
21232	5.00747	-94.11479	348.36954	0.00000	0.00000	0.00000
21233	5.05990	-94.24501	348.82800	0.00000	0.00000	0.00000
21234	5.11193	-94.37436	349.28400	0.00000	0.00000	0.00000
21235	5.16366	-94.50309	349.73825	0.00000	0.00000	0.00000
21236	5.21469	-94.63025	350.18756	0.00000	0.00000	0.00000
21237	5.26546	-94.75690	350.63559	0.00000	0.00000	0.00000
21238	5.31559	-94.88214	351.07907	0.00000	0.00000	0.00000
21239	5.36516	-95.00616	351.51874	0.00000	0.00000	0.00000
21240	5.41413	-95.12888	351.95432	0.00000	0.00000	0.00000
21241	5.46247	-95.25025	352.38559	0.00000	0.00000	0.00000
21242	5.51015	-95.37018	352.81219	0.00000	0.00000	0.00000
21243	5.55714	-95.48860	353.23389	0.00000	0.00000	0.00000
21244	5.60339	-95.60542	353.65033	0.00000	0.00000	0.00000
21245	5.64887	-95.72055	354.06122	0.00000	0.00000	0.00000
21246	5.69365	-95.83418	354.46716	0.00000	0.00000	0.00000
21247	5.73739	-95.94548	354.86520	0.00000	0.00000	0.00000
21248	5.78045	-96.05533	355.25848	0.00000	0.00000	0.00000
21249	5.82251	-96.16294	355.64413	0.00000	0.00000	0.00000
21250	5.86362	-96.26847	356.02277	0.00000	0.00000	0.00000
21251	5.90375	-96.37183	356.39401	0.00000	0.00000	0.00000
21252	5.94288	-96.47297	356.75757	0.00000	0.00000	0.00000
21253	5.98107	-96.57201	357.11398	0.00000	0.00000	0.00000
21254	6.01813	-96.66844	357.46146	0.00000	0.00000	0.00000
21255	6.05405	-96.76221	357.79965	0.00000	0.00000	0.00000
21256	6.08904	-96.85389	358.13062	0.00000	0.00000	0.00000
21257	6.12283	-96.94275	358.45184	0.00000	0.00000	0.00000
21258	6.15550	-97.02895	358.76373	0.00000	0.00000	0.00000
21259	6.18701	-97.11242	359.06610	0.00000	0.00000	0.00000
21260	6.21735	-97.19308	359.35861	0.00000	0.00000	0.00000
21261	6.24651	-97.27087	359.64111	0.00000	0.00000	0.00000
21262	6.27449	-97.34573	359.91327	0.00000	0.00000	0.00000
21263	6.30126	-97.41760	360.17490	0.00000	0.00000	0.00000
21264	6.32689	-97.48659	360.42639	0.00000	0.00000	0.00000
21265	6.35124	-97.55231	360.66635	0.00000	0.00000	0.00000
21266	6.37433	-97.61473	360.89462	0.00000	0.00000	0.00000
21267	6.39629	-97.67420	361.11249	0.00000	0.00000	0.00000
21268	6.41697	-97.73026	361.31821	0.00000	0.00000	0.00000
21269	6.43645	-97.78310	361.51251	0.00000	0.00000	0.00000
21270	6.45461	-97.83231	361.69397	0.00000	0.00000	0.00000
21271	6.47158	-97.87822	361.86368	0.00000	0.00000	0.00000
21272	6.48735	-97.92074	362.02136	0.00000	0.00000	0.00000
21273	6.50185	-97.95964	362.16623	0.00000	0.00000	0.00000
21274	6.51511	-97.99490	362.29807	0.00000	0.00000	0.00000
21275	6.52720	-98.02670	362.41769	0.00000	0.00000	0.00000
21276	6.53805	-98.05476	362.52402	0.00000	0.00000	0.00000
21277	6.54768	-98.07912	362.61722	0.00000	0.00000	0.00000
21278	6.55611	-98.09975	362.69708	0.00000	0.00000	0.00000
21279	6.56335	-98.11661	362.76364	0.00000	0.00000	0.00000
21280	6.56943	-98.12971	362.81689	0.00000	0.00000	0.00000
21281	6.57432	-98.13898	362.85651	0.00000	0.00000	0.00000
21282	6.57809	-98.14447	362.88275	0.00000	0.00000	0.00000
21283	6.58075	-98.14613	362.89551	0.00000	0.00000	0.00000
21284	6.58230	-98.14394	362.89465	0.00000	0.00000	0.00000
21285	6.58277	-98.13791	362.88031	0.00000	0.00000	0.00000
21286	6.58217	-98.12801	362.85229	0.00000	0.00000	0.00000
21287	6.58052	-98.11422	362.81067	0.00000	0.00000	0.00000
21288	6.57784	-98.09652	362.75528	0.00000	0.00000	0.00000
21289	6.57417	-98.07504	362.68668	0.00000	0.00000	0.00000
21290	6.56949	-98.04962	362.60440	0.00000	0.00000	0.00000
21291	6.56383	-98.02028	362.50839	0.00000	0.00000	0.00000
21292	6.55723	-97.98714	362.39923	0.00000	0.00000	0.00000
21293	6.54972	-97.95022	362.27704	0.00000	0.00000	0.00000
21294	6.54125	-97.90928	362.14090	0.00000	0.00000	0.00000
21295	6.53191	-97.86457	361.99182	0.00000	0.00000	0.00000
21296	6.52169	-97.81602	361.82953	0.00000	0.00000	0.00000
21297	6.51061	-97.76365	361.65417	0.00000	0.00000	0.00000
21298	6.49869	-97.70747	361.46585	0.00000	0.00000	0.00000
21299	6.48593	-97.64736	361.26416	0.00000	0.00000	0.00000
21300	6.47242	-97.58378	361.05072	0.00000	0.00000	0.00000
21301	6.45806	-97.51616	360.82370	0.00000	0.00000	0.00000
21302	6.44297	-97.44496	360.58463	0.00000	0.00000	0.00000
21303	6.42713	-97.37006	360.33325	0.00000	0.00000	0.00000
21304	6.41056	-97.29149	360.06961	0.00000	0.00000	0.00000
21305	6.39328	-97.20926	359.79388	0.00000	0.00000	0.00000
21306	6.37530	-97.12342	359.50620	0.00000	0.00000	0.00000
21307	6.35661	-97.03381	359.20621	0.00000	0.00000	0.00000
21308	6.33733	-96.94110	358.89606	0.00000	0.00000	0.00000
21309	6.31737	-96.84470	358.57397	0.00000	0.00000	0.00000
21310	6.29673	-96.74468	358.24011	0.00000	0.00000	0.00000
21311	6.27551	-96.64150	357.89615	0.00000	0.00000	0.00000
21312	6.25370	-96.53500	357.54156	0.00000	0.00000	0.00000
21313	6.23130	-96.42521	357.17664	0.00000	0.00000	0.00000
21314	6.20833	-96.31219	356.80154	0.00000	0.00000	0.00000
21315	6.18481	-96.19602	356.41650	0.00000	0.00000	0.00000
21316	6.16074	-96.07673	356.02179	0.00000	0.00000	0.00000
21317	6.13608	-95.95412	355.61679	0.00000	0.00000	0.00000
21318	6.11097	-95.82878	355.20352	0.00000	0.00000	0.00000
21319	6.08540	-95.70079	354.78226	0.00000	0.00000	0.00000
21320	6.05924	-95.56937	354.35049	0.00000	0.00000	0.00000
21321	6.03265	-95.43542	353.91125	0.00000	0.00000	0.00000
21322	6.00559	-95.29871	353.46387	0.00000	0.00000	0.00000
21323	5.97809	-95.15932	353.00864	0.00000	0.00000	0.00000
21324	5.95014	-95.01730	352.54572	0.00000	0.00000	0.00000
21325	5.92178	-94.87273	352.07553	0.00000	0.00000	0.00000
21326	5.89295	-94.72535	351.59720	0.00000	0.00000	0.00000
21327	5.86386	-94.57621	351.11426	0.00000	0.00000	0.00000
21328	5.83427	-94.42408	350.62268	0.00000	0.00000	0.00000
21329	5.80439	-94.27001	350.12595	0.00000	0.00000	0.00000
21330	5.77416	-94.11373	349.62332	0.00000	0.00000	0.00000
21331	5.74361	-93.95534	349.11505	0.00000	0.00000	0.00000
21332	5.71275	-93.79488	348.60141	0.00000	0.00000	0.00000
21333	5.68153	-93.63211	348.08160	0.00000	0.00000	0.00000
21334	5.65017	-93.46815	347.55933	0.00000	0.00000	0.00000
21335	5.61847	-93.30203	347.03146	0.00000	0.00000	0.00000
21336	5.58645	-93.13381	346.49832	0.00000	0.00000	0.00000
21337	5.55427	-92.96432	345.96246	0.00000	0.00000	0.00000
21338	5.52195	-92.79363	345.42435	0.00000	0.00000	0.00000
21339	5.48927	-92.62073	344.88062	0.00000	0.00000	0.00000
21340	5.45648	-92.44678	344.33514	0.00000	0.00000	0.00000
21341	5.42352	-92.27154	343.78708	0.00000	0.00000	0.00000
21342	5.39040	-92.09505	343.23672	0.00000	0.00000	0.00000
21343	5.35713	-91.91742	342.68433	0.00000	0.00000	0.00000
21344	5.32365	-91.73833	342.12897	0.00000	0.00000	0.00000
21345	5.29014	-91.55866	341.57339	0.00000	0.00000	0.00000
21346	5.25659	-91.37848	341.01788	0.00000	0.00000	0.00000
21347	5.22280	-91.19670	340.45901	0.00000	0.00000	0.00000
21348	5.18901	-91.01459	339.90082	0.00000	0.00000	0.00000
21349	5.15516	-90.83184	339.34229	0.00000	0.00000	0.00000
21350	5.12126	-90.64852	338.78375	0.00000	0.00000	0.00000
21351	5.08733	-90.46474	338.22543	0.00000	0.00000	0.00000
21352	5.05330	-90.28017	337.66644	0.00000	0.00000	0.00000
21353	5.01942	-90.09609	337.11066	0.00000	0.00000	0.00000
21354	4.98546	-89.91139	336.55466	0.00000	0.00000	0.00000
21355	4.95145	-89.72615	335.99875	0.00000	0.00000	0.00000
21356	4.91755	-89.54126	335.44565	0.00000	0.00000	0.00000
21357	4.88377	-89.35681	334.89554	0.00000	0.00000	0.00000
21358	4.84990	-89.17167	334.34509	0.00000	0.00000	0.00000
21359	4.81619	-88.98713	333.79822	0.00000	0.00000	0.00000
21360	4.78248	-88.80247	333.25266	0.00000	0.00000	0.00000
21361	4.74901	-88.61898	332.71225	0.00000	0.00000	0.00000
21362	4.71558	-88.43552	332.17365	0.00000	0.00000	0.00000
21363	4.68219	-88.25220	331.63702	0.00000	0.00000	0.00000
21364	4.64900	-88.06985	331.10498	0.00000	0.00000	0.00000
21365	4.61594	-87.88821	330.57654	0.00000	0.00000	0.00000
21366	4.58303	-87.70731	330.05191	0.00000	0.00000	0.00000
21367	4.55028	-87.52726	329.53128	0.00000	0.00000	0.00000
21368	4.51770	-87.34812	329.01486	0.00000	0.00000	0.00000
21369	4.48529	-87.16998	328.50284	0.00000	0.00000	0.00000
21370	4.45306	-86.99290	327.99533	0.00000	0.00000	0.00000
21371	4.42094	-86.81657	327.49139	0.00000	0.00000	0.00000
21372	4.38916	-86.64221	326.99448	0.00000	0.00000	0.00000
21373	4.35751	-86.46875	326.50140	0.00000	0.00000	0.00000
21374	4.32600	-86.29626	326.01242	0.00000	0.00000	0.00000
21375	4.29477	-86.12558	325.52979	0.00000	0.00000	0.00000
21376	4.26376	-85.95638	325.05255	0.00000	0.00000	0.00000
21377	4.23297	-85.78875	324.58087	0.00000	0.00000	0.00000
21378	4.20241	-85.62274	324.11490	0.00000	0.00000	0.00000
21379	4.17201	-85.45807	323.65363	0.00000	0.00000	0.00000
21380	4.14197	-85.29586	323.20029	0.00000	0.00000	0.00000
21381	4.11203	-85.13476	322.75089	0.00000	0.00000	0.00000
21382	4.08239	-84.97588	322.30856	0.00000	0.00000	0.00000
21383	4.05299	-84.81895	321.87244	0.00000	0.00000	0.00000
21384	4.02382	-84.66402	321.44254	0.00000	0.00000	0.00000
21385	3.99489	-84.51114	321.01901	0.00000	0.00000	0.00000
21386	3.96620	-84.36038	320.60196	0.00000	0.00000	0.00000
21387	3.93774	-84.21180	320.19135	0.00000	0.00000	0.00000
21388	3.90952	-84.06542	319.78732	0.00000	0.00000	0.00000
21389	3.88152	-83.92130	319.38986	0.00000	0.00000	0.00000
21390	3.85369	-83.77917	318.99814	0.00000	0.00000	0.00000
21391	3.82621	-83.64001	318.61472	0.00000	0.00000	0.00000
21392	3.79883	-83.50261	318.23630	0.00000	0.00000	0.00000
21393	3.77173	-83.36796	317.86545	0.00000	0.00000	0.00000
21394	3.74485	-83.23579	317.50134	0.00000	0.00000	0.00000
21395	3.71817	-83.10612	317.14398	0.00000	0.00000	0.00000
21396	3.69171	-82.97901	316.79340	0.00000	0.00000	0.00000
21397	3.66539	-82.85420	316.44882	0.00000	0.00000	0.00000
21398	3.63932	-82.73228	316.11176	0.00000	0.00000	0.00000
21399	3.61350	-82.61322	315.78220	0.00000	0.00000	0.00000
21400	3.58775	-82.49632	315.45798	0.00000	0.00000	0.00000
21401	3.56224	-82.38234	315.14120	0.00000	0.00000	0.00000
21402	3.53690	-82.27106	314.83121	0.00000	0.00000	0.00000
21403	3.51174	-82.16254	314.52798	0.00000	0.00000	0.00000
21404	3.48673	-82.05676	314.23151	0.00000	0.00000	0.00000
21405	3.46188	-81.95376	313.94177	0.00000	0.00000	0.00000
21406	3.43719	-81.85354	313.65872	0.00000	0.00000	0.00000
21407	3.41265	-81.75612	313.38232	0.00000	0.00000	0.00000
21408	3.38820	-81.66129	313.11203	0.00000	0.00000	0.00000
21409	3.36394	-81.56951	312.84900	0.00000	0.00000	0.00000
21410	3.33987	-81.48075	312.59305	0.00000	0.00000	0.00000
21411	3.31582	-81.39445	312.34262	0.00000	0.00000	0.00000
21412	3.29195	-81.31121	312.09924	0.00000	0.00000	0.00000
21413	3.26815	-81.23066	311.86188	0.00000	0.00000	0.00000
21414	3.24458	-81.15331	311.63199	0.00000	0.00000	0.00000
21415	3.22107	-81.07863	311.40796	0.00000	0.00000	0.00000
21416	3.19762	-81.00662	311.18979	0.00000	0.00000	0.00000
21417	3.17434	-80.93760	310.97836	0.00000	0.00000	0.00000
21418	3.15122	-80.87151	310.77350	0.00000	0.00000	0.00000
21419	3.12811	-80.80791	310.57388	0.00000	0.00000	0.00000
21420	3.10516	-80.74724	310.38074	0.00000	0.00000	0.00000
21421	3.08232	-80.68932	310.19357	0.00000	0.00000	0.00000
21422	3.05958	-80.63413	310.01230	0.00000	0.00000	0.00000
21423	3.03695	-80.58167	309.83682	0.00000	0.00000	0.00000
21424	3.01437	-80.53178	309.66672	0.00000	0.00000	0.00000
21425	2.99201	-80.48474	309.50296	0.00000	0.00000	0.00000
21426	2.96970	-80.44021	309.34442	0.00000	0.00000	0.00000
21427	2.94746	-80.39818	309.19095	0.00000	0.00000	0.00000
21428	2.92538	-80.35879	309.04318	0.00000	0.00000	0.00000
21429	2.90342	-80.32191	308.90070	0.00000	0.00000	0.00000
21430	2.88157	-80.28754	308.76337	0.00000	0.00000	0.00000
21431	2.85984	-80.25560	308.63113	0.00000	0.00000	0.00000
21432	2.83819	-80.22603	308.50360	0.00000	0.00000	0.00000
21433	2.81675	-80.19892	308.38147	0.00000	0.00000	0.00000
21434	2.79540	-80.17407	308.26379	0.00000	0.00000	0.00000
21435	2.77413	-80.15143	308.15051	0.00000	0.00000	0.00000
21436	2.75304	-80.13103	308.04196	0.00000	0.00000	0.00000
21437	2.73214	-80.11285	307.93805	0.00000	0.00000	0.00000
21438	2.71130	-80.09670	307.83795	0.00000	0.00000	0.00000
21439	2.69064	-80.08265	307.74225	0.00000	0.00000	0.00000
21440	2.67014	-80.07061	307.65057	0.00000	0.00000	0.00000
21441	2.64979	-80.06050	307.56281	0.00000	0.00000	0.00000
21442	2.62959	-80.05228	307.47876	0.00000	0.00000	0.00000
21443	2.60951	-80.04585	307.39819	0.00000	0.00000	0.00000
21444	2.58967	-80.04118	307.32144	0.00000	0.00000	0.00000
21445	2.56991	-80.03817	307.24768	0.00000	0.00000	0.00000
21446	2.55035	-80.03677	307.17728	0.00000	0.00000	0.00000
21447	2.53096	-80.03691	307.10995	0.00000	0.00000	0.00000
21448	2.51173	-80.03853	307.04553	0.00000	0.00000	0.00000
21449	2.49267	-80.04154	306.98386	0.00000	0.00000	0.00000
21450	2.47377	-80.04589	306.92487	0.00000	0.00000	0.00000
21451	2.45501	-80.05153	306.86823	0.00000	0.00000	0.00000
21452	2.43649	-80.05832	306.81418	0.00000	0.00000	0.00000
21453	2.41810	-80.06627	306.76227	0.00000	0.00000	0.00000
21454	2.39985	-80.07529	306.71231	0.00000	0.00000	0.00000
21455	2.38180	-80.08528	306.66446	0.00000	0.00000	0.00000
21456	2.36393	-80.09620	306.61841	0.00000	0.00000	0.00000
21457	2.34622	-80.10797	306.57401	0.00000	0.00000	0.00000
21458	2.32869	-80.12053	306.53119	0.00000	0.00000	0.00000
21459	2.31133	-80.13380	306.48978	0.00000	0.00000	0.00000
21460	2.29415	-80.14774	306.44965	0.00000	0.00000	0.00000
21461	2.27710	-80.16229	306.41058	0.00000	0.00000	0.00000
21462	2.26026	-80.17733	306.37268	0.00000	0.00000	0.00000
21463	2.24362	-80.19280	306.33575	0.00000	0.00000	0.00000
21464	2.22709	-80.20872	306.29941	0.00000	0.00000	0.00000
21465	2.21077	-80.22495	306.26382	0.00000	0.00000	0.00000
21466	2.19462	-80.24143	306.22879	0.00000	0.00000	0.00000
21467	2.17865	-80.25812	306.19412	0.00000	0.00000	0.00000
21468	2.16284	-80.27493	306.15979	0.00000	0.00000	0.00000
21469	2.14722	-80.29183	306.12564	0.00000	0.00000	0.00000
21470	2.13173	-80.30882	306.09149	0.00000	0.00000	0.00000
21471	2.11648	-80.32568	306.05746	0.00000	0.00000	0.00000
21472	2.10135	-80.34255	306.02322	0.00000	0.00000	0.00000
21473	2.08642	-80.35924	305.98880	0.00000	0.00000	0.00000
21474	2.07167	-80.37574	305.95413	0.00000	0.00000	0.00000
21475	2.05709	-80.39201	305.91898	0.00000	0.00000	0.00000
21476	2.04269	-80.40796	305.88333	0.00000	0.00000	0.00000
21477	2.02843	-80.42361	305.84702	0.00000	0.00000	0.00000
21478	2.01441	-80.43882	305.81024	0.00000	0.00000	0.00000
21479	2.00054	-80.45364	305.77267	0.00000	0.00000	0.00000
21480	1.98682	-80.46803	305.73425	0.00000	0.00000	0.00000
21481	1.97330	-80.48190	305.69510	0.00000	0.00000	0.00000
21482	1.95999	-80.49519	305.65518	0.00000	0.00000	0.00000
21483	1.94680	-80.50797	305.61411	0.00000	0.00000	0.00000
21484	1.93382	-80.52008	305.57214	0.00000	0.00000	0.00000
21485	1.92101	-80.53155	305.52908	0.00000	0.00000	0.00000
21486	1.90839	-80.54233	305.48502	0.00000	0.00000	0.00000
21487	1.89594	-80.55240	305.43976	0.00000	0.00000	0.00000
21488	1.88365	-80.56175	305.39334	0.00000	0.00000	0.00000
21489	1.87158	-80.57032	305.34576	0.00000	0.00000	0.00000
21490	1.85971	-80.57807	305.29715	0.00000	0.00000	0.00000
21491	1.84799	-80.58504	305.24713	0.00000	0.00000	0.00000
21492	1.83648	-80.59116	305.19595	0.00000	0.00000	0.00000
21493	1.82516	-80.59639	305.14349	0.00000	0.00000	0.00000
21494	1.81403	-80.60073	305.08975	0.00000	0.00000	0.00000
21495	1.80310	-80.60416	305.03473	0.00000	0.00000	0.00000
21496	1.79234	-80.60666	304.97827	0.00000	0.00000	0.00000
21497	1.78182	-80.60821	304.92078	0.00000	0.00000	0.00000
21498	1.77147	-80.60881	304.86185	0.00000	0.00000	0.00000
21499	1.76130	-80.60844	304.80151	0.00000	0.00000	0.00000
21500	1.75135	-80.60708	304.73996	0.00000	0.00000	0.00000
21501	1.74162	-80.60471	304.67728	0.00000	0.00000	0.00000
21502	1.73205	-80.60134	304.61298	0.00000	0.00000	0.00000
21503	1.72269	-80.59693	304.54752	0.00000	0.00000	0.00000
21504	1.71352	-80.59148	304.48059	0.00000	0.00000	0.00000
21505	1.70460	-80.58501	304.41272	0.00000	0.00000	0.00000
21506	1.69585	-80.57748	304.34332	0.00000	0.00000	0.00000
21507	1.68729	-80.56886	304.27249	0.00000	0.00000	0.00000
21508	1.67896	-80.55921	304.20050	0.00000	0.00000	0.00000
21509	1.67083	-80.54847	304.12723	0.00000	0.00000	0.00000
21510	1.66291	-80.53666	304.05267	0.00000	0.00000	0.00000
21511	1.65519	-80.52376	303.97678	0.00000	0.00000	0.00000
21512	1.64769	-80.50977	303.89963	0.00000	0.00000	0.00000
21513	1.64039	-80.49467	303.82111	0.00000	0.00000	0.00000
21514	1.63330	-80.47848	303.74130	0.00000	0.00000	0.00000
21515	1.62640	-80.46113	303.65994	0.00000	0.00000	0.00000
21516	1.61974	-80.44276	303.57764	0.00000	0.00000	0.00000
21517	1.61327	-80.42323	303.49377	0.00000	0.00000	0.00000
21518	1.60699	-80.40254	303.40836	0.00000	0.00000	0.00000
21519	1.60093	-80.38078	303.32175	0.00000	0.00000	0.00000
21520	1.59507	-80.35789	303.23373	0.00000	0.00000	0.00000
21521	1.58941	-80.33386	303.14432	0.00000	0.00000	0.00000
21522	1.58395	-80.30872	303.05347	0.00000	0.00000	0.00000
21523	1.57866	-80.28239	302.96094	0.00000	0.00000	0.00000
