	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
339	0.00000	0.00000	0.66165	0.00000	0.00000	-0.86261
340	0.00000	0.00000	0.66487	0.00000	0.00000	-0.86137
341	0.00000	0.00000	0.66801	0.00000	0.00000	-0.86016
342	0.00000	0.00000	0.67108	0.00000	0.00000	-0.85899
343	0.00000	0.00000	0.67407	0.00000	0.00000	-0.85786
344	0.00000	0.00000	0.67699	0.00000	0.00000	-0.85677
345	0.00000	0.00000	0.67982	0.00000	0.00000	-0.85572
346	0.00000	0.00000	0.68258	0.00000	0.00000	-0.85470
347	0.00000	0.00000	0.68526	0.00000	0.00000	-0.85372
348	0.00000	0.00000	0.68786	0.00000	0.00000	-0.85278
349	0.00000	0.00000	0.69038	0.00000	0.00000	-0.85187
350	0.00000	0.00000	0.69283	0.00000	0.00000	-0.85101
351	0.00000	0.00000	0.69520	0.00000	0.00000	-0.85018
352	0.00000	0.00000	0.69750	0.00000	0.00000	-0.84939
353	0.00000	0.00000	0.69971	0.00000	0.00000	-0.84863
