	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedUpperN3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
318	0.12333	0.06119	0.01567	0.12787	0.46612	0.01238
319	0.12327	0.06131	0.01562	0.12774	0.46623	0.01224
320	0.12306	0.06146	0.01539	0.12763	0.46637	0.01216
321	0.12278	0.06160	0.01504	0.12768	0.46644	0.01210
322	0.12256	0.06170	0.01468	0.12790	0.46648	0.01195
323	0.12253	0.06173	0.01438	0.12815	0.46655	0.01172
324	0.12268	0.06167	0.01417	0.12827	0.46669	0.01148
325	0.12287	0.06151	0.01411	0.12830	0.46682	0.01135
326	0.12299	0.06127	0.01419	0.12836	0.46684	0.01135
327	0.12308	0.06095	0.01430	0.12846	0.46670	0.01142
328	0.12318	0.06066	0.01430	0.12853	0.46653	0.01155
329	0.12334	0.06050	0.01408	0.12859	0.46652	0.01172
330	0.12352	0.06048	0.01371	0.12865	0.46668	0.01188
331	0.12362	0.06052	0.01334	0.12867	0.46687	0.01197
332	0.12360	0.06052	0.01308	0.12861	0.46693	0.01199
333	0.12357	0.06048	0.01293	0.12860	0.46683	0.01200
334	0.12358	0.06040	0.01285	0.12874	0.46667	0.01210
335	0.12360	0.06031	0.01277	0.12897	0.46648	0.01229
336	0.12361	0.06017	0.01264	0.12918	0.46628	0.01242
337	0.12365	0.05999	0.01254	0.12928	0.46615	0.01236
338	0.12368	0.05986	0.01259	0.12912	0.46610	0.01217
339	0.12367	0.05985	0.01277	0.12878	0.46612	0.01197
340	0.12370	0.05991	0.01289	0.12852	0.46618	0.01178
341	0.12386	0.05990	0.01295	0.12852	0.46628	0.01164
342	0.12417	0.05976	0.01303	0.12869	0.46643	0.01159
343	0.12446	0.05956	0.01317	0.12881	0.46656	0.01169
344	0.12468	0.05936	0.01329	0.12876	0.46658	0.01183
345	0.12490	0.05917	0.01324	0.12863	0.46647	0.01189
346	0.12517	0.05894	0.01309	0.12855	0.46628	0.01185
347	0.12545	0.05871	0.01297	0.12859	0.46606	0.01177
348	0.12562	0.05859	0.01295	0.12883	0.46593	0.01166
349	0.12565	0.05866	0.01297	0.12927	0.46601	0.01152
350	0.12560	0.05883	0.01295	0.12974	0.46628	0.01143
351	0.12552	0.05900	0.01291	0.13001	0.46649	0.01148
352	0.12547	0.05905	0.01293	0.13000	0.46645	0.01166
353	0.12546	0.05894	0.01307	0.12983	0.46614	0.01182
354	0.12557	0.05871	0.01327	0.12963	0.46575	0.01182
355	0.12577	0.05849	0.01343	0.12946	0.46548	0.01169
356	0.12595	0.05844	0.01350	0.12937	0.46539	0.01158
357	0.12595	0.05858	0.01350	0.12933	0.46544	0.01158
358	0.12579	0.05880	0.01344	0.12921	0.46552	0.01172
359	0.12560	0.05894	0.01338	0.12896	0.46556	0.01197
360	0.12551	0.05894	0.01338	0.12876	0.46557	0.01219
361	0.12559	0.05886	0.01340	0.12886	0.46555	0.01224
362	0.12582	0.05874	0.01332	0.12926	0.46551	0.01214
363	0.12612	0.05862	0.01313	0.12971	0.46549	0.01200
364	0.12632	0.05854	0.01292	0.12993	0.46555	0.01190
365	0.12629	0.05858	0.01276	0.12982	0.46566	0.01185
366	0.12610	0.05870	0.01268	0.12950	0.46578	0.01193
367	0.12594	0.05884	0.01262	0.12913	0.46596	0.01210
368	0.12591	0.05894	0.01262	0.12880	0.46622	0.01227
