	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
2224	-0.00011	0.00002	-0.00052	-0.00484	0.00459	-0.02708	-0.00347	0.14964	-0.14558	0.00101	0.00431	0.00526	-0.00468	0.00526	0.00661	0.00318	0.00262	0.00520	-0.01248	-0.01092	-0.00505	0.00244	-0.00991	0.00526	-0.00378	0.00138	0.00339	-0.00219	-0.00296	-0.01702	0.01230	0.03931	0.01794	0.01944	-0.00332	-0.00010	0.00145	-0.00509	-0.00288	0.00145	-0.00509	-0.00288	0.00002	0.00004	-0.00001	0.02230	-0.03591	-0.03552	0.01444	0.00926	-0.00258	0.00363	-0.00247	0.00249	0.00363	-0.00247	0.00249	-0.00004	0.00003	0.00000	0.99460	0.76920	-0.52276
2225	0.00023	0.00040	-0.00027	0.01179	0.01988	-0.01610	0.08025	0.13653	-0.16882	-0.00175	-0.00030	0.00195	0.00200	-0.00586	-0.00616	0.00880	0.00091	-0.00249	-0.01309	-0.01101	-0.00522	-0.00185	-0.00959	-0.00071	-0.00265	0.00063	-0.00063	-0.01345	-0.00391	-0.00562	0.02836	0.10814	-0.05862	0.01437	-0.01664	-0.00360	0.00102	-0.00227	-0.00228	0.00102	-0.00227	-0.00228	0.00002	-0.00001	-0.00001	0.08566	-0.04926	-0.00922	0.00262	0.00887	0.00088	0.00405	-0.00040	-0.00119	0.00405	-0.00040	-0.00119	0.00001	0.00003	-0.00001	0.69776	0.86681	-0.65985
2226	0.00025	0.00039	0.00002	0.01227	0.01746	-0.00111	0.03241	0.11620	-0.03981	0.00111	0.00572	0.00405	0.00823	-0.00238	-0.00533	0.00153	-0.00035	-0.00414	-0.01293	-0.01406	-0.00907	-0.00334	-0.00782	0.00008	0.00041	-0.00201	-0.00061	-0.01701	-0.00632	0.00257	0.04137	0.10191	-0.03524	0.01166	-0.01578	-0.00011	-0.00011	0.00029	0.00073	-0.00011	0.00029	0.00073	-0.00000	-0.00001	0.00000	0.08293	-0.05242	-0.01403	0.00396	0.00647	0.00002	0.00275	-0.00019	-0.00192	0.00275	-0.00019	-0.00192	0.00002	0.00002	-0.00001	0.77456	0.73207	-0.43613
2227	0.00015	-0.00012	-0.00002	0.00835	-0.00618	-0.00100	-0.03465	0.13533	0.04691	0.00355	0.01368	0.00750	0.00823	0.00596	0.00080	-0.00461	-0.00044	-0.00108	-0.01185	-0.01284	-0.01037	-0.00133	-0.00592	0.00157	-0.00120	-0.00210	0.00103	-0.00473	-0.00932	-0.00094	0.01229	0.07337	-0.03231	0.01872	-0.01226	-0.00326	-0.00166	0.00328	0.00076	-0.00166	0.00328	0.00076	-0.00002	-0.00004	0.00001	0.02821	-0.02904	0.01303	0.01509	0.00336	0.00297	-0.00497	0.00299	-0.00133	-0.00497	0.00299	-0.00133	0.00004	-0.00004	0.00000	1.49585	0.85295	-0.30792
2228	0.00006	-0.00033	-0.00011	0.00470	-0.01506	-0.00430	-0.05301	0.11686	-0.02618	0.00457	0.01224	0.00895	0.00337	0.00727	0.00304	-0.00223	-0.00009	0.00178	-0.00777	-0.00554	-0.00649	0.00002	-0.00349	-0.00311	-0.00324	-0.00131	-0.00075	0.00074	-0.00709	-0.00888	0.00679	0.06804	-0.07398	0.02086	-0.01360	-0.00920	-0.00100	0.00082	-0.00164	-0.00100	0.00082	-0.00164	-0.00001	-0.00005	-0.00000	0.02768	0.00142	0.01110	0.01449	0.00398	0.00216	-0.00573	0.00254	0.00022	-0.00573	0.00254	0.00022	0.00003	-0.00004	0.00001	1.62338	1.22679	-0.39969
2229	-0.00014	-0.00007	-0.00025	-0.00643	-0.00120	-0.01238	-0.07154	0.08023	-0.07537	0.00402	0.00807	0.00877	0.00217	0.00343	0.00213	0.00179	0.00119	0.00132	-0.00488	-0.00337	-0.00592	0.00262	-0.00234	-0.00243	-0.00111	-0.00080	-0.00043	-0.00551	0.00629	-0.00867	0.02108	0.03783	-0.00849	0.01665	-0.00518	-0.00234	0.00146	-0.00690	-0.00183	0.00146	-0.00690	-0.00183	0.00001	0.00004	-0.00001	0.08363	-0.01450	-0.06829	0.00462	0.00731	-0.00787	0.00483	-0.00301	-0.00023	0.00483	-0.00301	-0.00023	-0.00006	0.00005	-0.00001	1.18663	0.99357	-0.41208
2230	-0.00032	-0.00002	-0.00040	-0.01577	0.00238	-0.02022	0.01851	0.14373	-0.08303	0.00126	0.00898	0.00728	0.00282	0.00209	-0.00147	0.00234	0.00134	-0.00069	-0.00578	-0.00451	-0.00667	0.00289	-0.00245	0.00012	0.00042	-0.00075	0.00061	-0.00431	-0.00249	0.00064	0.02614	0.04753	0.03884	0.01888	0.00206	0.00188	0.00166	-0.00641	-0.00027	0.00166	-0.00641	-0.00027	0.00002	0.00004	-0.00001	0.14962	-0.03528	-0.03598	-0.00285	0.00398	-0.00376	0.00548	-0.00263	0.00048	0.00548	-0.00263	0.00048	-0.00004	0.00005	-0.00000	1.09557	0.23179	-0.31714
2231	-0.00036	0.00009	-0.00036	-0.01871	0.00735	-0.01870	0.11604	0.29891	-0.08027	-0.00114	0.00728	0.00325	0.00005	0.00342	-0.00053	0.00063	0.00047	0.00051	-0.00438	-0.00229	-0.00550	0.00114	-0.00039	-0.00174	0.00192	-0.00258	-0.00037	0.00304	-0.01644	0.00194	0.01833	0.06048	-0.01778	0.02282	0.00118	-0.00621	0.00063	-0.00310	0.00030	0.00063	-0.00310	0.00030	0.00001	-0.00000	0.00000	0.14479	-0.03170	0.02941	-0.00130	0.00014	0.00439	0.00074	0.00055	0.00124	0.00074	0.00055	0.00124	0.00003	-0.00000	0.00001	1.31926	0.11312	-0.34917
2232	-0.00016	0.00039	-0.00013	-0.00944	0.01964	-0.00838	0.13165	0.34092	-0.04381	0.00081	0.00137	0.00155	0.00066	0.00013	-0.00074	-0.00060	0.00021	-0.00067	0.00234	-0.00191	-0.00497	0.00322	0.00145	-0.00013	0.00230	-0.00118	0.00049	-0.00221	-0.01696	-0.00856	0.05787	0.06447	-0.08564	0.01825	-0.00714	-0.01184	0.00009	-0.00236	-0.00086	0.00009	-0.00236	-0.00086	-0.00000	-0.00001	-0.00000	0.08577	0.00103	-0.01482	0.01173	0.00077	-0.00191	-0.00037	0.00175	-0.00069	-0.00037	0.00175	-0.00069	0.00003	0.00000	-0.00000	1.18100	0.71189	-0.49865
2233	0.00019	0.00049	0.00009	0.00814	0.02214	0.00209	0.11134	0.15452	-0.07429	0.00531	0.00335	0.00660	0.00259	0.00152	0.00295	-0.00225	0.00234	-0.00033	0.00424	-0.00291	-0.00633	0.00556	0.00224	0.00335	-0.00008	0.00139	0.00246	-0.00041	-0.01225	-0.01886	0.05884	0.05430	-0.05377	0.01415	-0.01180	-0.00563	0.00022	-0.00060	-0.00182	0.00022	-0.00060	-0.00182	0.00001	-0.00003	-0.00000	0.01315	-0.00732	-0.06387	0.02284	0.00542	-0.00734	-0.00398	0.00212	-0.00041	-0.00398	0.00212	-0.00041	0.00002	-0.00003	0.00000	1.25757	1.06409	-0.63033
2234	0.00037	0.00030	-0.00015	0.01902	0.01397	-0.01003	0.08047	0.01921	-0.11292	0.00544	0.00864	0.01015	0.00066	0.00549	0.00487	-0.00105	0.00243	0.00208	0.00404	-0.00056	-0.00362	0.00365	0.00187	-0.00043	-0.00010	0.00168	0.00015	0.00573	0.00013	-0.01331	0.01045	0.03752	-0.02061	0.01613	-0.00921	-0.00298	0.00089	-0.00177	-0.00150	0.00089	-0.00177	-0.00150	0.00002	-0.00003	-0.00000	0.01612	-0.03505	-0.04434	0.01793	0.00818	-0.00375	-0.00089	-0.00090	-0.00018	-0.00089	-0.00090	-0.00018	0.00000	-0.00003	0.00000	1.81881	0.93725	-0.61523
2235	0.00027	-0.00002	-0.00058	0.01590	0.00135	-0.03089	0.05260	0.06491	-0.17423	0.00288	0.00798	0.00703	0.00102	0.00272	-0.00305	0.00149	-0.00143	-0.00007	0.00647	0.00205	0.00016	0.00501	0.00076	-0.00112	0.00327	0.00149	-0.00053	0.00262	0.00173	-0.01776	0.02941	0.02849	-0.01357	0.02011	-0.00698	-0.00349	0.00072	-0.00397	-0.00086	0.00072	-0.00397	-0.00086	0.00001	-0.00000	-0.00000	0.05884	-0.01422	-0.01662	0.01151	0.00759	-0.00077	0.00326	-0.00336	0.00022	0.00326	-0.00336	0.00022	-0.00003	0.00000	-0.00000	2.07856	1.00056	-0.72571
2236	0.00012	0.00013	-0.00057	0.00781	0.00911	-0.03089	0.01271	0.11552	-0.18518	0.00282	0.00543	0.00508	0.00298	0.00070	-0.00388	0.00047	-0.00122	-0.00160	0.00548	0.00205	-0.00042	0.00667	0.00036	0.00094	0.00285	0.00179	0.00083	-0.01144	-0.00683	-0.01435	0.06609	0.07858	-0.02689	0.02556	-0.01325	-0.00352	-0.00036	-0.00186	-0.00169	-0.00036	-0.00186	-0.00169	-0.00001	-0.00001	-0.00000	0.10321	-0.01053	0.00543	0.01017	0.00073	0.00095	0.00114	0.00068	-0.00163	0.00114	0.00068	-0.00163	0.00000	0.00002	-0.00001	1.82492	1.33642	-0.73230
2237	0.00005	0.00032	-0.00029	0.00263	0.01663	-0.01652	-0.03705	0.14811	-0.05193	0.00192	0.00577	0.00512	0.00146	0.00352	0.00398	-0.00218	0.00099	0.00139	0.00441	-0.00090	-0.00020	0.00172	-0.00037	-0.00142	0.00032	0.00280	-0.00100	-0.00768	-0.01253	0.00469	0.02996	0.12983	-0.02419	0.02997	-0.01481	-0.00286	-0.00150	0.00034	-0.00183	-0.00150	0.00034	-0.00183	-0.00002	-0.00004	-0.00000	0.08829	-0.02430	-0.00667	0.01290	-0.00153	-0.00061	-0.00238	0.00377	-0.00310	-0.00238	0.00377	-0.00310	0.00004	0.00000	-0.00001	1.56579	1.40410	-0.39654
2238	-0.00019	-0.00012	-0.00001	-0.00943	-0.00497	0.00048	-0.04589	0.18008	0.06064	0.00157	0.00687	0.00321	0.00039	0.00670	0.00546	-0.00132	-0.00111	0.00407	0.00378	-0.00302	-0.00103	-0.00258	0.00039	-0.00372	0.00137	0.00028	-0.00277	-0.00318	-0.00834	0.00591	0.03337	0.08797	-0.00444	0.02410	-0.00619	-0.00189	0.00022	-0.00443	-0.00335	0.00022	-0.00443	-0.00335	0.00000	0.00001	-0.00001	0.06162	-0.02028	-0.04884	0.01315	0.00760	-0.00485	0.00160	-0.00090	-0.00209	0.00160	-0.00090	-0.00209	-0.00003	0.00002	-0.00001	1.61016	1.17416	-0.20998
2239	-0.00034	-0.00046	0.00010	-0.01672	-0.02144	0.00811	-0.00394	0.11943	0.06359	0.00409	0.00503	0.00491	0.00040	0.00462	0.00363	0.00094	0.00182	0.00214	0.00778	-0.00393	-0.00219	0.00106	0.00026	-0.00252	-0.00081	0.00015	-0.00090	-0.00423	-0.00012	0.00152	0.04803	0.03267	-0.00880	0.01448	-0.00216	-0.00252	0.00206	-0.00619	-0.00478	0.00206	-0.00619	-0.00478	0.00003	0.00004	-0.00002	0.06218	-0.02397	-0.02574	0.01231	0.00982	-0.00134	0.00376	-0.00289	-0.00047	0.00376	-0.00289	-0.00047	-0.00005	0.00003	-0.00001	1.95017	0.95989	-0.20185
2240	-0.00010	-0.00016	-0.00005	-0.00432	-0.00702	-0.00201	0.03401	0.01831	-0.02579	0.00659	0.00548	0.01044	0.00114	0.00164	0.00172	0.00031	0.00353	-0.00041	0.01326	-0.00389	-0.00052	0.00298	0.00183	0.00307	0.00153	-0.00056	0.00193	-0.00382	-0.00309	0.00469	0.03779	0.04375	-0.01464	0.01320	-0.00399	-0.00250	0.00110	-0.00357	-0.00162	0.00110	-0.00357	-0.00162	0.00002	0.00000	-0.00001	0.09696	-0.04726	0.00176	0.01100	0.00848	0.00261	0.00056	-0.00039	0.00039	0.00056	-0.00039	0.00039	-0.00000	0.00000	0.00000	2.03162	0.87356	-0.29407
2241	0.00022	0.00033	-0.00022	0.01103	0.01611	-0.01316	0.00312	-0.01374	-0.13831	0.00668	0.00713	0.01110	0.00338	0.00066	-0.00217	-0.00072	0.00001	-0.00166	0.00919	0.00042	0.00137	0.00066	0.00316	0.00077	0.00363	-0.00175	0.00004	0.00089	-0.01457	-0.00019	0.02836	0.07440	-0.05392	0.01682	-0.00894	-0.00691	-0.00155	0.00001	0.00387	-0.00155	0.00001	0.00387	-0.00002	-0.00005	0.00002	0.07930	-0.02372	0.03188	0.01469	0.00608	0.00568	-0.00592	0.00289	0.00144	-0.00592	0.00289	0.00144	0.00004	-0.00005	0.00001	1.80819	0.75567	-0.41801
2242	0.00016	0.00034	-0.00012	0.00773	0.01638	-0.00802	-0.01337	0.04168	-0.10472	0.00396	0.00534	0.00558	0.00544	-0.00067	-0.00599	-0.00211	-0.00060	-0.00418	0.00333	0.00480	0.00041	0.00304	0.00173	-0.00609	-0.00184	0.00039	-0.00208	-0.00077	-0.01136	-0.00446	0.01873	0.07577	-0.08098	0.01817	-0.00959	-0.01078	-0.00145	0.00087	0.00374	-0.00145	0.00087	0.00374	-0.00002	-0.00006	0.00002	0.04466	0.02113	0.04466	0.01271	-0.00121	0.00512	-0.00480	0.00364	0.00016	-0.00480	0.00364	0.00016	0.00005	-0.00004	0.00000	1.67740	0.62238	-0.34149
2243	-0.00008	0.00018	-0.00002	-0.00478	0.00916	-0.00166	0.11401	0.16630	0.03224	0.00186	0.00199	0.00056	0.00108	0.00217	-0.00000	-0.00281	0.00027	-0.00048	0.00289	-0.00003	-0.00175	0.00026	0.00096	-0.00483	-0.00077	-0.00061	-0.00209	-0.01336	0.00066	-0.00454	0.04180	0.04514	-0.01175	0.01509	-0.00184	-0.00286	0.00139	-0.00342	-0.00130	0.00139	-0.00342	-0.00130	0.00002	0.00002	-0.00001	0.07315	0.02160	-0.01933	0.00504	-0.00401	-0.00399	0.00498	-0.00100	-0.00087	0.00498	-0.00100	-0.00087	-0.00001	0.00005	-0.00001	1.77944	0.67176	-0.22282
2244	-0.00007	0.00025	-0.00011	-0.00441	0.01281	-0.00687	0.14609	0.23781	0.01226	0.00261	-0.00001	-0.00039	-0.00097	0.00346	0.00410	-0.00014	0.00061	0.00257	0.00237	-0.00585	-0.00233	-0.00400	0.00102	0.00203	0.00408	-0.00159	-0.00042	-0.01070	0.00117	-0.00721	0.06244	0.02038	0.00801	0.01191	0.00087	-0.00043	0.00144	-0.00273	-0.00377	0.00144	-0.00273	-0.00377	0.00002	0.00003	-0.00001	0.08869	-0.00639	-0.04966	0.00509	0.00186	-0.00633	0.00425	-0.00177	0.00037	0.00425	-0.00177	0.00037	-0.00002	0.00004	-0.00000	2.34353	0.76785	-0.39967
2245	0.00004	0.00026	0.00002	0.00099	0.01204	-0.00029	0.02331	0.16913	-0.08516	0.00422	-0.00126	-0.00136	0.00248	0.00070	-0.00193	0.00033	-0.00131	-0.00062	0.00427	-0.00437	-0.00354	0.00103	0.00114	0.00313	0.00337	-0.00057	0.00112	-0.00951	-0.00846	-0.00353	0.08060	0.03067	-0.04366	0.00882	-0.00349	-0.00554	0.00032	0.00121	-0.00118	0.00032	0.00121	-0.00118	0.00001	-0.00001	-0.00000	0.09221	-0.00179	-0.02576	0.00782	0.00318	-0.00305	-0.00016	0.00080	0.00010	-0.00016	0.00080	0.00010	0.00003	-0.00001	0.00000	2.57389	0.68743	-0.48986
2246	0.00004	-0.00001	0.00007	0.00211	-0.00119	0.00340	0.00708	0.00247	-0.16712	0.00390	0.00156	0.00193	0.00217	0.00068	-0.00282	-0.00251	-0.00268	-0.00111	0.00687	-0.00385	-0.00410	0.00300	-0.00068	-0.00528	-0.00056	0.00058	-0.00202	-0.00850	-0.01109	-0.00331	0.06148	0.02094	-0.02426	0.01047	-0.00307	-0.00369	0.00038	0.00059	0.00319	0.00038	0.00059	0.00319	0.00001	-0.00001	0.00001	0.07361	0.00983	-0.01166	0.01059	0.00309	-0.00143	-0.00003	-0.00006	0.00128	-0.00003	-0.00006	0.00128	0.00001	-0.00001	0.00000	1.92868	0.65820	-0.41748
2247	0.00003	-0.00028	-0.00017	0.00327	-0.01230	-0.00814	-0.01357	-0.06271	-0.14092	0.00088	0.00629	0.00631	-0.00000	0.00264	0.00208	0.00046	0.00063	0.00142	0.00506	-0.00246	-0.00326	0.00294	-0.00173	-0.00777	-0.00290	-0.00066	-0.00255	-0.00347	-0.00883	-0.01127	0.05172	0.03835	0.00451	0.01910	-0.00732	-0.00040	0.00010	-0.00150	0.00329	0.00010	-0.00150	0.00329	-0.00000	0.00000	0.00001	0.07563	-0.00482	-0.01190	0.01048	0.01077	0.00028	-0.00008	-0.00118	0.00308	-0.00008	-0.00118	0.00308	-0.00002	-0.00000	0.00001	1.30421	0.69667	-0.44410
2248	0.00019	-0.00007	-0.00000	0.01020	-0.00416	-0.00012	-0.04851	-0.00666	0.01715	0.00217	0.00555	0.00649	0.00121	0.00258	0.00379	0.00400	0.00283	0.00194	0.00524	-0.00152	-0.00384	0.00734	-0.00116	-0.00069	-0.00139	-0.00150	0.00166	-0.00665	-0.00780	-0.00347	0.05783	0.09843	-0.04222	0.01871	-0.01790	-0.00338	-0.00010	-0.00052	0.00039	-0.00010	-0.00052	0.00039	-0.00000	-0.00001	0.00000	0.09130	-0.05088	0.00801	0.01092	0.01388	0.00473	-0.00113	0.00079	0.00105	-0.00113	0.00079	0.00105	0.00000	0.00000	0.00000	1.58941	0.44843	-0.37137
2249	0.00009	0.00035	0.00001	0.00338	0.01631	-0.00126	0.01496	0.04697	0.04929	0.00691	0.00070	0.00158	0.00316	0.00280	0.00154	0.00292	0.00081	0.00106	0.00741	-0.00580	-0.00459	0.00663	-0.00155	0.00403	0.00313	0.00057	0.00255	-0.01333	-0.00502	-0.00071	0.05891	0.07134	-0.04356	0.00956	-0.01003	-0.00384	0.00147	-0.00261	-0.00104	0.00147	-0.00261	-0.00104	0.00002	0.00002	-0.00000	0.09877	-0.04474	-0.00859	0.00789	0.00917	0.00148	0.00212	-0.00106	-0.00122	0.00212	-0.00106	-0.00122	-0.00002	0.00002	-0.00001	1.93945	0.02456	-0.37986
2250	-0.00053	0.00044	-0.00049	-0.02820	0.02585	-0.02639	0.02609	0.09281	-0.06255	0.00383	-0.00357	-0.00548	0.00177	0.00183	-0.00061	0.00233	-0.00041	0.00044	0.00757	-0.00716	-0.00424	0.00206	-0.00169	-0.00195	0.00318	0.00063	-0.00136	-0.00448	-0.01073	-0.01280	0.04079	0.00527	-0.01506	0.01032	0.00246	-0.00393	0.00142	-0.00181	0.00081	0.00142	-0.00181	0.00081	0.00002	0.00003	0.00000	0.05411	0.00612	-0.02200	0.01179	0.00689	-0.00205	-0.00006	-0.00128	-0.00111	-0.00006	-0.00128	-0.00111	-0.00003	-0.00000	-0.00000	1.64107	-0.14969	-0.54504
2251	-0.00059	0.00016	-0.00056	-0.02995	0.01286	-0.02876	0.01457	0.06823	-0.10307	-0.00119	-0.00117	-0.00126	0.00176	-0.00319	-0.00522	0.00241	-0.00020	-0.00281	0.00832	-0.00511	-0.00528	0.00573	-0.00091	-0.00121	0.00083	-0.00014	0.00034	-0.00123	-0.01207	-0.00286	0.02610	0.03005	0.00366	0.01456	-0.00024	-0.00140	0.00077	0.00047	0.00196	0.00077	0.00047	0.00196	0.00001	-0.00000	0.00001	0.04818	0.00924	-0.00647	0.01568	0.00356	-0.00070	-0.00270	0.00082	0.00029	-0.00270	0.00082	0.00029	0.00002	-0.00003	0.00000	1.39263	0.20134	-0.40446
2252	-0.00000	0.00013	-0.00011	-0.00019	0.00691	-0.00627	0.15022	-0.02718	-0.04152	-0.00042	0.00355	0.00639	0.00138	-0.00381	-0.00614	0.00122	-0.00002	-0.00361	0.00719	-0.00272	-0.00419	0.00729	-0.00054	0.00089	0.00079	-0.00210	0.00197	-0.00859	-0.00690	0.00736	0.04234	0.05173	0.05082	0.01194	-0.00238	0.00645	0.00167	-0.00154	0.00154	0.00167	-0.00154	0.00154	0.00003	0.00000	0.00000	0.08511	0.00663	-0.02167	0.00876	-0.00000	-0.00336	0.00231	-0.00163	0.00154	0.00231	-0.00163	0.00154	-0.00001	0.00001	0.00000	1.60211	0.54960	-0.10677
2253	0.00012	0.00035	0.00022	0.00441	0.01498	0.01022	0.27145	-0.03038	0.11119	0.00131	0.00428	0.00314	0.00057	0.00250	0.00021	-0.00047	-0.00139	0.00091	0.00641	-0.00476	-0.00149	0.00280	-0.00347	-0.00430	0.00137	-0.00070	-0.00175	-0.00802	-0.00648	0.00832	0.03072	0.03290	0.04781	0.01347	-0.00006	0.00488	0.00119	-0.00154	0.00063	0.00119	-0.00154	0.00063	0.00002	0.00000	0.00000	0.06946	-0.02853	-0.00767	0.00798	0.00449	0.00044	0.00187	-0.00085	0.00113	0.00187	-0.00085	0.00113	-0.00001	0.00002	0.00000	1.93525	0.45050	0.05794
2254	-0.00017	0.00029	0.00024	-0.01085	0.01303	0.01177	0.17731	0.06872	0.19185	0.00069	0.00446	-0.00100	0.00187	0.00520	0.00155	0.00064	-0.00106	0.00198	0.01083	-0.00618	-0.00124	0.00420	-0.00391	-0.00454	-0.00153	0.00128	-0.00127	-0.00487	-0.00748	0.00699	0.03261	0.04796	-0.02067	0.01413	-0.00294	-0.00372	-0.00087	0.00171	0.00067	-0.00087	0.00171	0.00067	-0.00001	-0.00003	0.00000	0.04703	-0.03886	0.04850	0.01213	0.00458	0.00826	-0.00261	0.00271	-0.00028	-0.00261	0.00271	-0.00028	0.00004	-0.00001	0.00000	2.29102	0.24012	-0.01160
