	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
292	0.28456	0.11198	0.00635	0.25162	0.66290	0.00745	0.23554	0.11137	0.01293	0.22341	0.62284	0.01432	0.24232	0.09361	0.02061	0.20737	0.64242	0.02224	0.05105	0.09181	0.01705	0.09459	0.47947	0.01083
293	0.28460	0.11212	0.00629	0.25130	0.66309	0.00705	0.23566	0.11144	0.01347	0.22322	0.62319	0.01520	0.24243	0.09371	0.02123	0.20720	0.64269	0.02331	0.05118	0.09165	0.01663	0.09448	0.47976	0.01102
294	0.28463	0.11281	0.00677	0.25106	0.66256	0.00657	0.23544	0.11196	0.01195	0.22286	0.62237	0.01266	0.24238	0.09424	0.01959	0.20685	0.64203	0.02040	0.05110	0.09142	0.01739	0.09417	0.47884	0.01194
295	0.28492	0.11319	0.00627	0.25134	0.66243	0.00593	0.23605	0.11222	0.01388	0.22328	0.62256	0.01434	0.24288	0.09453	0.02167	0.20736	0.64206	0.02265	0.05167	0.09138	0.01611	0.09430	0.47934	0.01087
296	0.28495	0.11269	0.00636	0.25125	0.66273	0.00627	0.23584	0.11192	0.01224	0.22328	0.62253	0.01327	0.24269	0.09425	0.02008	0.20735	0.64198	0.02168	0.05143	0.09157	0.01638	0.09478	0.47885	0.01096
297	0.28530	0.11238	0.00679	0.25097	0.66329	0.00597	0.23616	0.11172	0.01239	0.22310	0.62315	0.01366	0.24298	0.09405	0.02026	0.20708	0.64258	0.02196	0.05172	0.09175	0.01654	0.09491	0.47920	0.01082
298	0.28522	0.11273	0.00746	0.25087	0.66340	0.00633	0.23588	0.11194	0.01089	0.22271	0.62295	0.01058	0.24285	0.09435	0.01879	0.20694	0.64255	0.01896	0.05156	0.09136	0.01717	0.09390	0.47953	0.01192
299	0.28518	0.11255	0.00714	0.25218	0.66244	0.00616	0.23589	0.11187	0.01123	0.22360	0.62229	0.01043	0.24277	0.09423	0.01909	0.20800	0.64207	0.01871	0.05149	0.09177	0.01660	0.09334	0.48018	0.01179
300	0.28529	0.11246	0.00592	0.25326	0.66175	0.00508	0.23650	0.11177	0.01403	0.22469	0.62226	0.01353	0.24319	0.09402	0.02180	0.20889	0.64203	0.02144	0.05198	0.09212	0.01565	0.09423	0.48037	0.01050
301	0.28509	0.11225	0.00596	0.25270	0.66227	0.00648	0.23614	0.11154	0.01310	0.22421	0.62240	0.01329	0.24291	0.09379	0.02082	0.20841	0.64208	0.02143	0.05167	0.09169	0.01617	0.09415	0.48013	0.01049
302	0.28493	0.11265	0.00621	0.25214	0.66318	0.00830	0.23569	0.11179	0.01092	0.22371	0.62286	0.01189	0.24266	0.09405	0.01846	0.20796	0.64249	0.02021	0.05138	0.09119	0.01718	0.09409	0.48016	0.01108
303	0.28549	0.11309	0.00578	0.25243	0.66342	0.00741	0.23657	0.11210	0.01308	0.22422	0.62329	0.01379	0.24341	0.09429	0.02059	0.20837	0.64277	0.02229	0.05217	0.09153	0.01596	0.09499	0.48029	0.01034
304	0.28541	0.11261	0.00644	0.25301	0.66286	0.00701	0.23635	0.11180	0.01274	0.22460	0.62286	0.01335	0.24314	0.09397	0.02024	0.20888	0.64243	0.02190	0.05189	0.09179	0.01575	0.09460	0.48054	0.01036
305	0.28525	0.11247	0.00662	0.25304	0.66272	0.00692	0.23615	0.11162	0.01256	0.22448	0.62274	0.01270	0.24298	0.09384	0.02016	0.20886	0.64240	0.02122	0.05173	0.09127	0.01579	0.09403	0.48082	0.01099
306	0.28515	0.11310	0.00637	0.25282	0.66311	0.00658	0.23615	0.11203	0.01305	0.22447	0.62304	0.01272	0.24305	0.09423	0.02051	0.20871	0.64262	0.02116	0.05180	0.09106	0.01673	0.09478	0.48043	0.01037
307	0.28511	0.11291	0.00691	0.25341	0.66258	0.00657	0.23592	0.11194	0.01204	0.22484	0.62253	0.01172	0.24288	0.09417	0.01955	0.20926	0.64219	0.02030	0.05160	0.09103	0.01716	0.09441	0.48058	0.01073
308	0.28532	0.11291	0.00666	0.25378	0.66272	0.00608	0.23626	0.11192	0.01287	0.22524	0.62283	0.01251	0.24316	0.09420	0.02053	0.20963	0.64249	0.02107	0.05191	0.09097	0.01674	0.09470	0.48099	0.01051
309	0.28578	0.11307	0.00667	0.25346	0.66335	0.00571	0.23680	0.11199	0.01358	0.22516	0.62348	0.01326	0.24368	0.09432	0.02140	0.20934	0.64308	0.02156	0.05248	0.09066	0.01581	0.09550	0.48085	0.01042
310	0.28622	0.11339	0.00656	0.25312	0.66344	0.00562	0.23723	0.11221	0.01331	0.22480	0.62352	0.01275	0.24414	0.09452	0.02105	0.20907	0.64311	0.02121	0.05294	0.09060	0.01562	0.09494	0.48106	0.01064
311	0.28592	0.11302	0.00708	0.25292	0.66321	0.00600	0.23668	0.11207	0.01175	0.22440	0.62304	0.01049	0.24363	0.09436	0.01938	0.20884	0.64273	0.01903	0.05236	0.09114	0.01660	0.09424	0.48084	0.01143
312	0.28542	0.11329	0.00723	0.25293	0.66326	0.00644	0.23613	0.11220	0.01132	0.22434	0.62307	0.01016	0.24317	0.09451	0.01893	0.20889	0.64279	0.01885	0.05190	0.09069	0.01702	0.09393	0.48111	0.01207
313	0.28547	0.11350	0.00690	0.25307	0.66362	0.00609	0.23640	0.11232	0.01304	0.22469	0.62362	0.01250	0.24334	0.09459	0.02064	0.20908	0.64323	0.02114	0.05212	0.09076	0.01639	0.09462	0.48134	0.01159
314	0.28528	0.11360	0.00716	0.25229	0.66426	0.00659	0.23619	0.11236	0.01315	0.22411	0.62402	0.01236	0.24316	0.09466	0.02079	0.20840	0.64354	0.02102	0.05194	0.09051	0.01640	0.09488	0.48097	0.01173
315	0.28551	0.11351	0.00665	0.25200	0.66494	0.00613	0.23678	0.11233	0.01504	0.22413	0.62474	0.01350	0.24360	0.09461	0.02279	0.20816	0.64416	0.02191	0.05245	0.09090	0.01574	0.09590	0.48081	0.01115
316	0.28592	0.11363	0.00772	0.25209	0.66498	0.00658	0.23679	0.11237	0.01334	0.22398	0.62456	0.01142	0.24376	0.09476	0.02120	0.20827	0.64408	0.02009	0.05256	0.09022	0.01606	0.09515	0.48116	0.01232
317	0.28583	0.11337	0.00720	0.25197	0.66541	0.00670	0.23682	0.11202	0.01376	0.22406	0.62503	0.01280	0.24377	0.09434	0.02146	0.20816	0.64450	0.02124	0.05260	0.08982	0.01586	0.09583	0.48108	0.01246
318	0.28568	0.11311	0.00671	0.25149	0.66585	0.00722	0.23676	0.11178	0.01397	0.22375	0.62540	0.01365	0.24370	0.09405	0.02158	0.20773	0.64477	0.02209	0.05251	0.08987	0.01610	0.09614	0.48092	0.01210
319	0.28581	0.11326	0.00655	0.25142	0.66630	0.00743	0.23683	0.11201	0.01331	0.22381	0.62570	0.01345	0.24379	0.09431	0.02094	0.20768	0.64504	0.02174	0.05257	0.09020	0.01652	0.09683	0.48065	0.01227
320	0.28582	0.11331	0.00666	0.25164	0.66672	0.00748	0.23679	0.11205	0.01308	0.22407	0.62609	0.01346	0.24377	0.09436	0.02076	0.20800	0.64540	0.02194	0.05255	0.09011	0.01646	0.09708	0.48105	0.01261
321	0.28541	0.11358	0.00666	0.25196	0.66636	0.00733	0.23628	0.11206	0.01220	0.22425	0.62569	0.01235	0.24341	0.09442	0.01983	0.20836	0.64507	0.02100	0.05220	0.08906	0.01683	0.09681	0.48105	0.01338
322	0.28569	0.11329	0.00630	0.25228	0.66598	0.00644	0.23677	0.11179	0.01351	0.22465	0.62549	0.01311	0.24381	0.09410	0.02112	0.20869	0.64486	0.02165	0.05262	0.08913	0.01650	0.09724	0.48082	0.01330
323	0.28547	0.11252	0.00746	0.25241	0.66576	0.00741	0.23615	0.11125	0.01105	0.22453	0.62504	0.01073	0.24328	0.09362	0.01870	0.20879	0.64455	0.01937	0.05203	0.08896	0.01740	0.09672	0.48078	0.01489
324	0.28557	0.11216	0.00678	0.25232	0.66580	0.00738	0.23644	0.11093	0.01245	0.22458	0.62515	0.01238	0.24349	0.09318	0.01991	0.20874	0.64458	0.02100	0.05223	0.08913	0.01773	0.09704	0.48062	0.01481
325	0.28560	0.11267	0.00678	0.25183	0.66585	0.00678	0.23657	0.11133	0.01318	0.22424	0.62522	0.01272	0.24359	0.09341	0.02023	0.20836	0.64462	0.02135	0.05233	0.08965	0.01793	0.09701	0.48042	0.01520
326	0.28595	0.11321	0.00680	0.25195	0.66620	0.00614	0.23712	0.11156	0.01455	0.22455	0.62581	0.01419	0.24416	0.09378	0.02194	0.20853	0.64516	0.02264	0.05298	0.08875	0.01705	0.09764	0.48070	0.01499
327	0.28586	0.11273	0.00705	0.25235	0.66617	0.00623	0.23679	0.11137	0.01313	0.22462	0.62571	0.01264	0.24383	0.09363	0.02061	0.20885	0.64521	0.02124	0.05260	0.08919	0.01736	0.09677	0.48147	0.01609
328	0.28576	0.11263	0.00684	0.25280	0.66553	0.00607	0.23663	0.11125	0.01245	0.22482	0.62515	0.01192	0.24372	0.09358	0.02007	0.20920	0.64479	0.02048	0.05248	0.08877	0.01719	0.09623	0.48162	0.01703
329	0.28556	0.11277	0.00652	0.25312	0.66505	0.00594	0.23645	0.11131	0.01229	0.22509	0.62472	0.01185	0.24359	0.09364	0.01987	0.20950	0.64440	0.02037	0.05236	0.08856	0.01753	0.09636	0.48133	0.01737
330	0.28546	0.11251	0.00657	0.25304	0.66529	0.00577	0.23642	0.11117	0.01294	0.22510	0.62502	0.01242	0.24349	0.09347	0.02050	0.20941	0.64472	0.02068	0.05225	0.08895	0.01786	0.09661	0.48141	0.01804
331	0.28576	0.11261	0.00751	0.25284	0.66551	0.00554	0.23662	0.11114	0.01299	0.22493	0.62530	0.01265	0.24373	0.09344	0.02050	0.20925	0.64504	0.02087	0.05250	0.08843	0.01772	0.09645	0.48172	0.01917
332	0.28610	0.11249	0.00759	0.25304	0.66548	0.00549	0.23695	0.11097	0.01300	0.22525	0.62539	0.01373	0.24407	0.09324	0.02043	0.20952	0.64510	0.02192	0.05285	0.08815	0.01753	0.09692	0.48165	0.01945
333	0.28575	0.11248	0.00758	0.25327	0.66560	0.00625	0.23646	0.11102	0.01152	0.22520	0.62534	0.01239	0.24367	0.09328	0.01885	0.20972	0.64512	0.02086	0.05243	0.08816	0.01833	0.09624	0.48226	0.02026
334	0.28552	0.11263	0.00659	0.25342	0.66567	0.00602	0.23637	0.11114	0.01198	0.22546	0.62558	0.01361	0.24356	0.09336	0.01923	0.20979	0.64538	0.02172	0.05231	0.08846	0.01839	0.09672	0.48224	0.02023
335	0.28562	0.11254	0.00681	0.25337	0.66518	0.00569	0.23645	0.11107	0.01200	0.22527	0.62513	0.01297	0.24362	0.09325	0.01919	0.20973	0.64503	0.02107	0.05237	0.08843	0.01817	0.09610	0.48227	0.02142
336	0.28576	0.11249	0.00739	0.25299	0.66526	0.00544	0.23649	0.11101	0.01155	0.22491	0.62508	0.01210	0.24370	0.09323	0.01879	0.20948	0.64498	0.02040	0.05246	0.08814	0.01811	0.09588	0.48221	0.02221
337	0.28580	0.11193	0.00787	0.25286	0.66542	0.00577	0.23647	0.11057	0.01129	0.22473	0.62511	0.01140	0.24366	0.09284	0.01866	0.20932	0.64504	0.01967	0.05241	0.08801	0.01833	0.09583	0.48221	0.02267
338	0.28571	0.11189	0.00662	0.25253	0.66627	0.00552	0.23658	0.11055	0.01221	0.22464	0.62604	0.01265	0.24369	0.09279	0.01958	0.20908	0.64591	0.02079	0.05243	0.08835	0.01803	0.09624	0.48262	0.02307
339	0.28528	0.11245	0.00639	0.25235	0.66671	0.00514	0.23621	0.11098	0.01249	0.22458	0.62657	0.01321	0.24333	0.09314	0.01967	0.20898	0.64643	0.02129	0.05208	0.08857	0.01777	0.09640	0.48297	0.02369
340	0.28508	0.11286	0.00665	0.25320	0.66614	0.00525	0.23600	0.11128	0.01258	0.22519	0.62621	0.01349	0.24313	0.09334	0.01947	0.20975	0.64615	0.02166	0.05188	0.08868	0.01789	0.09605	0.48346	0.02388
341	0.28528	0.11251	0.00702	0.25395	0.66525	0.00526	0.23615	0.11096	0.01253	0.22559	0.62549	0.01313	0.24328	0.09302	0.01942	0.21047	0.64556	0.02158	0.05203	0.08840	0.01781	0.09514	0.48403	0.02476
342	0.28544	0.11223	0.00707	0.25403	0.66510	0.00553	0.23618	0.11064	0.01129	0.22544	0.62524	0.01195	0.24344	0.09283	0.01840	0.21046	0.64542	0.02042	0.05220	0.08742	0.01817	0.09468	0.48428	0.02590
343	0.28570	0.11191	0.00705	0.25431	0.66567	0.00585	0.23655	0.11041	0.01247	0.22580	0.62600	0.01364	0.24366	0.09256	0.01963	0.21070	0.64616	0.02192	0.05242	0.08784	0.01716	0.09496	0.48494	0.02579
344	0.28554	0.11212	0.00646	0.25439	0.66596	0.00549	0.23684	0.11049	0.01498	0.22613	0.62673	0.01595	0.24378	0.09261	0.02223	0.21088	0.64684	0.02408	0.05261	0.08820	0.01611	0.09532	0.48546	0.02564
345	0.28483	0.11232	0.00707	0.25386	0.66617	0.00596	0.23582	0.11068	0.01354	0.22543	0.62658	0.01446	0.24291	0.09291	0.02090	0.21033	0.64678	0.02264	0.05171	0.08767	0.01695	0.09471	0.48551	0.02761
346	0.28491	0.11175	0.00696	0.25409	0.66576	0.00564	0.23571	0.11043	0.01191	0.22556	0.62607	0.01327	0.24280	0.09257	0.01908	0.21048	0.64637	0.02124	0.05153	0.08843	0.01742	0.09492	0.48515	0.02875
347	0.28508	0.11186	0.00698	0.25438	0.66546	0.00551	0.23582	0.11056	0.01134	0.22574	0.62577	0.01268	0.24293	0.09263	0.01828	0.21073	0.64611	0.02068	0.05166	0.08856	0.01761	0.09482	0.48517	0.02862
348	0.28535	0.11183	0.00693	0.25432	0.66530	0.00493	0.23633	0.11038	0.01339	0.22589	0.62600	0.01466	0.24331	0.09248	0.02055	0.21085	0.64627	0.02277	0.05210	0.08832	0.01621	0.09478	0.48534	0.02833
349	0.28511	0.11213	0.00712	0.25371	0.66512	0.00479	0.23599	0.11056	0.01281	0.22506	0.62577	0.01360	0.24308	0.09279	0.02019	0.21024	0.64615	0.02185	0.05187	0.08769	0.01637	0.09346	0.48584	0.02988
350	0.28476	0.11212	0.00735	0.25349	0.66550	0.00536	0.23556	0.11044	0.01231	0.22481	0.62595	0.01314	0.24275	0.09268	0.01962	0.20996	0.64634	0.02129	0.05154	0.08704	0.01696	0.09357	0.48580	0.03036
351	0.28461	0.11169	0.00639	0.25390	0.66582	0.00530	0.23563	0.11004	0.01306	0.22537	0.62644	0.01437	0.24272	0.09222	0.02030	0.21056	0.64675	0.02280	0.05151	0.08715	0.01675	0.09399	0.48626	0.03025
352	0.28458	0.11152	0.00594	0.25393	0.66588	0.00557	0.23565	0.11001	0.01308	0.22552	0.62643	0.01475	0.24266	0.09203	0.02001	0.21061	0.64669	0.02311	0.05142	0.08809	0.01666	0.09457	0.48580	0.03016
353	0.28482	0.11142	0.00577	0.25441	0.66549	0.00581	0.23586	0.10986	0.01269	0.22579	0.62621	0.01505	0.24291	0.09200	0.01986	0.21106	0.64654	0.02359	0.05169	0.08742	0.01633	0.09390	0.48646	0.03043
354	0.28527	0.11208	0.00597	0.25502	0.66515	0.00547	0.23631	0.11043	0.01287	0.22631	0.62617	0.01563	0.24335	0.09246	0.01980	0.21172	0.64654	0.02431	0.05213	0.08797	0.01572	0.09356	0.48715	0.03032
355	0.28541	0.11297	0.00604	0.25519	0.66511	0.00569	0.23636	0.11110	0.01222	0.22624	0.62606	0.01483	0.24350	0.09304	0.01880	0.21174	0.64649	0.02350	0.05228	0.08793	0.01577	0.09318	0.48744	0.03036
356	0.28549	0.11321	0.00560	0.25547	0.66525	0.00510	0.23667	0.11109	0.01326	0.22658	0.62636	0.01513	0.24381	0.09313	0.02008	0.21195	0.64685	0.02344	0.05265	0.08729	0.01541	0.09356	0.48768	0.03051
357	0.28545	0.11299	0.00529	0.25573	0.66548	0.00518	0.23667	0.11093	0.01324	0.22687	0.62662	0.01534	0.24377	0.09292	0.01999	0.21217	0.64714	0.02347	0.05259	0.08750	0.01527	0.09401	0.48783	0.03117
358	0.28512	0.11276	0.00537	0.25586	0.66524	0.00542	0.23634	0.11067	0.01330	0.22698	0.62634	0.01543	0.24345	0.09263	0.01996	0.21240	0.64684	0.02378	0.05226	0.08728	0.01536	0.09403	0.48770	0.03170
359	0.28479	0.11265	0.00652	0.25561	0.66447	0.00543	0.23576	0.11075	0.01274	0.22658	0.62556	0.01495	0.24288	0.09267	0.01928	0.21223	0.64609	0.02364	0.05167	0.08758	0.01582	0.09312	0.48755	0.03237
360	0.28496	0.11272	0.00584	0.25639	0.66418	0.00479	0.23629	0.11058	0.01443	0.22769	0.62604	0.01779	0.24337	0.09266	0.02143	0.21318	0.64654	0.02626	0.05225	0.08683	0.01522	0.09365	0.48815	0.03118
361	0.28511	0.11262	0.00620	0.25783	0.66418	0.00561	0.23612	0.11067	0.01272	0.22848	0.62596	0.01677	0.24324	0.09268	0.01951	0.21425	0.64665	0.02528	0.05205	0.08721	0.01511	0.09310	0.48956	0.03200
362	0.28499	0.11275	0.00600	0.25795	0.66409	0.00639	0.23590	0.11074	0.01168	0.22823	0.62565	0.01565	0.24313	0.09280	0.01850	0.21428	0.64641	0.02443	0.05194	0.08666	0.01554	0.09239	0.49000	0.03325
363	0.28482	0.11219	0.00605	0.25720	0.66391	0.00645	0.23574	0.11050	0.01199	0.22754	0.62539	0.01560	0.24283	0.09245	0.01866	0.21364	0.64611	0.02455	0.05159	0.08786	0.01568	0.09194	0.48956	0.03363
364	0.28473	0.11213	0.00573	0.25811	0.66312	0.00609	0.23569	0.11043	0.01202	0.22815	0.62502	0.01596	0.24276	0.09238	0.01869	0.21440	0.64591	0.02476	0.05153	0.08788	0.01543	0.09117	0.49056	0.03383
365	0.28466	0.11232	0.00587	0.25904	0.66313	0.00627	0.23560	0.11054	0.01201	0.22886	0.62519	0.01614	0.24271	0.09254	0.01876	0.21524	0.64615	0.02499	0.05149	0.08757	0.01527	0.09108	0.49152	0.03379
366	0.28465	0.11280	0.00605	0.25846	0.66372	0.00649	0.23560	0.11096	0.01220	0.22839	0.62572	0.01644	0.24273	0.09297	0.01896	0.21475	0.64661	0.02541	0.05151	0.08778	0.01552	0.09087	0.49175	0.03379
367	0.28468	0.11270	0.00633	0.25812	0.66392	0.00663	0.23555	0.11095	0.01187	0.22804	0.62599	0.01680	0.24269	0.09299	0.01872	0.21443	0.64689	0.02577	0.05147	0.08782	0.01570	0.09032	0.49220	0.03406
368	0.28493	0.11228	0.00649	0.25952	0.66302	0.00642	0.23577	0.11063	0.01172	0.22895	0.62540	0.01629	0.24286	0.09266	0.01858	0.21559	0.64651	0.02517	0.05164	0.08785	0.01523	0.08979	0.49325	0.03460
369	0.28499	0.11223	0.00638	0.26072	0.66238	0.00621	0.23597	0.11045	0.01278	0.22976	0.62517	0.01640	0.24301	0.09244	0.01961	0.21660	0.64647	0.02513	0.05182	0.08761	0.01469	0.08919	0.49458	0.03508
370	0.28486	0.11182	0.00641	0.26117	0.66326	0.00640	0.23607	0.11010	0.01439	0.23037	0.62638	0.01817	0.24296	0.09206	0.02127	0.21717	0.64764	0.02692	0.05181	0.08809	0.01425	0.08932	0.49597	0.03431
371	0.28448	0.11217	0.00643	0.26290	0.66309	0.00769	0.23540	0.11045	0.01236	0.23124	0.62648	0.01791	0.24246	0.09246	0.01920	0.21856	0.64791	0.02700	0.05126	0.08762	0.01502	0.08786	0.49871	0.03467
372	0.28436	0.11268	0.00597	0.26444	0.66278	0.00771	0.23538	0.11078	0.01264	0.23240	0.62668	0.01856	0.24247	0.09269	0.01920	0.21987	0.64829	0.02745	0.05126	0.08780	0.01529	0.08744	0.50059	0.03442
373	0.28434	0.11257	0.00667	0.26453	0.66293	0.00880	0.23509	0.11087	0.01108	0.23168	0.62677	0.01662	0.24226	0.09282	0.01765	0.21954	0.64856	0.02560	0.05102	0.08775	0.01540	0.08566	0.50235	0.03557
374	0.28438	0.11234	0.00752	0.26493	0.66367	0.00975	0.23506	0.11071	0.01087	0.23169	0.62765	0.01647	0.24223	0.09278	0.01777	0.21979	0.64949	0.02566	0.05101	0.08743	0.01542	0.08477	0.50434	0.03576
375	0.28467	0.11245	0.00804	0.26638	0.66418	0.00968	0.23537	0.11084	0.01184	0.23297	0.62853	0.01741	0.24248	0.09295	0.01889	0.22123	0.65043	0.02663	0.05128	0.08776	0.01524	0.08492	0.50641	0.03560
376	0.28472	0.11294	0.00735	0.26681	0.66515	0.00956	0.23555	0.11120	0.01247	0.23347	0.62968	0.01835	0.24266	0.09335	0.01964	0.22167	0.65160	0.02749	0.05148	0.08784	0.01520	0.08500	0.50784	0.03488
377	0.28497	0.11275	0.00673	0.26694	0.66575	0.01021	0.23586	0.11115	0.01245	0.23327	0.63042	0.01825	0.24290	0.09328	0.01963	0.22168	0.65238	0.02753	0.05170	0.08842	0.01487	0.08405	0.50955	0.03515
378	0.28518	0.11226	0.00619	0.26860	0.66520	0.01100	0.23611	0.11074	0.01221	0.23422	0.63040	0.01832	0.24309	0.09281	0.01928	0.22310	0.65250	0.02785	0.05188	0.08855	0.01434	0.08282	0.51224	0.03508
379	0.28488	0.11175	0.00663	0.27037	0.66403	0.01122	0.23559	0.11035	0.01053	0.23511	0.62977	0.01664	0.24266	0.09244	0.01759	0.22451	0.65208	0.02628	0.05142	0.08799	0.01469	0.08174	0.51446	0.03523
380	0.28503	0.11188	0.00581	0.27178	0.66414	0.01051	0.23608	0.11042	0.01281	0.23648	0.63027	0.01786	0.24297	0.09245	0.01987	0.22596	0.65263	0.02747	0.05179	0.08875	0.01388	0.08191	0.51622	0.03412
381	0.28495	0.11262	0.00702	0.27218	0.66426	0.01172	0.23565	0.11109	0.01077	0.23633	0.63056	0.01691	0.24276	0.09319	0.01780	0.22612	0.65294	0.02680	0.05153	0.08825	0.01478	0.08091	0.51779	0.03390
382	0.28530	0.11251	0.00652	0.27259	0.66441	0.01171	0.23620	0.11096	0.01235	0.23681	0.63094	0.01855	0.24317	0.09300	0.01936	0.22656	0.65333	0.02838	0.05198	0.08868	0.01404	0.08064	0.51884	0.03296
383	0.28495	0.11233	0.00651	0.27269	0.66486	0.01197	0.23574	0.11094	0.01131	0.23661	0.63147	0.01746	0.24276	0.09294	0.01818	0.22640	0.65398	0.02706	0.05151	0.08895	0.01504	0.08017	0.51987	0.03283
384	0.28512	0.11222	0.00613	0.27275	0.66540	0.01131	0.23612	0.11077	0.01276	0.23676	0.63217	0.01822	0.24301	0.09275	0.01969	0.22650	0.65473	0.02762	0.05181	0.08919	0.01405	0.08002	0.52086	0.03256
385	0.28480	0.11218	0.00652	0.27248	0.66529	0.01165	0.23547	0.11090	0.01009	0.23609	0.63214	0.01648	0.24253	0.09295	0.01703	0.22598	0.65483	0.02576	0.05127	0.08894	0.01479	0.07896	0.52166	0.03282
386	0.28507	0.11257	0.00587	0.27209	0.66550	0.01100	0.23595	0.11098	0.01154	0.23582	0.63252	0.01762	0.24299	0.09312	0.01875	0.22572	0.65514	0.02706	0.05179	0.08826	0.01400	0.07820	0.52240	0.03148
387	0.28524	0.11296	0.00616	0.27154	0.66536	0.01077	0.23598	0.11131	0.01043	0.23509	0.63240	0.01638	0.24312	0.09351	0.01769	0.22510	0.65499	0.02602	0.05192	0.08800	0.01406	0.07722	0.52264	0.03031
388	0.28548	0.11331	0.00605	0.27126	0.66544	0.01131	0.23617	0.11170	0.00959	0.23463	0.63255	0.01610	0.24333	0.09386	0.01670	0.22474	0.65502	0.02610	0.05211	0.08846	0.01393	0.07633	0.52324	0.02861
389	0.28543	0.11288	0.00570	0.27110	0.66551	0.01169	0.23610	0.11155	0.00923	0.23435	0.63269	0.01610	0.24319	0.09360	0.01618	0.22446	0.65521	0.02600	0.05193	0.08936	0.01419	0.07575	0.52375	0.02794
390	0.28522	0.11208	0.00612	0.27129	0.66483	0.01134	0.23589	0.11100	0.00964	0.23432	0.63229	0.01599	0.24288	0.09300	0.01654	0.22455	0.65495	0.02569	0.05161	0.08977	0.01452	0.07497	0.52448	0.02812
391	0.28491	0.11223	0.00576	0.27176	0.66499	0.01124	0.23575	0.11081	0.01104	0.23507	0.63242	0.01762	0.24276	0.09293	0.01822	0.22510	0.65501	0.02727	0.05153	0.08865	0.01420	0.07584	0.52416	0.02690
392	0.28462	0.11208	0.00616	0.27263	0.66532	0.01109	0.23539	0.11069	0.01082	0.23589	0.63271	0.01688	0.24241	0.09291	0.01822	0.22594	0.65527	0.02663	0.05120	0.08836	0.01397	0.07666	0.52444	0.02605
393	0.28504	0.11211	0.00581	0.27413	0.66565	0.01044	0.23599	0.11076	0.01209	0.23737	0.63333	0.01761	0.24290	0.09294	0.01951	0.22739	0.65595	0.02719	0.05172	0.08892	0.01358	0.07747	0.52588	0.02459
394	0.28558	0.11254	0.00623	0.27474	0.66616	0.01040	0.23649	0.11116	0.01216	0.23797	0.63384	0.01746	0.24341	0.09332	0.01952	0.22793	0.65647	0.02694	0.05223	0.08918	0.01374	0.07808	0.52632	0.02380
395	0.28559	0.11308	0.00732	0.27454	0.66719	0.01108	0.23625	0.11156	0.01053	0.23758	0.63458	0.01528	0.24338	0.09389	0.01811	0.22754	0.65720	0.02479	0.05218	0.08840	0.01457	0.07821	0.52644	0.02353
396	0.28529	0.11334	0.00684	0.27490	0.66820	0.01098	0.23608	0.11183	0.01165	0.23816	0.63545	0.01599	0.24313	0.09415	0.01927	0.22798	0.65792	0.02570	0.05195	0.08894	0.01423	0.07915	0.52664	0.02197
397	0.28484	0.11329	0.00652	0.27588	0.66857	0.01101	0.23566	0.11186	0.01172	0.23904	0.63594	0.01600	0.24264	0.09402	0.01902	0.22891	0.65840	0.02579	0.05145	0.08962	0.01403	0.07958	0.52772	0.02091
398	0.28472	0.11295	0.00716	0.27644	0.66818	0.01105	0.23535	0.11166	0.01006	0.23919	0.63578	0.01418	0.24241	0.09382	0.01731	0.22930	0.65833	0.02401	0.05117	0.08944	0.01442	0.07904	0.52867	0.02070
399	0.28530	0.11326	0.00693	0.27625	0.66847	0.01003	0.23612	0.11182	0.01203	0.23931	0.63603	0.01554	0.24309	0.09401	0.01941	0.22919	0.65856	0.02517	0.05191	0.08946	0.01396	0.07941	0.52843	0.01946
