	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
16354	-4.17824	-76.70014	441.44437	-12.55920	44.34859	326.42896
16355	-4.15923	-76.91106	443.05258	-12.56240	44.04258	324.36172
16356	-4.13916	-77.12418	444.67517	-12.56582	43.73430	322.28946
16357	-4.11806	-77.33907	446.30853	-12.56942	43.42442	320.21692
16358	-4.09591	-77.55574	447.95255	-12.57320	43.11296	318.14426
16359	-4.07262	-77.77493	449.61246	-12.57714	42.79889	316.06482
16360	-4.04823	-77.99618	451.28461	-12.58124	42.48289	313.98322
16361	-4.02272	-78.21927	452.96704	-12.58546	42.16532	311.90198
16362	-3.99611	-78.44421	454.65958	-12.58979	41.84619	309.82120
16363	-3.96826	-78.67177	456.36777	-12.59423	41.52445	307.73425
16364	-3.93924	-78.90147	458.08777	-12.59876	41.20080	305.64575
16365	-3.90908	-79.13280	459.81555	-12.60337	40.87599	303.56061
16366	-3.87769	-79.36651	461.55664	-12.60807	40.54897	301.47198
16367	-3.84505	-79.60259	463.31091	-12.61286	40.21976	299.38013
16368	-3.81120	-79.84080	465.07629	-12.61775	39.88876	297.28754
16369	-3.77619	-80.08057	466.84863	-12.62271	39.55671	295.19891
16370	-3.73991	-80.32269	468.63367	-12.62777	39.22255	293.10757
16371	-3.70234	-80.56715	470.43115	-12.63293	38.88631	291.01376
16372	-3.66356	-80.81343	472.23700	-12.63818	38.54875	288.92218
16373	-3.62352	-81.06176	474.05298	-12.64352	38.20953	286.83075
16374	-3.58222	-81.31213	475.87897	-12.64896	37.86869	284.73965
16375	-3.53962	-81.56476	477.71664	-12.65451	37.52589	282.64679
16376	-3.49580	-81.81908	479.56180	-12.66016	37.18192	280.55698
16377	-3.45074	-82.07531	481.41629	-12.66591	36.83644	278.46808
16378	-3.40442	-82.33344	483.27985	-12.67178	36.48950	276.38034
16379	-3.35679	-82.59372	485.15430	-12.67778	36.14075	274.29163
16380	-3.30798	-82.85553	487.03534	-12.68388	35.79098	272.20670
16381	-3.25791	-83.11913	488.92477	-12.69011	35.43987	270.12350
16382	-3.20660	-83.38448	490.82242	-12.69647	35.08745	268.04227
16383	-3.15406	-83.65153	492.72803	-12.70295	34.73376	265.96313
16384	-3.10024	-83.92048	494.64337	-12.70955	34.37847	263.88409
16385	-3.04527	-84.19073	496.56406	-12.71627	34.02240	261.80991
16386	-2.98910	-84.46245	498.49188	-12.72309	33.66520	259.73846
16387	-2.93174	-84.73562	500.42651	-12.73002	33.30693	257.67007
16388	-2.87315	-85.01046	502.36993	-12.73707	32.94723	255.60262
16389	-2.81346	-85.28632	504.31757	-12.74420	32.58695	253.54086
16390	-2.75263	-85.56342	506.27130	-12.75144	32.22573	251.48277
16391	-2.69065	-85.84170	508.23080	-12.75876	31.86363	249.42853
16392	-2.62750	-86.12137	510.19797	-12.76617	31.50031	247.37614
16393	-2.56332	-86.40174	512.16815	-12.77363	31.13661	245.33028
16394	-2.49816	-86.68272	514.14105	-12.78113	30.77260	243.29117
16395	-2.43181	-86.96514	516.12274	-12.78867	30.40714	241.25229
16396	-2.36444	-87.24828	518.10876	-12.79623	30.04108	239.21835
16397	-2.29616	-87.53178	520.09644	-12.80378	29.67489	237.19176
16398	-2.22700	-87.81548	522.08551	-12.81131	29.30862	235.17274
16399	-2.15673	-88.10029	524.08228	-12.81882	28.94112	233.15486
16400	-2.08556	-88.38545	526.08197	-12.82628	28.57327	231.14275
16401	-2.01365	-88.67027	528.07983	-12.83364	28.20592	229.14102
16402	-1.94081	-88.95557	530.08228	-12.84091	27.83794	227.14325
16403	-1.86706	-89.24125	532.08881	-12.84806	27.46939	225.14967
16404	-1.79251	-89.52690	534.09698	-12.85504	27.10073	223.16269
16405	-1.71735	-89.81179	536.10205	-12.86183	26.73285	221.18686
16406	-1.64137	-90.09676	538.11035	-12.86840	26.36459	219.21582
16407	-1.56459	-90.38171	540.12146	-12.87473	25.99601	217.24982
16408	-1.48721	-90.66592	542.13068	-12.88079	25.62800	215.29337
16409	-1.40917	-90.94958	544.13989	-12.88654	25.26022	213.34450
16410	-1.33051	-91.23261	546.14874	-12.89196	24.89272	211.40344
16411	-1.25114	-91.51520	548.15900	-12.89701	24.52518	209.46823
16412	-1.17127	-91.79662	550.16602	-12.90166	24.15846	207.54333
16413	-1.09084	-92.07707	552.17163	-12.90588	23.79224	205.62683
16414	-1.00987	-92.35645	554.17548	-12.90962	23.42658	203.71892
16415	-0.92828	-92.63495	556.17944	-12.91286	23.06115	201.81770
16416	-0.84629	-92.91184	558.17865	-12.91557	22.69682	199.92758
16417	-0.76382	-93.18734	560.17505	-12.91770	22.33325	198.04662
16418	-0.68089	-93.46133	562.16827	-12.91924	21.97051	196.17505
16419	-0.59753	-93.73372	564.15802	-12.92013	21.60867	194.31299
16420	-0.51364	-94.00471	566.14600	-12.92035	21.24739	192.45862
16421	-0.42944	-94.27361	568.12762	-12.91986	20.88754	190.61612
16422	-0.34483	-94.54061	570.10468	-12.91864	20.52876	188.78360
16423	-0.25983	-94.80564	572.07672	-12.91663	20.17113	186.96126
16424	-0.17437	-95.06887	574.04572	-12.91381	19.81433	185.14722
16425	-0.08864	-95.32965	576.00690	-12.91015	19.45919	183.34564
16426	-0.00256	-95.58817	577.96210	-12.90561	19.10539	181.55467
16427	0.08385	-95.84432	579.91101	-12.90016	18.75299	179.77448
16428	0.17069	-96.09832	581.85535	-12.89375	18.40166	178.00323
16429	0.25775	-96.34955	583.79053	-12.88636	18.05223	176.24495
16430	0.34502	-96.59792	585.71625	-12.87797	17.70476	174.49977
16431	0.43278	-96.84420	587.63855	-12.86852	17.35815	172.76204
16432	0.52084	-97.08775	589.55280	-12.85798	17.01322	171.03575
16433	0.60908	-97.32823	591.45660	-12.84635	16.67042	169.32294
16434	0.69750	-97.56561	593.34967	-12.83358	16.32979	167.62366
16435	0.78637	-97.80057	595.23779	-12.81960	15.99026	165.93250
16436	0.87551	-98.03252	597.11652	-12.80442	15.65264	164.25330
16437	0.96470	-98.26090	598.98145	-12.78802	15.31773	162.58984
16438	1.05423	-98.48645	600.83850	-12.77033	14.98447	160.93672
16439	1.14409	-98.70908	602.68719	-12.75132	14.65291	159.29408
16440	1.23420	-98.92850	604.52515	-12.73097	14.32348	157.66386
16441	1.32433	-99.14420	606.34814	-12.70929	13.99695	156.04971
16442	1.41478	-99.35683	608.16187	-12.68619	13.67229	154.44640
16443	1.50555	-99.56635	609.96594	-12.66163	13.34957	152.85406
16444	1.59643	-99.77223	611.75604	-12.63564	13.02954	151.27632
16445	1.68751	-99.97468	613.53387	-12.60815	12.71189	149.71149
16446	1.77879	-100.17367	615.29932	-12.57915	12.39668	148.15967
16447	1.87036	-100.36940	617.05383	-12.54859	12.08359	146.61916
16448	1.96200	-100.56145	618.79358	-12.51651	11.77334	145.09338
16449	2.05381	-100.75001	620.52002	-12.48286	11.46563	143.58067
16450	2.14578	-100.93507	622.23309	-12.44763	11.16048	142.08110
16451	2.23800	-101.11684	623.93445	-12.41075	10.85761	140.59305
16452	2.33026	-101.29488	625.62000	-12.37229	10.55772	139.11983
16453	2.42265	-101.46941	627.29144	-12.33219	10.26050	137.65981
16454	2.51517	-101.64041	628.94867	-12.29044	9.96599	136.21303
16455	2.60779	-101.80791	630.59125	-12.24702	9.67422	134.77950
16456	2.70062	-101.97207	632.22101	-12.20188	9.38488	133.35768
16457	2.79342	-102.13259	633.83417	-12.15510	9.09864	131.95065
16458	2.88630	-102.28963	635.43237	-12.10664	8.81519	130.55690
16459	2.97923	-102.44324	637.01544	-12.05649	8.53456	129.17641
16460	3.07231	-102.59357	638.58490	-12.00458	8.25647	127.80765
16461	3.16532	-102.74033	640.13721	-11.95101	7.98154	126.45366
16462	3.25834	-102.88368	641.67389	-11.89573	7.70949	125.11292
16463	3.35137	-103.02367	643.19482	-11.83872	7.44034	123.78544
16464	3.44449	-103.16045	644.70142	-11.77994	7.17380	122.46973
16465	3.53746	-103.29378	646.19043	-11.71950	6.91047	121.16868
16466	3.63027	-103.42368	647.66180	-11.65743	6.65033	119.88219
16467	3.72320	-103.55062	649.12018	-11.59352	6.39254	118.60604
16468	3.81602	-103.67435	650.56213	-11.52791	6.13768	117.34301
16469	3.90861	-103.79478	651.98615	-11.46068	5.88601	116.09444
16470	4.00094	-103.91194	653.39209	-11.39185	5.63755	114.86028
16471	4.09331	-104.02624	654.78442	-11.32119	5.39147	113.63644
16472	4.18547	-104.13747	656.16003	-11.24885	5.14833	112.42560
16473	4.27721	-104.24544	657.51593	-11.17504	4.90863	111.23029
16474	4.36879	-104.35056	658.85657	-11.09953	4.67155	110.04645
16475	4.46019	-104.45287	660.18201	-11.02234	4.43709	108.87405
16476	4.55128	-104.55231	661.49060	-10.94359	4.20549	107.71426
16477	4.64182	-104.64871	662.77972	-10.86348	3.97723	106.56952
16478	4.73210	-104.74246	664.05347	-10.78177	3.75152	105.43594
16479	4.82207	-104.83359	665.31201	-10.69850	3.52836	104.31345
16480	4.91151	-104.92194	666.55231	-10.61387	3.30821	103.20441
16481	5.00050	-105.00769	667.77600	-10.52781	3.09081	102.10751
16482	5.08900	-105.09087	668.98303	-10.44037	2.87613	101.02264
16483	5.17709	-105.17160	670.17468	-10.35148	2.66391	99.94851
16484	5.26454	-105.24978	671.34851	-10.26137	2.45459	98.88739
16485	5.35142	-105.32554	672.50592	-10.17000	2.24790	97.83799
16486	5.43770	-105.39890	673.64691	-10.07738	2.04381	96.80019
16487	5.52345	-105.47002	674.77271	-9.98346	1.84208	95.77278
16488	5.60846	-105.53876	675.88098	-9.88848	1.64312	94.75793
16489	5.69278	-105.60529	676.97302	-9.79238	1.44667	93.75438
16490	5.77640	-105.66961	678.04883	-9.69519	1.25271	92.76202
16491	5.85928	-105.73178	679.10852	-9.59696	1.06121	91.78077
16492	5.94149	-105.79192	680.15338	-9.49762	0.87193	90.80946
16493	6.02282	-105.84991	681.18115	-9.39744	0.68524	89.85010
16494	6.10333	-105.90587	682.19318	-9.29635	0.50092	88.90152
16495	6.18299	-105.95985	683.18945	-9.19439	0.31892	87.96363
16496	6.26187	-106.01194	684.17120	-9.09151	0.13901	87.03530
16497	6.33975	-106.06207	685.13641	-8.98797	-0.03843	86.11848
16498	6.41671	-106.11032	686.08618	-8.88370	-0.21365	85.21201
16499	6.49270	-106.15676	687.02069	-8.77875	-0.38667	84.31581
16500	6.56781	-106.20145	687.94110	-8.67304	-0.55773	83.42878
16501	6.64183	-106.24434	688.84552	-8.56686	-0.72647	82.55273
16502	6.71476	-106.28548	689.73431	-8.46024	-0.89294	81.68748
16503	6.78682	-106.32505	690.61047	-8.35288	-1.05774	80.83008
16504	6.85783	-106.36298	691.47217	-8.24505	-1.22052	79.98231
16505	6.92768	-106.39928	692.31879	-8.13692	-1.38115	79.14494
16506	6.99638	-106.43400	693.15039	-8.02853	-1.53967	78.31782
16507	7.06411	-106.46728	693.97009	-7.91958	-1.69663	77.49809
16508	7.13072	-106.49908	694.77606	-7.81033	-1.85173	76.68747
16509	7.19605	-106.52937	695.56689	-7.70106	-2.00466	75.88757
16510	7.26030	-106.55827	696.34546	-7.59145	-2.15596	75.09562
16511	7.32346	-106.58582	697.11163	-7.48152	-2.30563	74.31154
16512	7.38545	-106.61201	697.86511	-7.37144	-2.45356	73.53609
16513	7.44613	-106.63681	698.60425	-7.26146	-2.59944	72.77081
16514	7.50568	-106.66035	699.33173	-7.15128	-2.74378	72.01305
16515	7.56409	-106.68262	700.04779	-7.04090	-2.88661	71.26273
16516	7.62122	-106.70363	700.75098	-6.93062	-3.02765	70.52137
16517	7.67712	-106.72342	701.44238	-6.82034	-3.16707	69.78803
16518	7.73180	-106.74200	702.12207	-6.71009	-3.30490	69.06262
16519	7.78531	-106.75945	702.79114	-6.59978	-3.44132	68.34425
16520	7.83752	-106.77572	703.44818	-6.48968	-3.57605	67.63439
16521	7.88849	-106.79086	704.09436	-6.37970	-3.70926	66.93218
16522	7.93822	-106.80490	704.72974	-6.26987	-3.84098	66.23750
16523	7.98676	-106.81787	705.35522	-6.16010	-3.97138	65.54951
16524	8.03399	-106.82977	705.96960	-6.05066	-4.10019	64.86964
16525	8.07998	-106.84063	706.57391	-5.94145	-4.22758	64.19701
16526	8.12471	-106.85048	707.16827	-5.83251	-4.35358	63.53155
16527	8.16820	-106.85934	707.75305	-5.72386	-4.47820	62.87315
16528	8.21050	-106.86724	708.32892	-5.61540	-4.60160	62.22103
16529	8.25153	-106.87419	708.89502	-5.50740	-4.72353	61.57653
16530	8.29134	-106.88022	709.45215	-5.39975	-4.84414	60.93884
16531	8.32994	-106.88536	710.00061	-5.29249	-4.96346	60.30788
16532	8.36738	-106.88963	710.54126	-5.18551	-5.08163	59.68288
16533	8.40360	-106.89306	711.07306	-5.07908	-5.19841	59.06513
16534	8.43863	-106.89566	711.59692	-4.97310	-5.31394	58.45385
16535	8.47249	-106.89747	712.11316	-4.86759	-5.42826	57.84896
16536	8.50523	-106.89850	712.62231	-4.76246	-5.54149	57.24976
16537	8.53679	-106.89878	713.12366	-4.65797	-5.65339	56.65753
16538	8.56717	-106.89835	713.61743	-4.55412	-5.76398	56.07220
16539	8.59649	-106.89721	714.10553	-4.45061	-5.87363	55.49181
16540	8.62470	-106.89542	714.58691	-4.34767	-5.98210	54.91762
16541	8.65176	-106.89297	715.06140	-4.24545	-6.08927	54.35020
16542	8.67770	-106.88991	715.52924	-4.14396	-6.19518	53.78950
16543	8.70261	-106.88625	715.99200	-4.04289	-6.30017	53.23362
16544	8.72644	-106.88202	716.44910	-3.94249	-6.40401	52.68377
16545	8.74916	-106.87727	716.89954	-3.84300	-6.50649	52.14115
16546	8.77087	-106.87200	717.34521	-3.74413	-6.60795	51.60394
16547	8.79157	-106.86626	717.78613	-3.64589	-6.70840	51.07219
16548	8.81125	-106.86005	718.22205	-3.54842	-6.80772	50.54646
16549	8.82989	-106.85346	718.65216	-3.45197	-6.90572	50.02790
16550	8.84757	-106.84648	719.07812	-3.35625	-7.00271	49.51479
16551	8.86431	-106.83913	719.50006	-3.26128	-7.09871	49.00716
16552	8.88007	-106.83147	719.91718	-3.16730	-7.19350	48.50612
16553	8.89490	-106.82353	720.33020	-3.07423	-7.28719	48.01111
16554	8.90881	-106.81531	720.73932	-2.98209	-7.37980	47.52216
16555	8.92185	-106.80688	721.14508	-2.89081	-7.47142	47.03878
16556	8.93400	-106.79826	721.54669	-2.80062	-7.56186	46.56206
16557	8.94531	-106.78948	721.94476	-2.71142	-7.65122	46.09149
16558	8.95580	-106.78058	722.33942	-2.62325	-7.73950	45.62711
16559	8.96549	-106.77159	722.73114	-2.53603	-7.82680	45.16845
16560	8.97439	-106.76254	723.11938	-2.44998	-7.91293	44.71655
16561	8.98254	-106.75348	723.50470	-2.36502	-7.99799	44.27093
16562	8.98995	-106.74443	723.88708	-2.28117	-8.08199	43.83163
16563	8.99665	-106.73543	724.26672	-2.19847	-8.16492	43.39873
16564	9.00269	-106.72649	724.64404	-2.11684	-8.24687	42.97186
16565	9.00807	-106.71767	725.01831	-2.03649	-8.32765	42.55202
16566	9.01284	-106.70898	725.38995	-1.95736	-8.40735	42.13886
16567	9.01701	-106.70048	725.75916	-1.87947	-8.48598	41.73243
16568	9.02063	-106.69215	726.12622	-1.80277	-8.56361	41.33240
16569	9.02372	-106.68409	726.49054	-1.72744	-8.64006	40.93973
16570	9.02630	-106.67627	726.85266	-1.65343	-8.71543	40.55407
16571	9.02841	-106.66875	727.21246	-1.58077	-8.78970	40.17551
16572	9.03009	-106.66154	727.57043	-1.50941	-8.86295	39.80378
16573	9.03136	-106.65469	727.92572	-1.43953	-8.93501	39.43982
16574	9.03226	-106.64821	728.27844	-1.37119	-9.00587	39.08376
16575	9.03283	-106.64209	728.62958	-1.30417	-9.07576	38.73457
16576	9.03310	-106.63640	728.97852	-1.23867	-9.14451	38.39318
16577	9.03311	-106.63113	729.32471	-1.17480	-9.21204	38.06010
16578	9.03289	-106.62634	729.66833	-1.11258	-9.27833	37.73542
16579	9.03248	-106.62200	730.01031	-1.05184	-9.34361	37.41824
16580	9.03191	-106.61817	730.34998	-0.99276	-9.40770	37.10941
16581	9.03121	-106.61485	730.68652	-0.93549	-9.47048	36.80973
16582	9.03042	-106.61206	731.02100	-0.87985	-9.53215	36.51834
16583	9.02956	-106.60978	731.35321	-0.82589	-9.59271	36.23540
16584	9.02867	-106.60804	731.68286	-0.77369	-9.65208	35.96137
16585	9.02779	-106.60683	732.00897	-0.72338	-9.71014	35.69698
16586	9.02693	-106.60616	732.33258	-0.67481	-9.76708	35.44147
16587	9.02613	-106.60604	732.65375	-0.62803	-9.82289	35.19501
16588	9.02542	-106.60649	732.97150	-0.58315	-9.87744	34.95829
16589	9.02485	-106.60750	733.28619	-0.54016	-9.93080	34.73118
16590	9.02442	-106.60906	733.59760	-0.49907	-9.98294	34.51379
16591	9.02416	-106.61118	733.90588	-0.45989	-10.03388	34.30606
16592	9.02409	-106.61384	734.21033	-0.42272	-10.08348	34.10857
16593	9.02425	-106.61701	734.51093	-0.38756	-10.13175	33.92122
16594	9.02466	-106.62070	734.80768	-0.35444	-10.17868	33.74416
16595	9.02532	-106.62492	735.10065	-0.32335	-10.22427	33.57732
16596	9.02629	-106.62963	735.38904	-0.29439	-10.26840	33.42123
16597	9.02756	-106.63483	735.67303	-0.26757	-10.31109	33.27583
16598	9.02917	-106.64052	735.95239	-0.24291	-10.35229	33.14125
16599	9.03114	-106.64665	736.22693	-0.22044	-10.39195	33.01764
16600	9.03348	-106.65320	736.49670	-0.20019	-10.43004	32.90505
16601	9.03622	-106.66013	736.76086	-0.18223	-10.46640	32.80386
16602	9.03936	-106.66741	737.01959	-0.16657	-10.50102	32.71410
16603	9.04292	-106.67500	737.27246	-0.15325	-10.53382	32.63593
16604	9.04694	-106.68289	737.51971	-0.14229	-10.56478	32.56942
16605	9.05142	-106.69103	737.76038	-0.13375	-10.59375	32.51489
16606	9.05637	-106.69938	737.99457	-0.12765	-10.62070	32.47239
16607	9.06182	-106.70791	738.22211	-0.12402	-10.64558	32.44208
16608	9.06778	-106.71658	738.44293	-0.12288	-10.66832	32.42405
16609	9.07424	-106.72530	738.65637	-0.12425	-10.68882	32.41845
16610	9.08120	-106.73402	738.86218	-0.12812	-10.70703	32.42533
16611	9.08870	-106.74273	739.06073	-0.13454	-10.72292	32.44485
16612	9.09672	-106.75134	739.25140	-0.14349	-10.73639	32.47712
16613	9.10526	-106.75977	739.43378	-0.15499	-10.74736	32.52216
16614	9.11432	-106.76798	739.60760	-0.16903	-10.75579	32.58005
16615	9.12394	-106.77594	739.77325	-0.18567	-10.76161	32.65110
16616	9.13411	-106.78357	739.92999	-0.20491	-10.76475	32.73530
16617	9.14478	-106.79077	740.07733	-0.22667	-10.76515	32.83252
16618	9.15598	-106.79751	740.21570	-0.25101	-10.76276	32.94314
16619	9.16770	-106.80370	740.34467	-0.27792	-10.75752	33.06729
16620	9.17993	-106.80926	740.46393	-0.30737	-10.74938	33.20496
16621	9.19260	-106.81412	740.57300	-0.33925	-10.73829	33.35588
16622	9.20577	-106.81819	740.67206	-0.37368	-10.72418	33.52063
16623	9.21941	-106.82143	740.76093	-0.41062	-10.70698	33.69933
16624	9.23349	-106.82373	740.83917	-0.44999	-10.68667	33.89168
16625	9.24800	-106.82503	740.90668	-0.49182	-10.66319	34.09797
16626	9.26293	-106.82526	740.96320	-0.53605	-10.63650	34.31824
16627	9.27826	-106.82433	741.00867	-0.58269	-10.60653	34.55286
16628	9.29393	-106.82216	741.04279	-0.63161	-10.57333	34.80137
16629	9.30994	-106.81867	741.06549	-0.68280	-10.53684	35.06409
16630	9.32625	-106.81380	741.07648	-0.73621	-10.49702	35.34109
16631	9.34287	-106.80744	741.07556	-0.79188	-10.45380	35.63276
16632	9.35973	-106.79952	741.06281	-0.84962	-10.40725	35.93854
16633	9.37682	-106.78999	741.03784	-0.90945	-10.35730	36.25881
16634	9.39411	-106.77873	741.00049	-0.97133	-10.30391	36.59362
16635	9.41158	-106.76571	740.95068	-1.03520	-10.24711	36.94299
16636	9.42922	-106.75082	740.88843	-1.10107	-10.18686	37.30729
16637	9.44696	-106.73406	740.81342	-1.16873	-10.12330	37.68573
16638	9.46478	-106.71532	740.72571	-1.23820	-10.05640	38.07869
16639	9.48266	-106.69456	740.62531	-1.30940	-9.98617	38.48615
16640	9.50059	-106.67168	740.51172	-1.38236	-9.91257	38.90858
16641	9.51851	-106.64667	740.38531	-1.45687	-9.83577	39.34505
16642	9.53639	-106.61944	740.24573	-1.53292	-9.75572	39.79598
16643	9.55422	-106.58993	740.09302	-1.61047	-9.67243	40.26138
16644	9.57198	-106.55805	739.92688	-1.68956	-9.58586	40.74172
16645	9.58960	-106.52383	739.74756	-1.76994	-9.49620	41.23588
16646	9.60706	-106.48724	739.55518	-1.85156	-9.40352	41.74377
16647	9.62439	-106.44808	739.34900	-1.93465	-9.30752	42.26702
16648	9.64151	-106.40642	739.12933	-2.01897	-9.20844	42.80448
16649	9.65839	-106.36222	738.89648	-2.10437	-9.10642	43.35546
16650	9.67498	-106.31546	738.65033	-2.19079	-9.00150	43.91987
16651	9.69133	-106.26594	738.39008	-2.27848	-8.89337	44.49953
16652	9.70736	-106.21371	738.11621	-2.36718	-8.78228	45.09314
16653	9.72301	-106.15885	737.82935	-2.45666	-8.66852	45.69927
16654	9.73832	-106.10117	737.52863	-2.54716	-8.55173	46.31978
16655	9.75326	-106.04061	737.21393	-2.63864	-8.43195	46.95462
16656	9.76780	-105.97721	736.88574	-2.73095	-8.30933	47.60300
16657	9.78187	-105.91109	736.54456	-2.82385	-8.18418	48.26336
16658	9.79551	-105.84201	736.18958	-2.91760	-8.05610	48.93774
16659	9.80869	-105.76991	735.82050	-3.01215	-7.92514	49.62608
16660	9.82136	-105.69492	735.43835	-3.10725	-7.79160	50.32677
16661	9.83352	-105.61695	735.04266	-3.20296	-7.65538	51.04044
16662	9.84514	-105.53598	734.63348	-3.29925	-7.51649	51.76694
16663	9.85623	-105.45190	734.21045	-3.39617	-7.37484	52.50690
16664	9.86675	-105.36491	733.77466	-3.49349	-7.23075	53.25853
16665	9.87669	-105.27489	733.32556	-3.59127	-7.08412	54.02248
16666	9.88604	-105.18184	732.86334	-3.68948	-6.93498	54.79856
16667	9.89480	-105.08564	732.38757	-3.78818	-6.78320	55.58747
16668	9.90293	-104.98651	731.89935	-3.88713	-6.62915	56.38734
16669	9.91043	-104.88434	731.39819	-3.98639	-6.47270	57.19881
16670	9.91728	-104.77911	730.88422	-4.08593	-6.31388	58.02175
16671	9.92347	-104.67083	730.35760	-4.18572	-6.15273	58.85596
16672	9.92901	-104.55938	729.81763	-4.28583	-5.98910	59.70219
16673	9.93387	-104.44501	729.26575	-4.38601	-5.82340	60.55843
16674	9.93804	-104.32762	728.70135	-4.48634	-5.65548	61.42541
16675	9.94152	-104.20719	728.12463	-4.58678	-5.48537	62.30294
16676	9.94431	-104.08361	727.53479	-4.68740	-5.31292	63.19184
16677	9.94638	-103.95715	726.93347	-4.78796	-5.13855	64.08997
16678	9.94774	-103.82767	726.31995	-4.88854	-4.96210	64.99812
16679	9.94837	-103.69520	725.69440	-4.98909	-4.78361	65.91611
16680	9.94827	-103.55959	725.05603	-5.08969	-4.60291	66.84479
16681	9.94743	-103.42115	724.40656	-5.19010	-4.42044	67.78194
16682	9.94585	-103.27991	723.74579	-5.29028	-4.23623	68.72734
16683	9.94351	-103.13544	723.07190	-5.39053	-4.04971	69.68394
16684	9.94042	-102.98804	722.38617	-5.49059	-3.86132	70.64950
16685	9.93658	-102.83790	721.68945	-5.59033	-3.67129	71.62274
16686	9.93197	-102.68504	720.98206	-5.68971	-3.47968	72.60348
16687	9.92658	-102.52898	720.26147	-5.78903	-3.28587	73.59475
16688	9.92042	-102.37006	719.52942	-5.88804	-3.09033	74.59425
16689	9.91349	-102.20868	718.78760	-5.98650	-2.89351	75.59955
16690	9.90578	-102.04435	718.03369	-6.08470	-2.69480	76.61378
16691	9.89728	-101.87710	717.26770	-6.18263	-2.49421	77.63676
16692	9.88801	-101.70712	716.49042	-6.28016	-2.29201	78.66720
16693	9.87798	-101.53484	715.70392	-6.37704	-2.08866	79.70263
16694	9.86716	-101.35976	714.90552	-6.47357	-1.88353	80.74625
16695	9.85555	-101.18186	714.09528	-6.56973	-1.67664	81.79790
16696	9.84318	-101.00159	713.27515	-6.66529	-1.46847	82.85509
16697	9.83004	-100.81880	712.44421	-6.76032	-1.25882	83.91879
16698	9.81612	-100.63351	711.60260	-6.85482	-1.04772	84.98882
16699	9.80143	-100.44556	710.74939	-6.94887	-0.83493	86.06624
16700	9.78600	-100.25540	709.88654	-7.04225	-0.62096	87.14852
16701	9.76982	-100.06288	709.01312	-7.13506	-0.40557	88.23672
16702	9.75291	-99.86802	708.12933	-7.22728	-0.18878	89.33067
16703	9.73525	-99.67065	707.23407	-7.31899	0.02962	90.43144
16704	9.71688	-99.47124	706.32959	-7.40998	0.24915	91.53647
16705	9.69779	-99.26962	705.41473	-7.50034	0.47002	92.64681
16706	9.67800	-99.06583	704.48969	-7.59006	0.69223	93.76232
16707	9.65752	-98.85991	703.55444	-7.67913	0.91576	94.88290
16708	9.63633	-98.65165	702.60809	-7.76765	1.14083	96.00965
16709	9.61449	-98.44157	701.65283	-7.85542	1.36696	97.14001
16710	9.59199	-98.22945	700.68756	-7.94253	1.59436	98.27508
16711	9.56882	-98.01513	699.71130	-8.02907	1.82329	99.41602
16712	9.54505	-97.79910	698.72632	-8.11486	2.05322	100.56020
16713	9.52065	-97.58116	697.73151	-8.19999	2.28439	101.70877
16714	9.49565	-97.36135	696.72699	-8.28444	2.51679	102.86161
16715	9.47008	-97.13995	695.71399	-8.36814	2.75014	104.01734
16716	9.44385	-96.91603	694.68799	-8.45144	2.98547	105.18098
16717	9.41712	-96.69083	693.65485	-8.53389	3.22147	106.34604
16718	9.38989	-96.46416	692.61359	-8.61558	3.45836	107.51370
16719	9.36205	-96.23505	691.55939	-8.69688	3.69719	108.68902
16720	9.33378	-96.00477	690.49854	-8.77735	3.93663	109.86547
16721	9.30503	-95.77287	689.42853	-8.85715	4.17717	111.04554
16722	9.27586	-95.53965	688.35071	-8.93621	4.41854	112.22782
16723	9.24622	-95.30461	687.26282	-9.01471	4.66125	113.41483
16724	9.21611	-95.06754	686.16376	-9.09273	4.90556	114.60780
16725	9.18570	-94.82974	685.05969	-9.16984	5.15010	115.80012
16726	9.15490	-94.59022	683.94580	-9.24639	5.39594	116.99694
16727	9.12369	-94.34872	682.82092	-9.32246	5.64333	118.19955
16728	9.09224	-94.10632	681.69006	-9.39773	5.89118	119.40260
16729	9.06053	-93.86279	680.55219	-9.47228	6.13973	120.60731
16730	9.02853	-93.61761	679.40491	-9.54627	6.38952	121.81628
16731	8.99629	-93.37108	678.24945	-9.61963	6.64026	123.02814
16732	8.96380	-93.12295	677.08466	-9.69244	6.89221	124.24412
