	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\FinishedElbowE1.c3d
1598	-25.67857	-12.84847	5.92683	3.13247	3.23492	-0.70763	-43.72856	-50.25770	14.85288	27.51735	-8.41994	-6.65689	-15.02868	31.05111	-1.72997	-6.60077	12.16844	2.15773	34.38175	-20.47107	3.76894	-37.82325	30.32178	-7.11539	10.76159	-2.95856	6.37976	3.17237	-3.51886	-3.77567	-3.83666	-4.34008	2.87049	1.16910	1.81664	-0.04306	-0.88015	-0.91391	1.00155	-0.07903	0.11006	0.01812
1599	-15.31484	-10.99436	4.13926	-2.11247	5.01357	-0.34236	-32.36178	-31.78455	12.56202	6.72866	0.19114	-2.61545	-14.81953	29.98334	-1.52391	-7.34522	11.55372	1.49403	-17.02205	-0.46382	4.72094	-17.98803	-22.88814	0.11893	-2.56084	-1.25134	-5.39555	12.33336	-3.28281	0.32783	4.50749	1.28212	-2.02581	7.87098	1.75880	2.07039	0.54823	0.09231	-0.37127	1.39278	0.07875	0.12598
1600	-15.83418	-15.79979	3.90341	-12.65158	8.47252	2.11366	5.72016	-38.00635	2.00999	0.68331	9.32140	8.22969	-15.74412	32.55018	-1.71141	-8.37483	13.70831	2.26395	67.68095	33.63920	19.78158	74.88810	-38.21303	15.27013	-6.79806	2.47176	-3.19633	7.47090	-4.04184	-3.25473	2.84723	1.90416	-1.98836	2.83578	2.40195	-0.50323	0.38940	0.71858	-0.66573	0.53292	0.40081	-0.21677
1601	-20.49169	-19.53320	5.09333	-3.03612	3.08814	-0.45841	-49.67646	-45.86872	4.54257	9.97930	-21.54825	-8.06724	-14.94238	30.05598	-1.39641	-6.51071	11.69381	1.53517	-29.79724	-59.53052	-21.68766	15.92267	-23.45606	6.32796	8.90849	-4.02365	4.72308	8.45481	-1.04868	8.20722	-3.42899	-4.85848	1.66070	-2.97043	-1.23088	-0.84491	-0.08640	-1.20256	0.46404	-0.20027	0.01635	-0.07492
1602	-23.70588	-14.40681	4.96867	0.10945	6.34477	-0.15361	-60.31121	-20.55323	4.27206	33.53285	-5.15143	-7.57975	-15.85495	30.58950	-1.69802	-5.75781	11.75635	2.04803	13.90721	14.62489	-34.29100	-39.73233	51.34192	-19.91287	15.68851	-5.74247	-1.21415	2.35575	-4.56151	1.78377	-3.78859	2.05616	0.82383	-4.27095	-1.65255	-0.48072	-0.34610	0.64857	-0.19950	-1.10542	-0.61261	0.16566
1603	-15.40380	-11.64664	4.78090	-10.18435	7.34110	0.60139	-43.05145	-12.44210	12.52670	-25.31370	18.78711	-0.16123	-15.56209	29.10235	-1.22947	-6.73974	10.87614	1.62756	-52.57502	55.15714	4.48799	-21.40577	-8.17107	10.66379	0.45829	2.17534	2.88874	5.98251	-5.28832	-4.43119	6.27542	-3.78715	-0.35606	2.91187	1.68201	0.37038	1.00928	-0.45777	0.32795	0.39730	-0.24236	0.11906
1604	-14.59613	-15.73339	5.40624	-5.50243	6.95376	0.92587	-19.67901	-19.47614	13.97568	-3.38486	10.34167	2.14850	-15.60453	28.99094	-1.29503	-6.55085	11.10394	1.91752	10.27784	46.37624	15.49275	19.74612	-28.57030	-8.31986	5.69336	-3.63098	1.10032	9.18633	-2.05031	-2.17180	-2.75064	-1.42265	1.29626	6.24958	3.05028	0.91317	-0.71319	-0.24158	0.40782	1.31884	0.34660	0.03204
1605	-19.86090	-26.79345	5.98263	-11.73785	5.70185	1.10713	-41.96656	-31.77120	4.19262	-20.45238	3.01880	3.53167	-15.95331	27.98463	-1.54850	-6.16807	11.15864	1.40740	-32.82788	24.57292	0.07204	30.88636	25.55589	-4.74095	6.75965	-6.74240	-6.76330	2.54324	0.33011	2.38344	-0.82964	2.38169	-1.40049	-0.99949	-0.11138	-0.74239	0.12835	0.04707	-0.63248	-0.46518	0.06174	-0.24904
1606	-9.37415	-27.63375	4.06281	-9.44192	3.60190	0.41323	-1.47830	-64.45816	-4.05204	13.98150	-29.91584	-4.17408	-15.69424	30.18695	-0.99356	-6.32681	11.50249	1.08015	69.86729	-78.08840	-14.54368	-7.74216	12.13978	22.78313	1.33881	0.13270	0.92387	4.77861	-0.90524	2.33389	-2.31836	0.25400	0.31528	-2.38654	0.90820	-1.45195	0.11274	-0.15758	-0.14829	-0.69582	0.26550	-0.26304
1607	-17.63869	-26.01745	6.76397	-1.37950	11.51550	1.53854	-41.51464	-55.75562	13.67423	0.71785	16.51389	0.34901	-15.80601	27.91591	-1.38460	-4.94853	10.80656	2.03605	-21.68326	-6.06488	13.13682	12.81408	-32.84831	25.84422	-0.52887	5.72704	6.76586	12.71496	-3.91076	2.48630	3.77440	-4.29756	0.08235	3.30817	1.84142	0.95872	0.80555	-0.14370	0.16325	0.84052	0.11678	0.26750
1608	-20.47317	-18.80182	6.99058	-9.34436	12.88066	1.02535	-79.49571	2.59459	16.07075	3.14658	43.85493	6.20885	-14.85512	25.07354	-1.12605	-5.81376	8.84406	0.79147	-58.49585	116.18803	-2.64650	11.75146	5.18750	-16.08514	5.15881	-4.42365	-4.33593	17.05352	-6.13705	1.70252	1.55389	2.58040	-0.09727	2.19152	3.07471	-0.63331	-0.12430	1.03341	-0.01474	0.49975	0.25291	-0.03302
1609	-13.89890	-27.74772	5.02332	-1.09390	3.17420	1.01881	-22.74992	-56.05182	0.14322	4.16150	-14.80196	-1.85587	-15.35014	27.73111	-1.38792	-4.13647	10.47260	2.40717	19.84055	-32.44349	-7.11159	-37.97824	13.21067	-28.62404	10.33435	-7.74504	-2.80965	2.84515	-3.23043	2.68636	-0.52475	-1.46631	0.02883	-1.93413	-1.90979	0.16517	0.04556	-0.59542	0.05320	-0.51941	-0.58796	0.12438
1610	-18.13556	-28.94793	7.51598	-5.84968	-1.22523	-1.10710	-69.52582	-21.87762	12.33298	16.13001	-13.95596	-3.65759	-14.60119	23.66409	-0.95357	-4.50958	7.77051	0.64363	-17.06794	17.06426	-18.00246	-66.25708	-25.69540	-7.91893	10.77394	0.77428	4.17504	2.27805	-0.17157	4.33116	-3.68574	-1.94182	0.33868	-1.83541	-0.65910	0.32120	-0.50836	-0.76952	-0.01040	-0.48862	-0.14828	0.18147
1611	-11.88049	-29.29594	6.53649	-6.29981	5.23341	0.85698	-8.32531	-34.97456	11.98261	-15.54326	12.72319	1.31465	-15.72393	24.38118	-1.06351	-3.73543	8.78067	1.64124	28.38093	33.84350	25.64008	15.39566	23.73277	-4.30064	6.81813	-2.54648	-0.90186	1.48248	-3.68156	-4.55111	0.73550	-0.63846	-0.39552	-0.78028	1.55392	-0.96387	0.23763	-0.22762	-0.09250	-0.41032	0.34149	-0.21006
1612	-17.12541	-34.01875	7.46585	-11.55187	6.52844	0.48258	-61.25276	-41.23714	8.72965	-10.62354	12.32096	0.30578	-15.91657	22.78658	-0.87461	-4.70306	8.36398	0.56356	-50.39544	15.12605	-6.78226	21.31829	44.33432	12.11012	0.89879	-4.31164	-7.62272	14.35577	-2.84909	6.37306	4.75172	3.49874	-1.91227	1.26667	0.87866	-0.48543	0.98521	1.01102	-0.64588	0.34623	-0.04976	-0.09197
1613	-11.51995	-38.81789	7.16469	-1.54860	3.05893	-0.45769	-29.82912	-59.75388	7.55399	16.19128	-7.42357	-3.93900	-15.37685	21.43592	-0.62239	-3.79229	7.58407	0.78217	23.15089	-34.24795	-1.35781	69.25398	11.69839	11.13106	0.91194	-0.71108	4.83095	8.66086	-4.17061	-2.56354	-0.69990	-4.78761	1.59241	4.30839	1.91255	0.60706	-0.12651	-0.86418	0.64846	0.87563	0.10170	0.03550
1614	-11.89818	-35.34476	5.87504	10.60770	-0.48634	-0.54816	-39.89147	-33.80561	-0.31831	55.58520	-41.80579	-3.40480	-15.29150	21.28436	-0.73750	-3.47120	7.61387	1.27830	60.84501	-32.96227	-31.44848	5.91748	-52.26623	1.35969	6.73226	0.87626	8.06730	4.78936	-4.45082	-6.88954	-2.13615	-5.57069	2.14560	3.85118	2.87946	0.52330	-0.02320	-0.94497	0.61770	0.57469	0.39450	0.01264
1615	-11.92739	-37.64731	7.68734	-5.79183	3.44959	1.10337	-15.38692	-55.77266	11.16402	-10.77493	9.76713	5.31867	-14.73905	20.13692	-0.54030	-3.61578	7.68558	1.49974	26.77172	12.00555	22.68428	-73.09077	9.00620	-13.51421	10.43200	-3.65959	-3.45580	9.78495	-6.08759	0.38052	0.67830	3.05929	-0.51027	-0.54537	1.27719	-0.12290	0.33820	1.01856	-0.42863	-0.39661	-0.06402	0.10972
1616	-21.16546	-35.25478	10.52999	-17.79638	0.82426	-0.85915	-78.24689	-17.36994	23.87903	-32.57632	28.18442	-1.28444	-14.29790	16.92869	-0.45088	-4.19252	5.76178	-0.11606	-95.35222	77.71811	6.20522	14.40239	19.66809	-0.14794	4.34205	-3.01686	1.11758	9.58207	-3.69692	3.60217	-0.93287	-1.40113	1.57958	-2.27614	0.96772	-1.27818	-0.68109	-0.35288	0.76539	-0.63254	-0.19825	-0.04691
1617	-15.76686	-42.16277	7.86751	-4.47808	3.73793	0.52818	-41.91619	-44.68992	2.42214	5.11711	-3.16966	-1.33385	-15.00556	17.84260	-0.55335	-3.19837	7.64293	1.15159	3.85023	-1.74172	-11.34822	15.75743	-6.98176	6.77884	5.04922	1.12998	3.24318	3.27148	0.09106	1.46297	0.77922	-1.87919	0.55183	-0.38705	0.56087	-1.37176	0.02980	0.09007	0.17944	-0.06086	0.33569	-0.39895
1618	-11.56589	-42.86612	7.44386	7.73802	-5.93749	-2.41751	-26.68317	-39.78636	5.10042	37.00901	-41.65935	-13.32004	-14.90824	14.96326	-0.39738	-2.72786	6.45449	1.15325	53.19967	-52.01836	-26.17127	-9.96596	-16.42720	31.31230	11.16871	-1.79245	0.88503	16.81907	-5.93599	2.56207	0.55498	-1.96457	-1.03284	0.79230	3.39123	-1.05320	0.84434	-0.20407	-0.62996	0.28978	0.60998	-0.07229
1619	-12.93537	-36.66887	8.95603	4.11132	-1.59833	-2.00519	-25.28463	-29.32098	21.07600	24.36475	-3.13242	-7.68080	-14.46880	13.07212	-0.18485	-2.50950	5.37155	0.99389	48.99147	19.95814	8.47212	-20.22101	20.63206	23.67727	15.39707	-6.68392	-0.35717	18.09358	-5.29544	4.60556	-2.04555	-1.76915	0.47657	1.71083	3.33510	0.12532	0.47073	-0.77595	-0.07615	0.29643	0.28690	0.22352
1620	-12.85921	-41.83093	8.01519	-7.26677	4.18196	1.12297	-35.59195	-65.07968	6.76595	-8.91558	8.08824	4.80854	-14.41203	14.18098	-0.04217	-3.78192	7.43117	1.04134	-9.69471	-4.60269	9.65811	-19.14277	18.96632	-21.85648	-2.15614	1.22033	-0.16404	-6.60015	0.17816	-3.11910	0.45901	1.64736	0.52531	1.08397	-2.13704	1.18519	-0.34005	0.65421	0.23665	-0.38176	-0.19358	-0.17971
1621	-9.51851	-44.11362	7.58886	-12.38736	5.42351	2.27279	-43.98991	-50.76201	2.58669	-3.45336	-5.46713	4.60926	-13.97307	13.20016	0.21398	-4.12268	6.94323	0.77075	-10.89354	-2.31616	-12.62591	17.37545	-42.52669	-14.91545	-2.56678	4.38669	4.22357	4.46210	-1.89945	1.11675	4.32886	-5.12100	-1.32025	1.51466	-0.11289	0.82347	0.61553	-0.49348	-0.17226	-0.00535	-0.41992	0.07602
1622	-11.00949	-44.70389	9.42211	-2.03658	2.58250	0.55994	-43.59304	-31.50422	14.52519	17.44088	-15.89409	-5.26737	-13.74737	11.53500	0.08978	-3.06634	6.47664	1.42996	17.28815	5.39069	-12.85943	54.97401	29.19553	-3.50598	9.93595	-3.97306	0.43832	12.75803	-5.51172	0.59853	-1.45166	-3.19790	-0.72695	-1.98312	3.56404	-1.57246	0.03893	-0.82716	-0.36310	-0.59085	0.16592	0.06846
1623	-17.94513	-48.27113	11.12611	-2.98926	1.82324	0.31411	-48.67914	-58.04452	16.57376	-6.47078	-0.71231	-1.34048	-13.85217	11.31189	-0.25107	-2.90107	6.39842	1.20294	-22.82202	-12.06342	11.43638	27.06330	11.09985	15.00483	10.70294	-5.48148	1.25083	4.62489	-4.19495	-0.31397	-4.63153	-1.28250	2.00233	-0.27984	-0.05715	0.25020	-0.59287	-0.23005	0.35074	0.02055	-0.05657	0.14314
1624	-18.77381	-40.53421	9.43998	-6.74144	4.29218	1.08924	-50.96586	-46.45231	7.45580	-7.35244	13.58757	8.27482	-13.32820	11.23293	-0.08706	-3.85538	7.36448	0.80883	-27.41868	17.42239	15.24439	-44.79331	-20.14149	15.02748	10.59751	-0.25321	1.42009	10.85872	-2.21288	-0.14155	1.12591	-0.07635	0.40759	3.81133	3.28584	0.46881	0.54426	0.59993	-0.07721	0.81853	0.47415	0.04221
1625	-7.92728	-38.92125	7.48842	-9.28276	3.18338	0.00536	-28.41118	-33.81728	7.12679	14.26922	-2.01258	-2.71742	-12.92807	11.37012	0.03843	-4.93005	7.76279	0.47524	29.16266	9.42953	-13.66594	-38.35843	25.06570	0.27546	11.16184	3.12184	4.40530	9.98196	-3.15448	1.02667	3.25100	-2.37467	-0.00743	2.26897	1.45781	-0.14485	0.84067	0.03502	0.02344	0.66775	-0.23522	0.04276
1626	-7.75028	-43.23046	8.76808	-4.00626	0.94483	-0.79700	-41.71524	-26.89133	11.11820	0.65982	-3.91617	-7.90112	-12.81639	10.50899	0.10212	-4.24106	7.45695	0.99068	-7.95891	27.24009	-22.88618	-24.62502	38.74016	-21.32972	7.75795	0.62903	6.48851	6.63834	-6.10270	-6.86254	-6.36059	-2.38216	3.20033	0.74259	2.22418	-0.95607	-1.34037	-0.31950	0.80735	-0.01847	0.11531	-0.16986
1627	-16.83626	-50.45523	10.14515	5.75456	-2.91399	0.01250	-41.59205	-85.16418	5.95367	6.82357	-31.00850	-3.32250	-14.65944	11.98605	-0.61680	-2.95180	8.00531	2.09470	2.47167	-82.76279	-1.23598	27.98553	-0.53126	-2.78219	4.39024	-3.84660	-1.53236	2.89244	-3.13299	-2.38120	3.11287	-3.32408	-1.35843	-1.12986	1.17404	-0.44759	0.95168	-0.76205	-0.32457	-0.35363	0.06107	0.07262
1628	-3.92240	-42.76580	7.24441	6.08981	3.48777	0.42052	-5.99244	-48.03715	2.99400	20.20897	3.22692	8.44499	-13.81842	11.71931	0.14388	-3.22678	7.41581	1.67033	42.00105	-14.14695	14.18937	2.04594	-2.86882	-3.69870	6.81603	1.50064	-1.44550	3.90910	-1.54355	2.62056	3.60244	0.92514	-1.88113	-0.66292	0.08717	-0.04912	0.83516	0.33768	-0.60372	-0.46652	0.03351	-0.07502
1629	-8.23594	-44.10328	11.32402	-14.29258	8.50243	0.83458	-43.04732	-17.20734	22.43091	-8.02924	28.70352	-1.84872	-12.21301	11.57553	0.15842	-5.53545	8.66272	0.81614	-15.76992	70.23384	-1.03231	9.66154	9.79983	-8.55377	11.86812	-1.67663	3.31814	6.14996	-6.06680	-3.21440	2.30374	-5.92493	0.11149	1.75429	-0.56471	0.43470	0.78462	-1.48095	0.27918	-0.31481	-0.50320	-0.27701
1630	-19.74329	-44.77589	13.12916	-9.92349	5.64363	-0.19623	-71.17876	-33.52478	24.76202	10.50417	16.05355	-6.49263	-12.60370	12.44162	-0.96005	-5.13243	9.06801	0.98761	-13.67872	42.34383	-6.51602	34.51520	6.68849	22.77792	7.82697	3.30763	2.97818	15.87391	-3.26717	5.35486	-1.82830	0.44031	0.55133	0.77925	3.50144	-1.14732	-0.32588	0.75052	-0.13492	0.29187	0.42887	-0.01128
1631	-10.42230	-43.61781	9.15793	3.31645	-3.05815	0.06098	-45.28194	-53.02712	1.55619	11.57353	-31.65346	0.57950	-12.63015	15.25493	-0.46028	-3.80376	9.07731	1.55799	8.22675	-38.09268	-11.01707	-25.14755	-9.87284	32.37249	11.92961	4.10470	4.56807	17.70501	-5.22794	6.98916	0.43495	-1.25246	0.22374	-1.11181	3.27346	-1.17169	0.09342	0.73546	-0.08087	0.12414	0.31253	0.29346
1632	-2.18284	-47.00122	7.86358	2.19078	-1.85014	0.35919	-7.09240	-73.17399	0.86669	-17.51265	-20.89466	3.52783	-14.02935	16.55965	-0.70264	-4.80498	10.05367	1.55629	-1.03444	-68.12869	9.40201	-9.85694	25.96233	-8.59905	10.43591	-0.72272	0.42438	13.40937	-6.34084	-3.14297	-6.91384	0.85055	1.85145	2.62017	3.50243	0.44394	-1.75607	0.77316	0.16065	0.22436	0.32503	0.08389
1633	-3.54571	-43.97286	10.60993	-4.97506	10.12537	0.52674	-41.72278	-14.89677	15.21654	11.00257	35.42827	4.25139	-12.68821	15.64755	-0.16511	-5.73409	11.34483	1.85509	9.65465	94.58517	-7.21151	14.93665	47.39872	-33.29689	14.70933	-5.73657	0.34224	-1.55396	0.22152	-14.11056	-2.53139	-4.73003	2.01931	6.60259	3.47912	1.82304	0.25861	-1.16331	0.40289	0.96969	0.64076	-0.11854
1634	-8.81645	-45.42630	10.89139	-1.55661	4.24669	-0.47553	-26.56771	-60.54757	18.89807	2.17817	12.49653	-5.57127	-13.94779	17.40711	-1.63454	-5.80319	12.00782	2.21309	-3.12785	-18.95873	7.90813	10.09868	54.91758	-7.86708	14.09989	-3.28287	0.11811	5.90515	-3.24397	1.46386	2.42065	-4.58965	0.11633	-0.45307	-0.12891	-1.10695	1.51649	-1.25987	-0.05659	0.08338	-0.30305	-0.12766
1635	-10.09746	-38.98351	10.07515	-4.79990	-3.46205	0.61432	-48.10454	-31.35713	9.30484	2.79995	-18.07808	-2.39147	-12.17800	19.05655	-1.30475	-6.09778	12.93560	2.35910	-20.57398	-5.69707	-18.81813	25.27491	-38.13121	5.94212	9.43164	4.02815	1.43534	10.94841	-6.51517	6.79085	1.35592	-0.83025	-1.88658	-2.82281	-0.98245	-1.31914	0.49307	0.40757	-0.79168	-0.94878	-0.45197	-0.23354
1636	-3.82016	-43.10534	8.29269	4.73613	4.29503	1.22326	9.72966	-77.09436	3.86490	-6.54339	11.14118	10.44096	-12.32969	21.52778	-2.13342	-5.43695	14.26983	3.36817	30.26747	-34.52701	27.21100	-38.23419	-33.24733	2.18599	7.71084	4.78359	2.62900	7.40953	-2.62827	6.63788	-1.14325	0.92993	0.57870	-0.32146	-0.49041	0.45648	-0.66639	0.74442	0.20598	-0.31034	-0.42288	0.07155
1637	-3.77359	-50.80211	11.78743	-4.02989	13.01453	1.58942	-30.49323	-54.00454	14.31896	5.86567	40.82705	11.79049	-11.50452	21.77652	-2.05055	-8.33706	17.18225	3.19634	20.33144	50.78336	3.36108	33.53064	6.12704	-17.27940	9.76821	-4.84375	1.48518	13.10894	-2.08892	-0.59721	0.84304	-7.31446	1.05282	2.02575	5.43215	-0.37318	0.27007	-2.01833	0.74941	-0.00144	0.72244	-0.01980
1638	-4.85900	-48.25059	13.69128	5.50163	7.95688	-0.86576	-43.14372	-46.16407	24.83988	24.61868	9.90289	-8.54908	-10.39292	22.54919	-1.89711	-8.54965	19.74111	4.32053	17.88132	-4.56423	-11.73619	-36.82875	49.09937	-23.37717	8.16751	2.82695	2.29100	15.78794	-4.25586	-10.25250	0.22456	-0.96615	0.17600	6.62110	7.46805	1.46478	0.00002	0.26281	0.07047	1.33111	1.01177	0.32029
1639	8.68488	-45.27636	8.77386	9.39530	4.95445	-0.62465	-0.32082	-64.42079	11.84769	-5.31061	19.54737	2.85327	-10.26216	23.18925	-2.01810	-9.05567	21.72631	4.64901	-0.75492	-22.74366	20.20449	-72.57152	56.95533	-6.52068	11.50393	2.78378	-1.31398	-0.78288	-3.71298	-2.10796	-5.69615	1.73045	1.96433	0.79130	-2.62838	2.27658	-0.80136	1.08721	-0.22440	0.41125	-0.84235	0.51102
1640	6.07643	-50.30108	9.08497	8.60755	8.45828	0.42989	-13.68546	-99.47810	10.27682	-5.21863	32.60516	11.03086	-10.84161	23.35362	-2.97289	-9.67484	24.10166	5.28567	-9.05131	-54.72504	25.87739	74.48248	72.40781	15.55001	8.93505	1.92874	1.98756	1.30191	-2.51349	1.37028	-0.38085	-3.05600	-0.67047	-3.17284	-0.43169	-1.32125	0.63462	-0.29702	-0.65910	-1.13079	0.00564	-0.29089
1641	6.05482	-46.04222	8.66622	-2.81326	11.68536	3.16344	-24.68825	-52.28578	3.64652	-30.36031	38.40055	13.45652	-9.16641	23.47522	-2.82646	-11.48725	28.86207	6.00431	-39.87161	38.16940	2.13765	57.49934	-8.92365	-17.65381	17.32445	-1.82841	-6.08313	16.29567	-5.10613	7.01340	-1.01852	-1.77472	1.56141	-1.48101	3.15101	-2.54963	0.13709	-0.51960	0.27705	-0.80242	0.35806	-0.45920
1642	7.44896	-46.57388	8.86029	-2.70323	14.34525	3.66668	22.50546	-55.12784	7.33920	-32.80745	24.81491	8.18993	-8.36612	24.02018	-3.28208	-12.60403	32.38446	6.62284	16.99895	-10.90776	10.82938	20.32522	-26.61301	-22.19862	19.56555	-1.28485	-11.47178	9.63774	-5.25987	6.04178	2.13482	-0.06903	-1.52420	-1.03304	-0.38526	-0.39876	0.43046	-0.06066	-0.32491	0.07046	-0.31826	0.22128
1643	10.95603	-46.64864	10.57142	4.68146	17.25169	1.57453	-3.18429	-44.76439	20.92175	-24.94689	62.46811	10.13950	-6.37608	22.22668	-2.65115	-14.49618	37.47441	7.82896	-39.33005	40.31289	19.58259	-1.60679	1.29758	17.32865	5.42025	2.50397	4.42328	5.70763	1.46298	8.92621	2.99861	-2.81476	-1.36454	2.88519	1.06357	2.47383	0.26045	-0.32177	0.21868	1.05249	0.57684	0.59786
1644	17.53230	-51.45833	8.64611	25.46789	20.28601	-1.63582	21.06346	-82.79050	11.64240	32.91438	55.66444	12.77928	-5.49037	21.81173	-2.72131	-14.74503	40.69765	9.06623	70.83354	-23.45461	17.14378	24.79864	54.07249	-7.52341	5.35889	4.02405	11.13110	8.92389	-1.16716	-8.95120	2.20707	-5.83463	-1.54754	4.44676	5.71268	2.94924	0.08435	-0.56387	0.25963	0.00015	0.85836	0.15968
1645	17.47073	-53.95616	7.46953	14.62622	19.13245	1.47957	51.39511	-117.51622	3.04061	-23.76320	69.19867	20.10956	-5.05289	20.99385	-3.11266	-15.82180	45.03534	9.66964	48.02362	-46.07964	56.78447	114.66766	32.11239	-35.68069	12.21126	6.48926	-4.79897	9.07433	-5.24305	-9.95690	0.42266	3.32240	-1.29683	2.81692	2.64884	2.11782	-0.05809	1.73244	-0.40857	-0.23423	-0.25306	-0.00337
1646	19.60660	-47.62193	8.33755	3.85301	24.12366	2.87002	3.48261	-70.98058	13.52814	-44.10503	69.08640	7.70880	-2.80912	19.41249	-2.39917	-18.02213	51.24478	10.25642	-81.64236	-11.73161	8.60757	37.18412	8.46396	-7.37048	8.91614	3.97002	2.59110	9.35681	-4.16330	-1.82212	0.96813	-3.21632	-2.37138	0.82992	1.65381	-1.28451	0.17998	-0.38873	-0.49216	-0.00737	-0.40367	-0.29295
1647	17.62373	-52.79842	11.54567	17.82594	16.56544	0.09783	-3.50693	-111.28934	32.13600	-21.85859	68.46638	8.60705	-2.22850	18.00229	-2.28992	-17.93090	55.22641	11.58511	-67.53016	-49.44951	46.24280	23.41338	32.71177	-58.74104	7.52504	4.15072	-13.13473	3.81957	-0.95697	-1.58932	-4.27011	6.87616	5.10293	1.10968	1.05531	-0.53338	-0.82719	1.21009	0.69461	0.23984	-0.11698	-0.13418
1648	26.60470	-49.37580	8.62448	17.18376	23.04254	1.47406	25.83186	-74.23759	19.39325	-25.72773	70.17507	12.78452	-0.75944	15.85519	-1.32182	-19.03990	60.50058	12.58174	-24.82871	0.28986	30.06660	25.74025	97.98780	-108.72694	21.03811	1.83779	-31.55986	11.12887	-2.46615	-10.61093	-7.88743	5.23742	10.78958	5.92549	4.76378	3.68216	-1.09632	1.11938	1.52419	1.06535	0.79391	0.44593
