	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedElbowN3.c3d
1459	0.20552	0.28970	0.95624	0.22531	0.53107	1.47033	0.35098	0.49713	1.48726	0.12100	0.52932	1.28939	0.45150	0.42455	1.31805	0.04562	0.43572	1.28384	0.45546	0.30241	1.30955	0.21968	0.32678	1.59480	0.20858	0.27882	1.57771	0.20817	0.25596	1.20619	0.18879	0.23035	0.89968	0.12405	0.35711	0.70456	0.26980	0.20334	0.69929	0.13370	0.49123	0.30278	0.21305	0.14980	0.28999	0.15657	0.59534	0.02115	0.19472	0.11989	0.02064	0.14999	0.60382	0.02052	0.20817	0.11674	0.01963
1460	0.20547	0.28941	0.95609	0.22417	0.53095	1.46998	0.35051	0.49718	1.48719	0.12023	0.52824	1.28898	0.45111	0.42505	1.31796	0.04489	0.43412	1.28374	0.45542	0.30255	1.30940	0.21960	0.32642	1.59458	0.20852	0.27849	1.57738	0.20822	0.25569	1.20602	0.18874	0.22989	0.89956	0.12385	0.35664	0.70447	0.26992	0.20316	0.69909	0.13361	0.49124	0.30283	0.21334	0.14990	0.28979	0.15659	0.59560	0.02113	0.19486	0.11996	0.02041	0.15005	0.60410	0.02053	0.20831	0.11683	0.01940
1461	0.20540	0.28915	0.95590	0.22367	0.53044	1.46970	0.35041	0.49702	1.48699	0.12002	0.52760	1.28861	0.45097	0.42528	1.31781	0.04459	0.43321	1.28353	0.45543	0.30249	1.30938	0.21953	0.32605	1.59428	0.20844	0.27816	1.57702	0.20813	0.25537	1.20580	0.18870	0.22952	0.89941	0.12362	0.35626	0.70438	0.27001	0.20311	0.69884	0.13336	0.49117	0.30283	0.21353	0.15013	0.28957	0.15654	0.59580	0.02121	0.19490	0.12003	0.02024	0.15000	0.60431	0.02061	0.20836	0.11692	0.01925
1462	0.20533	0.28894	0.95572	0.22374	0.52997	1.46959	0.35038	0.49672	1.48681	0.12038	0.52733	1.28835	0.45099	0.42520	1.31770	0.04482	0.43300	1.28315	0.45545	0.30243	1.30941	0.21946	0.32573	1.59399	0.20836	0.27785	1.57667	0.20798	0.25497	1.20558	0.18867	0.22925	0.89925	0.12345	0.35598	0.70434	0.27010	0.20324	0.69855	0.13311	0.49101	0.30282	0.21365	0.15047	0.28937	0.15647	0.59580	0.02137	0.19487	0.12007	0.02022	0.14992	0.60430	0.02075	0.20833	0.11697	0.01924
1463	0.20531	0.28874	0.95558	0.22397	0.52989	1.46945	0.35028	0.49659	1.48680	0.12069	0.52686	1.28818	0.45099	0.42508	1.31770	0.04509	0.43269	1.28281	0.45543	0.30263	1.30936	0.21939	0.32541	1.59376	0.20825	0.27757	1.57639	0.20786	0.25451	1.20539	0.18866	0.22902	0.89910	0.12337	0.35576	0.70437	0.27022	0.20352	0.69831	0.13302	0.49081	0.30286	0.21380	0.15088	0.28922	0.15650	0.59562	0.02149	0.19489	0.12013	0.02024	0.14994	0.60411	0.02085	0.20835	0.11702	0.01927
1464	0.20530	0.28852	0.95546	0.22408	0.52992	1.46915	0.35016	0.49684	1.48690	0.12048	0.52601	1.28807	0.45084	0.42529	1.31774	0.04499	0.43181	1.28270	0.45538	0.30310	1.30923	0.21931	0.32508	1.59362	0.20812	0.27727	1.57619	0.20777	0.25401	1.20523	0.18868	0.22877	0.89895	0.12334	0.35553	0.70438	0.27037	0.20378	0.69811	0.13311	0.49063	0.30290	0.21402	0.15130	0.28909	0.15664	0.59542	0.02148	0.19500	0.12027	0.02021	0.15007	0.60391	0.02083	0.20845	0.11714	0.01922
1465	0.20530	0.28829	0.95533	0.22406	0.52951	1.46886	0.35002	0.49724	1.48692	0.12005	0.52524	1.28794	0.45062	0.42577	1.31771	0.04473	0.43089	1.28263	0.45539	0.30356	1.30911	0.21925	0.32477	1.59353	0.20804	0.27697	1.57610	0.20770	0.25354	1.20507	0.18873	0.22850	0.89878	0.12336	0.35526	0.70428	0.27051	0.20390	0.69794	0.13323	0.49049	0.30282	0.21422	0.15164	0.28895	0.15680	0.59537	0.02133	0.19509	0.12043	0.02011	0.15024	0.60387	0.02069	0.20855	0.11730	0.01909
1466	0.20536	0.28808	0.95516	0.22388	0.52866	1.46874	0.34984	0.49743	1.48681	0.11998	0.52505	1.28767	0.45058	0.42607	1.31771	0.04477	0.43071	1.28222	0.45555	0.30372	1.30912	0.21925	0.32454	1.59345	0.20808	0.27669	1.57610	0.20772	0.25316	1.20493	0.18885	0.22821	0.89857	0.12341	0.35494	0.70405	0.27067	0.20389	0.69776	0.13327	0.49040	0.30264	0.21434	0.15186	0.28881	0.15689	0.59551	0.02115	0.19510	0.12055	0.01999	0.15034	0.60401	0.02051	0.20856	0.11742	0.01896
1467	0.20548	0.28790	0.95498	0.22344	0.52794	1.46867	0.34976	0.49735	1.48678	0.12033	0.52527	1.28718	0.45078	0.42593	1.31786	0.04515	0.43122	1.28141	0.45581	0.30358	1.30932	0.21928	0.32438	1.59335	0.20821	0.27647	1.57610	0.20786	0.25287	1.20479	0.18902	0.22790	0.89835	0.12345	0.35457	0.70383	0.27085	0.20386	0.69755	0.13321	0.49036	0.30250	0.21439	0.15200	0.28864	0.15694	0.59571	0.02104	0.19503	0.12061	0.01988	0.15041	0.60423	0.02039	0.20849	0.11748	0.01887
1468	0.20557	0.28774	0.95481	0.22285	0.52770	1.46843	0.34974	0.49740	1.48683	0.12061	0.52532	1.28658	0.45097	0.42562	1.31811	0.04545	0.43163	1.28053	0.45596	0.30334	1.30959	0.21929	0.32422	1.59317	0.20834	0.27626	1.57600	0.20798	0.25264	1.20460	0.18914	0.22758	0.89816	0.12342	0.35418	0.70369	0.27102	0.20389	0.69733	0.13317	0.49036	0.30249	0.21444	0.15219	0.28847	0.15700	0.59587	0.02103	0.19495	0.12064	0.01977	0.15049	0.60440	0.02037	0.20840	0.11750	0.01878
1469	0.20553	0.28759	0.95460	0.22241	0.52752	1.46806	0.34959	0.49800	1.48672	0.12045	0.52495	1.28611	0.45095	0.42554	1.31824	0.04539	0.43144	1.27991	0.45588	0.30316	1.30973	0.21925	0.32402	1.59289	0.20839	0.27602	1.57576	0.20794	0.25243	1.20434	0.18907	0.22730	0.89797	0.12331	0.35384	0.70359	0.27108	0.20403	0.69708	0.13320	0.49034	0.30250	0.21451	0.15247	0.28828	0.15706	0.59598	0.02109	0.19490	0.12063	0.01968	0.15057	0.60452	0.02044	0.20835	0.11750	0.01869
1470	0.20539	0.28746	0.95436	0.22230	0.52677	1.46781	0.34928	0.49888	1.48638	0.12001	0.52440	1.28589	0.45080	0.42579	1.31820	0.04508	0.43082	1.27961	0.45568	0.30305	1.30968	0.21917	0.32374	1.59252	0.20835	0.27572	1.57543	0.20777	0.25221	1.20403	0.18880	0.22710	0.89776	0.12317	0.35360	0.70343	0.27098	0.20421	0.69680	0.13331	0.49028	0.30243	0.21456	0.15276	0.28809	0.15715	0.59610	0.02117	0.19488	0.12060	0.01966	0.15067	0.60465	0.02054	0.20833	0.11746	0.01867
1471	0.20524	0.28729	0.95414	0.22243	0.52538	1.46773	0.34904	0.49939	1.48610	0.11960	0.52391	1.28583	0.45070	0.42620	1.31808	0.04472	0.43003	1.27952	0.45557	0.30299	1.30953	0.21907	0.32337	1.59220	0.20822	0.27535	1.57512	0.20761	0.25193	1.20375	0.18847	0.22692	0.89756	0.12302	0.35342	0.70324	0.27082	0.20430	0.69654	0.13338	0.49020	0.30229	0.21461	0.15294	0.28791	0.15722	0.59623	0.02128	0.19489	0.12061	0.01973	0.15074	0.60478	0.02065	0.20834	0.11747	0.01874
1472	0.20513	0.28706	0.95399	0.22260	0.52394	1.46761	0.34896	0.49927	1.48606	0.11934	0.52342	1.28574	0.45062	0.42656	1.31799	0.04440	0.42913	1.27949	0.45560	0.30296	1.30938	0.21896	0.32293	1.59200	0.20807	0.27493	1.57489	0.20752	0.25163	1.20357	0.18822	0.22668	0.89739	0.12285	0.35323	0.70309	0.27075	0.20423	0.69638	0.13327	0.49011	0.30219	0.21470	0.15301	0.28779	0.15723	0.59631	0.02140	0.19494	0.12073	0.01982	0.15073	0.60485	0.02076	0.20840	0.11759	0.01883
1473	0.20507	0.28678	0.95391	0.22255	0.52317	1.46726	0.34897	0.49888	1.48616	0.11914	0.52281	1.28544	0.45041	0.42675	1.31792	0.04409	0.42818	1.27937	0.45567	0.30293	1.30929	0.21893	0.32249	1.59191	0.20802	0.27452	1.57474	0.20749	0.25129	1.20349	0.18816	0.22635	0.89729	0.12263	0.35298	0.70300	0.27086	0.20405	0.69633	0.13300	0.49001	0.30216	0.21488	0.15302	0.28774	0.15718	0.59626	0.02145	0.19504	0.12091	0.01984	0.15066	0.60478	0.02079	0.20850	0.11777	0.01887
1474	0.20506	0.28648	0.95387	0.22222	0.52317	1.46674	0.34895	0.49851	1.48617	0.11894	0.52217	1.28494	0.45004	0.42681	1.31778	0.04382	0.42738	1.27916	0.45566	0.30288	1.30926	0.21900	0.32215	1.59184	0.20812	0.27419	1.57463	0.20747	0.25090	1.20347	0.18824	0.22596	0.89724	0.12245	0.35269	0.70295	0.27109	0.20385	0.69638	0.13272	0.48990	0.30218	0.21511	0.15307	0.28776	0.15713	0.59607	0.02136	0.19512	0.12102	0.01980	0.15059	0.60458	0.02069	0.20857	0.11787	0.01884
1475	0.20509	0.28619	0.95382	0.22172	0.52342	1.46620	0.34875	0.49819	1.48602	0.11870	0.52162	1.28435	0.44972	0.42676	1.31760	0.04364	0.42686	1.27887	0.45564	0.30282	1.30930	0.21910	0.32193	1.59174	0.20822	0.27397	1.57452	0.20746	0.25051	1.20342	0.18837	0.22554	0.89720	0.12236	0.35237	0.70292	0.27133	0.20368	0.69641	0.13256	0.48977	0.30222	0.21528	0.15321	0.28781	0.15708	0.59581	0.02122	0.19511	0.12097	0.01976	0.15055	0.60432	0.02055	0.20856	0.11782	0.01881
1476	0.20513	0.28596	0.95372	0.22130	0.52341	1.46569	0.34832	0.49797	1.48573	0.11847	0.52114	1.28375	0.44977	0.42653	1.31753	0.04363	0.42655	1.27849	0.45580	0.30270	1.30935	0.21911	0.32174	1.59162	0.20818	0.27379	1.57440	0.20746	0.25022	1.20327	0.18850	0.22516	0.89714	0.12238	0.35209	0.70291	0.27151	0.20358	0.69633	0.13252	0.48966	0.30228	0.21539	0.15341	0.28779	0.15700	0.59555	0.02111	0.19505	0.12085	0.01973	0.15049	0.60408	0.02045	0.20850	0.11768	0.01879
1477	0.20516	0.28579	0.95355	0.22103	0.52292	1.46518	0.34793	0.49786	1.48535	0.11825	0.52066	1.28316	0.45026	0.42613	1.31758	0.04372	0.42629	1.27801	0.45617	0.30239	1.30940	0.21902	0.32154	1.59149	0.20799	0.27360	1.57429	0.20743	0.24999	1.20299	0.18856	0.22490	0.89702	0.12242	0.35192	0.70294	0.27164	0.20356	0.69610	0.13252	0.48960	0.30236	0.21546	0.15359	0.28762	0.15694	0.59538	0.02107	0.19496	0.12079	0.01964	0.15044	0.60392	0.02042	0.20841	0.11761	0.01873
1478	0.20515	0.28564	0.95335	0.22086	0.52199	1.46471	0.34800	0.49761	1.48494	0.11810	0.52019	1.28261	0.45084	0.42569	1.31756	0.04375	0.42604	1.27751	0.45653	0.30183	1.30942	0.21887	0.32130	1.59137	0.20782	0.27337	1.57419	0.20738	0.24974	1.20269	0.18851	0.22476	0.89683	0.12240	0.35186	0.70297	0.27171	0.20361	0.69578	0.13257	0.48964	0.30243	0.21553	0.15369	0.28736	0.15697	0.59539	0.02112	0.19489	0.12084	0.01952	0.15048	0.60394	0.02046	0.20834	0.11766	0.01863
1479	0.20511	0.28546	0.95316	0.22071	0.52097	1.46426	0.34858	0.49706	1.48467	0.11797	0.51980	1.28211	0.45110	0.42533	1.31735	0.04365	0.42578	1.27707	0.45661	0.30118	1.30942	0.21877	0.32102	1.59119	0.20775	0.27306	1.57405	0.20733	0.24943	1.20251	0.18836	0.22463	0.89662	0.12232	0.35177	0.70291	0.27171	0.20366	0.69548	0.13268	0.48973	0.30245	0.21561	0.15376	0.28710	0.15708	0.59561	0.02125	0.19482	0.12092	0.01943	0.15059	0.60415	0.02059	0.20828	0.11775	0.01855
1480	0.20507	0.28525	0.95300	0.22059	0.52024	1.46384	0.34924	0.49637	1.48459	0.11785	0.51944	1.28169	0.45087	0.42514	1.31701	0.04346	0.42547	1.27668	0.45635	0.30073	1.30935	0.21874	0.32070	1.59094	0.20779	0.27271	1.57384	0.20733	0.24914	1.20244	0.18817	0.22441	0.89643	0.12225	0.35155	0.70271	0.27165	0.20361	0.69526	0.13280	0.48975	0.30236	0.21565	0.15385	0.28693	0.15717	0.59588	0.02136	0.19475	0.12094	0.01937	0.15067	0.60442	0.02071	0.20821	0.11779	0.01849
1481	0.20500	0.28505	0.95286	0.22048	0.51981	1.46352	0.34940	0.49588	1.48464	0.11767	0.51911	1.28138	0.45029	0.42516	1.31671	0.04329	0.42509	1.27630	0.45596	0.30061	1.30923	0.21875	0.32038	1.59075	0.20786	0.27238	1.57364	0.20735	0.24889	1.20239	0.18797	0.22415	0.89628	0.12218	0.35125	0.70247	0.27156	0.20353	0.69512	0.13284	0.48965	0.30218	0.21567	0.15397	0.28683	0.15715	0.59601	0.02134	0.19468	0.12088	0.01929	0.15065	0.60455	0.02068	0.20814	0.11774	0.01842
1482	0.20491	0.28489	0.95276	0.22026	0.51958	1.46332	0.34899	0.49574	1.48464	0.11738	0.51880	1.28117	0.44972	0.42528	1.31651	0.04313	0.42464	1.27601	0.45570	0.30070	1.30911	0.21873	0.32011	1.59070	0.20787	0.27210	1.57359	0.20730	0.24868	1.20232	0.18780	0.22398	0.89618	0.12210	0.35103	0.70233	0.27147	0.20352	0.69502	0.13280	0.48948	0.30204	0.21572	0.15412	0.28676	0.15706	0.59600	0.02127	0.19466	0.12083	0.01921	0.15056	0.60454	0.02060	0.20813	0.11770	0.01834
1483	0.20483	0.28480	0.95272	0.21985	0.51960	1.46318	0.34847	0.49584	1.48450	0.11701	0.51852	1.28098	0.44946	0.42526	1.31639	0.04294	0.42421	1.27584	0.45567	0.30076	1.30898	0.21865	0.31987	1.59078	0.20780	0.27185	1.57370	0.20719	0.24852	1.20225	0.18774	0.22392	0.89618	0.12201	0.35092	0.70235	0.27146	0.20362	0.69495	0.13272	0.48934	0.30204	0.21581	0.15433	0.28671	0.15699	0.59598	0.02133	0.19473	0.12088	0.01917	0.15048	0.60452	0.02068	0.20820	0.11776	0.01830
1484	0.20480	0.28476	0.95270	0.21939	0.52000	1.46296	0.34829	0.49596	1.48430	0.11669	0.51828	1.28069	0.44955	0.42504	1.31630	0.04278	0.42384	1.27569	0.45583	0.30073	1.30884	0.21855	0.31968	1.59081	0.20770	0.27164	1.57378	0.20710	0.24844	1.20218	0.18783	0.22388	0.89622	0.12198	0.35088	0.70245	0.27153	0.20373	0.69491	0.13267	0.48925	0.30212	0.21591	0.15458	0.28670	0.15698	0.59602	0.02151	0.19485	0.12102	0.01918	0.15047	0.60455	0.02090	0.20831	0.11790	0.01831
1485	0.20487	0.28470	0.95266	0.21909	0.52054	1.46256	0.34841	0.49590	1.48412	0.11647	0.51803	1.28027	0.44984	0.42468	1.31625	0.04265	0.42349	1.27542	0.45605	0.30061	1.30873	0.21845	0.31954	1.59066	0.20766	0.27148	1.57368	0.20713	0.24839	1.20210	0.18804	0.22376	0.89623	0.12205	0.35082	0.70251	0.27167	0.20374	0.69491	0.13267	0.48920	0.30218	0.21594	0.15476	0.28672	0.15699	0.59606	0.02163	0.19489	0.12113	0.01923	0.15047	0.60460	0.02104	0.20836	0.11801	0.01836
1486	0.20495	0.28454	0.95256	0.21898	0.52070	1.46199	0.34844	0.49565	1.48388	0.11616	0.51769	1.27980	0.45010	0.42431	1.31621	0.04244	0.42306	1.27508	0.45621	0.30039	1.30869	0.21835	0.31940	1.59037	0.20770	0.27129	1.57340	0.20721	0.24823	1.20197	0.18826	0.22349	0.89616	0.12220	0.35065	0.70245	0.27183	0.20363	0.69489	0.13272	0.48917	0.30218	0.21590	0.15479	0.28673	0.15695	0.59608	0.02159	0.19482	0.12113	0.01931	0.15043	0.60461	0.02102	0.20828	0.11800	0.01845
1487	0.20497	0.28429	0.95241	0.21885	0.52022	1.46141	0.34812	0.49545	1.48355	0.11561	0.51718	1.27940	0.45016	0.42406	1.31609	0.04205	0.42249	1.27480	0.45623	0.30023	1.30866	0.21824	0.31919	1.59009	0.20772	0.27105	1.57313	0.20726	0.24793	1.20183	0.18834	0.22313	0.89597	0.12232	0.35039	0.70230	0.27194	0.20347	0.69479	0.13277	0.48915	0.30212	0.21585	0.15476	0.28668	0.15685	0.59608	0.02151	0.19470	0.12107	0.01941	0.15032	0.60461	0.02093	0.20817	0.11794	0.01857
1488	0.20490	0.28406	0.95226	0.21852	0.51941	1.46092	0.34756	0.49555	1.48322	0.11496	0.51662	1.27908	0.44991	0.42410	1.31592	0.04156	0.42185	1.27455	0.45609	0.30032	1.30858	0.21806	0.31896	1.58994	0.20761	0.27081	1.57299	0.20723	0.24760	1.20171	0.18822	0.22277	0.89574	0.12231	0.35010	0.70211	0.27195	0.20343	0.69463	0.13275	0.48911	0.30203	0.21585	0.15485	0.28658	0.15675	0.59608	0.02148	0.19465	0.12102	0.01949	0.15022	0.60460	0.02086	0.20812	0.11789	0.01868
1489	0.20476	0.28390	0.95211	0.21800	0.51880	1.46057	0.34706	0.49582	1.48311	0.11449	0.51622	1.27874	0.44947	0.42438	1.31581	0.04117	0.42134	1.27426	0.45581	0.30064	1.30850	0.21784	0.31880	1.58992	0.20735	0.27066	1.57296	0.20719	0.24731	1.20159	0.18796	0.22251	0.89553	0.12212	0.34987	0.70193	0.27188	0.20351	0.69443	0.13261	0.48904	0.30192	0.21594	0.15509	0.28646	0.15673	0.59604	0.02144	0.19468	0.12102	0.01949	0.15020	0.60455	0.02078	0.20814	0.11788	0.01869
1490	0.20462	0.28379	0.95196	0.21746	0.51860	1.46028	0.34675	0.49590	1.48326	0.11430	0.51605	1.27833	0.44911	0.42473	1.31585	0.04095	0.42111	1.27389	0.45550	0.30093	1.30844	0.21762	0.31876	1.58993	0.20707	0.27063	1.57297	0.20711	0.24702	1.20141	0.18774	0.22233	0.89537	0.12187	0.34972	0.70180	0.27181	0.20360	0.69424	0.13236	0.48898	0.30182	0.21610	0.15535	0.28633	0.15679	0.59593	0.02135	0.19472	0.12100	0.01937	0.15026	0.60444	0.02064	0.20819	0.11786	0.01853
1491	0.20452	0.28368	0.95181	0.21708	0.51862	1.45996	0.34657	0.49574	1.48342	0.11421	0.51598	1.27790	0.44902	0.42501	1.31590	0.04081	0.42109	1.27352	0.45536	0.30109	1.30831	0.21747	0.31878	1.58989	0.20694	0.27065	1.57294	0.20695	0.24674	1.20121	0.18769	0.22212	0.89524	0.12171	0.34965	0.70173	0.27182	0.20360	0.69407	0.13213	0.48900	0.30178	0.21628	0.15550	0.28621	0.15690	0.59579	0.02123	0.19474	0.12095	0.01923	0.15037	0.60429	0.02048	0.20820	0.11780	0.01832
1492	0.20445	0.28357	0.95171	0.21681	0.51854	1.45964	0.34647	0.49550	1.48342	0.11401	0.51585	1.27751	0.44919	0.42525	1.31586	0.04062	0.42104	1.27323	0.45546	0.30125	1.30814	0.21739	0.31881	1.58977	0.20693	0.27065	1.57282	0.20671	0.24652	1.20109	0.18774	0.22190	0.89514	0.12171	0.34959	0.70170	0.27188	0.20354	0.69396	0.13207	0.48904	0.30180	0.21639	0.15557	0.28615	0.15699	0.59569	0.02118	0.19470	0.12085	0.01922	0.15046	0.60418	0.02041	0.20816	0.11770	0.01827
1493	0.20438	0.28350	0.95167	0.21640	0.51826	1.45938	0.34638	0.49534	1.48338	0.11365	0.51560	1.27722	0.44938	0.42554	1.31580	0.04037	0.42080	1.27305	0.45565	0.30152	1.30809	0.21733	0.31877	1.58961	0.20692	0.27063	1.57262	0.20651	0.24642	1.20110	0.18771	0.22177	0.89510	0.12174	0.34950	0.70170	0.27191	0.20353	0.69389	0.13222	0.48897	0.30182	0.21640	0.15562	0.28615	0.15701	0.59565	0.02120	0.19463	0.12078	0.01935	0.15047	0.60415	0.02046	0.20809	0.11763	0.01842
1494	0.20431	0.28345	0.95166	0.21575	0.51793	1.45922	0.34620	0.49526	1.48346	0.11321	0.51524	1.27698	0.44939	0.42583	1.31591	0.04013	0.42035	1.27294	0.45569	0.30178	1.30828	0.21727	0.31869	1.58942	0.20685	0.27057	1.57237	0.20642	0.24635	1.20114	0.18756	0.22174	0.89509	0.12171	0.34937	0.70171	0.27186	0.20360	0.69382	0.13245	0.48876	0.30180	0.21638	0.15570	0.28613	0.15695	0.59568	0.02128	0.19458	0.12075	0.01950	0.15043	0.60420	0.02062	0.20804	0.11760	0.01860
1495	0.20427	0.28334	0.95161	0.21512	0.51777	1.45906	0.34588	0.49528	1.48368	0.11277	0.51481	1.27677	0.44919	0.42593	1.31623	0.03995	0.41980	1.27279	0.45553	0.30180	1.30864	0.21720	0.31861	1.58921	0.20678	0.27051	1.57209	0.20646	0.24621	1.20108	0.18742	0.22166	0.89505	0.12165	0.34921	0.70171	0.27182	0.20361	0.69370	0.13260	0.48854	0.30177	0.21637	0.15578	0.28605	0.15688	0.59576	0.02142	0.19459	0.12075	0.01953	0.15036	0.60428	0.02083	0.20805	0.11760	0.01868
1496	0.20429	0.28317	0.95151	0.21479	0.51781	1.45873	0.34547	0.49548	1.48390	0.11237	0.51440	1.27649	0.44890	0.42573	1.31667	0.03983	0.41936	1.27252	0.45533	0.30149	1.30906	0.21713	0.31857	1.58898	0.20676	0.27048	1.57180	0.20658	0.24596	1.20092	0.18746	0.22143	0.89494	0.12163	0.34906	0.70167	0.27190	0.20351	0.69355	0.13261	0.48849	0.30178	0.21645	0.15590	0.28592	0.15685	0.59582	0.02150	0.19463	0.12079	0.01943	0.15033	0.60435	0.02096	0.20809	0.11765	0.01861
