	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
2391	-3.68364	-4.43969	-12.77045	-5.38232	10.00864	-62.35913	-2.56831	-4.69078	-12.68167	-3.08866	5.63906	-62.67163	-2.56831	-4.69078	-12.68167	-3.08866	5.63906	-62.67163	6.15712	-1.10552	-19.98691	-15.52109	9.28369	-44.34819	15.17892	-1.76913	-19.94763	-2.94012	-1.56853	-45.37807	-9.19244	5.58238	-32.34937	-10.78989	4.93408	-23.32729	-31.74222	4.49469	-9.79412	-53.25988	7.78081	-7.46541	17.06587	9.95533	-25.27802	20.19011	-14.22044	14.85445	145.32610	-25.87809	-94.93459	139.79704	19.95541	106.97574	137.83083	-13.55695	-96.65881	138.91382	-0.19553	106.01241
2392	-3.70546	-4.52924	-12.83819	-4.84133	10.24482	-62.42454	-2.44188	-4.81507	-12.73527	-2.41889	5.61582	-62.75908	-2.44188	-4.81507	-12.73527	-2.41888	5.61582	-62.75908	6.18673	-1.01376	-19.92661	-15.42046	9.23626	-44.23362	15.49557	-1.63680	-19.91408	-2.83514	-1.30570	-45.31289	-9.26670	5.42500	-32.32893	-10.81838	5.02339	-22.96963	-31.85937	4.66639	-9.45408	-53.40168	7.81613	-7.08356	17.06677	10.25406	-25.03423	20.07105	-14.15723	14.92777	144.89757	-25.90918	-94.95596	139.78061	19.99243	106.28746	138.57814	-12.78260	-96.28542	138.66808	-0.44840	105.33255
2393	-3.71720	-4.87550	-12.74539	-4.37805	9.91403	-62.47318	-2.36429	-5.17889	-12.62683	-2.08031	5.51453	-62.78188	-2.36429	-5.17889	-12.62683	-2.08031	5.51453	-62.78188	6.19740	-0.91033	-19.75670	-15.23090	9.17691	-44.20989	15.83962	-1.50673	-19.77249	-2.74262	-1.04938	-45.32166	-9.33267	5.27959	-32.31762	-10.84556	5.12279	-22.66709	-31.98367	4.82168	-9.11427	-53.54901	7.83615	-6.70804	17.01333	10.51639	-24.67139	19.85889	-14.11835	14.89758	144.53749	-25.80815	-94.82021	139.63240	19.95090	105.45348	138.90506	-12.88338	-95.99596	138.41759	-0.16847	104.57603
2394	-3.57428	-5.12681	-12.56749	-4.11619	9.27517	-62.52609	-2.31615	-5.40479	-12.45202	-2.03850	5.28814	-62.78962	-2.31615	-5.40479	-12.45202	-2.03849	5.28814	-62.78962	6.21806	-0.83323	-19.60510	-14.96480	9.16398	-44.23120	16.18210	-1.39205	-19.64813	-2.68673	-0.81307	-45.35235	-9.32457	5.17197	-32.25134	-10.87288	5.19634	-22.42122	-32.12165	4.93710	-8.82120	-53.70528	7.83611	-6.39110	16.87848	10.73668	-24.14749	19.60503	-13.99553	14.91486	144.26976	-25.53428	-94.84299	139.38770	19.90260	104.86783	138.51501	-13.89378	-96.17186	138.24336	0.29430	104.07068
2395	-3.29216	-5.14404	-12.38809	-4.01629	8.68672	-62.58232	-2.32319	-5.35520	-12.29943	-2.08512	4.97114	-62.81209	-2.32319	-5.35520	-12.29943	-2.08512	4.97113	-62.81209	6.25414	-0.77823	-19.47181	-14.67696	9.21320	-44.33306	16.51708	-1.29993	-19.53895	-2.66613	-0.59896	-45.45129	-9.22470	5.10480	-32.11650	-10.89904	5.25606	-22.22620	-32.27240	5.01054	-8.57450	-53.86976	7.81396	-6.13314	16.71508	10.88698	-23.56575	19.41240	-13.73860	15.07728	144.07219	-25.16348	-95.21030	139.21101	19.90870	104.77398	137.72711	-15.10574	-96.84059	138.15327	0.54192	104.00500
2396	-3.02982	-5.05814	-12.28302	-3.89401	8.22939	-62.63017	-2.40607	-5.19309	-12.22729	-2.03176	4.63787	-62.83896	-2.40607	-5.19309	-12.22729	-2.03176	4.63786	-62.83896	6.29930	-0.70924	-19.25809	-14.41190	9.28544	-44.58811	16.86426	-1.23926	-19.34424	-2.64875	-0.41102	-45.70641	-9.10603	5.05674	-31.95390	-10.91317	5.34595	-22.05423	-32.43446	5.02855	-8.35402	-54.04134	7.74985	-5.92034	16.56959	10.96175	-23.09523	19.32304	-13.39944	15.33594	143.93221	-24.83326	-95.90399	139.20111	19.95711	104.97565	137.02879	-15.69974	-97.76027	138.12395	0.48645	104.18859
2397	-2.95594	-5.06042	-12.30951	-3.60259	7.82920	-62.66124	-2.56384	-5.14551	-12.27463	-1.79636	4.34007	-62.85280	-2.56384	-5.14551	-12.27463	-1.79635	4.34006	-62.85280	6.35218	-0.60011	-18.94707	-14.17306	9.32755	-44.89425	17.24094	-1.20713	-19.04804	-2.60561	-0.25358	-46.01672	-9.03977	4.99565	-31.82880	-10.91240	5.47246	-21.87018	-32.57132	4.96601	-8.19756	-54.18104	7.63430	-5.79736	16.40242	11.04071	-22.78757	19.26743	-13.09567	15.57096	143.85365	-24.62659	-96.78534	139.29037	20.00624	105.22305	136.64064	-15.48960	-98.69958	138.11174	0.26815	104.40005
2398	-3.17436	-5.20109	-12.45704	-3.15611	7.46575	-62.65303	-2.75746	-5.29266	-12.41892	-1.41372	4.10048	-62.82869	-2.75746	-5.29266	-12.41892	-1.41371	4.10047	-62.82869	6.41076	-0.45753	-18.61515	-13.93727	9.31311	-45.10218	17.64683	-1.17759	-18.73228	-2.53735	-0.11128	-46.22605	-9.03001	4.91138	-31.77677	-10.91894	5.58671	-21.66315	-32.63659	4.82449	-8.14659	-54.24131	7.48402	-5.80230	16.15524	11.23699	-22.54706	19.20410	-12.95185	15.73559	143.83159	-24.53294	-97.50710	139.38731	20.07836	105.52603	136.41193	-15.00377	-99.41537	138.00655	0.06402	104.66584
2399	-3.73350	-5.35392	-12.63902	-2.72982	7.27566	-62.57258	-2.87948	-5.54393	-12.55792	-0.98088	3.90861	-62.74309	-2.87948	-5.54393	-12.55792	-0.98088	3.90861	-62.74309	6.45637	-0.30579	-18.36578	-13.68505	9.25882	-45.20111	18.07864	-1.12807	-18.50688	-2.46204	0.04493	-46.32214	-9.07531	4.83156	-31.77845	-10.96457	5.65101	-21.43946	-32.66747	4.67332	-8.12434	-54.26579	7.33531	-5.83763	15.87489	11.56429	-22.29825	19.20817	-13.01710	15.87163	143.82060	-24.51105	-97.52650	139.48395	20.23158	105.83456	136.10526	-14.79048	-99.49168	137.67397	0.07479	104.96252
2400	-4.54437	-5.37942	-12.77231	-2.49341	7.42664	-62.42856	-2.85449	-5.75818	-12.60831	-0.57032	3.74549	-62.61587	-2.85449	-5.75818	-12.60831	-0.57031	3.74548	-62.61587	6.46522	-0.16721	-18.26715	-13.41484	9.20753	-45.23711	18.54407	-1.05719	-18.44374	-2.38613	0.22875	-46.35442	-9.18083	4.76830	-31.80176	-11.06079	5.68308	-21.20926	-32.75861	4.62298	-7.97865	-54.36002	7.23505	-5.72020	15.66674	11.92028	-22.12002	19.33179	-13.18089	16.02167	143.71600	-24.57238	-96.65862	139.59424	20.44293	105.86887	135.75925	-14.73658	-98.68486	137.09874	0.41361	105.04746
2401	-5.28511	-5.30292	-12.83909	-2.39036	7.78556	-62.30370	-2.79450	-5.86245	-12.59676	-0.21204	3.63595	-62.52062	-2.79450	-5.86245	-12.59676	-0.21204	3.63595	-62.52062	6.43780	-0.05701	-18.25403	-13.13925	9.19037	-45.25926	19.05006	-0.96725	-18.47737	-2.29399	0.43483	-46.37815	-9.28222	4.67244	-31.83973	-11.18414	5.71616	-20.99498	-32.90505	4.69545	-7.66462	-54.52113	7.18716	-5.39998	15.52599	12.21551	-22.10674	19.49286	-13.23023	16.17997	143.42894	-24.74322	-95.56137	139.74017	20.60196	105.41331	135.46851	-14.40846	-97.53775	136.37102	0.90164	104.70630
2402	-5.64544	-5.27988	-12.85036	-2.23623	8.00457	-62.29898	-2.92206	-5.89171	-12.58522	0.07919	3.59353	-62.53314	-2.92206	-5.89171	-12.58522	0.07919	3.59353	-62.53314	6.39881	0.02741	-18.16803	-12.87002	9.20812	-45.31256	19.59011	-0.86254	-18.44440	-2.16746	0.65178	-46.44315	-9.27834	4.49342	-31.88202	-11.28833	5.75643	-20.81198	-32.98998	4.76005	-7.32587	-54.62054	7.12281	-5.05969	15.32596	12.44510	-22.15746	19.57309	-13.04406	16.29097	142.98019	-24.93542	-95.22056	139.96957	20.60678	104.50415	135.04918	-13.89725	-97.10828	135.57158	1.20686	103.93288
2403	-5.70467	-5.36376	-12.81000	-2.02762	8.02615	-62.40807	-3.30598	-5.90146	-12.57453	0.31498	3.54220	-62.64438	-3.30598	-5.90146	-12.57453	0.31498	3.54219	-62.64438	6.36571	0.10957	-17.92695	-12.60852	9.24394	-45.38073	20.15730	-0.76600	-18.25483	-2.00887	0.85949	-46.52901	-9.16710	4.25820	-31.88874	-11.34374	5.79784	-20.64957	-32.96523	4.69269	-7.15128	-54.59835	6.99605	-4.92173	14.98874	12.62514	-22.07014	19.54827	-12.69137	16.28727	142.47072	-24.98541	-95.99422	140.26038	20.43260	103.43005	134.37613	-13.67951	-97.88788	134.85652	1.25410	102.97380
2404	-5.84889	-5.45144	-12.73623	-1.88879	8.05995	-62.49622	-3.81465	-5.90528	-12.53493	0.52963	3.41232	-62.73818	-3.81465	-5.90528	-12.53493	0.52963	3.41232	-62.73818	6.34035	0.20995	-17.55852	-12.35139	9.27845	-45.43771	20.74981	-0.69910	-17.93180	-1.84118	1.03183	-46.59952	-9.04389	4.03746	-31.82617	-11.36677	5.83747	-20.50861	-32.92516	4.52981	-7.17586	-54.55020	6.85367	-5.00516	14.57455	12.74962	-21.79833	19.49431	-12.33289	16.16835	141.99155	-24.85101	-97.30785	140.49286	20.15352	102.58172	133.69525	-13.80208	-99.27252	134.47740	1.32407	102.21668
2405	-6.38656	-5.49656	-12.66929	-1.82979	8.15495	-62.43670	-4.31945	-5.95508	-12.46303	0.72717	3.25173	-62.69108	-4.31945	-5.95508	-12.46303	0.72718	3.25172	-62.69108	6.32434	0.32127	-17.13912	-12.09797	9.29583	-45.47996	21.35832	-0.64428	-17.55656	-1.68490	1.16395	-46.64609	-8.97817	3.86326	-31.69867	-11.39359	5.86039	-20.40112	-32.96932	4.37690	-7.27904	-54.58425	6.74942	-5.15820	14.19122	12.81996	-21.45460	19.50531	-12.07190	16.02655	141.59184	-24.62654	-98.12847	140.59152	19.89957	102.15720	133.36270	-13.94503	-100.09854	134.45888	1.64908	101.88158
2406	-7.36313	-5.56270	-12.65119	-1.82841	8.29451	-62.21583	-4.79917	-6.12922	-12.39000	0.88584	3.13645	-62.48646	-4.79917	-6.12922	-12.39000	0.88584	3.13645	-62.48646	6.31763	0.41351	-16.76600	-11.85452	9.29224	-45.42940	21.97293	-0.55847	-17.23885	-1.53558	1.28199	-46.59497	-8.98098	3.72802	-31.52833	-11.43102	5.84737	-20.29223	-33.08156	4.26909	-7.35245	-54.68933	6.67615	-5.26671	13.88823	12.84197	-21.09271	19.59324	-11.90721	15.95998	141.29948	-24.35867	-97.90665	140.57762	19.75485	102.05453	133.36467	-14.07485	-99.82081	134.47844	2.05766	101.85894
2407	-8.54416	-5.65406	-12.69179	-1.92542	8.58479	-61.91931	-5.30054	-6.37069	-12.35194	1.01311	3.06749	-62.21802	-5.30054	-6.37069	-12.35194	1.01312	3.06748	-62.21802	6.32283	0.45588	-16.45892	-11.62544	9.28362	-45.20708	22.57993	-0.42358	-17.00234	-1.38159	1.40716	-46.37233	-9.02047	3.63429	-31.33859	-11.46180	5.80555	-20.13471	-33.15950	4.19634	-7.39293	-54.76276	6.62338	-5.33146	13.65240	12.81800	-20.65232	19.65583	-11.80192	15.98183	141.12749	-23.99978	-97.17849	140.46629	19.71324	101.92799	133.32733	-14.47601	-99.12638	134.26303	2.23476	101.77779
2408	-9.61026	-5.64867	-12.72274	-2.11601	9.05263	-61.66352	-5.86135	-6.47712	-12.32663	1.14391	2.99316	-62.00615	-5.86135	-6.47712	-12.32663	1.14391	2.99316	-62.00615	6.35416	0.43149	-16.14278	-11.39120	9.30088	-44.88708	23.14256	-0.26493	-16.75838	-1.24096	1.52402	-46.04569	-9.03061	3.60625	-31.15997	-11.49610	5.76675	-19.94823	-33.12433	4.17004	-7.41861	-54.72559	6.60835	-5.36518	13.44931	12.79023	-20.13142	19.56259	-11.75274	16.05719	141.05482	-23.57259	-96.90105	140.24091	19.74695	101.45075	132.97221	-15.21466	-99.05415	133.84874	2.14066	101.30975
2409	-10.49215	-5.45484	-12.60876	-2.32936	9.60984	-61.52435	-6.44609	-6.34015	-12.19284	1.31241	2.87390	-61.92112	-6.44609	-6.34015	-12.19284	1.31241	2.87389	-61.92112	6.41023	0.35147	-15.79023	-11.12440	9.36562	-44.60167	23.63530	-0.12511	-16.46469	-1.14578	1.60774	-45.73594	-8.97685	3.64929	-31.00505	-11.57569	5.76069	-19.76849	-33.00324	4.22042	-7.38798	-54.60771	6.64395	-5.31792	13.24972	12.83426	-19.66647	19.25608	-11.77112	16.18126	141.02007	-23.23185	-97.33932	139.93013	19.86035	100.80474	132.32693	-15.89065	-99.78619	133.34387	1.91038	100.64834
2410	-11.28778	-5.18165	-12.24453	-2.44022	10.12648	-61.48999	-7.00575	-6.09052	-11.82379	1.54011	2.76863	-61.93806	-7.00575	-6.09052	-11.82379	1.54012	2.76863	-61.93806	6.45804	0.25721	-15.37090	-10.84039	9.45712	-44.44534	24.08249	-0.03039	-16.08622	-1.09668	1.67005	-45.54349	-8.87082	3.71586	-30.85060	-11.71281	5.79850	-19.56716	-32.89792	4.35900	-7.28604	-54.51184	6.73535	-5.17137	13.04875	12.97173	-19.40048	18.78784	-11.82225	16.34082	140.94327	-23.10604	-98.11081	139.62601	20.02406	100.46507	131.61852	-15.98025	-100.76331	132.74036	1.65303	100.28299
2411	-11.93093	-5.04557	-11.67135	-2.30101	10.37874	-61.48094	-7.55698	-5.92882	-11.25289	1.79420	2.80943	-61.95243	-7.55698	-5.92882	-11.25289	1.79420	2.80943	-61.95243	6.47203	0.18458	-14.73996	-10.58282	9.51759	-44.49721	24.52109	0.03064	-15.47935	-1.06919	1.75154	-45.56693	-8.71163	3.73876	-30.67817	-11.86305	5.86734	-19.31267	-32.87605	4.53398	-7.22226	-54.49976	6.87459	-5.04692	12.85697	13.13352	-19.35919	18.30830	-11.81510	16.44544	140.77859	-23.17294	-99.00417	139.42268	20.11446	100.42165	131.01141	-15.20606	-101.64996	132.08762	1.53161	100.24270
2412	-12.23712	-5.10389	-11.06033	-1.94506	10.19248	-61.43533	-8.11279	-5.89202	-10.66500	1.95097	3.00935	-61.88423	-8.11279	-5.89202	-10.66500	1.95097	3.00934	-61.88423	6.45591	0.12125	-13.84663	-10.35206	9.51367	-44.73877	24.95498	0.10156	-14.60263	-1.05309	1.87849	-45.79283	-8.51368	3.69623	-30.49561	-11.97250	5.93543	-19.05475	-32.93832	4.66037	-7.33962	-54.56386	7.03520	-5.10955	12.65291	13.23627	-19.44622	17.97789	-11.68589	16.40244	140.55875	-23.30229	-100.14278	139.35294	20.01726	100.38190	130.51299	-13.77281	-102.60522	131.56717	1.70441	100.27072
2413	-12.16138	-5.19018	-10.51768	-1.61959	9.70360	-61.36308	-8.60353	-5.83696	-10.17572	1.91966	3.20400	-61.76167	-8.60353	-5.83696	-10.17572	1.91967	3.20400	-61.76167	6.41786	0.01589	-12.93241	-10.10929	9.47132	-44.97663	25.36398	0.21665	-13.71601	-1.05110	2.04235	-46.01481	-8.35709	3.63200	-30.31242	-12.02268	5.97104	-18.86785	-33.07759	4.72645	-7.64171	-54.69593	7.20757	-5.36707	12.37789	13.28308	-19.48790	17.84092	-11.49188	16.25470	140.35756	-23.35755	-101.48730	139.37279	19.79511	100.25916	130.08656	-12.45053	-103.76871	131.29579	2.01525	100.24148
2414	-11.78931	-5.16400	-9.96051	-1.43853	9.23718	-61.30549	-8.95751	-5.65243	-9.69355	1.81529	3.28002	-61.66078	-8.95751	-5.65243	-9.69355	1.81529	3.28001	-61.66078	6.35220	-0.16062	-12.27914	-9.84986	9.42792	-44.98911	25.73584	0.35947	-13.10977	-1.05761	2.21881	-46.00341	-8.29568	3.60293	-30.13414	-12.02524	5.96616	-18.75689	-33.28053	4.80182	-7.95657	-54.89119	7.39322	-5.63318	12.02250	13.35622	-19.35527	17.80855	-11.37506	16.14179	140.19962	-23.29294	-102.66376	139.40921	19.64053	99.85062	129.71033	-11.97661	-104.92834	131.24706	2.08418	99.87017
2415	-11.19522	-5.07585	-9.23739	-1.24499	8.96098	-61.25168	-9.19279	-5.39693	-9.05462	1.84732	3.31409	-61.58278	-9.19279	-5.39693	-9.05462	1.84732	3.31409	-61.58278	6.24283	-0.38318	-11.88347	-9.60995	9.38550	-44.75129	26.08626	0.47346	-12.76604	-1.06462	2.39171	-45.73926	-8.28481	3.62800	-29.96144	-11.99422	5.94619	-18.68917	-33.47882	4.92690	-8.06843	-55.09143	7.55056	-5.69123	11.69348	13.49307	-19.11983	17.74914	-11.42211	16.10993	140.04716	-23.19292	-103.42047	139.40727	19.63962	99.12608	129.46234	-12.22634	-105.77760	131.30367	1.87264	99.11941
2416	-10.57265	-5.02873	-8.26703	-0.99301	8.94263	-61.15200	-9.34193	-5.20565	-8.15726	2.07417	3.36523	-61.48127	-9.34193	-5.20565	-8.15726	2.07417	3.36523	-61.48127	6.07811	-0.61107	-11.57500	-9.39728	9.33975	-44.38791	26.45046	0.51786	-12.49677	-1.07311	2.54722	-45.34972	-8.27575	3.70300	-29.77733	-11.93190	5.94175	-18.66256	-33.60860	5.05648	-7.88468	-55.23421	7.60358	-5.47139	11.53325	13.61973	-18.99701	17.58644	-11.56278	16.06552	139.88072	-23.17910	-103.98785	139.33101	19.67753	98.84576	129.48946	-12.40701	-106.33793	131.33844	1.68972	98.80267
2417	-10.33260	-5.07301	-6.97565	-0.88837	9.23686	-61.02796	-9.37853	-5.18856	-6.89032	2.36773	3.34391	-61.38530	-9.37853	-5.18856	-6.89032	2.36773	3.34390	-61.38530	5.85028	-0.83290	-11.20471	-9.16652	9.31617	-44.00014	26.84617	0.49969	-12.14762	-1.09192	2.67150	-44.92741	-8.25221	3.80737	-29.55801	-11.84408	5.94500	-18.66054	-33.71313	5.10787	-7.49207	-55.35468	7.50717	-5.08558	11.57498	13.63884	-19.08278	17.34175	-11.60314	15.93161	139.73540	-23.26284	-104.72752	139.16562	19.59022	99.81422	129.76755	-12.08328	-106.90085	131.39291	1.61254	99.72304
2418	-10.73528	-5.22815	-5.26623	-1.01078	9.59035	-60.95878	-9.30141	-5.35810	-5.13394	2.53155	3.19312	-61.35387	-9.30141	-5.35810	-5.13394	2.53155	3.19312	-61.35387	5.54891	-1.05924	-10.57506	-8.87798	9.33369	-43.69788	27.25912	0.45481	-11.51685	-1.13837	2.77570	-44.57579	-8.16313	3.90220	-29.27982	-11.76778	5.92399	-18.59224	-33.88847	5.03300	-7.06644	-55.53996	7.28119	-4.71606	11.72241	13.54354	-19.24490	17.07946	-11.40381	15.75530	139.63533	-23.33449	-105.56947	138.93762	19.34183	101.76490	130.10402	-11.59632	-107.53159	131.63860	1.48679	101.58685
2419	-11.54537	-5.50243	-3.17568	-1.17131	9.60780	-60.94469	-9.21904	-5.62634	-2.95007	2.49179	2.99371	-61.34751	-9.21904	-5.62634	-2.95007	2.49179	2.99370	-61.34751	5.17114	-1.29250	-9.54592	-8.55563	9.36464	-43.55231	27.67752	0.41190	-10.45901	-1.23330	2.90019	-44.37228	-7.96029	3.98250	-28.90268	-11.75932	5.88270	-18.36551	-34.14133	4.86409	-6.74086	-55.79470	7.00452	-4.47502	11.85737	13.42282	-19.31325	16.82386	-11.01980	15.63203	139.54689	-23.31673	-106.06573	138.71417	19.03557	103.35723	130.36426	-11.44335	-107.90934	132.11002	1.38600	103.09671
2420	-12.26548	-5.88332	-0.95787	-1.16810	9.32494	-60.89614	-9.24694	-5.92539	-0.64729	2.42113	2.85771	-61.27773	-9.24694	-5.92539	-0.64729	2.42113	2.85770	-61.27773	4.73095	-1.52112	-8.31364	-8.27114	9.36928	-43.42144	28.10566	0.37885	-9.18196	-1.37529	3.06857	-44.18756	-7.68775	4.08757	-28.40936	-11.82994	5.86499	-18.01285	-34.35194	4.71580	-6.58236	-56.00323	6.80842	-4.38226	11.92329	13.36513	-19.27701	16.57304	-10.62726	15.57889	139.43935	-23.25694	-106.08266	138.56152	18.78177	103.59677	130.54388	-11.57756	-107.87962	132.62073	1.41071	103.30723
2421	-12.60747	-6.29048	1.03811	-0.93538	9.04623	-60.78090	-9.33649	-6.22142	1.39465	2.51687	2.85703	-61.13950	-9.33649	-6.22142	1.39465	2.51687	2.85703	-61.13950	4.25808	-1.73043	-7.32097	-8.07130	9.34267	-43.12548	28.51471	0.36125	-8.16060	-1.51868	3.25034	-43.85130	-7.45705	4.21519	-27.89851	-11.91034	5.90030	-17.69813	-34.33998	4.73268	-6.68525	-55.98908	6.86194	-4.47198	11.93371	13.37513	-19.23055	16.37190	-10.38042	15.51252	139.34691	-23.23028	-106.18245	138.48834	18.59507	103.26473	130.64555	-11.52312	-107.92023	133.04135	1.36217	102.95611
2422	-12.66445	-6.58680	2.54948	-0.54297	8.82968	-60.66654	-9.35064	-6.42933	2.92518	2.71471	3.01952	-61.00331	-9.35064	-6.42933	2.92518	2.71471	3.01951	-61.00331	3.78307	-1.90567	-6.85413	-7.93885	9.30413	-42.75777	28.83063	0.36308	-7.70575	-1.59766	3.39466	-43.46035	-7.34220	4.30248	-27.55825	-11.91428	5.97533	-17.57333	-34.00012	4.97290	-7.13535	-55.64666	7.25066	-4.80273	11.94416	13.40221	-19.21250	16.29449	-10.36581	15.34583	139.32407	-23.23415	-106.82018	138.45386	18.44838	103.85837	130.66435	-11.11180	-108.47301	133.43520	1.10259	103.47949
