	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
2616	-21.71575	-20.29701	-0.15490	2.06917	-0.99302	0.45191	-27.71943	-53.91806	1.29108	29.80374	6.81399	7.28096	-18.21611	41.27090	-6.79897	0.51671	-0.08440	0.04884	30.22836	18.45498	8.22978	-20.11591	-21.43809	-1.03457	6.23901	1.64254	3.23158	5.63584	-0.91865	-0.52873	0.62849	-2.23946	0.50016	-0.37998	2.33693	-0.94594	0.07939	-0.05542	-0.00204	-0.26578	0.18786	-0.07711
2617	-21.54586	-19.98647	0.29895	-2.33103	1.53042	-0.40438	-33.99713	-52.63496	3.79745	1.85319	8.18751	2.14982	-17.71704	40.90275	-6.74931	0.12735	0.20403	0.06876	-16.19088	16.80506	5.48913	-8.95753	0.84486	-0.71002	7.31913	0.67631	1.29958	7.33223	-2.55099	-0.15404	-0.03093	-1.10974	-0.15874	0.88690	1.57426	-0.10809	-0.05853	0.14580	-0.26428	-0.04896	-0.11442	0.05008
2618	-21.43408	-20.94667	0.87772	-5.12211	0.20513	-1.28887	-41.57465	-50.96828	6.79655	-15.55153	-4.09436	-12.24001	-17.15817	40.63169	-6.80573	-0.30721	0.19391	-0.00040	-50.26241	-3.91508	-12.94939	-0.99549	23.56392	3.83070	8.51842	-0.96818	-1.12526	10.48301	-3.60545	2.08280	-0.08932	0.39808	-0.51126	2.40427	0.58115	0.88552	0.03087	0.28210	-0.29835	0.41113	-0.31064	0.19590
2619	-21.09140	-20.61185	0.94729	-1.94087	-3.64149	-1.03142	-40.16703	-50.40572	6.75104	1.52929	-14.33287	-17.16422	-16.89493	40.66225	-6.93345	-0.29085	-0.13652	-0.08774	-24.51326	-17.05146	-21.13352	-3.43860	20.27451	10.58937	8.74822	-2.06154	-1.76281	9.82804	-3.06694	3.73274	0.29851	0.80380	-0.11901	1.55053	-0.31859	0.72480	0.21556	0.21992	-0.05636	0.38194	-0.28175	0.16414
2620	-19.81425	-18.44027	0.28776	2.24042	-5.31267	0.01782	-31.32613	-50.28507	3.30183	31.27195	-10.79281	-6.16773	-17.05908	40.95303	-7.09615	-0.03596	-0.40350	-0.08234	29.00411	-7.14969	-8.72355	-3.11489	-3.05720	14.51175	6.86889	-1.63598	-0.44739	6.06755	-2.03809	2.60186	0.60336	0.03411	0.47690	-0.36581	-0.19863	-0.21605	0.22136	0.04246	0.18342	-0.03755	-0.07109	-0.00680
2621	-17.05908	-17.07441	-0.53508	1.66624	-3.90760	0.70997	-24.43850	-49.90577	-0.29157	40.65123	-0.96166	7.66894	-17.41515	41.27090	-7.22608	0.07515	-0.37976	0.02532	50.16599	11.09149	7.65721	5.26789	-21.04053	11.63547	4.53696	-0.28539	1.17713	3.88866	-1.72305	0.03120	0.69261	-0.97017	0.61840	-0.87472	0.96491	-0.73614	0.08621	-0.13554	0.22329	-0.24657	0.16820	-0.11235
2622	-14.15785	-18.04354	-0.68268	-1.32724	-2.87046	0.61038	-26.22295	-48.92232	-0.74687	32.49377	2.74916	11.18270	-17.64921	41.58689	-7.25820	0.12197	-0.23829	0.12416	34.35891	21.12388	10.78723	5.51211	-23.14727	3.17483	4.88307	0.57199	1.80701	4.95811	-1.98169	-1.07181	0.70748	-1.45063	0.31786	-0.39296	1.96607	-0.82809	0.09249	-0.22083	0.10991	-0.15739	0.27209	-0.11628
2623	-13.09888	-20.27976	0.11681	-1.40219	-1.72237	0.34828	-37.12828	-48.62928	2.54559	27.36233	5.13279	8.23692	-17.66436	41.94975	-7.23931	0.30316	-0.00546	0.19020	11.50668	26.01325	6.42709	-8.98815	-15.65055	-4.66875	7.47675	0.65370	1.56897	6.98222	-2.06696	-0.58003	0.72105	-1.26654	-0.03864	-0.24838	2.35249	-1.08563	0.28819	-0.12776	-0.04391	-0.03275	0.29439	-0.12945
2624	-13.06171	-21.17156	1.00497	1.05490	0.16967	0.23647	-46.63189	-47.17754	6.39732	28.25481	11.28593	6.40500	-17.62020	42.36396	-7.26001	0.44051	0.16708	0.17921	-0.17167	30.93532	5.24572	-19.64597	-7.76296	-6.44087	8.96766	0.36189	1.10125	7.75240	-1.79120	-0.00439	0.59644	-0.72054	-0.12724	-0.19931	2.43433	-1.23156	0.41230	0.07490	-0.12831	0.03747	0.35922	-0.16535
2625	-11.63099	-20.01745	0.93172	1.76934	0.32672	-0.06362	-41.34677	-44.64597	6.52902	26.95460	12.85382	4.24425	-17.83273	42.95417	-7.36661	0.23227	0.02277	0.02180	5.36681	28.65402	4.49833	-15.95370	-6.56805	-3.26623	8.21557	-0.16641	0.55927	7.11959	-1.45071	0.94234	0.11169	-0.07156	0.06388	0.38144	1.75899	-0.58253	0.29015	0.23740	-0.10709	0.09601	0.31801	-0.12014
2626	-9.05197	-18.40783	0.05616	-1.28207	-2.85354	-0.78324	-25.55336	-43.02349	2.75900	17.41509	-0.28154	-4.51023	-18.46063	43.84522	-7.55147	-0.30953	-0.36298	-0.21217	14.34951	10.72665	-6.52027	-15.26387	-8.57353	1.62728	6.43338	-0.46083	0.33612	6.38988	-1.45113	2.84844	-0.33570	0.21437	0.29652	0.82366	0.22009	0.37801	0.04593	0.25881	-0.03934	0.08820	0.03510	0.00320
2627	-6.75913	-17.38153	-0.67873	-5.74510	-7.09905	-1.63713	-14.78408	-39.92285	-0.76916	0.77438	-21.25583	-17.62394	-19.25753	44.95214	-7.72370	-0.74794	-0.66676	-0.36206	6.45107	-11.15252	-25.51078	-27.92947	0.03849	8.28354	4.65731	0.05902	1.15538	6.52611	-2.08797	3.91434	0.22980	-0.50925	0.40645	0.02216	-0.73608	0.29913	-0.05007	0.09710	0.03751	-0.06895	-0.23086	0.05324
2628	-5.17638	-17.33850	-0.65021	-6.92132	-8.04476	-1.82674	-16.02474	-36.53958	-0.52807	-7.00584	-27.30325	-20.95210	-19.92285	46.14902	-7.83760	-0.58506	-0.65263	-0.34612	-7.39136	-13.01354	-31.59326	-34.34768	18.93579	13.50252	3.99822	0.81768	2.23536	6.81347	-3.11743	2.03548	1.54100	-1.58324	0.31143	-1.29872	-0.00618	-0.75777	0.10340	-0.09665	0.07594	-0.21957	-0.20332	0.00426
2629	-3.99819	-18.36348	-0.06846	-3.30543	-4.46284	-0.95513	-23.07149	-38.16691	2.37843	7.53423	-10.34795	-8.54393	-20.43658	47.43375	-7.97476	0.05445	-0.34750	-0.19690	0.00844	7.44620	-15.70395	-21.36761	26.60473	10.48410	5.01118	0.80013	2.02474	6.37150	-3.62409	-1.57803	1.78216	-1.55102	0.05705	-1.22970	1.67092	-1.24806	0.26668	-0.09026	0.00953	-0.14123	0.02050	-0.02053
2630	-2.68807	-19.33673	0.27880	0.72961	-0.76511	0.10307	-26.07718	-42.95629	3.97909	30.66705	7.29297	4.48258	-20.92584	48.81342	-8.22204	0.43408	-0.05502	-0.03062	24.88026	23.58469	1.00365	-6.20057	10.50005	0.98041	6.14698	0.33874	0.89339	6.21703	-3.10144	-3.35007	0.46740	-0.47602	-0.11846	0.36132	2.91814	-0.54175	0.19676	0.08180	-0.10814	0.07544	0.21288	0.01764
2631	-1.28076	-19.45118	0.05638	0.72168	-1.38596	0.28711	-22.48760	-45.99445	2.66178	38.17373	4.36001	3.52575	-21.52280	50.24226	-8.57749	0.10917	-0.04426	0.02113	38.87856	15.04407	-1.06050	-5.39046	-15.00617	-4.40141	5.88745	0.73778	0.59773	7.54030	-2.23636	-1.79795	-0.82659	0.39022	-0.08014	1.59523	3.16134	0.36713	-0.01509	0.21215	-0.15866	0.16218	0.27836	0.06075
2632	-0.09315	-18.88356	-0.30675	-2.45064	-4.12003	-0.24591	-16.60992	-46.78483	0.70944	27.38489	-8.94372	-4.77631	-22.27230	51.76320	-8.93333	-0.58314	-0.21576	-0.05065	33.07597	-2.51658	-11.33284	-13.11127	-27.48125	0.06835	4.80608	2.30156	1.88975	8.58100	-1.58150	1.00075	-1.06637	0.33899	0.14961	0.99703	2.55552	0.33126	-0.15960	0.19868	-0.10239	-0.00113	0.21231	0.05093
2633	0.62098	-17.91070	-0.31302	-5.09966	-4.18692	-0.69497	-13.45064	-46.62367	0.93334	14.12256	-10.52984	-6.70291	-23.12249	53.46169	-9.22833	-0.95301	-0.31228	-0.13003	22.21850	-2.18689	-10.34458	-17.45574	-21.07138	8.11850	3.68533	3.48606	3.24641	6.51548	-0.91393	2.12474	-0.66854	-0.19820	0.35554	-1.01148	1.50003	-0.73135	-0.17212	0.09607	-0.01560	-0.32193	0.07151	-0.04935
2634	0.79084	-16.53402	-0.06766	-4.97154	-1.75742	-0.73541	-14.50173	-43.91418	2.81870	11.03614	0.28244	-1.98119	-24.06205	55.34933	-9.55191	-0.61923	-0.24203	-0.12228	20.07550	16.63204	-0.43387	-15.63771	-11.10507	9.43953	2.67955	2.74267	2.71416	2.54618	-0.59253	0.49967	-0.48897	-0.44815	0.24721	-2.63254	0.79561	-1.87265	-0.11036	0.00076	-0.01414	-0.55490	0.03346	-0.20490
2635	1.04102	-14.88751	-0.05838	-2.51477	-0.96988	-0.55664	-17.89611	-37.05544	3.65560	17.99353	5.92258	0.13481	-25.07747	57.35775	-9.97650	0.15792	-0.14906	-0.05223	25.92694	31.33722	1.26849	-12.72825	-14.25200	4.61233	2.34527	1.12662	1.05484	1.12999	-1.27337	-2.04304	-0.85061	-0.30151	-0.11258	-2.66526	1.05135	-2.23593	-0.04601	-0.02704	-0.12479	-0.50240	0.19983	-0.30669
2636	1.78254	-14.04176	-0.30064	0.14906	-2.83581	-0.31858	-21.24792	-30.71458	2.65024	25.87358	-0.48480	-2.89050	-26.08628	59.33582	-10.50374	0.75455	-0.12445	0.01221	28.19848	27.65500	-7.98077	-15.59392	-25.54433	6.39826	2.04482	1.31049	0.87387	4.08766	-2.54139	-2.10938	-1.14146	-0.18153	-0.34244	-1.78561	1.51348	-1.95673	-0.01345	0.01607	-0.23527	-0.22787	0.32723	-0.26871
2637	2.87519	-14.35560	-0.58383	0.98805	-4.08341	-0.05481	-20.81411	-29.78599	0.80905	27.81685	-7.66192	-4.85128	-27.09370	61.29372	-11.13317	0.76490	-0.01929	0.04850	24.75357	17.58767	-13.61765	-23.68442	-24.79154	18.96639	-0.63922	3.63106	2.25999	7.90731	-3.21703	0.76893	-0.78164	0.05796	-0.36706	-1.49564	1.22201	-1.69639	-0.03367	0.10589	-0.23897	-0.02321	0.18743	-0.12197
2638	4.71603	-14.42137	-1.02474	-0.72692	-3.88856	-0.05583	-14.99896	-32.40992	-0.65651	26.01789	-6.89956	-2.97284	-28.13990	63.42294	-11.79041	0.23171	0.07019	0.02840	26.47881	18.21358	-8.61833	-27.21613	-11.43441	28.41885	-6.58648	5.77267	2.98553	7.46442	-2.65497	2.95002	-0.51516	0.89546	-0.38345	-2.24194	0.42026	-1.65030	-0.18553	0.20508	-0.16162	-0.14319	-0.04939	0.00262
2639	7.00934	-13.59437	-1.47666	-1.67450	-4.59766	-0.30567	-10.57991	-35.52405	-0.48519	23.40663	-3.79725	-2.14942	-29.15245	65.73273	-12.40433	-1.45822	-0.84426	-0.15163	30.58513	21.45840	-3.88516	-23.19915	-11.53660	24.16759	-13.26646	6.43507	2.68660	3.19970	-1.52369	2.69397	-1.48292	1.91576	-0.34341	-3.06784	-0.42337	-1.58219	-0.52056	0.25006	-0.09494	-0.47758	-0.16574	-0.00690
2640	8.08745	-12.55562	-1.62647	-0.32604	-5.27303	-0.52872	-13.48886	-37.54005	0.45869	30.47484	-2.65410	-5.05990	-30.08881	68.19875	-13.05890	-1.93058	-1.29570	-0.31094	39.07482	19.70153	-9.47451	-20.18880	-35.03503	13.11490	-16.73399	5.83800	2.59813	2.22775	-1.10816	3.43254	-3.54698	2.11663	-0.02263	-2.97703	-1.14081	-1.51743	-0.92498	0.15763	-0.07251	-0.62505	-0.22169	-0.13565
2641	7.25754	-11.54920	-1.64829	2.75077	-4.98516	-0.28632	-19.46676	-35.25170	-0.35644	36.81618	-7.10246	-9.51853	-30.99433	70.91969	-13.86811	-1.92326	-1.62796	-0.40356	41.39008	12.65612	-23.91396	-22.22767	-55.71428	6.46888	-16.02433	4.07770	2.82202	7.93073	-1.61682	7.67401	-5.34264	1.17938	0.58947	-2.65005	-1.50856	-1.92188	-1.19337	-0.12750	-0.02028	-0.57215	-0.32269	-0.29986
2642	5.65936	-10.77170	-1.66377	4.96284	-4.20070	0.01743	-22.92477	-26.96758	-2.44833	36.12716	-10.46903	-10.14463	-31.91169	73.76636	-14.81915	-1.95997	-2.06340	-0.55280	36.55602	16.65971	-32.94016	-22.68637	-50.99331	9.13126	-15.97359	2.34238	3.21940	14.69937	-1.97297	12.57117	-5.86481	-0.05299	1.15941	-3.24497	-1.31518	-2.86908	-1.29636	-0.52394	0.14107	-0.63608	-0.36294	-0.42863
2643	4.72320	-10.35270	-1.53410	5.95094	-4.25062	0.00502	-24.93121	-16.72761	-2.81788	31.38742	-8.83132	-6.77895	-32.93624	76.53028	-15.80965	-2.24556	-2.63587	-0.82486	27.45972	32.60553	-29.75219	-15.12176	-31.19423	21.20496	-21.07540	2.50770	4.08978	16.93165	-1.68429	15.62846	-6.01574	-0.21426	1.39980	-4.31692	-1.39238	-3.44315	-1.48769	-0.78934	0.36930	-0.77843	-0.36133	-0.40563
2644	5.09268	-9.76567	-1.46912	7.51511	-5.17693	-0.10346	-29.37626	-9.09190	-1.16238	32.45556	-4.21036	-2.47945	-34.20951	79.25930	-16.78325	-2.41330	-3.02912	-1.12584	21.34185	51.14526	-20.84311	-4.53210	-13.94870	36.36503	-26.84189	3.49896	4.01681	15.29930	-1.37537	19.48827	-7.08638	1.44331	1.16906	-4.90543	-3.55643	-2.60020	-1.86914	-0.63069	0.45785	-0.77559	-0.68008	-0.11011
2645	6.35774	-8.12803	-2.02357	8.22720	-6.30142	-0.26208	-36.51747	-2.21337	-0.66321	34.43179	-0.44691	0.79861	-35.72957	82.02986	-17.76558	-2.67219	-3.32442	-1.40256	12.73338	68.18597	-14.90648	-2.91849	-2.82857	45.53825	-25.90104	2.41182	2.45959	13.10808	-1.39480	25.77060	-8.11107	3.30193	0.93973	-4.85222	-7.31618	-0.48380	-2.05244	-0.15691	0.32552	-0.72283	-1.32836	0.34499
2646	6.93874	-6.05525	-2.96006	5.82821	-7.84405	-0.64163	-43.35948	2.62593	-2.84484	26.98278	-3.39389	0.00779	-37.35107	84.81000	-18.82253	-3.62134	-3.95831	-1.72381	-4.43208	69.48980	-17.11718	-9.23942	-4.24197	49.63934	-21.16757	-0.04669	2.96466	12.18867	-1.61162	31.16596	-8.14209	2.87474	2.23065	-3.83611	-9.99953	2.18989	-1.86647	0.02280	0.32637	-0.68904	-1.85720	0.75508
2647	5.52290	-5.92930	-3.08314	3.65666	-10.21055	-0.87975	-47.43174	-2.32343	-5.24502	19.69126	-16.50709	-7.28137	-39.00581	87.70988	-19.99837	-4.82176	-4.90858	-2.08751	-14.08636	38.41106	-28.09465	-7.94196	-22.62708	56.69405	-22.75841	-0.14171	5.95873	13.04478	-2.08390	33.13211	-8.55154	1.72105	4.02681	-1.22420	-10.51167	5.24455	-1.78880	-0.22404	0.62261	-0.39154	-2.08427	1.15106
2648	2.60426	-7.61278	-2.19075	5.55941	-12.76404	-0.60914	-48.11753	-11.47677	-5.84146	24.95218	-33.05759	-16.88378	-40.76973	90.98199	-21.23907	-5.20058	-5.71322	-2.39915	-3.08746	-2.15836	-41.57690	2.66033	-34.95278	67.37132	-33.76594	2.76991	6.63114	15.51662	-2.53756	32.62338	-9.74533	2.40280	2.59884	3.11762	-9.42947	8.83888	-1.98625	-0.40177	0.80156	0.43645	-2.08056	1.67903
2649	-0.27146	-8.62024	-1.33804	9.04000	-14.64028	-0.27377	-47.15897	-9.37146	-5.53260	33.04250	-41.28282	-21.25772	-42.72175	94.55595	-22.45353	-4.64331	-6.13699	-2.62897	11.03668	-8.05916	-48.73556	3.54354	-15.39306	71.41122	-45.44370	5.22074	4.66981	17.41685	-2.00977	29.64776	-10.04707	3.06678	-0.95559	8.49035	-6.70479	12.72989	-2.05167	-0.39629	0.80677	1.61789	-1.68774	2.24874
2650	-2.45700	-8.30312	-1.07548	9.92187	-16.15959	-0.42871	-47.27691	2.64036	-5.53544	27.89935	-38.38202	-18.96290	-44.88960	97.91843	-23.64326	-4.09284	-6.41655	-2.84797	4.66628	22.02753	-47.17568	-8.84667	17.03779	57.62517	-45.39008	3.43438	3.61617	16.16904	-0.01649	22.30069	-7.64704	1.69395	-1.93252	12.72763	-1.90440	15.38773	-1.59657	-0.40741	1.12371	2.44201	-0.77149	2.44379
2651	-4.36714	-7.20157	-1.28763	9.14015	-17.96178	-0.83753	-47.86935	8.64470	-5.66433	12.52014	-31.52820	-14.59114	-47.28041	100.67043	-24.83397	-4.21206	-6.90432	-3.12822	-16.57244	47.43549	-40.77696	-8.01367	13.24104	31.64647	-33.12048	-2.49502	3.51689	11.89442	2.34242	13.19385	-3.35567	-0.04424	-0.32583	13.36292	2.91499	15.49581	-0.78497	-0.29890	1.68930	2.28153	0.20829	2.05643
2652	-6.14798	-4.83228	-2.00402	9.70004	-19.59820	-1.00323	-45.48953	5.80544	-5.35464	2.06524	-26.12478	-10.59085	-49.84727	102.92372	-25.95205	-4.84190	-7.68025	-3.43729	-29.21482	49.57894	-32.34991	23.04405	-36.41519	15.95394	-20.51305	-6.76735	3.55000	8.26270	3.57284	9.37536	-0.56609	-0.32525	1.00729	10.83509	4.92285	14.29202	-0.26928	0.06155	1.90636	1.49092	0.78060	1.57569
2653	-7.57538	-2.02689	-2.76979	12.09511	-20.44994	-0.80427	-39.35084	5.65593	-4.24572	2.39862	-21.75023	-5.10865	-52.40575	104.88172	-26.88923	-5.68894	-8.56340	-3.70422	-24.97864	49.02840	-21.41578	61.38059	-82.38605	24.61851	-11.54367	-2.29153	5.96521	10.71785	4.26170	12.34354	1.15461	0.61647	3.11847	7.39570	5.00989	12.68361	-0.03621	0.50226	1.85687	0.84470	1.05773	1.57732
2654	-8.94449	-1.31051	-2.52208	15.62595	-21.15353	-0.34596	-33.04474	10.54467	-2.15326	5.70810	-18.94753	1.67478	-54.62958	106.27936	-27.56034	-6.78709	-9.38380	-3.97381	-17.35356	56.20721	-8.79957	74.05362	-82.80768	50.47863	-2.35869	14.81811	13.52575	18.50507	6.52816	15.81663	6.32510	3.73168	9.29737	3.87176	5.80849	8.83718	0.69548	1.20888	2.36963	0.48570	1.26854	1.63014
2655	-10.59630	-3.26015	-1.04580	20.16419	-22.29796	0.16039	-29.15602	9.54849	0.62777	3.60701	-21.02432	4.26348	-56.23925	106.43300	-27.85048	-8.23295	-10.09660	-4.34144	-19.00181	50.21643	0.07767	59.81722	-49.15821	72.79909	-1.08675	35.02912	20.88857	22.55650	10.39885	14.98894	12.96910	9.25811	14.87424	0.63114	7.57299	2.86019	1.70939	2.39059	3.07780	0.24103	1.51732	1.00782
2656	-11.36780	-5.78860	0.39065	25.28869	-23.21129	0.48666	-22.85431	-2.89800	3.15534	-2.74382	-31.28716	-3.88063	-57.09206	104.67632	-27.59033	-10.09012	-10.68723	-4.76463	-21.38790	10.35944	-3.65177	40.60030	-10.49365	73.46594	-14.53541	35.58128	19.02581	18.04356	13.15965	10.67364	14.21947	10.92367	12.06629	-1.22099	9.19687	-0.95993	1.89687	2.99064	2.71889	0.01643	1.81657	0.14337
2657	-10.63512	-6.21323	0.54744	30.51873	-23.85659	0.79224	-11.65525	-14.93976	3.72677	-5.61221	-50.55094	-22.09766	-57.11928	100.82362	-26.67903	-12.36076	-11.17147	-5.12169	-9.90982	-51.01661	-25.00034	23.43612	26.71947	50.74788	-26.08081	15.21041	10.75424	10.30894	13.30293	1.57022	11.39270	6.22271	4.76401	-2.00622	11.12492	-1.56513	1.27810	2.32390	1.64444	-0.23565	2.28744	-0.43860
2658	-9.85286	-3.68023	-0.30014	36.70367	-24.66671	1.38255	-4.10683	-10.30325	0.98633	-1.93459	-69.41811	-37.59261	-56.24405	95.19227	-25.15252	-14.88471	-11.65683	-5.41365	8.83774	-89.49400	-52.61125	1.58610	55.89961	14.47344	-17.90817	-3.82472	3.00309	5.44487	11.43590	-14.50365	11.03198	0.97549	-0.68665	-3.13961	13.35914	-2.97432	0.85571	1.10807	0.69215	-0.54359	2.83763	-1.02609
2659	-10.03977	-0.40050	-0.79842	45.60733	-23.82919	1.99549	-5.62336	7.91799	-2.97405	0.66507	-69.77592	-35.17752	-54.28332	87.97027	-23.09842	-17.47252	-12.17652	-5.69273	14.26928	-74.28210	-60.57228	-13.62827	59.43814	-18.79515	0.52865	-7.24770	-2.28187	3.48525	8.20379	-30.99654	13.19048	-0.50786	-3.66364	-4.57390	13.83340	-6.59051	1.01110	0.11824	-0.02088	-0.85350	2.91118	-1.67547
2660	-10.29024	1.19273	-0.25645	57.25643	-19.91415	2.19567	-6.41044	23.04119	-3.67385	-8.66038	-46.46931	-14.75867	-50.94516	78.96474	-20.54925	-20.16559	-12.60933	-5.89487	1.26011	-22.72994	-35.10592	-2.89203	49.55177	-33.92522	7.76528	1.78860	-4.72865	0.81671	3.21929	-38.15480	13.56032	2.65372	-4.70449	-4.95742	10.65918	-9.24247	1.39924	0.04228	-0.63259	-0.98196	2.13785	-1.89446
2661	-9.38122	0.88561	0.86263	69.95363	-15.36490	2.24065	4.09395	29.42144	-0.26827	-31.39441	-18.02801	7.00791	-46.15981	68.22884	-17.50534	-23.41332	-12.92050	-5.95673	-18.67936	21.88427	5.71075	27.42302	56.81322	-33.08324	0.25697	14.18700	-4.81788	-3.21855	-2.72240	-37.18153	10.28065	9.63295	-4.41551	-4.19638	5.17637	-10.51269	1.30616	1.23543	-1.37447	-0.90007	0.89103	-1.86186
2662	-6.68985	0.50431	1.37384	81.52183	-12.07412	2.46191	22.70673	35.26283	2.99884	-59.47739	-4.24119	14.95044	-40.36839	56.68061	-14.06812	-27.90143	-13.23066	-5.98450	-39.00717	35.24646	31.92529	50.53401	81.25935	-32.09145	-6.27517	23.41709	-5.50501	-6.39056	-7.55366	-35.61956	5.71731	16.57605	-4.61419	-3.43382	0.45166	-12.27380	0.31588	2.77945	-2.05443	-0.84898	-0.14426	-1.99016
2663	-1.81417	3.20763	-0.51436	90.68204	-8.25640	2.62009	40.79528	47.15414	2.71283	-80.73995	-4.59039	10.45838	-34.15290	45.83402	-10.58510	-33.64541	-13.70257	-6.13511	-55.02533	27.61210	35.61282	46.86484	101.47259	-41.98787	2.76435	25.98356	-10.24300	-7.96280	-10.30176	-36.64559	4.56864	18.95675	-7.51976	-3.47861	-1.82958	-14.26025	-0.69380	3.21070	-2.18392	-1.01656	-0.61724	-2.16239
2664	4.29929	10.43827	-5.64090	99.19723	-2.65270	2.84781	54.51782	61.02914	0.73243	-84.31832	-7.38598	5.75430	-27.82827	36.68929	-7.61746	-39.55942	-14.34731	-6.35683	-55.77967	18.10348	32.40220	26.25545	106.29494	-53.41033	21.93829	24.19581	-17.99210	-9.13172	-11.06843	-37.76422	7.23645	16.69085	-12.53031	-4.49539	-1.88660	-15.05172	-0.69726	2.39480	-1.88808	-1.51463	-0.62163	-2.22424
