	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
21320	13.75158	-137.30074	783.27161	0.00000	0.00000	0.00000
21321	13.80250	-137.27098	783.19495	0.00000	0.00000	0.00000
21322	13.85345	-137.23865	783.10876	0.00000	0.00000	0.00000
21323	13.90447	-137.20375	783.01349	0.00000	0.00000	0.00000
21324	13.95560	-137.16635	782.90961	0.00000	0.00000	0.00000
21325	14.00698	-137.12636	782.79718	0.00000	0.00000	0.00000
21326	14.05842	-137.08401	782.67712	0.00000	0.00000	0.00000
21327	14.11008	-137.03926	782.54956	0.00000	0.00000	0.00000
21328	14.16199	-136.99211	782.41479	0.00000	0.00000	0.00000
21329	14.21418	-136.94264	782.27332	0.00000	0.00000	0.00000
21330	14.26670	-136.89087	782.12543	0.00000	0.00000	0.00000
21331	14.31958	-136.83684	781.97156	0.00000	0.00000	0.00000
21332	14.37285	-136.78058	781.81207	0.00000	0.00000	0.00000
21333	14.42654	-136.72214	781.64734	0.00000	0.00000	0.00000
21334	14.48081	-136.66145	781.47705	0.00000	0.00000	0.00000
21335	14.53544	-136.59885	781.30261	0.00000	0.00000	0.00000
21336	14.59057	-136.53424	781.12366	0.00000	0.00000	0.00000
21337	14.64623	-136.46768	780.94061	0.00000	0.00000	0.00000
21338	14.70246	-136.39925	780.75385	0.00000	0.00000	0.00000
21339	14.75927	-136.32899	780.56360	0.00000	0.00000	0.00000
21340	14.81669	-136.25696	780.37018	0.00000	0.00000	0.00000
21341	14.87476	-136.18321	780.17383	0.00000	0.00000	0.00000
21342	14.93350	-136.10780	779.97491	0.00000	0.00000	0.00000
21343	14.99306	-136.03064	779.77301	0.00000	0.00000	0.00000
21344	15.05321	-135.95209	779.56958	0.00000	0.00000	0.00000
21345	15.11411	-135.87201	779.36407	0.00000	0.00000	0.00000
21346	15.17578	-135.79051	779.15680	0.00000	0.00000	0.00000
21347	15.23824	-135.70760	778.94812	0.00000	0.00000	0.00000
21348	15.30154	-135.62335	778.73822	0.00000	0.00000	0.00000
21349	15.36568	-135.53783	778.52722	0.00000	0.00000	0.00000
21350	15.43069	-135.45107	778.31543	0.00000	0.00000	0.00000
21351	15.49660	-135.36313	778.10303	0.00000	0.00000	0.00000
21352	15.56343	-135.27411	777.89014	0.00000	0.00000	0.00000
21353	15.63120	-135.18404	777.67706	0.00000	0.00000	0.00000
21354	15.69992	-135.09300	777.46387	0.00000	0.00000	0.00000
21355	15.76962	-135.00105	777.25067	0.00000	0.00000	0.00000
21356	15.84047	-134.90807	777.03735	0.00000	0.00000	0.00000
21357	15.91219	-134.81451	776.82501	0.00000	0.00000	0.00000
21358	15.98495	-134.72026	776.61316	0.00000	0.00000	0.00000
21359	16.05877	-134.62537	776.40210	0.00000	0.00000	0.00000
21360	16.13365	-134.52986	776.19196	0.00000	0.00000	0.00000
21361	16.20962	-134.43384	775.98285	0.00000	0.00000	0.00000
21362	16.28669	-134.33731	775.77490	0.00000	0.00000	0.00000
21363	16.36487	-134.24033	775.56818	0.00000	0.00000	0.00000
21364	16.44416	-134.14293	775.36273	0.00000	0.00000	0.00000
21365	16.52459	-134.04517	775.15869	0.00000	0.00000	0.00000
21366	16.60634	-133.94687	774.95581	0.00000	0.00000	0.00000
21367	16.68908	-133.84853	774.75507	0.00000	0.00000	0.00000
21368	16.77297	-133.74995	774.55609	0.00000	0.00000	0.00000
21369	16.85804	-133.65120	774.35889	0.00000	0.00000	0.00000
21370	16.94428	-133.55229	774.16357	0.00000	0.00000	0.00000
21371	17.03168	-133.45329	773.97009	0.00000	0.00000	0.00000
21372	17.12025	-133.35420	773.77869	0.00000	0.00000	0.00000
21373	17.21019	-133.25490	773.58881	0.00000	0.00000	0.00000
21374	17.30109	-133.15579	773.40125	0.00000	0.00000	0.00000
21375	17.39316	-133.05676	773.21582	0.00000	0.00000	0.00000
21376	17.48639	-132.95779	773.03247	0.00000	0.00000	0.00000
21377	17.58079	-132.85896	772.85126	0.00000	0.00000	0.00000
21378	17.67634	-132.76025	772.67212	0.00000	0.00000	0.00000
21379	17.77304	-132.66168	772.49506	0.00000	0.00000	0.00000
21380	17.87086	-132.56325	772.32007	0.00000	0.00000	0.00000
21381	17.96982	-132.46497	772.14709	0.00000	0.00000	0.00000
21382	18.07010	-132.36661	771.97571	0.00000	0.00000	0.00000
21383	18.17127	-132.26863	771.80670	0.00000	0.00000	0.00000
21384	18.27354	-132.17078	771.63959	0.00000	0.00000	0.00000
21385	18.37688	-132.07309	771.47430	0.00000	0.00000	0.00000
21386	18.48130	-131.97556	771.31091	0.00000	0.00000	0.00000
21387	18.58677	-131.87819	771.14923	0.00000	0.00000	0.00000
21388	18.69325	-131.78094	770.98914	0.00000	0.00000	0.00000
21389	18.80096	-131.68364	770.83014	0.00000	0.00000	0.00000
21390	18.90940	-131.58664	770.67297	0.00000	0.00000	0.00000
21391	19.01878	-131.48976	770.51691	0.00000	0.00000	0.00000
21392	19.12907	-131.39296	770.36206	0.00000	0.00000	0.00000
21393	19.24023	-131.29628	770.20807	0.00000	0.00000	0.00000
21394	19.35226	-131.19965	770.05499	0.00000	0.00000	0.00000
21395	19.46511	-131.10309	769.90265	0.00000	0.00000	0.00000
21396	19.57877	-131.00655	769.75073	0.00000	0.00000	0.00000
21397	19.69320	-130.90997	769.59918	0.00000	0.00000	0.00000
21398	19.80864	-130.81317	769.44739	0.00000	0.00000	0.00000
21399	19.92455	-130.71646	769.29572	0.00000	0.00000	0.00000
21400	20.04116	-130.61960	769.14386	0.00000	0.00000	0.00000
21401	20.15845	-130.52255	768.99133	0.00000	0.00000	0.00000
21402	20.27639	-130.42531	768.83807	0.00000	0.00000	0.00000
21403	20.39495	-130.32779	768.68390	0.00000	0.00000	0.00000
21404	20.51411	-130.22997	768.52850	0.00000	0.00000	0.00000
21405	20.63410	-130.13158	768.37128	0.00000	0.00000	0.00000
21406	20.75436	-130.03300	768.21259	0.00000	0.00000	0.00000
21407	20.87510	-129.93401	768.05182	0.00000	0.00000	0.00000
21408	20.99630	-129.83453	767.88873	0.00000	0.00000	0.00000
21409	21.11791	-129.73454	767.72290	0.00000	0.00000	0.00000
21410	21.23991	-129.63396	767.55414	0.00000	0.00000	0.00000
21411	21.36225	-129.53278	767.38202	0.00000	0.00000	0.00000
21412	21.48490	-129.43094	767.20636	0.00000	0.00000	0.00000
21413	21.60783	-129.32840	767.02679	0.00000	0.00000	0.00000
21414	21.73098	-129.22510	766.84302	0.00000	0.00000	0.00000
21415	21.85460	-129.12071	766.65430	0.00000	0.00000	0.00000
21416	21.97811	-129.01567	766.46106	0.00000	0.00000	0.00000
21417	22.10172	-128.90965	766.26270	0.00000	0.00000	0.00000
21418	22.22542	-128.80260	766.05872	0.00000	0.00000	0.00000
21419	22.34915	-128.69443	765.84875	0.00000	0.00000	0.00000
21420	22.47288	-128.58511	765.63275	0.00000	0.00000	0.00000
21421	22.59657	-128.47453	765.41003	0.00000	0.00000	0.00000
21422	22.72017	-128.36266	765.18048	0.00000	0.00000	0.00000
21423	22.84365	-128.24944	764.94360	0.00000	0.00000	0.00000
21424	22.96696	-128.13480	764.69922	0.00000	0.00000	0.00000
21425	23.09006	-128.01872	764.44696	0.00000	0.00000	0.00000
21426	23.21291	-127.90115	764.18634	0.00000	0.00000	0.00000
21427	23.33545	-127.78204	763.91705	0.00000	0.00000	0.00000
21428	23.45793	-127.66107	763.63818	0.00000	0.00000	0.00000
21429	23.57975	-127.53874	763.35059	0.00000	0.00000	0.00000
21430	23.70114	-127.41474	763.05334	0.00000	0.00000	0.00000
21431	23.82206	-127.28901	762.74603	0.00000	0.00000	0.00000
21432	23.94245	-127.16150	762.42841	0.00000	0.00000	0.00000
21433	24.06228	-127.03215	762.09985	0.00000	0.00000	0.00000
21434	24.18150	-126.90091	761.76019	0.00000	0.00000	0.00000
21435	24.30004	-126.76772	761.40900	0.00000	0.00000	0.00000
21436	24.41787	-126.63252	761.04596	0.00000	0.00000	0.00000
21437	24.53519	-126.49496	760.66974	0.00000	0.00000	0.00000
21438	24.65144	-126.35558	760.28168	0.00000	0.00000	0.00000
21439	24.76683	-126.21401	759.88062	0.00000	0.00000	0.00000
21440	24.88130	-126.07022	759.46613	0.00000	0.00000	0.00000
21441	24.99483	-125.92415	759.03790	0.00000	0.00000	0.00000
21442	25.10737	-125.77575	758.59546	0.00000	0.00000	0.00000
21443	25.21889	-125.62498	758.13861	0.00000	0.00000	0.00000
21444	25.32933	-125.47180	757.66681	0.00000	0.00000	0.00000
21445	25.43868	-125.31617	757.17987	0.00000	0.00000	0.00000
21446	25.54711	-125.15768	756.67627	0.00000	0.00000	0.00000
21447	25.65413	-124.99699	756.15765	0.00000	0.00000	0.00000
21448	25.75992	-124.83369	755.62286	0.00000	0.00000	0.00000
21449	25.86446	-124.66776	755.07135	0.00000	0.00000	0.00000
21450	25.96771	-124.49915	754.50287	0.00000	0.00000	0.00000
21451	26.06964	-124.32785	753.91681	0.00000	0.00000	0.00000
21452	26.17021	-124.15380	753.31299	0.00000	0.00000	0.00000
21453	26.26962	-123.97660	752.68958	0.00000	0.00000	0.00000
21454	26.36739	-123.79697	752.04889	0.00000	0.00000	0.00000
21455	26.46372	-123.61453	751.38910	0.00000	0.00000	0.00000
21456	26.55857	-123.42921	750.71008	0.00000	0.00000	0.00000
21457	26.65191	-123.24100	750.01117	0.00000	0.00000	0.00000
21458	26.74372	-123.04985	749.29211	0.00000	0.00000	0.00000
21459	26.83397	-122.85574	748.55237	0.00000	0.00000	0.00000
21460	26.92265	-122.65865	747.79163	0.00000	0.00000	0.00000
21461	27.00973	-122.45852	747.00934	0.00000	0.00000	0.00000
21462	27.09540	-122.25489	746.20331	0.00000	0.00000	0.00000
21463	27.17924	-122.04862	745.37653	0.00000	0.00000	0.00000
21464	27.26145	-121.83923	744.52692	0.00000	0.00000	0.00000
21465	27.34199	-121.62668	743.65393	0.00000	0.00000	0.00000
21466	27.42086	-121.41096	742.75720	0.00000	0.00000	0.00000
21467	27.49803	-121.19202	741.83624	0.00000	0.00000	0.00000
21468	27.57350	-120.96984	740.89062	-6.17771	-1.36883	21.18052
21469	27.64744	-120.74389	739.91779	-6.41796	-1.35845	22.57026
21470	27.71950	-120.51515	738.92157	-6.66252	-1.34485	23.99925
21471	27.78986	-120.28309	737.89948	-6.91183	-1.32785	25.47078
21472	27.85851	-120.04768	736.85101	-7.16582	-1.30732	26.98511
21473	27.92545	-119.80890	735.77588	-7.42442	-1.28311	28.54252
21474	27.99067	-119.56673	734.67358	-7.68753	-1.25507	30.14328
21475	28.05418	-119.32114	733.54376	-7.95509	-1.22306	31.78767
21476	28.11597	-119.07211	732.38599	-8.22699	-1.18693	33.47590
21477	28.17603	-118.81960	731.19983	-8.50309	-1.14653	35.20800
21478	28.23449	-118.56303	729.98218	-8.78383	-1.10157	36.98789
21479	28.29109	-118.30350	728.73792	-9.06779	-1.05209	38.80773
21480	28.34594	-118.04043	727.46423	-9.35543	-0.99784	40.67134
21481	28.39906	-117.77377	726.16040	-9.64657	-0.93863	42.57870
21482	28.45043	-117.50354	724.82623	-9.94103	-0.87432	44.52977
21483	28.50005	-117.22968	723.46130	-10.23864	-0.80472	46.52452
21484	28.54791	-116.95219	722.06512	-10.53922	-0.72968	48.56293
21485	28.59402	-116.67102	720.63733	-10.84260	-0.64904	50.64493
21486	28.63834	-116.38617	719.17761	-11.14854	-0.56265	52.77036
21487	28.68097	-116.09696	717.68219	-11.45749	-0.47017	54.94384
21488	28.72169	-115.80465	716.15729	-11.76785	-0.37188	57.15563
21489	28.76059	-115.50856	714.59930	-12.08007	-0.26744	59.41027
21490	28.79765	-115.20868	713.00781	-12.39390	-0.15672	61.70756
21491	28.83286	-114.90499	711.38245	-12.70911	-0.03959	64.04729
21492	28.86619	-114.59745	709.72296	-13.02547	0.08409	66.42930
21493	28.89764	-114.28605	708.02875	-13.34272	0.21445	68.85336
21494	28.92719	-113.97076	706.29968	-13.66065	0.35162	71.31927
21495	28.95482	-113.65156	704.53540	-13.97901	0.49565	73.82664
21496	28.98050	-113.32846	702.73590	-14.29760	0.64661	76.37508
21497	29.00421	-113.00144	700.90088	-14.61618	0.80456	78.96418
21498	29.02593	-112.67050	699.03027	-14.93453	0.96954	81.59355
21499	29.04564	-112.33563	697.12384	-15.25243	1.14162	84.26278
21500	29.06336	-111.99607	695.17719	-15.57035	1.32124	86.97747
21501	29.07898	-111.65330	693.19861	-15.88666	1.50769	89.72531
21502	29.09253	-111.30657	691.18378	-16.20185	1.70140	92.51181
21503	29.10397	-110.95588	689.13257	-16.51572	1.90241	95.33657
21504	29.11328	-110.60123	687.04486	-16.82819	2.11072	98.19922
21505	29.12043	-110.24259	684.92072	-17.13921	2.32630	101.09937
21506	29.12537	-109.88000	682.76001	-17.44873	2.54913	104.03668
21507	29.12808	-109.51342	680.56281	-17.75670	2.77919	107.01077
21508	29.12852	-109.14286	678.32922	-18.06306	3.01645	110.02124
21509	29.12665	-108.76831	676.05896	-18.36776	3.26089	113.06776
21510	29.12243	-108.38895	673.74707	-18.67143	3.51306	116.15674
21511	29.11585	-108.00642	671.40350	-18.97267	3.77181	119.27428
21512	29.10685	-107.61990	669.02344	-19.27214	4.03767	122.42676
21513	29.09541	-107.22939	666.60687	-19.56993	4.31054	125.61389
21514	29.08146	-106.83488	664.15411	-19.86617	4.59035	128.83540
21515	29.06498	-106.43640	661.66504	-20.16099	4.87699	132.09103
21516	29.04591	-106.03393	659.14008	-20.45452	5.17038	135.38052
21517	29.02416	-105.62659	656.57355	-20.74754	5.47108	138.71095
21518	28.99978	-105.21616	653.97687	-21.03888	5.77769	142.06744
21519	28.97268	-104.80173	651.34467	-21.32933	6.09076	145.45700
21520	28.94282	-104.38336	648.67706	-21.61900	6.41021	148.87932
21521	28.91015	-103.96101	645.97424	-21.90803	6.73593	152.33418
21522	28.87465	-103.53472	643.23651	-22.19656	7.06780	155.82127
21523	28.83627	-103.10448	640.46448	-22.48471	7.40571	159.34033
21524	28.79498	-102.67033	637.65851	-22.77263	7.74951	162.89104
21525	28.75075	-102.23228	634.81897	-23.06044	8.09909	166.47311
21526	28.70345	-101.78938	631.94006	-23.34891	8.45510	170.09424
21527	28.65324	-101.34359	629.03479	-23.63691	8.81587	173.73828
21528	28.59998	-100.89397	626.09723	-23.92521	9.18202	177.41278
21529	28.54366	-100.44051	623.12799	-24.21393	9.55345	181.11754
21530	28.48423	-99.98326	620.12738	-24.50320	9.93003	184.85220
21531	28.42166	-99.52221	617.09607	-24.79305	10.31168	188.61655
21532	28.35594	-99.05740	614.03448	-25.08349	10.69835	192.41031
21533	28.28687	-98.58781	610.93640	-25.37516	11.09084	196.24165
21534	28.21474	-98.11553	607.81604	-25.66681	11.48735	200.09351
21535	28.13936	-97.63953	604.66699	-25.95909	11.88869	203.97401
21536	28.06071	-97.15984	601.48999	-26.25200	12.29477	207.88289
21537	27.97878	-96.67648	598.28552	-26.54556	12.70555	211.81990
21538	27.89351	-96.18947	595.05408	-26.83978	13.12096	215.78477
21539	27.80489	-95.69882	591.79633	-27.13465	13.54094	219.77725
21540	27.71291	-95.20456	588.51276	-27.43006	13.96549	223.79707
21541	27.61752	-94.70668	585.20410	-27.72587	14.39463	227.84395
21542	27.51851	-94.20410	581.86359	-28.02260	14.82931	231.92657
21543	27.41627	-93.69904	578.50647	-28.31883	15.26765	236.02678
21544	27.31057	-93.19038	575.12610	-28.61505	15.71060	240.15320
21545	27.20139	-92.67818	571.72308	-28.91115	16.15817	244.30559
21546	27.08871	-92.16241	568.29797	-29.20699	16.61038	248.48364
21547	26.97251	-91.64311	564.85156	-29.50242	17.06723	252.68709
21548	26.85276	-91.12027	561.38428	-29.79732	17.52874	256.91565
21549	26.72921	-90.59276	557.88934	-30.09212	17.99594	261.17831
21550	26.60237	-90.06287	554.38251	-30.38533	18.46680	265.45605
21551	26.47200	-89.52948	550.85699	-30.67738	18.94234	269.75778
21552	26.33809	-88.99258	547.31335	-30.96806	19.42258	274.08316
21553	26.20065	-88.45216	543.75244	-31.25717	19.90754	278.43182
21554	26.05968	-87.90825	540.17480	-31.54450	20.39721	282.80338
21555	25.91518	-87.36087	536.58118	-31.82984	20.89162	287.19748
21556	25.76715	-86.80998	532.97223	-32.11298	21.39077	291.61374
21557	25.61559	-86.25562	529.34863	-32.39371	21.89467	296.05182
21558	25.46054	-85.69778	525.71106	-32.67184	22.40329	300.51129
21559	25.30165	-85.13525	522.05212	-32.94778	22.91774	305.00168
21560	25.13966	-84.57047	518.38843	-33.22010	23.43572	309.50293
21561	24.97423	-84.00222	514.71271	-33.48923	23.95833	314.02451
21562	24.80539	-83.43053	511.02551	-33.75498	24.48554	318.56598
21563	24.63316	-82.85538	507.32758	-34.01713	25.01731	323.12701
21564	24.45757	-82.27679	503.61942	-34.27550	25.55362	327.70718
21565	24.27864	-81.69476	499.90179	-34.52990	26.09442	332.30621
21566	24.09640	-81.10929	496.17523	-34.78011	26.63969	336.92361
21567	23.91088	-80.52042	492.44046	-35.02598	27.18934	341.55902
21568	23.72216	-79.92812	488.69794	-35.26731	27.74330	346.21188
21569	23.53027	-79.33246	484.94839	-35.50394	28.30148	350.88177
21570	23.33525	-78.73343	481.19232	-35.73569	28.86381	355.56824
21571	23.13717	-78.13104	477.43036	-35.96239	29.43018	360.27081
21572	22.93563	-77.52399	473.65488	-36.18432	30.00180	364.99939
21573	22.73156	-76.91497	469.88297	-36.40036	30.57606	369.73279
21574	22.52457	-76.30264	466.10693	-36.61080	31.15412	374.48083
21575	22.31472	-75.68705	462.32742	-36.81549	31.73591	379.24310
21576	22.10208	-75.06821	458.54498	-37.01427	32.32130	384.01895
21577	21.88674	-74.44619	454.76004	-37.20700	32.91014	388.80768
21578	21.66877	-73.82101	450.97327	-37.39354	33.50232	393.60861
21579	21.44826	-73.19272	447.18503	-37.57374	34.09771	398.42111
21580	21.22529	-72.56136	443.39597	-37.74747	34.69615	403.24448
21581	20.99943	-71.92560	439.59821	-37.91492	35.29885	408.08871
21582	20.77177	-71.28823	435.80890	-38.07525	35.90304	412.93182
21583	20.54189	-70.64792	432.02036	-38.22866	36.50990	417.78384
21584	20.30988	-70.00471	428.23300	-38.37503	37.11928	422.64401
21585	20.07583	-69.35866	424.44727	-38.51424	37.73103	427.51154
21586	19.83983	-68.70980	420.66357	-38.64619	38.34499	432.38547
21587	19.60199	-68.05820	416.88226	-38.77077	38.96097	437.26508
21588	19.36239	-67.40389	413.10382	-38.88789	39.57882	442.14941
21589	19.12115	-66.74693	409.32864	-38.99743	40.19838	447.03766
21590	18.87783	-66.08591	405.54874	-39.09951	40.82082	451.93970
21591	18.63357	-65.42378	401.78122	-39.19358	41.44327	456.83310
21592	18.38796	-64.75915	398.01816	-39.27977	42.06691	461.72781
21593	18.14110	-64.09206	394.25992	-39.35797	42.69156	466.62296
21594	17.89308	-63.42258	390.50687	-39.42817	43.31702	471.51733
21595	17.64404	-62.75076	386.75922	-39.49032	43.94305	476.40985
21596	17.39407	-62.07669	383.01730	-39.54441	44.56944	481.29932
21597	17.14274	-61.39893	379.27322	-39.59051	45.19733	486.19534
21598	16.89128	-60.72050	375.54376	-39.62839	45.82375	491.07523
21599	16.63924	-60.04002	371.82086	-39.65813	46.44984	495.94864
21600	16.38672	-59.35751	368.10495	-39.67973	47.07539	500.81436
21601	16.13387	-58.67307	364.39624	-39.69313	47.70016	505.67130
21602	15.88077	-57.98675	360.69507	-39.69836	48.32393	510.51813
21603	15.62754	-57.29864	357.00156	-39.69552	48.94643	515.35364
21604	15.37431	-56.60881	353.31595	-39.68472	49.56739	520.17627
21605	15.12117	-55.91736	349.63840	-39.66610	50.18652	524.98462
21606	14.86770	-55.22284	345.96103	-39.63972	50.80490	529.78790
21607	14.61511	-54.52838	342.30011	-39.60582	51.41955	534.56348
21608	14.36296	-53.83255	338.64777	-39.56449	52.03155	539.32056
21609	14.11137	-53.13543	335.00415	-39.51584	52.64062	544.05774
21610	13.86045	-52.43710	331.36948	-39.46001	53.24648	548.77350
21611	13.61031	-51.73766	327.74387	-39.39714	53.84887	553.46649
21612	13.36105	-51.03719	324.12750	-39.32748	54.44747	558.13507
21613	13.11223	-50.33424	320.51257	-39.25111	55.04333	562.78790
21614	12.86505	-49.63201	316.91498	-39.16863	55.63351	567.40295
21615	12.61905	-48.92904	313.32693	-39.08015	56.21904	571.98895
21616	12.37435	-48.22541	309.74860	-38.98592	56.79963	576.54425
21617	12.13104	-47.52125	306.18005	-38.88620	57.37500	581.06708
21618	11.88923	-46.81663	302.62146	-38.78127	57.94484	585.55621
21619	11.64901	-46.11165	299.07285	-38.67138	58.50886	590.00983
21620	11.41050	-45.40642	295.53439	-38.55681	59.06678	594.42639
21621	11.17378	-44.70104	292.00623	-38.43790	59.61834	598.80432
21622	10.93845	-43.99410	288.48080	-38.31473	60.16449	603.15161
21623	10.70563	-43.28881	284.97366	-38.18821	60.70258	607.44757
21624	10.47491	-42.58376	281.47723	-38.05842	61.23355	611.70020
21625	10.24639	-41.87906	277.99161	-37.92573	61.75717	615.90802
21626	10.02017	-41.17483	274.51697	-37.79047	62.27317	620.06940
21627	9.79635	-40.47120	271.05350	-37.65303	62.78133	624.18280
21628	9.57502	-39.76829	267.60123	-37.51376	63.28137	628.24664
21629	9.35629	-39.06622	264.16037	-37.37300	63.77308	632.25952
21630	9.14023	-38.36515	260.73111	-37.23110	64.25636	636.22028
21631	8.92645	-37.66365	257.30606	-37.08808	64.73213	640.13660
21632	8.71596	-36.96496	253.90045	-36.94492	65.19825	643.99023
21633	8.50838	-36.26767	250.50693	-36.80163	65.65568	647.78894
21634	8.30377	-35.57194	247.12570	-36.65855	66.10433	651.53174
21635	8.10221	-34.87788	243.75691	-36.51603	66.54414	655.21771
21636	7.90377	-34.18564	240.40073	-36.37440	66.97499	658.84583
21637	7.70853	-33.49538	237.05736	-36.23400	67.39683	662.41510
21638	7.51657	-32.80721	233.72696	-36.09515	67.80959	665.92480
21639	7.32793	-32.12131	230.40979	-35.95806	68.21330	669.37433
21640	7.14267	-31.43781	227.10614	-35.82292	68.60806	672.76343
21641	6.96082	-30.75686	223.81622	-35.68994	68.99393	676.09174
21642	6.78245	-30.07863	220.54031	-35.55931	69.37096	679.35889
21643	6.60760	-29.40325	217.27870	-35.43123	69.73923	682.56458
21644	6.43594	-28.72941	214.02449	-35.30561	70.09962	685.71533
21645	6.26828	-28.06021	210.79225	-35.18321	70.45057	688.79675
21646	6.10429	-27.39433	207.57504	-35.06393	70.79298	691.81580
21647	5.94401	-26.73190	204.37318	-34.94796	71.12693	694.77197
21648	5.78746	-26.07310	201.18698	-34.83536	71.45255	697.66553
21649	5.63466	-25.41807	198.01682	-34.72618	71.77000	700.49640
21650	5.48564	-24.76697	194.86305	-34.62048	72.07940	703.26477
21651	5.34040	-24.11997	191.72597	-34.51830	72.38091	705.97101
21652	5.19898	-23.47720	188.60597	-34.41970	72.67470	708.61505
21653	5.06138	-22.83884	185.50340	-34.32471	72.96088	711.19714
21654	4.92734	-22.20366	182.41185	-34.23321	73.24022	713.72284
21655	4.79747	-21.57458	179.34521	-34.14563	73.51163	716.18127
21656	4.67147	-20.95038	176.29706	-34.06180	73.77591	718.57825
21657	4.54934	-20.33117	173.26772	-33.98167	74.03318	720.91431
21658	4.43105	-19.71708	170.25748	-33.90517	74.28362	723.19012
21659	4.31660	-19.10823	167.26672	-33.83223	74.52737	725.40631
21660	4.20595	-18.50476	164.29575	-33.76276	74.76459	727.56354
21661	4.09885	-17.90546	161.33844	-33.69656	74.99594	729.66693
21662	3.99577	-17.31310	158.40807	-33.63384	75.22057	731.70795
21663	3.89644	-16.72647	155.49849	-33.57439	75.43913	733.69183
21664	3.80083	-16.14571	152.61002	-33.51812	75.65179	735.61926
21665	3.70894	-15.57093	149.74297	-33.46496	75.85869	737.49097
21666	3.62070	-15.00226	146.89769	-33.41477	76.05994	739.30750
21667	3.53609	-14.43981	144.07449	-33.36740	76.25562	741.06964
21668	3.45505	-13.88370	141.27373	-33.32272	76.44584	742.77826
21669	3.37755	-13.33406	138.49571	-33.28056	76.63070	744.43390
21670	3.30336	-12.78981	135.73477	-33.24072	76.81066	746.04095
21671	3.23278	-12.25346	133.00331	-33.20319	76.98505	747.59290
21672	3.16559	-11.72393	130.29562	-33.16777	77.15434	749.09406
21673	3.10174	-11.20134	127.61201	-33.13430	77.31864	750.54535
21674	3.04120	-10.68581	124.95280	-33.10263	77.47804	751.94727
21675	2.98388	-10.17744	122.31833	-33.07256	77.63258	753.30084
21676	2.92971	-9.67632	119.70890	-33.04391	77.78232	754.60669
21677	2.87853	-9.18149	117.11917	-33.01642	77.92762	755.86829
21678	2.83048	-8.69521	114.56083	-32.99001	78.06789	757.08099
21679	2.78537	-8.21650	112.02849	-32.96444	78.20352	758.24835
21680	2.74314	-7.74545	109.52244	-32.93950	78.33454	759.37109
21681	2.70371	-7.28216	107.04301	-32.91500	78.46100	760.45001
21682	2.66701	-6.82674	104.59052	-32.89075	78.58295	761.48602
21683	2.63296	-6.37927	102.16526	-32.86654	78.70045	762.47974
21684	2.60150	-5.93982	99.76743	-32.84219	78.81355	763.43219
21685	2.57251	-5.50843	97.39719	-32.81748	78.92227	764.34424
21686	2.54587	-5.08424	95.04961	-32.79218	79.02692	765.21857
21687	2.52161	-4.66915	92.73518	-32.76617	79.12708	766.05231
21688	2.49956	-4.26228	90.44887	-32.73922	79.22305	766.84839
21689	2.47965	-3.86367	88.19086	-32.71113	79.31485	767.60767
21690	2.46179	-3.47337	85.96133	-32.68168	79.40255	768.33099
21691	2.44589	-3.09144	83.76048	-32.65070	79.48620	769.01935
21692	2.43186	-2.71792	81.58843	-32.61797	79.56584	769.67358
21693	2.41959	-2.35204	79.44067	-32.58326	79.64172	770.29578
21694	2.40905	-1.99542	77.32671	-32.54655	79.71355	770.88422
21695	2.40012	-1.64728	75.24194	-32.50761	79.78157	771.44104
21696	2.39270	-1.30763	73.18649	-32.46627	79.84584	771.96704
21697	2.38672	-0.97649	71.16043	-32.42237	79.90644	772.46301
21698	2.38209	-0.65388	69.16392	-32.37576	79.96342	772.92987
21699	2.37871	-0.33982	67.19706	-32.32626	80.01685	773.36841
21700	2.37649	-0.03433	65.25996	-32.27372	80.06679	773.77948
21701	2.37536	0.26258	63.35275	-32.21798	80.11331	774.16382
21702	2.37522	0.55090	61.47548	-32.15893	80.15649	774.52228
21703	2.37599	0.83127	59.62419	-32.09630	80.19653	774.85626
21704	2.37758	1.10244	57.80707	-32.03027	80.23332	775.16510
21705	2.37990	1.36507	56.02007	-31.96059	80.26704	775.45032
21706	2.38286	1.61916	54.26327	-31.88715	80.29781	775.71265
21707	2.38639	1.86472	52.53673	-31.80984	80.32570	775.95276
21708	2.39039	2.10176	50.84050	-31.72855	80.35080	776.17163
21709	2.39478	2.33029	49.17465	-31.64317	80.37321	776.36981
21710	2.39947	2.55032	47.53922	-31.55360	80.39301	776.54816
