	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
3170	10.69666	0.00000	0.00000	52.80888	-0.00000	0.00000	-33.72831	-2.66222	-9.75429	-14.39635	4.98259	-7.54571	-9.51529	1.03120	0.00010	-36.89574	-13.69563	-0.02713	2.90448	35.68132	14.12494	71.04237	-35.07720	5.36184	92.35760	2.08336	-59.72531	-29.79938	-31.06042	-69.11052	87.57146	0.03769	-107.38953	14.41262	-0.02239	55.36676	-4.20688	-7.72315	0.00230	-40.92773	-34.02008	-0.00530	-7.82949	7.29329	-11.46178	-29.43338	10.99309	-7.98687	-17.25780	35.80288	-13.47702
3171	12.04732	-0.00000	-0.00000	47.86477	0.00000	0.00000	-33.02369	-2.27114	-9.54192	-25.73868	3.73475	-10.65701	-9.38711	1.07461	-0.00021	-38.47140	-14.69559	0.01482	2.50664	35.50301	14.34009	71.46213	-33.55538	6.63617	89.00357	2.71379	-59.96944	-29.74258	-30.68813	-66.04546	89.80257	0.01831	-109.00341	15.01125	-0.02589	53.78615	-3.88840	-7.98400	0.00117	-40.56022	-32.03888	0.04723	-8.37589	7.65164	-10.62998	-30.04643	11.02207	-7.07127	-17.23915	34.94047	-13.30108
3172	14.54818	0.00000	0.00000	22.97167	-0.00000	0.00000	-32.49711	-2.01138	-9.44607	-28.50006	4.63168	-12.38031	-9.18523	0.94927	-0.00079	-40.94630	-16.40759	0.09271	2.31306	35.26574	13.94397	71.83842	-32.56680	7.11728	85.70808	3.69092	-60.08132	-29.88150	-30.33850	-63.41058	92.01596	-0.00451	-110.27779	15.86118	-0.01584	50.81479	-3.47532	-8.52894	-0.00160	-38.40539	-30.52257	0.03209	-8.70907	7.89314	-10.04620	-30.42280	11.03267	-6.43276	-16.60135	34.17206	-13.85844
3173	16.64907	-0.00000	0.00000	-8.15596	0.00000	0.00000	-32.08505	-2.02134	-9.43135	-23.58451	7.11283	-13.55399	-9.01311	0.62432	-0.00089	-44.89021	-18.15641	0.09358	2.69047	35.24864	12.69195	72.41755	-31.74585	8.02246	82.30897	4.69558	-59.94471	-29.94197	-30.09565	-61.37137	94.10545	-0.00775	-111.49899	16.78101	0.02658	45.09895	-2.84100	-9.10928	-0.00431	-33.91505	-30.74736	-0.12185	-9.12669	7.97264	-9.75629	-30.85806	11.00026	-6.13103	-15.28370	33.67024	-15.11780
3174	17.07576	0.00000	-0.00000	-24.47019	-0.00000	-0.00000	-31.61147	-2.07532	-9.82753	-16.27423	9.91294	-15.39347	-8.99713	0.13996	0.00007	-49.66242	-18.74192	-0.01324	3.72920	35.50997	10.95392	73.09070	-30.94765	10.31428	78.66885	5.22437	-59.39049	-29.89300	-29.70287	-59.82105	95.84248	-0.01254	-112.95571	17.82428	0.08410	36.71340	-1.88151	-9.60126	-0.00382	-28.02488	-32.52819	-0.22030	-9.85596	7.96372	-9.68071	-31.58970	10.96426	-6.06356	-13.59425	33.31178	-16.61102
3175	15.90307	-0.00000	-0.00000	-24.05966	0.00000	0.00000	-30.90255	-1.88966	-10.94762	-11.01488	11.53365	-17.97325	-9.19784	-0.36941	0.00102	-54.15432	-17.83929	-0.08840	5.11363	35.73210	9.56374	73.70142	-30.34349	13.68014	74.89281	5.35136	-58.49397	-29.86241	-29.03594	-58.47216	97.21613	0.00091	-114.73051	19.05618	0.07904	28.12184	-0.64802	-9.95244	-0.00168	-23.16994	-34.19470	-0.13504	-10.81383	7.90507	-9.41331	-32.55381	10.81170	-5.83517	-11.97611	32.72903	-18.00941
3176	13.81299	0.00000	0.00000	-16.09227	0.00000	-0.00000	-29.82780	-1.64484	-12.45088	-8.85863	11.78520	-20.57518	-9.58574	-0.76847	0.00078	-57.77408	-16.33140	-0.06341	6.32024	35.62514	8.97976	74.15657	-30.03159	16.87916	71.20553	5.88533	-57.55521	-29.83886	-28.29046	-57.03592	98.60004	0.05521	-117.36810	20.30332	-0.00472	22.81322	0.68615	-10.27000	-0.00155	-21.81384	-34.19307	-0.09648	-11.69586	7.80611	-8.55770	-33.45948	10.40567	-5.07156	-10.77054	31.67165	-19.27151
3177	11.67466	0.00000	-0.00000	-8.80845	-0.00000	-0.00000	-28.52263	-1.72207	-13.57540	-8.99616	11.51260	-22.69645	-10.04993	-1.02746	-0.00002	-60.60313	-15.27614	-0.00531	7.03104	35.26494	8.92167	74.36286	-29.77030	18.83850	67.71497	7.36270	-56.68686	-29.67980	-27.73480	-55.33386	100.28027	0.08519	-120.66648	21.23672	-0.06681	21.20140	1.70166	-10.61251	-0.00121	-23.74129	-32.80742	-0.13872	-12.27166	7.67296	-7.26013	-34.06452	9.80498	-3.90894	-10.09175	30.29645	-20.30063
3178	10.52023	0.00000	0.00000	-6.09696	-0.00000	0.00000	-27.37469	-2.09495	-13.94495	-10.20096	11.33222	-24.25414	-10.44996	-1.23784	-0.00028	-63.04755	-15.04638	0.02616	7.27203	34.93818	8.92022	74.28289	-29.17878	19.30152	64.36700	9.31540	-55.66553	-29.31909	-27.44526	-53.52688	102.01264	0.03240	-122.56586	21.66182	-0.07231	19.87606	1.89755	-10.70808	-0.00395	-25.78205	-31.78793	-0.11338	-12.54880	7.51710	-6.17597	-34.35621	9.26117	-2.95587	-9.83441	29.00054	-20.83742
3179	10.72863	0.00000	0.00000	-8.13512	0.00000	0.00000	-26.59019	-2.46956	-13.75690	-11.28781	11.16496	-25.32115	-10.69969	-1.50548	-0.00023	-65.47784	-15.38380	0.02704	7.19122	34.75021	8.85343	73.99815	-28.13836	18.73077	61.01423	10.93188	-54.19741	-28.86786	-27.29097	-52.17253	103.35119	-0.02656	-121.17181	21.78168	-0.05100	16.40731	1.29453	-10.22731	-0.01093	-25.05343	-31.98146	-0.07369	-12.67012	7.37770	-5.74325	-34.47706	8.97235	-2.60486	-9.80312	27.97890	-20.79106
3180	11.61264	0.00000	0.00000	-12.72169	0.00000	-0.00000	-25.97902	-2.74838	-13.29831	-11.53880	10.80511	-25.96001	-10.79900	-1.84460	-0.00032	-67.99702	-15.87121	0.01558	6.88297	34.52197	8.86295	73.61776	-26.88627	17.76966	57.54298	11.98410	-52.21443	-28.52622	-27.09774	-51.74321	104.17217	-0.02557	-117.18600	22.10150	-0.00861	12.04475	0.53173	-9.30505	-0.00781	-21.39890	-32.42566	-0.00227	-12.75480	7.31213	-5.73255	-34.55809	8.90753	-2.61954	-9.82273	27.07554	-20.39480
3181	12.38658	0.00000	0.00000	-16.92010	-0.00000	-0.00000	-25.25962	-3.00206	-12.66179	-10.99477	10.36118	-26.21484	-10.80101	-2.19730	-0.00038	-70.48564	-16.25056	0.00741	6.47961	34.05536	9.03683	73.21790	-25.73796	16.76530	54.00517	12.83179	-49.90902	-28.36878	-26.79190	-52.07092	104.66168	-0.00068	-112.93954	22.95743	0.03739	8.46104	0.16166	-8.39410	0.00313	-16.76486	-32.20908	0.06549	-12.86302	7.34224	-5.68369	-34.66889	8.91749	-2.56267	-9.75496	26.05087	-19.94292
3182	12.89706	0.00000	-0.00000	-18.99209	0.00000	0.00000	-24.36207	-3.18355	-11.88642	-10.12119	9.97315	-26.15514	-10.77562	-2.48026	-0.00023	-72.84640	-16.39751	0.00389	6.23058	33.31544	9.37476	72.90130	-24.85234	15.76566	50.54522	13.96452	-47.47407	-28.23836	-26.41385	-52.48434	105.04224	0.00366	-109.45734	24.27134	0.05567	5.77845	0.06720	-7.64861	0.00619	-13.37586	-31.60439	0.04865	-12.99538	7.41271	-5.41862	-34.80954	8.88524	-2.28913	-9.51910	24.82494	-19.57441
3183	13.21266	0.00000	-0.00000	-19.13669	0.00000	0.00000	-23.37749	-3.11290	-11.04334	-9.13875	9.57339	-25.99042	-10.76759	-2.60359	-0.00006	-75.10159	-16.15828	-0.00212	6.31346	32.35711	9.87270	72.75113	-24.23243	14.79738	47.15908	15.62475	-44.83861	-27.92982	-26.03383	-52.50156	105.42139	-0.01379	-105.85740	25.79180	0.00953	4.74262	-0.34792	-6.92171	-0.00098	-12.64472	-30.97083	-0.01758	-13.07579	7.42687	-4.98204	-34.89669	8.73749	-1.87709	-9.12519	23.46261	-19.31137
3184	13.32192	0.00000	0.00000	-18.86300	0.00000	0.00000	-22.43944	-2.76430	-10.14488	-7.87630	9.10440	-26.08232	-10.76511	-2.55584	0.00008	-77.24780	-15.39055	-0.00977	6.63150	31.27514	10.39208	72.63934	-23.80538	13.91933	43.66940	17.53806	-41.77707	-27.43876	-25.67817	-52.25821	105.71211	-0.02442	-101.60976	27.35459	-0.06342	6.85428	-1.44375	-6.21928	-0.00660	-14.49728	-30.09061	-0.07867	-13.02867	7.36943	-4.44876	-34.85203	8.48759	-1.40215	-8.66130	22.08457	-19.11595
3185	13.32125	-0.00000	0.00000	-19.67993	0.00000	0.00000	-21.66358	-2.42980	-9.18458	-6.38269	8.65811	-26.69297	-10.75179	-2.46583	0.00029	-79.16388	-14.09696	-0.01269	6.89865	30.22379	10.64941	72.22377	-23.47643	13.13934	40.02684	19.04380	-38.28274	-26.91200	-25.34332	-52.25624	105.62119	-0.01629	-97.69675	28.83628	-0.06574	11.49537	-3.01186	-5.69012	-0.00444	-17.04121	-28.88526	-0.07534	-12.87969	7.34162	-3.89391	-34.70567	8.25719	-0.89625	-8.27121	20.80674	-18.89758
3186	13.28336	0.00000	-0.00000	-21.33937	-0.00000	-0.00000	-21.01110	-2.43737	-8.23101	-5.37013	8.31058	-27.70194	-10.78084	-2.46325	0.00050	-80.72383	-12.40672	-0.01014	6.93888	29.31121	10.54150	71.29818	-23.17205	12.45850	36.48100	19.71471	-34.65914	-26.40288	-25.05418	-52.75687	104.87873	-0.00279	-94.93583	30.12879	-0.00547	16.05120	-4.73856	-5.34460	-0.00114	-18.00612	-27.63701	-0.01604	-12.67396	7.39603	-3.36392	-34.50505	8.11225	-0.38287	-8.08102	19.67153	-18.56172
3187	13.23998	0.00000	-0.00000	-22.01900	-0.00000	-0.00000	-20.30060	-2.80631	-7.27334	-5.52372	8.03896	-28.63599	-10.94231	-2.49933	0.00020	-81.90755	-10.55988	-0.00450	6.89078	28.47809	10.21436	70.04229	-22.89577	11.78082	33.28131	19.77653	-31.14174	-25.83289	-24.90632	-53.45904	103.54516	0.01628	-92.73183	31.34677	0.01317	19.53255	-6.47829	-5.10466	0.00143	-17.11614	-26.33894	0.02260	-12.32221	7.40705	-2.86727	-34.15437	7.93933	0.08298	-8.04758	18.66275	-18.09932
3188	13.36088	0.00000	0.00000	-20.97529	-0.00000	-0.00000	-19.43669	-3.30356	-6.15915	-6.62946	7.82614	-29.00456	-11.26775	-2.42246	-0.00091	-82.76615	-8.93325	0.00222	7.05299	27.59172	9.76604	68.74187	-22.73274	10.73920	30.39686	19.75251	-27.65279	-25.15550	-25.05327	-53.79369	101.93897	0.03341	-90.27145	32.74900	-0.02995	23.25014	-7.87539	-4.96391	0.00409	-16.13871	-24.81723	0.00891	-11.69189	7.21115	-2.43981	-33.51343	7.59983	0.40671	-7.97702	17.80279	-17.61872
3189	13.60423	0.00000	-0.00000	-19.68646	0.00000	0.00000	-18.50390	-3.71899	-4.85170	-7.93145	7.78486	-28.65444	-11.68898	-2.21155	-0.00155	-83.36414	-7.85691	0.00644	7.53579	26.64061	9.15258	67.39478	-22.72539	8.95210	27.70038	19.84368	-24.05112	-24.42601	-25.56781	-53.48363	100.23170	0.02576	-87.91058	34.38681	-0.04870	27.69316	-8.29636	-4.96641	0.00120	-16.48579	-23.46733	-0.01057	-10.85777	6.84871	-2.13901	-32.66095	7.15242	0.55039	-7.77383	17.13244	-17.24100
3190	13.64302	0.00000	-0.00000	-20.02726	0.00000	-0.00000	-17.65628	-4.02368	-3.50868	-9.01682	8.06988	-27.84672	-12.09726	-2.00931	-0.00095	-83.79349	-7.32300	0.00546	8.18676	25.73673	8.39304	65.82466	-22.75509	6.50541	25.23351	19.87306	-20.40899	-23.74678	-26.28676	-52.71892	98.32296	-0.00876	-86.73959	36.13242	-0.00154	31.43297	-7.49018	-5.21984	-0.00975	-17.95074	-22.85042	-0.00315	-10.08874	6.59397	-1.97269	-31.87967	6.85455	0.60962	-7.53022	16.56699	-16.94698
3191	13.37528	-0.00000	-0.00000	-22.33463	0.00000	0.00000	-16.94732	-4.30427	-2.31015	-10.00524	8.48752	-26.95002	-12.46538	-1.93298	-0.00016	-84.15769	-6.93597	0.00056	8.85361	24.96630	7.76510	64.05318	-22.63321	3.97212	23.14429	19.69839	-16.98318	-23.22052	-26.91142	-51.86303	96.13299	-0.03540	-87.13702	37.96268	0.04668	33.43532	-6.19624	-5.88469	-0.01303	-19.66765	-22.60469	-0.00910	-9.53847	6.73189	-1.92587	-31.33540	6.96535	0.70469	-7.31680	15.88721	-16.55092
3192	13.00503	0.00000	0.00000	-25.33161	-0.00000	-0.00000	-16.25950	-4.60095	-1.35703	-11.20062	8.45168	-26.07919	-12.87415	-1.98582	0.00038	-84.46976	-6.16083	-0.00337	9.55725	24.36563	7.69743	62.28069	-22.28061	1.93401	21.44638	19.40719	-13.98305	-22.88980	-27.29613	-51.20042	93.80682	-0.02657	-88.37900	39.87514	0.03087	34.68739	-5.68304	-6.94417	0.00545	-21.00903	-21.60823	-0.02812	-9.07913	7.28924	-2.01390	-30.90281	7.51527	0.83166	-7.04421	14.95572	-15.83910
3193	12.62449	0.00000	-0.00000	-27.10834	0.00000	-0.00000	-15.43016	-4.88657	-0.61090	-12.80425	7.69283	-25.10904	-13.37352	-2.14237	0.00093	-84.62054	-4.71980	-0.00082	10.35055	23.96486	8.34648	60.57232	-21.74691	0.55047	19.95578	19.12470	-11.32052	-22.66265	-27.54614	-50.92532	91.59328	-0.00760	-89.75138	41.68919	-0.02163	36.87794	-6.39696	-8.09903	0.02075	-21.44584	-19.33747	-0.00730	-8.49852	7.99477	-2.23866	-30.35981	8.25303	0.88792	-6.60819	13.85212	-14.73903
3194	12.10820	0.00000	0.00000	-26.43461	0.00000	-0.00000	-14.43108	-5.13047	0.12492	-14.74364	6.81398	-23.97141	-13.86691	-2.39744	0.00105	-84.52553	-2.83431	0.00509	11.12681	23.69074	9.31243	58.78629	-21.16075	-0.43480	18.46168	18.83523	-8.62725	-22.37060	-27.85222	-51.13732	89.65591	-0.00384	-91.23554	43.19055	-0.04029	40.10700	-7.41273	-9.01211	0.01171	-20.49809	-16.57821	0.03463	-7.81101	8.54881	-2.54422	-29.70508	8.87984	0.81292	-6.06045	12.71188	-13.37268
3195	11.63000	0.00000	-0.00000	-24.04458	-0.00000	0.00000	-13.45270	-5.25727	0.97152	-16.69464	6.72457	-22.73383	-14.18368	-2.70368	0.00027	-84.26369	-1.01586	0.00592	11.65889	23.31259	9.98342	56.76183	-20.70562	-1.37318	16.89082	18.46046	-5.62070	-21.95229	-28.31777	-51.77946	88.01759	-0.00378	-92.85563	44.37047	-0.01815	42.82391	-7.49588	-9.53871	-0.00255	-18.34912	-14.58038	0.02728	-7.30664	8.88210	-2.85667	-29.22210	9.30429	0.64865	-5.57157	11.54325	-11.95308
3196	11.71600	-0.00000	-0.00000	-22.10802	0.00000	0.00000	-12.75386	-5.20634	1.77641	-18.41848	7.59269	-21.41381	-14.25794	-2.94019	-0.00044	-84.01225	0.39464	0.00168	11.83193	22.64339	10.13928	54.48348	-20.52144	-2.45057	15.28145	18.02133	-2.36432	-21.53238	-28.91625	-52.62084	86.61357	0.00366	-94.21603	45.44565	0.01652	43.71344	-6.40049	-9.73828	-0.00618	-16.04187	-13.83659	-0.00821	-7.22308	9.10806	-3.13871	-29.15363	9.61791	0.47219	-5.26522	10.28017	-10.64477
3197	12.30569	0.00000	-0.00000	-21.94140	0.00000	0.00000	-12.32219	-5.12763	2.37972	-19.99133	8.74203	-19.94755	-14.20456	-3.02311	-0.00034	-83.88711	1.38601	-0.00263	11.83679	21.73677	9.97562	52.13699	-20.58508	-3.70185	13.65779	17.66369	0.87780	-21.25578	-29.55675	-53.33504	85.39749	0.00991	-95.04589	46.66224	0.04888	42.68588	-5.01744	-9.85952	-0.00341	-14.57874	-13.91385	-0.01765	-7.39135	9.34059	-3.39752	-29.33753	9.92904	0.31989	-5.08406	8.91013	-9.53144
3198	12.76248	0.00000	-0.00000	-23.22142	-0.00000	0.00000	-11.90399	-5.22597	2.83146	-21.58180	9.44506	-18.32282	-14.19928	-2.99663	0.00004	-83.87160	2.08888	-0.00500	12.05980	20.78666	9.72714	50.01207	-20.73418	-5.10252	12.00732	17.55309	3.86969	-21.06678	-30.21429	-53.66455	84.38988	0.00675	-95.65276	48.06652	0.05339	40.72010	-4.60107	-10.20932	0.00761	-14.11646	-14.10660	-0.00788	-7.37517	9.63396	-3.65147	-29.34135	10.29479	0.19533	-4.82288	7.47537	-8.63456
3199	13.16275	0.00000	0.00000	-25.21571	0.00000	0.00000	-11.45386	-5.39035	3.15841	-23.10330	9.48235	-16.61662	-14.32302	-2.94441	0.00034	-83.84134	2.75062	-0.00471	12.71623	19.88494	9.55429	48.24629	-20.82946	-6.41964	10.34787	17.75247	6.49558	-20.76900	-30.96999	-53.55495	83.59789	-0.00017	-96.50695	49.50839	0.01197	39.51667	-5.69493	-10.80340	0.02013	-14.27893	-14.00097	-0.00117	-7.00238	9.99379	-3.86407	-28.99375	10.70688	0.13473	-4.33049	6.00064	-7.89326
3200	14.10391	0.00000	-0.00000	-27.30791	0.00000	0.00000	-11.17128	-5.32376	3.26490	-24.23507	9.12173	-14.96377	-14.56513	-2.88224	0.00039	-83.63318	3.77263	0.00028	13.68211	18.98623	9.60478	46.67630	-20.84342	-7.19418	8.74515	18.16484	8.83684	-20.28510	-31.86912	-53.16817	82.93916	-0.00237	-97.62230	50.89029	-0.04336	40.36469	-7.38831	-11.24538	0.01674	-14.76982	-13.66557	0.00056	-6.51552	10.34340	-3.94044	-28.53215	11.05919	0.19715	-3.64559	4.49866	-7.17161
3201	15.26002	-0.00000	0.00000	-28.71740	-0.00000	0.00000	-11.04994	-4.95834	3.20598	-24.76132	8.76755	-13.62381	-14.93722	-2.78908	-0.00004	-83.12998	5.30984	0.00716	14.73878	18.09883	9.93916	45.02351	-20.76202	-7.30148	7.27066	18.59243	11.11616	-19.73437	-32.83636	-52.77464	82.29289	0.00128	-98.56010	52.30624	-0.05739	42.67775	-8.13325	-11.13239	0.01354	-15.34077	-13.47525	0.00158	-6.15381	10.53291	-3.86321	-28.18429	11.20638	0.34133	-2.90345	3.06389	-6.34572
3202	15.69720	0.00000	-0.00000	-29.02448	0.00000	0.00000	-10.81046	-4.43172	3.23669	-24.73701	8.61504	-13.05185	-15.50718	-2.66336	-0.00094	-82.33069	6.95637	0.00684	15.83559	17.36526	10.48952	43.17997	-20.50182	-7.29576	5.95949	18.88206	13.39138	-19.29185	-33.79512	-52.54555	81.62051	0.00331	-99.14925	53.90781	-0.00723	44.28186	-7.70453	-10.61452	0.01816	-15.59738	-13.72198	-0.00123	-5.89547	10.49308	-3.78015	-27.92280	11.13883	0.40326	-2.19321	1.87357	-5.38278
3203	15.24357	0.00000	0.00000	-28.77529	-0.00000	-0.00000	-10.29101	-3.86805	3.55360	-24.35465	8.65173	-13.68888	-16.28340	-2.53042	-0.00141	-81.35633	8.23585	0.00053	17.01877	16.90094	11.10629	41.23631	-20.00482	-7.77278	4.77972	19.01581	15.42452	-19.01835	-34.76928	-52.42533	81.03857	0.00034	-100.06082	55.69209	0.05696	43.70951	-7.49597	-10.38203	0.02455	-15.33262	-14.38596	-0.00703	-5.64778	10.36148	-3.86993	-27.66563	11.04994	0.26957	-1.55402	1.02054	-4.34565
3204	14.36620	0.00000	0.00000	-28.78182	-0.00000	-0.00000	-9.58180	-3.42171	4.21989	-23.80351	8.78626	-15.47919	-17.11450	-2.45455	-0.00062	-80.34820	9.16394	-0.00063	18.24684	16.65347	11.50689	39.29159	-19.34673	-8.70926	3.61558	19.05645	17.05289	-18.78437	-35.83038	-52.25527	80.76186	0.00299	-101.92727	57.47317	0.06253	41.76923	-8.46716	-10.82721	0.03470	-14.85620	-15.22965	-0.00685	-5.39287	10.35780	-4.15083	-27.41071	11.15012	0.00711	-1.01353	0.41310	-3.34666
3205	13.52034	0.00000	-0.00000	-28.99416	0.00000	0.00000	-8.85997	-3.21950	5.15259	-23.17256	8.76893	-17.63278	-17.79836	-2.49833	0.00034	-79.34896	9.97315	0.00464	19.36850	16.47916	11.45104	37.31250	-18.65101	-9.76010	2.31984	19.04607	18.53422	-18.38458	-37.00662	-51.96009	80.92825	0.00640	-103.98808	59.12492	0.01538	40.43212	-9.74233	-11.40084	0.02972	-14.71013	-16.01973	-0.00035	-5.11012	10.54314	-4.46107	-27.14163	11.43635	-0.21043	-0.59662	-0.11144	-2.46020
3206	13.26826	0.00000	0.00000	-28.57102	-0.00000	-0.00000	-8.29120	-3.13380	6.06279	-22.41456	8.24644	-19.09980	-18.29584	-2.64014	0.00043	-78.31551	10.60293	0.00788	20.23839	16.29324	11.10188	35.17941	-17.95438	-10.82462	0.85114	18.99805	20.24645	-17.76685	-38.25529	-51.55313	81.44461	-0.00284	-104.78609	60.77956	-0.02830	40.66971	-9.84014	-11.28881	0.02667	-15.24896	-16.63640	0.00457	-4.75390	10.76650	-4.62410	-26.80231	11.70351	-0.27646	-0.33772	-0.65010	-1.66519
3207	14.04196	0.00000	0.00000	-26.96058	0.00000	0.00000	-7.97393	-2.93021	6.70730	-21.49400	7.20310	-19.39459	-18.74613	-2.80137	0.00013	-77.20963	10.72732	0.00265	20.85097	16.08675	10.86065	32.84671	-17.22779	-12.09296	-0.66424	18.95661	22.19293	-17.10240	-39.51149	-51.03487	82.02949	-0.01019	-104.01791	62.65709	-0.03845	41.88965	-8.52691	-10.54174	0.02629	-16.51623	-17.03804	0.00259	-4.32019	10.82350	-4.61131	-26.37306	11.75162	-0.24272	-0.23516	-1.23092	-0.90241
3208	15.55983	-0.00000	-0.00000	-24.71295	-0.00000	-0.00000	-7.88542	-2.62033	7.16762	-20.50147	6.18484	-18.89601	-19.26233	-2.94067	-0.00005	-76.02304	10.09369	-0.00908	21.35623	15.84956	10.89215	30.45409	-16.44781	-13.74424	-2.08213	18.98390	24.11076	-16.56556	-40.75473	-50.36432	82.44401	-0.00529	-102.68356	64.76271	-0.02238	43.09587	-6.74337	-9.95787	0.00745	-18.19960	-17.24225	-0.00418	-3.83717	10.61692	-4.51502	-25.87423	11.52463	-0.23234	-0.16995	-1.87184	-0.16011
