	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2312	0.17765	0.16123	0.00620	0.13903	0.71944	0.00388	0.12933	0.14771	0.01274	0.12827	0.67126	0.01502	0.13945	0.13449	0.01877	0.12624	0.67856	0.02162	-0.04416	0.08390	0.02843	0.08338	0.48463	0.05927
2313	0.17747	0.16121	0.00600	0.13909	0.71913	0.00381	0.12922	0.14767	0.01302	0.12797	0.67099	0.01476	0.13936	0.13447	0.01903	0.12602	0.67827	0.02139	-0.04419	0.08381	0.02943	0.08171	0.48457	0.05847
2314	0.17722	0.16121	0.00586	0.13922	0.71915	0.00399	0.12903	0.14760	0.01318	0.12776	0.67103	0.01468	0.13923	0.13442	0.01917	0.12586	0.67830	0.02134	-0.04418	0.08342	0.03039	0.08017	0.48477	0.05766
2315	0.17711	0.16126	0.00567	0.13945	0.71936	0.00432	0.12899	0.14751	0.01323	0.12768	0.67127	0.01481	0.13926	0.13437	0.01921	0.12583	0.67853	0.02150	-0.04394	0.08281	0.03127	0.07889	0.48511	0.05681
2316	0.17730	0.16126	0.00539	0.13981	0.71951	0.00450	0.12927	0.14739	0.01324	0.12778	0.67146	0.01488	0.13959	0.13431	0.01921	0.12595	0.67869	0.02161	-0.04341	0.08227	0.03219	0.07797	0.48535	0.05593
2317	0.17767	0.16119	0.00517	0.14024	0.71944	0.00442	0.12967	0.14726	0.01315	0.12799	0.67142	0.01466	0.14006	0.13422	0.01913	0.12617	0.67864	0.02140	-0.04277	0.08189	0.03333	0.07737	0.48538	0.05502
2318	0.17790	0.16113	0.00506	0.14056	0.71919	0.00424	0.12990	0.14715	0.01290	0.12816	0.67115	0.01419	0.14036	0.13417	0.01888	0.12634	0.67836	0.02094	-0.04225	0.08153	0.03474	0.07692	0.48519	0.05418
2319	0.17783	0.16119	0.00503	0.14060	0.71890	0.00415	0.12983	0.14710	0.01264	0.12811	0.67080	0.01366	0.14037	0.13419	0.01861	0.12630	0.67801	0.02041	-0.04191	0.08107	0.03641	0.07648	0.48490	0.05343
2320	0.17751	0.16142	0.00496	0.14036	0.71874	0.00421	0.12957	0.14716	0.01264	0.12783	0.67054	0.01321	0.14022	0.13432	0.01856	0.12605	0.67774	0.01999	-0.04168	0.08055	0.03822	0.07606	0.48462	0.05270
2321	0.17715	0.16166	0.00483	0.14004	0.71873	0.00430	0.12932	0.14726	0.01296	0.12752	0.67046	0.01288	0.14006	0.13446	0.01881	0.12576	0.67763	0.01968	-0.04150	0.08014	0.03999	0.07576	0.48444	0.05191
2322	0.17693	0.16174	0.00466	0.13983	0.71885	0.00433	0.12922	0.14729	0.01337	0.12730	0.67053	0.01262	0.14002	0.13451	0.01916	0.12557	0.67767	0.01946	-0.04132	0.07997	0.04164	0.07554	0.48438	0.05100
2323	0.17692	0.16163	0.00449	0.13966	0.71904	0.00437	0.12928	0.14722	0.01363	0.12713	0.67068	0.01245	0.14011	0.13446	0.01941	0.12540	0.67779	0.01932	-0.04109	0.08002	0.04321	0.07537	0.48434	0.04989
2324	0.17708	0.16148	0.00434	0.13939	0.71923	0.00451	0.12948	0.14715	0.01382	0.12690	0.67082	0.01238	0.14034	0.13444	0.01965	0.12514	0.67789	0.01929	-0.04075	0.08022	0.04479	0.07528	0.48420	0.04858
2325	0.17729	0.16150	0.00419	0.13888	0.71940	0.00470	0.12976	0.14723	0.01412	0.12650	0.67092	0.01231	0.14066	0.13458	0.02002	0.12470	0.67795	0.01925	-0.04027	0.08046	0.04646	0.07533	0.48393	0.04719
2326	0.17736	0.16189	0.00407	0.13813	0.71947	0.00480	0.12996	0.14755	0.01452	0.12593	0.67090	0.01210	0.14093	0.13498	0.02045	0.12406	0.67788	0.01907	-0.03967	0.08052	0.04839	0.07537	0.48353	0.04586
2327	0.17719	0.16256	0.00400	0.13724	0.71934	0.00478	0.12994	0.14804	0.01486	0.12519	0.67068	0.01175	0.14103	0.13558	0.02079	0.12327	0.67763	0.01873	-0.03905	0.08034	0.05057	0.07520	0.48301	0.04465
2328	0.17697	0.16320	0.00397	0.13637	0.71903	0.00467	0.12983	0.14847	0.01503	0.12442	0.67031	0.01136	0.14104	0.13611	0.02094	0.12243	0.67724	0.01835	-0.03844	0.08010	0.05283	0.07473	0.48243	0.04351
2329	0.17695	0.16360	0.00390	0.13572	0.71878	0.00458	0.12988	0.14875	0.01503	0.12379	0.67002	0.01103	0.14119	0.13647	0.02093	0.12174	0.67693	0.01803	-0.03776	0.08001	0.05493	0.07414	0.48198	0.04232
2330	0.17713	0.16392	0.00369	0.13528	0.71882	0.00456	0.13012	0.14898	0.01498	0.12336	0.67003	0.01076	0.14153	0.13679	0.02089	0.12126	0.67690	0.01777	-0.03694	0.08002	0.05687	0.07373	0.48180	0.04093
2331	0.17726	0.16433	0.00342	0.13490	0.71918	0.00467	0.13036	0.14928	0.01503	0.12305	0.67033	0.01054	0.14187	0.13720	0.02097	0.12089	0.67716	0.01758	-0.03606	0.08003	0.05889	0.07364	0.48182	0.03926
2332	0.17720	0.16472	0.00324	0.13452	0.71968	0.00496	0.13044	0.14957	0.01529	0.12276	0.67076	0.01041	0.14204	0.13757	0.02120	0.12058	0.67752	0.01751	-0.03529	0.08002	0.06129	0.07372	0.48189	0.03736
2333	0.17697	0.16493	0.00316	0.13424	0.72006	0.00540	0.13036	0.14972	0.01571	0.12257	0.67108	0.01041	0.14206	0.13776	0.02148	0.12039	0.67776	0.01758	-0.03462	0.08006	0.06414	0.07387	0.48186	0.03548
2334	0.17668	0.16499	0.00298	0.13423	0.72013	0.00579	0.13024	0.14979	0.01612	0.12260	0.67110	0.01046	0.14203	0.13779	0.02165	0.12043	0.67771	0.01770	-0.03393	0.08016	0.06727	0.07409	0.48163	0.03392
2335	0.17640	0.16515	0.00257	0.13450	0.71986	0.00593	0.13015	0.14994	0.01638	0.12286	0.67081	0.01039	0.14203	0.13791	0.02165	0.12069	0.67739	0.01767	-0.03309	0.08035	0.07046	0.07432	0.48122	0.03283
2336	0.17622	0.16556	0.00207	0.13480	0.71946	0.00580	0.13019	0.15030	0.01653	0.12312	0.67041	0.01010	0.14217	0.13830	0.02162	0.12094	0.67698	0.01738	-0.03201	0.08057	0.07350	0.07441	0.48081	0.03209
2337	0.17619	0.16621	0.00165	0.13488	0.71917	0.00560	0.13038	0.15082	0.01666	0.12316	0.67010	0.00966	0.14249	0.13894	0.02172	0.12095	0.67667	0.01693	-0.03072	0.08077	0.07631	0.07424	0.48053	0.03146
2338	0.17627	0.16690	0.00133	0.13474	0.71907	0.00549	0.13066	0.15135	0.01679	0.12300	0.66998	0.00923	0.14292	0.13967	0.02196	0.12079	0.67654	0.01651	-0.02932	0.08094	0.07896	0.07391	0.48043	0.03076
2339	0.17636	0.16746	0.00108	0.13463	0.71916	0.00549	0.13093	0.15179	0.01695	0.12286	0.67007	0.00898	0.14332	0.14030	0.02223	0.12066	0.67661	0.01627	-0.02800	0.08120	0.08156	0.07367	0.48049	0.03004
2340	0.17643	0.16777	0.00090	0.13467	0.71942	0.00548	0.13114	0.15208	0.01713	0.12291	0.67032	0.00900	0.14363	0.14073	0.02248	0.12072	0.67684	0.01632	-0.02688	0.08168	0.08415	0.07380	0.48066	0.02950
2341	0.17660	0.16782	0.00083	0.13480	0.71972	0.00541	0.13137	0.15221	0.01731	0.12309	0.67064	0.00930	0.14393	0.14091	0.02262	0.12091	0.67713	0.01666	-0.02588	0.08240	0.08669	0.07429	0.48084	0.02923
2342	0.17696	0.16768	0.00074	0.13487	0.71990	0.00530	0.13174	0.15223	0.01741	0.12323	0.67084	0.00969	0.14433	0.14092	0.02261	0.12105	0.67730	0.01706	-0.02483	0.08331	0.08918	0.07486	0.48088	0.02911
2343	0.17742	0.16750	0.00046	0.13470	0.71987	0.00520	0.13226	0.15226	0.01747	0.12319	0.67081	0.00986	0.14487	0.14089	0.02251	0.12096	0.67726	0.01723	-0.02357	0.08430	0.09172	0.07535	0.48068	0.02900
2344	0.17781	0.16737	-0.00001	0.13429	0.71972	0.00515	0.13282	0.15234	0.01765	0.12295	0.67062	0.00975	0.14545	0.14092	0.02250	0.12064	0.67707	0.01709	-0.02213	0.08520	0.09445	0.07576	0.48033	0.02892
2345	0.17797	0.16732	-0.00043	0.13387	0.71958	0.00515	0.13324	0.15246	0.01800	0.12268	0.67042	0.00953	0.14592	0.14103	0.02270	0.12029	0.67688	0.01683	-0.02068	0.08588	0.09732	0.07599	0.48002	0.02881
2346	0.17789	0.16739	-0.00068	0.13374	0.71956	0.00522	0.13343	0.15260	0.01844	0.12256	0.67038	0.00942	0.14618	0.14121	0.02305	0.12015	0.67684	0.01672	-0.01939	0.08633	0.10012	0.07590	0.47996	0.02852
2347	0.17767	0.16757	-0.00084	0.13393	0.71966	0.00537	0.13346	0.15278	0.01885	0.12263	0.67051	0.00947	0.14630	0.14148	0.02343	0.12027	0.67695	0.01680	-0.01823	0.08672	0.10277	0.07548	0.48016	0.02812
2348	0.17747	0.16778	-0.00111	0.13422	0.71972	0.00551	0.13352	0.15304	0.01919	0.12274	0.67060	0.00955	0.14646	0.14183	0.02375	0.12047	0.67702	0.01693	-0.01702	0.08730	0.10540	0.07495	0.48038	0.02784
2349	0.17743	0.16797	-0.00158	0.13435	0.71965	0.00556	0.13377	0.15337	0.01944	0.12277	0.67054	0.00946	0.14677	0.14222	0.02392	0.12057	0.67696	0.01685	-0.01557	0.08828	0.10819	0.07459	0.48043	0.02787
2350	0.17754	0.16814	-0.00215	0.13432	0.71957	0.00548	0.13416	0.15375	0.01958	0.12275	0.67043	0.00911	0.14721	0.14259	0.02391	0.12057	0.67687	0.01650	-0.01386	0.08951	0.11112	0.07452	0.48039	0.02809
2351	0.17770	0.16832	-0.00273	0.13425	0.71959	0.00531	0.13462	0.15408	0.01968	0.12272	0.67043	0.00868	0.14772	0.14292	0.02385	0.12055	0.67689	0.01606	-0.01196	0.09049	0.11395	0.07456	0.48043	0.02822
2352	0.17785	0.16853	-0.00324	0.13412	0.71971	0.00515	0.13512	0.15431	0.01986	0.12260	0.67054	0.00843	0.14831	0.14321	0.02391	0.12041	0.67700	0.01580	-0.01000	0.09090	0.11648	0.07444	0.48054	0.02802
2353	0.17797	0.16880	-0.00363	0.13371	0.71983	0.00504	0.13567	0.15450	0.02018	0.12222	0.67066	0.00842	0.14897	0.14353	0.02419	0.12001	0.67711	0.01580	-0.00803	0.09081	0.11872	0.07420	0.48058	0.02754
2354	0.17815	0.16926	-0.00384	0.13298	0.71996	0.00494	0.13628	0.15480	0.02064	0.12160	0.67077	0.00849	0.14972	0.14399	0.02463	0.11936	0.67719	0.01588	-0.00604	0.09051	0.12078	0.07407	0.48051	0.02703
2355	0.17851	0.16990	-0.00377	0.13213	0.72015	0.00479	0.13703	0.15523	0.02123	0.12093	0.67094	0.00851	0.15059	0.14456	0.02517	0.11867	0.67734	0.01592	-0.00401	0.09016	0.12267	0.07417	0.48045	0.02664
2356	0.17915	0.17057	-0.00342	0.13153	0.72043	0.00459	0.13798	0.15568	0.02196	0.12049	0.67120	0.00850	0.15163	0.14510	0.02583	0.11822	0.67758	0.01592	-0.00202	0.08974	0.12428	0.07440	0.48052	0.02638
2357	0.18008	0.17117	-0.00290	0.13137	0.72071	0.00439	0.13920	0.15607	0.02282	0.12039	0.67148	0.00850	0.15292	0.14555	0.02663	0.11809	0.67785	0.01592	-0.00007	0.08919	0.12553	0.07458	0.48071	0.02617
2358	0.18140	0.17176	-0.00226	0.13145	0.72087	0.00424	0.14079	0.15646	0.02378	0.12045	0.67166	0.00855	0.15458	0.14600	0.02754	0.11815	0.67802	0.01597	0.00190	0.08851	0.12628	0.07460	0.48088	0.02598
2359	0.18349	0.17242	-0.00133	0.13146	0.72082	0.00422	0.14305	0.15693	0.02485	0.12044	0.67163	0.00859	0.15686	0.14652	0.02864	0.11813	0.67798	0.01601	0.00397	0.08788	0.12637	0.07453	0.48084	0.02580
2360	0.18680	0.17310	0.00011	0.13126	0.72060	0.00431	0.14627	0.15746	0.02607	0.12026	0.67138	0.00852	0.16007	0.14708	0.02998	0.11796	0.67773	0.01595	0.00624	0.08752	0.12565	0.07444	0.48057	0.02566
2361	0.19137	0.17370	0.00195	0.13092	0.72032	0.00444	0.15050	0.15795	0.02730	0.11999	0.67107	0.00838	0.16425	0.14759	0.03144	0.11770	0.67741	0.01582	0.00883	0.08748	0.12416	0.07438	0.48021	0.02559
2362	0.19677	0.17417	0.00371	0.13058	0.72011	0.00457	0.15546	0.15839	0.02832	0.11972	0.67082	0.00835	0.16911	0.14801	0.03269	0.11745	0.67716	0.01581	0.01182	0.08766	0.12203	0.07436	0.47991	0.02560
2363	0.20257	0.17462	0.00513	0.13027	0.71994	0.00475	0.16082	0.15884	0.02899	0.11947	0.67065	0.00858	0.17436	0.14838	0.03354	0.11722	0.67697	0.01605	0.01519	0.08787	0.11939	0.07435	0.47966	0.02568
2364	0.20870	0.17518	0.00638	0.12989	0.71977	0.00505	0.16649	0.15933	0.02937	0.11915	0.67048	0.00901	0.17991	0.14878	0.03409	0.11691	0.67678	0.01650	0.01895	0.08798	0.11629	0.07429	0.47940	0.02581
2365	0.21524	0.17585	0.00775	0.12937	0.71968	0.00545	0.17252	0.15985	0.02965	0.11870	0.67037	0.00947	0.18582	0.14925	0.03457	0.11644	0.67666	0.01697	0.02305	0.08799	0.11280	0.07417	0.47919	0.02591
2366	0.22220	0.17650	0.00929	0.12877	0.71980	0.00580	0.17893	0.16038	0.02999	0.11820	0.67047	0.00978	0.19210	0.14973	0.03514	0.11588	0.67675	0.01726	0.02746	0.08807	0.10902	0.07402	0.47918	0.02590
2367	0.22951	0.17702	0.01079	0.12833	0.72005	0.00592	0.18575	0.16088	0.03042	0.11782	0.67070	0.00987	0.19877	0.15018	0.03585	0.11542	0.67699	0.01733	0.03218	0.08835	0.10508	0.07388	0.47934	0.02585
2368	0.23703	0.17745	0.01210	0.12818	0.72015	0.00577	0.19286	0.16140	0.03087	0.11769	0.67081	0.00980	0.20570	0.15064	0.03658	0.11522	0.67711	0.01721	0.03720	0.08889	0.10110	0.07385	0.47944	0.02593
2369	0.24447	0.17792	0.01318	0.12813	0.71993	0.00547	0.19993	0.16200	0.03116	0.11767	0.67058	0.00958	0.21259	0.15118	0.03715	0.11515	0.67691	0.01695	0.04236	0.08961	0.09712	0.07392	0.47924	0.02627
2370	0.25159	0.17856	0.01414	0.12780	0.71949	0.00519	0.20664	0.16268	0.03112	0.11743	0.67012	0.00925	0.21915	0.15181	0.03736	0.11488	0.67649	0.01659	0.04746	0.09039	0.09319	0.07396	0.47879	0.02673
2371	0.25833	0.17933	0.01515	0.12713	0.71909	0.00509	0.21293	0.16341	0.03086	0.11688	0.66969	0.00901	0.22529	0.15249	0.03731	0.11435	0.67606	0.01634	0.05240	0.09112	0.08935	0.07381	0.47832	0.02707
2372	0.26472	0.18023	0.01626	0.12647	0.71888	0.00530	0.21892	0.16422	0.03066	0.11629	0.66946	0.00912	0.23114	0.15323	0.03726	0.11378	0.67582	0.01648	0.05718	0.09183	0.08558	0.07346	0.47802	0.02702
2373	0.27075	0.18141	0.01731	0.12619	0.71885	0.00581	0.22465	0.16531	0.03061	0.11597	0.66944	0.00965	0.23672	0.15421	0.03727	0.11349	0.67576	0.01705	0.06183	0.09263	0.08185	0.07310	0.47792	0.02660
2374	0.27623	0.18313	0.01807	0.12627	0.71889	0.00642	0.22996	0.16688	0.03057	0.11598	0.66950	0.01036	0.24193	0.15565	0.03723	0.11350	0.67578	0.01780	0.06635	0.09350	0.07817	0.07293	0.47792	0.02613
2375	0.28097	0.18559	0.01856	0.12641	0.71890	0.00694	0.23465	0.16900	0.03040	0.11607	0.66952	0.01094	0.24657	0.15770	0.03700	0.11357	0.67577	0.01839	0.07070	0.09427	0.07462	0.07284	0.47792	0.02589
2376	0.28491	0.18867	0.01902	0.12633	0.71885	0.00732	0.23860	0.17152	0.03011	0.11596	0.66947	0.01125	0.25055	0.16022	0.03667	0.11343	0.67572	0.01869	0.07481	0.09478	0.07135	0.07264	0.47787	0.02597
2377	0.28813	0.19200	0.01959	0.12606	0.71880	0.00761	0.24188	0.17415	0.02977	0.11568	0.66941	0.01134	0.25389	0.16292	0.03635	0.11310	0.67567	0.01875	0.07861	0.09500	0.06843	0.07223	0.47785	0.02617
2378	0.29080	0.19520	0.02015	0.12578	0.71880	0.00784	0.24465	0.17663	0.02945	0.11536	0.66940	0.01136	0.25674	0.16552	0.03607	0.11276	0.67568	0.01876	0.08208	0.09501	0.06585	0.07170	0.47789	0.02628
2379	0.29309	0.19806	0.02050	0.12558	0.71884	0.00806	0.24710	0.17885	0.02922	0.11512	0.66944	0.01149	0.25926	0.16785	0.03589	0.11250	0.67571	0.01888	0.08523	0.09493	0.06348	0.07128	0.47795	0.02612
2380	0.29509	0.20059	0.02048	0.12549	0.71882	0.00826	0.24929	0.18082	0.02903	0.11501	0.66943	0.01171	0.26152	0.16992	0.03572	0.11238	0.67569	0.01912	0.08811	0.09482	0.06129	0.07114	0.47791	0.02575
2381	0.29677	0.20297	0.01995	0.12550	0.71864	0.00836	0.25123	0.18267	0.02861	0.11502	0.66925	0.01181	0.26354	0.17186	0.03531	0.11240	0.67549	0.01924	0.09085	0.09462	0.05934	0.07124	0.47767	0.02538
2382	0.29811	0.20540	0.01876	0.12554	0.71828	0.00828	0.25287	0.18453	0.02766	0.11506	0.66889	0.01169	0.26531	0.17384	0.03433	0.11246	0.67511	0.01913	0.09355	0.09433	0.05758	0.07127	0.47730	0.02512
2383	0.29916	0.20798	0.01685	0.12552	0.71785	0.00812	0.25428	0.18650	0.02608	0.11497	0.66848	0.01161	0.26687	0.17594	0.03268	0.11241	0.67469	0.01907	0.09623	0.09402	0.05587	0.07096	0.47694	0.02493
2384	0.30009	0.21050	0.01436	0.12541	0.71752	0.00808	0.25557	0.18844	0.02399	0.11474	0.66820	0.01184	0.26832	0.17801	0.03047	0.11221	0.67440	0.01933	0.09883	0.09387	0.05410	0.07033	0.47672	0.02473
2385	0.30106	0.21255	0.01168	0.12527	0.71733	0.00828	0.25681	0.19006	0.02154	0.11449	0.66804	0.01224	0.26970	0.17974	0.02794	0.11197	0.67423	0.01974	0.10115	0.09393	0.05228	0.06975	0.47660	0.02464
2386	0.30213	0.21377	0.00932	0.12520	0.71717	0.00867	0.25800	0.19103	0.01911	0.11440	0.66787	0.01246	0.27096	0.18081	0.02551	0.11185	0.67406	0.01994	0.10297	0.09409	0.05053	0.06955	0.47645	0.02478
2387	0.30317	0.21415	0.00762	0.12532	0.71699	0.00910	0.25904	0.19133	0.01724	0.11457	0.66765	0.01242	0.27201	0.18117	0.02371	0.11196	0.67386	0.01986	0.10419	0.09418	0.04888	0.06978	0.47624	0.02510
2388	0.30390	0.21395	0.00660	0.12572	0.71690	0.00946	0.25974	0.19115	0.01613	0.11502	0.66751	0.01230	0.27269	0.18101	0.02269	0.11238	0.67375	0.01971	0.10477	0.09406	0.04737	0.07018	0.47615	0.02542
2389	0.30417	0.21344	0.00608	0.12642	0.71692	0.00970	0.25998	0.19070	0.01564	0.11565	0.66753	0.01223	0.27289	0.18053	0.02224	0.11305	0.67378	0.01965	0.10477	0.09371	0.04599	0.07040	0.47628	0.02553
2390	0.30407	0.21281	0.00584	0.12722	0.71693	0.00983	0.25989	0.19013	0.01557	0.11626	0.66759	0.01219	0.27276	0.17988	0.02211	0.11374	0.67382	0.01965	0.10439	0.09323	0.04469	0.07026	0.47650	0.02532
2391	0.30385	0.21222	0.00572	0.12773	0.71687	0.00987	0.25970	0.18957	0.01568	0.11657	0.66756	0.01218	0.27255	0.17921	0.02209	0.11412	0.67378	0.01967	0.10395	0.09268	0.04343	0.06989	0.47660	0.02488
2392	0.30374	0.21180	0.00572	0.12770	0.71678	0.00995	0.25959	0.18913	0.01565	0.11649	0.66748	0.01225	0.27242	0.17867	0.02195	0.11403	0.67369	0.01975	0.10368	0.09216	0.04221	0.06963	0.47654	0.02441
2393	0.30377	0.21151	0.00581	0.12727	0.71674	0.01022	0.25957	0.18878	0.01530	0.11615	0.66742	0.01247	0.27237	0.17828	0.02157	0.11362	0.67361	0.01997	0.10358	0.09170	0.04102	0.06962	0.47636	0.02412
2394	0.30386	0.21118	0.00588	0.12673	0.71671	0.01068	0.25954	0.18842	0.01478	0.11576	0.66735	0.01278	0.27233	0.17791	0.02108	0.11319	0.67353	0.02026	0.10345	0.09132	0.03981	0.06980	0.47614	0.02414
2395	0.30387	0.21075	0.00587	0.12625	0.71665	0.01112	0.25946	0.18798	0.01427	0.11544	0.66725	0.01299	0.27221	0.17748	0.02066	0.11286	0.67342	0.02047	0.10322	0.09094	0.03852	0.06999	0.47592	0.02446
2396	0.30383	0.21034	0.00589	0.12593	0.71658	0.01134	0.25935	0.18756	0.01388	0.11521	0.66715	0.01300	0.27206	0.17705	0.02033	0.11264	0.67334	0.02049	0.10294	0.09054	0.03713	0.07001	0.47579	0.02491
2397	0.30391	0.21008	0.00606	0.12588	0.71656	0.01127	0.25937	0.18727	0.01363	0.11513	0.66714	0.01287	0.27204	0.17673	0.02010	0.11258	0.67334	0.02034	0.10284	0.09017	0.03567	0.06977	0.47585	0.02533
2398	0.30415	0.20999	0.00636	0.12605	0.71656	0.01104	0.25958	0.18710	0.01347	0.11518	0.66717	0.01279	0.27223	0.17652	0.01992	0.11262	0.67341	0.02023	0.10301	0.08976	0.03420	0.06933	0.47603	0.02572
2399	0.30436	0.20996	0.00657	0.12618	0.71657	0.01087	0.25980	0.18695	0.01336	0.11515	0.66723	0.01305	0.27245	0.17634	0.01978	0.11257	0.67348	0.02047	0.10332	0.08922	0.03283	0.06883	0.47621	0.02614
2400	0.30425	0.20993	0.00650	0.12604	0.71663	0.01091	0.25977	0.18678	0.01331	0.11490	0.66735	0.01378	0.27242	0.17616	0.01968	0.11230	0.67360	0.02119	0.10345	0.08856	0.03162	0.06840	0.47636	0.02659
2401	0.30380	0.20985	0.00619	0.12577	0.71677	0.01109	0.25940	0.18660	0.01324	0.11457	0.66754	0.01460	0.27206	0.17596	0.01957	0.11196	0.67379	0.02201	0.10322	0.08801	0.03062	0.06810	0.47653	0.02714
2402	0.30323	0.20966	0.00592	0.12556	0.71687	0.01121	0.25886	0.18640	0.01307	0.11436	0.66767	0.01503	0.27151	0.17572	0.01936	0.11173	0.67393	0.02243	0.10264	0.08775	0.02984	0.06792	0.47667	0.02797
2403	0.30284	0.20939	0.00585	0.12535	0.71684	0.01118	0.25843	0.18619	0.01294	0.11418	0.66764	0.01505	0.27105	0.17546	0.01919	0.11155	0.67395	0.02240	0.10200	0.08778	0.02918	0.06778	0.47672	0.02926
2404	0.30275	0.20924	0.00597	0.12496	0.71678	0.01108	0.25830	0.18608	0.01303	0.11386	0.66756	0.01506	0.27090	0.17531	0.01927	0.11123	0.67394	0.02236	0.10168	0.08787	0.02855	0.06759	0.47675	0.03098
2405	0.30286	0.20941	0.00620	0.12442	0.71680	0.01097	0.25845	0.18621	0.01331	0.11337	0.66761	0.01541	0.27103	0.17543	0.01955	0.11073	0.67405	0.02265	0.10186	0.08782	0.02805	0.06734	0.47689	0.03300
2406	0.30297	0.20991	0.00640	0.12394	0.71688	0.01085	0.25866	0.18654	0.01361	0.11290	0.66777	0.01611	0.27127	0.17579	0.01985	0.11023	0.67426	0.02329	0.10240	0.08756	0.02774	0.06710	0.47713	0.03519
2407	0.30293	0.21052	0.00638	0.12368	0.71687	0.01068	0.25879	0.18693	0.01384	0.11261	0.66789	0.01693	0.27144	0.17622	0.02007	0.10990	0.67444	0.02404	0.10296	0.08719	0.02752	0.06693	0.47738	0.03751
2408	0.30276	0.21100	0.00613	0.12356	0.71677	0.01043	0.25877	0.18725	0.01402	0.11246	0.66791	0.01759	0.27145	0.17657	0.02024	0.10974	0.67453	0.02463	0.10329	0.08690	0.02724	0.06686	0.47759	0.03995
2409	0.30253	0.21129	0.00586	0.12320	0.71666	0.01009	0.25867	0.18748	0.01426	0.11220	0.66791	0.01805	0.27135	0.17680	0.02047	0.10948	0.67459	0.02503	0.10331	0.08687	0.02685	0.06705	0.47773	0.04252
2410	0.30230	0.21145	0.00576	0.12227	0.71661	0.00978	0.25853	0.18765	0.01460	0.11158	0.66792	0.01851	0.27119	0.17694	0.02079	0.10886	0.67467	0.02543	0.10311	0.08705	0.02650	0.06767	0.47776	0.04520
2411	0.30207	0.21157	0.00588	0.12087	0.71656	0.00971	0.25833	0.18775	0.01485	0.11067	0.66788	0.01907	0.27100	0.17701	0.02099	0.10791	0.67468	0.02593	0.10290	0.08712	0.02643	0.06868	0.47761	0.04796
2412	0.30186	0.21167	0.00612	0.11949	0.71638	0.01000	0.25811	0.18775	0.01480	0.10982	0.66766	0.01968	0.27082	0.17701	0.02086	0.10701	0.67450	0.02647	0.10285	0.08689	0.02662	0.06979	0.47729	0.05071
2413	0.30172	0.21173	0.00636	0.11847	0.71600	0.01063	0.25794	0.18770	0.01453	0.10927	0.66718	0.02030	0.27068	0.17699	0.02055	0.10641	0.67406	0.02703	0.10294	0.08650	0.02692	0.07088	0.47680	0.05320
2414	0.30166	0.21176	0.00663	0.11762	0.71546	0.01154	0.25784	0.18765	0.01436	0.10890	0.66651	0.02095	0.27062	0.17697	0.02039	0.10602	0.67341	0.02765	0.10305	0.08619	0.02712	0.07215	0.47607	0.05536
2415	0.30156	0.21186	0.00695	0.11663	0.71485	0.01272	0.25773	0.18768	0.01439	0.10854	0.66571	0.02171	0.27053	0.17701	0.02040	0.10562	0.67262	0.02839	0.10309	0.08600	0.02716	0.07395	0.47508	0.05733
2416	0.30132	0.21212	0.00723	0.11522	0.71417	0.01415	0.25754	0.18783	0.01455	0.10797	0.66482	0.02271	0.27035	0.17716	0.02050	0.10499	0.67172	0.02938	0.10308	0.08582	0.02704	0.07643	0.47385	0.05929
2417	0.30100	0.21245	0.00736	0.11297	0.71332	0.01561	0.25730	0.18805	0.01485	0.10685	0.66381	0.02408	0.27014	0.17738	0.02075	0.10375	0.67065	0.03075	0.10301	0.08572	0.02674	0.07960	0.47229	0.06129
