	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
255	0.10944	0.08248	0.01086	0.10805	0.48153	0.00346
256	0.10940	0.08229	0.01084	0.10808	0.48142	0.00352
257	0.10946	0.08210	0.01069	0.10802	0.48122	0.00345
258	0.10956	0.08194	0.01044	0.10791	0.48100	0.00333
259	0.10966	0.08198	0.01018	0.10799	0.48095	0.00310
260	0.10970	0.08219	0.01001	0.10829	0.48113	0.00278
261	0.10966	0.08235	0.00999	0.10855	0.48130	0.00257
262	0.10958	0.08231	0.01007	0.10854	0.48126	0.00264
263	0.10953	0.08209	0.01015	0.10835	0.48112	0.00292
264	0.10954	0.08184	0.01017	0.10821	0.48105	0.00316
265	0.10951	0.08169	0.01012	0.10822	0.48105	0.00320
266	0.10935	0.08160	0.01003	0.10820	0.48109	0.00314
267	0.10912	0.08148	0.00996	0.10796	0.48122	0.00318
268	0.10899	0.08138	0.00990	0.10763	0.48149	0.00334
269	0.10904	0.08144	0.00983	0.10747	0.48176	0.00348
270	0.10920	0.08163	0.00972	0.10754	0.48195	0.00352
271	0.10934	0.08180	0.00964	0.10775	0.48205	0.00342
272	0.10939	0.08184	0.00963	0.10802	0.48209	0.00320
273	0.10935	0.08179	0.00974	0.10818	0.48209	0.00294
274	0.10922	0.08169	0.00992	0.10801	0.48210	0.00275
275	0.10907	0.08158	0.01005	0.10754	0.48214	0.00266
276	0.10894	0.08155	0.01001	0.10706	0.48220	0.00263
277	0.10884	0.08160	0.00985	0.10677	0.48223	0.00268
278	0.10871	0.08167	0.00973	0.10671	0.48222	0.00292
279	0.10855	0.08171	0.00975	0.10678	0.48229	0.00326
280	0.10843	0.08176	0.00989	0.10680	0.48252	0.00350
281	0.10836	0.08184	0.01001	0.10673	0.48279	0.00359
282	0.10833	0.08187	0.01006	0.10660	0.48285	0.00360
283	0.10841	0.08180	0.01004	0.10649	0.48269	0.00349
284	0.10856	0.08169	0.00999	0.10642	0.48258	0.00320
285	0.10866	0.08162	0.00995	0.10634	0.48264	0.00292
286	0.10859	0.08159	0.00995	0.10618	0.48277	0.00289
287	0.10843	0.08159	0.00997	0.10602	0.48279	0.00310
288	0.10835	0.08161	0.00999	0.10595	0.48269	0.00332
289	0.10843	0.08166	0.00999	0.10599	0.48251	0.00339
290	0.10857	0.08179	0.00995	0.10610	0.48237	0.00332
291	0.10868	0.08201	0.00987	0.10615	0.48241	0.00321
292	0.10869	0.08228	0.00985	0.10606	0.48258	0.00319
293	0.10859	0.08242	0.00999	0.10596	0.48265	0.00329
294	0.10842	0.08234	0.01026	0.10599	0.48258	0.00338
295	0.10832	0.08220	0.01054	0.10611	0.48254	0.00331
296	0.10830	0.08214	0.01073	0.10620	0.48262	0.00312
297	0.10831	0.08211	0.01083	0.10619	0.48272	0.00302
298	0.10836	0.08207	0.01079	0.10609	0.48275	0.00306
299	0.10850	0.08204	0.01058	0.10595	0.48264	0.00312
300	0.10865	0.08207	0.01029	0.10589	0.48238	0.00311
301	0.10872	0.08215	0.01010	0.10605	0.48210	0.00309
302	0.10869	0.08224	0.01014	0.10636	0.48204	0.00313
303	0.10859	0.08226	0.01034	0.10663	0.48231	0.00323
304	0.10849	0.08215	0.01056	0.10669	0.48270	0.00337
