	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d
215	19.46819	-30.53048	327.49130	-25.58384	51.41016	489.33267
216	19.47445	-30.52925	327.57227	-25.60056	51.41223	489.42056
217	19.48084	-30.52826	327.65540	-25.61496	51.41454	489.50226
218	19.48735	-30.52749	327.74069	-25.62708	51.41708	489.57764
219	19.49397	-30.52696	327.82809	-25.63694	51.41984	489.64676
220	19.50068	-30.52666	327.91760	-25.64457	51.42281	489.70956
221	19.50747	-30.52660	328.00919	-25.65001	51.42597	489.76599
222	19.51433	-30.52676	328.10287	-25.65329	51.42931	489.81610
223	19.52122	-30.52716	328.19855	-25.65443	51.43283	489.85980
224	19.52815	-30.52780	328.29630	-25.65347	51.43650	489.89716
225	19.53510	-30.52867	328.39600	-25.65044	51.44034	489.92807
226	19.54204	-30.52977	328.49768	-25.64537	51.44431	489.95258
227	19.54896	-30.53111	328.60132	-25.63829	51.44841	489.97064
228	19.55585	-30.53267	328.70688	-25.62923	51.45263	489.98227
229	19.56269	-30.53448	328.81436	-25.61823	51.45697	489.98749
230	19.56947	-30.53650	328.92368	-25.60532	51.46142	489.98627
231	19.57615	-30.53876	329.03485	-25.59053	51.46598	489.97864
232	19.58273	-30.54124	329.14786	-25.57389	51.47063	489.96460
233	19.58918	-30.54394	329.26260	-25.55544	51.47537	489.94418
234	19.59550	-30.54687	329.37912	-25.53521	51.48020	489.91739
235	19.60165	-30.55001	329.49741	-25.51323	51.48511	489.88419
236	19.60764	-30.55336	329.61737	-25.48953	51.49009	489.84464
237	19.61342	-30.55693	329.73901	-25.46416	51.49514	489.79877
238	19.61901	-30.56070	329.86237	-25.43713	51.50027	489.74652
239	19.62436	-30.56467	329.98730	-25.40850	51.50546	489.68802
240	19.62947	-30.56883	330.11386	-25.37828	51.51071	489.62326
241	19.63432	-30.57318	330.24197	-25.34652	51.51602	489.55228
242	19.63889	-30.57771	330.37170	-25.31325	51.52139	489.47510
243	19.64317	-30.58242	330.50293	-25.27851	51.52682	489.39172
244	19.64714	-30.58730	330.63565	-25.24232	51.53230	489.30222
245	19.65079	-30.59233	330.76987	-25.20474	51.53784	489.20660
246	19.65409	-30.59752	330.90555	-25.16578	51.54343	489.10495
247	19.65705	-30.60285	331.04266	-25.12549	51.54908	488.99728
248	19.65964	-30.60830	331.18115	-25.08390	51.55478	488.88370
249	19.66187	-30.61386	331.32108	-25.04105	51.56054	488.76425
250	19.66371	-30.61952	331.46228	-24.99698	51.56635	488.63898
251	19.66516	-30.62528	331.60486	-24.95172	51.57223	488.50803
252	19.66621	-30.63110	331.74872	-24.90531	51.57816	488.37137
253	19.66684	-30.63699	331.89383	-24.85779	51.58416	488.22910
254	19.66704	-30.64293	332.04019	-24.80919	51.59022	488.08130
255	19.66682	-30.64890	332.18774	-24.75954	51.59635	487.92801
256	19.66615	-30.65489	332.33649	-24.70888	51.60254	487.76932
257	19.66503	-30.66088	332.48639	-24.65724	51.60881	487.60529
258	19.66346	-30.66686	332.63736	-24.60464	51.61515	487.43604
259	19.66143	-30.67280	332.78943	-24.55111	51.62158	487.26157
260	19.65893	-30.67869	332.94254	-24.49669	51.62808	487.08194
261	19.65595	-30.68452	333.09665	-24.44141	51.63467	486.89734
262	19.65248	-30.69027	333.25174	-24.38531	51.64135	486.70773
263	19.64853	-30.69592	333.40778	-24.32839	51.64812	486.51324
264	19.64409	-30.70146	333.56470	-24.27072	51.65500	486.31393
265	19.63915	-30.70687	333.72253	-24.21230	51.66198	486.10992
266	19.63372	-30.71215	333.88113	-24.15318	51.66906	485.90128
267	19.62779	-30.71727	334.04059	-24.09338	51.67625	485.68811
268	19.62136	-30.72221	334.20081	-24.03294	51.68356	485.47046
269	19.61444	-30.72698	334.36176	-23.97189	51.69099	485.24854
270	19.60703	-30.73155	334.52338	-23.91026	51.69854	485.02231
271	19.59911	-30.73590	334.68567	-23.84809	51.70622	484.79196
272	19.59069	-30.74003	334.84860	-23.78539	51.71404	484.55753
273	19.58179	-30.74393	335.01215	-23.72221	51.72200	484.31918
274	19.57240	-30.74760	335.17627	-23.65857	51.73009	484.07697
275	19.56255	-30.75103	335.34097	-23.59451	51.73832	483.83109
276	19.55225	-30.75422	335.50626	-23.53007	51.74668	483.58160
277	19.54150	-30.75717	335.67209	-23.46526	51.75519	483.32864
278	19.53032	-30.75987	335.83844	-23.40012	51.76384	483.07236
279	19.51871	-30.76232	336.00534	-23.33469	51.77262	482.81284
280	19.50670	-30.76452	336.17273	-23.26899	51.78156	482.55020
281	19.49429	-30.76647	336.34064	-23.20305	51.79064	482.28458
282	19.48149	-30.76816	336.50900	-23.13691	51.79986	482.01611
283	19.46832	-30.76961	336.67795	-23.07059	51.80923	481.74487
284	19.45480	-30.77084	336.84735	-23.00413	51.81873	481.47101
285	19.44094	-30.77184	337.01733	-22.93754	51.82839	481.19467
286	19.42676	-30.77261	337.18784	-22.87086	51.83818	480.91592
287	19.41227	-30.77319	337.35892	-22.80411	51.84813	480.63489
288	19.39748	-30.77356	337.53055	-22.73733	51.85821	480.35175
289	19.38242	-30.77374	337.70279	-22.67054	51.86844	480.06656
290	19.36709	-30.77374	337.87561	-22.60377	51.87881	479.77948
291	19.35152	-30.77358	338.04907	-22.53704	51.88933	479.49060
292	19.33572	-30.77325	338.22318	-22.47038	51.89998	479.20004
293	19.31970	-30.77280	338.39795	-22.40382	51.91079	478.90799
294	19.30350	-30.77222	338.57343	-22.33736	51.92174	478.61447
295	19.28712	-30.77154	338.74960	-22.27105	51.93283	478.31964
296	19.27057	-30.77077	338.92657	-22.20490	51.94408	478.02365
297	19.25389	-30.76994	339.10434	-22.13895	51.95546	477.72653
298	19.23709	-30.76904	339.28290	-22.07320	51.96700	477.42856
299	19.22017	-30.76811	339.46231	-22.00769	51.97868	477.12973
300	19.20317	-30.76716	339.64258	-21.94243	51.99051	476.83020
301	19.18609	-30.76622	339.82382	-21.87743	52.00249	476.53006
302	19.16895	-30.76530	340.00601	-21.81271	52.01463	476.22943
303	19.15177	-30.76443	340.18927	-21.74828	52.02691	475.92844
304	19.13457	-30.76364	340.37357	-21.68415	52.03934	475.62720
305	19.11735	-30.76293	340.55899	-21.62034	52.05193	475.32584
306	19.10014	-30.76234	340.74557	-21.55686	52.06468	475.02444
307	19.08296	-30.76188	340.93335	-21.49372	52.07759	474.72314
308	19.06581	-30.76159	341.12241	-21.43094	52.09065	474.42203
309	19.04871	-30.76147	341.31277	-21.36853	52.10386	474.12128
310	19.03166	-30.76157	341.50452	-21.30650	52.11724	473.82089
311	19.01468	-30.76190	341.69772	-21.24485	52.13078	473.52100
312	18.99777	-30.76250	341.89246	-21.18360	52.14447	473.22180
313	18.98095	-30.76337	342.08878	-21.12276	52.15832	472.92334
314	18.96423	-30.76456	342.28674	-21.06233	52.17232	472.62570
315	18.94760	-30.76609	342.48642	-21.00234	52.18649	472.32907
316	18.93108	-30.76798	342.68787	-20.94278	52.20080	472.03348
317	18.91469	-30.77026	342.89114	-20.88367	52.21527	471.73907
318	18.89841	-30.77296	343.09644	-20.82501	52.22990	471.44589
319	18.88227	-30.77611	343.30365	-20.76682	52.24467	471.15414
320	18.86625	-30.77974	343.51300	-20.70910	52.25959	470.86389
321	18.85036	-30.78389	343.72449	-20.65187	52.27464	470.57520
322	18.83459	-30.78859	343.93832	-20.59513	52.28982	470.28818
323	18.81897	-30.79387	344.15448	-20.53890	52.30513	470.00302
324	18.80348	-30.79976	344.37305	-20.48317	52.32057	469.71970
325	18.78813	-30.80629	344.59415	-20.42797	52.33612	469.43842
326	18.77291	-30.81350	344.81787	-20.37329	52.35180	469.15921
327	18.75784	-30.82143	345.04428	-20.31915	52.36757	468.88226
328	18.74290	-30.83011	345.27344	-20.26555	52.38345	468.60754
329	18.72808	-30.83959	345.50549	-20.21250	52.39942	468.33524
330	18.71340	-30.84990	345.74051	-20.15999	52.41548	468.06543
331	18.69884	-30.86110	345.97858	-20.10804	52.43163	467.79813
332	18.68441	-30.87321	346.21979	-20.05664	52.44784	467.53345
333	18.67009	-30.88628	346.46420	-20.00581	52.46413	467.27158
334	18.65589	-30.90034	346.71194	-19.95555	52.48048	467.01248
335	18.64180	-30.91545	346.96310	-19.90586	52.49689	466.75632
336	18.62782	-30.93164	347.21771	-19.85675	52.51336	466.50314
337	18.61395	-30.94896	347.47595	-19.80821	52.52987	466.25305
338	18.60017	-30.96745	347.73785	-19.76024	52.54641	466.00610
339	18.58650	-30.98714	348.00354	-19.71285	52.56300	465.76236
340	18.57292	-31.00810	348.27310	-19.66603	52.57961	465.52194
341	18.55943	-31.03035	348.54663	-19.61978	52.59625	465.28488
342	18.54604	-31.05394	348.82416	-19.57410	52.61291	465.05130
343	18.53272	-31.07891	349.10583	-19.52900	52.62959	464.82123
344	18.51949	-31.10531	349.39175	-19.48447	52.64627	464.59479
345	18.50633	-31.13318	349.68201	-19.44051	52.66295	464.37195
346	18.49325	-31.16255	349.97665	-19.39712	52.67964	464.15292
347	18.48025	-31.19347	350.27579	-19.35430	52.69632	463.93765
348	18.46732	-31.22597	350.57962	-19.31205	52.71299	463.72629
349	18.45446	-31.26008	350.88809	-19.27037	52.72964	463.51886
350	18.44167	-31.29586	351.20132	-19.22927	52.74627	463.31540
351	18.42895	-31.33333	351.51947	-19.18872	52.76287	463.11600
352	18.41630	-31.37254	351.84259	-19.14876	52.77945	462.92078
353	18.40371	-31.41352	352.17078	-19.10935	52.79599	462.72971
354	18.39119	-31.45629	352.50412	-19.07052	52.81249	462.54291
355	18.37873	-31.50088	352.84265	-19.03225	52.82895	462.36035
356	18.36635	-31.54729	353.18646	-18.99454	52.84536	462.18210
357	18.35404	-31.59557	353.53564	-18.95739	52.86171	462.00815
358	18.34181	-31.64570	353.89023	-18.92080	52.87801	461.83862
359	18.32966	-31.69773	354.25027	-18.88477	52.89425	461.67343
360	18.31759	-31.75167	354.61591	-18.84929	52.91042	461.51273
361	18.30561	-31.80753	354.98715	-18.81436	52.92651	461.35645
362	18.29371	-31.86534	355.36407	-18.77998	52.94254	461.20468
363	18.28191	-31.92511	355.74677	-18.74616	52.95848	461.05743
364	18.27022	-31.98683	356.13525	-18.71288	52.97434	460.91470
365	18.25865	-32.05053	356.52957	-18.68014	52.99012	460.77646
366	18.24720	-32.11620	356.92984	-18.64794	53.00581	460.64276
367	18.23588	-32.18386	357.33606	-18.61629	53.02141	460.51361
368	18.22471	-32.25351	357.74826	-18.58517	53.03691	460.38904
369	18.21369	-32.32515	358.16656	-18.55459	53.05232	460.26901
370	18.20284	-32.39881	358.59097	-18.52454	53.06763	460.15356
371	18.19215	-32.47447	359.02155	-18.49503	53.08283	460.04269
372	18.18166	-32.55215	359.45837	-18.46604	53.09793	459.93637
373	18.17137	-32.63185	359.90149	-18.43759	53.11292	459.83463
374	18.16129	-32.71355	360.35092	-18.40966	53.12780	459.73740
375	18.15144	-32.79726	360.80673	-18.38226	53.14256	459.64471
376	18.14184	-32.88299	361.26898	-18.35539	53.15721	459.55655
377	18.13250	-32.97072	361.73770	-18.32904	53.17173	459.47290
378	18.12343	-33.06046	362.21295	-18.30322	53.18613	459.39377
379	18.11465	-33.15220	362.69482	-18.27792	53.20041	459.31912
380	18.10618	-33.24595	363.18329	-18.25314	53.21455	459.24893
381	18.09802	-33.34169	363.67850	-18.22888	53.22857	459.18323
382	18.09020	-33.43941	364.18042	-18.20515	53.24244	459.12189
383	18.08274	-33.53909	364.68912	-18.18193	53.25618	459.06500
384	18.07564	-33.64073	365.20471	-18.15924	53.26978	459.01239
385	18.06893	-33.74431	365.72717	-18.13708	53.28322	458.96408
386	18.06262	-33.84981	366.25659	-18.11543	53.29651	458.92007
387	18.05673	-33.95723	366.79300	-18.09431	53.30965	458.88028
388	18.05127	-34.06654	367.33646	-18.07372	53.32263	458.84467
389	18.04627	-34.17774	367.88702	-18.05364	53.33545	458.81323
