	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d
1708	0.00006	0.00003	0.00037	0.00209	0.00066	0.02083	0.27564	-0.46502	0.14651	0.01217	-0.01530	0.02219	0.00383	-0.00476	0.00807	-0.00162	0.00020	0.00325	0.01125	-0.02125	0.01111	0.00618	-0.00474	0.00970	-0.00242	-0.00147	0.00115	-0.00408	0.00027	0.00469	0.02343	-0.04734	-0.01145	-0.01423	0.00867	-0.00301	-0.00030	-0.00021	0.00070	-0.00030	-0.00021	0.00070	0.00000	-0.00002	0.00000	0.02373	-0.05410	0.03760	-0.01605	0.00705	0.00645	0.00366	-0.00130	-0.00002	0.00366	-0.00130	-0.00002	-0.00001	0.00002	-0.00000	0.91346	-2.30564	1.03623
1709	-0.00004	-0.00007	0.00038	-0.00191	-0.00386	0.02155	0.28090	-0.58383	0.23485	0.01216	-0.01486	0.02200	0.00393	-0.00482	0.00851	-0.00270	0.00105	0.00392	0.01089	-0.01901	0.01289	0.00527	-0.00074	0.00827	-0.00010	0.00007	0.00541	-0.00851	-0.00097	0.00722	0.03584	0.00298	-0.00339	-0.01086	0.00728	-0.00210	-0.00081	-0.00021	0.00042	-0.00081	-0.00021	0.00042	-0.00001	-0.00002	0.00000	0.03294	-0.01624	0.08046	-0.01580	0.00235	0.00926	0.00339	-0.00101	-0.00041	0.00339	-0.00101	-0.00041	-0.00002	0.00002	-0.00000	0.66576	-2.38808	1.53940
1710	-0.00002	-0.00024	0.00034	-0.00022	-0.01270	0.01909	0.34024	-0.71012	0.30087	0.01294	-0.01294	0.02051	0.00392	-0.00475	0.00823	-0.00300	0.00178	0.00349	0.00920	-0.01605	0.01282	0.00417	0.00333	0.00818	0.00308	0.00171	0.01075	-0.00663	-0.00226	0.01105	0.02622	0.05557	0.01332	-0.00747	0.00503	0.00083	-0.00073	-0.00006	-0.00034	-0.00073	-0.00006	-0.00034	-0.00001	-0.00001	-0.00000	0.02816	0.03278	0.08789	-0.01151	-0.00270	0.00827	0.00146	-0.00035	-0.00036	0.00146	-0.00035	-0.00036	-0.00001	0.00002	-0.00000	0.51927	-2.16289	1.82356
1711	0.00021	-0.00041	0.00029	0.01116	-0.02270	0.01613	0.40251	-0.80682	0.34971	0.01456	-0.01037	0.01843	0.00372	-0.00503	0.00724	-0.00241	0.00180	0.00204	0.00757	-0.01381	0.01341	0.00300	0.00442	0.00895	0.00537	0.00214	0.01491	-0.00069	-0.00104	0.01574	0.01341	0.09632	0.02627	-0.00630	0.00387	0.00338	-0.00015	0.00001	-0.00116	-0.00015	0.00001	-0.00116	-0.00000	-0.00000	-0.00000	0.00584	0.07774	0.06987	-0.00520	-0.00691	0.00512	-0.00010	0.00004	-0.00003	-0.00010	0.00004	-0.00003	-0.00001	0.00000	-0.00000	0.37914	-1.82073	1.99669
1712	0.00049	-0.00055	0.00032	0.02451	-0.03162	0.01803	0.38516	-0.81849	0.40626	0.01560	-0.00895	0.01721	0.00338	-0.00604	0.00660	-0.00153	0.00099	0.00064	0.00664	-0.01276	0.01560	0.00172	0.00373	0.00950	0.00640	0.00197	0.01726	0.00390	0.00236	0.01882	0.01349	0.11841	0.03037	-0.00752	0.00396	0.00427	0.00042	-0.00002	-0.00143	0.00042	-0.00002	-0.00143	0.00001	0.00001	-0.00000	-0.02277	0.10856	0.05026	-0.00016	-0.00966	0.00244	-0.00043	-0.00007	0.00059	-0.00043	-0.00007	0.00059	0.00000	-0.00001	0.00000	0.07880	-1.62336	2.23313
1713	0.00058	-0.00063	0.00049	0.02900	-0.03651	0.02748	0.29856	-0.74174	0.46235	0.01572	-0.00934	0.01764	0.00343	-0.00721	0.00719	-0.00067	-0.00007	0.00013	0.00684	-0.01243	0.01826	0.00109	0.00453	0.00951	0.00655	0.00272	0.01742	0.00481	0.00512	0.01970	0.02056	0.12955	0.02605	-0.00872	0.00371	0.00394	0.00050	0.00000	-0.00086	0.00050	0.00000	-0.00086	0.00001	0.00001	-0.00000	-0.05118	0.12621	0.04494	0.00338	-0.01139	0.00156	0.00016	-0.00048	0.00140	0.00016	-0.00048	0.00140	0.00000	-0.00001	0.00000	-0.33177	-1.65592	2.54819
1714	0.00049	-0.00061	0.00073	0.02413	-0.03531	0.04120	0.23763	-0.62683	0.48627	0.01606	-0.01073	0.01955	0.00468	-0.00706	0.00909	0.00066	-0.00065	0.00056	0.00815	-0.01186	0.01956	0.00205	0.00759	0.00954	0.00577	0.00453	0.01358	0.00414	0.00483	0.02037	0.02248	0.14593	0.01515	-0.00798	0.00178	0.00339	0.00013	0.00004	0.00032	0.00013	0.00004	0.00032	0.00000	0.00001	0.00000	-0.08039	0.13851	0.05637	0.00709	-0.01285	0.00230	0.00109	-0.00087	0.00187	0.00109	-0.00087	0.00187	0.00000	-0.00001	0.00001	-0.58276	-1.78515	2.80893
1715	0.00041	-0.00053	0.00092	0.02005	-0.03095	0.05144	0.25983	-0.52633	0.48157	0.01700	-0.01210	0.02197	0.00701	-0.00508	0.01160	0.00239	-0.00042	0.00166	0.00974	-0.01037	0.02002	0.00406	0.01045	0.01022	0.00373	0.00602	0.00464	0.00517	0.00165	0.02128	0.01957	0.17243	0.00332	-0.00580	-0.00134	0.00317	-0.00033	-0.00012	0.00133	-0.00033	-0.00012	0.00133	-0.00001	-0.00000	0.00000	-0.10658	0.15346	0.07581	0.01095	-0.01435	0.00361	0.00148	-0.00090	0.00172	0.00148	-0.00090	0.00172	-0.00000	-0.00000	0.00001	-0.54889	-1.88165	2.94162
1716	0.00052	-0.00047	0.00093	0.02481	-0.02895	0.05190	0.33432	-0.47420	0.48244	0.01717	-0.01298	0.02366	0.00861	-0.00290	0.01360	0.00322	0.00018	0.00301	0.01042	-0.00805	0.02222	0.00537	0.01011	0.01153	0.00068	0.00602	-0.00681	0.00895	-0.00264	0.02088	0.01835	0.19702	-0.00382	-0.00353	-0.00367	0.00310	-0.00055	-0.00046	0.00156	-0.00055	-0.00046	0.00156	-0.00001	-0.00001	0.00001	-0.12095	0.17109	0.09314	0.01320	-0.01560	0.00467	0.00082	-0.00046	0.00120	0.00082	-0.00046	0.00120	-0.00000	0.00000	0.00000	-0.42945	-2.00779	3.02324
1717	0.00072	-0.00049	0.00079	0.03445	-0.03065	0.04398	0.39953	-0.48746	0.50301	0.01590	-0.01294	0.02403	0.00754	-0.00283	0.01401	0.00230	-0.00003	0.00394	0.00952	-0.00568	0.02667	0.00473	0.00627	0.01294	-0.00169	0.00486	-0.01526	0.01346	-0.00645	0.01959	0.02050	0.20997	-0.00444	-0.00194	-0.00379	0.00293	-0.00046	-0.00061	0.00116	-0.00046	-0.00061	0.00116	-0.00001	-0.00001	0.00000	-0.12122	0.18450	0.10382	0.01336	-0.01618	0.00526	-0.00025	0.00009	0.00066	-0.00025	0.00009	0.00066	-0.00001	0.00000	0.00000	-0.47667	-2.26731	3.17366
1718	0.00077	-0.00054	0.00064	0.03747	-0.03321	0.03593	0.41099	-0.56292	0.53675	0.01476	-0.01168	0.02337	0.00415	-0.00550	0.01251	0.00060	-0.00176	0.00380	0.00734	-0.00376	0.03090	0.00250	0.00136	0.01368	-0.00168	0.00317	-0.01651	0.01547	-0.00862	0.02052	0.02335	0.21811	0.00225	-0.00139	-0.00257	0.00322	-0.00018	-0.00042	0.00076	-0.00018	-0.00042	0.00076	-0.00000	-0.00000	0.00000	-0.11691	0.18756	0.10814	0.01339	-0.01609	0.00552	-0.00058	0.00030	0.00043	-0.00058	0.00030	0.00043	-0.00000	0.00000	0.00000	-0.72220	-2.57794	3.43644
1719	0.00054	-0.00061	0.00063	0.02719	-0.03549	0.03505	0.35012	-0.67647	0.57889	0.01513	-0.00986	0.02231	0.00102	-0.00966	0.01012	-0.00064	-0.00412	0.00270	0.00478	-0.00196	0.03315	0.00006	-0.00335	0.01320	0.00000	0.00040	-0.01087	0.01355	-0.00847	0.02532	0.02311	0.23301	0.01465	-0.00174	-0.00197	0.00463	0.00011	-0.00020	0.00065	0.00011	-0.00020	0.00065	0.00000	-0.00000	0.00000	-0.12075	0.18056	0.10980	0.01545	-0.01572	0.00574	0.00012	0.00009	0.00057	0.00012	0.00009	0.00057	0.00000	0.00000	0.00000	-1.02634	-2.76897	3.75840
1720	0.00012	-0.00072	0.00075	0.00794	-0.03898	0.04243	0.24378	-0.78508	0.61406	0.01605	-0.00897	0.02163	0.00032	-0.01324	0.00916	-0.00126	-0.00535	0.00165	0.00257	0.00037	0.03395	-0.00146	-0.00882	0.01156	0.00147	-0.00390	-0.00204	0.01006	-0.00608	0.03123	0.01819	0.25202	0.02594	-0.00270	-0.00242	0.00654	0.00038	-0.00030	0.00072	0.00038	-0.00030	0.00072	0.00000	-0.00000	0.00000	-0.13663	0.17368	0.11011	0.01961	-0.01558	0.00581	0.00103	-0.00019	0.00081	0.00103	-0.00019	0.00081	0.00000	0.00000	0.00000	-1.26235	-2.78931	4.02690
1721	-0.00025	-0.00083	0.00094	-0.00947	-0.04307	0.05362	0.16079	-0.84765	0.61152	0.01613	-0.00967	0.02251	0.00165	-0.01424	0.01131	-0.00137	-0.00444	0.00133	0.00091	0.00339	0.03448	-0.00156	-0.01403	0.00976	0.00153	-0.00811	0.00636	0.00875	-0.00258	0.03315	0.01317	0.26275	0.03042	-0.00406	-0.00286	0.00768	0.00063	-0.00068	0.00095	0.00063	-0.00068	0.00095	0.00001	-0.00000	0.00000	-0.15779	0.18002	0.10454	0.02410	-0.01564	0.00490	0.00130	-0.00030	0.00092	0.00130	-0.00030	0.00092	0.00000	0.00001	0.00000	-1.41499	-2.72489	4.14972
1722	-0.00038	-0.00086	0.00109	-0.01584	-0.04385	0.06175	0.14818	-0.86402	0.56500	0.01603	-0.01114	0.02550	0.00313	-0.01217	0.01529	-0.00078	-0.00218	0.00156	-0.00013	0.00687	0.03590	-0.00066	-0.01471	0.00969	-0.00033	-0.00902	0.01224	0.01017	-0.00032	0.02941	0.01390	0.26418	0.02713	-0.00469	-0.00336	0.00755	0.00075	-0.00104	0.00133	0.00075	-0.00104	0.00133	0.00001	-0.00000	0.00000	-0.17431	0.19732	0.09372	0.02691	-0.01504	0.00316	0.00096	-0.00029	0.00088	0.00096	-0.00029	0.00088	-0.00000	0.00000	0.00000	-1.52989	-2.72588	4.15137
1723	-0.00021	-0.00075	0.00110	-0.00860	-0.03915	0.06258	0.18566	-0.86981	0.52304	0.01719	-0.01231	0.02899	0.00413	-0.00865	0.01790	0.00021	-0.00036	0.00223	-0.00058	0.01062	0.03920	0.00008	-0.00920	0.01212	-0.00308	-0.00582	0.01504	0.01161	-0.00107	0.02392	0.01802	0.26840	0.01528	-0.00302	-0.00513	0.00639	0.00063	-0.00111	0.00155	0.00063	-0.00111	0.00155	0.00000	-0.00000	0.00000	-0.18146	0.20814	0.08795	0.02744	-0.01309	0.00213	0.00058	-0.00030	0.00069	0.00058	-0.00030	0.00069	-0.00000	0.00000	0.00000	-1.60983	-2.90987	4.17077
1724	0.00014	-0.00056	0.00104	0.00734	-0.03181	0.05824	0.22700	-0.88117	0.54668	0.01901	-0.01321	0.03048	0.00500	-0.00572	0.01744	0.00091	-0.00013	0.00351	-0.00085	0.01412	0.04381	0.00004	-0.00206	0.01533	-0.00469	-0.00148	0.01561	0.01170	-0.00348	0.02126	0.01827	0.28069	-0.00243	0.00034	-0.00799	0.00488	0.00038	-0.00089	0.00135	0.00038	-0.00089	0.00135	0.00000	-0.00000	0.00000	-0.18305	0.20619	0.09112	0.02689	-0.01080	0.00247	0.00051	-0.00030	0.00042	0.00051	-0.00030	0.00042	0.00000	-0.00000	0.00000	-1.64516	-3.22426	4.31582
1725	0.00047	-0.00042	0.00096	0.02271	-0.02652	0.05329	0.25765	-0.88082	0.63379	0.01939	-0.01470	0.02968	0.00544	-0.00426	0.01503	0.00103	-0.00113	0.00492	-0.00197	0.01602	0.04693	-0.00080	0.00109	0.01780	-0.00413	0.00090	0.01424	0.01172	-0.00406	0.02193	0.01132	0.29306	-0.01418	0.00267	-0.00999	0.00419	0.00030	-0.00060	0.00094	0.00030	-0.00060	0.00094	0.00000	-0.00001	0.00000	-0.18721	0.20382	0.09249	0.02706	-0.01015	0.00274	0.00069	-0.00029	0.00026	0.00069	-0.00029	0.00026	0.00000	0.00000	0.00000	-1.68912	-3.43423	4.51771
1726	0.00063	-0.00038	0.00089	0.03010	-0.02528	0.04905	0.27876	-0.86335	0.71598	0.01790	-0.01662	0.02835	0.00505	-0.00391	0.01302	0.00077	-0.00186	0.00542	-0.00484	0.01511	0.04600	-0.00267	-0.00021	0.02051	-0.00204	0.00109	0.01032	0.01212	-0.00129	0.02361	-0.00218	0.29831	-0.00650	0.00297	-0.00955	0.00547	0.00049	-0.00069	0.00072	0.00049	-0.00069	0.00072	0.00000	0.00000	0.00000	-0.19695	0.21031	0.08066	0.02911	-0.01107	0.00131	0.00086	-0.00035	0.00033	0.00086	-0.00035	0.00033	0.00000	0.00000	0.00000	-1.78718	-3.36118	4.58974
1727	0.00058	-0.00043	0.00082	0.02823	-0.02720	0.04523	0.27210	-0.84748	0.73924	0.01635	-0.01703	0.02730	0.00457	-0.00409	0.01261	0.00043	-0.00140	0.00472	-0.00879	0.01197	0.04222	-0.00550	-0.00221	0.02427	0.00045	0.00091	0.00500	0.01126	0.00264	0.02379	-0.01951	0.29698	0.02124	0.00290	-0.00714	0.00866	0.00080	-0.00139	0.00091	0.00080	-0.00139	0.00091	-0.00000	0.00001	0.00000	-0.20713	0.22217	0.05584	0.03245	-0.01126	-0.00191	0.00086	-0.00062	0.00047	0.00086	-0.00062	0.00047	-0.00001	-0.00000	0.00000	-1.88396	-3.13163	4.46476
1728	0.00041	-0.00052	0.00078	0.02090	-0.03058	0.04334	0.22856	-0.83955	0.72205	0.01614	-0.01477	0.02590	0.00512	-0.00453	0.01336	0.00026	-0.00040	0.00375	-0.01150	0.00892	0.04064	-0.00834	-0.00279	0.02722	0.00269	0.00149	0.00147	0.00850	0.00365	0.02184	-0.03213	0.29279	0.04876	0.00364	-0.00506	0.01165	0.00089	-0.00206	0.00151	0.00089	-0.00206	0.00151	-0.00001	0.00002	0.00001	-0.21327	0.23089	0.03085	0.03537	-0.00966	-0.00522	0.00076	-0.00097	0.00032	0.00076	-0.00097	0.00032	-0.00001	-0.00000	0.00000	-1.88367	-3.07280	4.31399
1729	0.00024	-0.00060	0.00081	0.01271	-0.03353	0.04529	0.18167	-0.82518	0.72557	0.01653	-0.01203	0.02471	0.00624	-0.00519	0.01457	0.00048	-0.00007	0.00350	-0.01156	0.00791	0.04535	-0.01006	-0.00330	0.02765	0.00436	0.00201	0.00205	0.00516	-0.00062	0.02025	-0.02934	0.29167	0.05151	0.00417	-0.00576	0.01202	0.00055	-0.00155	0.00218	0.00055	-0.00155	0.00218	-0.00001	0.00001	0.00001	-0.21686	0.22848	0.02246	0.03738	-0.00782	-0.00633	0.00083	-0.00099	-0.00020	0.00083	-0.00099	-0.00020	-0.00001	-0.00000	-0.00000	-1.79278	-3.33153	4.39232
1730	0.00012	-0.00062	0.00090	0.00683	-0.03433	0.05093	0.17731	-0.79331	0.78156	0.01606	-0.01221	0.02606	0.00571	-0.00660	0.01614	0.00132	-0.00100	0.00361	-0.01011	0.00914	0.05487	-0.01034	-0.00483	0.02678	0.00478	0.00154	0.00627	0.00227	-0.00719	0.02255	-0.01357	0.29930	0.03215	0.00375	-0.00909	0.01028	0.00009	-0.00015	0.00235	0.00009	-0.00015	0.00235	-0.00000	-0.00000	0.00001	-0.21887	0.21457	0.03154	0.03957	-0.00748	-0.00506	0.00107	-0.00065	-0.00044	0.00107	-0.00065	-0.00044	-0.00000	-0.00000	-0.00000	-1.73829	-3.69359	4.77751
1731	0.00010	-0.00058	0.00101	0.00532	-0.03248	0.05672	0.23030	-0.74783	0.85462	0.01454	-0.01549	0.03078	0.00226	-0.00895	0.01794	0.00270	-0.00259	0.00291	-0.00912	0.01196	0.06306	-0.00931	-0.00583	0.02657	0.00282	0.00038	0.01107	0.00009	-0.00952	0.02870	-0.00116	0.31283	0.01661	0.00353	-0.01181	0.00899	0.00011	0.00046	0.00162	0.00011	0.00046	0.00162	0.00000	0.00000	0.00001	-0.21657	0.20198	0.03915	0.04239	-0.00921	-0.00403	0.00109	-0.00046	0.00044	0.00109	-0.00046	0.00044	0.00000	0.00000	0.00000	-1.80354	-3.82699	5.24540
1732	0.00019	-0.00048	0.00103	0.00923	-0.02825	0.05733	0.31544	-0.70986	0.88059	0.01311	-0.01852	0.03595	-0.00222	-0.01073	0.01908	0.00362	-0.00334	0.00145	-0.00924	0.01590	0.06503	-0.00671	-0.00506	0.02689	-0.00097	-0.00096	0.01293	-0.00073	-0.00554	0.03417	-0.00057	0.32228	0.01547	0.00441	-0.01178	0.00889	0.00053	-0.00024	0.00052	0.00053	-0.00024	0.00052	0.00000	0.00001	0.00000	-0.21035	0.20407	0.03384	0.04469	-0.01264	-0.00494	0.00066	-0.00065	0.00192	0.00066	-0.00065	0.00192	-0.00001	-0.00000	0.00001	-1.92226	-3.64112	5.45290
1733	0.00034	-0.00035	0.00095	0.01635	-0.02245	0.05250	0.37685	-0.70523	0.84802	0.01259	-0.01850	0.03748	-0.00460	-0.01030	0.01862	0.00284	-0.00249	0.00047	-0.00970	0.02007	0.06196	-0.00275	-0.00394	0.02650	-0.00357	-0.00248	0.01099	0.00004	-0.00078	0.03519	-0.00371	0.32272	0.01637	0.00512	-0.01051	0.00870	0.00066	-0.00079	0.00018	0.00066	-0.00079	0.00018	-0.00000	0.00001	0.00000	-0.20520	0.21474	0.02640	0.04516	-0.01562	-0.00627	0.00011	-0.00078	0.00242	0.00011	-0.00078	0.00242	-0.00001	-0.00001	0.00001	-2.00263	-3.34186	5.30091
1734	0.00043	-0.00027	0.00089	0.02036	-0.01870	0.04884	0.36590	-0.73161	0.81104	0.01239	-0.01605	0.03438	-0.00385	-0.00839	0.01695	0.00045	-0.00097	0.00073	-0.00988	0.02254	0.05937	0.00024	-0.00430	0.02499	-0.00291	-0.00340	0.00749	0.00111	-0.00064	0.03261	-0.00531	0.31648	0.01262	0.00463	-0.00985	0.00808	0.00030	-0.00023	0.00086	0.00030	-0.00023	0.00086	0.00000	0.00001	0.00000	-0.20265	0.21517	0.02883	0.04353	-0.01514	-0.00590	0.00004	-0.00055	0.00150	0.00004	-0.00055	0.00150	-0.00001	-0.00000	0.00000	-2.02856	-3.18972	5.00842
1735	0.00034	-0.00035	0.00090	0.01639	-0.02218	0.04991	0.30088	-0.75771	0.80485	0.01180	-0.01376	0.02957	-0.00142	-0.00719	0.01572	-0.00178	-0.00034	0.00180	-0.01017	0.02174	0.06051	-0.00076	-0.00597	0.02278	-0.00020	-0.00260	0.00516	0.00156	-0.00408	0.02945	-0.01208	0.30578	0.00870	0.00419	-0.00946	0.00761	-0.00016	0.00073	0.00157	-0.00016	0.00073	0.00157	0.00000	-0.00000	0.00000	-0.20135	0.19816	0.03992	0.04065	-0.01110	-0.00374	0.00055	-0.00015	0.00052	0.00055	-0.00015	0.00052	-0.00000	0.00000	0.00000	-1.96974	-3.28522	4.79857
1736	0.00015	-0.00059	0.00090	0.00816	-0.03274	0.05064	0.26009	-0.76366	0.80058	0.01144	-0.01330	0.02695	0.00100	-0.00779	0.01611	-0.00241	-0.00083	0.00271	-0.01071	0.01851	0.06295	-0.00479	-0.00753	0.02068	0.00178	-0.00074	0.00497	0.00217	-0.00727	0.02759	-0.02616	0.29387	0.00411	0.00524	-0.00878	0.00702	-0.00046	0.00118	0.00147	-0.00046	0.00118	0.00147	0.00000	-0.00001	0.00000	-0.20322	0.17338	0.05461	0.03862	-0.00650	-0.00080	0.00099	0.00024	0.00055	0.00099	0.00024	0.00055	0.00000	0.00001	0.00000	-1.78254	-3.53493	4.69175
1737	0.00004	-0.00080	0.00080	0.00433	-0.04231	0.04600	0.28516	-0.75382	0.77417	0.01245	-0.01458	0.02803	0.00274	-0.00919	0.01779	-0.00183	-0.00152	0.00315	-0.01041	0.01550	0.06241	-0.00739	-0.00728	0.01973	0.00152	0.00041	0.00612	0.00308	-0.00889	0.02778	-0.03856	0.28887	-0.00313	0.00740	-0.00832	0.00607	-0.00062	0.00100	0.00097	-0.00062	0.00100	0.00097	0.00000	-0.00001	0.00000	-0.20811	0.15476	0.06764	0.03955	-0.00385	0.00155	0.00081	0.00049	0.00126	0.00081	0.00049	0.00126	0.00001	0.00001	0.00000	-1.56066	-3.73902	4.63741
1738	0.00009	-0.00082	0.00068	0.00701	-0.04284	0.03936	0.32502	-0.73327	0.76654	0.01461	-0.01693	0.03122	0.00372	-0.00965	0.01956	-0.00130	-0.00168	0.00354	-0.00871	0.01456	0.05837	-0.00677	-0.00398	0.02032	-0.00064	0.00062	0.00737	0.00274	-0.00957	0.03022	-0.04200	0.29532	-0.00324	0.00940	-0.00831	0.00606	-0.00060	0.00027	0.00088	-0.00060	0.00027	0.00088	-0.00001	-0.00001	0.00000	-0.20525	0.15049	0.06827	0.04223	-0.00346	0.00164	0.00027	0.00032	0.00209	0.00027	0.00032	0.00209	0.00000	0.00001	0.00001	-1.45602	-3.75503	4.66382
