	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedElbowN4.c3d
542	-3.42376	-2.56678	-27.08447	-1.16825	3.80734	-67.76003	-2.32364	-3.12803	-27.02982	-0.20121	1.44207	-67.80432	-2.32364	-3.12803	-27.02982	-0.20121	1.44207	-67.80432	-5.28727	3.41236	-39.18571	-15.02628	2.31093	-70.25312	21.03710	-12.25006	-38.34334	-9.51619	-18.89971	-69.00826	-8.01561	17.16593	-58.60949	-7.57976	23.86191	-61.67818	0.99445	14.16661	-37.75282	-19.09021	27.08208	-30.56865	77.49812	-26.55429	-107.58325	-22.52476	-42.35962	-37.45078	-83.34837	-34.53301	34.85923	114.10329	-2.80882	142.95216	-95.74896	-32.50889	27.55371	122.73936	-5.13777	143.77769
543	-2.79456	-2.37276	-27.19746	-0.97558	3.24057	-67.71671	-2.07197	-2.74346	-27.16521	-0.32356	1.64975	-67.74453	-2.07197	-2.74346	-27.16521	-0.32356	1.64975	-67.74453	-4.79774	3.34543	-39.05324	-14.91632	2.25854	-70.26532	20.75375	-11.87440	-38.24808	-9.43486	-18.37906	-69.09506	-8.04872	16.92838	-58.13661	-7.67870	23.24458	-60.84188	1.19289	13.65589	-37.02520	-18.96224	26.35958	-30.02287	78.02644	-25.13736	-107.12203	-21.78521	-43.48785	-36.87988	-83.25180	-35.38382	29.75211	114.35368	-1.86628	143.27977	-97.39126	-34.25558	21.18889	122.49066	-2.98604	143.86989
544	-2.34975	-2.00842	-27.26064	-0.89330	3.07975	-67.73594	-1.74765	-2.31829	-27.23791	-0.36856	1.79842	-67.75827	-1.74765	-2.31829	-27.23791	-0.36856	1.79842	-67.75827	-4.33354	3.26896	-39.10461	-14.83655	2.22967	-70.23210	20.50798	-11.51645	-38.36150	-9.31200	-17.86479	-69.13251	-8.09789	16.70458	-57.64069	-7.75239	22.57362	-59.97702	1.45535	13.21235	-36.48256	-18.74118	25.76122	-29.64169	78.54913	-23.62287	-106.65626	-20.96495	-44.66908	-35.98104	-83.09692	-36.32360	26.30385	114.56629	-0.56526	145.14079	-98.60690	-36.09439	16.65455	121.71574	-1.27808	145.45399
545	-2.50495	-1.76327	-27.17995	-1.07854	3.55427	-67.74532	-1.57468	-2.24033	-27.14746	-0.33174	1.72955	-67.77975	-1.57468	-2.24033	-27.14746	-0.33174	1.72955	-67.77975	-3.90675	3.22415	-39.43402	-14.78138	2.21985	-69.91376	20.29386	-11.17064	-38.79060	-9.16605	-17.35676	-68.86491	-8.18214	16.55253	-57.17422	-7.78085	21.86490	-59.20686	1.77664	12.73488	-36.06071	-18.43039	25.17116	-29.39701	79.09075	-22.14582	-106.07806	-20.14790	-45.76289	-34.69834	-82.92386	-37.57502	25.66279	114.63013	1.05940	148.06558	-98.32520	-37.94553	15.79940	120.36005	-0.47487	148.12724
546	-3.14020	-1.77404	-26.99191	-1.41807	4.44345	-67.68237	-1.60580	-2.55410	-26.93397	-0.22292	1.53095	-67.74468	-1.60580	-2.55410	-26.93397	-0.22292	1.53095	-67.74468	-3.51607	3.22004	-39.93011	-14.76171	2.20757	-69.29696	20.08995	-10.82386	-39.40934	-9.01552	-16.84456	-68.28106	-8.31180	16.44603	-56.74157	-7.77155	21.17619	-58.53252	2.14468	12.16426	-35.57242	-18.07285	24.47094	-29.12123	79.63854	-20.72545	-105.40527	-19.35694	-46.75791	-33.23688	-82.76509	-39.08205	26.87148	114.57378	2.78635	150.67741	-96.94760	-40.34200	17.50016	118.83547	-0.50656	150.55367
547	-3.62452	-1.90542	-26.82611	-1.59549	5.05269	-67.56417	-1.69849	-2.87698	-26.74574	-0.10800	1.44763	-67.64855	-1.69849	-2.87699	-26.74574	-0.10800	1.44763	-67.64855	-3.13500	3.24238	-40.19929	-14.78021	2.16969	-68.60464	19.88489	-10.48042	-39.77048	-8.87035	-16.28993	-67.62519	-8.46376	16.27104	-56.27878	-7.72676	20.55448	-57.84243	2.55034	11.51952	-34.84188	-17.71705	23.61865	-28.63093	80.14276	-19.28558	-104.74599	-18.53783	-47.68893	-31.85972	-82.62681	-40.62930	28.26135	114.53442	4.34057	151.26372	-95.47281	-43.54259	19.52441	117.61830	-0.45029	151.03116
548	-3.55598	-1.99212	-26.72507	-1.55023	4.86683	-67.42414	-1.72971	-2.90932	-26.64697	-0.15647	1.51271	-67.50173	-1.72971	-2.90932	-26.64697	-0.15647	1.51271	-67.50173	-2.73091	3.27484	-39.93501	-14.79078	2.10801	-67.99832	19.67196	-10.14765	-39.52863	-8.74731	-15.67014	-67.07143	-8.58768	15.96949	-55.75311	-7.62849	19.98691	-57.04510	2.96933	10.86749	-33.88773	-17.39138	22.68222	-27.92245	80.55537	-17.81685	-104.17999	-17.59443	-48.55748	-30.57612	-82.51063	-42.08897	29.06744	114.54825	5.58630	149.18568	-94.53040	-46.79808	20.69309	117.06201	0.59466	148.91814
549	-3.22385	-1.99326	-26.64604	-1.53671	4.17433	-67.27512	-1.71688	-2.74778	-26.58371	-0.41976	1.50678	-67.33050	-1.71688	-2.74778	-26.58371	-0.41976	1.50678	-67.33050	-2.30100	3.30484	-39.32876	-14.72636	2.05140	-67.41341	19.43182	-9.81976	-38.90014	-8.67788	-15.01470	-66.54411	-8.64679	15.61886	-55.21093	-7.46822	19.42419	-56.14549	3.37716	10.29285	-32.89234	-17.09382	21.80236	-27.14829	80.87446	-16.39833	-103.68471	-16.42087	-49.36671	-29.09290	-82.42047	-43.48478	29.20503	114.46503	6.62789	145.93027	-94.29111	-48.93822	20.74470	117.59362	2.25392	145.61075
550	-3.06678	-1.87203	-26.59910	-1.67418	3.65985	-67.14632	-1.68057	-2.56487	-26.54544	-0.68953	1.32313	-67.18914	-1.68057	-2.56487	-26.54544	-0.68953	1.32313	-67.18914	-1.86922	3.32693	-38.87201	-14.58214	2.02668	-66.77952	19.15876	-9.48743	-38.43495	-8.66556	-14.37509	-65.95908	-8.64506	15.31110	-54.71416	-7.28150	18.84036	-55.20684	3.74405	9.84406	-32.00650	-16.83105	21.07627	-26.43977	81.14051	-15.03629	-103.18471	-15.00133	-50.14792	-27.16567	-82.37682	-44.89090	28.54926	114.14899	7.69949	144.41338	-94.56509	-49.66852	19.65983	119.19229	3.16417	143.88771
551	-3.09416	-1.54939	-26.64432	-1.79449	3.58043	-67.03423	-1.56650	-2.31462	-26.59281	-0.75497	1.12666	-67.07693	-1.56650	-2.31462	-26.59281	-0.75497	1.12666	-67.07693	-1.46185	3.34598	-38.82323	-14.43780	2.03203	-66.18913	18.88620	-9.14610	-38.42304	-8.64906	-13.77905	-65.41206	-8.61617	15.05117	-54.28575	-7.12911	18.24721	-54.29815	4.00133	9.47462	-31.23687	-16.66462	20.46330	-25.81944	81.37509	-13.59104	-102.65915	-13.51716	-50.90097	-25.01353	-82.39346	-46.35099	27.01465	113.70918	8.85726	146.45580	-95.09882	-49.80227	17.54078	121.22543	2.94377	145.57976
552	-3.15267	-1.10024	-26.74637	-1.81251	3.77949	-66.86223	-1.38473	-1.99005	-26.69869	-0.65923	1.07950	-66.91113	-1.38473	-1.99005	-26.69869	-0.65923	1.07950	-66.91113	-1.08026	3.37169	-39.08399	-14.37090	2.04247	-65.66596	18.65041	-8.79365	-38.75738	-8.56178	-13.22879	-64.93369	-8.59882	14.82158	-53.92029	-7.03580	17.65872	-53.47953	4.08519	9.08430	-30.47234	-16.66578	19.83138	-25.21469	81.53869	-11.92460	-102.15516	-12.22407	-51.59322	-23.23655	-82.46153	-47.87253	24.85060	113.42914	9.87462	150.47675	-95.87695	-50.40715	14.63582	122.81397	2.89399	149.24257
553	-3.22453	-0.77164	-26.78131	-1.86970	4.07772	-66.59971	-1.24494	-1.76971	-26.73741	-0.60439	1.15238	-66.65746	-1.24494	-1.76971	-26.73741	-0.60439	1.15238	-66.65746	-0.69503	3.40898	-39.39064	-14.36544	2.04185	-65.07081	18.44680	-8.42979	-39.14513	-8.41660	-12.71660	-64.38147	-8.60336	14.61305	-53.61385	-6.96802	17.07458	-52.78521	4.04265	8.63035	-29.59443	-16.80278	19.09900	-24.52557	81.58149	-10.05800	-101.71289	-11.17649	-52.24862	-22.19330	-82.55377	-49.45666	22.62092	113.48569	10.55487	152.77156	-97.14052	-51.91252	11.28249	122.84703	4.29780	151.36864
554	-3.34286	-0.71581	-26.69090	-2.07347	4.36207	-66.35104	-1.21752	-1.78313	-26.64455	-0.69449	1.21120	-66.41811	-1.21752	-1.78313	-26.64455	-0.69449	1.21120	-66.41811	-0.27578	3.45973	-39.52632	-14.33388	2.04415	-64.34998	18.23791	-8.06205	-39.34181	-8.29247	-12.22997	-63.69650	-8.60199	14.40111	-53.35244	-6.87366	16.50329	-52.18986	4.04754	8.15952	-28.60073	-16.90687	18.30846	-23.73332	81.51656	-8.11988	-101.31506	-10.15407	-52.96658	-21.54180	-82.65301	-51.10589	20.76134	113.77689	11.06383	151.36038	-99.09348	-53.97229	7.70793	121.43748	7.19239	150.06320
555	-3.52882	-0.86703	-26.53953	-2.34881	4.55833	-66.24064	-1.28198	-1.98764	-26.48355	-0.85098	1.15328	-66.31530	-1.28198	-1.98764	-26.48355	-0.85098	1.15328	-66.31530	0.17466	3.52150	-39.46404	-14.22167	2.07640	-63.64864	17.99999	-7.70722	-39.31201	-8.25017	-11.75843	-63.02565	-8.57862	14.18961	-53.07475	-6.72487	15.96481	-51.60404	4.26290	7.74575	-27.61013	-16.80294	17.57045	-22.92660	81.39828	-6.18869	-100.90691	-8.83850	-53.82911	-20.51500	-82.80200	-52.78155	19.17294	114.03195	11.82672	147.40628	-101.58418	-55.97346	3.94658	120.15356	10.50865	146.27274
556	-3.77963	-1.03647	-26.43061	-2.54209	4.65095	-66.25972	-1.37439	-2.22996	-26.36204	-0.94086	1.00695	-66.33879	-1.37439	-2.22996	-26.36204	-0.94086	1.00696	-66.33879	0.61014	3.58089	-39.31169	-14.06277	2.13532	-63.13408	17.75881	-7.38181	-39.17520	-8.28340	-11.29202	-62.54288	-8.56733	14.00931	-52.69769	-6.53407	15.45457	-50.92284	4.69219	7.42717	-26.74545	-16.47236	16.96449	-22.20947	81.24758	-4.25974	-100.44272	-7.06296	-54.80115	-18.67131	-83.09649	-54.41063	17.40681	114.10720	13.06277	143.36171	-104.06110	-57.43117	0.09778	119.75628	12.91847	142.21887
557	-4.10220	-1.04497	-26.39671	-2.61465	4.80325	-66.29637	-1.41373	-2.37667	-26.31643	-0.89391	0.87979	-66.38173	-1.41373	-2.37667	-26.31643	-0.89391	0.87979	-66.38173	0.97998	3.62452	-39.21298	-13.93033	2.18753	-62.76997	17.56138	-7.09348	-39.09377	-8.34638	-10.81727	-62.21575	-8.61169	13.84879	-52.19758	-6.34493	14.93253	-50.10002	5.20309	7.19344	-26.02001	-16.04533	16.48630	-21.59731	81.05306	-2.35251	-99.90353	-4.99942	-55.73280	-16.31563	-83.60130	-55.94142	15.31318	114.09824	14.55570	140.56755	-105.94073	-58.19507	-3.40897	119.86505	14.17086	139.28076
558	-4.49197	-0.83386	-26.38713	-2.70380	5.24575	-66.25951	-1.33719	-2.39580	-26.29820	-0.75088	0.79919	-66.36257	-1.33719	-2.39580	-26.29820	-0.75088	0.79919	-66.36257	1.28529	3.65472	-39.28425	-13.85257	2.21802	-62.36950	17.41614	-6.84129	-39.19318	-8.40091	-10.33931	-61.85389	-8.69945	13.66499	-51.64860	-6.19331	14.36831	-49.20216	5.66691	7.00701	-25.31675	-15.66463	16.05920	-20.99044	80.83457	-0.54906	-99.29625	-3.00709	-56.48756	-14.04625	-84.29874	-57.33752	13.29527	114.13792	15.95734	138.75719	-107.19167	-58.59446	-6.13448	120.35674	14.94617	137.25594
559	-4.88227	-0.47009	-26.33955	-2.94165	5.97678	-66.13016	-1.13823	-2.32021	-26.24834	-0.61155	0.70057	-66.26602	-1.13823	-2.32021	-26.24834	-0.61155	0.70057	-66.26602	1.56862	3.68164	-39.53026	-13.79595	2.24500	-61.82958	17.29284	-6.61589	-39.47330	-8.43025	-9.88957	-61.34739	-8.77225	13.45262	-51.16523	-6.07114	13.78263	-48.35880	6.02242	6.80903	-24.50166	-15.40413	15.57986	-20.28231	80.64620	1.12105	-98.64748	-1.20028	-57.06726	-11.99807	-85.08895	-58.62433	12.09631	114.20433	17.18767	137.64803	-108.22549	-59.02826	-7.77638	121.43018	15.75242	135.80467
560	-5.16575	-0.05970	-26.23789	-3.20876	6.74516	-65.95993	-0.86300	-2.17724	-26.15384	-0.46941	0.58717	-66.13538	-0.86300	-2.17724	-26.15384	-0.46941	0.58717	-66.13538	1.85350	3.70728	-39.80421	-13.72964	2.27909	-61.23791	17.16545	-6.39903	-39.77822	-8.44004	-9.47419	-60.78394	-8.79702	13.24443	-50.78975	-5.94268	13.22399	-47.60635	6.27041	6.53346	-23.56831	-15.25586	14.98403	-19.49261	80.51662	2.74019	-97.96994	0.61778	-57.58815	-9.87615	-85.84870	-59.99883	12.52447	114.20883	18.40515	137.74022	-109.23956	-59.39404	-7.84855	122.83279	16.62615	135.42371
561	-5.13867	0.27333	-26.13099	-3.16994	7.14271	-65.84373	-0.59943	-1.95127	-26.06447	-0.24821	0.60806	-66.04156	-0.59943	-1.95127	-26.06447	-0.24821	0.60806	-66.04156	2.13288	3.73320	-39.88027	-13.66354	2.29375	-60.82380	17.02435	-6.17165	-39.87528	-8.45792	-9.04308	-60.40329	-8.80082	13.06048	-50.45341	-5.79101	12.71529	-46.84337	6.49320	6.17831	-22.62003	-15.12301	14.30724	-18.72169	80.42594	4.40384	-97.22558	2.55635	-58.12837	-7.61038	-86.57276	-61.69112	14.48505	114.18383	19.67893	138.88278	-110.35033	-59.43519	-6.59379	123.92238	17.51562	136.10573
562	-4.57965	0.40161	-26.10088	-2.67001	6.77207	-65.84412	-0.43747	-1.62658	-26.05658	-0.03921	0.89153	-66.02020	-0.43747	-1.62658	-26.05658	-0.03921	0.89153	-66.02020	2.40623	3.77744	-39.64964	-13.60589	2.26169	-60.74582	16.86499	-5.93076	-39.65248	-8.51428	-8.55607	-60.37126	-8.84050	12.89783	-50.06258	-5.63041	12.24102	-45.99617	6.83127	5.83626	-21.74934	-14.86287	13.66980	-18.02238	80.34207	6.15016	-96.34406	4.43338	-58.64218	-5.51843	-87.44183	-63.68748	16.54792	114.25097	20.89424	139.64914	-111.80499	-59.51149	-5.47082	124.47894	18.35896	136.55341
563	-3.73945	0.30708	-26.15851	-2.03576	5.83582	-65.91106	-0.40234	-1.33136	-26.12867	-0.01867	1.31807	-66.03701	-0.40233	-1.33136	-26.12867	-0.01867	1.31807	-66.03701	2.68673	3.86603	-39.28960	-13.53968	2.20889	-60.82262	16.69111	-5.69506	-39.29154	-8.60808	-8.05354	-60.49665	-8.94423	12.75550	-49.60294	-5.47892	11.77594	-45.13996	7.35384	5.58717	-21.01775	-14.40683	13.16892	-17.42196	80.25299	8.00314	-95.29350	6.06735	-59.04954	-3.79963	-88.71172	-65.79137	17.43006	114.44790	21.96637	139.30783	-113.45921	-60.32204	-5.33151	124.78974	19.05993	136.01694
564	-3.45482	0.09208	-26.18821	-1.79878	5.29132	-65.92046	-0.48527	-1.36757	-26.15515	-0.14512	1.58811	-66.01974	-0.48527	-1.36757	-26.15515	-0.14512	1.58811	-66.01974	2.97333	3.99609	-39.13214	-13.45885	2.19643	-60.62477	16.52228	-5.47705	-39.13777	-8.69740	-7.61393	-60.33351	-9.08129	12.64332	-49.14890	-5.33911	11.31029	-44.40535	7.96770	5.38267	-20.48602	-13.83792	12.78260	-16.99545	80.14008	9.99488	-94.11470	7.61764	-59.33690	-2.20217	-90.50806	-67.91264	16.94364	114.70508	22.95412	138.94522	-114.87504	-61.87820	-5.79914	124.88866	19.61460	135.55556
565	-4.17724	-0.13115	-26.09542	-2.09355	5.70406	-65.80537	-0.68478	-1.83981	-26.03533	-0.23701	1.56774	-65.92319	-0.68478	-1.83981	-26.03533	-0.23701	1.56774	-65.92319	3.24237	4.12460	-39.25122	-13.38414	2.24298	-59.99920	16.38368	-5.25741	-39.27567	-8.73707	-7.24946	-59.72741	-9.19387	12.55458	-48.77071	-5.20175	10.84840	-43.82772	8.50436	5.09867	-20.15923	-13.31532	12.39801	-16.79402	79.92718	12.09555	-92.87991	9.43277	-59.52668	-0.33606	-92.85796	-70.10329	15.28558	114.96263	23.93951	139.79395	-115.88532	-63.47057	-6.48463	124.33051	20.13665	136.51225
566	-5.32246	-0.25240	-25.93439	-2.55116	6.47981	-65.61199	-0.92116	-2.38861	-25.83289	-0.25375	1.40341	-65.77009	-0.92116	-2.38861	-25.83289	-0.25375	1.40341	-65.77009	3.46969	4.21216	-39.35243	-13.33128	2.29818	-59.26698	16.29181	-5.00522	-39.40847	-8.72099	-6.88753	-59.01431	-9.25272	12.44284	-48.45359	-5.05070	10.40010	-43.31588	8.87333	4.68565	-19.93820	-12.93848	11.93274	-16.74187	79.51220	14.17896	-91.67847	11.58684	-59.61545	1.84897	-95.78954	-72.32059	12.98421	115.22193	24.90753	141.73674	-117.24702	-64.71746	-7.55640	122.91280	20.68576	138.87036
567	-6.01679	-0.19748	-25.79462	-2.77506	6.73564	-65.44773	-1.05228	-2.59135	-25.67371	-0.28714	1.27805	-65.62180	-1.05228	-2.59135	-25.67371	-0.28714	1.27805	-65.62180	3.65832	4.25421	-39.15958	-13.29250	2.31322	-58.79102	16.23982	-4.71592	-39.24957	-8.68561	-6.46428	-58.56868	-9.27397	12.26734	-48.13240	-4.87108	9.98266	-42.74353	9.10189	4.21327	-19.68602	-12.70232	11.40076	-16.68271	78.87006	16.15262	-90.62613	13.77017	-59.61678	4.04379	-99.15247	-74.35719	11.14194	115.46727	25.77317	143.56015	-120.20834	-65.95660	-9.24802	121.13799	21.34460	141.29283
568	-5.93690	-0.04778	-25.70868	-2.68138	6.28363	-65.35448	-1.04792	-2.39718	-25.60429	-0.38079	1.26030	-65.50598	-1.04791	-2.39718	-25.60429	-0.38079	1.26030	-65.50598	3.83440	4.26828	-38.69526	-13.25394	2.29597	-58.64580	16.20001	-4.42347	-38.81125	-8.67828	-5.99937	-58.46162	-9.29486	12.05299	-47.77494	-4.67363	9.61031	-42.05672	9.26310	3.78478	-19.33191	-12.54964	10.87170	-16.51070	78.06784	18.08655	-89.75996	15.67941	-59.61127	5.98412	-102.74550	-76.08650	10.07447	115.62543	26.49596	143.90157	-124.65580	-67.53055	-11.32849	119.76394	22.38187	142.13649
569	-5.33362	0.05233	-25.67964	-2.41946	5.62503	-65.29946	-0.99105	-2.03300	-25.60454	-0.45037	1.33872	-65.41915	-0.99105	-2.03300	-25.60454	-0.45037	1.33872	-65.41915	4.00802	4.27656	-38.21382	-13.20423	2.27677	-58.67101	16.16679	-4.17327	-38.34660	-8.71937	-5.55876	-58.52195	-9.34923	11.85358	-47.39511	-4.50340	9.27000	-41.29761	9.39901	3.45219	-18.89662	-12.43878	10.40144	-16.22617	77.17335	20.09880	-88.93336	17.30211	-59.66944	7.69733	-106.99402	-77.60637	8.23376	115.66259	27.16104	142.47659	-128.57802	-69.26308	-12.98441	119.14632	23.81210	140.93723
570	-4.66424	0.08502	-25.70379	-2.18064	5.38383	-65.28545	-0.92133	-1.71502	-25.65053	-0.36792	1.44142	-65.39342	-0.92133	-1.71502	-25.65053	-0.36792	1.44142	-65.39342	4.16115	4.29715	-37.98876	-13.12936	2.26943	-58.62460	16.17026	-3.97981	-38.14010	-8.79207	-5.17273	-58.50129	-9.45168	11.67079	-47.01238	-4.39167	8.93140	-40.54665	9.51219	3.19819	-18.42505	-12.35982	9.99045	-15.87829	76.20333	22.15924	-87.92651	18.72717	-59.75938	9.29929	-113.02955	-79.07519	3.63898	115.67050	27.92360	140.61501	-130.34056	-70.69361	-13.48149	119.05824	25.17531	139.09010
571	-4.23965	0.11797	-25.76593	-2.08359	5.76916	-65.35214	-0.81870	-1.53214	-25.72369	-0.11925	1.48301	-65.47648	-0.81869	-1.53214	-25.72369	-0.11925	1.48301	-65.47648	4.28565	4.33904	-38.08330	-13.02039	2.27850	-58.36352	16.22008	-3.81820	-38.26391	-8.86784	-4.81813	-58.25793	-9.58024	11.46066	-46.64031	-4.30220	8.58739	-39.85261	9.62307	2.97318	-17.91097	-12.28899	9.59026	-15.48007	75.14885	24.10442	-86.65057	19.90465	-59.77939	10.76265	-122.08707	-80.47926	-4.55269	115.78667	28.86835	139.92455	-131.05396	-71.50352	-13.53004	119.04929	26.09980	138.41211
572	-4.09552	0.17441	-25.83558	-2.11712	6.45311	-65.48476	-0.69112	-1.47298	-25.79698	0.15923	1.45315	-65.64187	-0.69111	-1.47298	-25.79698	0.15923	1.45315	-65.64187	4.40598	4.39666	-38.29211	-12.88935	2.31125	-57.94175	16.27482	-3.65818	-38.50610	-8.93272	-4.46823	-57.85032	-9.68478	11.20915	-46.28410	-4.16675	8.25651	-39.20692	9.80658	2.75483	-17.31223	-12.15370	9.16433	-15.00053	74.01260	25.78944	-85.23399	20.77391	-59.64851	12.04100	-134.26291	-81.54696	-15.92300	116.02490	29.94260	140.60745	-133.67082	-71.74547	-15.54353	119.02258	26.56590	139.15358
