	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
255	0.02684	0.02913	0.09334	0.19370	0.50715	0.01030
256	0.03849	0.02244	0.11519	0.19407	0.50785	0.00955
257	0.05424	0.01522	0.13913	0.19430	0.50854	0.00939
258	0.07358	0.00891	0.16577	0.19445	0.50904	0.00978
259	0.09557	0.00519	0.19599	0.19454	0.50939	0.01037
260	0.11946	0.00545	0.22986	0.19466	0.50971	0.01081
261	0.14454	0.01026	0.26619	0.19484	0.51007	0.01104
262	0.16993	0.01947	0.30315	0.19500	0.51033	0.01118
263	0.19456	0.03306	0.33943	0.19513	0.51033	0.01137
264	0.21784	0.05125	0.37470	0.19525	0.51003	0.01174
265	0.24050	0.07373	0.40893	0.19543	0.50958	0.01229
266	0.26403	0.09923	0.44170	0.19571	0.50924	0.01289
267	0.28902	0.12618	0.47274	0.19603	0.50918	0.01337
268	0.31436	0.15382	0.50230	0.19624	0.50942	0.01368
269	0.33863	0.18212	0.53056	0.19634	0.50977	0.01380
270	0.36191	0.21068	0.55727	0.19653	0.51007	0.01371
271	0.38543	0.23871	0.58174	0.19711	0.51034	0.01367
272	0.40983	0.26591	0.60302	0.19827	0.51066	0.01416
273	0.43457	0.29290	0.62094	0.19988	0.51107	0.01534
274	0.45897	0.32103	0.63650	0.20160	0.51163	0.01696
275	0.48297	0.35178	0.65082	0.20315	0.51233	0.01873
