	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
6685	-57.39254	-162.29593	486.87659	0.00000	0.00000	0.00000
6686	-56.43016	-162.22986	487.93997	0.00000	0.00000	0.00000
6687	-55.45909	-162.13503	489.01932	0.00000	0.00000	0.00000
6688	-54.48050	-162.01170	490.11285	0.00000	0.00000	0.00000
6689	-53.49610	-161.86038	491.21802	0.00000	0.00000	0.00000
6690	-52.50492	-161.68117	492.33511	0.00000	0.00000	0.00000
6691	-51.50763	-161.47441	493.46252	0.00000	0.00000	0.00000
6692	-50.50541	-161.24060	494.59811	0.00000	0.00000	0.00000
6693	-49.49949	-160.98024	495.73965	0.00000	0.00000	0.00000
6694	-48.48999	-160.69360	496.88614	0.00000	0.00000	0.00000
6695	-47.47701	-160.38087	498.03662	0.00000	0.00000	0.00000
6696	-46.46176	-160.04259	499.18896	0.00000	0.00000	0.00000
6697	-45.44547	-159.67935	500.34079	0.00000	0.00000	0.00000
6698	-44.42823	-159.29137	501.49124	0.00000	0.00000	0.00000
6699	-43.41017	-158.87901	502.63922	0.00000	0.00000	0.00000
6700	-42.39248	-158.44304	503.78250	0.00000	0.00000	0.00000
6701	-41.37640	-157.98434	504.91870	0.00000	0.00000	0.00000
6702	-40.36202	-157.50325	506.04672	0.00000	0.00000	0.00000
6703	-39.34945	-157.00012	507.16565	0.00000	0.00000	0.00000
6704	-38.33990	-156.47578	508.27307	0.00000	0.00000	0.00000
6705	-37.33460	-155.93115	509.36676	0.00000	0.00000	0.00000
6706	-36.33419	-155.36684	510.44501	0.00000	0.00000	0.00000
6707	-35.33768	-154.78252	511.50797	0.00000	0.00000	0.00000
6708	-34.34679	-154.17949	512.55298	0.00000	0.00000	0.00000
6709	-33.36265	-153.55878	513.57788	0.00000	0.00000	0.00000
6710	-32.38532	-152.92075	514.58203	0.00000	0.00000	0.00000
6711	-31.41488	-152.26572	515.56433	0.00000	0.00000	0.00000
6712	-30.45247	-151.59473	516.52289	0.00000	0.00000	0.00000
6713	-29.49921	-150.90886	517.45557	-3.99967	1.77473	20.70697
6714	-28.55517	-150.20842	518.36163	-4.09006	1.96208	21.85648
6715	-27.62045	-149.49370	519.23999	-4.17971	2.15623	23.03782
6716	-26.69616	-148.76578	520.08875	-4.26845	2.35718	24.25055
6717	-25.78329	-148.02568	520.90631	-4.35604	2.56491	25.49404
6718	-24.88186	-147.27367	521.69202	-4.44235	2.77961	26.76895
6719	-23.99185	-146.50993	522.44525	-4.52723	3.00150	28.07601
6720	-23.11428	-145.73550	523.16425	-4.61046	3.23055	29.41454
6721	-22.25010	-144.95145	523.84778	-4.69180	3.46673	30.78378
6722	-21.39934	-144.15799	524.49500	-4.77112	3.71024	32.18448
6723	-20.56202	-143.35530	525.10516	-4.84826	3.96131	33.61744
6724	-19.73913	-142.54442	525.67670	-4.92299	4.21991	35.08190
6725	-18.93199	-141.72687	526.20813	-4.99505	4.48581	36.57617
6726	-18.13956	-140.90176	526.69971	-5.06435	4.75947	38.10247
6727	-17.36214	-140.06955	527.15070	-5.13067	5.04093	39.66059
6728	-16.60042	-139.23106	527.56049	-5.19374	5.33005	41.24945
6729	-15.85507	-138.38722	527.92816	-5.25333	5.62667	42.86788
6730	-15.12594	-137.53801	528.25336	-5.30926	5.93098	44.51648
6731	-14.41288	-136.68338	528.53589	-5.36132	6.24316	46.19593
6732	-13.71659	-135.82422	528.77484	-5.40929	6.56306	47.90506
6733	-13.03767	-134.96143	528.96967	-5.45291	6.89052	49.64266
6734	-12.37598	-134.09496	529.12000	-5.49202	7.22571	51.40940
6735	-11.73127	-133.22455	529.22565	-5.52649	7.56878	53.20609
6736	-11.10398	-132.35089	529.28644	-5.55618	7.91948	55.03155
6737	-10.49449	-131.47469	529.30231	-5.58094	8.27756	56.88459
6738	-9.90254	-130.59567	529.27319	-5.60066	8.64314	58.76600
6739	-9.32788	-129.71358	529.19885	-5.61524	9.01638	60.67665
6740	-8.77090	-128.82909	529.07928	-5.62452	9.39701	62.61532
6741	-8.23197	-127.94292	528.91449	-5.62838	9.78475	64.58074
6742	-7.71112	-127.05527	528.70435	-5.62671	10.17955	66.57267
6743	-7.20756	-126.16486	528.44849	-5.61940	10.58197	68.59422
6744	-6.72181	-125.27280	528.14734	-5.60652	10.99149	70.64292
6745	-6.25403	-124.37968	527.80133	-5.58818	11.40776	72.71734
6746	-5.80387	-123.48514	527.41071	-5.56446	11.83087	74.81827
6747	-5.37102	-122.58877	526.97546	-5.53544	12.26094	76.94664
6748	-4.95563	-121.69115	526.49603	-5.50123	12.69763	79.10095
6749	-4.55785	-120.79293	525.97302	-5.46195	13.14057	81.27973
6750	-4.17735	-119.89368	525.40649	-5.41768	13.58987	83.48386
6751	-3.81386	-118.99301	524.79639	-5.36849	14.04567	85.71426
6752	-3.46748	-118.09155	524.14337	-5.31452	14.50761	87.96941
6753	-3.13818	-117.18989	523.44843	-5.25610	14.97526	90.24760
6754	-2.82554	-116.28766	522.71191	-5.19349	15.44875	92.54963
6755	-2.52918	-115.38449	521.93408	-5.12698	15.92816	94.87633
6756	-2.24903	-114.48099	521.11615	-5.05689	16.41310	97.22595
6757	-1.98501	-113.57778	520.25909	-4.98360	16.90315	99.59677
6758	-1.73673	-112.67448	519.36328	-4.90736	17.39841	101.98956
6759	-1.50385	-111.77073	518.42883	-4.82845	17.89900	104.40525
6760	-1.28627	-110.86712	517.45703	-4.74721	18.40451	106.84203
6761	-1.08397	-109.96480	516.44965	-4.66405	18.91422	109.29675
6762	-0.89633	-109.06245	515.40588	-4.57919	19.42881	111.77289
6763	-0.72311	-108.16029	514.32648	-4.49297	19.94812	114.26994
6764	-0.56414	-107.25903	513.21283	-4.40579	20.47172	116.78602
6765	-0.41921	-106.35937	512.06659	-4.31805	20.99914	119.31918
6766	-0.28796	-105.46101	510.88779	-4.23006	21.53053	121.87023
6767	-0.17005	-104.56367	509.67673	-4.14213	22.06601	124.44007
6768	-0.06528	-103.66805	508.43478	-4.05464	22.60513	127.02675
6769	0.02658	-102.77486	507.16360	-3.96801	23.14743	129.62830
6770	0.10586	-101.88380	505.86328	-3.88251	23.69304	132.24554
6771	0.17290	-100.99469	504.53418	-3.79840	24.24210	134.87930
6772	0.22797	-100.10829	503.17780	-3.71599	24.79411	137.52739
6773	0.27133	-99.22537	501.79593	-3.63560	25.34859	140.18770
6774	0.30333	-98.34575	500.38876	-3.55746	25.90565	142.86092
6775	0.32427	-97.46922	498.95660	-3.48179	26.46544	145.54790
6776	0.33445	-96.59657	497.50104	-3.40891	27.02744	148.24644
6777	0.33416	-95.72855	496.02396	-3.33913	27.59118	150.95435
6778	0.32373	-94.86545	494.52621	-3.27272	28.15647	153.67093
6779	0.30343	-94.00613	493.00647	-3.20981	28.72406	156.39995
6780	0.27358	-93.15187	491.46738	-3.15056	29.29314	159.13760
6781	0.23452	-92.30343	489.91098	-3.09507	29.86322	161.88152
6782	0.18653	-91.46064	488.33759	-3.04336	30.43441	164.63242
6783	0.12989	-90.62335	486.74747	-2.99545	31.00685	167.39091
6784	0.06494	-89.79234	485.14264	-2.95144	31.58004	170.15469
6785	-0.00798	-88.96837	483.52505	-2.91140	32.15348	172.92140
6786	-0.08858	-88.15128	481.89508	-2.87537	32.72729	175.69168
6787	-0.17662	-87.34094	480.25293	-2.84339	33.30161	178.46625
6788	-0.27174	-86.53810	478.60062	-2.81550	33.87594	181.24274
6789	-0.37365	-85.74348	476.94031	-2.79164	34.44982	184.01880
6790	-0.48214	-84.95691	475.27231	-2.77167	35.02343	186.79512
6791	-0.59704	-84.17822	473.59683	-2.75546	35.59695	189.57242
6792	-0.71805	-83.40815	471.91611	-2.74293	36.16991	192.34836
6793	-0.84486	-82.64737	470.23227	-2.73395	36.74186	195.12059
6794	-0.97728	-81.89574	468.54556	-2.72840	37.31300	197.88979
6795	-1.11516	-81.15311	466.85629	-2.72617	37.88348	200.65671
6796	-1.25818	-80.42020	465.16663	-2.72716	38.45286	203.41896
6797	-1.40594	-79.69803	463.47961	-2.73122	39.02039	206.17274
6798	-1.55850	-78.98564	461.79373	-2.73823	39.58689	208.92186
6799	-1.71572	-78.28324	460.11038	-2.74805	40.15230	211.66560
6800	-1.87734	-77.59145	458.43173	-2.76053	40.71621	214.40176
6801	-2.04311	-76.91084	456.76001	-2.77551	41.27823	217.12813
6802	-2.21295	-76.24123	455.09561	-2.79285	41.83858	219.84552
6803	-2.38679	-75.58249	453.43893	-2.81243	42.39750	222.55473
6804	-2.56438	-74.93517	451.79218	-2.83409	42.95458	225.25351
6805	-2.74545	-74.29984	450.15756	-2.85767	43.50944	227.93971
6806	-2.92995	-73.67632	448.53546	-2.88305	44.06230	230.61417
6807	-3.11787	-73.06439	446.92627	-2.91013	44.61344	233.27783
6808	-3.30900	-72.46447	445.33212	-2.93882	45.16254	235.92880
6809	-3.50315	-71.87696	443.75513	-2.96900	45.70928	238.56520
6810	-3.70032	-71.30159	442.19571	-3.00059	46.25393	241.18805
6811	-3.90053	-70.73817	440.65424	-3.03353	46.79676	243.79831
6812	-4.10355	-70.18707	439.13281	-3.06770	47.33748	246.39410
6813	-4.30919	-69.64867	437.63354	-3.10300	47.87574	248.97357
6814	-4.51734	-69.12302	436.15762	-3.13932	48.41155	251.53633
6815	-4.72825	-68.60935	434.70389	-3.17664	48.94577	254.08615
6816	-4.94163	-68.10825	433.27515	-3.21487	49.47780	256.61996
6817	-5.15731	-67.61998	431.87326	-3.25395	50.00740	259.13623
6818	-5.37534	-67.14426	430.49857	-3.29384	50.53485	261.63608
6819	-5.59578	-66.68085	429.15152	-3.33455	51.06047	264.12067
6820	-5.81846	-66.23001	427.83395	-3.37598	51.58398	266.58844
6821	-6.04320	-65.79198	426.54776	-3.41809	52.10512	269.03778
6822	-6.27006	-65.36650	425.29333	-3.46084	52.62418	271.46988
6823	-6.49912	-64.95336	424.07114	-3.50421	53.14147	273.88586
6824	-6.73018	-64.55278	422.88297	-3.54816	53.65672	276.28418
6825	-6.96307	-64.16492	421.73053	-3.59262	54.16966	278.66345
6826	-7.19787	-63.78946	420.61414	-3.63760	54.68061	281.02499
6827	-7.43465	-63.42615	419.53424	-3.68312	55.18987	283.37003
6828	-7.67325	-63.07512	418.49246	-3.72914	55.69718	285.69727
6829	-7.91347	-62.73648	417.49039	-3.77560	56.20228	288.00525
6830	-8.15540	-62.40996	416.52841	-3.82252	56.70548	290.29541
6831	-8.39912	-62.09532	415.60709	-3.86991	57.20708	292.56882
6832	-8.64445	-61.79267	414.72800	-3.91772	57.70682	294.82422
6833	-8.89106	-61.50223	413.89291	-3.96589	58.20417	297.05917
6834	-9.13930	-61.22334	413.10120	-4.01450	58.69998	299.27744
6835	-9.38910	-60.95584	412.35355	-4.06355	59.19424	301.47919
6836	-9.64024	-60.69971	411.65106	-4.11302	59.68671	303.66327
6837	-9.89252	-60.45489	410.99475	-4.16289	60.17713	305.82864
6838	-10.14601	-60.22105	410.38489	-4.21318	60.66576	307.97668
6839	-10.40078	-59.99789	409.82184	-4.26394	61.15290	310.10864
6840	-10.65661	-59.78537	409.30658	-4.31512	61.63830	312.22354
6841	-10.91329	-59.58340	408.84000	-4.36672	62.12168	314.32031
6842	-11.17090	-59.39167	408.42239	-4.41876	62.60334	316.40027
6843	-11.42948	-59.20986	408.05405	-4.47128	63.08350	318.46478
6844	-11.68879	-59.03784	407.73557	-4.52426	63.56191	320.51285
6845	-11.94860	-58.87546	407.46741	-4.57768	64.03826	322.54361
6846	-12.20895	-58.72239	407.24976	-4.63157	64.51280	324.55835
6847	-12.46989	-58.57830	407.08289	-4.68596	64.98577	326.55841
6848	-12.73119	-58.44307	406.96741	-4.74085	65.45689	328.54282
6849	-12.99260	-58.31652	406.90359	-4.79620	65.92589	330.51077
6850	-13.25403	-58.19839	406.89178	-4.85203	66.39273	332.46246
6851	-13.51580	-58.08826	406.93228	-4.90842	66.85816	334.40134
6852	-13.77753	-57.98600	407.02533	-4.96532	67.32164	336.32541
6853	-14.03893	-57.89140	407.17087	-5.02268	67.78284	338.23389
6854	-14.30004	-57.80415	407.36911	-5.08053	68.24197	340.12817
6855	-14.56088	-57.72392	407.62018	-5.13888	68.69924	342.00943
6856	-14.82118	-57.65051	407.92410	-5.19769	69.15434	343.87683
6857	-15.08068	-57.58370	408.28085	-5.25694	69.60697	345.72968
6858	-15.33941	-57.52317	408.69058	-5.31663	70.05733	347.56918
6859	-15.59738	-57.46864	409.15369	-5.37679	70.50562	349.39664
6860	-15.85432	-57.41986	409.66992	-5.43738	70.95152	351.21121
6861	-16.10997	-57.37659	410.23880	-5.49833	71.39474	353.01224
6862	-16.36431	-57.33852	410.86005	-5.55964	71.83546	354.80096
6863	-16.61733	-57.30536	411.53378	-5.62132	72.27385	356.57864
6864	-16.86877	-57.27682	412.25931	-5.68329	72.70960	358.34451
6865	-17.11834	-57.25266	413.03577	-5.74549	73.14240	360.09796
6866	-17.36602	-57.23258	413.86319	-5.80792	73.57245	361.84015
6867	-17.61182	-57.21627	414.74176	-5.87057	73.99989	363.57239
6868	-17.85546	-57.20349	415.67062	-5.93339	74.42442	365.29395
6869	-18.09651	-57.19395	416.64828	-5.99626	74.84553	367.00317
6870	-18.33523	-57.18737	417.67575	-6.05926	75.26384	368.70322
6871	-18.57143	-57.18351	418.75253	-6.12235	75.67929	370.39420
6872	-18.80482	-57.18210	419.87753	-6.18544	76.09159	372.07547
6873	-19.03511	-57.18288	421.04944	-6.24847	76.50046	373.74631
6874	-19.26226	-57.18560	422.26834	-6.31144	76.90606	375.40787
6875	-19.48623	-57.18999	423.53442	-6.37433	77.30856	377.06131
6876	-19.70671	-57.19580	424.84631	-6.43709	77.70766	378.70596
6877	-19.92343	-57.20275	426.20276	-6.49962	78.10310	380.34106
6878	-20.13634	-57.21061	427.60385	-6.56194	78.49503	381.96783
6879	-20.34537	-57.21914	429.04974	-6.62406	78.88361	383.58728
6880	-20.55021	-57.22813	430.53879	-6.68593	79.26861	385.19867
6881	-20.75058	-57.23735	432.06952	-6.74749	79.64973	386.80133
6882	-20.94640	-57.24657	433.64200	-6.80876	80.02718	388.39624
6883	-21.13758	-57.25559	435.25635	-6.86978	80.40110	389.98447
6884	-21.32384	-57.26418	436.91101	-6.93047	80.77122	391.56531
6885	-21.50488	-57.27212	438.60431	-6.99080	81.13732	393.13797
6886	-21.68055	-57.27918	440.33539	-7.05074	81.49936	394.70279
6887	-21.85093	-57.28517	442.10645	-7.11040	81.85788	396.26230
6888	-22.01566	-57.28990	443.91464	-7.16969	82.21247	397.81503
6889	-22.17451	-57.29322	445.75800	-7.22861	82.56293	399.36020
6890	-22.32739	-57.29496	447.63663	-7.28718	82.90947	400.89883
6891	-22.47424	-57.29497	449.55057	-7.34546	83.25224	402.43182
6892	-22.61480	-57.29309	451.49792	-7.40342	83.59106	403.95850
6893	-22.74885	-57.28915	453.47662	-7.46103	83.92573	405.47806
6894	-22.87629	-57.28299	455.48682	-7.51834	84.25643	406.99158
6895	-22.99704	-57.27446	457.52866	-7.57539	84.58335	408.49985
6896	-23.11086	-57.26340	459.60013	-7.63214	84.90629	410.00229
6897	-23.21756	-57.24969	461.69904	-7.68859	85.22510	411.49808
6898	-23.31706	-57.23322	463.82562	-7.74478	85.53997	412.98825
6899	-23.40926	-57.21386	465.97998	-7.80076	85.85113	414.47366
6900	-23.49396	-57.19152	468.16003	-7.85649	86.15840	415.95361
6901	-23.57099	-57.16607	470.36346	-7.91197	86.46167	417.42740
6902	-23.64024	-57.13741	472.59061	-7.96724	86.76112	418.89590
6903	-23.70162	-57.10539	474.84158	-8.02234	87.05694	420.36014
6904	-23.75493	-57.06993	477.11435	-8.07725	87.34899	421.81921
6905	-23.80000	-57.03095	479.40518	-8.13193	87.63699	423.27188
6906	-23.83678	-56.98832	481.71680	-8.18646	87.92150	424.72049
6907	-23.86515	-56.94197	484.04813	-8.24084	88.20256	426.16525
6908	-23.88496	-56.89183	486.39670	-8.29504	88.48011	427.60547
6909	-23.89609	-56.83788	488.76013	-8.34902	88.75405	429.04056
6910	-23.89845	-56.78001	491.13852	-8.40282	89.02462	430.47137
6911	-23.89191	-56.71811	493.53204	-8.45647	89.29203	431.89886
6912	-23.87634	-56.65215	495.93832	-8.50992	89.55622	433.32242
6913	-23.85166	-56.58210	498.35483	-8.56315	89.81710	434.74136
6914	-23.81774	-56.50785	500.78171	-8.61618	90.07491	436.15665
6915	-23.77451	-56.42933	503.21902	-8.66902	90.32990	437.56921
6916	-23.72194	-56.34655	505.66415	-8.72161	90.58205	438.97852
6917	-23.66002	-56.25954	508.11435	-8.77390	90.83135	440.38403
6918	-23.58868	-56.16822	510.56973	-8.82589	91.07808	441.78665
6919	-23.50784	-56.07252	513.03021	-8.87758	91.32247	443.18744
6920	-23.41749	-55.97245	515.49329	-8.92892	91.56453	444.58582
6921	-23.31763	-55.86807	517.95605	-8.97985	91.80424	445.98120
6922	-23.20825	-55.75933	520.41736	-9.03035	92.04174	447.37381
6923	-23.08913	-55.64603	522.87988	-9.08047	92.27753	448.76620
6924	-22.96035	-55.52828	525.33942	-9.13011	92.51150	450.15710
6925	-22.82202	-55.40612	527.79327	-9.17920	92.74365	451.54599
6926	-22.67404	-55.27948	530.24121	-9.22770	92.97426	452.93387
6927	-22.51635	-55.14825	532.68323	-9.27561	93.20360	454.32187
6928	-22.34900	-55.01250	535.11646	-9.32284	93.43165	455.70947
6929	-22.17212	-54.87228	537.53809	-9.36932	93.65844	457.09616
6930	-21.98559	-54.72750	539.94806	-9.41503	93.88425	458.48294
6931	-21.78931	-54.57806	542.34619	-9.45995	94.10933	459.87094
6932	-21.58339	-54.42402	544.72968	-9.50399	94.33368	461.25961
6933	-21.36800	-54.26545	547.09564	-9.54707	94.55732	462.64859
6934	-21.14307	-54.10222	549.44373	-9.58917	94.78049	464.03888
6935	-20.90854	-53.93425	551.77362	-9.63023	95.00346	465.43164
6936	-20.66457	-53.76159	554.08234	-9.67018	95.22618	466.82642
6937	-20.41136	-53.58430	556.36707	-9.70893	95.44869	468.22281
6938	-20.14883	-53.40228	558.62750	-9.74644	95.67124	469.62189
6939	-19.87689	-53.21540	560.86310	-9.78268	95.89407	471.02478
6940	-19.59573	-53.02373	563.07098	-9.81756	96.11716	472.43106
6941	-19.30574	-52.82747	565.24731	-9.85099	96.34042	473.83945
6942	-19.00659	-52.62626	567.39410	-9.88297	96.56427	475.25266
6943	-18.69841	-52.42007	569.50952	-9.91344	96.78880	476.67096
6944	-18.38151	-52.20897	571.59106	-9.94233	97.01395	478.09387
6945	-18.05623	-51.99305	573.63599	-9.96958	97.23969	479.52100
6946	-17.72254	-51.77217	575.64386	-9.99515	97.46620	480.95340
6947	-17.38040	-51.54615	577.61420	-10.01901	97.69369	482.39212
6948	-17.03014	-51.31510	579.54431	-10.04108	97.92211	483.83676
6949	-16.67211	-51.07911	581.43158	-10.06130	98.15141	485.28683
6950	-16.30628	-50.83801	583.27563	-10.07964	98.38177	486.74341
6951	-15.93264	-50.59159	585.07587	-10.09605	98.61334	488.20746
6952	-15.55160	-50.33992	586.82996	-10.11048	98.84600	489.67853
6953	-15.16356	-50.08305	588.53546	-10.12288	99.07963	491.15591
6954	-14.76853	-49.82075	590.19202	-10.13321	99.31435	492.64059
6955	-14.36650	-49.55281	591.79895	-10.14143	99.55030	494.13373
6956	-13.95788	-49.27930	593.35400	-10.14748	99.78737	495.63464
6957	-13.54310	-49.00029	594.85480	-10.15133	100.02541	497.14270
6958	-13.12239	-48.71570	596.30011	-10.15292	100.26444	498.65817
6959	-12.69525	-48.42498	597.69086	-10.15222	100.50484	500.18365
6960	-12.26238	-48.12833	599.02417	-10.14918	100.74630	501.71759
6961	-11.82428	-47.82581	600.29816	-10.14376	100.98859	503.25919
6962	-11.38096	-47.51714	601.51227	-10.13593	101.23179	504.80927
6963	-10.93240	-47.20205	602.66602	-10.12565	101.47595	506.36871
6964	-10.47910	-46.88060	603.75739	-10.11287	101.72086	507.93668
6965	-10.02157	-46.55283	604.78473	-10.09758	101.96633	509.51239
6966	-9.55979	-46.21849	605.74731	-10.07971	102.21239	511.09668
6967	-9.09376	-45.87727	606.64453	-10.05924	102.45912	512.69049
6968	-8.62397	-45.52923	607.47461	-10.03613	102.70631	514.29291
6969	-8.15096	-45.17448	608.23657	-10.01036	102.95368	515.90277
6970	-7.67474	-44.81273	608.93018	-9.98193	103.20123	517.52075
6971	-7.19531	-44.44367	609.55530	-9.95078	103.44898	519.14752
6972	-6.71319	-44.06741	610.11090	-9.91693	103.69665	520.78180
6973	-6.22892	-43.68407	610.59625	-9.88037	103.94396	522.42242
6974	-5.74252	-43.29333	611.01093	-9.84106	104.19093	524.07013
6975	-5.25396	-42.89489	611.35468	-9.79897	104.43755	525.72546
6976	-4.76380	-42.48886	611.62659	-9.75411	104.68355	527.38727
6977	-4.27283	-42.07560	611.82605	-9.70650	104.92851	529.05328
6978	-3.78049	-41.65437	611.95337	-9.65607	105.17271	530.72589
6979	-3.28702	-41.22510	612.00842	-9.60282	105.41595	532.40454
6980	-2.79293	-40.78796	611.99109	-9.54677	105.65800	534.08759
6981	-2.29874	-40.34314	611.90149	-9.48795	105.89851	535.77374
6982	-1.80442	-39.89034	611.73956	-9.42633	106.13748	537.46332
6983	-1.30993	-39.42923	611.50525	-9.36187	106.37489	539.15668
6984	-0.81579	-38.96002	611.19861	-9.29461	106.61044	540.85236
6985	-0.32252	-38.48290	610.81982	-9.22458	106.84384	542.54883
6986	0.16993	-37.99758	610.36890	-9.15175	107.07509	544.24646
6987	0.66161	-37.50378	609.84607	-9.07609	107.30413	545.94537
6988	1.15204	-37.00181	609.25232	-8.99766	107.53070	547.64380
6989	1.64076	-36.49197	608.58868	-8.91654	107.75453	549.34003
6990	2.12783	-35.97401	607.85553	-8.83269	107.97562	551.03418
6991	2.61330	-35.44769	607.05316	-8.74610	108.19391	552.72632
6992	3.09671	-34.91329	606.18256	-8.65681	108.40913	554.41467
6993	3.57759	-34.37115	605.24500	-8.56492	108.62103	556.09753
6994	4.05574	-33.82131	604.24127	-8.47044	108.82946	557.77417
6995	4.53174	-33.26291	603.17047	-8.37324	109.03462	559.44635
6996	5.00494	-32.69667	602.03516	-8.27348	109.23621	561.11139
6997	5.47496	-32.12306	600.83765	-8.17126	109.43401	562.76733
6998	5.94193	-31.54193	599.57904	-8.06661	109.62804	564.41412
6999	6.40599	-30.95309	598.26001	-7.95951	109.81833	566.05176
7000	6.86675	-30.35701	596.88306	-7.85008	110.00469	567.67834
7001	7.32385	-29.75419	595.45062	-7.73843	110.18694	569.29193
7002	7.77740	-29.14443	593.96338	-7.62459	110.36510	570.89258
7003	8.22755	-28.52755	592.42230	-7.50852	110.53916	572.48010
7004	8.67392	-27.90405	590.82983	-7.39036	110.70896	574.05261
7005	9.11623	-27.27448	589.18909	-7.27025	110.87437	575.60840
7006	9.55471	-26.63871	587.50134	-7.14820	111.03545	577.14728
7007	9.98956	-25.99662	585.76801	-7.02423	111.19227	578.66907
7008	10.42052	-25.34875	583.99213	-6.89846	111.34469	580.17206
7009	10.84732	-24.69570	582.17712	-6.77106	111.49261	581.65430
7010	11.27017	-24.03732	580.32416	-6.64202	111.63611	583.11566
7011	11.68929	-23.37348	578.43451	-6.51136	111.77520	584.55609
7012	12.10439	-22.70473	576.51123	-6.37922	111.90978	585.97369
7013	12.51504	-22.03206	574.55914	-6.24583	112.03972	587.36591
7014	12.92194	-21.35460	572.57770	-6.11106	112.16518	588.73431
7015	13.32515	-20.67261	570.56976	-5.97499	112.28622	590.07782
7016	13.72450	-19.98671	568.53943	-5.83779	112.40273	591.39478
7017	14.11983	-19.29753	566.49060	-5.69962	112.51471	592.68372
7018	14.51141	-18.60497	564.42529	-5.56050	112.62218	593.94421
7019	14.89951	-17.90889	562.34515	-5.42044	112.72524	595.17621
7020	15.28398	-17.20993	560.25427	-5.27960	112.82382	596.37799
7021	15.66465	-16.50873	558.15662	-5.13816	112.91790	597.54810
7022	16.04181	-15.80516	556.05414	-4.99612	113.00751	598.68628
7023	16.41577	-15.09904	553.94897	-4.85350	113.09276	599.79254
7024	16.78641	-14.39098	551.84546	-4.71048	113.17361	600.86548
7025	17.15364	-13.68157	549.74811	-4.56721	113.25005	601.90399
7026	17.51778	-12.97064	547.65912	-4.42373	113.32217	602.90808
7027	17.87913	-12.25801	545.58051	-4.28003	113.39001	603.87762
7028	18.23759	-11.54427	543.51685	-4.13630	113.45358	604.81146
7029	18.59308	-10.83003	541.47253	-3.99271	113.51289	605.70850
7030	18.94572	-10.11551	539.45081	-3.84935	113.56795	606.56805
7031	19.29617	-9.39970	537.45166	-3.70608	113.61890	607.39105
7032	19.64417	-8.68349	535.48053	-3.56314	113.66567	608.17609
7033	19.98961	-7.96732	533.54150	-3.42070	113.70824	608.92230
7034	20.33278	-7.25087	531.63666	-3.27879	113.74667	609.62988
7035	20.67397	-6.53380	529.76825	-3.13740	113.78094	610.29865
7036	21.01309	-5.81656	527.94031	-2.99672	113.81107	610.92792
7037	21.35006	-5.09962	526.15698	-2.85690	113.83704	611.51691
7038	21.68515	-4.38263	524.42041	-2.71797	113.85888	612.06567
7039	22.01865	-3.66527	522.73285	-2.57993	113.87660	612.57410
7040	22.35047	-2.94795	521.09833	-2.44295	113.89019	613.04144
7041	22.68049	-2.23096	519.52057	-2.30719	113.89961	613.46741
7042	23.00896	-1.51375	518.00159	-2.17266	113.90485	613.85205
7043	23.33612	-0.79579	516.54352	-2.03937	113.90587	614.19543
7044	23.66185	-0.07731	515.14990	-1.90747	113.90264	614.49713
7045	23.98603	0.64144	513.82458	-1.77711	113.89513	614.75696
7046	24.30890	1.36100	512.56946	-1.64831	113.88330	614.97491
7047	24.63071	2.08191	511.38681	-1.52108	113.86711	615.15094
7048	24.95134	2.80393	510.28021	-1.39557	113.84655	615.28485
7049	25.27048	3.52644	509.25360	-1.27199	113.82160	615.37634
7050	25.58866	4.25089	508.30750	-1.15020	113.79219	615.42584
7051	25.90587	4.97755	507.44427	-1.03025	113.75826	615.43365
7052	26.22192	5.70632	506.66675	-0.91226	113.71978	615.39996
7053	26.53663	6.43709	505.97754	-0.79635	113.67674	615.32507
7054	26.85015	7.17052	505.37833	-0.68251	113.62907	615.20929
7055	27.16265	7.90732	504.87128	-0.57072	113.57669	615.05280
7056	27.47394	8.64736	504.45886	-0.46111	113.51959	614.85583
7057	27.78383	9.39052	504.14352	-0.35378	113.45776	614.61902
7058	28.09247	10.13747	503.92719	-0.24872	113.39113	614.34235
7059	28.39991	10.88883	503.81161	-0.14592	113.31960	614.02631
7060	28.70584	11.64438	503.79883	-0.04545	113.24320	613.67145
7061	29.00995	12.40388	503.89050	0.05260	113.16191	613.27863
7062	29.31229	13.16795	504.08841	0.14826	113.07567	612.84802
7063	29.61287	13.93719	504.39444	0.24155	112.98438	612.38019
7064	29.91139	14.71137	504.81046	0.33239	112.88806	611.87567
7065	30.20756	15.49025	505.33783	0.42070	112.78671	611.33539
