	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
360	-0.58344	0.00000	-0.00000	-0.54216	0.00000	-0.00000	-1.32984	-7.44923	11.26459	13.04697	7.31739	-13.94100	-15.00525	0.13348	-0.00025	-15.89734	-2.26920	-0.00081	23.60125	6.49169	5.53896	1.13796	-5.55954	-12.87775	28.37932	12.78475	-2.98468	33.22661	-11.08457	22.78616	133.72147	-0.00238	-93.77032	131.21059	-0.00135	95.83362	4.87473	-0.85134	0.00033	-5.00672	-2.46972	-0.00101	-0.10145	0.22595	9.51852	-20.58502	-3.14708	8.99056	5.63933	-4.04563	7.74870
361	-0.73658	0.00000	0.00000	-0.32136	-0.00000	0.00000	-1.38303	-7.01628	11.64182	13.06401	7.46920	-13.75401	-15.51235	0.10078	0.00078	-15.10588	-2.18817	0.00073	24.03430	6.55980	5.38030	0.89637	-5.50310	-13.12116	28.01970	12.81402	-2.22556	33.19194	-11.12219	23.18832	133.81407	-0.00053	-93.48951	131.31671	0.00006	94.89833	4.74589	-0.69505	-0.00114	-4.64363	-2.99429	-0.00222	0.01904	0.17029	9.73975	-20.45323	-3.27661	9.17863	5.72470	-3.99551	7.44816
362	-0.98622	0.00000	0.00000	-0.29937	-0.00000	0.00000	-1.45238	-6.60439	12.36357	13.03034	7.58814	-13.79458	-15.98986	-0.02228	0.00086	-14.33230	-2.03859	0.00067	24.35612	6.72086	4.96440	0.58224	-5.38097	-13.02696	27.78477	12.77281	-1.64374	33.18201	-11.13061	23.46741	133.76933	-0.00032	-93.86854	131.47838	0.00150	93.21205	4.39905	-0.42113	-0.00182	-4.09099	-3.29612	-0.00055	0.22530	0.17246	9.80478	-20.24323	-3.29733	9.24042	5.71824	-3.91256	7.29976
363	-1.10034	0.00000	-0.00000	-0.50020	0.00000	0.00000	-1.61932	-6.36711	13.01480	12.93565	7.63181	-13.70822	-16.41734	-0.15395	0.00025	-13.65208	-1.92056	-0.00074	24.52792	6.98277	4.73369	0.22658	-5.23097	-12.93121	27.58734	12.72196	-1.23565	33.17645	-11.25634	23.64586	133.61650	-0.00015	-94.34052	131.69185	0.00165	91.42201	4.15281	-0.04434	-0.00012	-3.63579	-3.48655	0.00159	0.53631	0.17202	9.88879	-19.92742	-3.32711	9.31910	5.61119	-3.79599	7.31743
364	-0.79247	0.00000	-0.00000	-0.74179	-0.00000	0.00000	-2.02567	-6.31193	13.31851	12.83727	7.55121	-13.38540	-16.75560	-0.26804	-0.00015	-13.06169	-1.82430	-0.00099	24.62090	7.27787	4.84215	-0.12227	-5.11817	-13.09108	27.36498	12.69001	-0.87905	33.15166	-11.53480	23.76805	133.45200	0.00051	-94.51292	131.93918	0.00067	89.89215	4.25836	0.35092	0.00201	-3.49468	-3.84631	0.00421	0.83526	0.12191	10.04474	-19.62048	-3.42857	9.44792	5.45738	-3.67453	7.34465
365	-0.11033	0.00000	-0.00000	-0.81246	-0.00000	0.00000	-2.63910	-6.38271	13.39655	12.80735	7.31116	-13.02029	-16.99020	-0.40915	-0.00012	-12.48462	-1.63722	0.00041	24.73597	7.56770	5.01173	-0.42717	-5.06949	-13.35404	27.04934	12.67704	-0.52381	33.09619	-11.88916	23.85469	133.36507	0.00046	-94.41447	132.21704	0.00004	88.71935	4.60634	0.61910	0.00193	-3.60330	-4.36398	0.00599	0.95782	-0.00138	10.18647	-19.49227	-3.59362	9.53780	5.34450	-3.55193	7.31101
366	0.52714	-0.00000	-0.00000	-0.61340	-0.00000	0.00000	-3.27551	-6.50664	13.36022	12.79292	7.05818	-12.71106	-17.16092	-0.57455	-0.00014	-11.84059	-1.33827	0.00161	24.94421	7.86574	5.02217	-0.66137	-5.05375	-13.53223	26.61630	12.64516	-0.26043	32.97929	-12.23546	23.91182	133.34602	-0.00034	-94.25786	132.54573	0.00024	87.85692	4.87516	0.71242	0.00114	-3.71801	-4.72979	0.00547	0.87915	-0.21527	10.25872	-19.57154	-3.81927	9.53075	5.33397	-3.39721	7.29363
367	0.75658	-0.00000	-0.00000	-0.26309	0.00000	0.00000	-3.78534	-6.68659	13.08976	12.68147	7.00401	-12.37703	-17.35301	-0.67885	-0.00060	-11.14243	-1.03522	0.00118	25.27864	8.18659	5.00800	-0.79288	-5.02788	-13.67887	26.09698	12.57395	-0.21451	32.75388	-12.57206	23.97141	133.27182	-0.00137	-94.17390	132.90579	0.00015	87.21738	4.86746	0.86607	0.00104	-3.82821	-4.80561	0.00378	0.72972	-0.49434	10.33012	-19.72353	-4.10570	9.50006	5.42366	-3.20423	7.36568
368	0.58773	-0.00000	-0.00000	-0.05849	0.00000	-0.00000	-4.13515	-7.01046	12.53924	12.48306	7.18548	-11.97050	-17.64214	-0.68426	-0.00117	-10.49001	-0.82257	-0.00002	25.70904	8.53977	5.18232	-0.81432	-4.98605	-13.88474	25.52578	12.52400	-0.36996	32.43688	-12.95475	24.08016	133.02002	-0.00124	-94.16722	133.21758	-0.00037	86.69249	4.59304	1.42027	0.00191	-4.07170	-4.78224	0.00146	0.61932	-0.74671	10.49952	-19.83051	-4.40135	9.57079	5.54166	-3.01553	7.51175
369	0.28646	0.00000	0.00000	-0.17826	0.00000	-0.00000	-4.36582	-7.46821	11.92816	12.29384	7.50069	-11.48845	-18.05074	-0.69024	-0.00082	-9.95320	-0.70203	-0.00063	26.13520	8.95617	5.51605	-0.79197	-4.94323	-14.14964	24.97799	12.56347	-0.52795	32.15986	-13.36717	24.26814	132.57872	0.00253	-94.04465	133.40958	-0.00086	86.12419	4.11944	2.38887	0.00590	-4.33055	-4.86206	-0.00069	0.53542	-0.86497	10.79229	-19.90016	-4.61440	9.80451	5.56317	-2.86893	7.65597
370	0.12656	0.00000	-0.00000	-0.50152	0.00000	-0.00000	-4.54513	-7.87296	11.51822	12.13529	7.86095	-10.87467	-18.55966	-0.83731	0.00048	-9.51326	-0.63596	-0.00070	26.47660	9.47028	5.80824	-0.82111	-4.88739	-14.50532	24.58480	12.66611	-0.51416	32.05575	-13.67589	24.56527	132.03690	0.00626	-93.64378	133.47363	-0.00111	85.62258	3.40711	3.47099	0.00759	-4.55476	-5.07690	-0.00144	0.44043	-0.81222	11.15758	-19.97114	-4.69242	10.16640	5.39496	-2.76572	7.72563
371	0.21493	-0.00000	0.00000	-0.83697	0.00000	-0.00000	-4.77008	-8.08343	11.30317	11.95869	8.17719	-10.10694	-19.15258	-1.13134	0.00108	-9.12264	-0.59668	-0.00065	26.77581	10.05825	5.97063	-0.92470	-4.79101	-15.01088	24.37783	12.75350	-0.38318	32.09948	-13.77523	24.97916	131.48451	0.00230	-93.40823	133.45215	-0.00054	85.61778	2.21425	4.60926	-0.00838	-5.09947	-5.35304	-0.00143	0.35388	-0.65560	11.51317	-20.03049	-4.66956	10.55555	5.08448	-2.70476	7.68915
372	0.47115	0.00000	-0.00000	-1.19354	0.00000	-0.00000	-5.16423	-8.17073	11.06941	11.77851	8.32089	-9.38641	-19.81743	-1.45027	0.00035	-8.75950	-0.53025	-0.00033	27.14848	10.63168	6.04921	-1.05019	-4.66547	-15.52164	24.19461	12.79210	-0.31019	32.14364	-13.69584	25.42605	130.95023	-0.00551	-93.96229	133.38504	0.00039	86.15707	0.35760	6.07135	-0.03577	-6.06767	-5.58114	-0.00427	0.27991	-0.51664	11.79186	-20.08211	-4.63630	10.86619	4.79300	-2.69553	7.55258
373	0.77455	0.00000	0.00000	-1.65283	-0.00000	0.00000	-5.79886	-8.24744	10.72390	11.68207	8.23964	-9.04332	-20.50682	-1.73011	-0.00034	-8.41433	-0.35508	0.00031	27.63652	11.13224	6.02587	-1.14947	-4.55535	-15.70553	23.83584	12.81414	-0.34731	32.08248	-13.52162	25.74150	130.47389	-0.00753	-95.10307	133.28769	0.00074	86.68890	-1.82837	7.68402	-0.03451	-6.84600	-5.59414	-0.00634	0.17227	-0.47266	11.96981	-20.17649	-4.65697	11.04892	4.63446	-2.72776	7.36249
374	0.99156	-0.00000	0.00000	-2.06026	0.00000	-0.00000	-6.62228	-8.29113	10.35079	11.67193	8.01673	-9.12247	-21.14952	-2.02446	0.00007	-8.07211	-0.06343	0.00071	28.17079	11.60932	5.85206	-1.20957	-4.46827	-15.45898	23.25664	12.88711	-0.39322	31.90888	-13.31601	25.76815	130.16998	-0.00496	-96.00172	133.18973	0.00055	86.62036	-3.55831	8.52121	-0.00746	-6.71448	-5.13027	0.00481	0.02174	-0.48518	12.05638	-20.32145	-4.69881	11.12600	4.58534	-2.76117	7.21693
375	0.86655	0.00000	-0.00000	-2.14814	-0.00000	0.00000	-7.51886	-8.27073	9.99493	11.62840	7.71172	-9.27774	-21.72738	-2.37620	0.00098	-7.72549	0.25312	0.00058	28.67585	12.16598	5.62989	-1.22648	-4.36158	-15.04414	22.55711	13.08595	-0.34075	31.67177	-13.15916	25.46439	130.08681	-0.00308	-95.94807	133.13901	0.00060	85.75784	-4.17985	7.88875	-0.00959	-5.57292	-4.04186	0.02294	-0.11013	-0.44232	12.05427	-20.45225	-4.65788	11.13896	4.55743	-2.75207	7.23172
376	0.17208	0.00000	-0.00000	-1.93042	-0.00000	0.00000	-8.43764	-8.25991	9.51451	11.47703	7.27729	-9.16599	-22.32636	-2.70948	0.00100	-7.38894	0.50866	0.00022	29.18232	12.83422	5.59901	-1.18792	-4.20597	-14.73938	21.85345	13.45877	-0.21838	31.43040	-13.13162	24.99112	130.02002	0.00394	-94.70867	133.15117	0.00036	84.60297	-3.83357	6.41606	-0.02976	-4.05346	-2.55020	0.02162	-0.15315	-0.28348	11.97670	-20.49618	-4.48199	11.12139	4.51425	-2.68511	7.44745
377	-0.91122	0.00000	0.00000	-1.63909	-0.00000	0.00000	-9.40787	-8.25853	8.66841	11.27886	6.72256	-8.73226	-23.07313	-2.88411	-0.00078	-7.09627	0.66804	-0.00007	29.80641	13.54192	5.92162	-1.07973	-4.00559	-14.62357	21.21721	13.95759	-0.18589	31.21359	-13.20743	24.60589	129.62953	0.01395	-92.88135	133.24193	0.00066	83.89279	-3.57716	5.53307	-0.03119	-2.88619	-1.01421	0.00639	-0.08145	-0.07524	11.94698	-20.42097	-4.27640	11.16604	4.49359	-2.57350	7.74791
378	-1.76587	0.00000	-0.00000	-1.38924	-0.00000	0.00000	-10.42766	-8.10945	7.40801	11.13848	6.22459	-8.11579	-23.99608	-2.85384	-0.00301	-6.88738	0.70524	-0.00018	30.59624	14.20613	6.48227	-0.90494	-3.76447	-14.66252	20.68235	14.41697	-0.27522	31.03603	-13.22961	24.41197	128.83180	0.00802	-91.69366	133.49442	0.00504	83.47184	-4.16261	5.58566	-0.02512	-2.15938	0.45925	0.00219	0.06586	0.04099	12.16401	-20.25556	-4.24282	11.41061	4.53024	-2.43586	7.92456
379	-1.91878	0.00000	-0.00000	-1.18637	0.00000	-0.00000	-11.42583	-7.78467	6.01873	11.09714	6.00732	-7.47121	-24.97901	-2.72931	-0.00306	-6.78008	0.60176	-0.00009	31.43547	14.81218	6.94500	-0.69935	-3.48578	-14.78349	20.25079	14.67958	-0.22928	30.94792	-13.06874	24.33213	127.91444	-0.00682	-91.93586	133.95944	0.01085	82.66573	-4.76444	5.23347	-0.03185	-1.64154	1.85534	0.00457	0.19839	0.00421	12.64647	-20.08945	-4.44473	11.85159	4.58685	-2.29092	7.88132
380	-1.54129	0.00000	-0.00000	-1.10518	0.00000	0.00000	-12.34794	-7.57095	4.91719	11.12813	6.17294	-6.95425	-25.87785	-2.69740	-0.00058	-6.73693	0.38290	-0.00012	32.14573	15.38900	7.00274	-0.53365	-3.19147	-14.85421	19.94136	14.72727	0.14954	30.99232	-12.81160	24.27712	127.14968	-0.01072	-93.32637	134.51921	0.00843	81.66048	-4.02982	3.29213	-0.07591	-1.45143	2.97232	0.00160	0.24249	-0.08310	13.11581	-20.01291	-4.68925	12.26292	4.56714	-2.15851	7.72743
381	-1.07751	0.00000	-0.00000	-1.23241	-0.00000	0.00000	-13.19483	-7.79793	4.36580	11.20238	6.61974	-6.75128	-26.64555	-2.88338	0.00206	-6.67520	0.13803	-0.00038	32.66336	15.93690	6.58485	-0.48091	-2.92911	-14.69707	19.81332	14.63056	0.66963	31.13279	-12.72522	24.17820	126.51681	-0.00586	-95.00736	134.98039	0.00145	81.19164	-1.95999	0.29096	-0.08806	-1.72171	3.68011	-0.00103	0.21768	-0.08319	13.28361	-20.02497	-4.74741	12.42085	4.39228	-2.05042	7.62485
382	-0.59855	-0.00000	0.00000	-1.49777	-0.00000	-0.00000	-14.00639	-8.46081	4.29757	11.32982	7.04698	-6.90801	-27.31059	-3.23409	0.00256	-6.52900	0.00257	-0.00027	33.07020	16.40399	5.93514	-0.55062	-2.77261	-14.24749	19.86783	14.43245	1.04379	31.27389	-12.97923	23.97560	125.89934	0.00125	-96.32191	135.26793	-0.00155	81.49596	0.42633	-2.38065	-0.03533	-2.13933	4.12620	0.00028	0.22288	0.02245	13.18881	-20.02402	-4.61549	12.36829	4.08600	-1.97900	7.61793
383	0.02585	-0.00000	0.00000	-1.73345	0.00000	0.00000	-14.85882	-9.19349	4.37400	11.52591	7.11222	-7.20548	-27.89771	-3.56538	0.00113	-6.28521	0.07452	0.00048	33.47537	16.74441	5.41028	-0.68388	-2.76772	-13.67423	19.98068	14.16649	1.30013	31.32598	-13.44671	23.70378	125.30885	0.00828	-97.08798	135.46161	-0.00279	82.49243	2.48524	-4.01302	0.01275	-2.33556	4.47280	0.00235	0.30881	0.15921	13.08937	-19.94189	-4.45276	12.32218	3.77861	-1.95642	7.64058
384	0.62760	-0.00000	-0.00000	-1.85166	0.00000	-0.00000	-15.78637	-9.62856	4.29270	11.74541	6.72623	-7.35632	-28.43880	-3.73758	-0.00038	-5.96567	0.31398	0.00098	33.92044	16.99329	5.14784	-0.83385	-2.84257	-13.24349	20.00426	13.93475	1.65935	31.26186	-13.83939	23.48138	124.79807	0.01017	-97.56200	135.67671	-0.00460	84.04855	4.05202	-4.77764	0.02396	-2.24333	4.76269	0.00290	0.40366	0.23992	13.09392	-19.84453	-4.37861	12.35448	3.58748	-1.94791	7.61953
385	0.93197	-0.00000	-0.00000	-1.86979	-0.00000	-0.00000	-16.66962	-9.74155	4.01117	11.88772	6.18928	-7.23292	-28.98927	-3.73437	-0.00103	-5.62331	0.56881	0.00052	34.35905	17.26236	5.04592	-1.01050	-2.83901	-13.09982	19.93262	13.84143	2.13250	31.12219	-14.00169	23.37982	124.28111	0.00006	-98.33991	135.93703	-0.00366	85.63818	4.93608	-5.11189	0.01724	-1.92365	4.98355	0.00157	0.41140	0.18624	13.10624	-19.83729	-4.43324	12.34744	3.49114	-1.85654	7.56218
386	0.97588	0.00000	0.00000	-1.87221	0.00000	-0.00000	-17.30279	-9.75384	3.65233	11.89663	5.92637	-6.89878	-29.56961	-3.61570	-0.00095	-5.33200	0.73791	-0.00017	34.69249	17.63261	4.95403	-1.24253	-2.67342	-13.18284	19.89198	13.86768	2.45395	30.95371	-14.02481	23.38389	123.57095	-0.01994	-99.85615	136.16467	-0.00037	86.44810	5.00966	-5.32234	0.01266	-1.46738	5.04931	-0.00126	0.33056	-0.02000	13.06213	-19.92711	-4.61146	12.23431	3.36694	-1.60237	7.56527
387	0.96597	0.00000	0.00000	-1.95226	0.00000	-0.00000	-17.59515	-9.79994	3.30757	11.80931	6.09077	-6.48326	-30.15683	-3.44798	-0.00064	-5.12136	0.85198	-0.00028	34.88539	18.06898	4.75958	-1.51109	-2.40981	-13.31221	19.91080	13.92970	2.43714	30.80144	-14.10407	23.47348	122.62037	-0.02876	-101.71437	136.27513	-0.00016	85.98669	4.32412	-5.44023	0.00966	-1.09612	4.90887	-0.00303	0.23752	-0.29941	12.99557	-20.03314	-4.85052	12.07455	3.16903	-1.20083	7.71527
388	0.97713	0.00000	-0.00000	-2.11143	0.00000	0.00000	-17.63236	-9.88999	3.01600	11.69226	6.50030	-6.01552	-30.72287	-3.27172	-0.00040	-4.96138	0.97100	-0.00006	35.02346	18.48170	4.43363	-1.72299	-2.15880	-13.37574	19.80026	14.01770	2.24306	30.73532	-14.33144	23.66534	121.62083	-0.01104	-102.62769	136.26352	-0.00249	84.57217	2.84784	-5.22915	-0.00589	-1.08149	4.65114	-0.00117	0.19997	-0.54049	12.90037	-20.08496	-5.04368	11.90106	2.99040	-0.74302	7.98246
389	0.97804	-0.00000	-0.00000	-2.27967	-0.00000	0.00000	-17.56686	-10.05777	2.83510	11.59069	6.90943	-5.43954	-31.20768	-3.11143	-0.00008	-4.83303	1.08881	0.00004	35.17944	18.82375	4.10119	-1.78989	-1.98233	-13.40736	19.37840	14.16403	2.20388	30.76982	-14.64143	23.96019	120.80034	0.01286	-101.31792	136.19753	-0.00225	83.35561	0.58484	-4.47472	-0.03001	-1.49166	4.27024	0.00475	0.24076	-0.67348	12.71043	-20.06206	-5.10253	11.67591	2.90823	-0.32963	8.23728
390	0.91726	0.00000	0.00000	-2.46997	0.00000	-0.00000	-17.53514	-10.30276	2.82979	11.54631	7.22997	-4.82795	-31.53253	-2.99328	0.00026	-4.74331	1.16418	-0.00002	35.30050	19.09181	3.94772	-1.74403	-1.89042	-13.42752	18.71957	14.32266	2.49467	30.82078	-14.91479	24.30634	120.20908	0.01826	-97.97041	136.11214	0.00103	83.40464	-1.92817	-3.35220	-0.03150	-2.06845	3.52132	0.00972	0.34272	-0.70947	12.44501	-19.98010	-5.04415	11.41349	2.86837	-0.01224	8.35498
391	0.76660	0.00000	0.00000	-2.75328	-0.00000	0.00000	-17.64820	-10.47394	3.03823	11.58365	7.47433	-4.43115	-31.69307	-2.94101	0.00037	-4.68289	1.18819	-0.00006	35.31022	19.28275	3.99804	-1.71047	-1.85404	-13.31475	18.08364	14.37552	3.05506	30.83675	-15.06334	24.62408	119.73483	0.00773	-94.48954	135.95027	0.00339	84.45319	-3.80167	-2.40825	-0.00724	-2.28076	2.34565	0.00425	0.43706	-0.75550	12.27085	-19.89934	-5.02681	11.23351	2.78134	0.24123	8.28346
392	0.63148	0.00000	0.00000	-2.97555	-0.00000	0.00000	-17.96771	-10.38945	3.44030	11.63945	7.61134	-4.38822	-31.74856	-2.93411	0.00028	-4.64362	1.19851	-0.00005	35.22024	19.38552	4.14374	-1.76191	-1.82769	-12.96994	17.64922	14.24257	3.72037	30.86864	-15.05007	24.82808	119.26155	-0.00518	-92.69804	135.67128	-0.00007	85.06153	-4.57798	-2.10470	0.00846	-1.67807	1.22060	-0.00139	0.42751	-0.92829	12.34926	-19.90883	-5.21608	11.24703	2.64203	0.50445	8.05502
393	0.68049	0.00000	-0.00000	-2.84982	0.00000	-0.00000	-18.42391	-10.08260	3.95994	11.58693	7.62610	-4.53210	-31.72516	-2.91897	0.00023	-4.63796	1.23113	-0.00003	35.07242	19.43047	4.32339	-1.87129	-1.76824	-12.48891	17.36349	13.96614	4.35225	30.95905	-14.91370	24.89881	118.77169	-0.00987	-92.77766	135.36575	-0.00393	84.27453	-4.45086	-2.43558	0.00493	-0.56247	0.70722	0.00510	0.29269	-1.22450	12.66330	-20.03142	-5.60293	11.43939	2.49341	0.82485	7.77443
394	0.89000	0.00000	0.00000	-2.46391	0.00000	-0.00000	-18.76090	-9.79264	4.55811	11.37923	7.63221	-4.59793	-31.60397	-2.89756	0.00018	-4.64946	1.27383	-0.00002	34.86769	19.50427	4.51247	-1.97953	-1.63937	-12.04648	17.05694	13.69283	4.89276	31.07917	-14.74287	24.97233	118.27747	-0.00638	-93.77966	135.19014	-0.00167	82.75589	-3.83693	-3.02430	-0.00176	0.07119	0.89617	0.00598	0.12362	-1.52360	13.08754	-20.18072	-6.03066	11.73482	2.35881	1.20706	7.54913
395	1.02043	0.00000	-0.00000	-2.25126	-0.00000	-0.00000	-18.69468	-9.70906	5.29956	11.10292	7.76267	-4.50242	-31.37517	-2.92911	-0.00011	-4.62816	1.28027	-0.00003	34.60461	19.66089	4.65748	-2.03572	-1.43778	-11.71307	16.67999	13.56203	5.32978	31.19527	-14.59327	25.22414	117.70479	-0.00271	-94.87405	135.22771	-0.00148	82.07809	-3.13723	-3.49959	-0.00231	-0.31352	1.58259	-0.00449	-0.00073	-1.70442	13.54184	-20.27844	-6.35775	12.10019	2.26761	1.61053	7.40070
396	0.87022	0.00000	-0.00000	-2.43553	0.00000	-0.00000	-18.21487	-9.87264	6.29047	10.87977	8.05472	-4.36278	-31.06367	-3.04140	-0.00044	-4.56971	1.19680	-0.00004	34.31592	19.86597	4.70256	-2.01349	-1.18713	-11.45167	16.37207	13.59842	5.64867	31.29136	-14.46872	25.63875	116.94521	-0.00178	-95.74413	135.43958	-0.00600	83.03902	-2.71367	-3.73424	-0.00008	-1.23818	2.55019	-0.00873	-0.11502	-1.72630	13.93999	-20.36338	-6.51610	12.46827	2.26030	1.96541	7.28200
397	0.44565	-0.00000	0.00000	-2.81267	0.00000	0.00000	-17.63407	-10.18904	7.48893	10.76728	8.48227	-4.30514	-30.71495	-3.19121	-0.00040	-4.52826	0.97638	0.00010	34.01664	20.05145	4.65735	-1.95706	-0.89975	-11.23904	16.30089	13.68561	5.86871	31.29878	-14.36803	26.01239	116.02105	-0.00113	-96.34534	135.69444	-0.00535	84.81581	-2.71663	-3.83391	0.00111	-1.97236	3.39262	-0.00168	-0.26144	-1.63672	14.14919	-20.49002	-6.50439	12.69693	2.31644	2.22738	7.16380
398	-0.08888	0.00000	0.00000	-3.09935	0.00000	0.00000	-17.24990	-10.45222	8.65320	10.76526	8.92382	-4.32195	-30.37182	-3.31215	-0.00008	-4.53177	0.63859	0.00024	33.67495	20.16849	4.60114	-1.95620	-0.60214	-11.09253	16.46977	13.66917	6.07943	31.08874	-14.30939	26.17589	115.12433	0.00111	-96.70835	135.84297	-0.00089	85.80302	-3.06670	-3.94096	0.00083	-2.24730	3.51145	0.00172	-0.35174	-1.54373	14.16083	-20.57576	-6.42115	12.74027	2.36420	2.40557	7.04996
399	-0.48319	0.00000	-0.00000	-3.27279	0.00000	0.00000	-17.04797	-10.52471	9.60123	10.85048	9.14969	-4.32847	-30.07037	-3.37913	0.00008	-4.54732	0.31134	0.00015	33.29106	20.20253	4.59709	-2.02362	-0.36572	-10.96756	16.70477	13.53148	6.35100	30.59665	-14.30155	26.12781	114.48199	0.00476	-96.88138	135.81471	-0.00167	85.13334	-3.71752	-4.02867	-0.00188	-2.15565	2.60448	-0.00478	-0.27993	-1.55653	14.14003	-20.50608	-6.42598	12.71619	2.39155	2.54487	6.94154
