	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
208	0.00000	0.00003	-0.00002	0.00006	0.00138	-0.00126	-0.09126	0.00772	0.12339	0.00179	-0.00172	0.00266	-0.00015	-0.00235	0.00102	0.00011	-0.00028	-0.00003	0.00376	0.00427	-0.00023	0.00014	0.00207	-0.00035	0.00124	-0.00083	0.00085	-0.00378	-0.00328	0.00417	-0.01683	0.01397	0.02737	0.00371	-0.00026	0.00507	-0.00108	0.00067	0.00017	-0.00108	0.00067	0.00017	0.00002	-0.00000	0.00000	0.01685	0.01127	-0.00800	-0.00391	-0.00143	-0.00089	0.00157	-0.00007	0.00098	0.00157	-0.00007	0.00098	-0.00002	-0.00001	0.00000	-0.04167	0.14441	0.24130
209	-0.00010	-0.00000	0.00010	-0.00541	-0.00034	0.00541	-0.00623	-0.03757	0.04492	0.00055	-0.00091	0.00051	-0.00103	-0.00092	-0.00026	0.00028	-0.00027	0.00006	0.00422	0.00306	-0.00093	-0.00195	0.00291	0.00025	0.00146	-0.00095	0.00113	-0.00074	-0.00421	0.00276	-0.01031	0.01218	0.00858	0.00005	-0.00016	0.00183	0.00026	-0.00004	0.00116	0.00026	-0.00004	0.00116	0.00000	-0.00001	0.00001	-0.00009	0.00865	0.00537	0.00010	-0.00212	0.00044	0.00104	0.00023	-0.00059	0.00104	0.00023	-0.00059	0.00000	0.00000	-0.00000	-0.16232	0.11487	0.07385
210	-0.00014	-0.00004	0.00021	-0.00748	-0.00228	0.01117	0.03996	-0.04203	-0.00366	-0.00002	0.00049	-0.00129	-0.00061	0.00090	-0.00100	0.00028	-0.00024	0.00022	0.00390	0.00015	-0.00202	-0.00196	0.00239	-0.00002	0.00096	-0.00098	0.00100	0.00311	-0.00359	0.00169	0.00109	0.00766	-0.00999	-0.00378	0.00008	-0.00163	0.00106	-0.00045	0.00139	0.00106	-0.00045	0.00139	-0.00001	-0.00000	0.00001	-0.01274	0.00100	0.01223	0.00405	-0.00239	0.00104	0.00012	0.00061	-0.00192	0.00012	0.00061	-0.00192	0.00002	0.00001	-0.00000	-0.19307	0.00583	-0.03127
211	0.00000	-0.00005	0.00022	-0.00027	-0.00317	0.01147	0.00734	-0.00216	-0.00617	0.00051	0.00089	-0.00120	0.00069	0.00121	-0.00079	0.00029	-0.00021	0.00014	0.00400	-0.00369	-0.00326	0.00030	0.00074	-0.00103	-0.00001	-0.00086	0.00051	0.00421	-0.00117	0.00039	0.02130	0.00596	-0.01320	-0.00560	-0.00021	-0.00251	0.00059	-0.00027	0.00059	0.00059	-0.00027	0.00059	-0.00002	0.00000	0.00000	-0.01251	-0.00499	0.00872	0.00526	-0.00283	0.00054	-0.00026	0.00091	-0.00202	-0.00026	0.00091	-0.00202	0.00002	0.00002	-0.00001	-0.12250	-0.06803	-0.01630
212	0.00020	-0.00001	0.00011	0.00983	-0.00164	0.00537	-0.06976	0.02447	0.01402	0.00120	-0.00049	0.00041	0.00161	-0.00042	0.00010	0.00022	-0.00013	-0.00024	0.00372	-0.00632	-0.00310	0.00263	-0.00125	-0.00118	-0.00061	-0.00039	-0.00010	0.00178	0.00192	-0.00112	0.03961	0.00793	-0.00131	-0.00470	-0.00100	-0.00059	-0.00045	0.00014	-0.00056	-0.00045	0.00014	-0.00056	-0.00001	0.00001	-0.00000	-0.00169	-0.00501	-0.00049	0.00290	-0.00224	-0.00038	0.00015	0.00074	-0.00089	0.00015	0.00074	-0.00089	0.00001	0.00001	-0.00000	-0.01386	-0.04949	0.06459
213	0.00024	0.00005	-0.00001	0.01232	0.00140	-0.00100	-0.10463	0.00253	0.05289	0.00089	-0.00191	0.00169	0.00149	-0.00198	0.00091	-0.00017	-0.00014	-0.00050	0.00253	-0.00536	-0.00086	0.00309	-0.00248	-0.00003	-0.00048	0.00023	-0.00047	-0.00217	0.00320	-0.00129	0.03855	0.01334	0.01075	-0.00238	-0.00190	0.00200	-0.00106	0.00035	-0.00111	-0.00106	0.00035	-0.00111	0.00000	0.00000	-0.00001	0.00841	0.00090	-0.00778	-0.00118	0.00010	-0.00088	0.00071	0.00012	0.00025	0.00071	0.00012	0.00025	-0.00001	-0.00000	-0.00000	0.04545	0.01487	0.13993
214	0.00011	0.00011	-0.00001	0.00523	0.00446	-0.00119	-0.05866	-0.01851	0.10818	0.00034	-0.00138	0.00210	0.00109	-0.00202	0.00116	-0.00046	-0.00030	-0.00030	0.00030	-0.00133	0.00224	0.00174	-0.00273	0.00117	0.00015	0.00041	-0.00056	-0.00506	0.00255	0.00117	0.01697	0.01883	0.01066	-0.00081	-0.00259	0.00305	-0.00105	0.00032	-0.00109	-0.00105	0.00032	-0.00109	0.00001	0.00000	-0.00000	0.00852	0.00883	-0.00743	-0.00309	0.00193	-0.00067	0.00048	-0.00044	0.00060	0.00048	-0.00044	0.00060	-0.00001	-0.00001	0.00000	0.06094	0.07054	0.21383
215	-0.00009	0.00016	0.00008	-0.00514	0.00690	0.00368	0.01594	0.02329	0.13828	0.00127	0.00063	0.00265	0.00139	-0.00132	0.00102	0.00004	-0.00036	0.00003	-0.00278	0.00244	0.00423	-0.00007	-0.00249	0.00137	0.00076	-0.00004	-0.00051	-0.00532	0.00250	0.00503	-0.00841	0.01501	0.00228	-0.00074	-0.00219	0.00200	-0.00083	0.00017	-0.00110	-0.00083	0.00017	-0.00110	0.00001	-0.00000	-0.00000	-0.00025	0.01350	-0.00236	-0.00073	0.00085	-0.00039	-0.00061	-0.00059	0.00056	-0.00061	-0.00059	0.00056	-0.00000	-0.00001	0.00000	0.09363	0.09256	0.29570
216	-0.00021	0.00019	0.00014	-0.01178	0.00845	0.00681	0.04904	0.09553	0.10831	0.00328	0.00189	0.00319	0.00196	-0.00083	0.00076	0.00103	-0.00006	0.00013	-0.00528	0.00358	0.00404	-0.00108	-0.00184	0.00075	0.00086	-0.00053	-0.00036	-0.00301	0.00342	0.00736	-0.02246	-0.00217	-0.00282	-0.00070	0.00049	-0.00038	-0.00052	-0.00013	-0.00094	-0.00052	-0.00013	-0.00094	0.00001	-0.00000	-0.00000	-0.00822	0.01161	0.00021	0.00308	-0.00167	-0.00054	-0.00130	-0.00036	0.00050	-0.00130	-0.00036	0.00050	0.00000	-0.00000	0.00000	0.13613	0.06205	0.32388
217	-0.00021	0.00019	0.00010	-0.01127	0.00850	0.00447	0.02559	0.10715	0.05111	0.00405	0.00101	0.00243	0.00144	-0.00049	0.00052	0.00153	0.00049	0.00005	-0.00540	0.00290	0.00228	-0.00101	-0.00061	0.00008	0.00051	-0.00046	-0.00015	0.00061	0.00242	0.00674	-0.02302	-0.01970	-0.00024	0.00100	0.00434	-0.00241	-0.00006	-0.00055	-0.00017	-0.00006	-0.00055	-0.00017	0.00000	-0.00001	0.00000	-0.00817	0.00543	-0.00025	0.00406	-0.00259	-0.00065	-0.00055	0.00010	0.00012	-0.00055	0.00010	0.00012	-0.00000	0.00000	0.00000	0.14718	-0.01069	0.25684
218	-0.00010	0.00011	0.00001	-0.00546	0.00532	0.00029	-0.01413	0.04009	0.02842	0.00259	-0.00105	0.00040	-0.00018	-0.00006	0.00033	0.00111	0.00086	0.00001	-0.00291	0.00259	0.00058	-0.00045	0.00099	-0.00004	0.00042	0.00001	0.00014	0.00397	-0.00134	0.00476	-0.01481	-0.02095	0.00660	0.00348	0.00586	-0.00222	0.00023	-0.00070	0.00064	0.00023	-0.00070	0.00064	-0.00000	-0.00001	0.00001	-0.00247	-0.00104	-0.00067	0.00202	-0.00148	-0.00035	0.00104	0.00049	-0.00045	0.00104	0.00049	-0.00045	-0.00000	0.00001	-0.00000	0.13956	-0.05927	0.16162
219	-0.00001	-0.00005	-0.00001	-0.00018	-0.00214	-0.00021	-0.01103	-0.02417	0.05502	0.00031	-0.00202	-0.00119	-0.00113	0.00028	0.00013	0.00027	0.00067	0.00003	0.00054	0.00320	-0.00017	0.00013	0.00254	0.00069	0.00103	0.00035	0.00069	0.00508	-0.00411	0.00394	-0.00192	-0.00725	0.01142	0.00381	0.00327	0.00003	0.00001	-0.00032	0.00069	0.00001	-0.00032	0.00069	-0.00000	-0.00001	0.00000	0.00438	-0.00756	-0.00022	0.00009	0.00006	0.00012	0.00186	0.00043	-0.00048	0.00186	0.00043	-0.00048	-0.00000	0.00000	-0.00000	0.15447	-0.01709	0.12725
220	-0.00001	-0.00022	0.00004	-0.00000	-0.01002	0.00286	0.06018	-0.01213	0.09054	-0.00095	-0.00081	-0.00086	-0.00024	0.00008	-0.00011	-0.00008	0.00014	-0.00010	0.00296	0.00345	-0.00037	0.00075	0.00368	0.00188	0.00195	0.00042	0.00140	0.00250	-0.00243	0.00445	0.01100	0.00637	0.00641	0.00098	-0.00136	0.00171	-0.00045	0.00023	0.00019	-0.00045	0.00023	0.00019	-0.00000	0.00000	0.00000	0.01167	-0.01314	0.00363	0.00002	0.00077	0.00084	0.00097	-0.00007	0.00002	0.00097	-0.00007	0.00002	0.00000	-0.00000	-0.00000	0.20206	0.08621	0.14455
221	-0.00008	-0.00026	0.00008	-0.00336	-0.01181	0.00516	0.15071	0.05133	0.09099	-0.00051	0.00131	0.00125	0.00148	-0.00082	-0.00017	0.00045	-0.00005	-0.00045	0.00360	0.00265	-0.00086	0.00139	0.00408	0.00234	0.00238	0.00035	0.00177	-0.00222	0.00192	0.00430	0.01710	0.01177	-0.00866	-0.00255	-0.00473	0.00110	-0.00059	0.00048	0.00002	-0.00059	0.00048	0.00002	-0.00000	0.00000	-0.00000	0.01655	-0.01206	0.01133	0.00076	0.00011	0.00180	-0.00068	-0.00044	0.00029	-0.00068	-0.00044	0.00029	0.00001	-0.00000	0.00000	0.21546	0.13367	0.13724
222	-0.00010	-0.00017	0.00010	-0.00477	-0.00765	0.00564	0.17645	0.07581	0.05845	0.00115	0.00248	0.00329	0.00231	-0.00156	0.00018	0.00105	0.00023	-0.00067	0.00364	0.00146	-0.00179	0.00192	0.00381	0.00152	0.00196	0.00025	0.00159	-0.00532	0.00403	0.00287	0.01283	0.01243	-0.01895	-0.00397	-0.00516	-0.00016	-0.00037	0.00039	0.00046	-0.00037	0.00039	0.00046	-0.00000	0.00000	0.00000	0.01456	-0.00404	0.01516	0.00088	-0.00112	0.00209	-0.00109	-0.00027	0.00009	-0.00109	-0.00027	0.00009	0.00000	-0.00000	0.00000	0.09225	0.06290	0.08679
223	-0.00005	-0.00009	0.00014	-0.00270	-0.00435	0.00726	0.11068	0.01740	0.03640	0.00297	0.00227	0.00351	0.00198	-0.00101	0.00075	0.00061	0.00033	-0.00038	0.00469	0.00082	-0.00240	0.00234	0.00309	0.00032	0.00110	0.00017	0.00117	-0.00485	0.00210	0.00164	0.00327	0.01202	-0.01155	-0.00298	-0.00284	-0.00012	-0.00006	0.00010	0.00089	-0.00006	0.00010	0.00089	0.00000	-0.00000	0.00000	0.00827	0.00073	0.01116	0.00053	-0.00073	0.00148	0.00008	0.00010	-0.00002	0.00008	0.00010	-0.00002	-0.00000	0.00000	-0.00000	-0.12358	-0.05698	0.05908
224	-0.00003	-0.00007	0.00021	-0.00171	-0.00406	0.01081	0.01229	-0.06714	0.05136	0.00385	0.00131	0.00189	0.00140	0.00061	0.00128	-0.00081	-0.00020	0.00037	0.00616	0.00089	-0.00188	0.00264	0.00182	-0.00031	0.00029	0.00021	0.00068	-0.00191	-0.00082	0.00149	-0.00363	0.01008	0.00494	-0.00136	0.00046	0.00066	0.00028	-0.00037	0.00060	0.00028	-0.00037	0.00060	0.00000	-0.00001	0.00000	0.00401	-0.00355	0.00775	0.00075	0.00192	0.00123	0.00086	0.00004	0.00029	0.00086	0.00004	0.00029	-0.00001	-0.00000	0.00000	-0.20103	-0.10798	0.10291
225	-0.00009	-0.00001	0.00026	-0.00497	-0.00134	0.01324	-0.04244	-0.08703	0.08136	0.00308	0.00042	-0.00022	0.00102	0.00199	0.00132	-0.00187	-0.00106	0.00111	0.00500	0.00072	-0.00017	0.00282	-0.00015	-0.00014	-0.00033	0.00043	0.00009	0.00176	-0.00125	0.00216	-0.00619	0.00698	0.01444	-0.00103	0.00248	0.00091	0.00050	-0.00072	-0.00031	0.00050	-0.00072	-0.00031	-0.00000	-0.00000	0.00000	0.00119	-0.00936	0.00965	0.00132	0.00418	0.00167	-0.00008	-0.00043	0.00068	-0.00008	-0.00043	0.00068	0.00000	-0.00001	0.00000	0.00695	-0.02671	0.19151
226	-0.00017	0.00014	0.00025	-0.00963	0.00564	0.01246	-0.03408	-0.01996	0.09526	0.00113	0.00054	-0.00147	0.00059	0.00235	0.00063	-0.00159	-0.00153	0.00138	-0.00001	-0.00047	0.00207	0.00276	-0.00231	0.00083	-0.00065	0.00091	-0.00050	0.00496	0.00061	0.00347	-0.00698	0.00387	0.01564	-0.00234	0.00252	0.00087	0.00035	-0.00051	-0.00090	0.00035	-0.00051	-0.00090	-0.00000	0.00000	-0.00000	-0.00490	-0.00811	0.00843	0.00109	0.00348	0.00139	-0.00147	-0.00071	0.00072	-0.00147	-0.00071	0.00072	0.00001	-0.00001	0.00000	0.32025	0.12799	0.27171
227	-0.00019	0.00024	0.00021	-0.01087	0.01024	0.01017	-0.00209	0.06558	0.09372	-0.00017	0.00194	-0.00121	0.00008	0.00208	-0.00016	-0.00074	-0.00126	0.00115	-0.00463	-0.00140	0.00372	0.00249	-0.00366	0.00170	-0.00063	0.00137	-0.00096	0.00634	0.00165	0.00509	-0.00643	-0.00025	0.01271	-0.00365	0.00152	0.00076	0.00003	0.00012	-0.00049	0.00003	0.00012	-0.00049	-0.00000	0.00000	-0.00000	-0.01227	-0.00096	0.00115	0.00025	0.00048	0.00006	-0.00162	-0.00037	0.00030	-0.00162	-0.00037	0.00030	0.00001	-0.00000	0.00000	0.39674	0.18225	0.30914
228	-0.00013	0.00019	0.00019	-0.00740	0.00804	0.00923	0.01285	0.08890	0.09445	0.00063	0.00321	0.00013	-0.00020	0.00185	0.00002	-0.00070	-0.00067	0.00082	-0.00307	-0.00056	0.00359	0.00248	-0.00384	0.00081	-0.00051	0.00116	-0.00129	0.00492	0.00018	0.00618	-0.00487	-0.00645	0.00345	-0.00306	0.00034	-0.00005	0.00002	0.00056	0.00059	0.00002	0.00056	0.00059	-0.00000	0.00001	0.00000	-0.01393	0.00618	-0.00106	0.00037	-0.00237	-0.00058	-0.00070	0.00033	-0.00050	-0.00070	0.00033	-0.00050	0.00001	0.00001	-0.00000	0.16005	0.04169	0.29329
229	-0.00003	0.00011	0.00021	-0.00231	0.00387	0.01051	0.01352	0.03924	0.09987	0.00253	0.00271	0.00135	-0.00029	0.00165	0.00121	-0.00144	-0.00025	0.00076	0.00469	0.00087	0.00135	0.00322	-0.00320	-0.00183	-0.00056	0.00020	-0.00143	0.00129	-0.00232	0.00608	-0.00529	-0.01227	-0.00655	-0.00044	-0.00046	-0.00095	0.00018	0.00061	0.00141	0.00018	0.00061	0.00141	-0.00001	0.00001	0.00000	-0.00671	0.01179	0.00656	0.00169	-0.00366	0.00025	0.00018	0.00072	-0.00120	0.00018	0.00072	-0.00120	0.00001	0.00001	-0.00000	-0.10784	-0.14855	0.24426
230	0.00003	0.00010	0.00026	0.00075	0.00299	0.01274	0.02858	-0.03117	0.09597	0.00344	0.00072	0.00178	-0.00032	0.00110	0.00238	-0.00152	0.00010	0.00089	0.01254	0.00130	-0.00175	0.00417	-0.00175	-0.00398	-0.00064	-0.00066	-0.00110	-0.00244	-0.00412	0.00489	-0.00695	-0.01301	-0.00382	0.00229	-0.00018	-0.00045	0.00008	0.00051	0.00151	0.00008	0.00051	0.00151	-0.00001	0.00000	0.00001	0.00722	0.01697	0.01384	0.00219	-0.00337	0.00129	0.00062	0.00052	-0.00123	0.00062	0.00052	-0.00123	0.00001	0.00001	-0.00000	-0.16103	-0.19539	0.19784
231	0.00004	0.00009	0.00027	0.00136	0.00267	0.01336	0.06398	-0.06768	0.07235	0.00295	-0.00109	0.00183	-0.00022	0.00010	0.00271	-0.00035	0.00049	0.00094	0.01429	0.00197	-0.00343	0.00420	0.00049	-0.00396	-0.00056	-0.00071	-0.00030	-0.00416	-0.00478	0.00335	-0.00356	-0.00777	0.00688	0.00289	0.00097	0.00057	-0.00006	0.00028	0.00124	-0.00006	0.00028	0.00124	-0.00001	0.00000	0.00001	0.02008	0.01674	0.01428	0.00073	-0.00218	0.00167	0.00080	0.00015	-0.00057	0.00080	0.00015	-0.00057	0.00000	0.00000	-0.00000	-0.04924	-0.11857	0.17037
232	0.00003	-0.00002	0.00020	0.00140	-0.00185	0.00998	0.08586	-0.05323	0.03049	0.00253	-0.00201	0.00207	0.00010	-0.00103	0.00230	0.00080	0.00049	0.00080	0.00882	0.00396	-0.00194	0.00315	0.00205	-0.00194	-0.00054	0.00017	0.00037	-0.00339	-0.00352	0.00225	0.00546	-0.00178	0.00388	0.00080	0.00150	-0.00034	0.00029	-0.00026	0.00095	0.00029	-0.00026	0.00095	-0.00001	-0.00000	0.00001	0.02086	0.00414	0.01423	-0.00077	-0.00092	0.00204	0.00057	0.00014	0.00027	0.00057	0.00014	0.00027	-0.00000	0.00000	0.00000	0.07246	-0.05353	0.15164
233	0.00002	-0.00019	0.00006	0.00169	-0.00887	0.00380	0.05771	-0.01061	-0.01779	0.00303	-0.00247	0.00236	0.00040	-0.00199	0.00146	0.00074	-0.00024	0.00048	0.00057	0.00474	0.00184	0.00208	0.00126	0.00112	-0.00081	0.00162	0.00040	-0.00155	-0.00009	0.00195	0.01186	-0.00143	-0.01769	-0.00221	0.00069	-0.00336	0.00102	-0.00097	0.00052	0.00102	-0.00097	0.00052	-0.00001	-0.00001	0.00000	0.00952	-0.01605	0.01779	-0.00035	0.00008	0.00272	-0.00024	0.00041	0.00086	-0.00024	0.00041	0.00086	-0.00000	0.00001	0.00000	0.15053	-0.02610	0.11799
234	0.00000	-0.00028	-0.00002	0.00093	-0.01227	-0.00006	-0.01160	0.02972	-0.04713	0.00351	-0.00254	0.00220	0.00040	-0.00234	0.00053	-0.00000	-0.00107	0.00014	-0.00453	0.00206	0.00453	0.00187	-0.00094	0.00367	-0.00106	0.00269	0.00011	-0.00046	0.00343	0.00254	0.01024	-0.00843	-0.03646	-0.00365	-0.00016	-0.00586	0.00141	-0.00137	-0.00011	0.00141	-0.00137	-0.00011	-0.00001	-0.00001	0.00000	0.00218	-0.02971	0.01767	0.00091	0.00103	0.00281	-0.00116	0.00049	0.00096	-0.00116	0.00049	0.00096	-0.00000	0.00001	0.00000	0.19043	0.01605	0.06259
235	-0.00006	-0.00021	0.00001	-0.00230	-0.00907	0.00127	-0.07307	0.05901	-0.03146	0.00315	-0.00157	0.00171	0.00022	-0.00162	0.00018	-0.00041	-0.00121	0.00015	-0.00410	-0.00167	0.00347	0.00206	-0.00178	0.00376	-0.00065	0.00215	0.00014	-0.00080	0.00468	0.00376	0.00441	-0.01673	-0.03099	-0.00276	-0.00013	-0.00513	0.00104	-0.00113	-0.00060	0.00104	-0.00113	-0.00060	-0.00001	-0.00000	-0.00000	0.01027	-0.02917	0.00745	0.00078	0.00161	0.00157	-0.00138	0.00028	0.00063	-0.00138	0.00028	0.00063	0.00000	0.00001	0.00000	0.18365	0.07080	0.02354
236	-0.00012	-0.00004	0.00009	-0.00629	-0.00201	0.00505	-0.08985	0.07507	0.02312	0.00298	0.00078	0.00147	0.00041	0.00020	0.00065	-0.00064	-0.00090	0.00060	-0.00041	-0.00273	-0.00043	0.00175	-0.00026	0.00110	0.00039	-0.00003	0.00056	-0.00185	0.00337	0.00428	0.00202	-0.01477	-0.00351	-0.00097	-0.00024	-0.00088	0.00012	-0.00034	-0.00070	0.00012	-0.00034	-0.00070	-0.00000	-0.00000	-0.00000	0.02294	-0.01640	-0.00791	-0.00079	0.00089	-0.00048	-0.00059	0.00006	0.00027	-0.00059	0.00006	0.00027	0.00000	0.00000	0.00000	0.12325	0.09097	0.04017
237	-0.00010	0.00011	0.00017	-0.00602	0.00420	0.00843	-0.06428	0.06358	0.07636	0.00426	0.00372	0.00156	0.00123	0.00236	0.00115	-0.00132	-0.00093	0.00106	0.00327	-0.00094	-0.00377	0.00127	0.00182	-0.00207	0.00111	-0.00211	0.00094	-0.00227	0.00059	0.00277	0.00553	0.00136	0.02447	0.00004	-0.00117	0.00408	-0.00073	0.00052	-0.00052	-0.00073	0.00052	-0.00052	0.00000	0.00000	-0.00000	0.02132	0.00322	-0.01812	-0.00176	-0.00099	-0.00222	0.00070	-0.00002	0.00017	0.00070	-0.00002	0.00017	-0.00000	-0.00000	0.00000	0.02143	0.03240	0.09919
238	0.00004	0.00019	0.00026	0.00083	0.00693	0.01235	-0.01275	0.01779	0.09830	0.00614	0.00558	0.00162	0.00231	0.00351	0.00073	-0.00188	-0.00142	0.00103	0.00593	0.00117	-0.00434	0.00166	0.00246	-0.00334	0.00086	-0.00237	0.00091	-0.00097	-0.00241	0.00042	0.00963	0.01781	0.03611	0.00011	-0.00137	0.00622	-0.00101	0.00093	-0.00014	-0.00101	0.00093	-0.00014	0.00001	0.00001	-0.00000	0.00322	0.02101	-0.01859	-0.00109	-0.00198	-0.00283	0.00168	-0.00006	0.00019	0.00168	-0.00006	0.00019	-0.00001	-0.00001	-0.00000	-0.07191	-0.13040	0.16775
