	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
2078	-1.41812	-0.26965	-0.10169	2.46781	-3.75652	-0.55565	-8.41533	-6.40568	-1.09640	33.39734	-17.39980	-15.84181	0.38842	-0.24492	0.07979	0.16034	-0.27861	-0.12738	30.36852	-44.84604	-27.74574	4.19625	-19.28306	10.22658	-0.38707	3.20447	6.99201	5.43965	-2.69246	1.02438	-1.06104	-2.75240	-0.00397	-0.06668	1.17270	-1.52528	-0.33932	-0.31971	0.07329	-0.17728	0.15171	-0.33185
2079	-2.57928	1.24139	-0.46513	-3.72876	-3.05108	0.25012	-11.74248	6.77643	-3.41398	9.27677	-4.38926	0.06781	0.40189	-0.24787	-0.00742	-0.21052	-0.43777	-0.25716	-3.27561	0.20098	-6.29147	-11.64010	3.29660	-4.52609	9.20007	-0.30408	3.33422	1.97495	-2.28396	-0.85739	-2.67868	-2.04594	0.65660	0.84214	1.23615	-0.92637	-0.09490	-0.28460	0.07140	0.00963	0.08839	-0.09447
2080	-2.56357	2.11367	-0.39790	-7.19718	-3.23965	0.71901	-8.46136	15.42319	-2.79526	-3.17963	7.32550	12.45957	0.52098	-0.29322	0.00157	-0.39452	-0.52848	-0.32752	-10.84038	34.45925	15.12868	-23.47018	3.00423	-9.70188	12.08302	-2.42992	-1.12044	0.54776	-2.83170	-0.60326	-4.61372	0.69515	1.74245	1.03816	0.68056	0.17958	-0.15099	0.13617	0.15115	0.02449	-0.04858	0.20606
2081	-1.89849	2.90786	-0.07422	-6.47967	-4.35153	0.62447	-4.71559	17.05452	0.15670	-0.44903	10.26833	14.94565	0.62463	-0.27453	0.11283	-0.30015	-0.57903	-0.33875	-0.52218	40.56241	24.45060	-5.98121	-23.35135	0.40978	6.98250	-1.42335	-1.84560	2.10734	-3.09400	1.10331	-4.91512	2.34887	2.09268	1.30075	0.13126	1.00347	-0.35932	0.44606	0.20679	0.07370	-0.12094	0.35065
2082	-1.66543	2.39144	0.16186	-4.04126	-6.16806	0.11272	-8.11148	10.67388	2.37507	7.70651	1.75019	6.92437	0.66429	-0.32420	0.10573	-0.03793	-0.58824	-0.35578	3.99691	15.97511	15.12879	15.54109	-53.22310	17.85829	-2.72918	1.85162	2.32564	5.02108	-1.90280	2.94952	-3.60190	0.90856	1.29658	1.07776	-0.05999	0.81984	-0.57134	0.30064	0.15339	0.15672	-0.07011	0.22869
2083	-1.87040	0.05413	0.19846	-1.14048	-8.30336	-0.59393	-14.84157	-3.33579	2.66438	20.34526	-15.84380	-8.35829	0.61186	-0.44510	-0.06769	0.21274	-0.53488	-0.41425	8.87542	-32.50196	-8.98253	13.99179	-63.09768	31.31702	-13.03644	5.94922	7.95217	7.12051	-0.26605	4.78976	-1.79756	-1.27862	0.10024	-0.73781	-0.30788	0.11906	-0.70996	0.00471	0.03362	-0.02402	-0.01292	0.01708
2084	-1.03051	-2.34403	0.16703	1.90426	-9.57633	-1.18614	-11.20320	-17.50524	2.37481	35.81565	-30.92791	-21.82769	0.49687	-0.44737	-0.18869	0.34606	-0.45119	-0.47447	31.29937	-76.56976	-28.38846	5.30285	-55.36958	38.06552	-19.21807	9.94422	11.04852	7.47291	-0.44820	5.96941	-0.68726	-0.86271	-0.58510	-2.89097	-0.56286	-0.31684	-0.76587	0.06637	-0.03322	-0.34236	-0.01297	-0.06139
2085	0.65050	-3.19675	0.16934	2.51927	-7.35850	-1.18750	3.30985	-20.46667	2.10467	40.00468	-28.07468	-23.17707	0.39101	-0.34601	-0.17084	0.35071	-0.22658	-0.36357	54.54520	-77.36774	-25.93274	2.99514	-40.09840	42.12290	-17.78222	12.03284	10.21968	7.82024	-2.62829	6.41007	-1.15379	1.83276	-0.38661	-3.48453	-0.57617	-0.39595	-0.83590	0.48784	0.02146	-0.41050	-0.05228	-0.00115
2086	1.56068	-2.37853	0.12364	-0.94600	-0.59262	-0.46918	13.51361	-9.66536	0.91630	26.99588	-7.09153	-13.14759	0.39605	-0.35226	-0.10508	0.23865	0.29816	0.05721	52.35408	-31.88470	-9.82506	-12.69947	-9.88715	45.18795	-10.91526	10.97155	7.49493	10.26577	-4.91464	7.44826	-2.91214	3.68165	0.57047	-3.14795	-0.54044	-0.50233	-0.94010	0.83382	0.15100	-0.30483	-0.13632	0.08104
2087	1.15858	-0.56045	-0.02528	-5.35736	6.12418	0.44418	11.77560	4.53057	-0.87393	13.58473	11.81467	-3.04399	0.52587	-0.48445	-0.01831	0.01228	0.86244	0.57562	36.18817	15.94007	0.10533	-43.11069	28.00844	45.62760	-3.90389	8.25658	6.20474	13.69907	-5.94968	9.51836	-4.22615	2.66710	1.83232	-3.56922	-0.72858	-0.67957	-0.88589	0.71424	0.27066	-0.40628	-0.25919	0.15101
2088	-0.54653	1.14255	-0.12106	-6.21835	6.45469	0.88866	3.52935	10.62910	-1.43412	15.96737	11.36275	-0.27785	0.62780	-0.54313	0.10406	-0.17200	1.01077	0.75106	30.95398	26.97673	-0.03663	-48.93100	31.99711	38.69187	-1.39162	6.11958	5.78388	14.37088	-5.52020	10.20108	-3.61212	1.00476	2.27981	-3.86381	-0.88539	-0.58025	-0.57910	0.31138	0.31569	-0.68977	-0.32093	0.18526
2089	-3.40224	1.29550	0.02420	-2.21512	0.81659	0.62421	-7.44331	5.48298	0.01634	31.11944	-3.37721	-3.28600	0.54700	-0.42896	0.17352	0.01404	0.77932	0.38700	34.80272	2.94615	-3.82742	-11.11522	-12.52541	19.82231	-7.35528	4.31663	3.30357	9.89978	-3.85237	6.34223	-1.79670	2.14342	0.72199	-1.62480	-0.30470	-0.31739	-0.26092	0.16515	0.21958	-0.70664	-0.19178	0.07753
2090	-5.38574	-0.15669	0.30836	3.34264	-2.56727	0.06526	-18.43406	-5.14703	2.10914	41.76987	-9.32465	-4.65398	0.33384	-0.22147	0.12279	0.51861	0.63943	-0.17532	29.67491	-20.90675	-4.85472	32.05287	-58.67334	0.06492	-19.74367	1.91240	0.39250	3.06966	-1.13192	0.46444	-0.57532	4.93745	-2.01455	1.82824	0.55870	0.11835	-0.19123	0.35613	0.05969	-0.36494	0.01374	-0.08448
2091	-4.42282	-1.35253	0.40308	5.10768	1.79250	-0.19777	-21.54254	-10.52824	2.79393	31.97727	7.96350	2.40742	0.17449	-0.10270	0.01143	0.79999	0.76217	-0.43397	8.36882	-10.40734	4.55664	42.04105	-65.76791	4.80888	-26.70152	0.73106	3.20189	0.91221	1.75579	-0.46206	0.34316	3.63369	-2.67839	3.10946	0.53510	1.02058	-0.23091	0.24876	0.16677	0.04322	0.06320	-0.04725
2092	-1.78988	-1.01762	0.15355	2.54429	7.92360	-0.10518	-13.30272	-4.96587	1.39789	13.01142	30.71287	12.76693	0.16916	-0.23998	-0.10334	0.65423	0.82780	-0.33358	-6.98850	25.81630	19.55389	28.97213	-48.83984	36.78757	-19.89237	3.03238	12.48773	6.37823	3.33390	5.05219	1.85462	-3.00363	1.09137	2.38289	-0.14400	2.16082	-0.19583	-0.45085	0.78433	0.38932	-0.02323	0.24135
2093	0.16639	0.39561	-0.26979	0.28966	6.92613	-0.02276	0.70140	6.57995	-1.15324	10.63590	32.07119	14.44564	0.31604	-0.51732	-0.15950	0.43857	0.59970	-0.17946	10.31749	49.50574	23.42208	10.21502	-37.73500	58.60201	-5.76275	5.67140	16.73108	13.56912	3.77777	11.62817	1.40868	-6.39085	6.37030	1.81334	-0.71568	3.48492	-0.36130	-0.77954	1.44876	0.62226	-0.13297	0.66393
2094	1.59832	1.76709	-0.56112	-0.13602	-0.04166	-0.18674	14.29108	15.05654	-3.39921	21.45428	15.11655	6.96925	0.57180	-0.59967	-0.06543	0.35271	0.21832	-0.14771	45.98956	46.12095	14.22757	-22.50238	-32.76934	36.69027	6.86528	2.30520	5.46014	15.84979	3.69285	13.56945	-3.64843	-0.49401	7.14451	2.39537	-0.76465	4.34526	-0.98974	0.08247	1.24990	0.75788	-0.18007	0.92107
2095	3.00972	1.67770	-0.44400	-1.45513	-4.90761	-0.40594	21.17442	13.89147	-3.63098	22.89177	2.07391	0.47533	0.79665	-0.40440	0.10767	0.26342	-0.04248	-0.15919	61.11393	27.35531	6.37206	-57.52781	-18.27780	-6.12376	13.02901	-3.39806	-10.48741	13.40283	2.18761	10.02153	-8.82717	7.02600	2.40149	4.36669	-0.17190	4.03510	-1.56432	1.15826	0.22262	0.97641	-0.11102	0.78408
2096	3.02775	-0.34355	0.10478	-3.30240	-4.14372	-0.33053	16.06826	2.02056	-0.84733	14.58740	-1.10955	-1.20881	0.85177	-0.19465	0.18793	0.18161	-0.00893	-0.08912	47.49408	-2.10206	5.85953	-48.76343	3.66456	-11.04449	6.51528	2.77569	-6.79382	11.72714	-0.32539	6.52377	-6.82982	6.14034	-0.13571	7.34053	0.54061	4.07013	-1.23111	1.10713	-0.11147	1.25729	-0.00675	0.55014
2097	1.18541	-2.39085	0.60787	-2.02832	-1.09315	0.05997	4.65389	-11.35879	2.55999	15.34583	-5.32205	-3.36710	0.70578	-0.16002	0.15847	0.30283	0.30776	0.05745	35.14514	-37.30979	3.25785	10.56343	12.34439	35.51732	-12.07575	20.80277	16.74617	16.87644	-1.42775	9.19907	0.76990	0.36897	3.63628	10.36323	0.97530	5.80137	-0.08389	0.37480	0.86571	1.41792	0.01960	0.59647
2098	-0.57199	-2.07474	0.44274	1.27192	1.34157	0.43044	-1.77446	-12.68114	2.29868	24.05911	-12.28935	-7.53805	0.44618	-0.23285	0.11548	0.54251	0.75943	0.19834	35.84513	-53.88869	-6.46946	60.54047	-2.63734	82.49443	-30.53272	27.52743	30.18174	28.26520	1.36742	18.32035	5.63268	-2.44576	4.66781	12.64785	1.15569	9.00467	0.85735	-0.05725	1.43796	1.50751	-0.05833	1.03536
2099	-1.00407	0.24210	-0.26192	2.30334	3.97275	0.36166	-1.13852	-1.48718	-1.35022	22.60564	-10.38447	-8.54673	0.29279	-0.32964	0.08585	0.63715	1.12208	0.22728	30.61113	-34.04720	-12.30199	56.30034	-30.09268	90.48378	-37.18513	12.16481	19.82852	37.51349	8.56603	29.12773	4.41048	-3.48091	-2.09393	14.05734	1.13600	13.29303	0.91482	-0.34649	0.54225	1.73854	-0.18685	1.81716
2100	-1.38671	2.50532	-0.74585	1.13426	6.10124	-0.21466	-0.30940	10.38238	-3.39503	13.76074	3.13744	-4.53196	0.37000	-0.38989	0.06663	0.53569	1.10643	0.04283	19.23435	6.42321	-5.43607	29.37721	-54.08155	76.80914	-32.49110	-2.01915	6.46466	38.00813	15.30175	34.24786	0.87949	-4.61749	-7.52875	14.99014	1.35913	16.35194	0.34775	-0.60676	-0.46728	2.12231	-0.21608	2.45708
2101	-2.22076	3.81184	-0.65416	0.00001	5.04252	-0.79009	-1.38063	15.34017	-1.32007	16.81945	17.51188	1.28992	0.56379	-0.34683	0.10758	0.27666	0.63022	-0.23363	24.43786	39.92247	8.16514	31.00154	-66.84385	70.33763	-26.09252	6.12419	7.66216	30.50258	15.25030	28.62627	-1.32084	-2.81412	-4.32681	15.53712	2.42242	15.30811	-0.28789	-0.31573	-0.27759	2.44764	-0.00785	2.41315
2102	-1.91500	2.76483	-0.02516	-1.02893	2.39498	-0.66948	1.93614	9.26052	3.35924	34.06768	25.17495	7.02738	0.68993	-0.35225	0.13898	-0.08078	0.18655	-0.17819	49.96317	49.42555	21.47797	54.17055	-67.38893	66.30582	-20.84830	22.96533	14.56557	20.29318	9.47284	16.32656	-1.16061	1.34473	2.09230	15.35194	4.09960	11.42437	-0.52534	0.34938	0.52326	2.53020	0.37696	1.83235
2103	-0.43376	-1.66879	0.94587	-0.97280	3.07891	0.16648	10.67413	-7.81743	7.65586	52.84641	28.80197	12.56541	0.60140	-0.54992	0.00322	-0.10584	0.44051	0.31784	78.10685	36.18570	32.50711	59.20483	-53.30308	50.23057	-12.73260	24.91613	13.72979	14.81173	4.81229	7.31209	2.00463	2.39282	3.52544	14.81870	5.66637	7.96566	-0.03435	0.57196	0.72716	2.42292	0.77290	1.13170
2104	1.32539	-5.67987	1.57266	1.16218	6.44302	0.62059	19.44986	-20.77496	8.35987	60.27172	32.16939	15.88046	0.39685	-0.65964	-0.16213	0.52153	1.12995	0.57234	93.69727	22.69141	38.11417	38.24516	-16.93620	32.59356	-5.74912	12.27172	7.48997	18.09585	4.74742	6.28881	6.04448	-0.76756	0.21899	14.10002	6.59076	5.77381	0.72627	0.23847	0.29146	2.18895	1.02209	0.49264
2105	2.48169	-5.52385	1.43151	2.77607	7.83098	-0.07333	23.26948	-19.29578	6.33354	48.37764	34.01231	14.37265	0.38377	-0.51652	-0.14387	1.14827	1.32078	0.13246	88.21849	21.24661	37.68499	12.79384	31.42049	29.48143	-5.83117	-0.67842	3.52291	24.46035	6.80411	9.68445	7.10427	-4.30459	-2.92186	12.33473	6.29174	4.64366	0.85305	-0.14914	-0.09087	1.77021	0.94664	0.17753
2106	0.50765	-3.97476	1.03042	2.15747	4.94715	-0.94507	16.40641	-14.50339	4.99676	26.59976	22.91890	5.90045	0.54275	-0.51515	-0.12616	1.01541	0.79262	-0.43893	64.20790	5.12484	28.52999	-2.71981	53.25358	35.30877	-8.30567	-8.75708	1.71411	26.46815	7.25031	11.63141	5.68424	-6.95054	-4.46611	9.99824	5.15649	4.43882	0.42997	-0.57859	-0.29632	1.37102	0.62282	0.33780
2107	-3.82594	-3.31874	0.66481	0.29694	-0.84615	-0.60693	0.54596	-13.58480	3.48577	13.76135	-5.61533	-6.46222	0.58544	-0.69893	-0.15614	0.36782	0.19478	-0.41576	37.07098	-39.22842	7.51918	-5.67514	36.84686	36.37236	-7.06732	-10.78504	-0.03485	24.04635	4.93829	8.85072	5.59994	-8.32038	-5.17375	8.19073	4.59427	3.96623	0.42194	-1.01285	-0.54794	1.17070	0.36990	0.61729
2108	-6.16435	-2.33655	0.37702	-0.07600	-5.53051	0.62242	-12.50395	-14.82465	2.32298	15.05772	-29.02084	-11.90769	0.47210	-0.64184	-0.00119	0.03231	-0.11233	-0.00220	18.85640	-79.49866	-9.57701	9.72745	20.82907	28.58074	-5.02717	-2.45298	-0.42132	19.61346	2.19890	3.34428	7.14729	-5.33172	-4.77303	6.80966	4.88370	2.84082	0.95242	-0.73091	-0.78564	1.01123	0.28407	0.67774
2109	-5.25902	-3.20546	1.24934	-0.05916	-3.95591	1.14038	-10.54620	-25.35828	7.77698	12.34012	-15.36312	-1.06003	0.37538	-0.44777	0.19195	0.12344	-0.20135	0.27774	6.90843	-78.14856	6.98156	42.34129	20.03003	14.10056	-6.04043	10.20012	0.61398	13.44327	2.24878	0.63657	7.20423	0.54113	-3.57868	5.43851	4.92670	2.15832	1.12742	0.16416	-0.84065	0.67385	0.25905	0.47643
2110	-2.67941	-6.87002	3.28173	-3.39521	3.32634	0.33042	9.86369	-39.65578	17.49942	-6.78955	29.11626	19.23001	0.37863	-0.44360	0.18068	0.23909	0.01206	0.35842	4.58827	-28.91076	53.32335	63.87717	1.27485	-0.56573	-6.48591	11.98213	0.88737	7.29739	4.87355	3.59489	5.53438	2.44622	-2.73555	4.25173	3.94221	2.58620	0.75309	0.49752	-0.64659	0.21047	0.24361	0.13934
2111	0.18069	-10.73322	4.95122	-7.51162	8.81162	-0.75312	39.43147	-44.20992	22.22238	-23.29588	58.18696	29.80829	0.41200	-0.71199	-0.00481	0.34244	0.49043	0.30165	26.48449	20.50571	88.75709	45.09491	-33.13331	-5.55187	-2.31455	1.62159	-0.25291	5.15585	6.67079	8.45252	4.86734	-0.76101	-2.66692	3.75908	2.52032	3.56927	0.54546	-0.00110	-0.39374	-0.04563	0.24412	-0.06889
2112	4.50587	-13.07860	5.77992	-8.72266	7.00422	-0.88759	70.89178	-44.77181	22.59877	-17.38215	41.09703	20.37148	0.53317	-1.06716	-0.07255	0.34431	0.81676	0.19330	78.14277	6.26024	89.45454	6.45502	-30.31790	0.57049	2.82126	-7.52319	-1.27527	7.28625	5.74596	7.53221	6.05764	-3.53436	-3.18417	3.69337	2.56845	3.37969	0.82149	-0.47561	-0.38240	0.03522	0.38465	-0.11505
2113	8.57592	-13.32023	6.03500	-5.97192	-0.25871	-0.02322	91.20970	-50.48075	23.67761	11.22142	-5.66529	-0.04948	0.73412	-1.19355	0.10610	0.29187	0.81343	0.02698	139.40530	-67.89224	62.74351	-2.43576	11.51508	8.77309	3.29521	-10.86984	0.04734	9.84661	4.23536	-1.64268	7.23041	-3.40078	-3.79985	2.81771	5.41712	0.80579	1.16052	-0.42171	-0.59162	0.14809	0.85183	-0.30691
2114	8.38236	-13.55799	6.45751	-1.64538	-4.57061	0.75098	88.06322	-60.99474	25.80604	37.94750	-32.25842	-10.16818	0.88555	-1.24244	0.20382	0.45235	0.88526	-0.12278	165.60927	-125.76266	38.33502	27.57445	25.39534	11.12081	1.38116	-14.63729	3.60517	11.29862	4.79741	-11.70827	7.19213	-2.78134	-4.05083	0.70606	9.03761	-2.53516	1.20714	-0.14572	-0.75744	0.00727	1.36630	-0.64321
2115	6.35978	-14.24097	7.14271	-0.39289	-0.94656	0.54035	77.74091	-66.91558	27.31412	31.75101	-11.01016	-0.31150	1.10432	-1.40381	0.10527	0.74792	1.15784	-0.07540	138.15567	-110.53959	44.56430	60.04990	-8.05462	5.50051	3.42640	-19.19076	5.31908	12.74317	6.77796	-14.16739	6.63201	-2.86696	-4.06449	-1.23136	9.84119	-3.86171	1.00269	0.02049	-0.74676	-0.26680	1.28823	-0.73532
2116	8.51383	-12.98795	7.25964	-3.22082	5.88906	-0.36902	87.10901	-62.43668	30.27149	-5.13224	30.94994	15.87227	1.61496	-1.43006	0.08538	0.75812	1.13013	0.16272	95.26872	-54.63443	77.90032	63.40668	-29.63168	-7.79906	10.61917	-17.60018	1.14681	12.52713	7.27151	-10.04788	6.73923	-2.32164	-4.57860	-1.79968	7.43526	-2.88503	0.79100	0.06827	-0.65694	-0.42089	0.60701	-0.52551
2117	12.27986	-10.55137	6.93791	-8.05956	10.51495	-1.29532	109.22491	-52.19055	36.16611	-42.70454	54.56323	21.82388	2.12023	-1.40134	0.16780	0.28078	0.73682	0.46064	71.57780	-19.90031	108.39939	31.83703	-5.10865	-24.46187	16.15857	-8.26667	-6.17338	7.01735	4.15925	-7.37819	7.17673	-0.33749	-5.50468	-1.69623	4.29642	-1.64692	0.71122	0.12805	-0.60362	-0.45709	0.00216	-0.32483
2118	8.43921	-9.66863	6.80885	-13.90334	12.23395	-2.14050	114.80013	-40.80718	40.01885	-58.76805	50.16233	15.59726	1.86252	-1.75002	0.16577	-0.42046	0.52555	0.59442	61.84853	-18.25499	110.71449	-20.97422	33.77254	-37.41981	15.27709	-0.90056	-8.97307	-2.10231	-0.94440	-9.99512	6.60776	1.55144	-5.70322	-2.04354	2.45212	-1.56924	0.60746	0.27555	-0.53872	-0.54248	-0.03962	-0.33246
2119	-2.52143	-9.55812	6.07137	-19.53853	13.25409	-3.11786	104.94001	-28.89273	37.86711	-50.29197	36.38584	6.50546	0.86026	-2.25298	0.11786	-0.96560	0.82819	0.47025	67.63961	-17.88453	89.03530	-63.60816	53.27784	-50.12110	12.58704	-1.67252	-6.19050	-7.40635	-3.25249	-15.37747	5.36079	1.83163	-5.38339	-3.16044	2.93831	-2.59308	0.36643	0.43944	-0.46644	-0.79393	0.43612	-0.56177
2120	-8.76338	-7.45930	3.55065	-19.71698	14.15981	-3.54565	107.18831	-17.24825	33.46896	-18.86082	32.54974	3.63589	0.41612	-2.20494	0.08859	-0.95035	1.37511	0.27040	114.18555	3.44530	68.06696	-70.84734	51.98821	-74.94073	14.84344	-3.13328	-7.15802	-6.56437	-1.91129	-20.99687	5.29907	1.57358	-6.70862	-4.58915	4.89820	-3.93822	0.19108	0.50390	-0.60015	-1.12852	0.95674	-0.87906
2121	-8.30321	-4.60760	0.77002	-8.60256	9.50918	-1.97907	113.12670	-15.27759	30.13377	29.72128	28.83281	6.19165	1.30726	-1.71719	0.02593	-0.05690	1.34276	0.03196	182.41476	9.98266	56.12618	-49.71445	40.61197	-102.37726	23.21141	1.29085	-18.05585	-5.86479	-1.86183	-24.32954	7.31608	1.88551	-10.90289	-5.04079	5.06387	-4.52105	0.36753	0.41212	-1.11072	-1.20670	0.89928	-1.00088
2122	-10.37610	-4.47551	0.34004	9.78300	-3.51754	1.48968	91.02874	-24.28049	25.04254	70.79108	5.12671	6.87087	2.76508	-1.83005	0.21991	1.32865	0.34616	-0.29964	205.16017	-35.91360	43.16478	-17.27142	27.88190	-101.42381	32.21687	8.42172	-32.30516	-9.20917	-5.02747	-21.72999	9.74879	2.32509	-15.78782	-3.76339	2.15138	-3.79424	0.78210	0.28093	-1.80599	-0.86891	0.27486	-0.81238
2123	-12.44916	-5.09495	0.62102	22.35831	-17.33278	4.71560	59.26960	-16.37702	22.12221	78.69337	-30.48979	3.34176	4.14891	-2.87635	1.01153	2.24005	-0.86598	-0.54245	172.62350	-85.88656	38.03711	20.45430	21.50103	-65.94994	34.14811	11.97023	-38.17321	-13.75913	-7.95284	-16.33892	10.01126	2.17629	-17.41900	-2.11726	-0.64883	-2.66526	1.00873	0.19889	-2.19156	-0.48894	-0.18374	-0.57438
2124	-7.17316	-3.36894	-0.82959	22.54499	-23.13974	5.79631	57.50780	18.50126	32.61708	59.72891	-52.68587	-0.88958	5.26123	-3.86725	1.93743	2.26258	-1.41935	-0.54063	142.88448	-82.49657	58.09864	45.85550	32.32157	-31.16681	28.17559	9.57187	-32.56355	-16.54810	-8.32153	-17.11465	8.15110	1.13743	-15.20623	-1.95231	-0.43400	-2.52161	0.97122	0.05514	-2.13761	-0.47400	-0.06706	-0.55027
2125	1.48441	-0.72425	-2.47394	14.63329	-21.29859	4.78670	73.30891	50.42706	49.90483	36.26923	-56.71182	-5.14427	5.68148	-3.73797	2.23341	1.65524	-1.28543	-0.34944	130.79111	-49.28188	82.08131	37.96466	63.92043	-29.65629	20.74280	3.78056	-22.50960	-17.13985	-7.01810	-25.39399	6.22169	-0.69038	-12.05141	-3.30989	1.71599	-3.55869	0.92310	-0.23757	-1.95273	-0.74980	0.26191	-0.67479
2126	6.72974	1.08433	-2.64950	4.44466	-15.22488	2.61493	69.68958	57.22151	53.76222	17.83872	-48.78164	-10.12106	4.96215	-2.45889	1.84434	0.74137	-0.70575	0.00362	102.31184	-23.88950	74.57669	11.30502	97.53718	-54.60307	16.54632	-0.98218	-15.20122	-16.36272	-5.69361	-32.89833	5.08506	-2.43892	-9.79202	-4.66556	3.23210	-4.56831	0.93550	-0.53086	-1.78731	-0.97252	0.36402	-0.70846
2127	6.11583	2.80388	-3.37041	-2.63225	-6.50770	0.33329	56.05004	47.38897	45.64930	12.96791	-26.78566	-12.06142	3.01530	-0.72499	1.11419	0.08248	0.16935	0.34580	83.27648	-1.03555	49.71361	-6.99680	105.64077	-76.61362	16.06319	-1.08210	-14.27602	-15.66888	-5.43090	-31.40643	4.48937	-2.55468	-9.03788	-4.26974	2.81917	-3.90652	0.87535	-0.54350	-1.64605	-0.87653	0.25313	-0.51025
2128	1.66678	4.42514	-5.69647	-1.02652	-0.26687	-0.36624	70.14307	40.36704	50.00522	33.67891	-1.50272	-8.82020	1.04684	0.64661	0.61019	0.28658	0.80026	0.27183	137.74916	24.77102	54.83279	-17.19658	82.89677	-78.47996	18.17585	3.23949	-20.00653	-14.30476	-5.49007	-20.58778	4.38292	-0.82827	-10.69621	-1.52670	1.28752	-1.10998	0.71660	-0.24978	-1.65891	-0.38071	0.21654	-0.14412
