	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
282	0.34618	0.25072	-0.00439	-0.02272	0.64511	0.00693	0.32950	0.20668	0.01358	-0.01533	0.59547	0.01157	0.36465	0.20493	0.01888	-0.04827	0.59821	0.01666	0.30057	0.03680	0.09417	-0.01654	0.39435	0.01798
283	0.34627	0.25078	-0.00441	-0.02311	0.64513	0.00685	0.32959	0.20669	0.01344	-0.01550	0.59553	0.01159	0.36475	0.20491	0.01864	-0.04847	0.59812	0.01657	0.30069	0.03693	0.09430	-0.01578	0.39442	0.01820
284	0.34660	0.25089	-0.00404	-0.02349	0.64500	0.00668	0.32983	0.20670	0.01345	-0.01562	0.59544	0.01141	0.36499	0.20486	0.01861	-0.04862	0.59787	0.01631	0.30073	0.03702	0.09442	-0.01486	0.39434	0.01833
285	0.34699	0.25092	-0.00360	-0.02371	0.64480	0.00658	0.33011	0.20664	0.01359	-0.01568	0.59525	0.01112	0.36526	0.20476	0.01881	-0.04869	0.59759	0.01595	0.30066	0.03701	0.09453	-0.01438	0.39416	0.01835
286	0.34724	0.25076	-0.00339	-0.02371	0.64461	0.00663	0.33029	0.20649	0.01375	-0.01570	0.59503	0.01091	0.36542	0.20459	0.01907	-0.04872	0.59740	0.01569	0.30049	0.03690	0.09464	-0.01458	0.39395	0.01837
287	0.34727	0.25051	-0.00346	-0.02354	0.64448	0.00675	0.33029	0.20630	0.01380	-0.01565	0.59487	0.01091	0.36542	0.20441	0.01920	-0.04867	0.59734	0.01568	0.30034	0.03678	0.09478	-0.01506	0.39380	0.01846
288	0.34708	0.25044	-0.00362	-0.02330	0.64446	0.00677	0.33016	0.20624	0.01373	-0.01550	0.59484	0.01099	0.36528	0.20443	0.01919	-0.04850	0.59737	0.01578	0.30042	0.03678	0.09493	-0.01526	0.39377	0.01862
289	0.34678	0.25066	-0.00374	-0.02303	0.64455	0.00671	0.33002	0.20641	0.01365	-0.01523	0.59493	0.01086	0.36513	0.20476	0.01918	-0.04822	0.59748	0.01572	0.30083	0.03697	0.09507	-0.01509	0.39386	0.01883
290	0.34656	0.25102	-0.00384	-0.02277	0.64472	0.00668	0.32996	0.20676	0.01366	-0.01496	0.59507	0.01050	0.36507	0.20527	0.01928	-0.04793	0.59766	0.01546	0.30137	0.03727	0.09520	-0.01494	0.39403	0.01899
291	0.34643	0.25133	-0.00398	-0.02259	0.64489	0.00669	0.32994	0.20711	0.01374	-0.01481	0.59521	0.01019	0.36504	0.20572	0.01940	-0.04777	0.59785	0.01521	0.30169	0.03757	0.09530	-0.01506	0.39418	0.01895
292	0.34630	0.25147	-0.00415	-0.02257	0.64500	0.00668	0.32986	0.20733	0.01379	-0.01484	0.59531	0.01017	0.36498	0.20594	0.01941	-0.04780	0.59798	0.01519	0.30177	0.03779	0.09540	-0.01530	0.39427	0.01865
293	0.34618	0.25145	-0.00435	-0.02268	0.64500	0.00664	0.32979	0.20735	0.01376	-0.01500	0.59533	0.01039	0.36492	0.20596	0.01926	-0.04797	0.59798	0.01536	0.30190	0.03786	0.09554	-0.01545	0.39426	0.01824
294	0.34611	0.25132	-0.00459	-0.02289	0.64488	0.00656	0.32980	0.20723	0.01360	-0.01519	0.59522	0.01056	0.36495	0.20586	0.01898	-0.04817	0.59783	0.01546	0.30225	0.03783	0.09568	-0.01545	0.39414	0.01799
295	0.34613	0.25117	-0.00487	-0.02313	0.64469	0.00643	0.32988	0.20706	0.01332	-0.01537	0.59505	0.01054	0.36505	0.20571	0.01860	-0.04836	0.59761	0.01539	0.30269	0.03778	0.09579	-0.01530	0.39397	0.01808
296	0.34618	0.25111	-0.00510	-0.02340	0.64453	0.00627	0.32997	0.20695	0.01302	-0.01552	0.59492	0.01048	0.36515	0.20562	0.01823	-0.04853	0.59740	0.01524	0.30300	0.03785	0.09592	-0.01500	0.39385	0.01839
297	0.34624	0.25118	-0.00513	-0.02360	0.64443	0.00622	0.33004	0.20695	0.01282	-0.01561	0.59484	0.01050	0.36522	0.20564	0.01800	-0.04864	0.59725	0.01517	0.30316	0.03805	0.09614	-0.01460	0.39379	0.01868
298	0.34629	0.25127	-0.00499	-0.02361	0.64439	0.00636	0.33009	0.20697	0.01279	-0.01554	0.59481	0.01058	0.36528	0.20571	0.01798	-0.04858	0.59716	0.01516	0.30332	0.03824	0.09650	-0.01421	0.39376	0.01881
299	0.34625	0.25128	-0.00486	-0.02341	0.64442	0.00656	0.33011	0.20695	0.01292	-0.01530	0.59483	0.01055	0.36530	0.20575	0.01814	-0.04835	0.59717	0.01507	0.30358	0.03833	0.09691	-0.01392	0.39379	0.01882
300	0.34604	0.25122	-0.00491	-0.02319	0.64457	0.00660	0.33003	0.20694	0.01308	-0.01506	0.59497	0.01041	0.36521	0.20584	0.01831	-0.04812	0.59731	0.01486	0.30391	0.03834	0.09725	-0.01367	0.39393	0.01884
301	0.34573	0.25118	-0.00506	-0.02317	0.64473	0.00640	0.32985	0.20696	0.01319	-0.01499	0.59515	0.01030	0.36504	0.20596	0.01842	-0.04806	0.59745	0.01471	0.30419	0.03835	0.09749	-0.01337	0.39412	0.01888
302	0.34550	0.25112	-0.00512	-0.02340	0.64472	0.00618	0.32972	0.20694	0.01332	-0.01514	0.59517	0.01035	0.36491	0.20602	0.01856	-0.04822	0.59740	0.01478	0.30438	0.03833	0.09770	-0.01309	0.39414	0.01886
303	0.34543	0.25105	-0.00507	-0.02376	0.64448	0.00611	0.32973	0.20688	0.01346	-0.01544	0.59495	0.01043	0.36490	0.20605	0.01879	-0.04849	0.59714	0.01502	0.30463	0.03829	0.09797	-0.01305	0.39392	0.01873
304	0.34539	0.25108	-0.00506	-0.02406	0.64425	0.00618	0.32981	0.20688	0.01350	-0.01572	0.59472	0.01034	0.36497	0.20622	0.01896	-0.04874	0.59691	0.01520	0.30511	0.03835	0.09824	-0.01339	0.39368	0.01856
305	0.34533	0.25129	-0.00516	-0.02410	0.64428	0.00630	0.32990	0.20705	0.01344	-0.01583	0.59470	0.01009	0.36505	0.20657	0.01900	-0.04881	0.59700	0.01518	0.30576	0.03855	0.09840	-0.01397	0.39367	0.01852
306	0.34536	0.25156	-0.00519	-0.02378	0.64464	0.00639	0.33003	0.20728	0.01337	-0.01565	0.59501	0.00988	0.36517	0.20690	0.01901	-0.04860	0.59743	0.01504	0.30624	0.03878	0.09843	-0.01449	0.39399	0.01858
307	0.34559	0.25173	-0.00503	-0.02311	0.64519	0.00647	0.33023	0.20737	0.01333	-0.01514	0.59553	0.00996	0.36536	0.20701	0.01902	-0.04811	0.59805	0.01503	0.30635	0.03893	0.09848	-0.01465	0.39450	0.01856
308	0.34595	0.25178	-0.00485	-0.02235	0.64564	0.00657	0.33048	0.20735	0.01324	-0.01454	0.59599	0.01033	0.36560	0.20693	0.01897	-0.04753	0.59856	0.01523	0.30621	0.03908	0.09862	-0.01450	0.39493	0.01836
309	0.34626	0.25182	-0.00489	-0.02189	0.64577	0.00670	0.33068	0.20737	0.01306	-0.01417	0.59612	0.01076	0.36580	0.20688	0.01879	-0.04718	0.59870	0.01552	0.30602	0.03934	0.09880	-0.01429	0.39504	0.01806
310	0.34641	0.25188	-0.00516	-0.02185	0.64556	0.00675	0.33077	0.20748	0.01286	-0.01414	0.59593	0.01097	0.36589	0.20696	0.01858	-0.04715	0.59847	0.01567	0.30591	0.03970	0.09902	-0.01415	0.39482	0.01780
311	0.34637	0.25195	-0.00544	-0.02201	0.64520	0.00662	0.33073	0.20762	0.01277	-0.01426	0.59557	0.01084	0.36585	0.20713	0.01852	-0.04728	0.59809	0.01555	0.30587	0.04005	0.09935	-0.01413	0.39447	0.01773
312	0.34628	0.25197	-0.00551	-0.02205	0.64489	0.00626	0.33066	0.20769	0.01282	-0.01429	0.59526	0.01049	0.36576	0.20726	0.01866	-0.04730	0.59780	0.01524	0.30579	0.04036	0.09986	-0.01417	0.39418	0.01782
313	0.34634	0.25186	-0.00546	-0.02187	0.64475	0.00576	0.33066	0.20762	0.01291	-0.01413	0.59513	0.01011	0.36575	0.20721	0.01885	-0.04713	0.59769	0.01492	0.30552	0.04066	0.10059	-0.01409	0.39406	0.01790
314	0.34655	0.25155	-0.00549	-0.02168	0.64479	0.00532	0.33075	0.20741	0.01303	-0.01391	0.59518	0.00971	0.36583	0.20696	0.01901	-0.04689	0.59775	0.01465	0.30516	0.04093	0.10147	-0.01381	0.39413	0.01790
315	0.34674	0.25114	-0.00564	-0.02164	0.64493	0.00515	0.33086	0.20720	0.01327	-0.01376	0.59531	0.00924	0.36593	0.20671	0.01928	-0.04672	0.59786	0.01433	0.30491	0.04112	0.10235	-0.01343	0.39428	0.01786
316	0.34677	0.25089	-0.00578	-0.02173	0.64504	0.00525	0.33089	0.20716	0.01361	-0.01374	0.59540	0.00884	0.36596	0.20668	0.01964	-0.04669	0.59792	0.01400	0.30485	0.04129	0.10305	-0.01313	0.39438	0.01783
317	0.34675	0.25091	-0.00581	-0.02183	0.64508	0.00543	0.33085	0.20729	0.01383	-0.01376	0.59543	0.00867	0.36593	0.20680	0.01985	-0.04672	0.59792	0.01379	0.30477	0.04157	0.10355	-0.01299	0.39442	0.01779
318	0.34678	0.25103	-0.00572	-0.02182	0.64512	0.00548	0.33082	0.20744	0.01392	-0.01375	0.59546	0.00866	0.36591	0.20687	0.01986	-0.04672	0.59795	0.01370	0.30454	0.04195	0.10402	-0.01297	0.39445	0.01783
319	0.34687	0.25105	-0.00563	-0.02174	0.64521	0.00544	0.33083	0.20752	0.01409	-0.01369	0.59554	0.00854	0.36593	0.20687	0.01993	-0.04666	0.59806	0.01354	0.30432	0.04228	0.10456	-0.01304	0.39455	0.01808
320	0.34688	0.25101	-0.00555	-0.02170	0.64532	0.00542	0.33085	0.20760	0.01443	-0.01364	0.59564	0.00827	0.36595	0.20696	0.02030	-0.04661	0.59819	0.01327	0.30432	0.04249	0.10514	-0.01311	0.39468	0.01852
321	0.34678	0.25105	-0.00545	-0.02178	0.64538	0.00545	0.33081	0.20771	0.01475	-0.01368	0.59570	0.00814	0.36588	0.20719	0.02076	-0.04665	0.59825	0.01311	0.30442	0.04271	0.10570	-0.01306	0.39477	0.01892
322	0.34658	0.25118	-0.00533	-0.02191	0.64537	0.00548	0.33065	0.20780	0.01480	-0.01375	0.59572	0.00839	0.36570	0.20741	0.02097	-0.04675	0.59821	0.01322	0.30435	0.04303	0.10619	-0.01284	0.39478	0.01904
323	0.34641	0.25131	-0.00519	-0.02194	0.64534	0.00548	0.33042	0.20779	0.01459	-0.01378	0.59573	0.00899	0.36546	0.20743	0.02082	-0.04682	0.59814	0.01362	0.30396	0.04340	0.10661	-0.01256	0.39475	0.01882
324	0.34635	0.25133	-0.00510	-0.02181	0.64530	0.00551	0.33023	0.20772	0.01438	-0.01373	0.59572	0.00971	0.36528	0.20724	0.02053	-0.04678	0.59808	0.01420	0.30334	0.04375	0.10702	-0.01239	0.39470	0.01844
325	0.34645	0.25122	-0.00513	-0.02156	0.64525	0.00563	0.33015	0.20771	0.01443	-0.01358	0.59569	0.01017	0.36523	0.20704	0.02043	-0.04664	0.59807	0.01465	0.30272	0.04407	0.10750	-0.01246	0.39463	0.01818
326	0.34659	0.25104	-0.00523	-0.02130	0.64524	0.00580	0.33016	0.20777	0.01473	-0.01341	0.59565	0.01022	0.36525	0.20693	0.02062	-0.04646	0.59809	0.01473	0.30221	0.04436	0.10805	-0.01272	0.39458	0.01812
327	0.34662	0.25093	-0.00527	-0.02115	0.64530	0.00586	0.33009	0.20784	0.01502	-0.01332	0.59568	0.01000	0.36518	0.20692	0.02089	-0.04636	0.59819	0.01450	0.30177	0.04461	0.10853	-0.01300	0.39462	0.01816
328	0.34643	0.25103	-0.00516	-0.02111	0.64548	0.00578	0.32984	0.20798	0.01516	-0.01331	0.59585	0.00978	0.36492	0.20702	0.02106	-0.04635	0.59839	0.01426	0.30124	0.04479	0.10867	-0.01316	0.39480	0.01821
329	0.34612	0.25129	-0.00492	-0.02113	0.64573	0.00567	0.32946	0.20821	0.01524	-0.01332	0.59610	0.00972	0.36453	0.20716	0.02114	-0.04636	0.59865	0.01427	0.30058	0.04484	0.10836	-0.01317	0.39507	0.01834
330	0.34588	0.25155	-0.00464	-0.02117	0.64590	0.00559	0.32909	0.20845	0.01538	-0.01336	0.59629	0.00988	0.36418	0.20725	0.02122	-0.04637	0.59884	0.01461	0.29977	0.04476	0.10780	-0.01314	0.39526	0.01859
331	0.34587	0.25173	-0.00436	-0.02127	0.64585	0.00554	0.32888	0.20866	0.01559	-0.01349	0.59626	0.01014	0.36397	0.20723	0.02135	-0.04646	0.59882	0.01511	0.29879	0.04467	0.10721	-0.01330	0.39523	0.01882
332	0.34606	0.25192	-0.00401	-0.02144	0.64562	0.00553	0.32880	0.20894	0.01588	-0.01371	0.59603	0.01025	0.36387	0.20727	0.02168	-0.04664	0.59865	0.01546	0.29762	0.04462	0.10655	-0.01375	0.39500	0.01898
333	0.34631	0.25221	-0.00355	-0.02159	0.64536	0.00552	0.32876	0.20932	0.01631	-0.01390	0.59576	0.01007	0.36380	0.20745	0.02229	-0.04680	0.59844	0.01546	0.29634	0.04451	0.10564	-0.01425	0.39474	0.01909
334	0.34656	0.25248	-0.00296	-0.02175	0.64523	0.00552	0.32872	0.20971	0.01686	-0.01405	0.59560	0.00982	0.36370	0.20762	0.02308	-0.04694	0.59831	0.01525	0.29492	0.04421	0.10439	-0.01446	0.39460	0.01914
335	0.34690	0.25249	-0.00218	-0.02196	0.64520	0.00554	0.32867	0.20982	0.01751	-0.01422	0.59557	0.00976	0.36360	0.20743	0.02391	-0.04712	0.59825	0.01512	0.29323	0.04357	0.10293	-0.01446	0.39457	0.01904
336	0.34744	0.25212	-0.00114	-0.02211	0.64512	0.00569	0.32874	0.20954	0.01830	-0.01437	0.59548	0.00983	0.36361	0.20674	0.02482	-0.04728	0.59814	0.01513	0.29133	0.04257	0.10144	-0.01462	0.39446	0.01891
337	0.34831	0.25144	0.00010	-0.02209	0.64489	0.00597	0.32906	0.20894	0.01917	-0.01443	0.59522	0.00989	0.36386	0.20569	0.02587	-0.04734	0.59795	0.01520	0.28939	0.04135	0.10000	-0.01510	0.39421	0.01889
338	0.34949	0.25055	0.00141	-0.02201	0.64466	0.00625	0.32964	0.20810	0.01999	-0.01446	0.59496	0.00986	0.36434	0.20441	0.02696	-0.04736	0.59777	0.01515	0.28751	0.04005	0.09857	-0.01565	0.39395	0.01902
339	0.35091	0.24949	0.00280	-0.02205	0.64463	0.00637	0.33040	0.20705	0.02065	-0.01452	0.59489	0.00959	0.36499	0.20291	0.02794	-0.04743	0.59776	0.01477	0.28563	0.03870	0.09711	-0.01595	0.39391	0.01930
340	0.35241	0.24831	0.00440	-0.02217	0.64487	0.00628	0.33118	0.20581	0.02124	-0.01457	0.59512	0.00912	0.36564	0.20114	0.02879	-0.04751	0.59798	0.01414	0.28357	0.03727	0.09554	-0.01592	0.39417	0.01961
341	0.35371	0.24693	0.00614	-0.02216	0.64524	0.00608	0.33174	0.20440	0.02192	-0.01450	0.59549	0.00878	0.36608	0.19913	0.02961	-0.04747	0.59834	0.01365	0.28117	0.03572	0.09393	-0.01572	0.39457	0.01969
342	0.35446	0.24516	0.00763	-0.02196	0.64558	0.00592	0.33179	0.20270	0.02260	-0.01435	0.59583	0.00880	0.36602	0.19683	0.03035	-0.04732	0.59869	0.01365	0.27847	0.03397	0.09245	-0.01565	0.39490	0.01938
343	0.35420	0.24294	0.00845	-0.02181	0.64578	0.00593	0.33102	0.20061	0.02299	-0.01430	0.59603	0.00909	0.36516	0.19429	0.03078	-0.04725	0.59891	0.01407	0.27564	0.03189	0.09125	-0.01586	0.39506	0.01887
344	0.35265	0.24043	0.00843	-0.02199	0.64585	0.00601	0.32921	0.19820	0.02283	-0.01454	0.59611	0.00934	0.36330	0.19167	0.03069	-0.04746	0.59901	0.01452	0.27277	0.02950	0.09027	-0.01625	0.39510	0.01854
345	0.34990	0.23772	0.00754	-0.02265	0.64581	0.00596	0.32642	0.19551	0.02197	-0.01516	0.59608	0.00935	0.36049	0.18899	0.02993	-0.04805	0.59896	0.01469	0.26977	0.02688	0.08940	-0.01668	0.39508	0.01864
346	0.34646	0.23475	0.00596	-0.02365	0.64564	0.00574	0.32302	0.19255	0.02047	-0.01603	0.59593	0.00916	0.35709	0.18611	0.02850	-0.04890	0.59874	0.01460	0.26653	0.02412	0.08854	-0.01704	0.39495	0.01907
347	0.34299	0.23157	0.00410	-0.02462	0.64533	0.00554	0.31953	0.18940	0.01869	-0.01682	0.59565	0.00900	0.35361	0.18296	0.02666	-0.04970	0.59838	0.01448	0.26302	0.02134	0.08763	-0.01719	0.39471	0.01949
348	0.34030	0.22849	0.00254	-0.02518	0.64510	0.00562	0.31663	0.18641	0.01704	-0.01725	0.59544	0.00910	0.35070	0.17977	0.02489	-0.05014	0.59808	0.01455	0.25933	0.01879	0.08639	-0.01706	0.39450	0.01969
349	0.33902	0.22598	0.00165	-0.02530	0.64523	0.00608	0.31484	0.18408	0.01579	-0.01727	0.59558	0.00944	0.34884	0.17698	0.02358	-0.05018	0.59815	0.01482	0.25558	0.01683	0.08442	-0.01671	0.39462	0.01966
350	0.33916	0.22441	0.00132	-0.02534	0.64580	0.00666	0.31424	0.18276	0.01491	-0.01722	0.59615	0.00974	0.34808	0.17501	0.02275	-0.05015	0.59865	0.01506	0.25196	0.01575	0.08140	-0.01634	0.39517	0.01954
351	0.34009	0.22382	0.00119	-0.02564	0.64649	0.00692	0.31437	0.18246	0.01417	-0.01740	0.59684	0.00971	0.34801	0.17400	0.02211	-0.05033	0.59927	0.01502	0.24875	0.01549	0.07748	-0.01608	0.39586	0.01945
352	0.34099	0.22396	0.00100	-0.02616	0.64681	0.00665	0.31460	0.18283	0.01335	-0.01778	0.59717	0.00931	0.34807	0.17375	0.02137	-0.05071	0.59953	0.01464	0.24615	0.01569	0.07314	-0.01595	0.39622	0.01942
353	0.34147	0.22436	0.00082	-0.02656	0.64655	0.00612	0.31459	0.18335	0.01253	-0.01809	0.59693	0.00875	0.34792	0.17377	0.02054	-0.05102	0.59925	0.01410	0.24408	0.01588	0.06887	-0.01599	0.39600	0.01949
354	0.34162	0.22450	0.00086	-0.02661	0.64596	0.00571	0.31436	0.18358	0.01198	-0.01817	0.59632	0.00819	0.34757	0.17356	0.01991	-0.05109	0.59871	0.01360	0.24219	0.01570	0.06489	-0.01626	0.39544	0.01969
355	0.34183	0.22414	0.00124	-0.02642	0.64543	0.00546	0.31417	0.18335	0.01182	-0.01807	0.59577	0.00765	0.34726	0.17286	0.01966	-0.05096	0.59826	0.01319	0.24027	0.01516	0.06125	-0.01663	0.39493	0.01993
356	0.34230	0.22342	0.00172	-0.02613	0.64521	0.00523	0.31421	0.18281	0.01181	-0.01787	0.59552	0.00717	0.34715	0.17185	0.01963	-0.05072	0.59811	0.01288	0.23839	0.01453	0.05795	-0.01684	0.39472	0.02001
357	0.34292	0.22261	0.00202	-0.02582	0.64538	0.00510	0.31442	0.18217	0.01165	-0.01761	0.59568	0.00698	0.34720	0.17084	0.01959	-0.05044	0.59831	0.01280	0.23681	0.01398	0.05503	-0.01679	0.39488	0.01990
358	0.34343	0.22186	0.00214	-0.02547	0.64583	0.00530	0.31462	0.18153	0.01131	-0.01728	0.59613	0.00724	0.34727	0.16994	0.01945	-0.05011	0.59876	0.01307	0.23569	0.01340	0.05247	-0.01654	0.39530	0.01980
359	0.34375	0.22121	0.00231	-0.02500	0.64630	0.00577	0.31473	0.18091	0.01094	-0.01683	0.59660	0.00777	0.34727	0.16914	0.01922	-0.04966	0.59922	0.01362	0.23488	0.01274	0.05015	-0.01613	0.39575	0.02006
360	0.34401	0.22062	0.00262	-0.02454	0.64659	0.00618	0.31481	0.18032	0.01061	-0.01636	0.59689	0.00829	0.34729	0.16834	0.01886	-0.04916	0.59952	0.01429	0.23424	0.01207	0.04798	-0.01558	0.39606	0.02079
361	0.34433	0.22009	0.00289	-0.02435	0.64670	0.00637	0.31498	0.17978	0.01030	-0.01609	0.59703	0.00868	0.34742	0.16760	0.01841	-0.04884	0.59964	0.01496	0.23380	0.01147	0.04600	-0.01493	0.39624	0.02177
362	0.34468	0.21965	0.00289	-0.02456	0.64676	0.00631	0.31522	0.17936	0.00997	-0.01613	0.59713	0.00895	0.34764	0.16702	0.01791	-0.04883	0.59966	0.01551	0.23363	0.01097	0.04430	-0.01422	0.39640	0.02277
363	0.34503	0.21929	0.00263	-0.02509	0.64682	0.00606	0.31551	0.17904	0.00965	-0.01642	0.59725	0.00900	0.34792	0.16657	0.01746	-0.04909	0.59967	0.01576	0.23365	0.01057	0.04295	-0.01351	0.39660	0.02383
364	0.34543	0.21899	0.00245	-0.02573	0.64683	0.00570	0.31585	0.17878	0.00945	-0.01680	0.59731	0.00873	0.34824	0.16623	0.01722	-0.04946	0.59962	0.01558	0.23370	0.01026	0.04179	-0.01285	0.39680	0.02515
365	0.34587	0.21881	0.00267	-0.02616	0.64681	0.00530	0.31622	0.17861	0.00942	-0.01705	0.59732	0.00823	0.34856	0.16596	0.01721	-0.04971	0.59958	0.01507	0.23374	0.01002	0.04056	-0.01242	0.39700	0.02666
366	0.34621	0.21880	0.00321	-0.02607	0.64698	0.00497	0.31650	0.17855	0.00941	-0.01700	0.59747	0.00781	0.34881	0.16583	0.01721	-0.04965	0.59984	0.01462	0.23377	0.00984	0.03914	-0.01256	0.39733	0.02816
367	0.34641	0.21890	0.00367	-0.02544	0.64748	0.00485	0.31664	0.17860	0.00925	-0.01667	0.59793	0.00784	0.34893	0.16578	0.01694	-0.04932	0.60054	0.01460	0.23371	0.00976	0.03763	-0.01345	0.39791	0.02956
368	0.34659	0.21897	0.00382	-0.02469	0.64822	0.00511	0.31674	0.17868	0.00897	-0.01635	0.59862	0.00848	0.34903	0.16572	0.01645	-0.04900	0.60153	0.01514	0.23351	0.00979	0.03618	-0.01490	0.39868	0.03106
369	0.34688	0.21894	0.00370	-0.02419	0.64893	0.00577	0.31693	0.17871	0.00874	-0.01625	0.59930	0.00961	0.34920	0.16558	0.01596	-0.04891	0.60248	0.01609	0.23326	0.00986	0.03484	-0.01645	0.39942	0.03280
370	0.34728	0.21878	0.00350	-0.02401	0.64946	0.00672	0.31722	0.17865	0.00861	-0.01636	0.59982	0.01091	0.34949	0.16534	0.01556	-0.04903	0.60319	0.01722	0.23309	0.00986	0.03363	-0.01769	0.40003	0.03479
371	0.34772	0.21855	0.00327	-0.02410	0.64985	0.00778	0.31758	0.17848	0.00850	-0.01659	0.60019	0.01215	0.34984	0.16503	0.01521	-0.04926	0.60369	0.01840	0.23309	0.00974	0.03260	-0.01854	0.40053	0.03706
372	0.34811	0.21836	0.00301	-0.02429	0.65017	0.00869	0.31795	0.17833	0.00840	-0.01686	0.60052	0.01324	0.35021	0.16480	0.01494	-0.04952	0.60413	0.01946	0.23330	0.00957	0.03176	-0.01917	0.40107	0.03977
373	0.34842	0.21841	0.00278	-0.02433	0.65049	0.00921	0.31830	0.17839	0.00839	-0.01703	0.60085	0.01407	0.35056	0.16483	0.01483	-0.04968	0.60462	0.02026	0.23369	0.00950	0.03098	-0.01987	0.40173	0.04292
374	0.34864	0.21873	0.00271	-0.02426	0.65075	0.00926	0.31857	0.17869	0.00846	-0.01718	0.60114	0.01463	0.35085	0.16511	0.01482	-0.04980	0.60515	0.02080	0.23409	0.00961	0.03012	-0.02091	0.40246	0.04631
375	0.34880	0.21905	0.00285	-0.02426	0.65084	0.00891	0.31876	0.17897	0.00847	-0.01747	0.60127	0.01511	0.35104	0.16538	0.01478	-0.05006	0.60558	0.02130	0.23437	0.00974	0.02926	-0.02235	0.40312	0.04977
376	0.34887	0.21911	0.00312	-0.02423	0.65071	0.00818	0.31884	0.17897	0.00837	-0.01778	0.60129	0.01573	0.35112	0.16540	0.01471	-0.05032	0.60590	0.02191	0.23458	0.00959	0.02851	-0.02390	0.40372	0.05341
377	0.34876	0.21879	0.00338	-0.02379	0.65051	0.00724	0.31878	0.17855	0.00822	-0.01772	0.60133	0.01651	0.35107	0.16505	0.01470	-0.05022	0.60630	0.02266	0.23482	0.00897	0.02787	-0.02531	0.40446	0.05739
378	0.34848	0.21814	0.00361	-0.02278	0.65036	0.00649	0.31861	0.17778	0.00805	-0.01721	0.60145	0.01733	0.35091	0.16440	0.01471	-0.04964	0.60685	0.02347	0.23516	0.00790	0.02721	-0.02674	0.40539	0.06160
379	0.34820	0.21736	0.00380	-0.02151	0.65025	0.00620	0.31846	0.17687	0.00789	-0.01656	0.60149	0.01800	0.35078	0.16358	0.01462	-0.04888	0.60745	0.02420	0.23557	0.00663	0.02642	-0.02858	0.40638	0.06572
380	0.34809	0.21667	0.00392	-0.02036	0.65006	0.00625	0.31846	0.17608	0.00777	-0.01610	0.60136	0.01852	0.35082	0.16284	0.01440	-0.04829	0.60792	0.02477	0.23601	0.00555	0.02553	-0.03085	0.40729	0.06961
381	0.34814	0.21619	0.00392	-0.01968	0.64978	0.00646	0.31858	0.17554	0.00772	-0.01599	0.60113	0.01913	0.35099	0.16230	0.01408	-0.04811	0.60816	0.02525	0.23644	0.00477	0.02459	-0.03304	0.40810	0.07336
382	0.34813	0.21586	0.00385	-0.01974	0.64946	0.00695	0.31866	0.17515	0.00771	-0.01636	0.60089	0.02001	0.35113	0.16189	0.01376	-0.04848	0.60817	0.02580	0.23685	0.00413	0.02359	-0.03465	0.40883	0.07717
383	0.34789	0.21550	0.00388	-0.02046	0.64916	0.00762	0.31854	0.17470	0.00769	-0.01714	0.60066	0.02094	0.35106	0.16148	0.01357	-0.04931	0.60800	0.02638	0.23719	0.00336	0.02244	-0.03572	0.40951	0.08099
384	0.34744	0.21500	0.00406	-0.02142	0.64886	0.00796	0.31820	0.17409	0.00764	-0.01810	0.60043	0.02156	0.35073	0.16093	0.01357	-0.05029	0.60784	0.02678	0.23730	0.00244	0.02114	-0.03672	0.41026	0.08462
385	0.34693	0.21438	0.00426	-0.02229	0.64858	0.00780	0.31775	0.17341	0.00753	-0.01904	0.60029	0.02187	0.35027	0.16029	0.01362	-0.05121	0.60783	0.02703	0.23709	0.00155	0.01991	-0.03793	0.41112	0.08782
