	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
1853	0.18370	0.17598	1.50116	0.01841	0.50208	0.09447	0.11375	0.00449	0.07358	0.07328	0.44880	0.50223	0.19294	0.10099	0.46686	0.07065	0.25809	0.86962	0.20261	0.11704	0.87362	0.02070	0.27583	1.44098	0.27189	0.03186	1.44480	0.04225	0.42810	1.21333	0.46355	0.11196	1.24998	0.17228	0.41676	1.43435	0.38257	0.27667	1.43175
1854	0.18395	0.17788	1.50107	0.01656	0.50538	0.09666	0.11374	0.00471	0.07383	0.07374	0.45380	0.50432	0.19303	0.10188	0.46692	0.07042	0.25959	0.86986	0.20122	0.11746	0.87373	0.02104	0.27853	1.44137	0.27132	0.03307	1.44489	0.04364	0.43205	1.21466	0.46502	0.10903	1.25042	0.17176	0.41965	1.43673	0.38545	0.27576	1.43097
1855	0.18414	0.17958	1.50123	0.01484	0.50903	0.09871	0.11383	0.00506	0.07403	0.07383	0.45841	0.50623	0.19313	0.10296	0.46694	0.07019	0.26124	0.87019	0.20001	0.11822	0.87379	0.02154	0.28130	1.44185	0.27055	0.03430	1.44467	0.04486	0.43582	1.21590	0.46634	0.10652	1.25088	0.17126	0.42290	1.43892	0.38810	0.27489	1.43049
1856	0.18448	0.18167	1.50125	0.01310	0.51300	0.10053	0.11394	0.00546	0.07417	0.07376	0.46265	0.50785	0.19343	0.10406	0.46687	0.06994	0.26308	0.87049	0.19902	0.11938	0.87374	0.02237	0.28427	1.44205	0.26967	0.03557	1.44445	0.04607	0.44020	1.21710	0.46758	0.10384	1.25137	0.17119	0.42649	1.44080	0.39052	0.27370	1.43007
1857	0.18495	0.18455	1.50083	0.01124	0.51739	0.10206	0.11405	0.00582	0.07429	0.07363	0.46662	0.50906	0.19400	0.10513	0.46672	0.06977	0.26510	0.87062	0.19813	0.12074	0.87359	0.02361	0.28772	1.44190	0.26874	0.03678	1.44441	0.04754	0.44568	1.21841	0.46871	0.10037	1.25186	0.17162	0.43005	1.44255	0.39286	0.27208	1.42931
1858	0.18548	0.18820	1.49997	0.00936	0.52234	0.10322	0.11419	0.00603	0.07444	0.07329	0.47029	0.50981	0.19473	0.10623	0.46652	0.06979	0.26731	0.87056	0.19721	0.12212	0.87340	0.02511	0.29163	1.44170	0.26774	0.03786	1.44450	0.04935	0.45181	1.21983	0.46960	0.09612	1.25225	0.17229	0.43328	1.44438	0.39538	0.27035	1.42793
1859	0.18615	0.19218	1.49896	0.00768	0.52780	0.10394	0.11430	0.00605	0.07463	0.07247	0.47355	0.51012	0.19541	0.10739	0.46630	0.06996	0.26961	0.87033	0.19627	0.12346	0.87317	0.02664	0.29565	1.44170	0.26674	0.03891	1.44469	0.05139	0.45781	1.22133	0.47011	0.09168	1.25244	0.17294	0.43625	1.44637	0.39820	0.26899	1.42598
1860	0.18693	0.19605	1.49815	0.00631	0.53358	0.10431	0.11433	0.00605	0.07482	0.07110	0.47646	0.51009	0.19598	0.10862	0.46605	0.07009	0.27179	0.86990	0.19537	0.12475	0.87292	0.02806	0.29942	1.44187	0.26585	0.04008	1.44499	0.05349	0.46343	1.22295	0.47018	0.08758	1.25239	0.17356	0.43918	1.44851	0.40131	0.26815	1.42379
1861	0.18743	0.19959	1.49771	0.00514	0.53949	0.10449	0.11419	0.00625	0.07500	0.06945	0.47915	0.50988	0.19660	0.10997	0.46577	0.07005	0.27380	0.86930	0.19451	0.12608	0.87264	0.02932	0.30281	1.44201	0.26512	0.04146	1.44533	0.05549	0.46879	1.22466	0.46995	0.08393	1.25208	0.17422	0.44213	1.45066	0.40472	0.26753	1.42167
1862	0.18724	0.20279	1.49764	0.00408	0.54546	0.10455	0.11397	0.00666	0.07523	0.06779	0.48171	0.50952	0.19748	0.11148	0.46548	0.06980	0.27582	0.86862	0.19363	0.12758	0.87233	0.03031	0.30594	1.44185	0.26457	0.04305	1.44548	0.05733	0.47393	1.22617	0.46966	0.08045	1.25146	0.17485	0.44503	1.45252	0.40851	0.26666	1.41972
1863	0.18652	0.20573	1.49770	0.00316	0.55145	0.10453	0.11391	0.00711	0.07552	0.06626	0.48420	0.50902	0.19868	0.11320	0.46515	0.06945	0.27802	0.86795	0.19273	0.12933	0.87198	0.03103	0.30911	1.44125	0.26416	0.04506	1.44526	0.05918	0.47891	1.22713	0.46944	0.07679	1.25044	0.17538	0.44801	1.45390	0.41259	0.26515	1.41783
1864	0.18586	0.20867	1.49759	0.00242	0.55750	0.10444	0.11417	0.00748	0.07579	0.06486	0.48681	0.50844	0.20003	0.11506	0.46477	0.06903	0.28043	0.86725	0.19180	0.13133	0.87155	0.03164	0.31271	1.44036	0.26363	0.04767	1.44465	0.06113	0.48402	1.22763	0.46920	0.07277	1.24916	0.17589	0.45115	1.45486	0.41651	0.26303	1.41575
1865	0.18562	0.21182	1.49717	0.00178	0.56351	0.10427	0.11463	0.00776	0.07598	0.06365	0.48967	0.50780	0.20141	0.11698	0.46430	0.06850	0.28301	0.86643	0.19083	0.13355	0.87102	0.03238	0.31705	1.43963	0.26280	0.05071	1.44378	0.06314	0.48954	1.22803	0.46866	0.06836	1.24779	0.17657	0.45425	1.45557	0.41989	0.26067	1.41321
1866	0.18566	0.21510	1.49657	0.00123	0.56922	0.10396	0.11501	0.00795	0.07614	0.06271	0.49270	0.50705	0.20282	0.11896	0.46372	0.06786	0.28568	0.86547	0.18978	0.13590	0.87035	0.03326	0.32220	1.43938	0.26175	0.05378	1.44300	0.06520	0.49540	1.22854	0.46752	0.06366	1.24636	0.17749	0.45716	1.45616	0.42288	0.25846	1.41002
1867	0.18577	0.21832	1.49596	0.00086	0.57441	0.10340	0.11513	0.00807	0.07630	0.06197	0.49568	0.50612	0.20430	0.12107	0.46299	0.06721	0.28845	0.86442	0.18869	0.13832	0.86952	0.03414	0.32787	1.43954	0.26075	0.05656	1.44251	0.06734	0.50136	1.22913	0.46567	0.05895	1.24475	0.17867	0.46006	1.45668	0.42587	0.25662	1.40621
1868	0.18618	0.22156	1.49534	0.00077	0.57907	0.10253	0.11502	0.00822	0.07643	0.06124	0.49849	0.50499	0.20585	0.12332	0.46212	0.06658	0.29137	0.86335	0.18764	0.14090	0.86852	0.03489	0.33346	1.43973	0.25986	0.05905	1.44208	0.06933	0.50741	1.22990	0.46336	0.05465	1.24290	0.18005	0.46328	1.45723	0.42905	0.25521	1.40205
1869	0.18703	0.22520	1.49452	0.00091	0.58331	0.10136	0.11484	0.00857	0.07651	0.06040	0.50118	0.50364	0.20749	0.12566	0.46116	0.06594	0.29453	0.86228	0.18667	0.14379	0.86742	0.03547	0.33849	1.43961	0.25893	0.06154	1.44128	0.07087	0.51368	1.23098	0.46095	0.05106	1.24082	0.18147	0.46692	1.45783	0.43229	0.25415	1.39785
1870	0.18792	0.22934	1.49347	0.00111	0.58716	0.09992	0.11475	0.00917	0.07658	0.05940	0.50391	0.50216	0.20926	0.12807	0.46023	0.06529	0.29786	0.86113	0.18581	0.14696	0.86631	0.03596	0.34303	1.43907	0.25795	0.06442	1.43990	0.07204	0.52004	1.23210	0.45865	0.04806	1.23852	0.18283	0.47083	1.45835	0.43555	0.25329	1.39368
1871	0.18828	0.23364	1.49228	0.00121	0.59053	0.09833	0.11483	0.00991	0.07677	0.05835	0.50682	0.50064	0.21123	0.13059	0.45939	0.06463	0.30118	0.85983	0.18501	0.15017	0.86526	0.03648	0.34765	1.43831	0.25702	0.06782	1.43811	0.07339	0.52614	1.23276	0.45642	0.04528	1.23603	0.18431	0.47478	1.45846	0.43903	0.25242	1.38939
1872	0.18804	0.23773	1.49114	0.00114	0.59331	0.09671	0.11500	0.01061	0.07708	0.05745	0.51003	0.49922	0.21346	0.13317	0.45857	0.06385	0.30449	0.85847	0.18405	0.15335	0.86420	0.03707	0.35283	1.43758	0.25621	0.07156	1.43608	0.07529	0.53176	1.23266	0.45419	0.04248	1.23344	0.18604	0.47867	1.45804	0.44294	0.25142	1.38492
1873	0.18771	0.24152	1.49011	0.00098	0.59536	0.09511	0.11510	0.01123	0.07741	0.05693	0.51356	0.49797	0.21599	0.13566	0.45766	0.06280	0.30794	0.85719	0.18268	0.15655	0.86295	0.03767	0.35840	1.43695	0.25534	0.07528	1.43388	0.07747	0.53701	1.23204	0.45176	0.03978	1.23075	0.18789	0.48248	1.45724	0.44706	0.25037	1.38028
1874	0.18776	0.24520	1.48911	0.00081	0.59651	0.09350	0.11513	0.01180	0.07772	0.05684	0.51741	0.49689	0.21873	0.13793	0.45668	0.06143	0.31153	0.85597	0.18088	0.15979	0.86152	0.03838	0.36372	1.43629	0.25421	0.07876	1.43163	0.07926	0.54228	1.23155	0.44884	0.03739	1.22789	0.18969	0.48628	1.45639	0.45100	0.24949	1.37532
1875	0.18832	0.24907	1.48798	0.00064	0.59657	0.09175	0.11522	0.01243	0.07805	0.05708	0.52155	0.49586	0.22155	0.14009	0.45574	0.05985	0.31512	0.85465	0.17882	0.16300	0.86004	0.03929	0.36833	1.43549	0.25279	0.08218	1.42952	0.08023	0.54786	1.23161	0.44514	0.03533	1.22480	0.19137	0.49032	1.45571	0.45450	0.24892	1.36977
1876	0.18911	0.25325	1.48666	0.00035	0.59559	0.08986	0.11546	0.01311	0.07852	0.05751	0.52601	0.49484	0.22436	0.14244	0.45490	0.05820	0.31869	0.85313	0.17667	0.16618	0.85859	0.04026	0.37241	1.43458	0.25123	0.08588	1.42754	0.08055	0.55355	1.23201	0.44074	0.03354	1.22150	0.19279	0.49475	1.45523	0.45749	0.24872	1.36345
1877	0.18978	0.25763	1.48523	-0.00005	0.59407	0.08803	0.11577	0.01372	0.07923	0.05808	0.53080	0.49391	0.22718	0.14524	0.45412	0.05655	0.32224	0.85147	0.17453	0.16937	0.85717	0.04077	0.37645	1.43369	0.24981	0.08998	1.42543	0.08061	0.55890	1.23220	0.43602	0.03192	1.21792	0.19370	0.49953	1.45484	0.45996	0.24866	1.35641
1878	0.19016	0.26214	1.48376	-0.00030	0.59271	0.08647	0.11603	0.01424	0.08016	0.05868	0.53573	0.49315	0.23005	0.14833	0.45336	0.05483	0.32576	0.84987	0.17249	0.17264	0.85573	0.04039	0.38085	1.43294	0.24900	0.09439	1.42293	0.08050	0.56381	1.23197	0.43138	0.03018	1.21384	0.19408	0.50453	1.45438	0.46212	0.24831	1.34876
1879	0.19040	0.26701	1.48220	-0.00013	0.59193	0.08516	0.11619	0.01481	0.08117	0.05915	0.54044	0.49254	0.23302	0.15131	0.45261	0.05283	0.32917	0.84846	0.17055	0.17610	0.85422	0.03935	0.38572	1.43232	0.24909	0.09908	1.42007	0.08014	0.56867	1.23147	0.42675	0.02820	1.20908	0.19416	0.50949	1.45369	0.46438	0.24736	1.34053
1880	0.19072	0.27249	1.48044	0.00054	0.59169	0.08395	0.11644	0.01556	0.08215	0.05933	0.54469	0.49194	0.23620	0.15408	0.45191	0.05038	0.33247	0.84723	0.16864	0.17979	0.85263	0.03846	0.39093	1.43174	0.24984	0.10411	1.41708	0.07953	0.57380	1.23088	0.42180	0.02635	1.20380	0.19413	0.51429	1.45271	0.46683	0.24619	1.33175
1881	0.19115	0.27849	1.47849	0.00159	0.59168	0.08275	0.11692	0.01643	0.08321	0.05921	0.54877	0.49135	0.23971	0.15684	0.45126	0.04755	0.33575	0.84609	0.16669	0.18374	0.85095	0.03819	0.39623	1.43118	0.25067	0.10943	1.41412	0.07873	0.57909	1.23020	0.41645	0.02527	1.19839	0.19393	0.51908	1.45158	0.46929	0.24555	1.32253
1882	0.19148	0.28463	1.47647	0.00293	0.59165	0.08159	0.11761	0.01730	0.08447	0.05887	0.55318	0.49087	0.24356	0.15972	0.45068	0.04454	0.33925	0.84496	0.16468	0.18802	0.84916	0.03815	0.40146	1.43066	0.25126	0.11495	1.41117	0.07775	0.58419	1.22938	0.41101	0.02517	1.19317	0.19348	0.52413	1.45047	0.47171	0.24581	1.31302
1883	0.19146	0.29061	1.47448	0.00447	0.59139	0.08051	0.11843	0.01794	0.08591	0.05834	0.55819	0.49053	0.24755	0.16252	0.45016	0.04154	0.34320	0.84387	0.16257	0.19266	0.84724	0.03741	0.40649	1.43018	0.25175	0.12056	1.40815	0.07642	0.58892	1.22851	0.40582	0.02557	1.18828	0.19276	0.52945	1.44944	0.47430	0.24651	1.30327
1884	0.19104	0.29630	1.47255	0.00597	0.59083	0.07945	0.11946	0.01818	0.08739	0.05768	0.56359	0.49019	0.25147	0.16505	0.44968	0.03850	0.34774	0.84288	0.16021	0.19773	0.84516	0.03547	0.41136	1.42971	0.25240	0.12629	1.40500	0.07462	0.59344	1.22775	0.40090	0.02572	1.18378	0.19172	0.53472	1.44848	0.47722	0.24693	1.29318
1885	0.19034	0.30173	1.47072	0.00709	0.59013	0.07842	0.12084	0.01795	0.08891	0.05696	0.56901	0.48974	0.25520	0.16741	0.44927	0.03522	0.35290	0.84213	0.15754	0.20337	0.84294	0.03264	0.41611	1.42924	0.25337	0.13235	1.40175	0.07247	0.59798	1.22723	0.39600	0.02536	1.17968	0.19024	0.53964	1.44770	0.48038	0.24676	1.28257
1886	0.18973	0.30692	1.46899	0.00756	0.58960	0.07746	0.12260	0.01719	0.09069	0.05613	0.57415	0.48919	0.25865	0.17001	0.44900	0.03159	0.35846	0.84165	0.15479	0.20965	0.84073	0.02969	0.42054	1.42866	0.25476	0.13890	1.39846	0.07017	0.60263	1.22697	0.39093	0.02490	1.17582	0.18824	0.54436	1.44730	0.48339	0.24640	1.27130
1887	0.18962	0.31192	1.46728	0.00751	0.58948	0.07667	0.12473	0.01577	0.09290	0.05513	0.57898	0.48866	0.26161	0.17339	0.44881	0.02769	0.36384	0.84124	0.15234	0.21626	0.83872	0.02710	0.42429	1.42788	0.25667	0.14579	1.39521	0.06759	0.60733	1.22706	0.38566	0.02488	1.17194	0.18561	0.54918	1.44746	0.48573	0.24646	1.25923
1888	0.19001	0.31686	1.46550	0.00719	0.58988	0.07612	0.12730	0.01354	0.09542	0.05397	0.58364	0.48830	0.26371	0.17794	0.44843	0.02367	0.36847	0.84063	0.15048	0.22277	0.83699	0.02468	0.42717	1.42701	0.25905	0.15288	1.39202	0.06446	0.61194	1.22763	0.38018	0.02545	1.16798	0.18228	0.55407	1.44820	0.48702	0.24720	1.24633
1889	0.19036	0.32184	1.46378	0.00674	0.59080	0.07587	0.13044	0.01053	0.09797	0.05260	0.58816	0.48819	0.26466	0.18366	0.44762	0.01973	0.37223	0.83982	0.14931	0.22900	0.83549	0.02192	0.42929	1.42630	0.26165	0.16020	1.38887	0.06064	0.61626	1.22878	0.37443	0.02641	1.16418	0.17840	0.55867	1.44945	0.48709	0.24848	1.23288
1890	0.19007	0.32689	1.46230	0.00615	0.59205	0.07587	0.13411	0.00706	0.10041	0.05091	0.59243	0.48832	0.26447	0.19024	0.44640	0.01599	0.37542	0.83909	0.14874	0.23514	0.83421	0.01866	0.43066	1.42603	0.26431	0.16800	1.38570	0.05613	0.62005	1.23058	0.36836	0.02767	1.16079	0.17445	0.56264	1.45100	0.48592	0.25015	1.21919
1891	0.18898	0.33197	1.46125	0.00534	0.59324	0.07592	0.13824	0.00376	0.10287	0.04876	0.59621	0.48850	0.26335	0.19747	0.44503	0.01247	0.37843	0.83865	0.14870	0.24155	0.83325	0.01506	0.43115	1.42641	0.26715	0.17652	1.38245	0.05079	0.62304	1.23308	0.36210	0.02941	1.15785	0.17096	0.56587	1.45256	0.48361	0.25240	1.20520
1892	0.18737	0.33695	1.46073	0.00425	0.59396	0.07583	0.14279	0.00113	0.10549	0.04611	0.59934	0.48855	0.26151	0.20547	0.44372	0.00923	0.38151	0.83861	0.14937	0.24865	0.83278	0.01120	0.43064	1.42743	0.27039	0.18584	1.37906	0.04443	0.62504	1.23618	0.35599	0.03177	1.15537	0.16789	0.56844	1.45398	0.48047	0.25538	1.19043
1893	0.18577	0.34184	1.46075	0.00298	0.59423	0.07556	0.14789	-0.00074	0.10834	0.04304	0.60183	0.48842	0.25890	0.21435	0.44251	0.00639	0.38471	0.83895	0.15101	0.25676	0.83285	0.00697	0.42908	1.42886	0.27420	0.19580	1.37560	0.03689	0.62609	1.23975	0.35035	0.03473	1.15342	0.16451	0.57052	1.45541	0.47694	0.25891	1.17454
1894	0.18454	0.34678	1.46118	0.00172	0.59438	0.07521	0.15367	-0.00211	0.11140	0.03964	0.60374	0.48824	0.25538	0.22388	0.44131	0.00389	0.38792	0.83966	0.15349	0.26584	0.83331	0.00240	0.42654	1.43047	0.27852	0.20611	1.37229	0.02818	0.62641	1.24375	0.34523	0.03842	1.15199	0.16004	0.57221	1.45719	0.47314	0.26276	1.15795
1895	0.18357	0.35188	1.46193	0.00053	0.59466	0.07492	0.16024	-0.00317	0.11463	0.03596	0.60507	0.48814	0.25104	0.23355	0.44016	0.00142	0.39097	0.84074	0.15615	0.27550	0.83391	-0.00220	0.42333	1.43231	0.28289	0.21674	1.36937	0.01867	0.62617	1.24820	0.34029	0.04330	1.15090	0.15439	0.57349	1.45959	0.46876	0.26721	1.14155
1896	0.18235	0.35693	1.46306	-0.00069	0.59502	0.07471	0.16767	-0.00394	0.11801	0.03212	0.60572	0.48814	0.24618	0.24284	0.43924	-0.00123	0.39386	0.84220	0.15835	0.28523	0.83458	-0.00659	0.41972	1.43456	0.28680	0.22778	1.36692	0.00896	0.62532	1.25301	0.33511	0.04980	1.14991	0.14802	0.57437	1.46265	0.46348	0.27268	1.12592
1897	0.18066	0.36153	1.46458	-0.00186	0.59515	0.07450	0.17602	-0.00433	0.12161	0.02822	0.60576	0.48815	0.24109	0.25152	0.43872	-0.00397	0.39669	0.84396	0.15995	0.29480	0.83539	-0.01059	0.41559	1.43719	0.29013	0.23909	1.36497	-0.00070	0.62362	1.25801	0.32964	0.05792	1.14883	0.14118	0.57496	1.46630	0.45717	0.27933	1.11087
1898	0.17894	0.36555	1.46626	-0.00276	0.59494	0.07424	0.18545	-0.00430	0.12548	0.02429	0.60540	0.48810	0.23596	0.25958	0.43864	-0.00655	0.39949	0.84587	0.16130	0.30431	0.83642	-0.01414	0.41050	1.43992	0.29316	0.25042	1.36363	-0.01062	0.62073	1.26310	0.32425	0.06763	1.14747	0.13373	0.57526	1.47041	0.44980	0.28741	1.09586
1899	0.17766	0.36919	1.46775	-0.00333	0.59456	0.07396	0.19609	-0.00358	0.12953	0.02031	0.60479	0.48803	0.23089	0.26705	0.43905	-0.00891	0.40224	0.84785	0.16271	0.31409	0.83773	-0.01727	0.40424	1.44256	0.29622	0.26186	1.36299	-0.02116	0.61663	1.26835	0.31930	0.07939	1.14556	0.12550	0.57496	1.47484	0.44119	0.29776	1.08089
1900	0.17685	0.37264	1.46894	-0.00376	0.59430	0.07381	0.20787	-0.00151	0.13357	0.01637	0.60395	0.48808	0.22595	0.27415	0.44006	-0.01115	0.40489	0.84998	0.16420	0.32448	0.83939	-0.02001	0.39710	1.44503	0.29948	0.27408	1.36295	-0.03237	0.61184	1.27413	0.31490	0.09402	1.14285	0.11686	0.57364	1.47944	0.43097	0.31190	1.06679
1901	0.17615	0.37572	1.47004	-0.00421	0.59424	0.07387	0.22045	0.00248	0.13735	0.01276	0.60285	0.48831	0.22116	0.28106	0.44172	-0.01337	0.40749	0.85231	0.16564	0.33567	0.84140	-0.02234	0.38949	1.44723	0.30299	0.28758	1.36324	-0.04407	0.60695	1.28076	0.31120	0.11218	1.13903	0.10857	0.57126	1.48401	0.41897	0.33130	1.05479
1902	0.17524	0.37817	1.47137	-0.00449	0.59426	0.07411	0.23339	0.00820	0.14073	0.00974	0.60167	0.48867	0.21653	0.28769	0.44380	-0.01555	0.40998	0.85469	0.16690	0.34745	0.84352	-0.02418	0.38159	1.44904	0.30670	0.30205	1.36375	-0.05608	0.60194	1.28810	0.30861	0.13399	1.13384	0.10111	0.56803	1.48816	0.40579	0.35657	1.04586
1903	0.17406	0.37985	1.47318	-0.00450	0.59423	0.07443	0.24630	0.01482	0.14372	0.00734	0.60069	0.48908	0.21224	0.29360	0.44600	-0.01761	0.41233	0.85685	0.16782	0.35932	0.84539	-0.02550	0.37319	1.45050	0.31050	0.31662	1.36448	-0.06813	0.59599	1.29554	0.30746	0.15922	1.12716	0.09449	0.56423	1.49157	0.39223	0.38734	1.04053
1904	0.17283	0.38062	1.47547	-0.00439	0.59415	0.07474	0.25885	0.02171	0.14619	0.00537	0.60005	0.48946	0.20864	0.29832	0.44821	-0.01956	0.41469	0.85874	0.16822	0.37087	0.84684	-0.02626	0.36393	1.45171	0.31411	0.33073	1.36534	-0.07967	0.58835	1.30253	0.30778	0.18769	1.11916	0.08861	0.56011	1.49428	0.37840	0.42295	1.03921
1905	0.17195	0.38044	1.47794	-0.00434	0.59410	0.07500	0.27073	0.02920	0.14766	0.00355	0.59959	0.48976	0.20600	0.30183	0.45054	-0.02154	0.41715	0.86049	0.16802	0.38204	0.84794	-0.02633	0.35369	1.45262	0.31706	0.34467	1.36586	-0.09013	0.57909	1.30910	0.30962	0.21939	1.11022	0.08345	0.55595	1.49676	0.36386	0.46270	1.04250
1906	0.17155	0.37968	1.48013	-0.00425	0.59405	0.07511	0.28168	0.03822	0.14786	0.00159	0.59898	0.48991	0.20425	0.30478	0.45315	-0.02354	0.41945	0.86205	0.16737	0.39291	0.84898	-0.02551	0.34281	1.45313	0.31880	0.35917	1.36555	-0.09935	0.56890	1.31563	0.31326	0.25465	1.10070	0.07901	0.55186	1.49943	0.34837	0.50570	1.05100
1907	0.17140	0.37886	1.48168	-0.00403	0.59378	0.07496	0.29145	0.04904	0.14729	-0.00072	0.59807	0.48980	0.20308	0.30818	0.45599	-0.02541	0.42099	0.86314	0.16655	0.40344	0.85019	-0.02366	0.33187	1.45327	0.31904	0.37472	1.36444	-0.10766	0.55830	1.32232	0.31887	0.29405	1.09132	0.07511	0.54779	1.50223	0.33206	0.55067	1.06495
1908	0.17121	0.37828	1.48252	-0.00370	0.59312	0.07451	0.29975	0.06070	0.14678	-0.00334	0.59700	0.48936	0.20228	0.31258	0.45872	-0.02697	0.42145	0.86350	0.16568	0.41349	0.85152	-0.02083	0.32125	1.45317	0.31784	0.39128	1.36306	-0.11562	0.54723	1.32898	0.32580	0.33777	1.08345	0.07139	0.54371	1.50476	0.31553	0.59588	1.08436
1909	0.17088	0.37797	1.48269	-0.00340	0.59209	0.07382	0.30643	0.07161	0.14664	-0.00602	0.59597	0.48867	0.20192	0.31755	0.46104	-0.02829	0.42111	0.86321	0.16460	0.42295	0.85258	-0.01745	0.31096	1.45279	0.31554	0.40832	1.36184	-0.12339	0.53562	1.33541	0.33242	0.38507	1.07850	0.06764	0.53962	1.50680	0.29996	0.63949	1.10924
1910	0.17049	0.37792	1.48228	-0.00326	0.59098	0.07305	0.31146	0.08066	0.14667	-0.00849	0.59507	0.48787	0.20220	0.32226	0.46281	-0.02967	0.42050	0.86261	0.16296	0.43172	0.85305	-0.01400	0.30112	1.45179	0.31249	0.42520	1.36092	-0.13065	0.52402	1.34143	0.33675	0.43495	1.07734	0.06396	0.53556	1.50838	0.28637	0.68045	1.13992
1911	0.17027	0.37810	1.48136	-0.00335	0.59014	0.07235	0.31486	0.08764	0.14666	-0.01074	0.59428	0.48713	0.20316	0.32646	0.46406	-0.03140	0.41999	0.86203	0.16058	0.43959	0.85290	-0.01065	0.29217	1.44993	0.30885	0.44143	1.36039	-0.13695	0.51322	1.34669	0.33733	0.48694	1.08071	0.06054	0.53146	1.50962	0.27428	0.71829	1.17677
1912	0.17055	0.37849	1.47997	-0.00359	0.58970	0.07175	0.31687	0.09288	0.14677	-0.01302	0.59369	0.48650	0.20447	0.33049	0.46483	-0.03348	0.41991	0.86164	0.15768	0.44629	0.85240	-0.00713	0.28473	1.44751	0.30457	0.45657	1.36042	-0.14214	0.50358	1.35083	0.33366	0.54053	1.08985	0.05737	0.52722	1.51058	0.26189	0.75228	1.21922
