	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
47	0.29430	0.23184	0.00320	0.06204	0.67101	0.01565	0.25787	0.19866	0.00982	0.05841	0.62163	0.02029	0.28818	0.17713	0.01448	0.03649	0.62909	0.02831	0.14400	0.04827	0.01264	0.02300	0.43258	0.00847
48	0.29432	0.23184	0.00318	0.06144	0.67154	0.01405	0.25790	0.19869	0.01004	0.05800	0.62223	0.01941	0.28818	0.17710	0.01452	0.03603	0.62962	0.02732	0.14381	0.04846	0.01244	0.02347	0.43297	0.00825
49	0.29423	0.23175	0.00316	0.06093	0.67221	0.01257	0.25782	0.19862	0.01013	0.05767	0.62293	0.01829	0.28809	0.17698	0.01443	0.03564	0.63028	0.02609	0.14357	0.04850	0.01245	0.02391	0.43347	0.00812
50	0.29408	0.23166	0.00307	0.06059	0.67302	0.01123	0.25769	0.19853	0.01012	0.05744	0.62375	0.01715	0.28797	0.17687	0.01425	0.03538	0.63110	0.02489	0.14341	0.04843	0.01251	0.02411	0.43417	0.00803
51	0.29388	0.23169	0.00289	0.06039	0.67380	0.01008	0.25754	0.19853	0.01007	0.05727	0.62457	0.01635	0.28785	0.17687	0.01401	0.03521	0.63193	0.02408	0.14333	0.04839	0.01252	0.02407	0.43494	0.00787
52	0.29371	0.23185	0.00263	0.06023	0.67438	0.00916	0.25744	0.19866	0.01003	0.05710	0.62523	0.01601	0.28777	0.17700	0.01379	0.03505	0.63258	0.02373	0.14330	0.04847	0.01253	0.02396	0.43558	0.00763
53	0.29368	0.23208	0.00245	0.06011	0.67473	0.00854	0.25743	0.19888	0.00996	0.05700	0.62564	0.01586	0.28778	0.17723	0.01364	0.03494	0.63298	0.02359	0.14332	0.04868	0.01261	0.02397	0.43598	0.00740
54	0.29378	0.23229	0.00251	0.06011	0.67489	0.00824	0.25747	0.19911	0.00974	0.05706	0.62579	0.01543	0.28781	0.17744	0.01342	0.03502	0.63312	0.02320	0.14331	0.04894	0.01276	0.02414	0.43609	0.00729
55	0.29387	0.23240	0.00285	0.06021	0.67492	0.00819	0.25739	0.19923	0.00934	0.05724	0.62569	0.01452	0.28773	0.17755	0.01299	0.03523	0.63305	0.02238	0.14311	0.04918	0.01299	0.02435	0.43594	0.00739
56	0.29379	0.23235	0.00330	0.06028	0.67485	0.00818	0.25715	0.19922	0.00898	0.05736	0.62550	0.01350	0.28748	0.17751	0.01257	0.03539	0.63290	0.02144	0.14272	0.04929	0.01318	0.02444	0.43572	0.00757
57	0.29361	0.23221	0.00366	0.06030	0.67481	0.00801	0.25688	0.19910	0.00892	0.05737	0.62542	0.01291	0.28719	0.17739	0.01258	0.03543	0.63286	0.02087	0.14236	0.04924	0.01325	0.02434	0.43564	0.00765
58	0.29347	0.23212	0.00381	0.06037	0.67485	0.00767	0.25676	0.19902	0.00923	0.05738	0.62551	0.01303	0.28705	0.17731	0.01309	0.03542	0.63296	0.02093	0.14221	0.04918	0.01315	0.02423	0.43576	0.00749
59	0.29352	0.23212	0.00373	0.06056	0.67489	0.00731	0.25687	0.19905	0.00964	0.05750	0.62567	0.01366	0.28713	0.17733	0.01367	0.03548	0.63309	0.02143	0.14227	0.04922	0.01300	0.02437	0.43594	0.00716
60	0.29370	0.23215	0.00353	0.06080	0.67488	0.00714	0.25710	0.19909	0.00984	0.05771	0.62576	0.01424	0.28734	0.17736	0.01392	0.03565	0.63314	0.02191	0.14245	0.04930	0.01295	0.02473	0.43604	0.00689
61	0.29385	0.23211	0.00344	0.06095	0.67491	0.00719	0.25725	0.19906	0.00978	0.05790	0.62578	0.01425	0.28750	0.17734	0.01386	0.03585	0.63315	0.02197	0.14263	0.04925	0.01302	0.02497	0.43606	0.00687
62	0.29391	0.23205	0.00355	0.06096	0.67510	0.00728	0.25728	0.19899	0.00966	0.05796	0.62590	0.01382	0.28753	0.17729	0.01381	0.03596	0.63329	0.02169	0.14270	0.04915	0.01307	0.02492	0.43617	0.00699
63	0.29396	0.23199	0.00368	0.06086	0.67543	0.00724	0.25728	0.19896	0.00970	0.05787	0.62619	0.01350	0.28751	0.17724	0.01397	0.03591	0.63359	0.02146	0.14258	0.04922	0.01303	0.02477	0.43646	0.00693
64	0.29403	0.23189	0.00362	0.06078	0.67571	0.00707	0.25732	0.19894	0.00990	0.05777	0.62650	0.01347	0.28749	0.17717	0.01427	0.03579	0.63388	0.02138	0.14234	0.04941	0.01298	0.02469	0.43677	0.00665
65	0.29403	0.23176	0.00339	0.06080	0.67576	0.00691	0.25732	0.19888	0.01004	0.05774	0.62656	0.01340	0.28745	0.17708	0.01450	0.03571	0.63396	0.02117	0.14213	0.04951	0.01308	0.02464	0.43685	0.00643
66	0.29393	0.23169	0.00320	0.06090	0.67559	0.00682	0.25724	0.19883	0.01000	0.05776	0.62635	0.01300	0.28737	0.17704	0.01453	0.03571	0.63380	0.02063	0.14204	0.04947	0.01331	0.02449	0.43665	0.00650
67	0.29387	0.23176	0.00324	0.06100	0.67537	0.00679	0.25715	0.19889	0.00979	0.05781	0.62607	0.01244	0.28729	0.17713	0.01438	0.03576	0.63359	0.02002	0.14206	0.04945	0.01353	0.02426	0.43639	0.00674
68	0.29395	0.23196	0.00354	0.06105	0.67523	0.00683	0.25715	0.19906	0.00949	0.05785	0.62590	0.01210	0.28731	0.17732	0.01412	0.03582	0.63344	0.01973	0.14213	0.04958	0.01366	0.02413	0.43623	0.00685
69	0.29418	0.23217	0.00389	0.06108	0.67514	0.00696	0.25728	0.19927	0.00920	0.05790	0.62580	0.01222	0.28743	0.17754	0.01386	0.03588	0.63333	0.01990	0.14223	0.04982	0.01370	0.02424	0.43614	0.00667
70	0.29445	0.23228	0.00406	0.06111	0.67506	0.00712	0.25748	0.19941	0.00902	0.05798	0.62574	0.01262	0.28761	0.17765	0.01371	0.03596	0.63321	0.02036	0.14231	0.05005	0.01368	0.02450	0.43607	0.00636
71	0.29466	0.23221	0.00399	0.06118	0.67507	0.00714	0.25767	0.19938	0.00905	0.05807	0.62578	0.01297	0.28778	0.17759	0.01379	0.03607	0.63322	0.02079	0.14235	0.05014	0.01361	0.02468	0.43612	0.00614
72	0.29477	0.23197	0.00386	0.06125	0.67526	0.00697	0.25779	0.19918	0.00932	0.05814	0.62601	0.01306	0.28786	0.17736	0.01408	0.03617	0.63344	0.02096	0.14227	0.05008	0.01347	0.02466	0.43636	0.00612
73	0.29476	0.23162	0.00380	0.06126	0.67555	0.00668	0.25778	0.19890	0.00966	0.05815	0.62632	0.01288	0.28781	0.17702	0.01439	0.03620	0.63377	0.02082	0.14201	0.04999	0.01335	0.02458	0.43667	0.00623
74	0.29468	0.23130	0.00379	0.06120	0.67577	0.00642	0.25767	0.19865	0.00983	0.05809	0.62651	0.01248	0.28767	0.17670	0.01451	0.03613	0.63398	0.02037	0.14161	0.04996	0.01339	0.02457	0.43684	0.00641
75	0.29463	0.23108	0.00375	0.06114	0.67580	0.00631	0.25755	0.19851	0.00980	0.05805	0.62650	0.01202	0.28751	0.17650	0.01443	0.03604	0.63399	0.01976	0.14121	0.05005	0.01361	0.02467	0.43678	0.00661
76	0.29462	0.23102	0.00367	0.06119	0.67574	0.00636	0.25749	0.19851	0.00966	0.05810	0.62640	0.01169	0.28742	0.17645	0.01424	0.03605	0.63391	0.01930	0.14090	0.05025	0.01385	0.02485	0.43665	0.00668
77	0.29465	0.23112	0.00356	0.06144	0.67570	0.00648	0.25748	0.19865	0.00954	0.05831	0.62634	0.01161	0.28739	0.17655	0.01406	0.03626	0.63386	0.01918	0.14072	0.05053	0.01386	0.02492	0.43661	0.00652
78	0.29468	0.23132	0.00349	0.06184	0.67568	0.00656	0.25749	0.19886	0.00942	0.05861	0.62632	0.01163	0.28740	0.17675	0.01395	0.03660	0.63387	0.01930	0.14069	0.05076	0.01362	0.02476	0.43669	0.00624
79	0.29470	0.23155	0.00353	0.06211	0.67571	0.00654	0.25752	0.19905	0.00932	0.05880	0.62636	0.01160	0.28743	0.17698	0.01399	0.03686	0.63394	0.01943	0.14084	0.05085	0.01332	0.02447	0.43681	0.00602
