	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
17	-0.01303	-0.03581	0.01505	-0.79154	-0.24646	0.06605	-0.57944	-0.51502	0.19323	-0.46322	-0.16075	0.04412	-0.42391	-0.45194	0.18310	-0.11651	-0.06210	0.03101	-0.20941	-0.23754	0.11954	0.06038	-0.02393	-0.00990	0.04850	-0.02677	0.00117	0.04425	-0.03564	0.00911	-0.01056	0.00131	0.00256	0.03131	0.01855	0.00543	-0.01910	-0.02031	0.00646	0.00697	0.02823	0.00782	0.00436	-0.02223	0.00463	-0.00963	0.01262	0.01943	-0.00190	-0.00630	-0.00662	-0.01325	0.01443	0.01857	-0.00237	-0.00683	-0.01154
18	-0.01345	-0.04332	0.01363	-0.80639	-0.18189	0.11254	-0.49560	-0.48408	0.19058	-0.46883	-0.16012	0.04818	-0.39927	-0.41807	0.17933	-0.13785	-0.05804	0.03011	-0.20749	-0.23018	0.12041	0.07701	-0.02550	-0.01019	0.06302	-0.02705	0.00020	0.03424	-0.04724	0.01124	-0.00189	-0.01054	-0.00076	0.03969	0.00967	-0.00229	-0.02123	-0.03628	0.00544	0.00269	0.02032	0.00007	0.00536	-0.02341	0.00042	-0.02709	0.01211	0.01247	0.00784	-0.00265	-0.01299	-0.02972	0.01343	0.01396	0.01016	-0.00018	-0.01335
19	-0.01706	-0.05341	0.01617	-0.75788	-0.14077	0.13634	-0.40867	-0.44001	0.17549	-0.51288	-0.18076	0.07087	-0.36641	-0.39230	0.17027	-0.18845	-0.09176	0.04257	-0.19684	-0.23668	0.11778	0.08664	-0.02064	-0.01051	0.07725	-0.02267	-0.00220	0.02018	-0.05179	0.01315	-0.00004	-0.03360	0.00448	0.03544	-0.01486	-0.00393	-0.01772	-0.04886	0.01232	0.00692	0.00142	0.00002	0.00699	-0.01588	0.00391	-0.03175	0.00143	0.01135	0.01373	-0.00028	-0.00695	-0.03141	0.00125	0.01506	0.01690	0.00313	-0.00276
20	-0.01624	-0.05757	0.01754	-0.67084	-0.14437	0.11672	-0.33264	-0.39395	0.15445	-0.49217	-0.17701	0.07899	-0.33246	-0.37553	0.15888	-0.17986	-0.11062	0.04660	-0.18269	-0.24205	0.10971	0.08300	-0.01868	-0.00926	0.08268	-0.02304	-0.00300	0.01288	-0.04812	0.00968	0.00126	-0.05021	0.01164	0.02404	-0.03614	-0.00224	-0.00877	-0.04883	0.02090	0.01823	-0.01635	0.00296	0.00335	-0.00529	0.01196	-0.01334	-0.00681	0.01464	0.00818	0.00204	0.00662	-0.01138	-0.00781	0.02005	0.00965	0.00366	0.01155
21	-0.01108	-0.05231	0.01525	-0.59445	-0.15524	0.08297	-0.26863	-0.35686	0.13656	-0.38515	-0.12568	0.06326	-0.30750	-0.36406	0.15004	-0.09826	-0.08238	0.03638	-0.18447	-0.23689	0.09955	0.06144	-0.02437	-0.00261	0.07443	-0.03343	0.00244	0.01415	-0.04166	0.00172	0.00517	-0.05243	0.01327	0.01287	-0.03811	0.00030	-0.00016	-0.03591	0.02212	0.02757	-0.01663	0.00588	-0.00710	0.00424	0.01586	0.01191	0.00004	0.01668	-0.00676	0.00349	0.01634	0.01260	-0.00036	0.02272	-0.00761	0.00261	0.01848
22	-0.00836	-0.04389	0.01328	-0.54123	-0.14889	0.06749	-0.21336	-0.31483	0.12440	-0.28243	-0.07348	0.04724	-0.29185	-0.35111	0.15073	-0.02960	-0.04213	0.02571	-0.20037	-0.22734	0.09792	0.02417	-0.03272	0.01021	0.05574	-0.04804	0.01287	0.01638	-0.03803	-0.00215	0.00740	-0.04734	0.01012	0.00661	-0.02512	0.00784	0.00231	-0.02150	0.01220	0.02759	-0.00097	0.01361	-0.01571	0.00995	0.00884	0.02068	0.01502	0.01842	-0.01943	0.00188	0.01175	0.01932	0.01563	0.02323	-0.02104	0.00015	0.01125
23	-0.01177	-0.03927	0.01745	-0.48305	-0.14141	0.06659	-0.16973	-0.25695	0.11624	-0.25979	-0.07012	0.04954	-0.27343	-0.33145	0.15963	-0.04423	-0.03742	0.02719	-0.20407	-0.22075	0.10705	-0.01222	-0.03539	0.02248	0.03760	-0.05625	0.02132	0.01356	-0.03599	0.00701	0.00149	-0.04305	0.00946	0.00458	-0.01257	0.02276	-0.00233	-0.01662	-0.00099	0.01748	0.01352	0.02861	-0.01202	0.00757	-0.00359	0.00982	0.01962	0.02721	-0.01964	-0.00375	-0.00266	0.00860	0.02019	0.02969	-0.02029	-0.00446	-0.00398
24	-0.01819	-0.03928	0.02769	-0.39793	-0.13646	0.06815	-0.13965	-0.20456	0.11295	-0.29077	-0.10025	0.06654	-0.24070	-0.30031	0.16238	-0.11553	-0.06594	0.04076	-0.18207	-0.21139	0.11377	-0.02654	-0.03133	0.02533	0.02998	-0.05420	0.02185	0.00853	-0.03334	0.02584	-0.01384	-0.04159	0.01631	0.00108	-0.01023	0.03629	-0.01144	-0.02227	-0.00117	0.00221	0.01594	0.04227	0.00182	-0.00167	-0.00516	-0.00770	0.00777	0.04107	-0.00899	-0.01027	-0.00972	-0.00611	0.00696	0.04202	-0.00870	-0.00998	-0.01142
25	-0.02252	-0.04102	0.03514	-0.30933	-0.10840	0.07653	-0.11440	-0.18435	0.11232	-0.30687	-0.11580	0.08378	-0.19623	-0.25974	0.14812	-0.17190	-0.09006	0.05561	-0.15022	-0.18999	0.10680	-0.01631	-0.02714	0.01710	0.03249	-0.04727	0.01368	0.00609	-0.03253	0.03654	-0.02958	-0.04130	0.02551	-0.00441	-0.01725	0.03578	-0.02191	-0.03163	0.01637	-0.01001	0.00875	0.04207	0.00998	-0.00806	0.00999	-0.01910	-0.00937	0.04593	0.00112	-0.01089	-0.00236	-0.01384	-0.01203	0.04688	0.00098	-0.01106	-0.00461
26	-0.02164	-0.04221	0.03018	-0.25543	-0.06238	0.08665	-0.08995	-0.18224	0.10635	-0.27676	-0.10239	0.08477	-0.15464	-0.22000	0.12493	-0.17349	-0.08532	0.05779	-0.12865	-0.15758	0.09156	-0.00111	-0.02754	0.00474	0.03658	-0.04228	0.00036	0.00458	-0.03756	0.02595	-0.03046	-0.03843	0.02560	-0.00278	-0.02648	0.01874	-0.02777	-0.03667	0.03421	-0.01304	-0.00208	0.02454	0.00235	-0.00571	0.02626	-0.01620	-0.01867	0.03498	0.00299	-0.00198	0.00870	-0.00875	-0.02248	0.03679	0.00168	-0.00339	0.00676
27	-0.01527	-0.04311	0.01532	-0.23496	-0.03048	0.08204	-0.06669	-0.16739	0.09255	-0.21632	-0.08334	0.06459	-0.12528	-0.18846	0.10664	-0.12676	-0.06151	0.04343	-0.11846	-0.12476	0.07849	0.00154	-0.03028	-0.00190	0.03686	-0.04121	-0.01049	0.00031	-0.05010	0.00412	-0.01195	-0.03040	0.01394	0.00982	-0.03041	-0.00264	-0.02203	-0.03484	0.03371	-0.00903	-0.01204	0.00104	-0.00986	-0.00356	0.02687	-0.00315	-0.01744	0.01803	0.00118	0.00959	0.01195	0.00365	-0.02099	0.02056	-0.00039	0.00791	0.01072
28	-0.00718	-0.04417	0.00363	-0.21457	-0.01670	0.06253	-0.03446	-0.14326	0.07508	-0.15783	-0.07234	0.03695	-0.10091	-0.16619	0.09169	-0.06219	-0.03855	0.02297	-0.10844	-0.10446	0.06657	-0.00787	-0.03082	0.00350	0.03550	-0.04278	-0.00975	-0.00479	-0.06477	-0.00724	0.00903	-0.01990	0.00160	0.02162	-0.02573	-0.01150	-0.00852	-0.03080	0.01706	-0.00647	-0.01675	-0.01065	-0.00944	-0.01403	0.01378	0.00276	-0.01240	0.00791	0.00220	0.01188	0.00609	0.00696	-0.01463	0.01024	0.00189	0.01153	0.00383
29	-0.00345	-0.04271	0.00285	-0.17678	-0.00608	0.04767	0.00483	-0.12511	0.05484	-0.11456	-0.06081	0.02000	-0.07178	-0.14650	0.06930	-0.00976	-0.02241	0.01132	-0.09297	-0.09889	0.04944	-0.02058	-0.02761	0.01888	0.03473	-0.04507	0.00394	-0.00655	-0.06822	-0.00108	0.01178	-0.01209	-0.00115	0.01868	-0.01646	-0.00471	-0.00242	-0.02957	0.00126	-0.01199	-0.01644	-0.00592	0.00201	-0.03218	0.00103	-0.00864	-0.01041	0.00654	0.00317	0.00069	-0.00357	-0.00674	-0.01144	0.00807	0.00438	0.00197	-0.00813
30	-0.00722	-0.03616	0.00853	-0.14091	0.00271	0.05358	0.03426	-0.10503	0.03126	-0.08103	-0.04431	0.02047	-0.04192	-0.11881	0.03974	0.01229	-0.01311	0.01566	-0.07492	-0.09551	0.02928	-0.03130	-0.02256	0.03367	0.03176	-0.04566	0.01957	-0.00693	-0.05265	0.01147	-0.00420	-0.00945	0.00376	0.00217	-0.01132	0.00409	-0.01128	-0.03051	-0.00154	-0.02500	-0.01692	0.00197	0.00881	-0.03891	-0.00199	-0.02769	-0.01350	0.00803	-0.00067	-0.01477	-0.01006	-0.02619	-0.01433	0.00945	0.00073	-0.01328	-0.01455
31	-0.01533	-0.02727	0.01242	-0.12445	-0.00058	0.06771	0.05524	-0.07146	0.00783	-0.05558	-0.03242	0.02955	-0.02393	-0.08369	0.01375	0.00088	-0.01786	0.02745	-0.06168	-0.08640	0.01328	-0.03551	-0.01870	0.03659	0.02605	-0.04322	0.02404	-0.01229	-0.02825	0.01805	-0.02218	-0.01203	0.00835	-0.01274	-0.01387	0.00461	-0.02501	-0.03044	0.00578	-0.03688	-0.01770	0.00316	0.00451	-0.02514	0.00212	-0.03638	-0.01958	0.01089	-0.00661	-0.01931	-0.00929	-0.03298	-0.02144	0.01298	-0.00634	-0.01903	-0.00968
32	-0.02031	-0.02151	0.01127	-0.11406	-0.00885	0.06606	0.08583	-0.02763	-0.01061	-0.03577	-0.03020	0.02931	-0.02391	-0.05335	-0.00157	-0.02577	-0.03986	0.02779	-0.06455	-0.08027	0.00438	-0.02826	-0.01692	0.02654	0.02375	-0.03920	0.01689	-0.02198	-0.01351	0.01579	-0.02779	-0.01819	0.00887	-0.01328	-0.01777	0.00227	-0.02908	-0.02820	0.01075	-0.03681	-0.01103	0.00337	-0.00248	-0.00253	0.00378	-0.02546	-0.02538	0.01828	-0.00873	-0.00858	-0.00402	-0.01860	-0.02910	0.02064	-0.00936	-0.00925	0.00090
33	-0.01723	-0.02120	0.00742	-0.08876	-0.00210	0.04743	0.13185	0.01858	-0.02064	-0.00434	-0.02973	0.00859	-0.02770	-0.03361	-0.00570	-0.03266	-0.06379	0.00675	-0.08332	-0.08284	0.00291	-0.01346	-0.01608	0.01422	0.02769	-0.03667	0.00978	-0.02690	-0.01615	0.01019	-0.02130	-0.02398	0.00681	-0.00314	-0.01715	0.00506	-0.02135	-0.02459	0.00575	-0.02343	-0.00060	0.00869	-0.00317	0.01018	-0.00194	-0.00014	-0.03151	0.02938	-0.00503	0.00481	-0.00030	0.00939	-0.03672	0.03151	-0.00537	0.00448	0.00724
34	-0.00853	-0.02433	0.00515	-0.04061	0.01574	0.02547	0.18043	0.06529	-0.02528	0.04900	-0.02396	-0.02277	-0.00470	-0.01422	-0.00378	0.00246	-0.06595	-0.02335	-0.08958	-0.07991	0.00747	-0.00518	-0.01716	0.01049	0.02998	-0.03827	0.01084	-0.02208	-0.02768	0.00832	-0.01419	-0.02569	0.00570	0.00441	-0.01612	0.01268	-0.01279	-0.02197	-0.00450	-0.00702	-0.00434	0.01572	0.00128	0.00509	-0.01022	0.02378	-0.03842	0.03955	0.00064	0.00750	-0.00003	0.03259	-0.04335	0.04226	0.00098	0.00792	0.00598
35	-0.00027	-0.02607	0.00683	0.02421	0.02845	0.01249	0.21644	0.11008	-0.03462	0.10709	-0.01282	-0.03983	0.05671	0.01731	-0.00736	0.06584	-0.03397	-0.03792	-0.05466	-0.05732	0.01104	-0.01211	-0.02225	0.01621	0.02266	-0.04333	0.01626	-0.01192	-0.03271	0.01168	-0.01521	-0.02303	0.00865	0.00508	-0.02057	0.02146	-0.01494	-0.02341	-0.00962	0.00116	-0.02840	0.02023	0.00424	-0.00966	-0.01324	0.02918	-0.03854	0.04586	0.00336	0.00203	-0.00085	0.03418	-0.04148	0.05061	0.00346	0.00216	0.00124
36	0.00361	-0.02320	0.01085	0.10158	0.05237	0.01360	0.23810	0.14086	-0.05042	0.14306	0.00579	-0.02818	0.12399	0.05684	-0.02298	0.11870	0.02025	-0.02464	0.00492	-0.02475	0.00612	-0.02682	-0.02779	0.02484	0.00970	-0.04608	0.01913	-0.00313	-0.02527	0.01628	-0.02317	-0.01942	0.01450	0.00388	-0.02828	0.02648	-0.02844	-0.02963	-0.00480	-0.00251	-0.05480	0.02058	0.00330	-0.01878	-0.00896	0.01243	-0.02749	0.04619	0.00411	0.00161	-0.00053	0.01343	-0.02833	0.05318	0.00289	0.00030	-0.00163
37	0.00260	-0.01886	0.01314	0.20537	0.12506	0.02018	0.25709	0.14618	-0.06090	0.14749	0.03416	0.00093	0.15565	0.08749	-0.04257	0.12686	0.05960	0.00496	0.04352	-0.00219	-0.00652	-0.03666	-0.02574	0.02939	0.00177	-0.04146	0.01806	-0.00109	-0.01738	0.01813	-0.03141	-0.01974	0.01773	0.00236	-0.03338	0.02251	-0.04145	-0.03613	0.00520	-0.01113	-0.06428	0.01533	0.00190	-0.01419	-0.00193	-0.01274	-0.01879	0.03734	0.00701	0.01124	-0.00019	-0.01352	-0.01869	0.04493	0.00423	0.00827	-0.00224
38	-0.00021	-0.01837	0.01164	0.33934	0.23637	0.02332	0.28659	0.13464	-0.06169	0.13793	0.06445	0.02702	0.15324	0.10196	-0.05813	0.09052	0.05197	0.03127	0.04497	0.00402	-0.02176	-0.03979	-0.01574	0.02566	0.00140	-0.03365	0.01422	-0.00819	-0.02315	0.01549	-0.03376	-0.02480	0.01601	0.00041	-0.03293	0.01406	-0.03977	-0.03521	0.01125	-0.01101	-0.05723	0.00931	0.00463	-0.00060	0.00185	-0.02884	-0.02976	0.02290	0.01074	0.02129	-0.00282	-0.02865	-0.03017	0.02909	0.00676	0.01707	-0.00484
39	0.00077	-0.02039	0.00754	0.45579	0.30976	0.02111	0.33263	0.13291	-0.06650	0.14420	0.08624	0.03882	0.15311	0.11113	-0.07486	0.05127	0.01183	0.04252	0.03142	0.00123	-0.03896	-0.04301	-0.00868	0.01488	0.00053	-0.03206	0.00791	-0.01853	-0.03822	0.00867	-0.02729	-0.02841	0.01248	0.00388	-0.02574	0.01291	-0.02176	-0.02430	0.00812	0.00382	-0.04349	0.01153	0.01171	0.01179	-0.00046	-0.02669	-0.05337	0.01548	0.00933	0.02102	-0.00817	-0.02393	-0.05514	0.01950	0.00479	0.01624	-0.01034
40	0.00799	-0.01939	0.00215	0.48449	0.29400	0.00890	0.38930	0.16329	-0.08715	0.17834	0.09987	0.03053	0.17705	0.12885	-0.09700	0.05238	-0.01258	0.03294	0.02416	0.00191	-0.05794	-0.04715	-0.01307	0.00448	-0.00543	-0.03883	0.00146	-0.02214	-0.04780	0.00127	-0.01344	-0.02486	0.00818	0.01701	-0.01261	0.01871	-0.00130	-0.01177	-0.00185	0.02332	-0.02728	0.01915	0.01707	0.01506	-0.00740	-0.00985	-0.06116	0.01860	0.00106	0.00960	-0.01397	-0.00494	-0.06410	0.02149	-0.00254	0.00582	-0.01528
41	0.01605	-0.01548	-0.00311	0.42317	0.23264	-0.00750	0.43759	0.22802	-0.11561	0.22184	0.11268	0.00629	0.21330	0.15809	-0.11336	0.08891	0.00115	0.00874	0.02791	0.01933	-0.07121	-0.04440	-0.02499	0.00162	-0.00896	-0.04766	-0.00055	-0.01757	-0.04849	-0.00092	-0.00039	-0.01766	0.00142	0.03042	-0.00065	0.01809	0.00479	-0.00926	-0.01090	0.03251	-0.01220	0.01856	0.01295	0.00647	-0.01375	0.00617	-0.04089	0.01985	-0.00836	-0.00647	-0.01856	0.01143	-0.04412	0.02354	-0.00934	-0.00749	-0.01752
42	0.01741	-0.01522	-0.00519	0.35239	0.19112	-0.01019	0.46092	0.30995	-0.13442	0.24971	0.12579	-0.01053	0.24141	0.19272	-0.11199	0.11931	0.02742	-0.00647	0.04387	0.05446	-0.07150	-0.02946	-0.03599	0.00586	-0.00166	-0.05306	0.00278	-0.01126	-0.05046	0.00383	-0.00096	-0.01565	-0.00476	0.02829	-0.00038	0.00639	-0.00783	-0.01869	-0.01148	0.02590	-0.00771	0.00651	-0.00025	-0.00977	-0.01338	0.00624	-0.01659	0.01046	-0.01235	-0.01836	-0.01742	0.01040	-0.01930	0.01534	-0.01106	-0.01699	-0.01496
43	0.01261	-0.02270	-0.00272	0.34094	0.17872	0.00407	0.46538	0.38407	-0.13674	0.26085	0.12951	-0.00232	0.25600	0.22461	-0.09863	0.12115	0.03165	0.00132	0.07026	0.08648	-0.06213	-0.00703	-0.04323	0.01051	0.01182	-0.05340	0.00638	-0.00643	-0.06115	0.00962	-0.01782	-0.02249	-0.00442	0.01047	-0.01478	-0.00546	-0.02676	-0.03247	-0.00226	0.01100	-0.01974	-0.00526	-0.01211	-0.02362	-0.00484	-0.00868	-0.02077	-0.00492	-0.01062	-0.01847	-0.00620	-0.00588	-0.02263	-0.00143	-0.00956	-0.01735	-0.00492
44	0.00879	-0.03255	0.00142	0.39416	0.18294	0.02305	0.47418	0.43129	-0.12656	0.27372	0.11572	0.01736	0.26292	0.24781	-0.08605	0.10746	0.01046	0.01593	0.09214	0.09309	-0.05033	0.01164	-0.04701	0.00993	0.01852	-0.04797	0.00480	-0.00308	-0.07195	0.00986	-0.03522	-0.03383	0.00201	-0.00404	-0.03367	-0.00735	-0.03685	-0.04385	0.01059	0.00043	-0.03835	-0.00673	-0.01727	-0.02814	0.00647	-0.02335	-0.05308	-0.01702	-0.00899	-0.00526	0.01066	-0.02178	-0.05390	-0.01828	-0.01011	-0.00644	0.00987
45	0.00843	-0.03416	0.00327	0.48357	0.20883	0.03604	0.49543	0.45034	-0.10787	0.30130	0.09732	0.02339	0.26669	0.26053	-0.07519	0.09721	-0.01026	0.01443	0.09146	0.07696	-0.03660	0.01889	-0.04563	0.00433	0.01343	-0.03759	-0.00113	-0.00566	-0.06621	0.00514	-0.03743	-0.04183	0.00664	-0.00103	-0.04179	-0.00194	-0.03667	-0.05101	0.01771	0.00113	-0.04337	-0.00027	-0.02293	-0.02808	0.01265	-0.02544	-0.07684	-0.01780	-0.01084	0.01191	0.02177	-0.02534	-0.07653	-0.02360	-0.01367	0.00896	0.02005
46	0.00776	-0.02475	0.00119	0.58364	0.26196	0.03268	0.51126	0.46030	-0.08672	0.34035	0.10373	0.00836	0.26872	0.26473	-0.06035	0.09701	-0.00719	-0.00627	0.06990	0.05738	-0.01996	0.01835	-0.03938	-0.00132	0.00518	-0.02703	-0.00534	-0.01857	-0.04347	0.00121	-0.02786	-0.04217	0.00244	0.01246	-0.03446	0.00063	-0.03520	-0.05414	0.01358	0.01188	-0.02921	0.00414	-0.03453	-0.03314	0.00930	-0.01386	-0.06448	-0.00563	-0.01226	0.01952	0.01910	-0.01499	-0.06349	-0.01089	-0.01450	0.01719	0.01781
47	0.00553	-0.01406	-0.00340	0.69060	0.33113	0.00874	0.51447	0.48487	-0.07563	0.37185	0.14074	-0.01225	0.27019	0.26696	-0.04648	0.09936	0.01191	-0.02972	0.04927	0.04697	-0.00816	0.02032	-0.03380	-0.00308	0.00549	-0.02196	-0.00500	-0.03378	-0.02386	0.00149	-0.02086	-0.03833	-0.00866	0.02033	-0.02312	-0.00462	-0.03793	-0.05383	0.00175	0.02677	-0.01473	0.00039	-0.04661	-0.04378	-0.00053	0.00560	-0.03473	0.00992	-0.00846	0.01304	0.00705	0.00436	-0.03404	0.01031	-0.00836	0.01314	0.00677
48	0.00594	-0.01064	-0.00658	0.80327	0.38662	-0.01141	0.53034	0.53255	-0.08189	0.37216	0.17008	-0.01279	0.27406	0.27952	-0.04668	0.08516	0.01726	-0.03451	0.04897	0.04979	-0.01194	0.02768	-0.03303	-0.00206	0.01574	-0.02354	-0.00362	-0.03488	-0.02083	0.00421	-0.02264	-0.03513	-0.01598	0.01792	-0.01939	-0.01156	-0.04271	-0.04983	-0.00715	0.03959	-0.01755	-0.00668	-0.04855	-0.04942	-0.00808	0.02058	-0.02375	0.01654	0.00086	-0.00283	-0.00355	0.02028	-0.02396	0.02264	0.00315	-0.00045	-0.00257
49	0.01155	-0.00990	-0.00464	0.89571	0.40536	0.00964	0.57680	0.59522	-0.09647	0.34178	0.15567	0.01506	0.28552	0.30923	-0.06163	0.04906	-0.00058	-0.01513	0.07009	0.06531	-0.02949	0.03096	-0.03286	-0.00049	0.02472	-0.02639	-0.00336	-0.01759	-0.02411	0.00634	-0.02996	-0.03019	-0.01071	0.01358	-0.01955	-0.01051	-0.04629	-0.04034	-0.00481	0.04947	-0.03136	-0.00693	-0.03358	-0.03900	-0.00690	0.01748	-0.03824	0.01080	0.01399	-0.01856	-0.01060	0.01872	-0.03948	0.01840	0.01712	-0.01528	-0.00811
50	0.01737	-0.00357	0.00224	0.93467	0.41524	0.08128	0.63295	0.65739	-0.10287	0.31492	0.11521	0.05290	0.30621	0.34405	-0.07505	0.01930	-0.01845	0.01269	0.09745	0.08409	-0.04654	0.02105	-0.02348	0.00249	0.02028	-0.02019	-0.00119	0.00167	-0.01959	0.00744	-0.04167	-0.02076	0.00423	0.01319	-0.01414	-0.00153	-0.05094	-0.02753	0.00816	0.05996	-0.03705	0.00168	-0.00842	-0.01415	0.00223	0.00147	-0.06025	-0.00213	0.02776	-0.02540	-0.01602	0.00504	-0.06270	0.00283	0.03003	-0.02298	-0.01193
