	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
571	-5.91817	-8.22060	11.02223	3.25558	30.26773	-38.74678	-17.48070	-10.25861	9.15926	29.83034	6.06603	-47.35971	-17.48070	-10.25861	9.15926	29.83033	6.06604	-47.35971	-18.72709	-4.70161	1.61051	92.38907	-20.31368	14.28064	7.72372	-0.67096	2.13105	122.80650	-10.31747	22.56791	39.11474	-32.57231	18.56521	4.39222	-8.08971	-28.66825	12.33337	-7.72261	-23.58924	-7.11997	1.08230	-24.73016	68.20993	23.21518	-80.83189	-58.60888	-8.32162	-54.07236	100.93668	-73.04280	-151.65533	-60.79408	-6.17218	44.88818	49.26495	-65.60216	158.43167	-65.94044	-0.17678	44.68394
572	-7.63075	-8.92052	10.23765	0.06728	25.60734	-34.50528	-17.83539	-10.58470	8.50441	28.68985	3.17898	-41.90301	-17.83540	-10.58471	8.50441	28.68985	3.17898	-41.90301	-19.03754	-4.41662	1.72091	95.25376	-17.92950	13.91945	7.50173	-0.40105	2.12141	123.70889	-8.63741	20.49363	39.24263	-32.31311	18.37256	4.26756	-7.79040	-31.15448	11.81148	-7.82116	-24.17985	-7.55043	1.18380	-25.31496	69.16792	22.30885	-81.71962	-60.54483	-5.08303	-69.36718	103.10973	-75.20255	-151.02679	-61.14460	-5.69403	44.30484	34.38337	-66.12057	142.17105	-68.07884	4.01142	44.47480
573	-9.02530	-9.45838	8.96055	-7.84821	12.71826	-30.20950	-17.94252	-10.72260	7.39506	26.20883	-8.37831	-31.56118	-17.94253	-10.72260	7.39506	26.20883	-8.37831	-31.56118	-19.34328	-4.12137	1.49636	96.21318	-17.14829	13.90298	7.30287	-0.14185	1.74230	124.81969	-7.06825	19.67283	38.57954	-32.34295	17.58332	4.14890	-7.61566	-33.20720	11.01596	-7.76251	-24.65706	-8.27164	1.39561	-25.74182	70.37759	21.43382	-82.70959	-61.67353	-1.75065	-82.54193	105.77079	-77.55132	-149.54588	-61.66227	-5.05294	42.15711	21.51788	-65.12067	127.94987	-69.87543	7.99323	42.79193
574	-9.63366	-9.73987	7.50394	-13.47602	0.64878	-27.82388	-17.91531	-10.70875	6.03139	27.33583	-18.59252	-21.08872	-17.91531	-10.70875	6.03139	27.33583	-18.59252	-21.08873	-19.58162	-3.91516	1.32854	95.60171	-17.89878	13.98816	7.24055	0.15484	1.40696	126.13362	-5.73539	19.58607	37.12621	-32.54096	16.17628	4.01145	-7.52975	-34.38412	10.34642	-7.46264	-24.84859	-8.91361	1.74133	-25.82207	71.76437	20.79461	-83.94195	-62.40999	0.59845	-86.95967	109.61588	-80.44172	-145.02370	-62.38335	-3.22570	39.25556	13.34769	-63.33188	119.54105	-71.33496	10.57742	40.16552
575	-9.47494	-9.92521	6.31672	-13.84021	-5.05623	-24.12697	-17.72679	-10.71919	4.83561	31.39210	-20.88368	-13.34164	-17.72680	-10.71919	4.83561	31.39210	-20.88367	-13.34165	-19.71091	-3.83853	1.46338	93.86300	-19.77612	13.98562	7.27727	0.47375	1.39717	127.48465	-4.74114	19.89016	35.27229	-32.67238	14.44915	3.88851	-7.38677	-34.67694	10.07839	-7.01300	-24.57404	-9.22974	2.07580	-25.41627	72.90997	20.41091	-85.18202	-63.25063	1.84873	-84.08926	119.26378	-83.71728	-132.85387	-63.20222	-0.27871	37.05230	8.00991	-61.82248	115.15208	-73.11720	11.50845	38.02286
576	-8.94872	-10.10091	5.66025	-9.76609	-4.74801	-18.69271	-17.34476	-10.80961	4.13396	35.82359	-16.73329	-9.68714	-17.34477	-10.80961	4.13396	35.82359	-16.73329	-9.68714	-19.74475	-3.86908	1.81204	91.39552	-22.18651	13.82555	7.28388	0.74457	1.65000	128.64578	-4.04577	20.36934	33.68977	-32.65388	12.96105	3.83787	-7.08523	-34.52436	10.20121	-6.63872	-23.89896	-9.21545	2.20668	-24.65927	73.53969	20.11455	-86.17619	-64.04790	2.61398	-79.87542	151.94878	-86.37438	-97.04958	-64.13671	2.77138	36.26156	3.19150	-61.01407	111.67266	-75.11710	11.56557	37.27785
577	-8.38819	-10.21273	5.52260	-5.02223	-0.96747	-14.16928	-16.90042	-10.90805	3.95974	39.88304	-10.76974	-9.31254	-16.90042	-10.90805	3.95974	39.88303	-10.76974	-9.31254	-19.73335	-3.97190	2.11494	88.56666	-24.62629	13.50577	7.17673	0.89831	1.91062	129.44312	-3.53323	20.81615	32.92348	-32.56531	12.20325	3.87250	-6.65479	-34.47002	10.55985	-6.55689	-23.15666	-8.96887	2.03802	-23.93629	73.73689	19.70539	-86.86082	-64.59271	3.34166	-76.24566	-151.47481	-85.93172	-37.54134	-65.05150	5.21516	36.90521	-2.20491	-60.90947	107.63701	-76.17829	11.43180	38.00290
578	-7.78304	-10.20201	5.80658	-2.48042	3.08623	-11.95846	-16.61014	-10.96182	4.18242	43.59120	-6.58029	-10.46775	-16.61015	-10.96182	4.18242	43.59120	-6.58029	-10.46775	-19.70012	-4.12728	2.21418	85.80285	-26.74098	13.02152	6.98418	0.90343	2.01808	129.79184	-3.16225	21.00660	32.89318	-32.40973	12.11222	3.93113	-6.16228	-34.76022	10.99020	-6.81902	-22.66773	-8.60730	1.62841	-23.56630	73.68555	19.09908	-87.28804	-64.83762	3.97597	-71.09319	-128.42473	-83.45375	-11.76883	-65.94769	7.03146	38.50457	-8.97219	-61.26078	102.50496	-75.72257	11.36792	39.61962
579	-6.95441	-10.02305	6.37978	-1.78123	5.47571	-12.23371	-16.53173	-10.93314	4.63407	46.64229	-5.67245	-12.14482	-16.53173	-10.93314	4.63407	46.64229	-5.67245	-12.14482	-19.61530	-4.32326	2.20046	83.56428	-28.12359	12.45191	6.79007	0.80286	2.05182	129.63857	-3.02184	20.91071	32.91954	-32.10379	12.12154	3.92152	-5.61411	-35.20411	11.36547	-7.22914	-22.51062	-8.25148	1.18975	-23.55703	73.42897	18.40398	-87.54644	-64.82872	4.46629	-64.85675	-120.87456	-81.06278	-1.91680	-66.74023	8.33302	40.46661	-17.05940	-61.67155	96.20758	-74.38142	11.60899	41.51389
580	-5.90295	-9.68881	7.00980	-0.53585	6.01953	-15.23873	-16.47550	-10.79781	5.12443	48.68769	-7.88911	-14.37601	-16.47550	-10.79781	5.12443	48.68768	-7.88911	-14.37602	-19.43822	-4.54948	2.25493	82.13631	-28.40653	12.02474	6.63019	0.70479	2.15951	128.95981	-3.25758	20.85431	32.43250	-31.71994	11.79046	3.77675	-5.01373	-35.45347	11.63542	-7.48274	-22.59823	-7.96714	0.98002	-23.72403	72.90403	17.86382	-87.72134	-64.70051	4.98876	-61.66195	-117.92325	-79.14438	2.30673	-67.02759	9.13554	42.44117	-24.33373	-61.80739	90.03609	-73.18434	12.25097	43.44604
581	-4.99955	-9.36761	7.47325	2.31113	5.32257	-19.99642	-16.17549	-10.62567	5.52711	49.71278	-11.63865	-17.19508	-16.17549	-10.62567	5.52711	49.71278	-11.63865	-17.19508	-19.16902	-4.78188	2.39422	81.40801	-27.72322	11.78559	6.46599	0.66649	2.33004	127.83327	-3.93796	21.04990	31.48683	-31.45129	11.14011	3.48313	-4.43397	-35.43245	11.79960	-7.45331	-22.85508	-7.76542	1.09310	-23.95414	72.05795	17.65366	-87.86377	-64.56004	5.64088	-63.90786	-116.72951	-77.63270	3.78089	-66.53806	9.40713	43.87449	-28.10313	-61.68888	86.26144	-72.44229	12.83180	44.92321
582	-4.72048	-9.23351	7.71582	5.22005	4.33952	-24.23829	-15.56779	-10.50850	5.85074	50.11770	-14.83928	-19.84696	-15.56779	-10.50850	5.85074	50.11769	-14.83928	-19.84696	-18.84050	-4.97002	2.53780	80.98856	-26.71153	11.39204	6.24551	0.62109	2.50426	126.40519	-4.97895	21.12210	30.44416	-31.32871	10.35870	3.06960	-3.94207	-35.38846	11.83181	-7.25245	-23.22072	-7.68043	1.40368	-24.22878	70.89251	17.71885	-88.02271	-64.34791	6.29035	-69.04791	-116.31822	-76.35864	4.38557	-65.53393	9.08418	44.16237	-28.22466	-61.49375	85.68249	-71.62412	12.61618	45.21140
583	-5.14185	-9.25632	7.80594	6.96160	3.91840	-26.55019	-14.84794	-10.42902	6.14280	50.33758	-16.39313	-21.52313	-14.84795	-10.42902	6.14280	50.33758	-16.39313	-21.52313	-18.46259	-5.05100	2.66111	80.56390	-25.91017	10.51999	5.97119	0.48257	2.69429	124.76905	-6.18641	20.54972	29.44798	-31.15035	9.49726	2.55575	-3.48952	-35.54321	11.67223	-7.04452	-23.58707	-7.78697	1.72096	-24.50220	69.44527	17.85329	-88.28040	-63.97077	6.72438	-72.39803	-116.21421	-75.16669	5.09676	-64.48474	8.29044	43.66292	-27.25694	-61.19872	86.41921	-70.26380	11.42266	44.54928
584	-5.94592	-9.29614	7.78721	8.47699	3.93302	-27.10671	-14.21717	-10.31048	6.37646	50.29971	-16.21985	-22.35035	-14.21718	-10.31048	6.37646	50.29971	-16.21984	-22.35035	-18.02092	-4.99181	2.69109	79.98895	-25.36984	9.26651	5.70816	0.25203	2.81927	122.97586	-7.38319	19.38726	28.44020	-30.68973	8.57786	1.95256	-2.94698	-35.85036	11.29260	-6.92862	-23.85685	-8.12698	1.91937	-24.71625	67.77606	17.94711	-88.72762	-63.41046	6.86500	-71.88625	-116.08692	-74.04978	5.95857	-63.50483	7.28991	43.41349	-27.68773	-60.81692	86.06274	-68.48220	9.78246	44.06707
585	-6.88090	-9.29246	7.63875	10.96659	4.19852	-26.66995	-13.67237	-10.12316	6.49221	49.63245	-14.43169	-23.03782	-13.67237	-10.12316	6.49221	49.63244	-14.43169	-23.03782	-17.53247	-4.82555	2.52399	79.12272	-24.84340	7.92640	5.51456	-0.01351	2.74137	121.13486	-8.54286	18.16339	27.42761	-29.94393	7.76315	1.33347	-2.25685	-36.12621	10.75575	-6.88648	-24.04601	-8.63547	2.02151	-24.87946	65.99181	18.09912	-89.38527	-62.67487	6.71770	-69.03553	-115.77596	-73.20130	6.97785	-62.43780	6.19473	43.79256	-30.08437	-60.41941	84.12557	-66.70258	8.46606	44.28204
586	-7.81151	-9.24967	7.36772	13.85565	4.98063	-25.95312	-13.11550	-9.88551	6.48551	48.11960	-11.47739	-23.93095	-13.11550	-9.88551	6.48551	48.11959	-11.47739	-23.93095	-17.04819	-4.62255	2.18674	77.75584	-24.11392	6.58138	5.37076	-0.26550	2.47047	119.37051	-9.78460	17.26155	26.44200	-29.16484	7.19311	0.81783	-1.51365	-36.30082	10.17403	-6.75375	-24.27032	-9.18440	2.22060	-25.04566	64.22978	18.47034	-90.10870	-61.75829	6.20530	-66.03106	-115.47349	-72.83588	8.22306	-61.19164	4.95546	44.20501	-33.49021	-59.97881	81.79098	-65.22560	7.69278	44.62098
587	-8.47771	-9.10876	7.05432	15.44518	6.04115	-25.53794	-12.57739	-9.58569	6.38818	45.71040	-8.57256	-24.84783	-12.57739	-9.58570	6.38818	45.71040	-8.57256	-24.84783	-16.59894	-4.42381	1.69322	75.77676	-23.17210	5.13255	5.22028	-0.49043	2.01801	117.69539	-11.17795	16.66369	25.41546	-28.59081	6.75844	0.45816	-0.87097	-36.44235	9.60150	-6.36732	-24.60007	-9.71148	2.69370	-25.22699	62.56567	19.11979	-90.63642	-60.64750	5.31016	-63.49583	-115.65857	-73.00677	9.47750	-59.77554	3.56732	43.99606	-36.27891	-59.63643	80.71979	-64.07814	6.84491	44.35971
588	-8.66035	-8.73543	6.73801	14.84526	6.78428	-25.73619	-12.21996	-9.13381	6.18500	42.50328	-6.84103	-25.72211	-12.21996	-9.13381	6.18500	42.50327	-6.84103	-25.72211	-16.17999	-4.22068	0.86057	73.26901	-22.23383	3.52696	5.06001	-0.72483	1.20505	116.01128	-12.59694	16.11247	24.26907	-28.23159	6.17566	0.20968	-0.40329	-36.61562	9.01716	-5.75817	-24.96506	-10.24976	3.38856	-25.36853	60.97134	19.97797	-90.86021	-59.37582	4.32075	-61.61816	-116.55461	-73.61362	10.74227	-58.18332	2.10068	43.07594	-36.79745	-59.80413	82.54305	-63.11873	5.28447	43.33036
589	-8.47744	-8.11311	6.33539	12.57732	7.28170	-26.63681	-12.12536	-8.49720	5.80828	38.88537	-6.25220	-26.87909	-12.12536	-8.49720	5.80828	38.88536	-6.25220	-26.87909	-15.77973	-3.98271	-0.45811	70.33421	-21.57317	1.76812	4.92275	-1.03389	-0.09727	114.22874	-13.86099	15.37782	22.99087	-27.97542	5.22430	0.01235	-0.07034	-36.86969	8.39337	-5.11697	-25.25620	-10.84189	4.08946	-25.43088	59.37302	20.88084	-90.96866	-58.04771	3.60724	-61.56114	-117.71210	-74.48547	12.60915	-56.42889	0.48594	41.85208	-34.29326	-60.62344	88.08567	-62.03915	3.12648	41.91269
590	-8.28294	-7.46977	5.75042	9.68395	8.07316	-28.04740	-12.17061	-7.84033	5.23235	35.38683	-6.02637	-28.51789	-12.17061	-7.84033	5.23235	35.38683	-6.02636	-28.51789	-15.39468	-3.69701	-2.12872	66.96259	-21.30013	-0.16576	4.78226	-1.44032	-1.73579	112.31515	-14.95049	14.40369	21.57104	-27.78331	3.86604	-0.15232	0.22921	-37.28306	7.73775	-4.60653	-25.46681	-11.47737	4.64054	-25.46103	57.69724	21.65728	-91.17763	-56.73721	3.09571	-63.64725	-118.52896	-75.48761	15.27385	-54.65078	-1.41589	40.86658	-29.94999	-61.81934	96.00355	-60.38063	0.80497	40.69878
591	-8.29590	-7.03688	5.04101	6.88259	9.32437	-29.57803	-12.17539	-7.36006	4.55470	32.28254	-5.61922	-30.42000	-12.17539	-7.36006	4.55470	32.28254	-5.61922	-30.42000	-15.02439	-3.40881	-3.89068	63.12577	-21.31520	-2.26137	4.56631	-1.89551	-3.45117	110.25319	-15.97549	13.30917	20.00177	-27.67819	2.22679	-0.27580	0.57957	-37.83607	7.09564	-4.25268	-25.67991	-12.09588	5.04458	-25.54559	55.87090	22.28121	-91.42459	-55.46057	2.29947	-65.28022	-119.13343	-76.61598	17.69480	-52.94585	-3.45202	40.10026	-26.04713	-63.51781	103.50370	-58.01389	-1.56344	39.76675
592	-8.37654	-6.78688	4.44668	4.45332	10.72801	-31.00621	-12.12987	-7.06193	3.99402	29.44537	-4.95628	-32.29683	-12.12988	-7.06193	3.99402	29.44537	-4.95627	-32.29683	-14.67506	-3.20842	-5.48136	58.85720	-21.41722	-4.36781	4.26765	-2.33316	-4.98942	108.05084	-17.00643	12.36251	18.40376	-27.59177	0.54310	-0.35109	0.99126	-38.33784	6.52580	-3.96383	-25.96912	-12.62876	5.41215	-25.72394	53.85572	22.92266	-91.45023	-54.22670	0.99166	-63.51756	-120.39994	-77.98830	18.45003	-51.13042	-5.34445	39.03552	-23.37107	-66.06239	109.35342	-55.33321	-3.97476	38.61929
593	-8.24991	-6.55983	4.23458	2.56390	11.90416	-32.45441	-12.15574	-6.83165	3.77900	26.59204	-4.12391	-34.12508	-12.15574	-6.83165	3.77900	26.59203	-4.12391	-34.12508	-14.35996	-3.14849	-6.56240	54.21472	-21.40358	-6.33927	3.97415	-2.71196	-6.00960	105.75998	-18.04672	11.78897	17.00643	-27.36317	-0.93652	-0.39920	1.40953	-38.64896	6.04359	-3.61060	-26.35462	-13.06103	5.87192	-25.97280	51.68958	23.75403	-91.07298	-52.99396	-0.51284	-59.04057	-123.29199	-79.71180	16.79703	-48.97282	-7.16093	37.72927	-21.11198	-68.96007	114.21694	-52.73104	-6.29135	37.23035
594	-7.88831	-6.28578	4.46018	1.25643	12.77229	-34.19479	-12.27401	-6.60703	3.96754	23.57252	-3.13909	-36.11091	-12.27402	-6.60703	3.96754	23.57252	-3.13909	-36.11091	-14.08763	-3.19404	-6.93230	49.27798	-21.11521	-8.21927	3.79405	-3.01022	-6.30860	103.41158	-19.11340	11.54061	15.88839	-26.90339	-2.10825	-0.48399	1.77223	-38.84854	5.57984	-3.12295	-26.82573	-13.46624	6.48649	-26.25957	49.44243	24.74169	-90.31208	-51.75750	-1.85782	-54.95638	-128.71237	-81.70528	12.26152	-46.49499	-9.20969	36.83294	-18.73623	-71.13435	118.58419	-50.13521	-8.58977	36.21046
595	-7.49085	-6.03211	4.90915	0.04211	13.66574	-36.22473	-12.36220	-6.42577	4.38028	20.41857	-1.97994	-38.34067	-12.36220	-6.42578	4.38028	20.41856	-1.97994	-38.34067	-13.85525	-3.25744	-6.83967	44.20489	-20.48294	-10.12586	3.76900	-3.22723	-6.14759	100.96256	-20.23834	11.37298	14.87053	-26.24403	-3.08405	-0.67175	2.05270	-39.07203	5.02286	-2.53575	-27.35201	-13.96053	7.21291	-26.56741	47.14629	25.73970	-89.34006	-50.50925	-3.02187	-52.86479	-137.87682	-83.64841	3.77606	-43.86453	-11.59912	36.69875	-16.29593	-72.07220	122.37714	-47.23680	-11.30511	35.97476
596	-7.22997	-5.93168	5.29529	-1.77693	14.92674	-38.07278	-12.31270	-6.37611	4.75007	17.20180	-0.66244	-40.47276	-12.31271	-6.37611	4.75006	17.20180	-0.66243	-40.47276	-13.64267	-3.26834	-6.75116	39.18759	-19.56906	-12.11315	3.82635	-3.39101	-6.00769	98.33922	-21.40457	11.00452	13.77672	-25.44626	-4.07887	-0.95489	2.26538	-39.34547	4.31868	-1.92415	-27.86885	-14.60601	7.95910	-26.85976	44.83759	26.72416	-88.40195	-49.17512	-4.12449	-52.16688	-151.67307	-85.20323	-9.55988	-41.16398	-14.15729	37.46220	-13.37319	-72.40933	126.19772	-44.01546	-14.72187	36.72096
597	-7.16911	-5.99866	5.46618	-4.25835	16.34266	-39.21409	-12.14350	-6.44867	4.92657	13.95887	0.72738	-41.96577	-12.14350	-6.44867	4.92657	13.95887	0.72739	-41.96577	-13.41503	-3.23192	-6.87192	34.31282	-18.48859	-14.18896	3.82366	-3.53755	-6.09600	95.50253	-22.54986	10.22762	12.65130	-24.56898	-5.23294	-1.24108	2.45309	-39.65622	3.52405	-1.32842	-28.30870	-15.35558	8.66513	-27.08510	42.64250	27.78588	-87.69215	-47.71329	-5.22646	-51.71980	-169.93378	-86.32056	-27.28982	-38.31256	-16.69323	39.32509	-9.51895	-73.16150	131.06956	-40.87158	-18.72635	38.55566
598	-7.24280	-6.02659	5.44331	-6.79665	17.29977	-39.68082	-11.97724	-6.45398	4.92839	10.73868	2.01456	-42.67149	-11.97724	-6.45398	4.92839	10.73868	2.01457	-42.67149	-13.15551	-3.20836	-7.12787	29.50541	-17.25642	-16.29504	3.67205	-3.67066	-6.33566	92.45736	-23.62741	9.10012	11.62276	-23.67928	-6.52380	-1.43779	2.66647	-40.03171	2.74145	-0.75668	-28.66048	-16.10835	9.31989	-27.23492	40.68465	28.91714	-87.15848	-46.18356	-6.31671	-50.90989	164.82059	-87.03719	-51.18782	-35.16576	-19.15640	41.90551	-4.87858	-74.30095	137.62047	-38.14154	-22.90501	40.88129
599	-7.26316	-5.84156	5.30178	-8.88363	17.49277	-39.95525	-11.91625	-6.25122	4.81138	7.59469	3.03715	-42.93511	-11.91625	-6.25122	4.81138	7.59469	3.03715	-42.93511	-12.89221	-3.21831	-7.47163	24.63975	-15.78334	-18.29403	3.40368	-3.75463	-6.68516	89.21889	-24.61668	7.91006	10.68525	-22.78160	-7.83003	-1.52641	2.92981	-40.45060	2.00707	-0.18942	-28.98125	-16.81964	9.96033	-27.35705	38.89324	29.97514	-86.47237	-44.73138	-7.30262	-49.82963	132.94633	-86.92800	-80.39784	-31.62948	-21.63000	43.92403	0.10557	-74.70734	145.71028	-35.63048	-26.57131	42.34119
600	-7.16354	-5.58932	4.99606	-10.49706	16.95741	-40.27945	-11.92728	-5.98384	4.51549	4.46225	3.76962	-43.00343	-11.92729	-5.98384	4.51549	4.46224	3.76963	-43.00343	-12.68006	-3.19698	-7.94215	19.71041	-14.03631	-20.07313	3.11596	-3.75857	-7.18840	85.78551	-25.48626	6.79901	9.70782	-21.75611	-9.07918	-1.54515	3.20685	-40.78367	1.28827	0.41542	-29.35939	-17.50956	10.65480	-27.52263	37.03047	30.88794	-85.29799	-43.49946	-8.04312	-48.84580	111.28144	-85.73837	-98.54688	-27.67840	-24.22182	44.30001	4.46056	-73.52915	153.78497	-32.74300	-29.04319	42.05285
601	-7.13715	-5.55341	4.36083	-11.77799	15.79538	-40.38969	-11.91649	-5.89635	3.88381	1.25322	4.35988	-42.69094	-11.91650	-5.89635	3.88381	1.25322	4.35989	-42.69094	-12.55837	-3.05357	-8.53339	14.85627	-12.12232	-21.60854	2.88739	-3.71023	-7.82619	82.15791	-26.19417	5.63903	8.60883	-20.44483	-10.29569	-1.53443	3.40784	-40.94162	0.57677	1.04992	-29.84705	-18.17709	11.41248	-27.78492	34.90794	31.75203	-83.57873	-42.49995	-8.46713	-48.10915	101.83694	-83.90135	-104.72646	-23.35855	-26.89969	43.14998	7.38513	-71.03870	160.03564	-28.91032	-30.31735	40.47001
602	-7.24083	-5.72770	3.31983	-12.86764	14.57895	-39.95543	-11.93043	-5.97891	2.84131	-1.80707	5.09648	-41.85743	-11.93044	-5.97891	2.84131	-1.80707	5.09648	-41.85743	-12.52375	-2.76556	-9.19564	10.20900	-10.19567	-22.90739	2.74231	-3.66979	-8.52942	78.36417	-26.72830	4.34209	7.47003	-18.81878	-11.52646	-1.51926	3.45912	-41.00387	-0.10279	1.63112	-30.42421	-18.79510	12.14814	-28.15257	32.47921	32.68455	-81.52616	-41.58702	-8.65500	-47.51242	97.20951	-81.80186	-107.25154	-18.77854	-29.46405	41.34394	9.41625	-68.35973	164.27892	-24.12638	-31.19977	38.58790
