	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
2013	0.00013	0.00004	0.00021	0.00577	0.00046	0.00978	-0.05229	0.16206	0.13266	-0.00756	0.00240	0.00188	-0.00096	0.00311	-0.00382	0.00084	0.00078	-0.00054	0.00830	-0.00185	0.00255	0.00220	-0.00304	0.00182	0.00116	0.00122	0.00028	-0.00042	0.00438	0.00875	0.02110	0.02478	-0.00457	0.00561	-0.00565	0.00050	-0.00063	-0.00107	-0.00029	-0.00063	-0.00107	-0.00029	-0.00001	0.00000	-0.00000	0.03158	-0.03259	0.03756	0.00063	-0.00578	0.00481	0.00084	-0.00041	-0.00052	0.00084	-0.00041	-0.00052	0.00000	0.00000	-0.00000	0.48593	0.70087	0.31597
2014	0.00003	0.00021	0.00008	0.00087	0.00938	0.00320	-0.02862	0.13688	0.11255	-0.00643	0.00163	0.00225	-0.00137	0.00379	-0.00299	0.00022	0.00103	-0.00058	0.00963	-0.00125	0.00251	0.00233	-0.00261	0.00138	0.00089	0.00134	0.00029	0.00247	-0.00079	0.00812	0.01698	0.02730	-0.00752	0.00551	-0.00568	0.00016	-0.00094	-0.00007	0.00012	-0.00094	-0.00007	0.00012	-0.00002	-0.00001	0.00000	0.03102	-0.02253	0.03833	-0.00184	-0.00512	0.00477	0.00068	-0.00024	-0.00056	0.00068	-0.00024	-0.00056	0.00001	-0.00000	-0.00000	0.45491	0.60571	0.33981
2015	-0.00012	0.00020	-0.00005	-0.00653	0.01045	-0.00311	-0.00163	0.09881	0.10869	-0.00510	0.00067	0.00312	-0.00146	0.00468	-0.00213	-0.00039	0.00054	-0.00013	0.01112	0.00037	0.00235	0.00111	-0.00170	-0.00101	0.00039	0.00079	-0.00061	0.00157	-0.00306	0.01002	0.01300	0.02721	-0.00615	0.00333	-0.00649	0.00053	-0.00068	0.00071	0.00025	-0.00068	0.00071	0.00025	-0.00002	-0.00001	0.00000	0.03171	-0.02071	0.02606	-0.00347	-0.00396	0.00335	0.00081	-0.00078	0.00043	0.00081	-0.00078	0.00043	0.00000	-0.00001	0.00000	0.33617	0.54227	0.39950
2016	-0.00018	0.00002	-0.00007	-0.00929	0.00178	-0.00290	0.01851	0.06927	0.12463	-0.00466	0.00011	0.00487	-0.00084	0.00565	-0.00158	-0.00063	-0.00031	0.00047	0.01140	0.00278	0.00239	0.00027	-0.00005	-0.00238	0.00003	-0.00009	-0.00090	-0.00123	0.00028	0.01336	0.00907	0.02407	-0.00220	0.00085	-0.00696	0.00114	-0.00026	0.00056	0.00042	-0.00026	0.00056	0.00042	-0.00001	-0.00001	0.00000	0.02828	-0.03067	0.01876	-0.00376	-0.00291	0.00299	0.00117	-0.00160	0.00145	0.00117	-0.00160	0.00145	0.00000	-0.00001	0.00000	0.14290	0.60253	0.50954
2017	-0.00013	-0.00021	0.00007	-0.00611	-0.01039	0.00478	0.02532	0.06343	0.15220	-0.00525	0.00016	0.00705	-0.00017	0.00659	-0.00083	-0.00104	-0.00084	0.00074	0.00990	0.00526	0.00278	0.00074	0.00179	-0.00148	-0.00001	-0.00069	-0.00002	-0.00283	0.00526	0.01554	0.00413	0.02229	0.00320	-0.00044	-0.00640	0.00178	-0.00005	-0.00010	0.00095	-0.00005	-0.00010	0.00095	-0.00000	-0.00001	0.00000	0.02049	-0.04449	0.02708	-0.00370	-0.00258	0.00474	0.00139	-0.00182	0.00143	0.00139	-0.00182	0.00143	0.00001	-0.00001	0.00000	-0.06089	0.74058	0.62623
2018	-0.00005	-0.00035	0.00026	-0.00250	-0.01812	0.01470	0.02231	0.06978	0.18591	-0.00607	0.00022	0.00867	-0.00023	0.00710	0.00026	-0.00177	-0.00074	0.00064	0.00715	0.00654	0.00344	0.00149	0.00262	0.00046	0.00019	-0.00058	0.00096	-0.00142	0.00696	0.01501	-0.00226	0.02725	0.01007	-0.00073	-0.00586	0.00272	-0.00001	-0.00054	0.00147	-0.00001	-0.00054	0.00147	0.00000	-0.00000	0.00000	0.01444	-0.04796	0.03777	-0.00446	-0.00311	0.00629	0.00134	-0.00139	0.00091	0.00134	-0.00139	0.00091	0.00002	-0.00002	0.00000	-0.16049	0.84425	0.69140
2019	-0.00004	-0.00034	0.00038	-0.00245	-0.01865	0.02069	0.01385	0.07571	0.21471	-0.00606	-0.00071	0.00917	-0.00090	0.00680	0.00100	-0.00210	-0.00024	0.00058	0.00464	0.00608	0.00390	0.00161	0.00226	0.00195	0.00017	0.00017	0.00138	0.00206	0.00492	0.01263	-0.00751	0.03712	0.01568	-0.00061	-0.00645	0.00374	0.00003	-0.00070	0.00131	0.00003	-0.00070	0.00131	0.00000	0.00000	0.00000	0.01775	-0.03740	0.03376	-0.00643	-0.00381	0.00532	0.00126	-0.00109	0.00099	0.00126	-0.00109	0.00099	0.00003	-0.00003	0.00000	-0.12737	0.88498	0.68922
2020	-0.00007	-0.00026	0.00039	-0.00431	-0.01462	0.02080	-0.00339	0.09433	0.22310	-0.00479	-0.00298	0.00913	-0.00123	0.00577	0.00095	-0.00143	0.00028	0.00083	0.00395	0.00458	0.00346	0.00127	0.00184	0.00241	-0.00035	0.00086	0.00150	0.00436	0.00237	0.01061	-0.00706	0.04160	0.01403	0.00003	-0.00731	0.00372	-0.00000	-0.00089	0.00028	-0.00000	-0.00089	0.00028	0.00000	0.00001	0.00000	0.03256	-0.02561	0.01904	-0.00886	-0.00381	0.00289	0.00155	-0.00151	0.00147	0.00155	-0.00151	0.00147	0.00003	-0.00003	0.00000	-0.08620	0.90694	0.66866
2021	-0.00008	-0.00015	0.00032	-0.00484	-0.00916	0.01695	-0.02379	0.14317	0.21190	-0.00293	-0.00566	0.00943	-0.00070	0.00446	0.00061	-0.00004	0.00085	0.00118	0.00515	0.00305	0.00220	0.00037	0.00222	0.00202	-0.00087	0.00078	0.00136	0.00280	0.00187	0.01030	0.00135	0.03472	0.00321	0.00087	-0.00699	0.00208	-0.00009	-0.00097	-0.00120	-0.00009	-0.00097	-0.00120	0.00000	0.00001	-0.00000	0.05282	-0.02666	0.01305	-0.01058	-0.00300	0.00207	0.00221	-0.00238	0.00143	0.00221	-0.00238	0.00143	0.00002	-0.00002	0.00000	-0.16010	0.90100	0.70439
2022	-0.00004	-0.00005	0.00023	-0.00295	-0.00383	0.01176	-0.02560	0.20115	0.20635	-0.00140	-0.00748	0.01020	0.00038	0.00331	0.00067	0.00125	0.00170	0.00115	0.00646	0.00218	0.00154	-0.00185	0.00297	0.00133	-0.00097	-0.00003	0.00063	-0.00162	0.00281	0.01152	0.01229	0.02590	-0.00853	0.00085	-0.00590	0.00019	-0.00007	-0.00054	-0.00226	-0.00007	-0.00054	-0.00226	0.00000	0.00001	-0.00001	0.06836	-0.03951	0.02423	-0.01152	-0.00191	0.00398	0.00281	-0.00295	0.00111	0.00281	-0.00295	0.00111	0.00001	-0.00002	0.00000	-0.33852	0.81396	0.84196
2023	0.00001	0.00002	0.00015	0.00006	0.00002	0.00724	-0.00183	0.20648	0.23547	-0.00037	-0.00776	0.01105	0.00173	0.00280	0.00101	0.00188	0.00237	0.00068	0.00612	0.00250	0.00276	-0.00513	0.00342	0.00110	-0.00106	-0.00096	-0.00027	-0.00459	0.00310	0.01341	0.01472	0.02970	-0.00974	0.00001	-0.00562	0.00006	0.00006	0.00014	-0.00212	0.00006	0.00014	-0.00212	0.00000	0.00001	-0.00001	0.07293	-0.04982	0.04031	-0.01248	-0.00065	0.00659	0.00288	-0.00285	0.00182	0.00288	-0.00285	0.00182	0.00001	-0.00001	0.00001	-0.53150	0.67648	1.07696
2024	0.00004	0.00005	0.00010	0.00171	0.00150	0.00471	0.02326	0.11733	0.30586	0.00065	-0.00667	0.01201	0.00328	0.00348	0.00151	0.00168	0.00202	0.00039	0.00430	0.00400	0.00519	-0.00764	0.00378	0.00183	-0.00162	-0.00124	-0.00043	-0.00334	0.00208	0.01524	0.00484	0.04740	0.00094	-0.00045	-0.00637	0.00192	0.00002	0.00030	-0.00084	0.00002	0.00030	-0.00084	-0.00000	0.00000	-0.00000	0.06957	-0.04645	0.04753	-0.01373	0.00063	0.00765	0.00227	-0.00236	0.00417	0.00227	-0.00236	0.00417	0.00001	-0.00001	0.00001	-0.68865	0.58093	1.35828
2025	0.00002	0.00004	0.00010	0.00087	0.00144	0.00448	0.02643	-0.02417	0.39622	0.00202	-0.00553	0.01345	0.00458	0.00508	0.00264	0.00081	0.00073	0.00076	0.00251	0.00599	0.00690	-0.00800	0.00480	0.00339	-0.00217	-0.00044	0.00017	0.00025	0.00073	0.01726	-0.00722	0.06609	0.01312	-0.00025	-0.00681	0.00394	-0.00023	-0.00033	0.00062	-0.00023	-0.00033	0.00062	-0.00000	-0.00000	0.00000	0.06722	-0.03453	0.04811	-0.01487	0.00101	0.00739	0.00125	-0.00184	0.00722	0.00125	-0.00184	0.00722	0.00001	-0.00001	0.00002	-0.81228	0.54507	1.61629
2026	-0.00000	0.00004	0.00013	-0.00074	0.00121	0.00611	0.00984	-0.11597	0.47106	0.00371	-0.00575	0.01494	0.00515	0.00598	0.00436	-0.00013	-0.00040	0.00149	0.00169	0.00796	0.00725	-0.00708	0.00671	0.00512	-0.00215	0.00106	0.00078	0.00282	-0.00061	0.02002	-0.00964	0.07431	0.01626	-0.00045	-0.00614	0.00440	-0.00042	-0.00103	0.00129	-0.00042	-0.00103	0.00129	-0.00000	-0.00000	0.00000	0.07018	-0.02951	0.05205	-0.01565	-0.00011	0.00756	0.00033	-0.00140	0.00966	0.00033	-0.00140	0.00966	0.00001	-0.00001	0.00003	-0.89725	0.50053	1.79764
2027	-0.00001	0.00004	0.00019	-0.00111	0.00087	0.00939	-0.01863	-0.09817	0.49744	0.00532	-0.00722	0.01541	0.00526	0.00492	0.00568	-0.00038	-0.00062	0.00189	0.00147	0.01001	0.00741	-0.00727	0.00900	0.00645	-0.00204	0.00234	0.00087	0.00328	-0.00240	0.02178	-0.00401	0.06999	0.01100	-0.00140	-0.00492	0.00344	-0.00025	-0.00098	0.00091	-0.00025	-0.00098	0.00091	-0.00000	-0.00000	0.00000	0.07537	-0.03735	0.05895	-0.01623	-0.00164	0.00854	-0.00017	-0.00102	0.01080	-0.00017	-0.00102	0.01080	0.00001	-0.00001	0.00003	-0.93205	0.39907	1.87043
2028	0.00001	0.00003	0.00029	-0.00072	-0.00015	0.01399	-0.06214	-0.00680	0.46307	0.00630	-0.00866	0.01482	0.00564	0.00243	0.00610	0.00012	-0.00011	0.00169	0.00124	0.01225	0.00839	-0.00985	0.01117	0.00728	-0.00254	0.00298	0.00046	0.00246	-0.00425	0.01956	-0.00081	0.05709	0.00829	-0.00202	-0.00377	0.00268	0.00028	-0.00024	-0.00012	0.00028	-0.00024	-0.00012	0.00001	-0.00000	-0.00000	0.08026	-0.04606	0.05799	-0.01688	-0.00180	0.00873	-0.00043	-0.00070	0.01063	-0.00043	-0.00070	0.01063	0.00001	-0.00001	0.00003	-0.92385	0.27590	1.83769
2029	-0.00000	0.00001	0.00036	-0.00124	-0.00183	0.01768	-0.11547	0.07815	0.39614	0.00655	-0.00945	0.01451	0.00663	-0.00002	0.00630	0.00080	0.00052	0.00125	0.00060	0.01411	0.00988	-0.01373	0.01338	0.00854	-0.00324	0.00334	-0.00011	0.00177	-0.00589	0.01432	-0.00510	0.04514	0.01466	-0.00160	-0.00270	0.00316	0.00079	0.00075	-0.00095	0.00079	0.00075	-0.00095	0.00001	-0.00000	-0.00000	0.08394	-0.04144	0.04849	-0.01769	-0.00048	0.00748	-0.00076	-0.00034	0.00965	-0.00076	-0.00034	0.00965	0.00000	-0.00000	0.00003	-0.88492	0.18103	1.77939
2030	-0.00003	-0.00005	0.00034	-0.00266	-0.00425	0.01731	-0.15028	0.10373	0.35335	0.00677	-0.01020	0.01576	0.00800	-0.00133	0.00710	0.00117	0.00079	0.00112	-0.00118	0.01465	0.01131	-0.01703	0.01582	0.01164	-0.00303	0.00403	-0.00059	0.00207	-0.00754	0.01151	-0.01481	0.04419	0.02334	-0.00080	-0.00158	0.00411	0.00082	0.00160	-0.00080	0.00082	0.00160	-0.00080	0.00001	-0.00001	-0.00000	0.08116	-0.02536	0.04596	-0.01796	0.00034	0.00663	-0.00118	0.00012	0.00865	-0.00118	0.00012	0.00865	-0.00000	0.00000	0.00003	-0.86934	0.07984	1.83321
2031	-0.00006	-0.00014	0.00025	-0.00351	-0.00826	0.01316	-0.13929	0.06218	0.36532	0.00801	-0.01181	0.01848	0.00914	-0.00098	0.00832	0.00125	0.00057	0.00159	-0.00477	0.01343	0.01255	-0.01949	0.01799	0.01673	-0.00195	0.00522	-0.00109	0.00224	-0.00805	0.01451	-0.02610	0.05165	0.02513	-0.00080	-0.00009	0.00424	0.00030	0.00163	0.00025	0.00030	0.00163	0.00025	-0.00000	-0.00001	0.00000	0.06709	-0.01254	0.05686	-0.01623	-0.00072	0.00747	-0.00147	0.00045	0.00823	-0.00147	0.00045	0.00823	-0.00000	0.00001	0.00003	-1.01886	-0.10327	2.07990
2032	-0.00007	-0.00029	0.00016	-0.00319	-0.01459	0.00949	-0.08703	-0.02297	0.41155	0.01055	-0.01400	0.02141	0.00948	0.00106	0.00914	0.00138	0.00007	0.00255	-0.00940	0.01118	0.01338	-0.02215	0.01945	0.02181	-0.00164	0.00635	-0.00135	0.00043	-0.00613	0.02088	-0.03391	0.05550	0.02066	-0.00200	0.00212	0.00335	-0.00036	0.00047	0.00123	-0.00036	0.00047	0.00123	-0.00001	-0.00001	0.00000	0.04831	-0.01282	0.06728	-0.01190	-0.00228	0.00867	-0.00170	0.00044	0.00848	-0.00170	0.00044	0.00848	-0.00000	0.00000	0.00003	-1.41282	-0.36135	2.46077
2033	-0.00005	-0.00045	0.00013	-0.00202	-0.02214	0.00858	-0.02868	-0.11206	0.46260	0.01356	-0.01506	0.02321	0.00930	0.00390	0.00929	0.00171	-0.00048	0.00356	-0.01330	0.00967	0.01356	-0.02487	0.02120	0.02475	-0.00318	0.00688	-0.00012	-0.00336	-0.00361	0.02642	-0.03429	0.05450	0.01742	-0.00346	0.00442	0.00254	-0.00073	-0.00109	0.00137	-0.00073	-0.00109	0.00137	-0.00001	-0.00000	0.00000	0.04211	-0.02048	0.06479	-0.00710	-0.00218	0.00851	-0.00212	0.00018	0.00909	-0.00212	0.00018	0.00909	-0.00001	-0.00000	0.00003	-1.88655	-0.62025	2.83251
2034	-0.00001	-0.00056	0.00010	0.00081	-0.02718	0.00778	0.00065	-0.16874	0.51545	0.01616	-0.01384	0.02345	0.00986	0.00564	0.00960	0.00202	-0.00095	0.00408	-0.01573	0.00983	0.01324	-0.02656	0.02477	0.02605	-0.00543	0.00709	0.00323	-0.00748	-0.00381	0.02909	-0.02897	0.05954	0.01889	-0.00407	0.00537	0.00270	-0.00075	-0.00185	0.00069	-0.00075	-0.00185	0.00069	-0.00001	0.00001	0.00000	0.06072	-0.02143	0.05312	-0.00539	-0.00050	0.00690	-0.00260	0.00006	0.00972	-0.00260	0.00006	0.00972	-0.00001	-0.00001	0.00003	-2.17300	-0.86928	3.08407
2035	0.00010	-0.00051	0.00005	0.00646	-0.02503	0.00475	-0.00206	-0.18700	0.57664	0.01829	-0.01141	0.02261	0.01226	0.00461	0.01086	0.00215	-0.00119	0.00386	-0.01714	0.00979	0.01218	-0.02758	0.02992	0.02774	-0.00662	0.00744	0.00689	-0.01031	-0.00615	0.02825	-0.02332	0.07323	0.01856	-0.00414	0.00457	0.00306	-0.00053	-0.00144	-0.00019	-0.00053	-0.00144	-0.00019	-0.00000	0.00001	-0.00000	0.09610	-0.01104	0.04509	-0.00794	0.00097	0.00525	-0.00260	0.00030	0.01002	-0.00260	0.00030	0.01002	-0.00001	-0.00000	0.00003	-2.18165	-1.17453	3.19051
2036	0.00024	-0.00030	0.00003	0.01340	-0.01519	0.00247	-0.00834	-0.19592	0.64453	0.02023	-0.00993	0.02146	0.01612	0.00093	0.01277	0.00224	-0.00112	0.00325	-0.01779	0.00680	0.00976	-0.02954	0.03442	0.03032	-0.00672	0.00776	0.00860	-0.01123	-0.00597	0.02461	-0.02002	0.08477	0.00815	-0.00465	0.00342	0.00209	-0.00026	-0.00047	-0.00064	-0.00026	-0.00047	-0.00064	-0.00000	0.00001	-0.00000	0.12416	-0.00096	0.04987	-0.01169	0.00168	0.00530	-0.00208	0.00070	0.00941	-0.00208	0.00070	0.00941	-0.00001	0.00001	0.00003	-2.03981	-1.55542	3.20900
2037	0.00033	-0.00006	0.00013	0.01717	-0.00449	0.00585	0.00790	-0.22297	0.71215	0.02196	-0.01062	0.02075	0.01963	-0.00338	0.01438	0.00263	-0.00106	0.00307	-0.01757	0.00166	0.00671	-0.03259	0.03656	0.03233	-0.00704	0.00775	0.00860	-0.01059	-0.00160	0.02131	-0.01854	0.08620	-0.00842	-0.00561	0.00355	-0.00011	-0.00014	0.00023	-0.00037	-0.00014	0.00023	-0.00037	-0.00000	0.00001	-0.00000	0.12708	-0.00324	0.06231	-0.01292	0.00292	0.00703	-0.00186	0.00092	0.00745	-0.00186	0.00092	0.00745	-0.00001	0.00001	0.00002	-1.92359	-1.93739	3.25511
2038	0.00029	0.00003	0.00032	0.01444	-0.00118	0.01496	0.04602	-0.26303	0.75835	0.02372	-0.01286	0.02059	0.02157	-0.00657	0.01544	0.00347	-0.00153	0.00392	-0.01655	-0.00157	0.00484	-0.03535	0.03703	0.03246	-0.00784	0.00749	0.00842	-0.00815	0.00225	0.02068	-0.02263	0.08009	-0.01565	-0.00622	0.00540	-0.00151	-0.00017	0.00039	0.00038	-0.00017	0.00039	0.00038	-0.00000	0.00000	0.00000	0.10756	-0.01099	0.06549	-0.01205	0.00505	0.00809	-0.00268	0.00095	0.00462	-0.00268	0.00095	0.00462	-0.00002	0.00001	0.00001	-1.90254	-2.24837	3.39965
2039	0.00016	-0.00005	0.00050	0.00708	-0.00576	0.02455	0.08485	-0.29819	0.74749	0.02611	-0.01488	0.02025	0.02255	-0.00863	0.01635	0.00467	-0.00242	0.00555	-0.01525	-0.00100	0.00467	-0.03679	0.03769	0.03093	-0.00824	0.00752	0.00818	-0.00348	0.00100	0.02095	-0.03913	0.07144	-0.00493	-0.00606	0.00855	-0.00086	-0.00017	0.00040	0.00088	-0.00017	0.00040	0.00088	-0.00000	-0.00000	0.00000	0.07961	-0.00682	0.05313	-0.01255	0.00608	0.00686	-0.00409	0.00117	0.00216	-0.00409	0.00117	0.00216	-0.00002	0.00000	0.00001	-1.96758	-2.52012	3.57545
2040	0.00004	-0.00016	0.00059	0.00120	-0.01178	0.02993	0.09747	-0.33271	0.67580	0.02885	-0.01526	0.01918	0.02392	-0.01040	0.01728	0.00589	-0.00309	0.00698	-0.01439	0.00118	0.00505	-0.03723	0.03969	0.02917	-0.00795	0.00814	0.00741	0.00119	-0.00375	0.01994	-0.06464	0.06224	0.01376	-0.00578	0.01218	0.00069	-0.00013	0.00071	0.00068	-0.00013	0.00071	0.00068	-0.00001	-0.00001	0.00000	0.05685	0.00981	0.04076	-0.01549	0.00485	0.00505	-0.00512	0.00162	0.00081	-0.00512	0.00162	0.00081	-0.00002	0.00000	0.00000	-2.15887	-2.86083	3.70127
2041	0.00005	-0.00022	0.00061	0.00147	-0.01468	0.03080	0.07310	-0.38676	0.60522	0.03046	-0.01429	0.01825	0.02589	-0.01179	0.01821	0.00650	-0.00322	0.00742	-0.01451	0.00273	0.00531	-0.03780	0.04261	0.02854	-0.00758	0.00907	0.00665	0.00212	-0.00762	0.01968	-0.08401	0.05342	0.02656	-0.00634	0.01540	0.00155	-0.00020	0.00109	0.00002	-0.00020	0.00109	0.00002	-0.00001	-0.00001	0.00000	0.04903	0.01933	0.03850	-0.01863	0.00355	0.00461	-0.00529	0.00185	0.00037	-0.00529	0.00185	0.00037	-0.00002	0.00001	0.00000	-2.53604	-3.34124	3.84077
2042	0.00015	-0.00024	0.00058	0.00707	-0.01544	0.02936	0.04161	-0.45965	0.60973	0.03020	-0.01355	0.01896	0.02752	-0.01201	0.01942	0.00622	-0.00322	0.00694	-0.01609	0.00403	0.00596	-0.03904	0.04471	0.02906	-0.00790	0.00987	0.00687	-0.00099	-0.00879	0.02344	-0.08960	0.04444	0.03168	-0.00789	0.01789	0.00159	-0.00030	0.00096	-0.00063	-0.00030	0.00096	-0.00063	-0.00001	-0.00000	-0.00000	0.05515	0.00533	0.03570	-0.02017	0.00474	0.00500	-0.00473	0.00159	0.00026	-0.00473	0.00159	0.00026	-0.00002	0.00000	0.00000	-3.02727	-3.94048	4.11489
2043	0.00027	-0.00027	0.00054	0.01359	-0.01670	0.02742	0.05027	-0.52078	0.69668	0.02946	-0.01419	0.02141	0.02830	-0.01100	0.02111	0.00563	-0.00349	0.00635	-0.01957	0.00568	0.00782	-0.04039	0.04440	0.02970	-0.00902	0.01044	0.00842	-0.00477	-0.00753	0.03057	-0.08984	0.03189	0.03342	-0.01009	0.02016	0.00119	-0.00026	0.00027	-0.00097	-0.00026	0.00027	-0.00097	-0.00000	0.00001	-0.00000	0.06352	-0.02976	0.02752	-0.02068	0.00783	0.00564	-0.00364	0.00108	0.00003	-0.00364	0.00108	0.00003	-0.00002	0.00000	0.00000	-3.40281	-4.57863	4.52987
