	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
4003	-3.36182	0.90277	0.53911	-1.13448	3.74275	-1.32774	-3.28784	-1.61537	3.10248	29.63651	8.19108	-4.89572	0.31357	-0.13993	0.08620	0.48979	0.05126	0.06409	36.24912	2.22066	-3.16864	23.48227	-19.28595	7.58567	3.20524	-1.64364	0.11605	4.10655	-0.25892	1.14781	0.86435	-1.10219	0.41239	1.29124	0.12724	0.41692	-0.05382	0.01808	0.26792	0.08728	0.10447	0.08418
4004	-1.24438	0.05094	0.73012	-3.68424	1.00792	0.69326	-1.01390	-1.56142	4.62276	24.67066	0.78494	-3.27508	0.56313	-0.22936	0.11577	0.79543	-0.20290	-0.05437	33.82744	-7.16879	-0.40735	6.15678	-27.60787	3.15198	5.65035	-0.28313	1.52886	1.06248	1.53466	0.04069	0.11578	-2.48938	0.09861	0.67280	0.36297	0.28446	-0.11785	0.02554	0.02880	-0.08671	0.19242	0.04772
4005	-0.48546	-0.36977	0.45738	-4.79293	0.32215	1.63463	1.79510	0.45675	2.91571	20.85812	-5.10928	-0.90260	0.66471	-0.35287	0.02791	1.07698	-0.25602	-0.16509	34.15749	-7.48016	0.24727	-10.11718	-33.48111	-0.57468	6.25794	0.70471	1.69892	-1.91698	0.79952	-0.96069	-0.51187	-2.29288	-0.25422	0.73072	-0.21236	0.02238	-0.05653	0.05605	-0.21121	-0.03292	0.05324	0.00337
4006	-0.02992	0.01387	-0.07057	-3.70773	2.08444	0.62708	5.76164	1.78456	-0.37099	20.91502	-5.86486	-0.94043	0.64359	-0.37741	-0.02773	1.04119	-0.03623	-0.17941	38.74068	-2.92772	-2.90232	-21.64928	-23.83747	-1.77395	6.03643	-0.13939	0.68117	-1.70092	-2.37840	-0.74256	-0.37861	-1.32677	-0.17646	1.38285	-1.12910	-0.20132	0.14427	0.00983	-0.21011	0.16356	-0.17567	-0.02697
4007	1.64408	0.61174	-0.43929	-1.93887	4.33265	-1.11671	10.55661	2.32995	-2.46982	18.07471	-2.58037	-2.76034	0.66603	-0.29936	0.06716	0.82705	0.26602	-0.10341	37.53116	1.88317	-5.92803	-17.40146	-3.28487	-1.93335	6.31402	-1.67572	-0.54570	0.08247	-5.47002	0.16486	0.11010	-0.35713	0.13259	1.69578	-1.61075	-0.34740	0.27939	-0.00063	-0.05912	0.25884	-0.31709	-0.06616
4008	2.64251	0.64163	-0.31651	-0.31918	4.23261	-1.89187	10.03930	1.80597	-1.81215	9.72872	2.23976	-2.94230	0.75217	-0.23304	0.20159	0.70075	0.23554	-0.06075	21.95203	5.98439	-3.29357	2.14357	8.07750	-2.20609	6.84452	-2.39895	-1.02111	0.77815	-6.59754	0.57576	0.46659	-0.17652	0.21866	1.60648	-1.62034	-0.40598	0.22801	0.03440	0.04628	0.24263	-0.33577	-0.09220
4009	0.39024	0.18479	0.10580	0.82262	1.85035	-1.36945	-0.00835	0.07211	0.16084	3.30449	5.82929	-1.10964	0.74089	-0.25638	0.15177	0.63943	-0.08356	-0.08623	-0.28536	8.29319	1.73048	17.47988	-2.10229	-2.89163	6.30017	-2.34302	-0.44093	0.24652	-5.25407	0.21686	0.66947	-1.42454	-0.02197	1.70506	-1.33365	-0.22634	0.06924	-0.04921	0.04909	0.24522	-0.23703	-0.04231
4010	-3.05420	0.10386	0.23404	0.55075	-0.04948	-0.32844	-9.74352	0.47153	0.51878	3.32783	6.77718	0.60746	0.61516	-0.31378	-0.06080	0.52325	-0.19888	-0.09512	-9.72625	10.49683	2.63685	16.69281	-26.22535	-3.63343	3.90549	-1.77958	0.78015	-0.16205	-1.99832	-0.25535	0.69936	-3.33691	-0.36505	2.00839	-0.65924	0.22304	-0.07779	-0.21781	-0.01843	0.27847	-0.03638	0.07238
4011	-3.56662	0.78547	-0.10158	-0.43400	-0.13906	0.37957	-5.59749	4.65533	-0.92049	6.50759	5.69911	1.34955	0.53079	-0.32020	-0.18069	0.61034	0.01633	-0.06155	4.10621	12.96423	1.32345	6.32619	-39.63446	-2.96541	1.46775	-1.19302	1.64398	-0.17289	0.98797	-0.33889	0.62249	-4.26589	-0.46374	1.83117	0.12817	0.57526	-0.09768	-0.29120	-0.06467	0.20977	0.14818	0.14111
4012	-1.40642	1.94420	-0.45080	1.36390	0.10748	0.01371	7.08823	8.70433	-1.57863	11.75234	2.95764	1.14328	0.52513	-0.26249	-0.08329	1.28897	0.18306	-0.04090	28.22302	9.63066	1.98947	-2.85976	-26.00099	0.40592	1.63820	-1.47949	0.97302	0.32105	1.10007	0.06594	0.78489	-2.92921	-0.16245	1.14037	0.33049	0.49620	0.07831	-0.15002	0.00041	0.01637	0.17209	0.09604
4013	-0.18237	2.73393	-0.41382	6.89068	-0.61054	-1.41720	10.90039	8.47313	-0.36894	20.96687	-1.09615	0.03146	0.41820	-0.15738	0.07567	2.37652	0.02928	-0.06096	41.14315	-0.83021	2.56243	-5.23064	-3.38799	4.56051	3.76701	-2.35020	-0.84459	1.22754	-1.65134	0.59798	0.76623	0.15507	0.42610	0.59693	-0.25435	0.05144	0.22126	0.13851	0.15542	-0.15870	0.03701	-0.02170
4014	-1.87351	2.91710	-0.12878	11.36129	-1.38782	-2.70854	0.46471	6.29617	1.02007	29.39420	-4.25077	-1.24622	0.08637	-0.00458	0.11547	3.09480	-0.27340	-0.09176	33.84428	-7.70770	0.08982	-3.69898	2.52458	3.32414	5.96104	-3.56824	-1.98519	0.57842	-4.29391	0.40618	-0.23736	1.89136	1.03277	0.38986	-0.95991	-0.42996	0.08961	0.15481	0.27793	-0.17661	-0.10290	-0.11908
4015	-5.14095	2.74062	0.08915	10.20526	-1.33028	-2.56332	-14.32142	5.60369	1.19149	26.42693	-3.82523	-1.40718	-0.22755	0.08347	0.01663	2.80998	-0.47590	-0.09411	9.50881	-4.12822	-2.21101	-3.80854	-2.85783	-6.87105	8.58518	-6.47689	-2.29339	-2.73346	-4.56634	-0.80520	-1.58728	0.23111	1.24234	0.30419	-1.19013	-0.66427	-0.10504	-0.39217	0.24349	-0.00824	-0.14779	-0.12736
4016	-6.12220	1.99132	0.10925	5.10263	-0.64171	-1.42642	-19.30930	5.50500	0.70707	12.63309	1.58119	-0.06949	-0.06475	-0.08414	-0.12417	1.69681	-0.49408	-0.07660	-13.65609	5.99798	0.38801	-0.43327	-5.22118	-17.39521	10.81746	-9.74905	-2.78459	-5.63408	-3.10674	-1.93932	-1.79895	-2.34226	0.79171	0.37419	-1.13095	-0.55931	-0.06397	-0.91802	0.05575	0.20540	-0.17387	-0.06325
4017	-2.31979	0.83890	-0.08360	1.17753	0.73838	-1.03080	-7.00702	4.22986	0.46955	2.50786	10.07376	1.76372	0.67093	-0.46754	-0.17602	0.58870	-0.26675	-0.07961	-10.07297	14.56729	6.74918	14.68002	-11.15729	-13.86053	9.43335	-7.86972	-2.07358	-4.59849	-2.16627	-1.68636	-0.46129	-3.01697	-0.06320	0.63397	-1.23500	-0.27006	0.15741	-0.71404	-0.13806	0.22675	-0.27045	-0.01383
4018	2.62492	-0.02015	-0.26577	0.16508	2.05049	-1.34131	12.26021	1.00741	0.46963	0.84482	14.85692	3.46699	1.34114	-0.71123	-0.09677	0.12007	0.03818	-0.09709	13.33562	12.59032	12.46121	33.09476	-24.94951	3.13477	4.31809	1.11796	1.21704	-0.50416	-3.14005	-0.18218	1.73348	-2.29184	-0.98308	1.08877	-1.48258	-0.04914	0.40215	0.00688	-0.26629	0.07745	-0.34720	-0.02383
4019	2.67045	-0.55221	-0.08800	0.67548	1.79124	-1.14602	17.09323	-4.15704	0.24197	-2.24665	11.66110	4.94243	1.21593	-0.55141	0.00208	0.25301	0.10498	-0.12231	17.13450	0.12734	14.53656	35.42565	-33.46199	16.47741	-0.60004	10.52657	4.92510	3.39679	-4.28462	1.33136	2.88664	-1.52118	-1.46450	1.98810	-1.34442	0.17987	0.44312	0.50718	-0.30801	0.08391	-0.26469	-0.02651
4020	-0.88091	-0.95942	0.25987	1.89051	0.30093	-0.73777	5.04254	-8.75225	-0.33491	-8.67596	3.86422	4.18059	0.55147	-0.18900	0.02398	0.56617	-0.01015	-0.19048	-6.58720	-12.16997	10.69047	13.95465	-28.62558	14.05824	-1.51988	11.42062	5.40973	4.76297	-2.61285	1.71371	1.68028	-1.04731	-1.10630	2.74139	-0.58952	0.53598	0.15956	0.40793	-0.23488	0.24006	-0.07560	0.02516
4021	-1.93644	-0.28030	0.22415	2.83948	-1.21206	-0.58755	-4.29411	-8.13000	-0.41266	-7.60539	-4.76287	-0.89727	0.25024	-0.01294	0.04611	0.77254	-0.14227	-0.30972	-18.74842	-18.91928	1.10774	-19.17869	-15.51789	0.37490	2.34649	2.26553	1.56651	3.60572	0.97561	0.80364	-0.60985	-0.53286	-0.13681	2.30285	0.06225	0.65578	-0.18102	-0.02375	-0.06763	0.19681	0.01068	0.03976
4022	-0.58678	1.44958	-0.04875	2.00051	-2.88402	0.04378	-2.60698	-3.09744	0.95996	3.13384	-12.83484	-7.07764	0.50385	-0.13159	0.09441	0.84011	-0.45363	-0.45445	-1.48900	-25.45018	-7.77492	-38.21176	0.19952	-12.71641	7.91908	-9.48442	-4.02229	2.12449	2.61503	-0.22024	-1.91541	0.73892	0.79611	1.14564	0.11298	0.33869	-0.27709	-0.18328	0.10868	-0.03537	-0.00191	-0.02969
4023	-1.57393	2.13023	0.02702	0.12565	-3.90176	0.82599	-1.41151	0.70945	2.43724	13.18378	-15.68391	-8.35835	0.71419	-0.36188	0.05349	0.75826	-0.84662	-0.57792	16.69782	-29.66918	-9.58972	-24.97647	10.39261	-16.71491	10.45781	-14.77584	-6.69872	1.60667	0.81412	-0.24514	-1.74223	1.57238	1.16433	0.80366	-0.10754	0.00635	-0.17965	-0.04643	0.20981	-0.09162	0.05510	-0.07501
4024	-4.13641	1.08341	0.24769	0.57863	-2.54749	0.07533	-4.08303	3.09339	1.12578	20.79475	-9.67654	-4.09749	0.58689	-0.47337	-0.04858	0.63009	-0.89505	-0.62938	22.91281	-18.57299	-6.73892	8.83838	3.51351	-9.07407	7.57968	-10.19959	-3.38175	1.33060	-2.14218	0.42040	-1.22932	-0.49763	1.00146	1.85672	-0.37204	0.13479	-0.22328	-0.18801	0.23708	0.19454	0.11707	-0.00017
4025	-2.43883	0.58318	-0.21850	4.03250	0.34951	-2.05414	3.32075	9.23379	-3.07136	31.03264	0.22872	0.85486	0.44559	-0.33371	-0.00600	0.67676	-0.58502	-0.58040	40.45219	9.66857	-4.41961	32.41482	-15.60684	4.46601	2.34224	-0.38097	2.58852	1.20870	-4.37911	1.01068	-0.42414	-4.02844	0.23031	3.36806	-0.95287	0.57988	-0.29568	-0.59224	0.13690	0.60562	-0.00940	0.14374
4026	1.64636	0.97665	-0.92310	6.39596	4.21018	-3.85579	16.67036	13.77303	-5.77077	38.00690	11.59279	3.85397	0.43456	-0.15106	0.07389	0.82694	-0.06853	-0.35349	63.47810	36.53997	-0.49019	26.32528	-25.32069	11.58744	0.40327	5.84566	4.65745	1.07519	-5.27862	1.09978	1.11363	-4.58812	-0.84305	3.62568	-1.48539	0.76951	-0.05422	-0.64166	-0.07737	0.74536	-0.21072	0.21961
4027	1.83438	0.58148	-0.72945	3.95885	7.44547	-3.60154	16.38951	8.43555	-3.59770	29.08754	21.06031	4.97683	0.43857	-0.20572	-0.02903	0.64279	0.40023	0.03000	54.91027	40.61437	7.32117	1.45652	-19.06519	7.29008	2.74771	4.42114	2.04147	-0.29934	-4.17175	0.46741	1.99477	-1.75392	-1.13369	1.95681	-1.21387	0.38860	0.29703	-0.23015	-0.19337	0.43416	-0.22266	0.13489
4028	-0.55123	0.17044	0.02505	-1.98971	6.38797	-0.91516	3.78326	-0.21885	0.99461	5.97574	18.96255	4.53861	0.49356	-0.33551	-0.10058	0.04834	0.43108	0.30625	14.75508	22.13025	14.18561	-10.67083	-13.88820	0.72514	5.18370	-0.41918	-0.37859	-1.71316	-1.81410	-0.32602	1.26712	0.27548	-0.38650	0.12979	-0.44087	-0.15968	0.45060	0.12413	-0.13928	0.00083	-0.06243	-0.03287
4029	-2.09407	0.88201	0.47520	-6.51879	2.12602	1.99091	-8.31122	-4.18670	3.86555	-12.63939	6.99821	4.07622	0.58605	-0.29307	0.05210	-0.39613	0.14754	0.32697	-21.77775	-0.98576	15.63228	-1.36963	-21.09170	1.39672	5.21994	-2.76363	0.73902	-0.29391	-0.03715	-0.25733	-0.29424	-1.04613	0.63603	0.27433	-0.02351	-0.12207	0.36354	0.03211	-0.00421	-0.08299	0.06349	-0.07653
4030	-3.23034	1.64557	0.58896	-6.53009	-1.63251	2.91362	-14.26988	-5.07721	4.03972	-12.80434	-4.55050	3.26000	0.62431	-0.18522	0.21421	-0.37077	-0.14337	0.15186	-31.15600	-18.62926	10.65133	3.20151	-31.31548	6.15507	4.22744	-1.69969	3.42268	2.81270	0.29770	0.47596	-1.15299	-3.80140	1.06057	1.72946	-0.22676	0.49075	0.12502	-0.41797	0.14348	0.12780	0.03047	0.04776
4031	-4.68507	0.93433	0.66334	-4.38891	-3.93916	2.21714	-13.25761	-6.08607	2.55332	-1.47590	-10.35298	0.96708	0.53127	-0.20043	0.12299	-0.24577	-0.45386	-0.17426	-18.50240	-28.85253	2.17033	-8.17760	-32.62178	5.41525	3.96476	-0.17951	4.31663	2.96783	-0.75517	0.55224	-1.03315	-4.85128	0.89103	2.08008	-0.78799	0.73674	-0.19599	-0.78645	0.27107	0.18754	-0.12766	0.12546
4032	-5.24367	-0.26562	0.49831	-3.06432	-4.51389	1.09528	-6.99235	-3.68647	0.03779	5.43226	-8.24409	-0.83739	0.31579	-0.27299	-0.12860	-0.20804	-0.72247	-0.55476	-3.04713	-22.20637	-3.59888	-13.57231	-25.78618	-1.82622	5.07610	-0.18679	3.52952	-0.33142	-2.50750	-0.20740	-1.49203	-3.45127	0.95332	0.99350	-1.27574	0.21589	-0.49199	-0.61888	0.32725	0.03039	-0.24362	0.04177
4033	-3.33615	0.13038	-0.19406	-3.12147	-3.11314	0.36685	1.30392	4.94140	-2.66160	0.22612	0.27567	-0.09492	0.22935	-0.28982	-0.22532	-0.08071	-0.75912	-0.75441	0.66945	2.14395	-2.60656	1.99469	-19.10839	-6.40763	6.62756	-1.23311	2.48454	-1.76340	-2.83388	-0.37399	-2.66338	-1.20294	1.23593	0.60166	-1.10196	-0.14994	-0.50778	0.04466	0.19252	0.05129	-0.17221	-0.02861
4034	0.11884	1.67609	-0.93746	-4.03030	-0.18534	0.37895	9.42777	11.96159	-3.80963	-8.00403	8.93326	2.04744	0.43268	-0.27133	-0.07276	0.15489	-0.47762	-0.59541	-0.42519	22.32781	3.56467	23.62752	-17.39529	-2.86893	6.50772	-2.31544	0.39033	1.73872	-1.56320	0.82842	-2.25529	0.76472	0.69617	1.98375	-0.44619	0.32676	-0.13782	0.68325	-0.11877	0.36884	-0.00680	0.04557
4035	1.54364	2.42226	-0.97275	-3.93250	3.20686	0.55742	14.01538	9.52159	-2.58422	-0.12365	10.84438	2.12624	0.66454	-0.26077	0.09927	0.40690	-0.01603	-0.21572	14.78087	19.21253	6.64947	27.87207	-18.71139	3.46753	4.26076	-2.73195	-2.90192	5.51921	-1.58945	2.07019	0.88239	1.82316	-0.88848	3.42206	-0.37909	0.90142	0.39078	0.75664	-0.34711	0.59656	0.01716	0.13671
4036	-1.12557	2.12894	-0.38117	-1.87284	5.16698	0.24115	8.41483	2.79023	-0.50032	26.25964	4.81204	-1.09746	0.62878	-0.27598	0.07522	0.53734	0.22620	-0.00432	42.35978	2.10865	-0.74504	9.66977	-16.80135	4.48231	2.06190	-2.60318	-5.02450	2.83925	-3.19713	1.40536	4.00659	1.64872	-2.01533	2.57294	-0.97601	0.57410	0.61213	0.35841	-0.28171	0.38538	-0.09907	0.08754
4037	-4.97352	1.28812	0.19913	-0.45834	5.42064	-0.13502	-5.83529	-0.83732	0.37882	47.26444	-1.18403	-3.55495	0.45344	-0.34313	-0.08039	0.34204	0.08984	-0.11934	53.18565	-6.50820	-11.15018	-12.45852	-11.55805	0.61057	1.72021	-2.94013	-4.40785	-4.40121	-4.08212	-0.81280	3.93765	0.59865	-1.52792	-0.07295	-1.42935	-0.44203	0.31385	-0.03842	0.00258	-0.09469	-0.18594	-0.06728
4038	-6.05600	0.09815	0.50920	-2.73394	5.41256	0.35000	-15.62590	-2.05540	0.08083	39.93467	0.40629	-1.38925	0.43327	-0.40836	-0.14640	-0.16614	-0.10767	-0.30452	33.79408	-1.07006	-9.36804	-18.43241	-12.28995	-1.72160	3.06155	-4.20107	-1.44695	-7.08674	-2.95699	-2.05948	0.71524	-1.62299	0.00117	-1.51270	-1.27867	-0.95223	-0.21772	-0.44489	0.23496	-0.35270	-0.16819	-0.16044
4039	-4.85605	-0.25454	0.54333	-7.52112	4.75011	1.51193	-13.62505	-1.45254	0.02893	11.41837	4.90831	2.58917	0.50543	-0.34047	-0.06459	-0.60897	-0.14782	-0.32600	2.61937	6.23202	3.53678	-12.11664	-20.55976	-1.92065	4.82822	-4.96371	2.64250	-2.07971	0.04412	-1.18438	-3.85886	-4.03620	1.74849	-0.32828	-0.47808	-0.31323	-0.70192	-0.80464	0.30979	-0.16546	-0.05704	-0.08743
4040	-3.27419	0.80289	0.24574	-9.87687	3.14775	2.13871	-4.29641	1.98166	0.70570	-6.97755	5.06363	3.64830	0.44741	-0.18512	0.02480	-0.56451	-0.07725	-0.17655	-7.55319	8.08662	12.29302	-9.53129	-27.17817	-3.49373	6.02537	-4.15172	4.98768	3.78697	2.87666	0.31925	-6.30557	-4.19240	2.65647	1.61448	0.41712	0.69832	-0.77930	-0.73264	0.24226	0.18282	0.06831	0.06376
4041	-1.64460	2.29803	-0.22366	-7.47807	2.45464	1.82638	3.11804	6.22052	1.61045	2.13506	2.91743	2.20807	0.32230	-0.09448	0.08231	-0.10230	0.02605	0.05363	11.62770	10.11018	10.08563	-12.60094	-30.16960	-4.17669	6.33761	-2.63207	3.50963	3.67551	2.25221	0.82608	-4.09388	-2.08851	1.78211	1.96601	0.36077	0.88685	-0.22184	-0.25699	0.04107	0.27662	0.07733	0.12152
4042	-1.34026	3.30861	-0.41033	-3.69260	3.28913	1.35817	1.25715	8.38173	2.34566	22.60542	2.75652	1.47728	0.30347	-0.08613	0.16571	0.25066	0.09157	0.21801	31.85427	15.00647	3.68698	-12.25947	-32.51325	0.04419	5.77514	-0.83788	0.70972	-1.36511	-1.90453	0.29165	0.15042	-0.24691	0.01188	0.61705	-0.73775	0.14127	0.44148	0.21611	-0.14788	0.04384	-0.03748	0.04742
4043	-3.49658	3.38469	-0.15647	-2.80715	4.54120	1.46498	-6.81092	7.24427	2.22861	26.35791	4.87545	2.86006	0.37926	-0.12471	0.19595	0.14110	0.15194	0.24884	25.11267	16.01830	1.97128	-6.72668	-29.04835	5.24276	4.78010	0.88232	-0.01699	-5.13831	-5.35083	-0.31888	2.02440	-0.34062	-0.99752	-0.61309	-1.64682	-0.55257	0.51625	0.36786	-0.19175	-0.22067	-0.12768	-0.05003
4044	-5.46671	1.78877	0.26871	-4.97628	6.18141	2.14712	-9.85666	1.51687	0.73958	6.38417	9.61234	5.69979	0.46101	-0.24926	0.05493	-0.18401	0.32970	0.24983	-2.90025	9.72122	6.94424	-4.42987	-15.27984	4.61428	4.34183	0.56935	0.21290	-3.26959	-4.44938	-0.07104	1.36585	-1.36300	-1.08687	-0.14662	-1.29848	-0.31613	0.18322	0.18836	-0.16454	-0.20288	-0.08153	-0.05501
4045	-4.51685	-0.87426	0.55702	-7.15055	7.24462	2.68166	-4.12756	-6.07037	-1.07874	-15.35328	13.45976	7.10112	0.51465	-0.41793	-0.14549	-0.27156	0.49035	0.28094	-22.24433	0.78576	11.34261	-8.35655	-2.12275	0.60179	4.62912	-1.88925	-0.57578	2.45940	-1.03840	0.99192	0.54562	-1.66190	-0.87251	1.62370	-0.25030	0.60305	0.02401	-0.09605	-0.14994	0.09858	0.01487	0.03779
4046	-2.32458	-1.76292	0.44350	-7.09850	5.19679	2.29673	2.33838	-6.16268	-1.76126	-14.48705	9.26374	4.59209	0.51518	-0.47069	-0.17074	-0.11891	0.34716	0.27897	-13.66154	-3.48098	7.39846	-8.38320	-5.40180	1.46114	4.56495	-3.32532	-0.46224	5.83046	0.11432	1.69907	-0.23608	-1.75513	-0.22564	2.80123	-0.02104	1.13401	0.00829	-0.36680	-0.05876	0.36683	-0.01392	0.11971
4047	-1.48200	0.48863	-0.18484	-4.61512	1.48613	1.27957	3.65299	4.84149	-1.47951	6.34856	0.69040	0.83194	0.52907	-0.39179	0.00054	0.06449	0.03177	0.27738	12.25225	3.26544	-0.91838	0.40403	-21.02136	7.23051	3.65651	-2.01211	2.21171	3.49672	-1.83176	1.10428	-1.90464	-2.60256	0.97350	2.20391	-0.91478	0.71220	-0.20674	-0.56662	0.16047	0.33535	-0.16955	0.09785
4048	-1.67342	3.28975	-0.92015	-1.24072	0.89629	0.77157	3.65245	15.68451	-1.26141	24.33414	-0.89113	0.03550	0.63436	-0.32862	0.13622	0.24594	-0.02075	0.36146	32.80729	16.56578	-3.64608	5.42628	-30.10131	10.60611	2.34587	0.51610	5.09587	-0.65774	-3.36853	-0.06432	-3.74635	-3.01427	2.02367	0.81654	-1.64578	-0.03399	-0.57717	-0.48278	0.35296	0.12356	-0.26461	0.01037
4049	-1.52296	3.32454	-1.00667	0.64649	4.11811	1.16139	6.36127	12.41471	-1.11475	27.01809	5.03313	1.75843	0.69978	-0.31592	0.07267	0.30915	0.24970	0.42336	39.47659	18.47919	0.73025	-0.76754	-28.78873	9.26766	0.57383	2.60074	5.46260	-1.59453	-2.18874	-0.49381	-4.10507	-1.84399	2.10433	0.28045	-1.25830	-0.23408	-0.76656	-0.09626	0.35464	0.01495	-0.19312	-0.04248
4050	-1.36602	0.93936	-0.29368	0.09572	7.16474	1.72346	7.78993	-3.13502	-0.49364	20.33591	9.00255	2.91789	0.58865	-0.27139	-0.08023	0.09435	0.49796	0.30850	35.01392	0.38072	5.76440	-6.41547	-27.85902	6.91040	-1.36994	3.45822	3.57603	-0.28694	-0.13818	-0.24125	-2.52771	-0.46236	1.13396	0.59551	-0.33489	0.04649	-0.56414	0.20249	0.17858	0.03328	-0.04427	-0.03878
4051	-2.21974	-0.58314	0.41696	-1.25417	6.95705	1.68448	3.74343	-15.06440	0.38510	14.11441	6.77211	2.20363	0.43804	-0.21134	-0.12060	-0.18668	0.47107	0.09241	24.42329	-21.10105	6.86832	-5.08891	-29.05717	5.64456	-1.35767	2.04592	1.39584	-0.01640	-0.01990	-0.03493	-0.35013	-0.69987	-0.05023	0.76017	0.03874	0.22796	-0.09580	0.12491	-0.01338	0.01786	0.05708	-0.01979
4052	-3.47028	0.23078	0.42927	-1.67714	4.00671	0.97122	-1.75707	-13.44873	0.80611	11.60983	3.46349	0.80877	0.45603	-0.23164	-0.02198	-0.19194	0.15473	-0.06850	15.42280	-23.80379	5.07254	-8.46195	-27.57834	4.98647	2.03141	-1.27979	0.34377	-0.14927	-2.13337	0.26887	0.54963	-1.95449	-0.37290	0.82335	-0.55584	0.24366	0.24334	-0.09612	-0.06769	-0.00839	0.03566	0.01228
4053	-4.01281	1.53944	0.04720	-2.01707	1.29547	0.31562	-4.28516	-4.02709	0.46466	9.05601	5.30709	1.07383	0.58005	-0.31172	0.05864	-0.02393	-0.24903	-0.14094	9.18352	-5.81893	3.76960	-18.20207	-27.96643	5.37028	6.14657	-2.90347	0.69316	0.97826	-4.52254	0.91636	-0.14581	-2.27773	0.13505	1.45239	-1.67364	0.37397	0.20485	-0.06556	-0.01983	0.11588	-0.11874	0.07481
