	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
3195	0.19873	0.01731	0.01089	-0.03318	0.47952	0.08807
3196	0.19855	0.01735	0.01041	-0.03358	0.48146	0.08441
3197	0.19839	0.01739	0.01003	-0.03361	0.48285	0.08093
3198	0.19843	0.01733	0.00983	-0.03344	0.48391	0.07747
3199	0.19876	0.01714	0.00975	-0.03320	0.48470	0.07396
3200	0.19915	0.01696	0.00970	-0.03297	0.48500	0.07050
3201	0.19933	0.01689	0.00959	-0.03280	0.48455	0.06726
3202	0.19927	0.01698	0.00937	-0.03272	0.48335	0.06416
3203	0.19904	0.01719	0.00915	-0.03282	0.48166	0.06093
3204	0.19873	0.01739	0.00913	-0.03320	0.47980	0.05742
3205	0.19833	0.01747	0.00943	-0.03377	0.47806	0.05379
3206	0.19786	0.01752	0.00987	-0.03421	0.47655	0.05030
3207	0.19736	0.01769	0.01019	-0.03415	0.47513	0.04704
3208	0.19690	0.01802	0.01034	-0.03336	0.47362	0.04398
3209	0.19644	0.01847	0.01047	-0.03201	0.47209	0.04114
3210	0.19596	0.01901	0.01076	-0.03057	0.47077	0.03861
3211	0.19547	0.01963	0.01126	-0.02948	0.46994	0.03648
3212	0.19501	0.02032	0.01196	-0.02878	0.46973	0.03469
3213	0.19461	0.02106	0.01289	-0.02808	0.47007	0.03300
3214	0.19425	0.02179	0.01420	-0.02707	0.47073	0.03125
3215	0.19392	0.02244	0.01592	-0.02576	0.47161	0.02946
3216	0.19366	0.02297	0.01795	-0.02442	0.47287	0.02773
3217	0.19350	0.02334	0.02009	-0.02333	0.47461	0.02606
3218	0.19337	0.02362	0.02222	-0.02252	0.47660	0.02436
3219	0.19325	0.02395	0.02434	-0.02182	0.47838	0.02269
3220	0.19321	0.02436	0.02643	-0.02100	0.47963	0.02118
3221	0.19339	0.02472	0.02843	-0.01996	0.48042	0.01979
3222	0.19402	0.02486	0.03031	-0.01870	0.48098	0.01824
3223	0.19518	0.02481	0.03213	-0.01731	0.48138	0.01640
3224	0.19664	0.02480	0.03407	-0.01614	0.48152	0.01449
3225	0.19801	0.02498	0.03628	-0.01561	0.48147	0.01290
3226	0.19903	0.02528	0.03872	-0.01587	0.48143	0.01182
3227	0.19981	0.02554	0.04112	-0.01664	0.48157	0.01107
3228	0.20067	0.02564	0.04319	-0.01743	0.48183	0.01030
3229	0.20176	0.02563	0.04486	-0.01791	0.48212	0.00938
3230	0.20293	0.02556	0.04634	-0.01795	0.48233	0.00848
3231	0.20399	0.02537	0.04799	-0.01760	0.48235	0.00789
3232	0.20499	0.02507	0.04998	-0.01707	0.48218	0.00774
3233	0.20600	0.02480	0.05217	-0.01669	0.48199	0.00787
3234	0.20701	0.02475	0.05424	-0.01659	0.48195	0.00810
3235	0.20799	0.02486	0.05601	-0.01661	0.48207	0.00836
3236	0.20907	0.02495	0.05765	-0.01650	0.48231	0.00863
3237	0.21034	0.02493	0.05945	-0.01617	0.48264	0.00885
3238	0.21189	0.02482	0.06167	-0.01552	0.48302	0.00900
3239	0.21379	0.02461	0.06443	-0.01443	0.48323	0.00925
3240	0.21598	0.02428	0.06764	-0.01292	0.48298	0.00975
3241	0.21816	0.02381	0.07102	-0.01129	0.48219	0.01046
3242	0.22003	0.02313	0.07432	-0.00995	0.48110	0.01119
3243	0.22146	0.02207	0.07765	-0.00912	0.48013	0.01177
3244	0.22242	0.02049	0.08136	-0.00879	0.47958	0.01217
3245	0.22278	0.01838	0.08580	-0.00884	0.47944	0.01239
3246	0.22247	0.01594	0.09106	-0.00904	0.47946	0.01243
3247	0.22180	0.01335	0.09699	-0.00924	0.47937	0.01238
3248	0.22143	0.01073	0.10338	-0.00948	0.47907	0.01235
3249	0.22181	0.00826	0.11001	-0.00985	0.47868	0.01239
3250	0.22298	0.00632	0.11646	-0.01033	0.47829	0.01245
3251	0.22472	0.00540	0.12191	-0.01076	0.47796	0.01243
3252	0.22683	0.00587	0.12559	-0.01087	0.47776	0.01209
3253	0.22944	0.00772	0.12731	-0.01056	0.47771	0.01119
3254	0.23297	0.01066	0.12769	-0.01009	0.47772	0.00980
3255	0.23757	0.01416	0.12778	-0.00989	0.47763	0.00831
3256	0.24291	0.01759	0.12856	-0.01015	0.47739	0.00704
3257	0.24864	0.02031	0.13048	-0.01064	0.47707	0.00609
3258	0.25464	0.02201	0.13331	-0.01104	0.47678	0.00549
3259	0.26086	0.02290	0.13662	-0.01110	0.47663	0.00530
3260	0.26730	0.02357	0.13998	-0.01078	0.47661	0.00545
3261	0.27400	0.02452	0.14306	-0.01022	0.47658	0.00571
3262	0.28075	0.02580	0.14561	-0.00967	0.47647	0.00588
3263	0.28692	0.02726	0.14766	-0.00920	0.47638	0.00588
3264	0.29206	0.02881	0.14958	-0.00869	0.47643	0.00571
3265	0.29609	0.03041	0.15163	-0.00824	0.47667	0.00531
3266	0.29871	0.03207	0.15363	-0.00801	0.47705	0.00475
3267	0.29937	0.03371	0.15520	-0.00799	0.47743	0.00427
3268	0.29817	0.03526	0.15633	-0.00811	0.47771	0.00407
3269	0.29599	0.03667	0.15736	-0.00836	0.47782	0.00412
3270	0.29364	0.03792	0.15850	-0.00864	0.47784	0.00420
3271	0.29133	0.03902	0.15971	-0.00881	0.47788	0.00418
3272	0.28901	0.03985	0.16083	-0.00883	0.47794	0.00413
3273	0.28668	0.04028	0.16170	-0.00883	0.47787	0.00428
3274	0.28447	0.04036	0.16223	-0.00890	0.47770	0.00473
3275	0.28254	0.04024	0.16244	-0.00908	0.47756	0.00529
3276	0.28092	0.03998	0.16237	-0.00934	0.47753	0.00566
3277	0.27944	0.03957	0.16201	-0.00960	0.47757	0.00571
3278	0.27787	0.03914	0.16143	-0.00977	0.47758	0.00558
3279	0.27627	0.03879	0.16085	-0.00980	0.47753	0.00545
3280	0.27490	0.03838	0.16037	-0.00967	0.47740	0.00541
3281	0.27392	0.03775	0.15980	-0.00944	0.47729	0.00549
3282	0.27334	0.03691	0.15895	-0.00923	0.47730	0.00575
3283	0.27323	0.03607	0.15794	-0.00916	0.47747	0.00609
3284	0.27357	0.03531	0.15699	-0.00923	0.47763	0.00638
3285	0.27401	0.03454	0.15611	-0.00943	0.47764	0.00654
3286	0.27422	0.03370	0.15524	-0.00972	0.47761	0.00657
3287	0.27425	0.03285	0.15448	-0.01007	0.47770	0.00653
3288	0.27431	0.03208	0.15389	-0.01038	0.47789	0.00649
3289	0.27446	0.03145	0.15336	-0.01066	0.47800	0.00647
3290	0.27477	0.03097	0.15278	-0.01097	0.47799	0.00645
3291	0.27524	0.03061	0.15219	-0.01131	0.47797	0.00635
3292	0.27568	0.03035	0.15169	-0.01145	0.47803	0.00621
3293	0.27583	0.03008	0.15132	-0.01128	0.47811	0.00622
3294	0.27575	0.02976	0.15109	-0.01102	0.47804	0.00650
3295	0.27568	0.02946	0.15106	-0.01096	0.47779	0.00685
3296	0.27567	0.02938	0.15127	-0.01107	0.47750	0.00692
3297	0.27556	0.02952	0.15162	-0.01108	0.47734	0.00665
3298	0.27529	0.02965	0.15185	-0.01086	0.47735	0.00622
3299	0.27500	0.02956	0.15180	-0.01056	0.47742	0.00588
3300	0.27477	0.02924	0.15150	-0.01042	0.47745	0.00574
3301	0.27445	0.02885	0.15106	-0.01046	0.47742	0.00578
3302	0.27390	0.02852	0.15059	-0.01049	0.47738	0.00590
3303	0.27321	0.02832	0.15018	-0.01035	0.47744	0.00605
3304	0.27264	0.02827	0.14987	-0.01012	0.47764	0.00618
3305	0.27240	0.02836	0.14968	-0.00995	0.47789	0.00629
3306	0.27249	0.02844	0.14956	-0.00988	0.47804	0.00642
3307	0.27267	0.02833	0.14947	-0.00983	0.47804	0.00662
3308	0.27268	0.02797	0.14932	-0.00974	0.47793	0.00686
3309	0.27253	0.02749	0.14906	-0.00957	0.47776	0.00709
3310	0.27241	0.02713	0.14877	-0.00932	0.47752	0.00727
3311	0.27249	0.02703	0.14865	-0.00911	0.47723	0.00747
3312	0.27279	0.02711	0.14875	-0.00916	0.47695	0.00773
3313	0.27313	0.02722	0.14899	-0.00949	0.47675	0.00803
3314	0.27341	0.02728	0.14925	-0.00990	0.47664	0.00831
3315	0.27369	0.02737	0.14949	-0.01018	0.47660	0.00850
3316	0.27396	0.02760	0.14978	-0.01023	0.47669	0.00858
3317	0.27403	0.02805	0.15024	-0.01011	0.47700	0.00863
3318	0.27394	0.02869	0.15097	-0.00993	0.47736	0.00876
3319	0.27392	0.02949	0.15197	-0.00987	0.47753	0.00896
3320	0.27404	0.03040	0.15319	-0.01003	0.47745	0.00908
3321	0.27415	0.03143	0.15451	-0.01031	0.47735	0.00906
3322	0.27403	0.03254	0.15579	-0.01047	0.47740	0.00894
3323	0.27362	0.03363	0.15694	-0.01040	0.47756	0.00885
3324	0.27305	0.03463	0.15798	-0.01022	0.47768	0.00881
3325	0.27256	0.03556	0.15894	-0.01011	0.47774	0.00880
3326	0.27217	0.03655	0.15978	-0.01012	0.47779	0.00876
3327	0.27173	0.03767	0.16044	-0.01024	0.47784	0.00877
3328	0.27105	0.03887	0.16098	-0.01047	0.47783	0.00896
3329	0.27006	0.03993	0.16143	-0.01081	0.47777	0.00938
3330	0.26887	0.04049	0.16152	-0.01116	0.47762	0.00993
3331	0.26761	0.04045	0.16099	-0.01146	0.47737	0.01043
3332	0.26614	0.04013	0.15992	-0.01155	0.47712	0.01068
3333	0.26432	0.03992	0.15859	-0.01133	0.47694	0.01060
3334	0.26246	0.03983	0.15701	-0.01093	0.47678	0.01042
3335	0.26095	0.03968	0.15513	-0.01059	0.47666	0.01038
3336	0.25965	0.03942	0.15300	-0.01037	0.47673	0.01049
3337	0.25817	0.03912	0.15080	-0.01028	0.47702	0.01057
3338	0.25645	0.03875	0.14853	-0.01044	0.47737	0.01051
3339	0.25457	0.03824	0.14613	-0.01085	0.47761	0.01026
3340	0.25232	0.03758	0.14353	-0.01121	0.47776	0.00983
3341	0.24953	0.03685	0.14075	-0.01145	0.47791	0.00934
3342	0.24641	0.03601	0.13799	-0.01185	0.47811	0.00903
3343	0.24325	0.03500	0.13554	-0.01252	0.47834	0.00902
3344	0.24013	0.03381	0.13343	-0.01312	0.47862	0.00920
3345	0.23691	0.03251	0.13129	-0.01329	0.47892	0.00930
3346	0.23351	0.03112	0.12863	-0.01303	0.47914	0.00913
3347	0.23018	0.02959	0.12517	-0.01265	0.47930	0.00873
3348	0.22726	0.02795	0.12105	-0.01256	0.47946	0.00840
3349	0.22475	0.02628	0.11665	-0.01283	0.47968	0.00842
3350	0.22226	0.02466	0.11237	-0.01324	0.47991	0.00875
3351	0.21959	0.02305	0.10833	-0.01353	0.48008	0.00912
3352	0.21708	0.02123	0.10435	-0.01365	0.48011	0.00928
3353	0.21518	0.01903	0.10017	-0.01365	0.47999	0.00919
3354	0.21378	0.01657	0.09575	-0.01355	0.47977	0.00895
3355	0.21219	0.01425	0.09121	-0.01341	0.47963	0.00868
3356	0.20997	0.01243	0.08655	-0.01343	0.47975	0.00843
3357	0.20734	0.01112	0.08179	-0.01373	0.48022	0.00818
3358	0.20479	0.01014	0.07709	-0.01419	0.48093	0.00793
3359	0.20263	0.00924	0.07252	-0.01462	0.48164	0.00776
3360	0.20083	0.00828	0.06798	-0.01480	0.48208	0.00767
3361	0.19922	0.00722	0.06340	-0.01457	0.48217	0.00755
3362	0.19775	0.00617	0.05884	-0.01410	0.48206	0.00738
3363	0.19642	0.00525	0.05452	-0.01388	0.48196	0.00729
3364	0.19524	0.00453	0.05060	-0.01423	0.48197	0.00740
3365	0.19416	0.00397	0.04708	-0.01489	0.48202	0.00761
3366	0.19319	0.00342	0.04388	-0.01535	0.48191	0.00774
3367	0.19234	0.00276	0.04098	-0.01543	0.48147	0.00774
3368	0.19161	0.00202	0.03831	-0.01532	0.48078	0.00768
3369	0.19103	0.00136	0.03570	-0.01521	0.48022	0.00767
3370	0.19060	0.00097	0.03299	-0.01507	0.48004	0.00774
3371	0.19026	0.00090	0.03021	-0.01489	0.48018	0.00795
3372	0.18988	0.00115	0.02749	-0.01481	0.48035	0.00842
3373	0.18945	0.00150	0.02493	-0.01495	0.48030	0.00919
3374	0.18914	0.00166	0.02261	-0.01516	0.47999	0.01011
3375	0.18905	0.00138	0.02062	-0.01507	0.47953	0.01092
3376	0.18918	0.00074	0.01895	-0.01449	0.47913	0.01157
3377	0.18942	0.00008	0.01747	-0.01375	0.47899	0.01231
3378	0.18960	-0.00034	0.01600	-0.01330	0.47920	0.01343
3379	0.18966	-0.00058	0.01454	-0.01321	0.47958	0.01491
3380	0.18974	-0.00094	0.01331	-0.01313	0.47984	0.01651
3381	0.18999	-0.00156	0.01241	-0.01280	0.47983	0.01801
3382	0.19031	-0.00231	0.01172	-0.01225	0.47966	0.01938
3383	0.19049	-0.00291	0.01107	-0.01155	0.47957	0.02072
3384	0.19048	-0.00329	0.01051	-0.01066	0.47963	0.02217
3385	0.19050	-0.00357	0.01023	-0.00948	0.47968	0.02387
3386	0.19071	-0.00381	0.01032	-0.00804	0.47958	0.02588
3387	0.19105	-0.00399	0.01064	-0.00649	0.47938	0.02810
3388	0.19128	-0.00413	0.01104	-0.00503	0.47927	0.03040
3389	0.19133	-0.00429	0.01145	-0.00378	0.47928	0.03276
3390	0.19138	-0.00441	0.01184	-0.00270	0.47928	0.03521
3391	0.19160	-0.00445	0.01207	-0.00160	0.47914	0.03773
3392	0.19193	-0.00441	0.01202	-0.00047	0.47878	0.04026
3393	0.19218	-0.00431	0.01169	0.00057	0.47823	0.04276
3394	0.19225	-0.00418	0.01129	0.00140	0.47755	0.04516
3395	0.19213	-0.00408	0.01102	0.00206	0.47668	0.04743
3396	0.19185	-0.00405	0.01094	0.00264	0.47552	0.04952
3397	0.19153	-0.00407	0.01091	0.00318	0.47409	0.05147
3398	0.19143	-0.00412	0.01078	0.00358	0.47245	0.05340
3399	0.19169	-0.00424	0.01055	0.00378	0.47063	0.05537
3400	0.19214	-0.00444	0.01034	0.00380	0.46859	0.05726
3401	0.19249	-0.00472	0.01021	0.00371	0.46620	0.05891
3402	0.19262	-0.00504	0.01018	0.00361	0.46332	0.06028
3403	0.19269	-0.00536	0.01022	0.00340	0.45996	0.06146
3404	0.19288	-0.00557	0.01033	0.00286	0.45627	0.06253
3405	0.19311	-0.00556	0.01044	0.00200	0.45243	0.06336
3406	0.19316	-0.00539	0.01056	0.00096	0.44860	0.06385
3407	0.19288	-0.00523	0.01068	-0.00018	0.44487	0.06408
3408	0.19238	-0.00517	0.01077	-0.00133	0.44124	0.06417
3409	0.19190	-0.00520	0.01077	-0.00243	0.43766	0.06415
3410	0.19165	-0.00533	0.01073	-0.00346	0.43414	0.06401
3411	0.19170	-0.00556	0.01078	-0.00436	0.43091	0.06364
3412	0.19190	-0.00582	0.01095	-0.00515	0.42811	0.06291
3413	0.19205	-0.00598	0.01120	-0.00603	0.42558	0.06183
3414	0.19208	-0.00591	0.01142	-0.00714	0.42307	0.06056
3415	0.19215	-0.00567	0.01156	-0.00840	0.42060	0.05913
3416	0.19238	-0.00548	0.01158	-0.00957	0.41847	0.05751
3417	0.19265	-0.00553	0.01150	-0.01052	0.41690	0.05573
3418	0.19270	-0.00574	0.01129	-0.01125	0.41590	0.05384
3419	0.19238	-0.00587	0.01098	-0.01197	0.41540	0.05166
3420	0.19183	-0.00582	0.01067	-0.01289	0.41526	0.04907
3421	0.19134	-0.00576	0.01047	-0.01407	0.41525	0.04620
3422	0.19109	-0.00581	0.01034	-0.01540	0.41515	0.04341
3423	0.19102	-0.00584	0.01012	-0.01662	0.41488	0.04085
3424	0.19103	-0.00567	0.00979	-0.01756	0.41442	0.03852
3425	0.19107	-0.00536	0.00946	-0.01816	0.41371	0.03638
3426	0.19113	-0.00515	0.00931	-0.01849	0.41277	0.03431
3427	0.19120	-0.00519	0.00938	-0.01868	0.41181	0.03211
3428	0.19124	-0.00533	0.00952	-0.01886	0.41108	0.02976
3429	0.19120	-0.00533	0.00960	-0.01911	0.41069	0.02745
3430	0.19109	-0.00520	0.00966	-0.01942	0.41056	0.02536
3431	0.19098	-0.00513	0.00979	-0.01957	0.41058	0.02346
3432	0.19102	-0.00525	0.00999	-0.01921	0.41070	0.02163
3433	0.19133	-0.00542	0.01016	-0.01817	0.41077	0.01976
3434	0.19180	-0.00539	0.01018	-0.01662	0.41070	0.01771
3435	0.19216	-0.00504	0.01005	-0.01508	0.41052	0.01545
3436	0.19220	-0.00452	0.00999	-0.01406	0.41045	0.01321
3437	0.19197	-0.00414	0.01022	-0.01367	0.41061	0.01142
3438	0.19168	-0.00402	0.01076	-0.01358	0.41094	0.01026
3439	0.19149	-0.00403	0.01140	-0.01344	0.41127	0.00964
3440	0.19137	-0.00400	0.01197	-0.01321	0.41146	0.00936
3441	0.19124	-0.00385	0.01255	-0.01313	0.41145	0.00933
3442	0.19110	-0.00362	0.01333	-0.01335	0.41135	0.00951
3443	0.19099	-0.00341	0.01442	-0.01362	0.41126	0.00982
3444	0.19091	-0.00328	0.01569	-0.01367	0.41120	0.01009
3445	0.19086	-0.00314	0.01690	-0.01352	0.41119	0.01009
3446	0.19084	-0.00285	0.01791	-0.01343	0.41133	0.00967
3447	0.19088	-0.00243	0.01887	-0.01356	0.41168	0.00899
3448	0.19100	-0.00206	0.02015	-0.01378	0.41210	0.00842
3449	0.19118	-0.00180	0.02199	-0.01382	0.41237	0.00831
3450	0.19142	-0.00160	0.02430	-0.01368	0.41241	0.00863
3451	0.19170	-0.00139	0.02685	-0.01359	0.41233	0.00913
3452	0.19209	-0.00114	0.02947	-0.01361	0.41235	0.00949
3453	0.19265	-0.00085	0.03218	-0.01359	0.41247	0.00960
3454	0.19329	-0.00047	0.03502	-0.01350	0.41262	0.00950
3455	0.19379	0.00006	0.03792	-0.01332	0.41283	0.00922
3456	0.19409	0.00073	0.04077	-0.01305	0.41322	0.00877
3457	0.19432	0.00151	0.04365	-0.01271	0.41376	0.00829
3458	0.19466	0.00230	0.04671	-0.01236	0.41420	0.00798
3459	0.19515	0.00304	0.05007	-0.01207	0.41430	0.00787
3460	0.19565	0.00376	0.05370	-0.01190	0.41406	0.00789
3461	0.19606	0.00457	0.05748	-0.01188	0.41369	0.00788
3462	0.19630	0.00557	0.06139	-0.01200	0.41342	0.00783
3463	0.19633	0.00684	0.06543	-0.01219	0.41324	0.00781
3464	0.19629	0.00834	0.06958	-0.01236	0.41303	0.00791
3465	0.19654	0.00999	0.07380	-0.01247	0.41281	0.00813
3466	0.19724	0.01169	0.07800	-0.01255	0.41265	0.00843
3467	0.19819	0.01340	0.08202	-0.01274	0.41259	0.00878
3468	0.19906	0.01516	0.08577	-0.01316	0.41251	0.00907
3469	0.19972	0.01709	0.08942	-0.01371	0.41230	0.00912
3470	0.20025	0.01927	0.09317	-0.01421	0.41200	0.00889
3471	0.20074	0.02164	0.09708	-0.01448	0.41182	0.00847
3472	0.20127	0.02393	0.10115	-0.01444	0.41195	0.00807
3473	0.20184	0.02593	0.10537	-0.01420	0.41233	0.00792
3474	0.20246	0.02768	0.10959	-0.01399	0.41270	0.00813
3475	0.20314	0.02942	0.11353	-0.01395	0.41283	0.00853
3476	0.20400	0.03123	0.11697	-0.01401	0.41271	0.00876
3477	0.20508	0.03302	0.12001	-0.01406	0.41248	0.00865
3478	0.20633	0.03466	0.12297	-0.01400	0.41219	0.00836
3479	0.20755	0.03615	0.12595	-0.01385	0.41183	0.00812
3480	0.20871	0.03757	0.12876	-0.01363	0.41148	0.00802
3481	0.20987	0.03902	0.13118	-0.01345	0.41128	0.00802
3482	0.21107	0.04056	0.13316	-0.01338	0.41117	0.00812
3483	0.21237	0.04211	0.13481	-0.01342	0.41097	0.00826
3484	0.21382	0.04349	0.13626	-0.01347	0.41062	0.00832
3485	0.21540	0.04458	0.13746	-0.01349	0.41030	0.00820
3486	0.21705	0.04542	0.13826	-0.01354	0.41017	0.00795
3487	0.21877	0.04612	0.13857	-0.01370	0.41022	0.00775
3488	0.22062	0.04674	0.13848	-0.01394	0.41032	0.00775
3489	0.22260	0.04730	0.13814	-0.01414	0.41033	0.00797
3490	0.22458	0.04779	0.13766	-0.01416	0.41018	0.00826
3491	0.22634	0.04827	0.13711	-0.01395	0.40991	0.00847
3492	0.22779	0.04875	0.13647	-0.01363	0.40965	0.00852
3493	0.22899	0.04923	0.13565	-0.01341	0.40951	0.00841
3494	0.23007	0.04960	0.13451	-0.01346	0.40947	0.00827
3495	0.23105	0.04979	0.13295	-0.01375	0.40949	0.00820
3496	0.23183	0.04981	0.13094	-0.01398	0.40958	0.00821
3497	0.23237	0.04975	0.12863	-0.01388	0.40968	0.00822
3498	0.23279	0.04962	0.12626	-0.01347	0.40974	0.00821
3499	0.23330	0.04949	0.12393	-0.01305	0.40980	0.00824
3500	0.23400	0.04940	0.12160	-0.01295	0.40989	0.00836
3501	0.23476	0.04925	0.11934	-0.01327	0.40991	0.00854
3502	0.23532	0.04877	0.11723	-0.01378	0.40987	0.00867
3503	0.23542	0.04778	0.11527	-0.01415	0.41005	0.00867
3504	0.23500	0.04636	0.11329	-0.01421	0.41052	0.00860
3505	0.23418	0.04478	0.11122	-0.01404	0.41095	0.00861
3506	0.23313	0.04328	0.10913	-0.01387	0.41099	0.00883
3507	0.23205	0.04191	0.10709	-0.01388	0.41071	0.00915
3508	0.23106	0.04063	0.10507	-0.01394	0.41050	0.00933
3509	0.23004	0.03939	0.10288	-0.01384	0.41056	0.00925
3510	0.22883	0.03827	0.10033	-0.01360	0.41073	0.00908
3511	0.22744	0.03731	0.09737	-0.01352	0.41080	0.00905
3512	0.22590	0.03640	0.09412	-0.01379	0.41078	0.00911
3513	0.22420	0.03543	0.09071	-0.01423	0.41075	0.00904
3514	0.22226	0.03437	0.08720	-0.01458	0.41076	0.00878
3515	0.22016	0.03322	0.08372	-0.01472	0.41077	0.00850
3516	0.21810	0.03196	0.08038	-0.01463	0.41077	0.00836
3517	0.21620	0.03062	0.07707	-0.01434	0.41071	0.00839
3518	0.21429	0.02943	0.07361	-0.01404	0.41063	0.00844
3519	0.21221	0.02864	0.07003	-0.01395	0.41061	0.00841
3520	0.20997	0.02826	0.06658	-0.01411	0.41070	0.00837
3521	0.20772	0.02814	0.06337	-0.01433	0.41087	0.00839
3522	0.20565	0.02805	0.06022	-0.01442	0.41112	0.00847
3523	0.20387	0.02790	0.05692	-0.01438	0.41152	0.00847
3524	0.20237	0.02770	0.05358	-0.01433	0.41202	0.00832
3525	0.20111	0.02751	0.05050	-0.01442	0.41249	0.00806
3526	0.20010	0.02735	0.04774	-0.01460	0.41279	0.00780
3527	0.19924	0.02722	0.04511	-0.01470	0.41296	0.00764
3528	0.19841	0.02703	0.04241	-0.01456	0.41306	0.00758
3529	0.19757	0.02675	0.03974	-0.01418	0.41314	0.00757
3530	0.19691	0.02632	0.03736	-0.01366	0.41318	0.00749
3531	0.19669	0.02574	0.03545	-0.01332	0.41316	0.00737
3532	0.19697	0.02508	0.03399	-0.01333	0.41314	0.00733
3533	0.19754	0.02449	0.03275	-0.01359	0.41319	0.00742
3534	0.19818	0.02399	0.03151	-0.01375	0.41322	0.00765
3535	0.19876	0.02343	0.03020	-0.01362	0.41313	0.00794
3536	0.19916	0.02275	0.02885	-0.01328	0.41292	0.00821
3537	0.19924	0.02214	0.02757	-0.01299	0.41272	0.00849
3538	0.19907	0.02171	0.02642	-0.01287	0.41253	0.00891
3539	0.19891	0.02146	0.02523	-0.01278	0.41233	0.00955
3540	0.19886	0.02134	0.02379	-0.01256	0.41222	0.01023
3541	0.19873	0.02140	0.02219	-0.01228	0.41239	0.01079
3542	0.19837	0.02161	0.02073	-0.01214	0.41282	0.01124
3543	0.19790	0.02182	0.01959	-0.01209	0.41322	0.01170
3544	0.19759	0.02181	0.01871	-0.01179	0.41330	0.01230
3545	0.19749	0.02158	0.01789	-0.01119	0.41308	0.01316
3546	0.19744	0.02132	0.01699	-0.01062	0.41280	0.01436
3547	0.19734	0.02106	0.01597	-0.01030	0.41267	0.01575
3548	0.19731	0.02069	0.01490	-0.01012	0.41265	0.01706
3549	0.19750	0.02014	0.01393	-0.00986	0.41259	0.01823
3550	0.19793	0.01951	0.01320	-0.00953	0.41244	0.01950
3551	0.19847	0.01897	0.01272	-0.00925	0.41238	0.02106
3552	0.19898	0.01856	0.01242	-0.00894	0.41256	0.02285
3553	0.19941	0.01815	0.01229	-0.00839	0.41284	0.02482
3554	0.19987	0.01764	0.01230	-0.00757	0.41308	0.02712
3555	0.20034	0.01715	0.01231	-0.00672	0.41335	0.02989
3556	0.20061	0.01693	0.01217	-0.00616	0.41384	0.03313
3557	0.20060	0.01708	0.01188	-0.00598	0.41454	0.03684
3558	0.20044	0.01738	0.01158	-0.00600	0.41532	0.04102
3559	0.20037	0.01760	0.01148	-0.00596	0.41614	0.04548
3560	0.20050	0.01764	0.01156	-0.00571	0.41718	0.04993
3561	0.20077	0.01754	0.01162	-0.00545	0.41857	0.05415
3562	0.20106	0.01737	0.01149	-0.00555	0.42023	0.05813
3563	0.20126	0.01712	0.01124	-0.00620	0.42195	0.06199
3564	0.20140	0.01682	0.01100	-0.00706	0.42358	0.06579
3565	0.20152	0.01656	0.01083	-0.00776	0.42509	0.06958
3566	0.20165	0.01644	0.01072	-0.00839	0.42650	0.07338
3567	0.20171	0.01644	0.01064	-0.00923	0.42791	0.07708
3568	0.20164	0.01647	0.01062	-0.01034	0.42939	0.08063
3569	0.20159	0.01640	0.01071	-0.01159	0.43099	0.08402
3570	0.20175	0.01617	0.01099	-0.01279	0.43265	0.08703
3571	0.20205	0.01587	0.01139	-0.01376	0.43440	0.08930
3572	0.20226	0.01567	0.01170	-0.01418	0.43629	0.09060
3573	0.20228	0.01567	0.01170	-0.01384	0.43839	0.09108
3574	0.20215	0.01575	0.01147	-0.01310	0.44071	0.09102
3575	0.20189	0.01581	0.01127	-0.01279	0.44332	0.09061
3576	0.20155	0.01589	0.01123	-0.01330	0.44634	0.08981
3577	0.20130	0.01608	0.01125	-0.01424	0.44969	0.08859
3578	0.20134	0.01631	0.01130	-0.01495	0.45316	0.08707
3579	0.20167	0.01643	0.01141	-0.01518	0.45667	0.08537
3580	0.20202	0.01642	0.01154	-0.01512	0.46032	0.08344
3581	0.20218	0.01636	0.01159	-0.01508	0.46414	0.08119
3582	0.20217	0.01634	0.01149	-0.01528	0.46800	0.07860
3583	0.20217	0.01636	0.01124	-0.01567	0.47189	0.07580
3584	0.20223	0.01646	0.01090	-0.01610	0.47588	0.07299
3585	0.20221	0.01664	0.01055	-0.01650	0.47996	0.07018
3586	0.20213	0.01683	0.01032	-0.01677	0.48388	0.06722
3587	0.20217	0.01688	0.01031	-0.01685	0.48740	0.06412
3588	0.20237	0.01681	0.01048	-0.01682	0.49048	0.06102
3589	0.20252	0.01692	0.01060	-0.01680	0.49308	0.05790
3590	0.20243	0.01737	0.01046	-0.01680	0.49508	0.05470
