	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
1476	-6.30548	-0.00000	-0.00000	-5.42220	0.00000	-0.00000	-8.72068	-9.70973	13.47307	10.96242	2.72543	-9.90685	-14.42887	-2.30532	0.00008	-5.43564	-0.03493	0.00003	23.49373	17.79289	9.96206	1.87088	3.62810	-13.23522	36.37597	11.86579	-13.59498	36.80199	-1.22895	34.28285	133.11102	0.00016	-97.06790	123.61405	0.00351	119.43973	-13.21485	-12.80113	-0.00007	-15.45936	8.29806	0.00094	-2.68952	-4.24835	1.09614	-25.85273	-4.33716	-0.66155	6.16804	3.57264	6.01987
1477	-5.71390	0.00000	-0.00000	-5.15930	-0.00000	-0.00000	-9.12465	-9.58044	13.45498	10.91906	2.55242	-9.81123	-13.87731	-2.25858	0.00006	-5.39834	-0.02097	0.00002	23.10781	17.72657	10.29938	1.72767	3.61447	-13.23110	36.30436	12.10532	-13.59701	36.60344	-1.08639	34.20868	133.23441	0.00119	-96.71309	123.49380	-0.00091	120.58479	-13.07526	-12.80262	-0.00086	-15.42238	8.66183	0.00135	-2.55856	-4.19871	1.17737	-25.72062	-4.32339	-0.56728	6.11232	3.59366	6.07936
1478	-5.61566	-0.00000	-0.00000	-5.31418	0.00000	-0.00000	-9.44668	-9.64306	13.55527	10.94475	2.57588	-9.69923	-13.23980	-2.20915	0.00034	-5.37288	-0.01712	0.00001	22.75805	17.69398	10.47423	1.62598	3.63121	-13.31016	36.21379	12.36474	-13.59023	36.41462	-0.81333	34.15777	133.30272	0.00098	-96.80828	123.34625	-0.00289	120.57088	-13.01899	-12.79890	-0.00075	-15.52046	8.35512	0.00244	-2.49022	-4.06731	1.26125	-25.64871	-4.23548	-0.43832	6.13913	3.61514	6.06932
1479	-6.11130	0.00000	-0.00000	-5.92649	0.00000	0.00000	-9.59761	-9.87382	13.81737	11.07277	2.77495	-9.63863	-12.59981	-2.14479	0.00065	-5.37656	-0.02896	0.00001	22.55388	17.66832	10.35964	1.62856	3.68439	-13.44221	36.08541	12.49068	-13.44829	36.24976	-0.61735	34.06948	133.28241	-0.00094	-97.49512	123.18753	-0.00181	119.94636	-12.68386	-12.86581	-0.00161	-15.59324	7.66772	0.00057	-2.39880	-3.91864	1.31246	-25.55316	-4.11888	-0.33261	6.28675	3.68118	5.95023
1480	-6.86622	0.00000	-0.00000	-6.69361	0.00000	0.00000	-9.65399	-10.13094	14.22699	11.23166	3.01965	-9.69471	-12.00573	-2.10726	0.00017	-5.39325	-0.03204	0.00002	22.46965	17.63407	9.98597	1.72323	3.73243	-13.50732	35.93195	12.46368	-13.12315	36.08249	-0.63321	33.83592	133.16608	-0.00344	-98.76543	123.11564	-0.00034	119.56702	-12.08193	-13.11454	-0.00295	-15.32321	7.06110	-0.00165	-2.23405	-3.83222	1.33823	-25.38602	-4.04953	-0.27484	6.51440	3.78157	5.79586
1481	-7.68982	-0.00000	-0.00000	-7.38658	0.00000	0.00000	-9.66513	-10.25729	14.75383	11.36287	3.18702	-9.84918	-11.50307	-2.17278	-0.00068	-5.40262	-0.01119	0.00002	22.43530	17.62700	9.48094	1.86901	3.75712	-13.42945	35.77882	12.36503	-12.73429	35.89939	-0.77523	33.45422	132.97412	-0.00308	-100.01025	123.19479	-0.00168	119.94460	-11.61714	-13.43334	-0.00235	-14.74992	6.91777	0.00018	-2.04786	-3.81492	1.34984	-25.19938	-4.03817	-0.25734	6.75630	3.87284	5.71424
1482	-8.54426	-0.00000	-0.00000	-7.96237	0.00000	-0.00000	-9.61470	-10.18473	15.25221	11.47515	3.26361	-10.00821	-11.14635	-2.32453	-0.00073	-5.39658	0.00706	-0.00000	22.43220	17.66903	9.02909	2.01974	3.78772	-13.26916	35.63571	12.27851	-12.50437	35.74417	-0.87410	33.05432	132.76517	0.00023	-100.19946	123.36201	-0.00297	121.06031	-11.63930	-13.52522	-0.00250	-14.37615	7.32530	-0.00027	-1.91530	-3.80621	1.31967	-25.06652	-4.01833	-0.28167	6.97498	3.92540	5.74386
1483	-9.04996	0.00000	0.00000	-8.16005	-0.00000	-0.00000	-9.58761	-9.97181	15.46665	11.52952	3.29954	-10.11500	-10.93403	-2.43693	-0.00009	-5.35243	-0.01288	-0.00007	22.44146	17.71588	8.80436	2.09264	3.85304	-13.15872	35.49656	12.24546	-12.54346	35.67471	-0.86590	32.75194	132.63869	0.00029	-98.81525	123.48505	-0.00113	122.40813	-12.05317	-13.24622	-0.00355	-14.54832	7.95552	-0.00280	-1.85813	-3.76863	1.29246	-25.00827	-3.97311	-0.29187	7.14468	3.94240	5.81298
1484	-8.75789	-0.00000	0.00000	-7.66365	-0.00000	0.00000	-9.71786	-9.74092	15.30216	11.44202	3.31492	-10.22119	-10.77458	-2.42464	0.00044	-5.24730	-0.05581	-0.00008	22.38132	17.70540	8.80736	2.00566	3.93179	-13.15072	35.35079	12.26006	-12.72754	35.70025	-0.78630	32.55354	132.66284	-0.00221	-96.78896	123.50594	0.00098	123.43150	-12.47351	-12.80712	-0.00163	-14.99584	8.33306	-0.00139	-1.85850	-3.74099	1.45513	-25.00811	-4.01151	-0.13137	7.22282	3.95421	5.80155
1485	-7.84952	-0.00000	-0.00000	-6.73527	0.00000	0.00000	-9.96131	-9.57248	14.96449	11.24051	3.30911	-10.38137	-10.57331	-2.33296	0.00052	-5.11510	-0.07356	0.00001	22.18921	17.64047	8.86984	1.79440	3.97708	-13.17779	35.19419	12.29349	-12.83079	35.77560	-0.66298	32.40463	132.79779	-0.00049	-95.86652	123.49363	0.00122	123.95924	-12.69044	-12.56185	0.00107	-15.18523	8.21427	-0.00104	-1.89676	-3.78372	1.90280	-25.04738	-4.22642	0.26359	7.19769	3.99705	5.67308
1486	-7.03074	-0.00000	0.00000	-6.09406	0.00000	0.00000	-10.11406	-9.51467	14.76105	11.06881	3.30913	-10.54997	-10.31834	-2.26824	0.00011	-5.02293	-0.06282	0.00004	21.92595	17.59141	8.85586	1.62001	3.98139	-13.16408	35.06134	12.32691	-12.74907	35.84978	-0.49170	32.25737	132.93437	0.00174	-96.87663	123.55732	0.00037	124.14100	-12.73709	-12.67328	0.00154	-14.94675	7.67559	-0.00317	-1.95809	-3.90897	2.41051	-25.11084	-4.54075	0.68134	7.14454	4.07703	5.52198
1487	-6.77846	-0.00000	0.00000	-6.11204	0.00000	-0.00000	-10.07245	-9.65015	14.82788	11.02273	3.36071	-10.66207	-10.03697	-2.28200	-0.00033	-4.98817	-0.06546	0.00001	21.69650	17.59577	8.78173	1.59422	3.96554	-13.11427	35.01701	12.34586	-12.57102	35.92330	-0.28673	32.09816	132.99934	0.00031	-99.14964	123.73592	-0.00097	124.24009	-12.61698	-13.05078	0.00001	-14.53264	7.05436	-0.00208	-2.04590	-4.09359	2.64105	-25.20339	-4.80092	0.82065	7.15499	4.14825	5.47117
1488	-6.94211	-0.00000	-0.00000	-6.47994	0.00000	0.00000	-9.95496	-9.99939	15.01897	11.06596	3.48009	-10.72605	-9.72510	-2.33372	-0.00035	-4.98046	-0.09341	-0.00002	21.49296	17.60228	8.77428	1.64885	3.92137	-13.07032	35.07581	12.32935	-12.45421	36.04264	-0.09696	31.96679	133.00121	-0.00134	-101.35587	123.97060	-0.00140	124.29592	-12.30730	-13.52450	-0.00116	-14.22564	6.75219	0.00120	-2.19358	-4.30420	2.54525	-25.35863	-4.95698	0.64936	7.22044	4.15360	5.54427
1489	-6.97642	0.00000	-0.00000	-6.58245	0.00000	-0.00000	-9.98272	-10.38688	15.03831	11.07911	3.62662	-10.77282	-9.36637	-2.34863	0.00007	-4.98819	-0.11553	-0.00004	21.20123	17.54685	8.97279	1.62566	3.82758	-13.03357	35.18535	12.27555	-12.47661	36.22773	0.03312	31.92933	132.98705	-0.00140	-102.40681	124.16626	-0.00072	123.86928	-11.97937	-13.93247	-0.00031	-14.17839	6.86696	0.00205	-2.41914	-4.47161	2.37671	-25.59058	-5.04478	0.42815	7.24082	4.08872	5.66547
1490	-6.59720	0.00000	-0.00000	-6.16940	0.00000	0.00000	-10.25117	-10.61767	14.79492	10.99712	3.75224	-10.84014	-8.98788	-2.29615	0.00043	-5.01860	-0.11733	-0.00005	20.77581	17.43389	9.34687	1.45209	3.71531	-12.96164	35.31256	12.20592	-12.62278	36.44107	0.09104	31.98456	132.97610	-0.00078	-101.94009	124.28616	-0.00112	122.73024	-11.91077	-14.06724	-0.00062	-14.47096	7.16448	0.00061	-2.67259	-4.52616	2.30232	-25.84612	-5.06574	0.33816	7.14823	4.00531	5.75730
1491	-6.22936	0.00000	-0.00000	-5.75737	0.00000	0.00000	-10.58607	-10.70923	14.54621	10.92811	3.83686	-10.98115	-8.66417	-2.21687	0.00032	-5.06142	-0.12399	-0.00003	20.38732	17.32269	9.59337	1.24004	3.66487	-12.85623	35.49028	12.11792	-12.86579	36.63844	0.06992	32.03629	132.93588	0.00028	-100.52457	124.41366	-0.00256	121.59237	-12.19626	-13.80672	-0.00373	-14.95847	7.55784	-0.00002	-2.87462	-4.50135	2.19089	-26.04751	-4.99922	0.24544	7.02492	3.96047	5.79168
1492	-6.42626	0.00000	-0.00000	-6.00727	0.00000	0.00000	-10.73199	-10.75818	14.49520	11.02519	3.85306	-11.13934	-8.45682	-2.17122	0.00002	-5.10495	-0.16422	0.00001	20.29492	17.25861	9.45873	1.20183	3.71436	-12.83387	35.75408	11.96347	-13.20345	36.80146	-0.05206	32.00036	132.82362	0.00033	-99.28094	124.70049	-0.00255	121.18349	-12.67385	-13.37955	-0.00428	-15.18281	8.24641	0.00375	-2.99482	-4.50540	1.88123	-26.16806	-4.88147	-0.04101	7.04965	3.96742	5.78917
1493	-7.13838	-0.00000	0.00000	-6.86184	-0.00000	-0.00000	-10.63279	-10.76291	14.51890	11.27006	3.80334	-11.17716	-8.35522	-2.17465	-0.00011	-5.15564	-0.23862	0.00004	20.52782	17.22529	9.07931	1.41086	3.80392	-12.99929	36.06947	11.70916	-13.61075	36.92734	-0.24160	31.90749	132.65923	-0.00083	-98.92641	125.16190	0.00234	121.02859	-13.07112	-13.20008	-0.00142	-14.88677	9.08475	0.00818	-3.05273	-4.56154	1.46187	-26.22713	-4.76856	-0.44887	7.27952	3.98508	5.80333
1494	-7.97817	0.00000	0.00000	-7.77916	0.00000	0.00000	-10.41166	-10.71211	14.46808	11.52624	3.76407	-11.10953	-8.28775	-2.20288	-0.00009	-5.21567	-0.32325	0.00004	20.83979	17.18062	8.76661	1.71696	3.84902	-13.26600	36.36097	11.42391	-13.99390	37.04349	-0.34489	31.88440	132.52525	-0.00084	-99.23164	125.54327	0.00507	120.32568	-13.24702	-13.35840	0.00029	-14.58761	9.30481	0.01387	-3.05834	-4.57488	1.13846	-26.23184	-4.65396	-0.75151	7.58178	3.96199	5.85585
1495	-8.55909	-0.00000	0.00000	-8.31957	-0.00000	0.00000	-10.24409	-10.65258	14.32481	11.69473	3.76775	-11.06898	-8.19096	-2.22573	-0.00002	-5.26324	-0.39075	0.00000	20.98856	17.11813	8.69751	1.91745	3.83894	-13.46125	36.58433	11.25309	-14.21766	37.20381	-0.21959	32.02454	132.48979	-0.00045	-99.45697	125.57301	0.00133	119.29734	-13.29458	-13.58465	0.00053	-15.06805	8.38676	0.03216	-2.98792	-4.46703	0.99494	-26.15724	-4.49851	-0.84089	7.79312	3.89169	5.89840
1496	-8.49439	0.00000	0.00000	-8.27454	0.00000	0.00000	-10.28845	-10.60276	14.02021	11.73754	3.73352	-11.07308	-8.07030	-2.22139	0.00007	-5.26861	-0.42161	-0.00001	20.92688	17.05748	8.92370	1.91969	3.81285	-13.55382	36.72641	11.26482	-14.19619	37.42134	0.05023	32.27890	132.57127	-0.00138	-99.12994	125.33801	-0.00041	118.58936	-13.31879	-13.71318	0.00008	-16.27490	6.87484	0.03529	-2.82168	-4.26285	0.98446	-25.98476	-4.30669	-0.76996	7.84209	3.81438	5.88175
1497	-7.79690	0.00000	0.00000	-7.77608	-0.00000	0.00000	-10.54211	-10.52476	13.52792	11.67140	3.60029	-11.05329	-7.98572	-2.19583	0.00008	-5.22904	-0.40440	0.00004	20.76969	17.00775	9.35385	1.77964	3.78193	-13.61449	36.77477	11.37732	-13.95898	37.65247	0.20860	32.53598	132.75386	-0.00169	-98.47495	125.17533	0.00024	118.19530	-13.21285	-13.85944	-0.00142	-17.41720	5.80360	0.01455	-2.61137	-4.05445	1.01502	-25.76855	-4.12707	-0.65968	7.76469	3.77371	5.81805
1498	-7.09555	-0.00000	0.00000	-7.26361	0.00000	0.00000	-10.80442	-10.41121	13.07209	11.56408	3.43281	-11.00134	-7.96704	-2.17657	0.00001	-5.17751	-0.35279	0.00008	20.67568	16.97037	9.72136	1.65647	3.73672	-13.66650	36.72312	11.46696	-13.63045	37.85820	0.13530	32.76140	132.98311	0.00017	-98.16075	125.23284	0.00066	117.64875	-12.81810	-14.12010	-0.00329	-18.09853	5.43435	0.00432	-2.50469	-3.92454	1.00454	-25.65821	-4.00351	-0.61810	7.68403	3.78034	5.75045
1499	-7.10106	-0.00000	0.00000	-7.15380	0.00000	0.00000	-10.86637	-10.35232	12.96449	11.50747	3.35822	-10.95096	-7.96446	-2.17264	-0.00004	-5.15423	-0.32457	0.00008	20.72533	16.94401	9.78773	1.68524	3.69535	-13.70732	36.59090	11.48590	-13.36411	38.02336	-0.03246	32.93582	133.16502	0.00108	-98.60387	125.39127	-0.00008	116.72205	-12.19611	-14.38034	-0.00361	-18.52519	5.11300	0.00840	-2.62009	-3.87437	0.92863	-25.77190	-3.92760	-0.66813	7.72070	3.80115	5.71265
1500	-7.95513	0.00000	-0.00000	-7.52631	0.00000	0.00000	-10.68907	-10.51094	13.31029	11.55699	3.42336	-10.94882	-7.89690	-2.16709	-0.00004	-5.17253	-0.37015	0.00007	20.84897	16.90785	9.53768	1.84590	3.68102	-13.72996	36.42884	11.46036	-13.26024	38.13494	-0.11745	32.96756	133.21211	-0.00043	-99.62443	125.54165	-0.00088	115.63292	-11.60915	-14.48345	-0.00329	-18.65284	4.34108	0.00512	-2.86337	-3.81541	0.82792	-26.01311	-3.83389	-0.73750	7.86682	3.78285	5.72792
1501	-9.07468	0.00000	-0.00000	-8.03883	0.00000	-0.00000	-10.42385	-10.97269	13.91196	11.66072	3.51683	-11.04930	-7.73833	-2.13636	0.00006	-5.21052	-0.44999	0.00002	20.90639	16.82256	9.15221	1.99516	3.66345	-13.69169	36.29911	11.44636	-13.29591	38.19806	-0.10040	32.83115	133.12321	-0.00083	-100.64931	125.68644	-0.00032	114.61423	-11.38150	-14.38621	-0.00387	-18.03809	3.31797	-0.00812	-2.98547	-3.69226	0.78070	-26.13180	-3.70213	-0.73240	8.00282	3.70081	5.78552
1502	-9.72354	0.00000	-0.00000	-8.29435	-0.00000	-0.00000	-10.27402	-11.56637	14.40043	11.71491	3.49126	-11.22411	-7.54800	-2.06583	0.00012	-5.23145	-0.47125	-0.00002	20.85803	16.65745	8.87084	2.03690	3.57593	-13.59251	36.25385	11.49778	-13.36211	38.25037	-0.06413	32.66217	133.00912	0.00067	-101.28861	125.83069	0.00039	113.70499	-11.69147	-14.22308	-0.00328	-16.56336	2.50723	-0.00985	-2.88560	-3.59837	0.85284	-26.02989	-3.64409	-0.62909	8.05556	3.57365	5.81506
1503	-9.67884	-0.00000	0.00000	-8.19398	0.00000	-0.00000	-10.31808	-11.94415	14.50618	11.66875	3.36319	-11.34796	-7.41120	-1.97378	0.00005	-5.20458	-0.41384	0.00001	20.77310	16.43409	8.85611	1.98393	3.40620	-13.51991	36.31455	11.60811	-13.38675	38.32155	-0.06093	32.58459	132.97786	0.00149	-101.73418	125.95991	0.00018	113.16007	-12.32590	-14.24559	-0.00062	-14.69441	2.19979	0.00102	-2.74999	-3.67001	0.99173	-25.89666	-3.76445	-0.52958	8.04890	3.43609	5.76487
1504	-9.30378	-0.00000	-0.00000	-7.88831	0.00000	0.00000	-10.43996	-11.94928	14.29268	11.54493	3.27158	-11.34826	-7.36917	-1.91836	0.00001	-5.13208	-0.35192	0.00001	20.70986	16.24973	9.07118	1.89630	3.23747	-13.53169	36.43468	11.69872	-13.37898	38.40555	-0.08615	32.59232	133.00627	0.00105	-102.26019	126.07651	0.00020	113.31757	-12.91013	-14.47642	-0.00018	-13.14293	2.33264	0.00366	-2.82356	-3.89918	1.00826	-25.97639	-3.98165	-0.60468	8.02425	3.33178	5.69871
1505	-9.14958	0.00000	-0.00000	-7.65695	0.00000	0.00000	-10.44860	-11.79235	14.09131	11.42767	3.25383	-11.28190	-7.41075	-1.94569	0.00010	-5.07037	-0.34656	-0.00000	20.69046	16.20626	9.27857	1.84640	3.16675	-13.59625	36.52308	11.72414	-13.34559	38.49468	-0.11690	32.66336	133.00546	0.00037	-102.70728	126.15470	0.00097	113.83837	-13.30470	-14.67949	-0.00172	-12.48499	2.53215	-0.00277	-3.12271	-4.15749	0.81437	-26.28176	-4.14310	-0.88480	8.00597	3.31035	5.72143
1506	-9.29617	-0.00000	-0.00000	-7.63357	-0.00000	0.00000	-10.34346	-11.74481	14.08166	11.39159	3.20438	-11.21201	-7.48558	-2.02758	0.00015	-5.08174	-0.37486	0.00001	20.71109	16.29794	9.29799	1.86687	3.20169	-13.68852	36.54405	11.72934	-13.23878	38.60810	-0.12640	32.84528	132.96298	0.00010	-102.88678	126.10217	-0.00165	113.73351	-13.47440	-14.76361	-0.00207	-12.94530	2.39853	0.00144	-3.42554	-4.34908	0.62047	-26.58878	-4.24319	-1.13861	7.99336	3.37866	5.83192
1507	-9.25245	0.00000	0.00000	-7.63520	0.00000	-0.00000	-10.34292	-11.81128	14.08215	11.43678	3.02646	-11.12931	-7.52196	-2.09049	0.00007	-5.16027	-0.37067	-0.00002	20.72801	16.41504	9.20932	1.90722	3.26513	-13.82179	36.53729	11.74972	-13.05219	38.76141	-0.08461	33.19552	132.91197	-0.00030	-102.99723	125.83672	-0.00843	112.46152	-13.39567	-14.77166	-0.00143	-14.44256	1.77681	0.01883	-3.50414	-4.44241	0.70556	-26.67079	-4.36237	-1.09721	7.95343	3.46944	5.94103
1508	-8.72964	0.00000	-0.00000	-7.45935	0.00000	-0.00000	-10.56257	-11.82874	13.89390	11.51939	2.71857	-11.04714	-7.47797	-2.10479	0.00002	-5.24065	-0.29873	-0.00003	20.70523	16.46063	9.18356	1.90757	3.28235	-13.96411	36.53549	11.74548	-12.90445	38.92045	0.01665	33.67443	132.83427	-0.00072	-103.23640	125.41308	-0.00903	110.63105	-13.34214	-14.62064	-0.00256	-16.50322	0.88558	0.02464	-3.32959	-4.42143	1.04824	-26.49780	-4.47749	-0.77389	7.87203	3.49845	6.00270
1509	-7.94682	0.00000	-0.00000	-7.05237	0.00000	-0.00000	-10.86984	-11.72697	13.58891	11.56092	2.38418	-11.02056	-7.37094	-2.09590	0.00000	-5.26767	-0.19128	0.00001	20.65583	16.42612	9.27332	1.87328	3.24356	-14.04264	36.53291	11.68791	-12.90955	39.01283	0.15067	34.11984	132.70554	-0.00032	-103.39624	125.02906	-0.00173	109.26794	-13.68147	-14.27536	-0.00542	-18.22581	0.22366	0.00958	-3.05734	-4.30591	1.36661	-26.22331	-4.49618	-0.43556	7.78722	3.44666	6.05107
1510	-7.21949	0.00000	-0.00000	-6.47878	0.00000	0.00000	-11.09559	-11.54078	13.34253	11.47910	2.20618	-11.03391	-7.25133	-2.08300	0.00000	-5.22660	-0.11724	0.00000	20.61857	16.36262	9.42325	1.84373	3.19524	-14.04957	36.51488	11.62571	-13.00356	39.00877	0.28384	34.39408	132.56647	0.00029	-103.24902	124.84906	0.00271	108.83953	-14.27007	-13.94434	-0.00504	-19.02891	0.23686	-0.00364	-2.86490	-4.16372	1.47909	-26.02679	-4.40958	-0.27601	7.75187	3.37238	6.11674
1511	-6.77327	0.00000	0.00000	-5.97360	0.00000	0.00000	-11.18771	-11.33152	13.21622	11.28241	2.28582	-11.02302	-7.17268	-2.05652	-0.00002	-5.12476	-0.10125	-0.00005	20.61822	16.32354	9.55375	1.82256	3.18970	-14.03473	36.46465	11.62617	-13.03497	38.96360	0.38618	34.50553	132.48364	0.00012	-102.93687	124.86012	0.00162	109.21535	-14.66359	-13.82728	-0.00273	-19.23698	0.94507	-0.00728	-2.85799	-4.05584	1.45732	-26.01660	-4.30186	-0.25348	7.77531	3.35160	6.17071
1512	-6.70200	-0.00000	0.00000	-5.76025	0.00000	-0.00000	-11.17065	-11.22088	13.16119	11.07048	2.49628	-11.00768	-7.16812	-2.00620	-0.00007	-4.98932	-0.09456	0.00001	20.63516	16.33352	9.63909	1.76875	3.23680	-13.99478	36.37040	11.69743	-12.97973	38.94372	0.42371	34.51974	132.48901	-0.00016	-102.67386	124.93939	-0.00008	109.92687	-14.81128	-13.88736	-0.00135	-19.41350	1.82446	-0.00709	-3.06143	-4.01838	1.43214	-26.21890	-4.25753	-0.26186	7.80503	3.40490	6.18288
1513	-6.97355	0.00000	0.00000	-5.92004	0.00000	-0.00000	-11.06209	-11.28215	13.14630	10.98200	2.60914	-11.07705	-7.22962	-1.95641	-0.00008	-4.87917	-0.04408	0.00005	20.66726	16.37561	9.67854	1.69567	3.29774	-13.89702	36.26365	11.77898	-12.93172	38.94508	0.39865	34.47020	132.55122	0.00021	-102.41349	124.98804	-0.00035	110.46671	-14.94253	-13.99130	-0.00002	-19.61088	2.26311	-0.00441	-3.36699	-4.06487	1.41218	-26.52579	-4.29245	-0.29856	7.81262	3.47913	6.17185
1514	-7.62541	-0.00000	-0.00000	-6.58323	-0.00000	0.00000	-10.83952	-11.40200	13.25147	11.15050	2.53447	-11.28206	-7.31428	-1.97236	0.00001	-4.85767	0.04077	-0.00002	20.78914	16.41088	9.58756	1.71592	3.33109	-13.77137	36.20663	11.80833	-12.95115	38.91867	0.37644	34.40535	132.59033	0.00117	-101.90860	124.97255	0.00007	110.82119	-15.15509	-14.02036	0.00064	-19.62330	2.19002	-0.00283	-3.54144	-4.13246	1.35839	-26.70212	-4.33349	-0.37468	7.85750	3.50683	6.15936
1515	-8.57643	0.00000	0.00000	-7.73113	-0.00000	-0.00000	-10.54546	-11.42243	13.52394	11.56423	2.35776	-11.57764	-7.37455	-2.09203	0.00004	-4.93448	0.10799	-0.00004	21.02067	16.41695	9.30759	1.88066	3.32988	-13.68543	36.19696	11.81949	-13.02348	38.83796	0.41646	34.39204	132.56927	0.00162	-100.95932	124.91792	0.00065	111.31931	-15.54070	-13.82447	-0.00185	-19.43351	1.96428	-0.00231	-3.45348	-4.10030	1.28885	-26.61301	-4.27664	-0.42595	7.97507	3.46795	6.13838
