	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
419	-6.67465	9.56843	-40.75215	1.24686	5.99023	-81.13052	-1.69901	5.26449	-41.39526	2.05703	0.79144	-81.17849	-1.69902	5.26449	-41.39526	2.05703	0.79144	-81.17849	11.91091	6.19816	-51.00090	-5.29099	9.40180	-71.24655	19.56396	-2.70132	-51.27532	-2.02903	2.65660	-71.65041	-5.81225	6.28919	-58.36138	0.49685	1.46254	-50.34931	-7.64960	0.03501	-41.38800	-25.39556	15.06596	-39.01733	40.84382	-15.87752	-48.70620	29.75206	-31.13550	-8.76793	-171.43080	-21.38370	-53.19083	151.73012	9.48502	154.36517	163.37491	-16.67571	-58.89389	160.62953	-5.65569	152.81711
420	-6.45445	9.78877	-41.20319	1.28215	5.69185	-81.09580	-1.65328	5.57212	-41.84565	2.03865	0.85772	-81.13905	-1.65328	5.57212	-41.84565	2.03865	0.85772	-81.13905	11.93567	6.29825	-51.22704	-5.29745	9.44249	-71.29606	19.71278	-2.74988	-51.51517	-1.98086	2.61327	-71.70853	-5.76767	6.30101	-58.41281	0.50724	1.49066	-50.40137	-7.47397	-0.00546	-41.22623	-25.25793	14.97807	-38.87061	40.72443	-15.88820	-48.71487	29.57566	-31.00277	-8.95850	-171.56909	-21.40558	-53.34430	151.66939	9.28345	153.86848	163.81995	-16.48809	-58.92079	160.26697	-5.65823	152.39229
421	-6.31406	9.90204	-41.65979	1.34367	5.94670	-81.03279	-1.67047	5.76017	-42.29325	2.15822	0.77775	-81.08061	-1.67047	5.76017	-42.29325	2.15822	0.77775	-81.08061	11.96140	6.39082	-51.44513	-5.31461	9.49104	-71.44148	19.88167	-2.78199	-51.75143	-1.94565	2.56502	-71.86298	-5.78284	6.33693	-58.46103	0.52061	1.52197	-50.43919	-7.34342	-0.09121	-41.12400	-25.14642	14.86517	-38.79699	40.55568	-15.87992	-48.65451	29.38818	-30.92234	-9.14607	-171.74165	-21.34764	-54.05874	151.58052	9.10666	153.51086	164.21507	-16.53001	-59.55583	160.15770	-5.60594	152.08896
422	-6.24776	9.98184	-42.15699	1.43297	6.55168	-80.97771	-1.74935	5.90094	-42.77920	2.37217	0.62589	-81.03658	-1.74936	5.90095	-42.77920	2.37217	0.62589	-81.03658	12.00695	6.48227	-51.57535	-5.33705	9.52934	-71.63906	20.02836	-2.81056	-51.89360	-1.93223	2.52159	-72.06732	-5.82643	6.36386	-58.50080	0.52939	1.55286	-50.46939	-7.26775	-0.18428	-41.17189	-25.05103	14.79119	-38.87359	40.42518	-15.79426	-48.58669	29.25553	-30.89853	-9.27952	-171.84326	-21.29902	-54.79106	151.49527	8.98770	153.81456	164.40558	-16.64305	-60.26734	160.31993	-5.61102	152.40511
423	-6.25632	10.24164	-42.71307	1.54864	6.91188	-80.95779	-1.79557	6.11684	-43.34842	2.55513	0.57396	-81.02359	-1.79557	6.11684	-43.34842	2.55513	0.57396	-81.02359	12.08864	6.57189	-51.63717	-5.35679	9.53935	-71.77362	20.12683	-2.85127	-51.95405	-1.93755	2.49256	-72.20455	-5.86285	6.37003	-58.52415	0.53651	1.58565	-50.50542	-7.20133	-0.27345	-41.27964	-24.94997	14.73915	-39.00783	40.38604	-15.70501	-48.59138	29.17595	-30.90908	-9.38556	-171.82799	-21.30711	-55.48711	151.46796	8.91971	154.89786	164.32039	-16.63080	-60.97712	160.30077	-5.73518	153.47786
424	-6.38084	10.76878	-43.27873	1.64986	6.83777	-80.94559	-1.75059	6.40164	-43.97081	2.62996	0.67532	-81.00989	-1.75059	6.40164	-43.97081	2.62996	0.67532	-81.00989	12.21285	6.66966	-51.72462	-5.36275	9.52859	-71.78498	20.17995	-2.91793	-52.02637	-1.95599	2.46829	-72.21265	-5.87866	6.39536	-58.53463	0.54223	1.62763	-50.56071	-7.16809	-0.34317	-41.31422	-24.90231	14.68328	-39.06385	40.42680	-15.73431	-48.68185	29.12260	-30.93213	-9.49907	-171.70413	-21.30431	-56.40778	151.50488	8.87626	156.02974	164.06595	-16.52745	-61.92939	159.83437	-6.01879	154.60649
425	-6.52725	11.38671	-43.80753	1.68368	6.64479	-80.91327	-1.63259	6.68298	-44.57727	2.61318	0.82312	-80.97388	-1.63259	6.68298	-44.57727	2.61318	0.82312	-80.97388	12.36466	6.80317	-51.87451	-5.34406	9.52819	-71.74586	20.21286	-3.00633	-52.15353	-1.97857	2.42440	-72.16415	-5.87051	6.47602	-58.58746	0.54182	1.67594	-50.65032	-7.26065	-0.34703	-41.30192	-24.99771	14.67587	-39.05295	40.47642	-15.87931	-48.83074	29.09159	-30.94683	-9.60324	-171.50919	-21.23145	-56.88769	151.55566	8.83323	156.14255	163.93800	-16.59161	-62.46701	159.28528	-6.37924	154.72665
426	-6.45529	11.80765	-44.32635	1.65921	6.49807	-80.90463	-1.50748	6.96737	-45.13461	2.55143	0.91620	-80.96239	-1.50748	6.96737	-45.13461	2.55143	0.91620	-80.96239	12.51066	6.99012	-52.03153	-5.29996	9.56869	-71.79195	20.26161	-3.09048	-52.29089	-1.98939	2.34557	-72.19848	-5.82120	6.57624	-58.75177	0.53769	1.71746	-50.76837	-7.51686	-0.25035	-41.33958	-25.25204	14.77942	-39.05960	40.47981	-15.99651	-48.99191	29.08986	-30.93931	-9.66418	-171.31075	-21.14390	-55.42958	151.57327	8.78023	155.04388	164.17218	-17.11198	-61.12309	159.16512	-6.66409	153.63310
427	-6.15676	12.04910	-44.86414	1.61485	6.35216	-80.95632	-1.37354	7.28562	-45.66852	2.47743	0.92485	-81.01112	-1.37354	7.28562	-45.66852	2.47743	0.92486	-81.01112	12.61730	7.20871	-52.16986	-5.25429	9.65908	-71.98009	20.36750	-3.15310	-52.42384	-1.97273	2.23677	-72.38019	-5.74723	6.64146	-58.99934	0.54070	1.75149	-50.89413	-7.85129	-0.07219	-41.41827	-25.58075	14.97308	-39.08100	40.45722	-15.94621	-49.09378	29.12317	-30.92600	-9.69317	-171.19545	-21.15065	-51.80310	151.54979	8.70727	153.32262	164.71858	-17.99718	-57.64447	159.49396	-6.76747	151.92735
428	-5.87814	12.35924	-45.38775	1.57174	6.20422	-81.01614	-1.19433	7.61265	-46.20109	2.41271	0.87733	-81.06814	-1.19433	7.61266	-46.20109	2.41271	0.87733	-81.06814	12.67579	7.40920	-52.32138	-5.23674	9.77625	-72.25929	20.55346	-3.20590	-52.58816	-1.93865	2.11510	-72.66166	-5.71188	6.67336	-59.20869	0.55625	1.79241	-51.04321	-8.11283	0.13489	-41.47546	-25.84464	15.18774	-39.07210	40.45964	-15.73173	-49.10334	29.19987	-30.94116	-9.73802	-171.19638	-21.29659	-48.27528	151.50702	8.59804	151.46176	165.35213	-18.74386	-54.21479	159.84561	-6.53958	150.12560
429	-5.71344	12.66760	-45.86915	1.57159	5.95022	-81.02235	-1.09371	7.91007	-46.69543	2.37285	0.87199	-81.07008	-1.09371	7.91007	-46.69543	2.37285	0.87199	-81.07008	12.71652	7.55594	-52.49363	-5.24343	9.88183	-72.54910	20.79305	-3.25982	-52.78340	-1.92885	1.99801	-72.95379	-5.72794	6.69146	-59.31796	0.58052	1.84342	-51.26169	-8.20541	0.31281	-41.54141	-25.93511	15.37730	-39.08105	40.50368	-15.50504	-49.10047	29.31091	-30.99201	-9.81121	-171.22424	-21.50985	-47.46781	151.47026	8.46808	149.80328	165.89819	-19.05137	-53.42092	159.92648	-5.96674	148.56802
430	-5.64190	12.71106	-46.33065	1.64908	5.51924	-81.00059	-1.25254	8.12200	-47.12527	2.36899	0.96917	-81.04137	-1.25255	8.12201	-47.12527	2.36899	0.96917	-81.04137	12.78439	7.65520	-52.69160	-5.23867	9.95960	-72.77251	21.02812	-3.30025	-53.00335	-1.97344	1.90007	-73.16747	-5.73133	6.68834	-59.39111	0.60807	1.88920	-51.54845	-8.16154	0.40136	-41.72009	-25.85276	15.51600	-39.22969	40.57809	-15.43021	-49.21207	29.41552	-31.04798	-9.85514	-171.12117	-21.65252	-49.07307	151.44485	8.38296	148.66040	166.16750	-19.08506	-55.03046	159.93056	-5.47878	147.50699
431	-5.74992	12.61632	-46.80973	1.74478	5.18070	-81.01913	-1.58094	8.18726	-47.56332	2.39231	1.08048	-81.05451	-1.58095	8.18726	-47.56332	2.39231	1.08048	-81.05451	12.88844	7.74118	-52.92681	-5.20076	10.02053	-72.89042	21.22713	-3.31501	-53.25624	-2.05227	1.83079	-73.26346	-5.68551	6.66586	-59.51588	0.63267	1.92225	-51.83792	-8.08641	0.37520	-42.01439	-25.69940	15.58031	-39.52901	40.68509	-15.54667	-49.47145	29.47438	-31.07246	-9.81415	-170.79347	-21.64341	-50.10849	151.42400	8.39230	148.01584	166.01320	-19.06935	-56.14284	160.26172	-5.67448	146.86008
432	-6.00009	12.79321	-47.35651	1.75062	5.24025	-81.08170	-1.73013	8.16814	-48.13422	2.40324	1.07824	-81.11769	-1.73013	8.16814	-48.13422	2.40324	1.07824	-81.11769	12.98813	7.83558	-53.14497	-5.15016	10.07428	-72.95182	21.40832	-3.32015	-53.49189	-2.11429	1.78473	-73.30391	-5.62808	6.65745	-59.71320	0.64755	1.95673	-52.07476	-8.04592	0.29305	-42.25814	-25.58863	15.57561	-39.79600	40.83003	-15.77083	-49.79646	29.49168	-31.05336	-9.72681	-170.31261	-21.51922	-48.74294	151.42285	8.45630	147.79149	165.56474	-19.05983	-54.90469	160.88783	-6.60310	146.55933
433	-6.12216	13.37016	-48.01756	1.66584	5.62073	-81.13024	-1.48625	8.22706	-48.88747	2.39271	0.95814	-81.17197	-1.48625	8.22707	-48.88747	2.39271	0.95814	-81.17197	13.04343	7.94056	-53.29757	-5.12547	10.11720	-72.99020	21.60225	-3.34584	-53.66575	-2.13011	1.74260	-73.33398	-5.59710	6.67672	-59.94789	0.65179	2.00891	-52.26124	-8.02305	0.26840	-42.28782	-25.55596	15.56105	-39.83309	40.96422	-15.98092	-50.08965	29.51443	-31.01136	-9.69452	-169.87569	-21.39313	-46.03637	151.47513	8.47983	148.17700	165.10684	-19.02040	-52.31416	161.23763	-7.57002	146.86337
434	-5.98562	14.03699	-48.77291	1.62514	6.02812	-81.14192	-1.05117	8.41329	-49.73521	2.43545	0.82166	-81.19038	-1.05117	8.41329	-49.73521	2.43545	0.82166	-81.19038	13.07163	8.07049	-53.45273	-5.14775	10.14557	-72.92649	21.81021	-3.41419	-53.84225	-2.11628	1.69401	-73.27404	-5.57425	6.68450	-60.16761	0.65041	2.08189	-52.42651	-7.94795	0.37459	-42.10566	-25.53720	15.60733	-39.61952	41.00187	-16.08374	-50.31538	29.58997	-30.98543	-9.76256	-169.62764	-21.35604	-43.40123	151.58908	8.41899	148.98351	164.96257	-18.96900	-49.74368	160.95839	-7.90049	147.63652
435	-5.74189	14.36709	-49.54192	1.73810	6.29258	-81.14445	-0.83513	8.62438	-50.52161	2.60019	0.75066	-81.19746	-0.83513	8.62438	-50.52161	2.60019	0.75066	-81.19746	13.13101	8.24839	-53.66187	-5.21547	10.16368	-72.75124	22.00805	-3.52635	-54.06202	-2.10891	1.64904	-73.10822	-5.52335	6.65234	-60.32742	0.64987	2.16999	-52.58224	-7.77014	0.57201	-41.82272	-25.44940	15.70977	-39.27739	40.92680	-16.08006	-50.50824	29.70769	-31.00436	-9.89148	-169.52699	-21.39155	-40.95707	151.73808	8.32026	149.46356	165.28110	-19.05095	-47.32756	160.40222	-7.69103	148.13986
436	-5.52752	14.19744	-50.24326	1.96581	6.40580	-81.14681	-1.00065	8.77363	-51.14611	2.84420	0.75721	-81.20176	-1.00066	8.77363	-51.14611	2.84420	0.75721	-81.20176	13.24349	8.46147	-53.84283	-5.30824	10.17623	-72.64127	22.18017	-3.65857	-54.23798	-2.12887	1.61960	-73.00874	-5.45366	6.61225	-60.41399	0.65825	2.25714	-52.71849	-7.52995	0.73651	-41.54625	-25.29443	15.78231	-38.95176	40.82573	-16.08171	-50.75221	29.77787	-31.07116	-10.04634	-169.39943	-21.42038	-39.21074	151.89261	8.25712	149.35742	165.87411	-19.28045	-45.59195	160.20935	-7.54503	148.05957
437	-5.29739	13.72041	-50.81021	2.18723	6.43197	-81.13107	-1.32978	8.87807	-51.58859	3.06192	0.81746	-81.18643	-1.32978	8.87807	-51.58859	3.06192	0.81746	-81.18643	13.36321	8.66025	-53.92672	-5.38863	10.18240	-72.74381	22.33635	-3.78016	-54.31170	-2.17538	1.60119	-73.11789	-5.41831	6.59906	-60.46184	0.68268	2.31941	-52.83820	-7.32729	0.78492	-41.37907	-25.13870	15.77734	-38.77099	40.78848	-16.19149	-51.11599	29.71404	-31.16658	-10.24356	-169.12099	-21.41465	-39.59994	152.04660	8.25118	149.14389	166.37965	-19.38214	-45.95465	160.61443	-7.82539	147.82491
438	-4.91329	13.26896	-51.20060	2.29971	6.45560	-81.09894	-1.48182	9.02924	-51.86477	3.16959	0.89274	-81.15475	-1.48182	9.02924	-51.86477	3.16959	0.89274	-81.15475	13.43132	8.80803	-53.93143	-5.42064	10.17877	-73.05830	22.49129	-3.87634	-54.31506	-2.24028	1.57983	-73.42939	-5.44997	6.59912	-60.53882	0.72270	2.35241	-52.98240	-7.21338	0.74981	-41.43389	-25.00776	15.76066	-38.83637	40.82213	-16.38594	-51.55685	29.55697	-31.25075	-10.49351	-168.73117	-21.39674	-42.40870	152.21587	8.25401	149.13756	166.61559	-19.03542	-48.66758	161.22975	-8.27068	147.78093
439	-4.32631	13.09759	-51.41893	2.25527	6.58662	-81.06755	-1.26320	9.28894	-52.01400	3.14533	0.91466	-81.12585	-1.26321	9.28894	-52.01400	3.14533	0.91467	-81.12585	13.43087	8.90591	-53.87765	-5.39422	10.16411	-73.50787	22.63921	-3.94766	-54.27121	-2.32001	1.55353	-73.86417	-5.52163	6.58591	-60.69499	0.77286	2.38663	-53.19610	-7.16378	0.72126	-41.76432	-24.87091	15.83421	-39.17243	40.87123	-16.57432	-51.93061	29.44027	-31.27594	-10.76541	-168.37012	-21.35322	-46.11956	152.40726	8.18937	149.38383	166.79922	-18.34670	-52.20306	161.38902	-8.36040	148.03174
440	-3.67407	13.19346	-51.47652	2.09781	6.85297	-81.02552	-0.76970	9.57867	-52.05030	3.04552	0.84101	-81.08920	-0.76970	9.57868	-52.05030	3.04552	0.84101	-81.08920	13.38806	8.97515	-53.80849	-5.33856	10.13741	-73.91265	22.76386	-3.99745	-54.21791	-2.41020	1.53900	-74.24695	-5.58714	6.56126	-60.91580	0.82840	2.45608	-53.46937	-7.13881	0.77216	-42.27885	-24.71705	16.03864	-39.66629	40.86687	-16.71663	-52.14642	29.40343	-31.22532	-11.03776	-168.14279	-21.24723	-49.04677	152.59116	8.02331	150.22087	167.15498	-17.93515	-54.97664	160.88817	-8.01649	148.92242
441	-3.12933	13.15313	-51.34840	1.95679	6.99854	-80.94798	-0.37217	9.73977	-51.89591	2.94891	0.75861	-81.01518	-0.37217	9.73977	-51.89591	2.94891	0.75861	-81.01518	13.34946	9.03663	-53.83414	-5.30863	10.09292	-74.04094	22.86061	-4.02945	-54.26123	-2.49703	1.55373	-74.35619	-5.62764	6.54324	-61.14292	0.88197	2.55929	-53.73522	-7.12080	0.93302	-42.75200	-24.58918	16.33449	-40.08562	40.76188	-16.82138	-52.27139	29.34489	-31.14321	-11.32937	-168.05594	-21.10786	-50.34372	152.72614	7.79982	151.96773	167.54601	-18.24394	-56.27884	160.31073	-7.78959	150.71420
442	-2.79545	12.63699	-50.99355	1.94686	6.80934	-80.86092	-0.38368	9.69049	-51.46072	2.91381	0.78751	-80.92507	-0.38368	9.69050	-51.46072	2.91381	0.78751	-80.92507	13.35061	9.10443	-54.02964	-5.34429	10.02922	-73.87070	22.93237	-4.05310	-54.47246	-2.56641	1.59474	-74.17914	-5.64380	6.54538	-61.33955	0.92330	2.66793	-53.92827	-7.10614	1.16540	-42.97222	-24.53704	16.62220	-40.23199	40.57777	-16.88624	-52.44402	29.18893	-31.11175	-11.66081	-168.02936	-21.02653	-50.11928	152.80859	7.59661	154.23914	167.74417	-19.03266	-56.21018	160.35754	-8.14240	152.96100
443	-2.71110	11.89421	-50.42601	2.06844	6.45389	-80.82365	-0.71241	9.50186	-50.79715	2.96253	0.91058	-80.88114	-0.71241	9.50186	-50.79715	2.96253	0.91058	-80.88114	13.38515	9.17912	-54.29068	-5.43913	9.95822	-73.67728	22.98184	-4.08155	-54.74220	-2.61629	1.64098	-73.99282	-5.64412	6.56492	-61.51468	0.94988	2.76500	-54.04350	-7.08857	1.36846	-42.90971	-24.55425	16.79718	-40.10618	40.40700	-16.91334	-52.72188	28.98685	-31.16956	-12.03007	-167.95071	-21.04199	-49.46439	152.88089	7.43825	156.14246	167.77753	-19.71078	-55.73197	161.01117	-8.82225	154.80124
444	-2.80261	11.41879	-49.77977	2.19637	6.07514	-80.83989	-1.03431	9.35012	-50.09858	3.00792	1.03614	-80.89027	-1.03431	9.35012	-50.09858	3.00792	1.03614	-80.89027	13.41316	9.24438	-54.41931	-5.54743	9.89418	-73.72233	23.01523	-4.11700	-54.87126	-2.65887	1.67412	-74.05093	-5.65127	6.56026	-61.69812	0.97513	2.85347	-54.14695	-7.06821	1.46864	-42.73874	-24.58804	16.84135	-39.90442	40.33104	-16.93536	-53.06463	28.83395	-31.25135	-12.42186	-167.74257	-21.09136	-49.48939	152.98824	7.26567	157.02089	167.93576	-19.91882	-55.82821	161.65775	-9.30888	155.65924
445	-2.96268	11.40092	-49.22939	2.16842	5.59054	-80.85281	-1.19349	9.37112	-49.54840	2.88730	1.12198	-80.89492	-1.19349	9.37112	-49.54840	2.88730	1.12198	-80.89492	13.40251	9.28100	-54.36393	-5.62247	9.84284	-73.98894	23.03168	-4.14370	-54.81366	-2.71216	1.69004	-74.32470	-5.68926	6.47412	-61.91472	1.02437	2.93723	-54.32701	-7.08391	1.48979	-42.69093	-24.61824	16.84713	-39.85014	40.34769	-16.96284	-53.42300	28.77588	-31.24066	-12.79914	-167.39899	-21.10196	-50.21508	153.12994	7.00918	156.84837	168.43283	-19.68029	-56.47638	161.94310	-9.49638	155.53490
446	-3.17191	11.70934	-48.85427	1.93858	5.03315	-80.82635	-1.27706	9.56450	-49.20413	2.56130	1.17479	-80.86010	-1.27707	9.56451	-49.20413	2.56130	1.17479	-80.86010	13.35330	9.28672	-54.22856	-5.66133	9.80412	-74.30779	23.00923	-4.14938	-54.67607	-2.78129	1.69346	-74.64165	-5.75305	6.31666	-62.16911	1.11761	3.02117	-54.62406	-7.18654	1.50114	-42.85690	-24.67823	16.90788	-40.01192	40.39294	-16.95276	-53.77248	28.80100	-31.08334	-13.10265	-166.98184	-21.07267	-50.94494	153.25470	6.66928	156.17255	169.08737	-19.24092	-57.05543	162.10538	-9.66719	154.93648
447	-3.44362	12.11864	-48.62473	1.65602	4.64663	-80.78252	-1.40782	9.83382	-49.01246	2.21339	1.21050	-80.81101	-1.40782	9.83382	-49.01246	2.21339	1.21050	-80.81101	13.27962	9.27664	-54.12758	-5.71519	9.77460	-74.56014	22.92267	-4.14457	-54.56942	-2.85246	1.68992	-74.89336	-5.80452	6.18871	-62.45166	1.24889	3.12079	-55.00003	-7.35779	1.52583	-43.14466	-24.77564	17.01771	-40.29107	40.41367	-16.88348	-54.10622	28.85133	-30.82634	-13.31054	-166.56880	-21.03953	-51.09784	153.30086	6.29863	155.82121	169.46680	-18.88573	-57.11736	162.55582	-10.05437	154.64633
448	-3.70124	12.50733	-48.47854	1.54939	4.67080	-80.77108	-1.52198	10.07495	-48.90537	2.10934	1.22312	-80.79987	-1.52198	10.07495	-48.90537	2.10934	1.22312	-80.79987	13.17323	9.26344	-54.15237	-5.84117	9.74779	-74.73416	22.77729	-4.14257	-54.58906	-2.90989	1.68633	-75.08083	-5.81568	6.18279	-62.75784	1.38414	3.24393	-55.37323	-7.51537	1.54560	-43.47707	-24.84652	17.13581	-40.61666	40.39870	-16.81857	-54.43961	28.82800	-30.56624	-13.51155	-166.19389	-21.00259	-50.42375	153.24936	5.91933	156.39754	169.36610	-18.78915	-56.48144	163.39507	-10.60942	155.26558
449	-3.90003	12.89686	-48.31207	1.70989	5.17672	-80.82269	-1.44681	10.17383	-48.80286	2.35639	1.17240	-80.85851	-1.44681	10.17383	-48.80286	2.35639	1.17240	-80.85851	13.01028	9.25323	-54.36176	-6.03875	9.72016	-74.87587	22.60856	-4.14467	-54.80613	-2.95552	1.69307	-75.25053	-5.80898	6.28334	-63.06966	1.48536	3.36956	-55.68440	-7.58909	1.56823	-43.93191	-24.80017	17.29240	-41.06415	40.37273	-16.84528	-54.77116	28.66047	-30.38121	-13.85125	-165.84354	-20.91187	-48.94929	153.14049	5.50147	157.81847	169.02444	-18.91788	-55.12090	164.25125	-11.12948	156.73770
450	-4.20007	13.25355	-47.94956	2.00372	5.95862	-80.91644	-1.23032	9.99341	-48.54827	2.78912	1.04050	-80.96443	-1.23032	9.99342	-48.54827	2.78912	1.04050	-80.96443	12.79753	9.26089	-54.69444	-6.24574	9.68663	-74.98044	22.44281	-4.16195	-55.15814	-3.01359	1.71924	-75.38272	-5.83794	6.39697	-63.33212	1.53803	3.46517	-55.93021	-7.54791	1.63356	-44.56483	-24.59303	17.54117	-41.67765	40.39706	-16.99500	-55.04352	28.40709	-30.28787	-14.34942	-165.48956	-20.71688	-47.03990	153.03165	5.03460	159.39911	168.78519	-19.07243	-53.29187	164.59564	-11.56997	158.38611
