	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
211	0.09160	0.07529	0.00299	0.05237	0.50665	-0.00009
212	0.09131	0.07534	0.00328	0.05234	0.50658	-0.00008
213	0.09120	0.07539	0.00335	0.05226	0.50657	-0.00012
214	0.09128	0.07544	0.00324	0.05223	0.50655	-0.00011
215	0.09145	0.07538	0.00316	0.05220	0.50646	0.00004
216	0.09154	0.07515	0.00326	0.05211	0.50636	0.00038
217	0.09148	0.07486	0.00354	0.05202	0.50635	0.00078
218	0.09137	0.07473	0.00375	0.05197	0.50648	0.00102
219	0.09135	0.07487	0.00374	0.05194	0.50671	0.00100
220	0.09134	0.07520	0.00363	0.05192	0.50689	0.00090
221	0.09127	0.07552	0.00362	0.05195	0.50690	0.00088
222	0.09116	0.07571	0.00365	0.05203	0.50680	0.00085
223	0.09111	0.07578	0.00358	0.05206	0.50672	0.00069
224	0.09113	0.07581	0.00346	0.05197	0.50670	0.00054
225	0.09119	0.07582	0.00345	0.05178	0.50672	0.00058
226	0.09121	0.07579	0.00361	0.05159	0.50676	0.00080
227	0.09117	0.07573	0.00388	0.05146	0.50673	0.00108
228	0.09105	0.07566	0.00421	0.05131	0.50666	0.00135
229	0.09096	0.07560	0.00451	0.05107	0.50658	0.00153
230	0.09103	0.07563	0.00458	0.05089	0.50654	0.00149
231	0.09127	0.07582	0.00431	0.05096	0.50653	0.00115
232	0.09152	0.07608	0.00384	0.05119	0.50663	0.00069
233	0.09166	0.07617	0.00341	0.05135	0.50684	0.00040
234	0.09165	0.07598	0.00323	0.05136	0.50706	0.00043
235	0.09154	0.07570	0.00326	0.05133	0.50709	0.00074
236	0.09141	0.07551	0.00329	0.05138	0.50686	0.00106
237	0.09141	0.07545	0.00326	0.05147	0.50657	0.00116
238	0.09157	0.07538	0.00327	0.05157	0.50640	0.00104
239	0.09179	0.07518	0.00347	0.05168	0.50635	0.00094
240	0.09190	0.07491	0.00386	0.05180	0.50636	0.00106
241	0.09190	0.07477	0.00425	0.05191	0.50646	0.00131
242	0.09189	0.07489	0.00439	0.05205	0.50668	0.00136
243	0.09199	0.07516	0.00419	0.05219	0.50697	0.00113
244	0.09213	0.07529	0.00388	0.05219	0.50718	0.00086
245	0.09228	0.07512	0.00363	0.05203	0.50716	0.00083
246	0.09236	0.07476	0.00355	0.05182	0.50691	0.00099
247	0.09227	0.07439	0.00366	0.05165	0.50655	0.00124
248	0.09205	0.07409	0.00394	0.05152	0.50624	0.00155
249	0.09195	0.07384	0.00419	0.05152	0.50607	0.00187
250	0.09209	0.07366	0.00428	0.05172	0.50614	0.00208
251	0.09229	0.07363	0.00436	0.05193	0.50645	0.00221
252	0.09236	0.07373	0.00461	0.05191	0.50684	0.00237
253	0.09244	0.07392	0.00485	0.05173	0.50707	0.00255
254	0.09276	0.07412	0.00472	0.05176	0.50708	0.00251
255	0.09326	0.07431	0.00430	0.05210	0.50697	0.00216
256	0.09358	0.07448	0.00400	0.05244	0.50680	0.00177
257	0.09360	0.07458	0.00399	0.05253	0.50656	0.00161
258	0.09350	0.07462	0.00404	0.05252	0.50631	0.00164
259	0.09355	0.07469	0.00389	0.05268	0.50624	0.00161
260	0.09374	0.07474	0.00358	0.05302	0.50647	0.00144
261	0.09387	0.07468	0.00333	0.05337	0.50679	0.00126
262	0.09382	0.07454	0.00327	0.05357	0.50693	0.00114
263	0.09372	0.07444	0.00331	0.05368	0.50675	0.00104
264	0.09373	0.07437	0.00340	0.05372	0.50639	0.00096
265	0.09382	0.07426	0.00358	0.05361	0.50614	0.00106
266	0.09389	0.07417	0.00382	0.05331	0.50620	0.00139
267	0.09393	0.07418	0.00390	0.05302	0.50649	0.00176
268	0.09401	0.07428	0.00368	0.05294	0.50674	0.00193
269	0.09412	0.07442	0.00319	0.05307	0.50673	0.00176
270	0.09422	0.07452	0.00263	0.05331	0.50651	0.00128
271	0.09431	0.07451	0.00216	0.05355	0.50625	0.00065
272	0.09443	0.07437	0.00186	0.05379	0.50607	0.00007
273	0.09457	0.07406	0.00174	0.05392	0.50601	-0.00026
274	0.09471	0.07358	0.00179	0.05387	0.50596	-0.00021
