	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
2005	0.00007	0.00001	0.00006	0.00375	0.00004	0.00317	0.02197	-0.15685	0.12798	0.00469	-0.00254	0.00370	0.00257	-0.00069	0.00302	0.00089	0.00039	0.00031	-0.00240	-0.00149	0.00851	-0.00153	0.00058	0.00300	-0.00126	0.00041	0.00111	-0.00111	-0.00067	0.00417	-0.00255	0.00527	0.00769	0.00043	0.00242	0.00021	-0.00004	-0.00068	0.00021	-0.00004	-0.00068	0.00021	-0.00000	0.00000	0.00000	-0.00078	0.01203	0.01018	-0.00153	0.00036	0.00107	0.00086	-0.00111	0.00053	0.00086	-0.00111	0.00053	-0.00001	-0.00000	0.00000	-0.32801	-0.52722	0.61641
2006	0.00001	-0.00003	0.00007	0.00044	-0.00221	0.00443	-0.00087	-0.13236	0.15064	0.00563	-0.00205	0.00383	0.00188	-0.00032	0.00297	0.00119	-0.00022	0.00094	-0.00513	-0.00302	0.00996	-0.00407	-0.00028	0.00472	0.00146	0.00005	0.00179	-0.00203	-0.00095	0.00370	-0.01080	0.00630	0.02038	0.00061	0.00281	0.00185	-0.00000	-0.00121	0.00015	-0.00000	-0.00121	0.00015	-0.00000	0.00001	-0.00000	0.00587	0.00926	0.00311	-0.00213	0.00066	0.00037	0.00056	-0.00125	0.00127	0.00056	-0.00125	0.00127	-0.00001	-0.00000	0.00000	-0.44019	-0.56646	0.67704
2007	-0.00013	-0.00011	0.00013	-0.00731	-0.00643	0.00840	-0.03556	-0.07881	0.17732	0.00574	-0.00009	0.00320	0.00087	0.00013	0.00283	0.00132	-0.00072	0.00118	-0.00751	-0.00403	0.01103	-0.00610	-0.00217	0.00684	0.00330	-0.00054	0.00147	-0.00142	-0.00002	0.00415	-0.01832	0.01005	0.01887	0.00048	0.00235	0.00210	0.00006	-0.00096	-0.00001	0.00006	-0.00096	-0.00001	-0.00000	0.00001	-0.00000	0.00371	0.00501	-0.00287	-0.00087	0.00079	-0.00041	-0.00010	-0.00067	0.00103	-0.00010	-0.00067	0.00103	-0.00001	-0.00001	0.00000	-0.51514	-0.61109	0.73046
2008	-0.00022	-0.00018	0.00018	-0.01297	-0.01001	0.01196	-0.06959	-0.03496	0.18614	0.00505	0.00227	0.00222	0.00026	0.00047	0.00277	0.00135	-0.00089	0.00116	-0.00819	-0.00339	0.01080	-0.00632	-0.00321	0.00843	0.00267	-0.00061	0.00047	0.00031	0.00074	0.00508	-0.02551	0.01463	0.01087	0.00141	0.00203	0.00134	0.00002	-0.00052	-0.00015	0.00002	-0.00052	-0.00015	-0.00000	0.00001	-0.00000	-0.00271	0.00226	-0.00706	0.00071	0.00072	-0.00101	-0.00057	0.00021	0.00018	-0.00057	0.00021	0.00018	-0.00000	-0.00000	0.00000	-0.53764	-0.61273	0.74698
2009	-0.00023	-0.00017	0.00018	-0.01323	-0.00926	0.01223	-0.07984	-0.03401	0.16513	0.00380	0.00343	0.00167	0.00018	0.00047	0.00283	0.00122	-0.00077	0.00107	-0.00666	-0.00177	0.00942	-0.00466	-0.00266	0.00757	0.00031	-0.00051	0.00040	0.00164	0.00073	0.00508	-0.03065	0.01821	0.00281	0.00287	0.00179	0.00040	-0.00016	-0.00029	-0.00017	-0.00016	-0.00029	-0.00017	-0.00000	0.00001	-0.00000	-0.00632	0.00518	-0.00922	0.00084	0.00011	-0.00117	-0.00042	0.00067	-0.00039	-0.00042	0.00067	-0.00039	0.00001	0.00000	-0.00000	-0.53512	-0.58876	0.69360
2010	-0.00018	-0.00007	0.00015	-0.01057	-0.00386	0.00943	-0.05158	-0.06532	0.12563	0.00250	0.00278	0.00189	0.00020	0.00006	0.00288	0.00082	-0.00056	0.00093	-0.00392	-0.00065	0.00779	-0.00232	-0.00119	0.00410	-0.00162	-0.00078	0.00182	0.00205	0.00043	0.00364	-0.03198	0.01771	-0.01292	0.00342	0.00064	-0.00126	-0.00038	0.00009	-0.00012	-0.00038	0.00009	-0.00012	-0.00001	0.00000	-0.00000	-0.00745	0.01480	-0.00817	-0.00033	-0.00124	-0.00079	0.00023	0.00055	-0.00041	0.00023	0.00055	-0.00041	0.00001	0.00001	-0.00000	-0.49924	-0.59916	0.57772
2011	-0.00014	0.00005	0.00010	-0.00880	0.00265	0.00617	-0.00618	-0.09369	0.09686	0.00220	0.00126	0.00219	0.00013	-0.00061	0.00257	0.00028	-0.00046	0.00078	-0.00185	-0.00054	0.00706	-0.00085	0.00058	0.00062	-0.00176	-0.00086	0.00371	0.00217	0.00034	0.00151	-0.03040	0.01429	-0.03263	0.00257	-0.00105	-0.00318	-0.00048	0.00058	-0.00004	-0.00048	0.00058	-0.00004	-0.00001	-0.00000	0.00000	-0.01067	0.02532	-0.00613	-0.00107	-0.00223	-0.00045	0.00080	0.00019	-0.00016	0.00080	0.00019	-0.00016	0.00001	0.00001	-0.00000	-0.42558	-0.67776	0.47450
2012	-0.00014	0.00012	0.00009	-0.00878	0.00671	0.00491	0.00874	-0.10426	0.09055	0.00341	0.00002	0.00175	0.00030	-0.00112	0.00169	0.00005	-0.00051	0.00065	-0.00134	-0.00077	0.00776	-0.00067	0.00231	-0.00046	-0.00076	-0.00014	0.00463	0.00273	0.00023	-0.00007	-0.02785	0.01430	-0.03918	0.00071	-0.00195	-0.00345	-0.00030	0.00065	0.00015	-0.00030	0.00065	0.00015	-0.00000	-0.00000	0.00000	-0.01868	0.02744	-0.00607	-0.00013	-0.00131	-0.00071	0.00081	-0.00007	0.00016	0.00081	-0.00007	0.00016	0.00001	0.00000	0.00000	-0.35356	-0.81307	0.44677
2013	-0.00014	0.00013	0.00011	-0.00915	0.00720	0.00608	-0.02283	-0.10957	0.07924	0.00498	-0.00086	0.00098	0.00067	-0.00125	0.00067	0.00030	-0.00069	0.00047	-0.00186	-0.00045	0.00888	-0.00094	0.00288	0.00057	-0.00007	0.00078	0.00347	0.00365	-0.00071	-0.00001	-0.02250	0.02104	-0.03442	-0.00164	-0.00252	-0.00212	0.00013	0.00065	0.00036	0.00013	0.00065	0.00036	0.00000	-0.00000	0.00000	-0.02881	0.01773	-0.00362	0.00197	0.00121	-0.00094	0.00040	-0.00002	0.00038	0.00040	-0.00002	0.00038	0.00000	0.00000	0.00000	-0.31669	-0.94881	0.45544
2014	-0.00013	0.00010	0.00014	-0.00887	0.00518	0.00810	-0.05748	-0.12179	0.04016	0.00507	-0.00174	0.00099	0.00054	-0.00123	0.00024	0.00057	-0.00099	0.00019	-0.00271	0.00065	0.00864	-0.00085	0.00090	0.00197	-0.00022	0.00070	0.00019	0.00367	-0.00224	0.00127	-0.01128	0.03009	-0.03151	-0.00321	-0.00340	-0.00101	0.00047	0.00112	0.00040	0.00047	0.00112	0.00040	0.00001	-0.00001	0.00000	-0.03113	0.00447	0.00490	0.00345	0.00339	-0.00039	-0.00000	0.00029	0.00030	-0.00000	0.00029	0.00030	0.00001	-0.00000	0.00000	-0.30980	-0.99108	0.42408
2015	-0.00012	0.00006	0.00015	-0.00805	0.00296	0.00922	-0.04995	-0.13561	0.00359	0.00342	-0.00229	0.00183	-0.00020	-0.00122	0.00060	0.00038	-0.00113	0.00003	-0.00352	0.00207	0.00650	-0.00048	-0.00274	0.00270	-0.00043	-0.00039	-0.00328	0.00229	-0.00279	0.00198	0.00134	0.03400	-0.02759	-0.00242	-0.00313	-0.00075	0.00046	0.00146	0.00025	0.00046	0.00146	0.00025	0.00001	-0.00001	0.00000	-0.01907	0.00128	0.01184	0.00318	0.00381	0.00021	-0.00017	0.00050	0.00003	-0.00017	0.00050	0.00003	0.00001	-0.00000	0.00000	-0.30030	-0.89415	0.36579
2016	-0.00011	0.00005	0.00016	-0.00719	0.00247	0.00927	-0.01431	-0.13937	0.01318	0.00156	-0.00200	0.00252	-0.00075	-0.00101	0.00124	-0.00015	-0.00073	0.00008	-0.00378	0.00317	0.00404	-0.00011	-0.00487	0.00280	-0.00019	-0.00125	-0.00438	0.00120	-0.00155	0.00139	0.00609	0.03056	-0.01547	0.00047	-0.00049	-0.00082	0.00025	0.00087	-0.00005	0.00025	0.00087	-0.00005	0.00001	-0.00001	0.00000	-0.00163	0.01206	0.00799	0.00204	0.00260	-0.00027	-0.00020	0.00040	-0.00006	-0.00020	0.00040	-0.00006	0.00000	0.00000	-0.00000	-0.26405	-0.72556	0.35179
2017	-0.00010	0.00007	0.00015	-0.00656	0.00345	0.00889	-0.00028	-0.12976	0.05587	0.00062	-0.00111	0.00250	-0.00052	-0.00042	0.00166	-0.00043	0.00004	0.00016	-0.00317	0.00347	0.00316	0.00023	-0.00395	0.00256	-0.00019	-0.00120	-0.00277	0.00148	0.00068	0.00035	0.00218	0.02494	0.00161	0.00325	0.00309	-0.00054	0.00013	-0.00043	-0.00037	0.00013	-0.00043	-0.00037	0.00000	0.00000	-0.00000	0.00627	0.02594	-0.00510	0.00189	0.00123	-0.00182	-0.00024	0.00003	0.00021	-0.00024	0.00003	0.00021	-0.00000	-0.00000	0.00000	-0.24369	-0.57727	0.38690
2018	-0.00009	0.00008	0.00014	-0.00651	0.00399	0.00827	-0.03039	-0.10900	0.08042	0.00032	-0.00047	0.00208	0.00016	0.00036	0.00171	0.00001	0.00041	0.00029	-0.00235	0.00279	0.00402	0.00029	-0.00166	0.00233	-0.00063	-0.00066	-0.00042	0.00161	0.00241	-0.00038	-0.00049	0.02305	0.01670	0.00424	0.00512	0.00045	0.00022	-0.00155	-0.00054	0.00022	-0.00155	-0.00054	-0.00000	0.00001	-0.00000	0.00227	0.03055	-0.01754	0.00346	0.00112	-0.00349	-0.00024	-0.00039	0.00057	-0.00024	-0.00039	0.00057	-0.00001	-0.00000	0.00000	-0.30863	-0.47912	0.41830
2019	-0.00012	0.00006	0.00013	-0.00760	0.00307	0.00789	-0.08019	-0.07987	0.07014	0.00023	-0.00058	0.00164	0.00051	0.00085	0.00132	0.00094	-0.00011	0.00069	-0.00252	0.00166	0.00560	-0.00044	-0.00004	0.00249	-0.00086	-0.00019	0.00129	0.00012	0.00218	-0.00050	0.00644	0.02570	0.02117	0.00367	0.00449	0.00136	0.00031	-0.00161	-0.00057	0.00031	-0.00161	-0.00057	-0.00000	0.00001	-0.00000	-0.00316	0.02565	-0.01872	0.00577	0.00199	-0.00407	-0.00013	-0.00056	0.00045	-0.00013	-0.00056	0.00045	-0.00001	-0.00000	0.00000	-0.42916	-0.44890	0.43832
2020	-0.00016	0.00003	0.00015	-0.01010	0.00152	0.00893	-0.10842	-0.05199	0.05354	0.00063	-0.00097	0.00125	0.00034	0.00070	0.00073	0.00145	-0.00087	0.00098	-0.00411	0.00110	0.00732	-0.00181	0.00066	0.00316	-0.00058	0.00016	0.00219	-0.00221	-0.00023	0.00021	0.01947	0.02944	0.00966	0.00291	0.00209	0.00087	0.00024	-0.00051	-0.00050	0.00024	-0.00051	-0.00050	0.00000	0.00001	-0.00000	-0.00156	0.02021	-0.00585	0.00704	0.00218	-0.00293	0.00004	-0.00033	-0.00022	0.00004	-0.00033	-0.00022	-0.00000	-0.00000	-0.00000	-0.49830	-0.50974	0.48623
2021	-0.00022	0.00001	0.00019	-0.01356	0.00027	0.01190	-0.09680	-0.04100	0.05690	0.00188	-0.00083	0.00102	0.00018	-0.00005	0.00054	0.00086	-0.00077	0.00050	-0.00628	0.00147	0.00895	-0.00305	0.00077	0.00397	-0.00007	0.00048	0.00215	-0.00374	-0.00261	0.00121	0.02659	0.02995	-0.00608	0.00314	0.00006	-0.00051	0.00004	0.00054	-0.00035	0.00004	0.00054	-0.00035	0.00000	-0.00000	-0.00000	0.00474	0.01944	0.00925	0.00635	0.00109	-0.00111	0.00022	0.00005	-0.00075	0.00022	0.00005	-0.00075	0.00000	0.00000	-0.00000	-0.47247	-0.60938	0.55794
2022	-0.00027	-0.00001	0.00024	-0.01650	-0.00060	0.01522	-0.05948	-0.05511	0.07710	0.00361	-0.00007	0.00112	0.00052	-0.00087	0.00106	-0.00021	0.00014	-0.00037	-0.00773	0.00218	0.00985	-0.00355	0.00026	0.00462	0.00019	0.00072	0.00079	-0.00355	-0.00261	0.00130	0.02190	0.02511	-0.00838	0.00410	-0.00003	-0.00102	-0.00010	0.00039	-0.00018	-0.00010	0.00039	-0.00018	-0.00000	-0.00000	-0.00000	0.00829	0.02060	0.01145	0.00459	-0.00015	-0.00039	0.00036	0.00019	-0.00061	0.00036	0.00019	-0.00061	0.00000	0.00001	-0.00000	-0.38997	-0.64674	0.59099
2023	-0.00027	-0.00000	0.00025	-0.01704	-0.00031	0.01565	-0.01940	-0.08691	0.08824	0.00496	0.00051	0.00140	0.00126	-0.00106	0.00176	-0.00039	0.00064	-0.00036	-0.00804	0.00261	0.00970	-0.00338	-0.00064	0.00518	-0.00002	0.00086	-0.00150	-0.00166	-0.00114	0.00030	0.01388	0.01623	-0.00169	0.00418	0.00098	-0.00078	-0.00012	-0.00029	-0.00010	-0.00012	-0.00029	-0.00010	-0.00000	0.00000	-0.00000	0.00484	0.02008	0.00367	0.00333	-0.00046	-0.00082	0.00038	0.00010	-0.00023	0.00038	0.00010	-0.00023	-0.00000	0.00001	-0.00000	-0.29486	-0.60749	0.54492
2024	-0.00024	0.00005	0.00018	-0.01502	0.00260	0.01116	0.00820	-0.11581	0.06961	0.00543	0.00030	0.00152	0.00191	-0.00046	0.00191	0.00076	0.00004	0.00074	-0.00822	0.00281	0.00910	-0.00328	-0.00138	0.00574	-0.00047	0.00104	-0.00354	0.00111	-0.00061	-0.00073	0.01327	0.00768	-0.00409	0.00249	0.00110	-0.00120	-0.00006	-0.00009	-0.00005	-0.00006	-0.00009	-0.00005	-0.00000	-0.00000	0.00000	-0.00530	0.01779	0.00106	0.00341	0.00030	-0.00101	0.00029	0.00008	-0.00021	0.00029	0.00008	-0.00021	0.00000	0.00000	-0.00000	-0.20764	-0.56169	0.44531
2025	-0.00020	0.00013	0.00006	-0.01265	0.00779	0.00347	0.01615	-0.12157	0.04040	0.00537	-0.00035	0.00142	0.00204	0.00020	0.00151	0.00223	-0.00106	0.00158	-0.00952	0.00319	0.00880	-0.00390	-0.00179	0.00609	-0.00080	0.00115	-0.00433	0.00333	-0.00091	-0.00113	0.01862	0.00532	-0.01516	0.00017	-0.00006	-0.00203	0.00001	0.00075	0.00018	0.00001	0.00075	0.00018	0.00000	-0.00001	0.00000	-0.01789	0.01544	0.00559	0.00464	0.00180	-0.00078	0.00015	0.00015	-0.00032	0.00015	0.00015	-0.00032	0.00001	-0.00000	-0.00000	-0.12995	-0.52769	0.35650
2026	-0.00020	0.00021	-0.00004	-0.01266	0.01234	-0.00258	0.01231	-0.10534	0.04257	0.00538	-0.00064	0.00139	0.00166	0.00012	0.00125	0.00279	-0.00173	0.00127	-0.01189	0.00385	0.00886	-0.00514	-0.00193	0.00591	-0.00095	0.00098	-0.00351	0.00394	-0.00038	-0.00101	0.02199	0.01131	-0.02031	-0.00134	-0.00118	-0.00188	0.00009	0.00104	0.00061	0.00009	0.00104	0.00061	0.00001	-0.00001	0.00000	-0.02615	0.01504	0.00671	0.00604	0.00329	-0.00105	-0.00003	0.00015	-0.00008	-0.00003	0.00015	-0.00008	0.00001	-0.00000	0.00000	-0.05780	-0.45613	0.33452
2027	-0.00026	0.00022	-0.00004	-0.01599	0.01317	-0.00286	0.01771	-0.09053	0.07418	0.00558	-0.00055	0.00173	0.00123	-0.00048	0.00149	0.00229	-0.00163	0.00046	-0.01426	0.00465	0.00893	-0.00636	-0.00169	0.00516	-0.00092	0.00053	-0.00133	0.00313	0.00090	-0.00040	0.01966	0.01935	-0.01671	-0.00167	-0.00137	-0.00097	0.00014	0.00063	0.00092	0.00014	0.00063	0.00092	0.00000	-0.00000	0.00000	-0.02626	0.01753	0.00089	0.00618	0.00336	-0.00176	-0.00017	0.00012	0.00034	-0.00017	0.00012	0.00034	0.00000	-0.00000	0.00000	-0.01064	-0.35157	0.37939
2028	-0.00034	0.00015	0.00004	-0.02070	0.00965	0.00290	0.04347	-0.09142	0.08767	0.00583	-0.00089	0.00230	0.00109	-0.00079	0.00185	0.00141	-0.00101	0.00022	-0.01612	0.00549	0.00884	-0.00733	-0.00091	0.00431	-0.00052	0.00025	0.00126	0.00191	0.00163	0.00061	0.01250	0.02004	-0.01209	-0.00091	-0.00060	-0.00065	0.00014	0.00021	0.00081	0.00014	0.00021	0.00081	0.00000	0.00000	0.00000	-0.02154	0.02120	-0.00572	0.00449	0.00142	-0.00197	-0.00011	0.00014	0.00041	-0.00011	0.00014	0.00041	0.00000	0.00000	0.00000	-0.02830	-0.29819	0.43776
2029	-0.00038	0.00006	0.00017	-0.02287	0.00405	0.01090	0.07676	-0.09333	0.06599	0.00616	-0.00176	0.00248	0.00107	-0.00063	0.00163	0.00049	-0.00023	0.00056	-0.01781	0.00643	0.00870	-0.00826	0.00032	0.00378	0.00028	0.00056	0.00294	0.00109	0.00122	0.00171	0.00396	0.01325	-0.00908	0.00055	0.00077	-0.00113	0.00009	-0.00001	0.00044	0.00009	-0.00001	0.00044	0.00000	0.00000	0.00000	-0.01909	0.02228	-0.00677	0.00268	-0.00108	-0.00139	0.00022	0.00009	0.00007	0.00022	0.00009	0.00007	0.00000	0.00000	0.00000	-0.10416	-0.34073	0.47230
2030	-0.00033	-0.00001	0.00025	-0.02030	-0.00056	0.01600	0.09029	-0.07716	0.04344	0.00620	-0.00195	0.00170	0.00091	-0.00051	0.00077	-0.00052	0.00045	0.00077	-0.01943	0.00764	0.00890	-0.00895	0.00148	0.00332	0.00100	0.00124	0.00327	0.00097	-0.00005	0.00297	-0.00061	0.00838	-0.00573	0.00186	0.00207	-0.00150	0.00004	-0.00018	0.00020	0.00004	-0.00018	0.00020	0.00000	-0.00000	0.00000	-0.01999	0.01896	-0.00000	0.00312	-0.00225	-0.00052	0.00053	-0.00008	-0.00031	0.00053	-0.00008	-0.00031	0.00000	0.00000	-0.00000	-0.15444	-0.41252	0.49371
2031	-0.00025	-0.00004	0.00024	-0.01513	-0.00246	0.01526	0.06185	-0.04692	0.04341	0.00498	-0.00106	0.00056	0.00061	-0.00063	0.00003	-0.00125	0.00082	0.00056	-0.02069	0.00942	0.00997	-0.00875	0.00156	0.00300	0.00093	0.00136	0.00299	0.00109	-0.00130	0.00446	0.00182	0.01058	-0.00226	0.00259	0.00284	-0.00139	0.00003	-0.00026	0.00016	0.00003	-0.00026	0.00016	0.00000	-0.00000	0.00000	-0.01658	0.01385	0.01192	0.00554	-0.00183	0.00023	0.00048	-0.00026	-0.00046	0.00048	-0.00026	-0.00046	0.00000	-0.00000	-0.00000	-0.11361	-0.40973	0.51663
2032	-0.00019	-0.00003	0.00015	-0.01139	-0.00171	0.00963	-0.00597	-0.02015	0.04811	0.00236	-0.00061	0.00048	0.00038	-0.00066	0.00023	-0.00114	0.00069	0.00027	-0.02160	0.01167	0.01212	-0.00725	-0.00049	0.00408	-0.00030	0.00008	0.00269	0.00065	-0.00138	0.00535	0.00823	0.01594	0.00146	0.00301	0.00299	-0.00091	0.00004	-0.00036	0.00015	0.00004	-0.00036	0.00015	-0.00000	-0.00000	0.00000	-0.00474	0.01108	0.02139	0.00719	-0.00082	0.00063	0.00021	-0.00043	-0.00020	0.00021	-0.00043	-0.00020	-0.00000	-0.00000	-0.00000	-0.03084	-0.29955	0.52695
2033	-0.00017	-0.00001	0.00003	-0.01014	0.00027	0.00242	-0.07807	-0.01140	0.03831	-0.00016	-0.00156	0.00178	0.00028	-0.00048	0.00125	-0.00032	0.00022	0.00019	-0.02227	0.01355	0.01499	-0.00485	-0.00421	0.00761	-0.00261	-0.00225	0.00186	-0.00047	0.00017	0.00434	0.01378	0.01977	0.00898	0.00307	0.00275	0.00022	0.00012	-0.00082	0.00002	0.00012	-0.00082	0.00002	-0.00000	0.00001	-0.00000	0.00776	0.01319	0.02043	0.00637	-0.00010	0.00038	0.00024	-0.00073	0.00049	0.00024	-0.00073	0.00049	-0.00001	-0.00000	0.00000	-0.01533	-0.13670	0.50706
2034	-0.00015	0.00001	-0.00006	-0.00851	0.00153	-0.00323	-0.10898	-0.03135	0.02219	-0.00074	-0.00250	0.00301	0.00047	-0.00025	0.00215	0.00039	-0.00004	0.00027	-0.02300	0.01452	0.01788	-0.00309	-0.00715	0.01247	-0.00508	-0.00412	0.00001	-0.00137	0.00277	0.00148	0.01759	0.02176	0.02031	0.00245	0.00225	0.00201	0.00031	-0.00164	-0.00016	0.00031	-0.00164	-0.00016	-0.00000	0.00002	-0.00000	0.01102	0.01965	0.00830	0.00437	-0.00022	-0.00066	0.00072	-0.00105	0.00106	0.00072	-0.00105	0.00106	-0.00001	0.00000	0.00000	-0.10605	0.00365	0.46969
2035	-0.00007	-0.00000	-0.00009	-0.00404	0.00087	-0.00509	-0.08433	-0.07783	0.01447	0.00108	-0.00183	0.00282	0.00108	-0.00007	0.00229	0.00047	0.00025	0.00041	-0.02485	0.01525	0.01954	-0.00343	-0.00743	0.01540	-0.00626	-0.00446	-0.00127	-0.00113	0.00506	-0.00091	0.02018	0.02384	0.02387	0.00163	0.00103	0.00310	0.00044	-0.00199	-0.00025	0.00044	-0.00199	-0.00025	0.00000	0.00002	-0.00000	0.00478	0.02628	-0.00625	0.00368	-0.00126	-0.00199	0.00099	-0.00091	0.00074	0.00099	-0.00091	0.00074	-0.00001	0.00001	0.00000	-0.22447	0.07576	0.44381
