	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
18	0.15709	0.33197	1.39393	0.08697	0.53976	0.06167	0.13888	0.09384	0.06081	0.11675	0.48596	0.42510	0.15661	0.16920	0.42431	0.10373	0.38978	0.79786	0.16507	0.23487	0.80606	0.08170	0.47446	1.29984	0.19710	0.17228	1.27879	0.04719	0.50938	1.02960	0.21940	0.14339	1.00929	0.20064	0.50578	0.86196	0.29291	0.16581	0.79938
19	0.15736	0.33170	1.39375	0.08660	0.53967	0.06158	0.13901	0.09359	0.06079	0.11693	0.48591	0.42497	0.15658	0.16919	0.42425	0.10378	0.38951	0.79766	0.16494	0.23454	0.80606	0.08165	0.47456	1.29961	0.19733	0.17218	1.27875	0.04710	0.50951	1.02939	0.21920	0.14311	1.00923	0.20013	0.50664	0.86135	0.29276	0.16528	0.79932
20	0.15737	0.33175	1.39364	0.08646	0.53965	0.06149	0.13914	0.09352	0.06074	0.11711	0.48600	0.42487	0.15649	0.16902	0.42422	0.10383	0.38919	0.79746	0.16492	0.23421	0.80606	0.08150	0.47464	1.29944	0.19774	0.17205	1.27860	0.04696	0.50964	1.02922	0.21918	0.14279	1.00907	0.19957	0.50752	0.86079	0.29274	0.16504	0.79916
21	0.15722	0.33197	1.39364	0.08659	0.53969	0.06149	0.13918	0.09366	0.06064	0.11743	0.48639	0.42490	0.15642	0.16874	0.42422	0.10391	0.38906	0.79734	0.16506	0.23411	0.80601	0.08132	0.47471	1.29934	0.19794	0.17210	1.27835	0.04684	0.50975	1.02912	0.21932	0.14255	1.00884	0.19929	0.50794	0.86054	0.29280	0.16501	0.79893
22	0.15702	0.33208	1.39371	0.08682	0.53977	0.06157	0.13912	0.09391	0.06055	0.11789	0.48703	0.42505	0.15644	0.16845	0.42424	0.10396	0.38918	0.79734	0.16528	0.23428	0.80595	0.08136	0.47487	1.29920	0.19780	0.17242	1.27813	0.04656	0.50977	1.02900	0.21951	0.14247	1.00870	0.19918	0.50796	0.86059	0.29288	0.16504	0.79876
23	0.15686	0.33202	1.39376	0.08696	0.53981	0.06166	0.13904	0.09415	0.06054	0.11835	0.48765	0.42520	0.15653	0.16828	0.42430	0.10393	0.38933	0.79734	0.16552	0.23454	0.80593	0.08163	0.47508	1.29899	0.19758	0.17294	1.27814	0.04602	0.50972	1.02887	0.21970	0.14251	1.00879	0.19898	0.50802	0.86076	0.29296	0.16506	0.79881
24	0.15681	0.33198	1.39374	0.08700	0.53975	0.06167	0.13900	0.09430	0.06060	0.11867	0.48805	0.42524	0.15662	0.16832	0.42438	0.10382	0.38936	0.79727	0.16579	0.23473	0.80599	0.08179	0.47522	1.29884	0.19759	0.17345	1.27839	0.04535	0.50971	1.02881	0.21979	0.14249	1.00911	0.19862	0.50840	0.86098	0.29302	0.16499	0.79911
25	0.15687	0.33215	1.39364	0.08701	0.53963	0.06157	0.13898	0.09434	0.06067	0.11889	0.48826	0.42518	0.15666	0.16851	0.42442	0.10362	0.38927	0.79711	0.16602	0.23482	0.80603	0.08159	0.47530	1.29883	0.19790	0.17386	1.27872	0.04474	0.50979	1.02886	0.21965	0.14225	1.00947	0.19825	0.50900	0.86124	0.29303	0.16481	0.79953
26	0.15701	0.33248	1.39352	0.08701	0.53955	0.06145	0.13893	0.09432	0.06068	0.11918	0.48846	0.42506	0.15663	0.16869	0.42438	0.10335	0.38914	0.79689	0.16614	0.23486	0.80602	0.08105	0.47546	1.29891	0.19840	0.17427	1.27890	0.04428	0.50986	1.02891	0.21930	0.14180	1.00969	0.19798	0.50964	0.86146	0.29298	0.16459	0.79988
27	0.15723	0.33279	1.39343	0.08699	0.53962	0.06135	0.13883	0.09436	0.06058	0.11956	0.48875	0.42497	0.15647	0.16871	0.42429	0.10308	0.38902	0.79665	0.16614	0.23486	0.80592	0.08043	0.47567	1.29891	0.19891	0.17482	1.27892	0.04390	0.50976	1.02884	0.21894	0.14129	1.00978	0.19783	0.51026	0.86160	0.29288	0.16445	0.80010
28	0.15748	0.33302	1.39340	0.08696	0.53982	0.06133	0.13873	0.09446	0.06043	0.11992	0.48910	0.42493	0.15626	0.16857	0.42420	0.10287	0.38891	0.79647	0.16615	0.23485	0.80581	0.08004	0.47572	1.29871	0.19931	0.17537	1.27891	0.04343	0.50952	1.02861	0.21886	0.14091	1.00985	0.19776	0.51088	0.86176	0.29280	0.16449	0.80022
29	0.15763	0.33330	1.39341	0.08698	0.53998	0.06140	0.13873	0.09450	0.06039	0.12017	0.48951	0.42501	0.15617	0.16841	0.42420	0.10267	0.38882	0.79639	0.16624	0.23488	0.80577	0.07998	0.47552	1.29833	0.19955	0.17566	1.27900	0.04271	0.50930	1.02832	0.21916	0.14084	1.00999	0.19772	0.51149	0.86210	0.29283	0.16486	0.80032
30	0.15759	0.33380	1.39338	0.08710	0.53988	0.06153	0.13889	0.09431	0.06054	0.12038	0.48998	0.42521	0.15629	0.16839	0.42432	0.10248	0.38876	0.79642	0.16638	0.23496	0.80587	0.08007	0.47536	1.29787	0.19970	0.17575	1.27919	0.04175	0.50909	1.02800	0.21966	0.14111	1.01018	0.19764	0.51212	0.86262	0.29302	0.16557	0.80044
31	0.15744	0.33455	1.39329	0.08728	0.53959	0.06166	0.13920	0.09387	0.06082	0.12065	0.49049	0.42545	0.15645	0.16852	0.42449	0.10231	0.38876	0.79650	0.16643	0.23506	0.80605	0.07998	0.47561	1.29748	0.19991	0.17593	1.27935	0.04069	0.50875	1.02768	0.21996	0.14151	1.01032	0.19752	0.51292	0.86321	0.29334	0.16643	0.80065
32	0.15741	0.33532	1.39311	0.08746	0.53935	0.06172	0.13955	0.09334	0.06105	0.12097	0.49093	0.42558	0.15650	0.16861	0.42461	0.10219	0.38881	0.79650	0.16635	0.23513	0.80618	0.07961	0.47627	1.29724	0.20029	0.17638	1.27943	0.03970	0.50836	1.02741	0.21979	0.14168	1.01040	0.19738	0.51419	0.86380	0.29373	0.16727	0.80101
33	0.15759	0.33594	1.39290	0.08768	0.53932	0.06166	0.13985	0.09296	0.06114	0.12128	0.49127	0.42556	0.15646	0.16847	0.42466	0.10204	0.38887	0.79639	0.16618	0.23519	0.80619	0.07912	0.47699	1.29712	0.20063	0.17697	1.27948	0.03887	0.50822	1.02723	0.21932	0.14146	1.01049	0.19725	0.51595	0.86439	0.29414	0.16805	0.80154
