	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
40	0.29631	0.12807	0.00561	0.19554	0.66863	0.00369	0.25124	0.12231	0.01081	0.16790	0.63248	0.00838	0.26135	0.09446	0.01592	0.15877	0.64587	0.01565	0.09229	0.07396	0.00655	0.05071	0.50551	0.00616
41	0.29643	0.12813	0.00556	0.19576	0.66850	0.00372	0.25132	0.12232	0.01041	0.16808	0.63234	0.00803	0.26149	0.09450	0.01556	0.15895	0.64576	0.01526	0.09243	0.07371	0.00675	0.05083	0.50541	0.00643
42	0.29667	0.12839	0.00549	0.19598	0.66846	0.00361	0.25159	0.12251	0.01053	0.16828	0.63231	0.00788	0.26180	0.09470	0.01568	0.15914	0.64576	0.01502	0.09278	0.07369	0.00669	0.05107	0.50535	0.00658
43	0.29686	0.12868	0.00536	0.19607	0.66857	0.00336	0.25185	0.12276	0.01098	0.16840	0.63243	0.00791	0.26204	0.09493	0.01605	0.15922	0.64589	0.01499	0.09305	0.07393	0.00646	0.05130	0.50537	0.00653
44	0.29685	0.12881	0.00523	0.19597	0.66876	0.00304	0.25191	0.12290	0.01136	0.16837	0.63261	0.00795	0.26205	0.09503	0.01629	0.15916	0.64607	0.01499	0.09305	0.07434	0.00629	0.05142	0.50541	0.00647
45	0.29668	0.12875	0.00519	0.19579	0.66887	0.00272	0.25175	0.12290	0.01149	0.16824	0.63272	0.00787	0.26184	0.09500	0.01635	0.15902	0.64618	0.01489	0.09280	0.07463	0.00628	0.05143	0.50539	0.00657
46	0.29646	0.12861	0.00524	0.19567	0.66885	0.00249	0.25152	0.12281	0.01151	0.16815	0.63270	0.00783	0.26159	0.09491	0.01643	0.15891	0.64617	0.01482	0.09254	0.07464	0.00635	0.05142	0.50529	0.00672
47	0.29629	0.12847	0.00526	0.19559	0.66877	0.00241	0.25136	0.12269	0.01157	0.16811	0.63265	0.00803	0.26143	0.09482	0.01665	0.15884	0.64611	0.01499	0.09240	0.07448	0.00641	0.05146	0.50516	0.00666
48	0.29617	0.12839	0.00517	0.19550	0.66878	0.00248	0.25125	0.12263	0.01159	0.16805	0.63265	0.00832	0.26132	0.09478	0.01681	0.15875	0.64609	0.01527	0.09230	0.07435	0.00649	0.05154	0.50506	0.00635
49	0.29599	0.12841	0.00505	0.19540	0.66886	0.00262	0.25106	0.12266	0.01143	0.16796	0.63272	0.00837	0.26115	0.09482	0.01668	0.15863	0.64615	0.01528	0.09211	0.07435	0.00668	0.05155	0.50504	0.00603
50	0.29576	0.12846	0.00503	0.19539	0.66892	0.00281	0.25079	0.12271	0.01109	0.16790	0.63275	0.00809	0.26089	0.09488	0.01631	0.15856	0.64620	0.01497	0.09182	0.07440	0.00700	0.05146	0.50509	0.00592
51	0.29555	0.12845	0.00509	0.19550	0.66886	0.00306	0.25052	0.12271	0.01072	0.16792	0.63267	0.00772	0.26066	0.09489	0.01595	0.15860	0.64616	0.01455	0.09156	0.07432	0.00738	0.05130	0.50517	0.00603
52	0.29537	0.12836	0.00515	0.19574	0.66870	0.00338	0.25030	0.12260	0.01040	0.16804	0.63253	0.00749	0.26048	0.09481	0.01570	0.15876	0.64606	0.01428	0.09138	0.07403	0.00772	0.05115	0.50527	0.00622
